,dates,nzd0037-0000,nzd0037-0001,nzd0037-0002,nzd0037-0003,nzd0037-0004,nzd0037-0005,nzd0037-0006,nzd0037-0007,nzd0037-0008,nzd0037-0009,nzd0037-0010,nzd0037-0011
0,1999-07-25 22:04:15+00:00,146.52622996052494,143.06559877217464,144.88358655617972,140.31193097468656,128.3319565069945,140.73065970457336,145.4270955777625,168.4005166119822,,123.75928425027725,133.42813387972606,148.4488525427913
1,1999-08-17 22:10:26+00:00,145.39440825550602,136.89956946874076,137.993349612642,128.37322685596845,120.28090838730823,116.99844188408628,138.9362620158736,,,,,
2,1999-08-26 22:04:21+00:00,,,,,,,,,,,,
3,1999-09-27 22:04:25+00:00,138.40165896238807,134.42993952465778,126.35409316001702,117.53055008892198,113.65590243419935,109.38106550130703,131.27678403393182,138.5445077919198,,114.58210832994382,126.11544732967948,129.64641633281852
4,1999-10-04 22:10:38+00:00,,174.79350650402654,155.11648721213606,,,,165.12406120373734,,,139.05876415924905,152.35802130637668,
5,1999-10-13 22:04:24+00:00,145.16698467203722,136.16414870489945,136.21535766738793,123.86619664070427,121.04028938321258,124.78042545760671,141.64254352207405,144.91281032949388,,120.44505860442756,130.62209218781442,131.77416579492362
6,1999-11-14 22:04:18+00:00,151.53884323580326,143.98873321013082,139.81898531595857,132.20158460749488,122.94661319278116,126.08490240106883,140.76471672773127,157.74677050920414,191.12606720087769,121.74287417147325,133.5280059324917,133.99725875942045
7,1999-12-07 22:10:30+00:00,,,,102.05157700058238,114.02039335519143,118.92064457711083,137.5519932379325,147.79381970073584,151.67977501283167,123.28354029375284,,
8,2000-02-09 22:10:19+00:00,159.2016270984263,149.09647018657643,142.82788098185537,138.52390834202856,124.6919126998157,126.86791885047204,138.99220394932183,151.00455766319826,156.75699760163965,128.91829843279405,137.84481197639047,141.4616763206216
9,2000-04-13 22:09:54+00:00,197.21013105188212,187.55954704473976,189.73461573389102,190.0156096976899,151.28281191229507,160.52641281726886,180.89951707670468,210.09112838471725,197.73832000842174,151.77720775978048,161.37183433090271,170.9117896998708
10,2000-04-29 22:09:53+00:00,204.27248269294944,190.73794774610514,189.7376404243804,174.7325741818121,167.48855694922725,161.5751509871472,170.7923851669434,205.85368902768568,206.65820688483183,153.9308011981168,161.5814351644474,167.44953488455704
11,2000-05-24 22:03:22+00:00,162.1812816555875,153.3559945725944,150.80567652588783,143.30012983810627,130.53930879907944,135.4112123138015,143.42298559465405,167.40155569745946,191.2427208078082,132.7819152744301,144.46200293102132,142.16514569995962
12,2000-08-03 22:08:44+00:00,128.95419682465106,120.26278757471763,115.34305387956904,106.0053194284421,105.30748098812819,99.00012976936094,131.89553118864276,147.33850454571797,,120.3789600920137,132.07056833089587,132.40716072994402
13,2000-08-12 22:02:30+00:00,142.8462573609656,146.6882201513457,134.15898931280645,131.71891644054972,119.04504496937332,133.87151833211348,144.91212378580974,,191.0850375209724,126.31630220066134,135.4471040780973,149.10603516560184
14,2000-08-19 22:08:38+00:00,113.05987766454386,112.8919622786535,99.16296112009265,88.88549337773355,89.35562094189085,85.75750746335187,111.64745628945121,123.91092985930071,,107.89458398970024,130.57099741277392,129.34222026566576
15,2000-09-04 22:08:22+00:00,126.1625704956078,121.67678248751125,125.66317282225737,118.09605915169347,109.15795575606283,106.90102903242854,126.03185767404877,,180.87293292825441,110.31297416596624,121.20932129157717,125.46468714263841
16,2001-01-03 22:01:48+00:00,165.84512431810296,158.54464850036234,150.37311313030193,153.83764171496966,138.36955508563835,143.58421502717712,165.08241896137002,,206.23743453739576,141.65571367687423,160.7654049094461,
17,2001-01-26 22:08:07+00:00,145.6015570454353,,,,,,,,,,,
18,2001-02-11 22:08:01+00:00,128.2583977757514,111.33967455553494,,,92.89478567961102,86.55088366362357,104.64841781325183,120.99678084534524,122.84370937199299,110.50794197138657,120.06307607349521,118.49580894746516
19,2001-03-08 22:01:45+00:00,150.6285342689162,142.86159204122475,139.02358790485405,128.4485044479772,118.72329253662501,121.94209152916574,135.74167164025363,152.06274379957063,160.2656977034457,129.57529005895708,136.4298085581433,132.88879887297935
20,2001-03-24 22:01:35+00:00,154.08001506206858,145.62832175654282,140.70607116347628,129.8177577900599,123.06366521853033,121.52898200408448,139.80848480537784,154.41226539935894,162.14079894873066,135.94557783827702,143.1501970706791,146.35704537942559
21,2001-06-03 22:07:16+00:00,148.298693036469,149.81600052227589,153.39588785873184,132.84155599729746,135.0664804763423,150.95366576226488,165.355715207583,189.988231816062,197.35704195524107,142.26573410412476,159.31400608059397,171.38393353333777
22,2001-06-12 22:01:01+00:00,142.1670380747959,139.16761314354494,131.99365179953074,128.16350563155848,117.40002729079939,120.51386926441347,141.04781251395502,164.62934636728914,172.44386096133474,128.84529473273693,139.82600240345604,142.95984033960318
23,2001-06-19 22:07:05+00:00,168.65755228182852,158.90604504638307,155.82019194873357,167.52505587121513,145.0617145115257,149.5585216077234,164.8424389537072,,203.03538253034344,133.76024678863192,151.75664597831135,161.9209450069863
24,2001-06-28 22:00:45+00:00,156.3773248143666,160.09318462897838,158.86099895492467,150.69478235905052,136.79711153295722,139.56638743491123,146.95208277012605,167.87569346521127,194.05384311383273,120.27860994812572,116.59501892667252,
25,2001-08-15 22:00:14+00:00,153.76577376665995,147.61742361260673,149.415474916191,147.96355871378108,128.39496049432614,123.09341021281429,165.56689190615913,179.52327633816375,211.38244405279758,136.01753174760603,144.6399035358914,166.4959407591704
26,2001-08-31 22:00:05+00:00,143.5908247052946,140.48478999425376,136.20956389011965,132.25653967230733,118.65136236123243,117.56083180474445,140.92589871164716,157.7148399929016,176.50903865962954,122.74484728616494,131.78002979307783,135.15222915264516
