,dates,usa_CA_0220-0000,usa_CA_0220-0001,usa_CA_0220-0002,usa_CA_0220-0003,usa_CA_0220-0004,usa_CA_0220-0005,usa_CA_0220-0006,usa_CA_0220-0007,usa_CA_0220-0008,usa_CA_0220-0009,usa_CA_0220-0010,usa_CA_0220-0011,usa_CA_0220-0012,usa_CA_0220-0013,usa_CA_0220-0014,usa_CA_0220-0015,usa_CA_0220-0016,usa_CA_0220-0017,usa_CA_0220-0018,usa_CA_0220-0019,usa_CA_0220-0020,usa_CA_0220-0021,usa_CA_0220-0022,usa_CA_0220-0023,usa_CA_0220-0024,usa_CA_0220-0025,usa_CA_0220-0026,usa_CA_0220-0027,usa_CA_0220-0028,usa_CA_0220-0029,usa_CA_0220-0030,usa_CA_0220-0031,usa_CA_0220-0032,usa_CA_0220-0033,usa_CA_0220-0034,usa_CA_0220-0035,usa_CA_0220-0036,usa_CA_0220-0037,usa_CA_0220-0038,usa_CA_0220-0039,usa_CA_0220-0040,usa_CA_0220-0041,usa_CA_0220-0042,usa_CA_0220-0043,usa_CA_0220-0044
0,1984-05-18 18:13:47+00:00,178.52100274916577,171.3029213507887,174.03112466658243,177.09899105337163,182.70743053382589,189.37834259021395,199.46124207889304,207.70717353024511,207.23074779116905,195.02726796168236,193.21836982983615,197.61019966135493,204.64537775425958,200.29746368144612,210.60190435024475,201.18958119732793,194.75159573359528,190.55400865085966,198.0232773784807,197.29478110774005,193.0339502615935,198.20048717950425,196.43242135868894,187.07482454537484,186.8968159987263,193.36356961268746,197.1579497104048,208.11889808132275,216.78159817589,222.36111244517087,227.18842440238922,238.3887350832592,245.21271446460503,252.90916808511116,242.59770798151004,234.76067253896096,229.86956154063088,224.56814574651509,222.1556712812309,219.99176572411625,219.44185305535393,221.9608612823193,236.1202869180609,265.4751010335755,
1,1984-06-10 18:20:29+00:00,170.89983835946367,173.40709620729538,176.22004637019526,177.50063635961683,188.0537045972244,192.6461341596253,203.43890414391709,211.85126682423567,203.85284442400246,200.0977596702886,201.5073954378714,195.31102583193652,193.86623481607248,199.6879118482219,198.56195428184148,197.33572569987618,195.05421689267686,193.3245998581004,189.75165431196532,187.81781052709593,193.0405905001623,189.25755123403897,191.5455891578353,185.5388696123843,185.20940644900168,190.20102090902984,197.67189862959495,211.38621199763648,220.88699114365346,223.73621818627495,234.6962950065958,234.72765194494897,244.60721216022569,247.93488163023562,237.18422136111664,231.85418247077405,224.76429018159135,227.23252571965583,225.86510863337367,226.1161583067031,227.13784071244223,231.45273710679518,236.44352790238128,248.39443765035068,261.55341563553355
2,1984-06-26 18:20:42+00:00,175.69154297921682,182.81205571062154,184.20217287888457,182.81253089590132,192.25398853493473,196.28300095893124,207.25209761064295,214.3096250445461,209.73102611199036,202.74039778002341,204.08726449348046,201.43297186370583,205.16508878480838,203.75656531287606,207.03618877375166,205.55331274630703,198.56587324418317,197.78991333508563,190.57032599793726,195.4711314775569,191.16729161850574,194.35614181199603,193.0805120171951,188.489730969529,192.56899891808663,192.3431113087343,200.51788918796603,212.44814983841917,225.11534379268065,228.85015046174075,228.1436907633879,237.82886130542906,249.12436472736587,249.96688703216594,247.92996110987465,234.13146227922138,230.4658005677338,235.28439754861316,226.53103921565508,230.27489087779261,229.95210876741984,234.43841007548642,242.09764360965337,246.62350823766815,254.88253024708274
3,1984-07-28 18:21:26+00:00,186.03571307469448,192.41952202935434,197.09336547757314,199.35492850858427,200.11674759551002,207.94646924184977,215.06255542413942,225.6993236014034,220.295036922278,213.04467056070453,208.91229725578924,210.33915474840595,221.66985584388692,221.50060553687646,223.47148228499205,214.71425905494587,212.78736495261248,208.18992310978436,203.27060185122892,204.34069436737533,199.37962097951026,206.36484563002293,204.1667184387834,203.85147216553582,203.2177856825386,205.09465458143026,215.97032008341438,225.18799683483388,234.97241962039456,238.60465650985037,243.17886873016687,244.2179326585325,256.5068873337034,255.83299557327518,249.60165186891766,241.5076629977329,237.97447722078704,238.7881441252849,233.49155869890296,235.70974137218312,237.9008725153311,239.61155488815228,250.38938460383375,246.15293848725972,255.77521165899805
4,1984-09-07 18:16:09+00:00,199.032653281331,198.83742053233306,207.08712572595448,204.64081611312548,206.46238049443852,215.66829361364148,224.88656643531237,236.3328349220497,224.69402715738926,221.5059641638028,217.4064709868147,227.77576239594458,227.53967228989586,235.12005875658383,229.88681252209764,223.64683819724493,220.68679011831392,217.55159353037837,214.72453046421379,215.01853826407344,213.55241017749853,216.02603314415865,223.9116429002652,218.00603290237353,215.08212010247618,216.28168975393172,227.8706464359583,248.9768164755798,255.17211055855884,254.01560342068413,249.9770066787373,261.33555018198024,263.6792772096252,263.3715853223068,259.7712933119459,247.77366353692682,244.1135970444897,248.4096247605431,245.26689451812902,241.19491885608258,243.46683654939196,246.68427163932935,258.6740856229064,274.7856265271037,276.7626392416116
5,1984-09-23 18:16:11+00:00,190.9899306357187,193.19588489207695,198.81636996573917,201.24688722523717,202.4507635010834,213.16156497183522,221.9538159220619,230.5454464724204,224.99407585791536,217.34479965390847,217.07031999998955,223.1848491996501,221.54602147887863,225.3555784610117,224.99218469336756,219.43774331402017,217.3455831269195,217.10931480685997,211.39792472637276,216.55025436810814,211.93418108074403,214.31577200674502,207.3238443047237,205.14226930573307,201.21765664682835,211.64907923843055,217.68499667236034,223.32039221678502,241.8509408581238,246.28055151760086,246.43187809681126,247.17253453329124,249.8140081023218,255.83570254547652,247.0772173504397,242.32542172516918,236.5721218764937,230.93503236381667,230.83710649866757,234.45301356991536,238.3181562039927,237.9925453583894,248.94261992384162,262.29897759477143,281.8073007218273
6,1984-10-25 18:16:05+00:00,187.60837481464625,200.530642427116,213.75892481664556,205.26366092300992,211.30839356567162,220.08984289693396,229.67417830803538,240.8299762373387,230.87348870373216,222.15250705977553,221.34085233619498,224.63084544003368,232.38042522389838,234.49058030638864,233.67094046943242,227.0954984896748,228.2802302467776,221.46311912721234,220.50362485235576,212.79181346005024,216.72143804617113,215.47310504014283,220.55217213808808,211.97869655080382,213.41158425981135,214.15887264277424,222.5007716918806,231.7810916643526,248.4382474758637,249.129509540495,241.80070051861512,252.8729845418172,256.36126925549877,260.55202184973433,255.4098819984391,245.28348493319075,239.08645732581482,241.25709749056355,234.4857230437644,241.09443355923676,247.50150421776613,249.40461557981595,254.34411127574452,268.11174799350124,282.72060552616614
7,1984-12-12 18:16:08+00:00,153.96797266515838,169.9633958115876,150.54519111928235,160.27486234001918,168.46616021923404,174.36340992491623,180.9422098368779,188.65936607704398,184.69398172417112,186.29977274196096,175.0384378037947,178.5084537009328,179.49101771816507,181.48571184916315,187.29826205640455,184.74503194246103,173.15625876542606,177.30784468106285,168.66468333554178,169.5702930303546,168.7159531131624,,170.08691306964295,160.30670159295818,,169.64305427914636,172.37738075793607,182.9836740020874,204.83598890729655,204.7556634646329,202.93183710002057,210.62237565279247,214.39800843716677,221.45503905176562,207.92920584512927,202.89891390155105,193.7272608308473,191.59405280282192,196.09424286474604,201.55166511116025,206.36423602128195,210.66714339829073,213.0772527250915,238.52409085597515,253.5201834290386
8,1985-04-19 18:16:20+00:00,171.12319775421668,178.39739042713552,180.59763471597313,176.78502379861393,183.35482305294116,192.05607418060214,203.54245486166263,210.99109340137088,203.75186616719387,203.37200725513858,198.3611659169712,198.69235507449088,191.70012090321504,193.37472968489968,206.40598726020298,195.0035258706653,198.39920333958312,190.21886325092112,188.53127541016693,183.87922052438128,190.98872849576108,192.1396913308928,193.44641183437028,185.9914349245394,185.9274533504772,182.46273120022937,182.2549337504161,196.67796882094382,211.8477939967575,216.9258083670043,216.57396847294658,228.00644247755753,232.5489282534294,241.7600447470711,232.50662750165972,224.67891246093586,215.15295635535207,215.83941558845729,221.9702898329687,225.42217563409613,230.2526644990359,232.77388643059743,234.0702201536563,249.33114129722608,272.23566071432276
9,1985-05-12 18:22:21+00:00,189.1209615175355,187.4650664580029,178.78596775277097,179.5897051963664,190.0233347373498,197.4732957836828,205.5008617522387,216.82681911188055,226.60585399876334,216.92190691324257,212.435239632085,195.59559911330282,195.82279394679824,205.89178414161577,211.21897005941722,216.68834117738825,208.61168897898298,195.8885306679603,212.25525292074192,209.8263739978081,210.4949547955743,211.33992580787282,218.21994316392318,213.23065903328106,210.71623880981232,202.11260714981088,215.09870802480472,227.7160477888696,237.28175457401935,239.33692210503276,241.97520043332221,248.72885580478814,252.6006187493007,258.115187926387,251.11998160549408,238.23489394803107,233.9929915878867,232.13961100245544,232.15186803583256,231.1914061915563,232.3190069568663,238.78173000990506,249.8961323874544,273.54163931935426,279.28917497269106
