,dates,usa_CA_0187-0000,usa_CA_0187-0001,usa_CA_0187-0002,usa_CA_0187-0003,usa_CA_0187-0004,usa_CA_0187-0005,usa_CA_0187-0006
0,1984-05-02 18:13:15+00:00,185.32976308308906,193.81729421093564,199.82034765405513,188.09649881089342,188.395672445196,192.20472000725215,227.19274199117638
1,1984-05-18 18:13:47+00:00,,198.77470670253666,199.65149750185657,193.54651622378725,184.7663685653228,185.7896215439173,218.21161207021245
2,1984-06-03 18:14:10+00:00,180.79473177368098,192.88433003938115,191.30144434537513,180.81665374801094,177.29005600418395,194.95362484542747,206.76311072032087
3,1984-09-07 18:16:09+00:00,,219.3125050320418,212.93489320372933,202.79166609304292,209.32094793512826,225.3107316857591,234.4625153193024
4,1984-09-23 18:16:11+00:00,186.59870790028862,202.49143780092467,198.350867925935,196.74982868098857,201.01720637079052,216.26621613396625,225.13060635576397
5,1984-10-25 18:16:05+00:00,,217.18130293784193,220.4997394817279,210.73337256148122,208.46157545166696,213.90673709798833,238.72930256407693
6,1984-12-12 18:16:08+00:00,223.87894055780862,211.07663727689206,208.44855447483437,196.22103815576432,190.913172204793,202.59024442504284,
7,1985-04-19 18:16:20+00:00,182.309605853468,201.4536296716344,200.55123097885686,191.5642296446218,179.84677802311003,185.18043272591328,204.11532314620348
8,1985-10-12 18:15:03+00:00,196.9200216240593,212.75891150945932,214.4025022173641,211.6879652924606,223.10651927093636,231.12614759138265,246.25374783351876
9,1986-03-21 18:12:01+00:00,199.89096801868428,198.55428214886823,205.74280420543425,184.4483764463755,181.4897240127001,188.9516840095488,
10,1986-05-08 18:10:55+00:00,191.68273564179555,199.2561698216423,205.96924772521348,199.55069548225592,192.37916235064222,190.1557610027994,220.58097709401756
11,1986-05-24 18:10:28+00:00,,221.21971442940392,227.72715781600942,212.32197203008002,191.74903664547764,196.5762408627811,232.8225505332125
12,1986-06-09 18:10:00+00:00,195.31799312633677,197.7518991087581,200.7825853256726,186.01800308449012,175.44605054728933,187.85398978568173,210.3964564389082
13,1986-07-11 18:08:57+00:00,186.34688989594758,198.05550099418738,202.53973326791854,191.1057291404795,184.9953774054082,207.39080391218098,230.82996350946289
14,1986-08-28 18:07:12+00:00,187.26436806141993,201.67345863358113,199.90500483895403,178.19716790490565,187.25649181177766,187.811216251122,220.29081489355897
15,1986-09-13 18:06:40+00:00,179.13302579070782,199.52453593941812,205.63641299927218,187.8511712974611,181.75288700748317,190.99180148797453,232.0914067218945
16,1986-09-29 18:06:10+00:00,,,,196.7994811983479,197.3567530275516,204.55959367640605,244.24631929836687
17,1986-10-15 18:05:39+00:00,199.61825295672887,206.25932183986484,203.7732720949888,190.4079609153911,185.3322287397607,190.6456129781746,210.85755502064404
18,1986-10-31 18:05:05+00:00,198.0899539501891,207.14533380447,202.5730276909858,200.92020329498877,190.9818662695307,206.0463723293947,227.12337779535306
19,1986-12-02 18:04:29+00:00,211.7625555585093,202.3493585447655,210.18808793609512,189.23373007052754,188.1859815271116,192.27241308717947,
20,1987-01-19 18:05:54+00:00,195.1376082252181,196.49586324845808,198.58432619943943,186.51066564738971,177.00486175589128,169.61549425506203,
21,1987-02-04 18:06:27+00:00,197.59723179493545,205.1396851186024,203.97228981773193,197.45296790992495,186.28413182674367,181.56038361518557,
22,1987-02-20 18:07:05+00:00,189.9783591186974,210.3978350106725,202.15326836180608,195.98818461150847,187.12929855816563,180.8485419117473,
23,1987-04-09 18:08:50+00:00,194.3905558092951,201.11308890709293,198.45058243739464,187.17849136060823,178.18364979847934,186.52604168289008,
24,1987-05-11 18:09:47+00:00,182.2237539279636,205.02859729725938,201.81229991294467,182.85320850751336,172.37771748967697,187.8223380984641,213.58681816050466
25,1987-07-30 18:11:39+00:00,220.18971259026304,219.78309687124855,221.0758611984401,216.8750512427965,211.9812557834796,222.06034836772992,230.8704382953264
26,1987-08-15 18:12:08+00:00,201.47957863045414,212.9329953049126,218.69068299238344,209.31435883074298,225.05072508492518,219.1389284929179,231.53700156508765
27,1987-09-16 18:12:57+00:00,189.8581135034698,198.64639495129347,195.30197430750817,199.2411790651887,195.50140170155365,205.2584617732753,218.67126108390835
28,1988-03-26 18:16:06+00:00,197.4133717914591,217.2755133976368,211.89629966646686,197.85078617220168,193.9475022486701,194.85328740360356,218.74663313452393
29,1988-04-11 18:16:10+00:00,206.96265695668757,223.44046718967428,214.9891162500129,202.7874748536252,199.4022115705145,207.26659309643375,222.093134356602
30,1988-05-13 18:16:26+00:00,190.91910434206255,204.64353245621245,202.34421019578522,196.30407475296758,194.14599959066368,197.21430710752043,219.38900494994502
31,1988-06-30 18:16:43+00:00,194.66579583182028,205.34261599692718,206.62587843149063,205.1210435923837,208.08080544499668,223.06082767832095,220.15476369183418
32,1988-07-16 18:16:47+00:00,201.96147238629138,224.34104897640808,226.17658655981384,220.65559822133818,219.76668690036183,236.187487814496,237.46718528459266
33,1988-09-02 18:16:52+00:00,207.23780921984326,218.44231594760652,218.50604226647448,213.5746012975502,215.7272884614673,229.49473378263087,233.9918006758679
34,1988-11-05 18:16:41+00:00,197.04808969340547,206.3400550908496,198.75667440538834,206.6434888068783,211.19478252306334,203.72817864618318,214.0449802073039
35,1988-12-07 18:16:32+00:00,202.02976819489265,212.50875345650553,214.41368320588464,207.86751052633443,206.8365233286515,205.55480939426832,224.26467484319852
36,1989-01-24 18:16:01+00:00,,214.5050468066985,215.2637105717513,204.15797647285274,203.91826647749514,211.43728192650994,228.4718206765775
37,1989-06-01 18:14:21+00:00,209.09436132439401,213.91526550371694,213.94586846639388,215.83722212804324,226.71275089931558,233.27611875710417,228.95440982759501
38,1989-06-17 18:13:55+00:00,205.095295808438,212.89764463489632,212.36958330815946,211.24770764492183,219.22608659940832,242.4542770281018,244.7762871135892
39,1989-07-03 18:13:42+00:00,206.13446814956467,232.81961329628442,226.07393961144254,223.81246055009416,235.0409944366736,244.6904582033688,248.69068929109062
40,1989-07-19 18:13:21+00:00,194.04668407404483,214.85575802983817,213.32092810561923,227.64500585952348,234.11436361796075,237.9318636369574,241.18740028952206
41,1989-11-08 18:10:35+00:00,,,219.1297509044338,225.98743451082862,229.89624050650434,237.48526448759628,226.04216392918264
42,1989-12-10 18:09:39+00:00,194.53210211915464,211.5396609599514,214.06185013293572,208.485966260943,207.4285675923245,212.90998787421168,219.0375386016853
43,1989-12-26 18:09:11+00:00,170.8094916153193,198.0906784341556,199.9051209416905,196.326539728082,196.6269447362666,193.46343272985558,
44,1990-01-27 18:08:09+00:00,,212.6174825909371,209.9351868969495,204.36289390445594,195.558050923917,194.4099697470875,219.1296996081813
45,1990-02-12 18:07:39+00:00,193.94120849294,204.33161169638538,217.43218012606462,207.79377839868675,195.26204436609993,194.19555869229367,
46,1990-06-04 18:06:15+00:00,197.6948057358096,209.7130705948656,205.92866534567128,206.3489078953089,204.65597383697582,202.40261185834328,218.49203946931556
47,1990-06-20 18:06:14+00:00,196.60269747074506,224.17848545898747,221.12441386634003,213.3045540038065,215.75191831114896,217.06411577275625,228.72291733672697
48,1990-09-08 18:05:54+00:00,202.9248117302582,227.33622671141282,222.9477979384091,226.29977752998954,240.06465414968804,245.02028255643822,261.38039239260405
49,1990-10-10 18:05:41+00:00,208.46649851198288,228.01321667267476,218.80418069725357,227.8931385759523,240.92772577918785,251.02734902712874,236.89099640933173
50,1990-10-26 18:05:34+00:00,193.51551688983088,211.45243629989065,210.173185122994,218.7994177436761,227.2357766039749,237.14077156969492,236.77186046913937
51,1991-04-04 18:07:44+00:00,189.57996395944335,210.9122463852615,214.3205485756125,205.59957868688974,193.50083324957507,185.0102132752268,211.09196753235705
52,1991-07-25 18:09:31+00:00,182.30853764485343,208.70210298149635,213.879506405482,222.23129861538612,229.9749676441559,227.5989371487189,219.16196000203732
53,1991-08-26 18:09:43+00:00,201.75651213347808,220.16858605118856,220.40491071433516,222.92589084408306,229.64563538228543,241.31841143323197,246.97384777658047
54,1991-11-14 18:10:16+00:00,203.4868974016597,214.96664031876094,216.73329402360957,221.79172992449057,227.04004033113802,224.37781952803084,212.06671851633868
55,1991-11-30 18:10:29+00:00,,217.77789003123476,217.14291202349162,215.57478168314594,213.8241714629232,212.97970737304811,223.6688615796854
56,1992-01-01 18:10:21+00:00,189.88971405556487,201.70563550683121,207.67726838992746,201.19570937644147,186.37680490674586,189.3756859735915,
57,1992-04-22 18:09:57+00:00,192.45923878660096,211.12319505724963,208.15577756082882,195.00699136290675,195.92285997318254,188.63280576186548,
58,1992-06-09 18:09:31+00:00,196.72849131348897,216.48836380461302,217.77814864990165,215.59883320312008,208.97564086208595,213.84194866884926,208.68907683971284
59,1992-09-13 18:08:12+00:00,207.695928729235,228.96547215419372,226.27831769683638,225.8615208256401,233.51373262971134,227.86304735729135,245.17130128057835
60,1992-10-31 18:07:23+00:00,185.9135443509801,193.61459595136344,188.61235764508092,199.09975209410405,196.60425978455274,189.06270695967476,199.3708270440858
61,1992-12-18 18:07:25+00:00,196.03760156491504,208.30939278244375,210.97399276373903,204.48632726387933,200.25759050140343,206.65592334235316,218.6966441160313
62,1993-01-03 18:07:34+00:00,,210.97104214189034,216.010399509795,207.87496961627792,202.61834709945848,208.7748209582246,223.52881561740472
63,1993-03-08 18:08:13+00:00,198.7331119119884,203.31936477175384,206.75076044622296,205.72462912367723,188.93643856264202,179.4972974604122,
