,dates,chi0385-0000,chi0385-0001,chi0385-0002,chi0385-0003,chi0385-0004,chi0385-0005,chi0385-0006,chi0385-0007,chi0385-0008,chi0385-0009,chi0385-0010,chi0385-0011,chi0385-0012,chi0385-0013,chi0385-0014,chi0385-0015,chi0385-0016,chi0385-0017,chi0385-0018,chi0385-0019,chi0385-0020,chi0385-0021,chi0385-0022,chi0385-0023,chi0385-0024,chi0385-0025,chi0385-0026,chi0385-0027,chi0385-0028,chi0385-0029,chi0385-0030,chi0385-0031,chi0385-0032,chi0385-0033,chi0385-0034,chi0385-0035,chi0385-0036,chi0385-0037,chi0385-0038,chi0385-0039,chi0385-0040,chi0385-0041,chi0385-0042,chi0385-0043,chi0385-0044,chi0385-0045,chi0385-0046
0,1986-02-04 14:07:35+00:00,201.75188273544273,191.62762269261088,194.26254246403045,197.38022284661633,195.7919752660905,214.61155019059873,135.7027865436806,182.07663717462393,207.7436716626013,201.65021268916175,211.5573503570422,206.62631323843698,214.8010723328495,210.03880891225901,215.83506924127582,215.23228669720206,205.1944764486208,212.31144768209379,214.3222459861044,216.509600288147,223.42895310911823,238.03603828058814,233.33792061813625,202.306350144346,181.4481363688369,176.98152705768607,180.06404700912444,180.2440510338384,189.6863463239959,195.45041185743574,197.9137307305046,215.6437681872335,183.70674994426554,207.87792471420812,,236.23808541338195,211.11374536179005,198.3653187077649,206.05135631674696,223.49708754401843,221.53229057663003,208.86235815422822,199.20183344430987,212.45856806089324,,209.50740291841882,208.87181051992837
1,1986-08-15 14:02:17+00:00,182.55467666369154,166.10496922196614,176.79708012453742,166.1699673216972,179.76411304458398,180.78363943080745,171.74035516737575,181.93538023195944,182.6248713812712,175.1176358908825,178.8215483432054,178.61633784113576,182.10081831079083,187.49395498773762,188.98460328630617,194.25390712434213,173.01762960909042,179.3766815110338,203.7413030071496,178.06786138273895,185.9022849874953,209.74115971440784,203.45125895217706,189.71901071523698,176.80560975487276,180.16207797155107,150.05717145109077,151.93320939839037,167.7712394282181,168.64216062651295,184.03605293374605,203.0468222491454,158.79716585059086,,193.0827555367058,211.23552944808617,182.3968676641842,159.7494737812309,183.77239499213948,192.73608857913143,189.58270727639666,186.73394148527456,181.81687125616338,190.87743400308693,190.58894301004253,195.54014717136417,194.10162934509327
2,1986-12-14 13:53:13+00:00,187.06158415172922,171.78578117373604,173.47833200258538,147.2275973202989,162.41883020456874,173.9708061956384,182.83021925977468,196.02806179750965,197.1891664777226,180.08696459541707,183.7622334134831,183.29695663373224,181.81182152032787,181.51986939961057,182.58222897373776,182.60136923878065,172.7996846165537,184.6531677015407,190.62708382604555,175.6244377920218,183.3510637753716,200.24292339156938,195.35141617554515,180.90981777291483,168.62950902438462,164.34895442110883,159.79685832959302,175.9364267566615,175.60206839006707,189.8181897755396,194.43039594814232,209.4700697763777,163.94133648574476,181.40669457498888,196.60367006158188,197.271791090078,178.97992180281443,171.2281512897585,185.7751695271325,195.75855381553436,201.77616398954024,189.54989460880478,180.08688327210925,183.72888279577114,206.26735700388264,191.56607115331545,188.89156409220448
3,1986-12-21 13:59:37+00:00,195.30700772377833,182.17083150107914,179.92075245171358,160.65810922750586,180.3360159209741,189.12228766714975,201.31499174455317,202.26075647204485,204.99119241523044,185.28957330569526,191.2577154738766,189.40910823611836,196.78014014109863,196.09361980714402,196.45020246218877,187.8944460721716,189.43087651794787,191.85120563900833,202.33563005630873,199.96798700481787,180.14707855054394,195.2807061831243,217.1486562231093,191.5878886601853,178.45488113930483,179.75157934300975,172.87063961171873,158.61233636728025,167.5467651913703,187.3034136472603,196.4998497857557,216.1803557303932,181.7513068268671,200.7463145613729,202.17731913504392,221.06831020994701,182.7054050065633,183.81535728680825,187.74071113228035,205.18793788701942,209.50450031441332,194.31058747060797,192.38018425330597,203.72770228637535,223.5309930040068,185.43648023561667,187.26467547803455
4,1987-01-06 14:00:06+00:00,203.36714530893568,192.86180457053683,196.20793039497306,195.37608189315353,193.1477910439848,200.85016811275554,,,202.84322243683147,201.61645010032305,195.46091853491652,211.10620587643282,203.89380918831446,202.99179682958317,207.1254011529967,214.9010716506006,198.84545147286508,194.61417490745112,208.63547201308492,202.70889630737045,217.56505221651278,217.38669799568254,227.4521591837746,199.72197602027532,188.84069282716908,182.75076460569488,165.1212314961595,163.62706236071932,170.15756643900463,188.91043371035437,197.1541004648744,215.12477926927806,179.62527627979185,204.75093892510063,229.5860235127257,231.1408046094889,205.10461590347205,186.2775176893124,190.12159026858905,207.94711426658003,206.20070755052492,204.3945029002743,194.65717570674124,203.31266380205523,235.4915953523589,196.7809912944886,204.4266937105918
5,1987-02-07 14:01:09+00:00,224.04587394810414,213.45475230290538,214.47977781193092,218.02162484036336,215.5584708593542,219.6830836016963,229.2796386905609,219.00665514641744,220.01027320212376,212.2214292549894,212.79725265721942,217.69869998230172,221.12024811540684,224.2603452309543,229.13913154079944,222.3519519702677,218.63995634404145,223.15023049283917,234.8063642816647,222.04589213114758,236.25318186193988,245.88796569794061,235.64187798275782,213.34239016355832,191.60500365556504,205.76902021657827,192.36762254785404,191.2488320672994,193.55704383816936,198.02052673820978,206.2365326421825,223.39430542541083,192.2496569128381,222.64331948128518,245.4876998902626,241.56799075896737,209.02415485644974,206.74936576454485,208.84120590722463,219.83614829179885,229.73033484163045,216.88678802712235,209.16766978147348,217.24068440473104,243.38839073337172,208.54637861850895,211.396706958712
6,1998-02-21 14:16:53+00:00,204.9205346065184,188.81532235030662,197.51572460591333,203.94088855112798,191.3676185693699,167.8855951506239,198.5436724750082,,189.86073008442855,191.8867450078874,193.3103019941085,187.89862599519725,193.19921603543173,190.7723626359849,189.0340132208377,194.056070705327,198.9178237781375,189.82557284297198,198.58744484627778,199.7954645086929,196.8233040175723,209.15525380709045,228.02560136469816,211.34723146191482,203.08388666532832,209.54996869691493,173.22622979803788,168.6533313672868,170.75841032310726,189.16270889431797,186.83125732589707,192.97783483572871,195.76031212873852,188.85057478267052,206.9121221567844,223.24109794105016,207.66465058686,212.37914736994318,214.64896625992117,209.54721047075464,199.70318421644805,200.28958468306988,199.95858936638555,204.6461940825593,222.84381429259668,228.65913114370284,209.64841120961046
7,1998-03-25 14:17:23+00:00,211.91353271413246,211.46912060130757,208.94470622028103,200.40473279372677,209.2412932822248,197.96605709777495,200.32750761458823,200.1306314146467,212.00740639608944,205.37850542693502,197.93870387819487,190.13018678358353,184.94053126530397,195.37098868457915,184.03480818333514,198.31250881426402,188.65740453670497,190.98438607219083,204.9422739785881,205.09069861442657,216.3728094184043,219.26543549428064,211.53754146469328,206.51012903761597,194.4097074652616,187.31159459816797,170.20450373901434,180.76979427256535,166.80345853662953,174.5945060488946,188.95234020427688,199.6797675270456,177.18671736922664,192.20134360400078,186.8269584981254,203.30971592162675,209.2724717042679,203.08577016198353,211.00989343397669,197.34734494828922,214.54358159279735,204.2159766157322,200.53635414857115,194.42851356834444,212.13345905089622,205.5142458421827,207.08429275954967
8,1998-09-17 14:19:26+00:00,215.7552242134076,186.66013402272407,,141.753399814693,143.01717225294382,164.87987599412264,161.53857122769517,,187.45023100720312,167.93625754507687,177.6159269050923,176.90762247872343,185.75238959875048,175.46416405600027,187.22156404067815,185.88703949484102,180.22690270563103,176.06230538360245,193.9181843937409,188.03636499664992,186.6467095587849,,241.0818814914952,203.59920338076796,188.7933522433374,180.7269614311793,164.76265859446022,162.41458844728135,160.88831431565012,168.143752278171,183.52641001166504,200.9338660787812,179.69144311376564,177.38728869565998,184.28779109988517,193.48379084888245,204.9312299345188,199.0899646751099,200.73835431477107,214.0680335481104,200.51443261648924,199.18951495519042,197.88207640537883,203.60522279615523,202.81117887172076,206.31751495793242,215.96495728532898
9,1998-10-03 14:19:29+00:00,202.85014032688412,177.11408164607337,175.57895729105638,171.69333631865265,175.20946623399732,184.57393169069377,181.13528774938166,,193.68900777605978,187.0353808777626,185.9307742482047,179.86998443351376,184.56069742443196,193.65507881564477,192.6456139295321,194.95991191260202,199.17237297947452,198.9959181713895,204.96525877977558,203.99084769826695,227.0097735986527,230.8596170007784,218.81842929646473,199.65530491163787,174.07017936858514,175.25826722114172,176.26065664894787,165.78658453625025,165.00097919954885,172.8195874761007,175.61147062363477,187.78221743501265,168.90858609443927,169.57333932436765,191.3087441130354,213.04421344152053,205.60839862900593,204.64418098377507,194.42646414759457,205.14128377797192,206.17465010526658,190.94077428123023,190.80092248317715,186.41224631426115,206.4835290953383,198.45939366797865,206.88453917973004
