,dates,jap0246-0000,jap0246-0001,jap0246-0002,jap0246-0003,jap0246-0004,jap0246-0005,jap0246-0006,jap0246-0007,jap0246-0008,jap0246-0009,jap0246-0010,jap0246-0011,jap0246-0012,jap0246-0013,jap0246-0014,jap0246-0015,jap0246-0016,jap0246-0017,jap0246-0018,jap0246-0019,jap0246-0020,jap0246-0021,jap0246-0022,jap0246-0023,jap0246-0024,jap0246-0025,jap0246-0026,jap0246-0027,jap0246-0028,jap0246-0029,jap0246-0030,jap0246-0031,jap0246-0032,jap0246-0033,jap0246-0034,jap0246-0035,jap0246-0036,jap0246-0037,jap0246-0038,jap0246-0039,jap0246-0040,jap0246-0041,jap0246-0042,jap0246-0043,jap0246-0044,jap0246-0045,jap0246-0046,jap0246-0047,jap0246-0048,jap0246-0049,jap0246-0050,jap0246-0051,jap0246-0052,jap0246-0053,jap0246-0054,jap0246-0055,jap0246-0056,jap0246-0057,jap0246-0058,jap0246-0059,jap0246-0060,jap0246-0061,jap0246-0062,jap0246-0063,jap0246-0064,jap0246-0065,jap0246-0066
0,1984-08-07 00:51:54+00:00,151.72536335458926,116.19146544276423,112.58333431434576,128.70144087511895,131.20840430519755,,141.7377162486454,153.21991230459835,159.8198670158668,165.82207165040828,,154.34636792952105,155.34228360157937,165.04308413386778,166.91039650477393,164.60463663774865,162.9554324074717,,165.77702780385798,161.54170813965376,159.1796434097807,161.3639667175028,178.07156454615668,185.1817340413048,193.04002305370955,193.34319929920636,200.86374293524042,203.1813161654435,,196.99937891424977,,195.30895441869393,195.67448684864786,195.78754301690864,194.69986723032608,194.12983683422019,189.0909245000662,184.02351522912775,183.20419966395974,193.4662819277693,200.00557935418118,195.22078101310217,205.29934317002036,206.8340944368413,216.3633683278692,219.96439967771852,215.73484025842484,218.84139628264458,,239.2885529773198,239.23399459584255,,250.1640411209102,,253.38933024356075,249.73209504267896,238.53521517546764,229.50711867936414,223.49182526443795,217.46767540022987,219.87035910480103,,218.8731676562182,218.13623351454757,,213.45076106601803,197.9394010564792
1,1984-10-01 00:58:42+00:00,150.55104555089412,127.72460984822042,110.59464863562582,,123.40448966583239,125.50882729485913,138.02062393182112,149.61267482262264,149.21521918448965,150.06872597344494,149.26390046782365,150.39686002162594,155.27536194170662,,159.5226321348718,168.3959878144406,168.2550771970509,160.0027281235129,160.19772591544265,157.8294873317739,156.94055154134725,172.76369773468292,181.7946721880472,183.38367661694122,179.12363881746276,181.69008455606976,183.75097172963555,185.92117117404692,188.69887272652218,185.78262579199702,190.86402325537654,194.79946647916148,191.83979300886966,194.4627089184623,200.95707665896086,202.95608529598005,190.7400902313476,,190.75415786578785,184.5665563521202,191.01591412018612,184.62822334019202,187.39281190982894,189.25559016782935,191.24021514007637,197.24313872352135,196.81567698584277,200.43913708657485,210.3248002251466,220.94018830578707,,224.79915253054304,231.01679551547144,234.41681847388452,,243.19138683604487,235.68884929374272,218.31287233223446,221.49896076102218,214.10598136996478,,188.75319673693343,189.22567313397272,188.85070445397136,,183.51739783714595,177.09388910809145
2,1984-10-26 00:52:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1984-11-02 00:58:33+00:00,,111.91996045404362,,,,,,,,146.64176190679555,157.46048972437964,,164.85483338858123,161.37358793538425,165.69996617928675,163.97265296002962,166.62108422868786,168.15963216985432,166.17762688443338,169.55529438147934,169.79020334375807,176.78451549441795,189.1257004818989,193.35618509415426,200.79121379301216,204.56732926933884,210.1757740962564,207.08172716357447,,208.6905840804298,208.67685730830502,212.1554880654415,213.14095480721298,207.2181352673577,204.50288660929758,205.58598187795565,201.1940878669451,198.37767688965653,,205.11216073080678,208.97598058763,206.374092727393,206.32049285774033,202.2409608154322,201.75160845352443,206.0421199518508,205.31472984482565,219.42982905020656,230.48919581242166,232.73348647875247,239.14052641062165,237.13088820791174,238.04886540027877,241.41447758411314,247.57199779380895,253.38362329084435,250.2956968642396,246.00481462576923,247.09254266065432,236.11992710049134,228.9897176083279,218.15265060311154,217.83621503170664,215.66210271490053,209.40026875177915,205.60595731735287,201.863253911765
4,1985-08-01 00:58:23+00:00,163.71782768408409,134.12299188408295,124.60423584921772,141.74568010120007,139.93271292890032,143.65505310891973,151.80950413767445,156.78268673500108,158.24006739584803,142.00148789986687,147.15836011047682,142.51353171314764,147.00428732448552,157.72980122218567,163.86972652670855,157.9225840664238,165.34627198992771,,163.61351623247802,167.6762514508612,169.40710205802097,179.33474148718923,183.4418726498739,190.90357135895644,,197.46883761955365,201.8813393008503,204.30188256439263,,206.89321711022225,209.56653036741716,211.8730416199323,,213.73023654617694,215.79351485826527,214.74968725066722,217.15950888639267,209.38504769847918,197.38057323525993,203.0515166345628,207.14693984427439,206.89650923254575,206.6791252709857,206.13212010327416,206.09215205349366,204.5471935153701,208.68745959827547,216.30051738941444,228.06465533827898,234.4834765084814,231.0657172915549,239.9397229451331,244.68666205055698,251.016005283957,259.1353583738455,249.21897658876657,252.09527855818928,251.59521397525486,247.17544776297305,241.79700757193592,230.77886492584645,223.65006550188951,226.28138757077605,223.7021358776938,207.1234984684429,206.09470342594153,199.25253794934355
5,1985-08-26 00:51:56+00:00,149.8675429166187,125.1600081804766,115.79925091652788,128.05284280335417,133.78029112985683,128.32340501412583,133.16822746882232,147.177926420252,148.29496438105008,135.41116245007055,133.16730498907845,136.12245712000617,132.50816820804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1985-11-21 00:57:00+00:00,162.94062361424056,143.77546316045124,136.31761547350104,143.04465339910936,145.56948489473345,158.8913002118094,,178.0124309266545,173.34832586318944,157.9974700574703,159.8980084763238,166.11594714657116,159.3038218625403,168.85413568998402,176.5989004097831,177.5031244901975,179.40296201931218,176.33773198061218,179.25870346967358,178.827379105536,185.3252431386211,190.6898704744958,195.9027740701747,197.593418210017,207.7887943054058,212.68438469126144,210.6048777056836,208.83737964515996,,210.0927359493413,208.84939573690184,213.28400470770424,210.5776427102332,208.850086147646,207.94857277492315,212.7066848134607,211.474481623403,216.83556492963396,,212.82022429102977,215.07156327466745,215.36582827210148,208.3207284116371,211.44886429239006,212.80074007116153,216.5425973316847,214.70743878466192,,234.02391265492454,242.40313256692951,249.07899847083831,,259.14151094453564,253.7377353087559,253.78028944137054,257.6155811063387,249.3202830229789,251.9489167705513,247.55803058760426,236.0977944869094,232.3174715033905,228.07725390949432,229.40892604505825,229.80448015507423,224.11160535434726,224.88097153670248,219.05641999301997
7,1986-01-08 00:56:06+00:00,160.81065979650649,140.21924627308627,146.30944743961356,148.87889840449895,153.22485713848644,162.17602651187042,,167.68387502360005,164.99177643003355,154.12782391014997,155.49757896650985,153.00578596800267,158.99372977969054,166.6619624623866,169.09934944123225,171.1668792666427,173.2513661118537,170.2468268232589,165.73235002110624,172.78328376852835,179.5438020364004,181.30466343510793,181.70858497486492,186.68104472288366,194.26467299319717,196.50140902178086,193.89641714761854,198.2036737996003,200.97293772847016,199.52979618422356,195.7538961807956,198.83461962867065,205.83380647534779,203.82859155191431,,205.68598789325225,201.53976715655637,,201.91544809139478,204.0213043715125,208.47924224825945,204.07611880868987,202.0239199239328,206.04624704314017,197.5137513064668,201.79554852032615,209.26750565669377,214.57993264597044,224.86895321573547,231.31068539235915,229.88083785411231,231.25126681556728,239.1875023869833,248.51210159230217,249.7389291483664,,247.48421358117312,248.62896005869226,239.7700214751296,238.03774149448256,228.97955785142906,219.04018859339322,218.52301170851717,214.26732732061754,210.12749781835274,202.97734525392826,209.6928063406571
8,1986-01-17 00:49:45+00:00,165.7128462534975,142.22150865114068,139.02530132146748,146.32174158400252,149.34102258666684,157.4393952403609,168.82530424252124,180.34601601581704,175.6330804820026,165.16562399807046,162.21588360630815,165.60803189382855,168.42360505102,164.19830821658118,174.41305385853704,172.42530530151072,173.6519314230886,,172.41927927807828,173.91039371465158,180.73837090293293,184.55541556910805,191.0892913786069,195.35431905396877,194.21469638979065,202.35301389065316,205.74934963373872,192.56695615581262,198.7652800756848,196.06504284091665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-02-25 00:55:02+00:00,158.344739025151,141.47427793677923,135.92088054403646,148.7159537434772,155.2550677433282,164.82545642835402,182.84841730027196,182.80987225922587,189.1480962852665,,,,161.23558971086982,169.50319719721642,174.5456238780866,171.46824350861863,177.73217618599432,173.42864868306984,171.1294761236332,175.8292345165446,180.39161209823914,190.13054270753136,198.4067301375056,200.79730514211485,204.5610678554216,202.27030285098607,203.4260658080437,205.28400250395526,,209.24541979876003,208.9259046979269,208.76051831082927,210.73321228071137,209.1147455810292,212.42864910605715,211.70751162855834,213.78056819706444,208.8464782545187,209.02421851437717,211.8370805297636,209.00043207090494,,207.41132824587729,208.0088773890482,209.57665146525514,208.85266886058045,211.53300432607773,216.536271945088,227.62345386965734,239.21620958072927,241.04487619078057,,,,,,,,,,,,,186.59348959626075,,,
