dates,sar2171-0000,sar2171-0001,sar2171-0002,sar2171-0003,satname
1984-04-13 09:27:07+00:00,275.39,193.48,204.91,227.07,L5
1984-05-06 09:33:27+00:00,275.36,192.89,212.83,226.8,L5
1984-07-18 09:28:46+00:00,275.99,199.74,212.97,226.73,L5
1984-08-03 09:29:20+00:00,258.03,197.83,204.8,228.73,L5
1984-08-19 09:29:51+00:00,274.91,187.42,210.76,231.48,L5
1984-10-22 09:30:00+00:00,249.64,186.47,207.6,235.76,L5
1984-11-07 09:29:53+00:00,257.86,191.66,198.31,226.92,L5
1984-12-09 09:29:58+00:00,261.86,185.63,206.43,233.98,L5
1985-02-02 09:36:09+00:00,247.01,183.42,205.42,236.21,L5
1985-04-23 09:36:23+00:00,257.86,196.15,204.37,219.97,L5
1985-05-02 09:30:07+00:00,,191.54,212.74,231.37,L5
1985-05-18 09:30:04+00:00,257.2,191.49,209.12,233.49,L5
1985-05-25 09:36:15+00:00,260.26,185.87,189.17,223.87,L5
1985-06-03 09:30:04+00:00,273.62,191.89,200.62,222.84,L5
1985-06-10 09:35:50+00:00,261.79,180.15,199.07,223.19,L5
1985-07-05 09:29:57+00:00,284.0,146.65,178.52,,L5
1985-07-12 09:35:41+00:00,258.23,182.41,187.83,220.06,L5
1985-12-03 09:34:19+00:00,257.17,193.78,209.99,231.44,L5
1986-10-12 09:19:38+00:00,274.66,184.45,201.52,230.72,L5
1986-12-31 09:19:14+00:00,274.59,184.47,189.36,222.37,L5
1987-03-21 09:22:02+00:00,243.89,193.65,205.58,230.19,L5
1987-04-29 09:29:06+00:00,,192.53,205.17,230.83,L5
1987-05-08 09:23:35+00:00,273.28,201.65,209.08,224.46,L5
1987-07-11 09:25:03+00:00,261.82,196.21,210.25,229.28,L5
1987-09-20 09:33:05+00:00,264.11,187.67,201.71,225.57,L5
1987-12-25 09:34:25+00:00,,160.92,,,L5
1988-03-14 09:35:39+00:00,262.65,176.67,189.76,230.5,L5
1988-04-15 09:35:50+00:00,260.07,177.14,202.52,235.47,L5
1988-04-24 09:30:07+00:00,261.38,180.75,203.32,233.97,L5
1988-05-01 09:36:21+00:00,273.37,186.35,193.33,222.07,L5
1988-05-17 09:36:08+00:00,259.04,175.88,186.35,232.74,L5
1988-06-27 09:30:35+00:00,261.6,184.11,206.87,233.42,L5
1988-12-11 09:36:33+00:00,275.8,199.3,207.9,217.0,L5
1988-12-27 09:36:27+00:00,246.2,186.36,202.6,219.84,L5
1989-01-28 09:36:07+00:00,241.18,185.65,204.49,232.15,L5
1989-02-06 09:29:59+00:00,275.36,186.74,195.04,221.16,L5
1989-02-22 09:29:52+00:00,246.54,178.98,187.69,224.2,L5
1989-03-17 09:35:16+00:00,275.83,186.48,193.16,222.92,L5
1989-03-26 09:28:53+00:00,289.77,201.52,203.49,223.33,L5
1989-04-02 09:34:48+00:00,256.85,184.14,214.33,236.65,L5
1989-05-29 09:28:17+00:00,263.1,179.51,196.04,228.94,L5
1989-06-14 09:27:46+00:00,261.18,184.77,203.2,232.6,L5
1989-10-11 09:31:06+00:00,275.55,191.35,202.64,230.51,L5
1989-10-20 09:24:51+00:00,275.48,200.62,198.56,214.42,L5
1989-10-27 09:30:51+00:00,239.35,191.18,211.36,233.59,L5
1989-11-12 09:30:07+00:00,274.84,186.91,200.89,230.24,L5
1989-12-14 09:29:14+00:00,275.65,182.18,206.97,243.2,L5
1989-12-23 09:23:10+00:00,261.25,177.18,191.76,239.68,L5
1990-05-16 09:20:13+00:00,257.22,197.17,214.73,230.65,L5
1990-06-01 09:20:08+00:00,273.18,193.88,213.51,236.49,L5
1990-08-04 09:19:56+00:00,274.26,181.48,200.15,233.49,L5
1990-08-11 09:25:43+00:00,246.54,184.79,210.63,234.94,L5
1990-11-15 09:25:13+00:00,274.84,177.81,204.05,235.28,L5
1991-01-02 09:26:01+00:00,254.55,182.78,213.69,237.88,L5
1991-01-11 09:20:03+00:00,275.31,191.93,213.3,227.17,L5
1991-01-27 09:20:30+00:00,275.3,186.4,210.6,222.17,L5
1991-04-01 09:21:34+00:00,257.21,191.02,,250.38,L5
1991-11-02 09:29:52+00:00,277.86,185.16,200.64,233.56,L5
1992-01-05 09:30:23+00:00,247.99,187.8,205.89,221.91,L5
1992-01-14 09:24:13+00:00,260.94,167.36,189.13,232.69,L5
1992-02-06 09:30:19+00:00,257.11,191.46,213.8,227.5,L5
1992-02-15 09:24:02+00:00,251.64,184.27,208.47,238.3,L5
1992-04-26 09:29:34+00:00,257.38,176.38,201.66,229.56,L5
1992-05-12 09:29:51+00:00,291.3,191.03,198.78,223.5,L5
1992-05-28 09:29:18+00:00,301.31,191.09,188.44,213.15,L5
1992-07-08 09:23:02+00:00,259.45,181.04,204.24,237.27,L5
1993-01-07 09:27:16+00:00,275.3,167.85,204.6,237.55,L5
1993-01-23 09:27:27+00:00,260.75,179.17,202.34,230.49,L5
1993-02-08 09:27:38+00:00,,212.14,224.06,221.94,L5
1993-03-12 09:27:54+00:00,263.55,190.82,200.17,232.04,L5
