dates,sar2171-0000,sar2171-0001,sar2171-0002,sar2171-0003,satname
1984-04-13 09:27:07+00:00,275.39,193.48,204.91,227.07,L5
1984-05-06 09:33:27+00:00,275.38,193.19,208.87,226.94,L5
1984-07-18 09:28:46+00:00,275.58,195.37,210.24,226.87,L5
1984-08-03 09:29:20+00:00,271.19,195.99,208.88,227.33,L5
1984-08-19 09:29:51+00:00,271.94,194.27,209.25,228.16,L5
1984-10-22 09:30:00+00:00,266.79,192.87,209.79,229.90,L5
1984-11-07 09:29:53+00:00,263.29,192.62,206.89,229.92,L5
1984-12-09 09:29:58+00:00,263.05,191.46,206.81,230.60,L5
1985-02-02 09:36:09+00:00,258.26,186.92,205.70,232.87,L5
1985-04-23 09:36:23+00:00,256.15,189.22,203.63,229.27,L5
1985-05-02 09:30:07+00:00,256.15,189.68,205.45,229.69,L5
1985-05-18 09:30:04+00:00,255.98,189.65,207.62,231.00,L5
1985-05-25 09:36:15+00:00,256.84,189.02,204.54,229.81,L5
1985-06-03 09:30:04+00:00,259.63,189.43,203.98,228.82,L5
1985-06-10 09:35:50+00:00,259.62,188.64,202.93,227.28,L5
1985-07-05 09:29:57+00:00,263.11,183.40,199.88,227.28,L5
1985-07-12 09:35:41+00:00,262.50,183.29,198.54,226.38,L5
1985-12-03 09:34:19+00:00,265.30,175.75,193.85,224.90,L5
1986-10-12 09:19:38+00:00,274.66,184.45,201.52,230.72,L5
1986-12-31 09:19:14+00:00,274.62,184.46,195.44,226.55,L5
1987-03-21 09:22:02+00:00,264.38,187.52,198.82,227.76,L5
1987-04-29 09:29:06+00:00,259.24,190.22,200.04,227.80,L5
1987-05-08 09:23:35+00:00,263.92,193.07,202.30,226.96,L5
1987-07-11 09:25:03+00:00,259.66,196.01,207.52,228.69,L5
1987-09-20 09:33:05+00:00,266.40,194.51,206.55,227.54,L5
1987-12-25 09:34:25+00:00,262.97,181.60,205.98,227.43,L5
1988-03-14 09:35:39+00:00,263.38,175.09,195.74,228.03,L5
1988-04-15 09:35:50+00:00,261.36,171.58,196.14,232.99,L5
1988-04-24 09:30:07+00:00,261.37,173.87,198.53,233.31,L5
1988-05-01 09:36:21+00:00,264.37,176.37,197.23,230.50,L5
1988-05-17 09:36:08+00:00,263.30,176.28,195.06,230.95,L5
1988-06-27 09:30:35+00:00,263.02,180.15,197.03,231.36,L5
1988-12-11 09:36:33+00:00,268.70,191.71,207.38,225.21,L5
1988-12-27 09:36:27+00:00,261.00,192.83,205.25,218.42,L5
1989-01-28 09:36:07+00:00,254.39,190.44,205.00,223.00,L5
1989-02-06 09:29:59+00:00,259.63,189.51,202.51,222.54,L5
1989-02-22 09:29:52+00:00,257.02,187.41,199.54,222.87,L5
1989-03-17 09:35:16+00:00,260.15,187.25,198.48,222.88,L5
1989-03-26 09:28:53+00:00,264.38,189.29,199.20,222.94,L5
1989-04-02 09:34:48+00:00,263.44,188.65,201.09,224.66,L5
1989-05-29 09:28:17+00:00,263.40,187.63,200.53,225.13,L5
1989-06-14 09:27:46+00:00,261.78,186.02,200.00,226.87,L5
1989-10-11 09:31:06+00:00,266.61,185.21,200.63,230.68,L5
1989-10-20 09:24:51+00:00,268.83,189.06,200.11,226.62,L5
1989-10-27 09:30:51+00:00,262.93,189.49,202.36,228.01,L5
1989-11-12 09:30:07+00:00,264.92,189.06,202.12,228.38,L5
1989-12-14 09:29:14+00:00,268.17,190.45,204.08,230.39,L5
1989-12-23 09:23:10+00:00,267.02,188.24,202.03,231.94,L5
1990-05-16 09:20:13+00:00,264.71,185.51,204.49,237.84,L5
1990-06-01 09:20:08+00:00,266.82,187.60,206.74,237.50,L5
1990-08-04 09:19:56+00:00,268.22,190.84,209.46,233.54,L5
1990-08-11 09:25:43+00:00,262.80,189.33,209.75,233.89,L5
1990-11-15 09:25:13+00:00,267.20,184.49,207.08,235.05,L5
1991-01-02 09:26:01+00:00,262.55,181.72,207.13,235.40,L5
1991-01-11 09:20:03+00:00,265.10,183.76,208.36,233.75,L5
1991-01-27 09:20:30+00:00,266.80,184.20,208.74,231.82,L5
1991-04-01 09:21:34+00:00,267.44,185.99,210.41,234.58,L5
1991-11-02 09:29:52+00:00,277.86,185.16,200.64,233.56,L5
1992-01-05 09:30:23+00:00,262.93,186.48,203.26,227.74,L5
1992-01-14 09:24:13+00:00,262.26,180.11,198.55,229.39,L5
1992-02-06 09:30:19+00:00,260.98,182.94,202.37,228.91,L5
1992-02-15 09:24:02+00:00,259.11,183.21,203.59,230.79,L5
1992-04-26 09:29:34+00:00,258.82,182.07,203.26,230.59,L5
1992-05-12 09:29:51+00:00,261.06,183.05,202.96,228.91,L5
1992-05-28 09:29:18+00:00,266.81,184.20,200.88,226.66,L5
1992-07-08 09:23:02+00:00,268.45,183.23,200.65,228.85,L5
1993-01-07 09:27:16+00:00,275.30,167.85,204.60,237.55,L5
1993-01-23 09:27:27+00:00,268.02,173.51,203.47,234.02,L5
1993-02-08 09:27:38+00:00,268.02,186.39,210.33,229.99,L5
1993-03-12 09:27:54+00:00,266.53,187.50,207.79,230.50,L5
1993-04-13 09:28:28+00:00,264.46,186.47,206.70,230.87,L5
1993-04-22 09:22:22+00:00,264.16,186.34,206.38,230.63,L5
1993-05-08 09:22:25+00:00,261.85,186.36,206.71,230.62,L5
1993-06-16 09:28:14+00:00,259.56,186.47,207.06,231.40,L5
1993-07-18 09:28:32+00:00,259.34,189.42,206.63,230.12,L5
1994-03-08 09:20:40+00:00,250.60,190.80,203.73,232.97,L5
1994-03-15 09:26:45+00:00,256.12,186.47,205.60,237.68,L5
1994-03-24 09:20:26+00:00,253.17,189.89,207.20,234.21,L5
1994-05-02 09:25:29+00:00,254.00,190.67,206.42,231.83,L5
1994-07-30 09:17:41+00:00,255.21,190.92,206.36,231.38,L5
1994-12-12 09:19:52+00:00,267.70,191.37,206.44,229.97,L5
1995-01-22 09:12:15+00:00,270.45,191.32,202.59,227.50,L5
1995-02-23 09:10:59+00:00,275.79,190.95,199.42,226.45,L5
1995-03-27 09:09:40+00:00,275.23,191.87,202.99,226.96,L5
1995-04-12 09:09:01+00:00,271.58,190.85,203.31,228.58,L5
1995-05-05 09:14:11+00:00,271.58,189.41,205.57,230.35,L5
1995-05-30 09:06:52+00:00,274.73,190.88,205.13,229.22,L5
1995-10-21 09:00:00+00:00,273.72,191.09,208.51,232.43,L5
1995-11-06 08:59:27+00:00,274.20,195.22,202.56,225.54,L5
1996-02-17 09:11:43+00:00,262.96,187.64,205.39,231.10,L5
1996-12-17 09:28:03+00:00,224.48,,,,L5
1997-02-03 09:30:40+00:00,243.77,186.48,213.71,239.64,L5
1997-03-16 09:26:11+00:00,245.48,191.36,211.02,236.66,L5
1997-04-01 09:26:46+00:00,248.67,192.90,209.14,234.87,L5
1997-05-03 09:27:54+00:00,254.27,192.61,209.01,233.04,L5
1997-10-26 09:33:30+00:00,276.84,191.69,205.74,227.66,L5
1997-11-02 09:39:28+00:00,275.63,191.68,203.19,227.23,L5
1998-01-30 09:35:46+00:00,264.18,192.40,201.82,226.32,L5
1998-02-06 09:41:42+00:00,266.98,192.12,202.06,225.95,L5
1998-02-15 09:36:05+00:00,268.22,191.06,202.16,227.06,L5
1998-03-19 09:36:37+00:00,268.22,192.09,203.14,228.19,L5
1998-03-26 09:42:52+00:00,269.32,191.99,202.77,227.37,L5
1998-04-04 09:36:47+00:00,269.93,190.98,200.29,227.51,L5
1998-05-06 09:37:15+00:00,264.44,189.61,200.19,227.90,L5
1998-05-13 09:43:08+00:00,265.83,190.09,201.08,227.76,L5
1998-08-17 09:44:12+00:00,269.17,190.00,202.37,228.54,L5
1998-12-16 09:38:53+00:00,292.51,191.21,210.03,230.02,L5
1998-12-23 09:44:47+00:00,271.71,191.30,206.24,231.51,L5
1999-01-24 09:45:11+00:00,266.61,191.21,204.86,227.44,L5
1999-03-29 09:44:52+00:00,261.09,189.00,203.06,226.15,L5
1999-04-07 09:38:38+00:00,256.99,189.66,205.32,226.72,L5
1999-04-23 09:38:41+00:00,255.12,190.50,206.90,226.87,L5
1999-08-05 09:52:52+00:00,252.77,190.16,206.96,225.62,L7
1999-08-12 09:58:37+00:00,258.55,189.67,203.94,225.40,L7
1999-08-21 09:52:49+00:00,260.80,189.53,203.33,226.09,L7
1999-08-28 09:58:41+00:00,263.01,189.40,201.92,225.41,L7
1999-09-06 09:52:52+00:00,264.76,189.43,200.80,225.44,L7
1999-09-13 09:58:59+00:00,265.67,189.38,200.12,225.82,L7
1999-09-22 09:52:53+00:00,266.40,189.51,200.34,226.16,L7
1999-10-08 09:52:59+00:00,272.29,189.64,197.88,225.30,L7
1999-10-15 09:59:06+00:00,272.43,187.50,195.78,224.45,L7
