,dates,mex0029-0000,mex0029-0001,mex0029-0002,mex0029-0003,mex0029-0004,mex0029-0005,mex0029-0006,mex0029-0007,mex0029-0008,mex0029-0009,mex0029-0010,mex0029-0011,mex0029-0012,mex0029-0013,mex0029-0014,mex0029-0015,mex0029-0016,mex0029-0017,mex0029-0018,mex0029-0019,mex0029-0020,mex0029-0021,mex0029-0022,mex0029-0023,mex0029-0024,mex0029-0025,mex0029-0026,mex0029-0027,mex0029-0028,mex0029-0029,mex0029-0030,mex0029-0031,mex0029-0032,mex0029-0033,mex0029-0034,mex0029-0035,mex0029-0036,mex0029-0037,mex0029-0038,mex0029-0039,mex0029-0040,mex0029-0041,mex0029-0042,mex0029-0043,mex0029-0044,mex0029-0045,mex0029-0046,mex0029-0047,mex0029-0048,mex0029-0049,mex0029-0050,mex0029-0051,mex0029-0052,mex0029-0053,mex0029-0054,mex0029-0055,mex0029-0056,mex0029-0057,mex0029-0058,mex0029-0059,mex0029-0060,mex0029-0061,mex0029-0062,mex0029-0063,mex0029-0064,mex0029-0065,mex0029-0066,mex0029-0067,mex0029-0068,mex0029-0069,mex0029-0070,mex0029-0071,mex0029-0072,mex0029-0073,mex0029-0074,mex0029-0075,mex0029-0076,mex0029-0077,mex0029-0078,mex0029-0079,mex0029-0080,mex0029-0081,mex0029-0082,mex0029-0083,mex0029-0084,mex0029-0085,mex0029-0086,mex0029-0087,mex0029-0088,mex0029-0089,mex0029-0090,mex0029-0091,mex0029-0092,mex0029-0093,mex0029-0094,mex0029-0095,mex0029-0096,mex0029-0097,mex0029-0098,mex0029-0099,mex0029-0100,mex0029-0101,mex0029-0102,mex0029-0103,mex0029-0104,mex0029-0105,mex0029-0106,mex0029-0107,mex0029-0108,mex0029-0109,mex0029-0110,mex0029-0111,mex0029-0112,mex0029-0113,mex0029-0114,mex0029-0115,mex0029-0116,mex0029-0117,mex0029-0118,mex0029-0119,mex0029-0120,mex0029-0121,mex0029-0122,mex0029-0123,mex0029-0124,mex0029-0125,mex0029-0126,mex0029-0127,mex0029-0128,mex0029-0129,mex0029-0130,mex0029-0131,mex0029-0132,mex0029-0133,mex0029-0134,mex0029-0135,mex0029-0136,mex0029-0137,mex0029-0138,mex0029-0139,mex0029-0140,mex0029-0141,mex0029-0142,mex0029-0143,mex0029-0144,mex0029-0145,mex0029-0146,mex0029-0147,mex0029-0148,mex0029-0149,mex0029-0150
0,1985-09-30 16:17:33+00:00,203.95897008419246,202.7716948955871,202.2887664807051,200.58697630980384,198.13950930408748,192.43961107124932,183.00412004400246,187.45230679722016,192.97385898445086,193.66128124711864,195.92031691110364,200.9400025424012,197.3666770790982,202.3910125474556,194.6136805895173,194.90862666808755,194.3487134509393,195.35371482951788,193.8642402670014,184.67638691705162,185.97504761245762,183.89308919776093,187.96682266836888,188.80010763411326,188.22673209571175,191.4016457328911,189.27507585521212,189.2035269599802,194.17513916801764,199.2258368662376,196.29378758150722,195.11486672435638,192.15888144654073,186.0184674020521,195.08560732935493,196.1082062430952,192.10081709265833,186.38798390610177,186.22000357241666,192.61806235816306,189.8688533367695,192.1411000721175,187.02154756608476,186.04676731853866,192.66233196270656,201.71903077596073,196.1071376918024,194.4005298043822,189.4901737741662,184.52167325148977,195.4892055884143,202.40255955907693,203.03826601177605,208.40711867626854,201.5863204826314,196.4472708384195,193.2759044785355,194.46206517613172,191.7447127461355,193.1446314412246,181.04487201628498,181.99667642631883,180.72122134357923,197.4328414788718,198.69952416608294,197.98321412118423,187.15813800276433,180.25433401401887,182.43583999049974,196.44418186924196,196.16862329081303,194.64938352535202,194.22804532300586,190.98601965041593,191.75017385768746,187.73832136793382,185.5755922843579,184.8984792868287,195.5605982871728,199.390474982548,204.60471735995776,206.3360756376776,203.06302195974985,202.27662077733234,200.94651868633264,195.55575060533835,194.83986543900366,196.12663323782223,201.7489859582205,224.30278497967163,215.70432994185438,211.50752646991114,210.87122134734864,212.09934891093,216.6744721080477,213.19182638358058,216.3206915245048,217.40163418864054,212.27231283542315,211.78779995024692,203.20453410979414,206.32779280088093,196.81153501215692,199.40308453551233,190.23429868240646,192.07934961687644,191.2712480411909,195.49710390732844,192.44447523398492,193.06833218200762,186.42310992044222,186.8114176916815,187.7703868080346,180.14037931593998,188.14398614388588,184.85803486369116,187.42093101223475,191.10306384693374,197.90011414048737,197.36906182164662,197.12677552881084,196.82378783935388,194.502994685704,186.99048296946577,184.16464335284476,186.84334375874457,183.26500572218407,185.48523448892453,184.25905303015065,184.94600891740907,185.5085471528496,184.0999899919194,177.76955508384447,183.46746615406843,180.5070876869241,185.95372161078217,178.0228813160233,175.3254370547828,181.5121874093567,180.13690490453078,189.52862864372938,182.84779900533326,184.87856937921413,183.1626328222321,189.55948267478308,186.6883371589514,181.18900110366525,175.29839473523967,172.69140733309138,172.87498350791006,179.49395447172958
1,1986-01-20 16:15:42+00:00,227.9088212601349,226.84629291685306,220.72161315657945,222.1616507682314,213.1213217961047,216.97199005706983,214.6951112727825,226.56741230545146,216.94157693776086,221.84320244249656,214.09242471451938,223.3015715477518,215.1770543438096,213.29933637122033,213.38520341049042,208.07635253635425,211.99912832982207,214.49788866982877,210.99706860144855,213.23848301797207,203.08936654630958,210.8936882053256,208.55780304068077,211.2758193002739,214.79288821436904,215.67341356859487,226.02310570335132,232.87520042189104,218.35371349547998,208.55544533262668,208.7857335294147,213.88073067569212,214.43231305405467,213.69710840890005,211.72903073585607,216.05305205141423,213.26016059525685,214.226816770452,207.95473730180072,210.3364280475862,207.90416742409874,210.62753673615055,209.89414900167395,207.3143054880434,208.45231175901608,213.0766036877861,214.58998281101074,209.53259258084879,208.62675193520636,215.36278471911461,212.75864629178471,212.8386072600926,219.07329079542794,223.44707754240505,224.28035755845366,223.5033615703499,217.65410845835015,220.70820452627638,216.7123126295167,215.05654243371848,211.53655806910083,204.40573976425824,204.9380862934131,209.06160786892613,214.44108963968887,209.19413661220975,207.5788921324868,202.09679776782258,197.69093695539956,201.6774954458748,210.06263208076118,206.4318428844964,206.6109304599986,208.43717342040145,204.73814991786853,210.8072992956996,204.1073388364473,214.07263281967798,215.31450733826733,222.4365965831341,228.21618875840366,232.77865774765854,227.28854340824398,221.09335392339187,224.60197761347777,220.91714593348317,211.77800152883904,222.35483176550375,227.37933591948038,233.41113215339487,230.16530051065186,230.2150810266191,224.77936254418654,231.49446969056788,229.39494270498253,228.8296781729852,226.22970035017693,217.0081586131883,213.0197601343993,216.0271276221789,220.07825993759178,213.46072603469128,217.33393955455617,220.13667413141795,220.0230951160036,220.0242185604654,222.76056956305226,218.0216242322465,220.5257677914549,210.84071697968218,202.27252791410226,201.67813207325023,203.2352621366982,204.4316907712156,204.01751760537175,203.20537053688113,205.48360411739264,209.79279279493866,207.6227198160101,213.00541071051057,214.73717415885915,214.53337668553942,206.66855390892093,201.81418830376236,200.8232311329063,201.12691251538467,196.79830400979003,198.453513189821,201.81565052077008,198.45892837803405,201.80757793329488,202.46194230978514,203.77064510917364,202.06760314849922,206.71034482535887,203.8922603671446,202.69336567655063,199.86362059726088,203.7869208561401,206.96641446901035,200.12152809923637,206.09905457397727,197.65299058505724,193.47720746113248,197.53292930222477,195.49839094036196,192.9354169402906,193.76643910317523,198.8039748364283,192.23477059614098,194.45079792211055
2,1986-03-25 16:14:19+00:00,225.73986699130083,222.9244718929611,215.77110204813397,212.62009093875605,210.31543320696304,207.65767504480795,204.74095353712664,204.92182096200196,202.30119238835502,195.83513798874688,207.31853787934102,215.82621135664027,217.44733017374205,219.42345426069159,210.80453595913536,206.44000838634994,202.97596386647592,206.25257548810197,209.4489371738136,211.8273385868796,204.05218579952427,201.44250181645032,199.96761519512128,206.69027847145205,204.61522966304477,211.34684759543825,220.20106804423017,215.97419953098785,218.94988856569685,212.20014976712991,212.64551742532845,208.59636418555255,206.28520603950162,203.21054263876383,204.57350886088182,206.64242267577617,203.8245679476583,196.16936904648801,197.8321730550316,208.34138306045602,210.68316752825461,214.49688465905905,210.64710523056775,205.94645854358225,209.38659359993585,210.99978644551564,213.48522231184901,211.21886436425436,206.97202448026044,204.93492626170843,204.4479892198167,213.90284629125216,210.20537686068693,218.17915545304223,217.13569001536197,219.90504217633065,209.6447071907227,210.12729813267268,212.08782269750137,206.12929604696453,205.98665584954756,202.79183432143486,198.186602969747,207.78038267633707,206.4722713231167,202.80434260099622,201.23568180346444,191.12593384545812,200.2708332815808,204.61400503244272,207.71886835494593,202.77806588896183,201.00525092787385,201.54064468369563,202.439782289643,204.95995103174164,202.91815359757015,213.9271984715379,218.33969759028793,228.52891922473992,224.07961286968765,218.15403445384715,223.37645083587046,216.30478058938104,218.91811566623588,213.30696456193976,210.85384089758665,210.2952702092273,214.21899684054824,223.4581303830741,222.39688592671808,216.9283932271006,212.45237919347136,220.00241628670005,221.81323871879115,219.81482336634596,213.0871342730411,217.67412548479027,215.2776977762561,210.46456463861304,207.63715568207002,212.58660815689348,216.04729261056042,212.30253045435737,219.7836853749368,215.65817723243947,214.84193240399907,214.8444551730048,215.31946520014918,205.80541758649014,198.46493255610767,198.58587019517185,195.00778025148384,198.57162490838124,196.97724402825605,197.92175235173696,195.74116344983824,201.7662745508837,202.30631009218357,199.80773245840658,205.97722669659572,205.26027875016842,197.4521763866034,195.97619352937,196.9715426188716,199.42331658423177,194.7558081674124,192.02778426722224,198.5000718630645,199.09276751874467,204.88007764546592,199.35681333518784,198.93616528728256,198.30055983876366,204.40324812597646,201.07870527444243,199.44997299042828,199.8878876812553,197.29993566820298,204.1704927043931,200.83651538281535,204.11338887519983,194.66863887488495,191.504710714887,191.044063804553,190.86154950181646,192.06496181610163,187.9458971016824,191.29577685808212,190.56277455284186,194.90881010214872
3,1986-04-10 16:13:58+00:00,213.81325795349346,210.86185302336517,204.1642405785379,200.34254182509466,196.74440096897965,195.37502816594744,195.7007757146039,191.67433917483908,203.44434714698204,198.68837366938814,205.6252635164793,207.583563588244,205.24769361870247,202.87499060200335,198.25218204832248,198.6574446968823,198.36463279531907,194.52183247334693,195.00273176369961,193.87670590218536,198.7892513941493,191.4139062945702,189.44042050630827,195.2158225100041,197.49586590796287,197.46534525906316,205.2204375625994,203.08802051359075,206.15440152123384,203.6510257702065,201.36917351588022,192.3925086845809,188.9402193241626,189.9663309879503,196.3975211048559,195.46953634263485,193.4386153487678,188.8001666596989,190.68147968946403,194.43177488191134,194.1158005348658,195.29792697532372,189.47068386086266,191.78823748305746,195.5081843140948,199.5806303381196,197.74672222816986,196.71011873429617,193.59640312792146,190.3649207923762,201.65899314829886,199.80627676491181,210.07778791651822,207.38625470189538,203.88172878632622,199.03918046968005,200.63203622621367,198.7569393220523,202.02716263001255,203.04355655945085,199.33754610631007,190.79202577898843,188.6232375307342,192.47479971858402,196.75968662261215,196.28606493864598,188.79608969570867,185.64772050083346,184.2937142609953,198.84084624516504,197.1175387172775,194.0951384527164,191.3300925098875,194.39677658794486,195.5462721895605,191.6661782641125,192.374915855239,198.90334817572761,208.6022697123896,211.53471051415053,209.12826333627928,206.70378718346097,208.68452292495806,214.04224688761303,213.59410075527114,209.60263437366314,202.5223225560208,201.86305437964492,209.79479091825488,218.72923010904432,210.6766043314158,203.66976975931885,203.2316497995692,206.9748798807976,212.56745080693148,211.94300146191762,214.0494478366092,214.9842839943264,211.1405433029542,205.3268895029545,201.5772888001045,203.0733598066463,199.23033367390954,193.52335965836627,194.43173029354537,194.32452930109469,199.55982582290645,206.72534975720157,204.3237306663767,197.8267439929315,185.53430640862322,184.23942348538117,179.34989214526402,186.55088896614527,191.07155379433163,194.13589524766164,196.4915391194873,202.1133000733197,201.592542458697,203.89934448558034,206.44634550988974,201.5241530316838,197.49734902415523,191.5332185649102,191.8697578741363,187.35036426327855,188.0892543942089,187.31718089763228,187.58910730309879,188.83068292886142,184.73482724209325,192.29569695244132,190.30514458623523,191.02870957598793,192.45988599044156,191.71422590052978,189.79730166353252,190.35747280175,192.98857840459223,190.17907530272865,195.89818799414306,187.27206369731428,189.56716078150927,182.6458716294858,186.8724417737541,184.7914606295697,186.17686643937813,185.2864113315994,185.22680559416975,182.51535256449532,185.81584099590728
4,1987-07-18 16:13:40+00:00,193.2429065217508,200.45635482033958,197.49596414023162,193.5085183012975,196.41943690588383,195.16918279053957,190.98044921519516,203.30643297861275,208.58562387405016,203.2752854619497,205.58072071800478,200.8145881482938,205.49193191684392,203.45543574358007,196.42695819541714,196.96477956180271,195.43083942655193,192.29477606193058,186.15475888354038,181.8656832991876,185.18993243117842,185.4192561622253,194.45012612487741,188.889764133143,191.25431734568787,187.99650768058976,192.133396626506,197.39922465314876,197.4495938977963,197.12933062798007,193.23232190106205,197.2001380851218,193.30848200604177,190.9433091670456,189.70258697299073,196.28901436227846,197.66085757979678,190.30989750120858,185.0420337784037,185.78280307304644,198.09741316834845,203.1267630542675,194.11214888049372,191.9431859962184,196.2154958026226,195.40334997366912,194.03484623318136,200.45973835332998,189.60676055210456,188.01371137909268,186.41916460449357,179.26073780849967,193.4024005930282,208.91412576351377,203.28294183869122,205.88557799219384,198.60085251332248,194.5803741873047,193.5009362397389,186.2225435141429,181.76208780722732,178.3720324141233,177.18428109161113,183.6792663090341,194.56050349081056,190.5434224395255,183.43435372476185,177.9460267473378,183.10591199856688,185.70080197437892,186.89270467158693,194.757615567317,197.59316093870416,199.80209266513222,190.4037291448717,191.68826984243742,184.531909138166,185.3062355407119,181.11186210497283,193.29187109253505,198.08894661075743,207.75729670194812,201.62310129408135,198.23850968430392,199.7806871775742,196.55973404035132,193.72461518035067,197.17488502258837,204.8210843979094,214.97994699210827,211.21342842747381,209.27411949965716,212.06942964400912,216.52381574897473,224.07796638161972,221.11923150385752,210.3453635344827,214.52389606924842,210.45115219979792,203.4706200506971,200.53099682463647,203.27814782206815,189.72703188133676,185.78658695610832,189.60507376112557,189.89873575832775,196.46244641008897,195.32694945911925,197.5791538417261,191.83894685803938,188.89191610956215,186.59964722207357,195.16706850255576,191.55686147098248,186.67837844051996,188.18121227393476,195.422471274139,194.56417402924117,191.1773066994813,192.2948406658034,194.98118786672552,198.01134362353488,186.4510257859299,185.5948925501034,186.06244210558745,187.32630152612575,184.0041355473119,182.2122216215793,182.65570539213763,182.29510975020548,178.84584878400244,185.18091607546447,188.88766583991446,186.42983774009917,184.328287968507,182.72225771947927,186.39940347245033,181.96446519235715,184.46361718702838,183.9278283298314,180.42904135761557,187.57359941266165,182.7475283750073,188.45413249251715,185.97635541276932,184.28502446532337,180.64861341638385,176.88320657807884,176.004093737761,182.1047005506779,177.74423355480877
5,1987-08-03 16:14:08+00:00,181.52117375175487,177.92449629116553,172.01713636628813,176.03308495222709,182.39822780452505,180.4984576306694,178.94405603376387,178.74392444818096,182.42359587778,181.70786623819586,185.2364135441033,182.53457932270805,187.94494681867283,186.35121583094121,183.46086479933365,180.98697516185464,177.65405417991008,171.97413402565658,174.6827236165364,171.10806777703183,170.47534271219544,169.40608776904264,164.98926629883763,172.98788209994157,172.71638587159816,178.99660082036948,177.7585179208064,180.50318358232428,176.72219714067194,179.29895062945727,174.4101691354814,171.4832057421773,168.7504099810794,177.07718932512364,183.31517172609756,188.8265061381942,187.4369556011365,177.33590089707556,177.27299090629577,176.02373996569904,178.14152600844463,185.75808196697088,182.35826729029384,179.55528377597642,176.02281554274717,182.19880360569488,177.02870955813296,175.80877195301662,177.5815680632744,182.6952090632701,174.9434917409332,173.9242576509404,180.060475817888,194.49701524714033,201.61570171608503,193.29525895035025,193.0199799416023,181.8657341034028,180.05925928613252,173.5516925848793,177.93538783636438,172.0975754206948,170.51160972988677,171.18269077495245,173.736259446443,181.1688813917132,176.38337322441612,172.90035621631125,161.62361592732432,158.42754977488292,166.03380355349628,178.30009766466407,179.0771556772671,178.9811593105637,177.53269662466047,173.60281135601758,171.72625384019562,163.74537415135399,169.07765163866748,179.2741398578321,181.82994095687388,190.14588518218815,187.12574669783714,180.7625120924389,183.19325663309536,183.19998988206837,178.6192272738896,185.58550086795847,188.1571511279744,198.66077996583584,200.40179477408222,206.42210503728234,202.1326612067067,197.60080046558667,192.40311857624164,190.3657160789785,182.42252690559297,186.41385724224918,192.48203794875516,185.85634731562376,190.46003955553192,192.77903683352463,189.6642470878608,184.70749542352547,189.24584478411563,181.61041792256088,178.53201054364936,181.99088864099073,186.41037839367223,182.66205275188705,178.39644508510514,176.86140532259293,175.52131797226866,176.61887416198215,176.34912469770524,177.88333346321593,171.76766874315467,177.28592053747553,173.90054284418795,176.45128056541103,184.22430799882986,181.33387278741432,173.42205115726114,172.81718856188405,172.27636606574686,166.50849562230746,161.13016185012805,165.03939303920686,166.05194284205893,165.10759926554945,165.29688231322618,172.5952481073381,172.16211716998308,166.94544891198365,170.91844631774808,172.9093858909064,169.5790528427579,168.92653184106513,174.3231813186248,174.85988817721858,173.09447355223222,169.87311804638975,165.91505521093404,167.9070841684546,170.40429406707662,159.39522800644178,164.71794534633787,160.94713726150695,166.53918971324399,164.74583675243412,164.74105620268344
6,1987-08-19 16:14:36+00:00,190.12376654057465,194.17649513448356,187.37578545833946,185.29285700133454,183.69870109545028,186.0351492892016,187.32962934463092,187.1366713267681,195.12067988249706,192.19039128084145,193.41421234837557,194.43966784165116,197.74296637186546,190.8975926391247,189.536121875888,187.70053115941963,186.840944995985,191.62083834763462,186.9743790980472,183.41379478298458,183.06978337527187,181.71724600293012,181.1914063951651,181.36268842269527,181.4042028367247,184.3913694800548,191.88934092619562,186.94966954444195,193.38486473081414,189.52592989767476,181.82694964901447,180.21884046552736,177.1404903561931,180.08614111729773,178.57917815927135,183.59607149086642,187.9065509267309,181.33620821922318,172.20837245783383,180.55784422808208,190.68753860164415,193.69956045833354,192.7207495982272,187.8048438402847,181.9354278567242,182.09210473069706,187.54771079658173,182.08263304283378,178.64722513249657,176.13886276278015,177.323364305272,189.38192254298406,195.93570097325747,206.66263586885222,198.6762094621301,195.0081318761158,185.09236361070643,180.40013800318488,183.71250933777753,179.6238561339654,177.70597386766778,182.26494822406835,178.10506076061415,190.75523453029243,183.2301268813596,179.4247831125785,177.98215415611523,173.91329495328822,174.45401427707267,178.50906805331599,183.14867686797487,178.11135434951376,179.63537647644856,174.99220970867813,175.94798851405048,175.91788376222752,172.2106563906948,167.8897059797539,172.93495815298903,180.86551631936467,185.3130817993993,185.45512632627901,188.7922592797599,187.01656917356138,190.1552783267248,190.01701383868357,184.65362921710928,187.90793940211555,186.72599199968548,208.24719099887548,211.64242554872536,209.25143347977198,211.3236959675696,208.86360416914383,211.11923354505035,202.77449169981162,199.30358177690593,200.58692115671982,196.05739109724738,196.04502467593161,192.43221454836905,198.06174694320154,193.78612522127474,192.80110326821685,184.9953184264903,186.34094691853193,187.5722908954772,184.14282576966113,184.62368081999847,182.0073671281525,176.90350179468868,178.76818028987904,184.95485613894215,182.31554676609798,182.19666209866918,177.84954712833036,179.46294310198698,181.4007055964188,183.58867074993384,181.9001723159596,188.12111682363027,183.98847080236536,178.10875142133784,175.86894628200403,175.83637901999742,169.10665910927966,171.06135971385268,175.63343828750922,175.84596234504525,176.52244169760093,171.77779524359607,175.20554176319948,174.03079214809435,174.16767341155466,173.95886824385158,171.23637816705642,176.65375347573578,181.434634995288,184.51495175899788,184.26955693094985,183.82144523711878,184.23464874294277,176.60907615114365,182.31316456051465,177.78100679364448,179.4476763578403,177.59800397657537,174.49107498184148,174.35212517717196,179.09635400167167,175.64301219508903
7,1987-09-20 16:15:25+00:00,199.81609254625744,204.3907109548277,203.21815129908305,202.46141664787277,201.19554167845192,199.5793982608844,200.95537374927744,195.19773625735286,199.5562124552586,198.9859216026557,201.75057578223004,208.69001968718356,208.42753200716143,201.66146442269684,200.2059674537693,197.0788335096526,195.29009527144112,200.7936006690432,199.00818186396793,198.34329833519934,194.247530555327,192.97766285459386,190.76555002387602,189.43900822660535,191.86585965955342,196.49029555980562,201.98177016469992,204.44792632090773,208.37631761880613,203.22805912680002,197.52240662466244,202.7537518107145,207.2868193216982,205.15188991623435,204.06745322804187,204.2271851080879,200.30537707013738,196.00646908398562,192.1023513484899,202.45832800436105,205.21095155959063,200.52852806761024,198.5415514675289,195.73627659137784,200.72860372841149,195.42576516281426,200.17195010213675,203.75493306129138,204.67929653636713,203.34761861089737,204.82058176502437,202.53582850700965,208.10290036187098,213.88026696872416,210.5064250024297,209.08353927174164,203.72130374108278,199.43273754327637,193.08227980865186,196.93184274468848,193.3554221521829,189.46130103990996,192.4629495318714,194.54537130977312,200.58309436345138,201.48909578524922,197.1444456981849,185.28803046763872,189.15436569932834,190.84668428111428,193.13682557772904,197.9184318045846,200.35830167966395,197.4583579547005,198.27021059825435,195.25565157515342,189.49895932515784,188.41966094456726,196.80203988901408,212.004676640546,207.29399274248445,209.02878391676072,206.41499031519444,200.97428329284978,202.51932778955032,192.05975417241154,197.29489728806305,203.78795170592534,213.3247092639359,218.11648415575124,216.8714515997389,222.40941637231907,213.96457049097194,217.5014224406781,223.00070742507918,209.1142452633586,202.59768473878344,211.45588653672527,213.76226520845782,212.56832311923205,209.94449805972957,208.59718934592613,204.72143676369376,208.86697718184624,206.06557361197702,198.56760954218078,197.0460705218187,200.45863080856336,202.22208234210447,198.57447562939475,198.14349648085636,197.11321834568793,193.56835731345183,192.66890082404436,199.10551325755188,191.40795832549202,192.41317260221558,197.4834881227748,199.78351529085333,201.27690599924287,198.65783002666106,199.8143137789413,189.2612340963705,183.95505533630646,185.339887255392,187.5378426466152,181.82879137874153,180.27740024672954,179.6731897767023,189.71087620851384,192.34163445849077,192.07815689163246,190.78750887605082,187.99398213499663,193.5705326023217,195.7050244498443,194.4603357709494,187.89844432576015,189.86530174098965,188.16003899228772,198.54886991689696,193.81980948716247,196.3368594195566,192.94814915161774,193.57500362539616,186.08200097296185,186.67874435795656,190.30974898623896,190.62791958607355,188.64523087223913,192.20673261009603
8,1990-04-21 16:08:41+00:00,190.19091825376793,197.68907452599097,196.92127611473003,196.65339851497183,190.54750805205796,192.3107268047257,188.669270095923,192.86575460381698,196.52761810424434,199.97145841424714,206.28908585021782,206.3793445100573,210.3688559626805,202.13049260080774,200.1873336694794,194.09662654961878,198.25427869876157,203.68199816629274,206.9856647932732,203.94718911721318,204.01094945721331,198.14679154132983,195.43308989258657,195.96659795801997,199.33112194844054,207.11590782826246,204.82776139794498,207.52410178229425,207.14856283389733,203.544534987402,199.60718270299398,201.202925827204,199.91756612663667,201.23880580145936,205.07057906115125,200.42595556156874,192.1177904495343,187.11466759722038,186.93809346975016,195.25562814213677,194.77080981968706,196.70639916642742,195.13674299163748,191.92941853347216,190.36208941233858,190.92091698836632,206.20253522677632,206.9300494280025,199.84788188477646,193.76131963873934,204.3216057353951,214.86130489594416,217.54253078068436,213.68298052918897,206.32222993898193,199.39883470598588,201.3820510785368,199.24596539321735,198.9094682370336,197.748184944489,189.5387374725239,189.26748115750232,191.25930072260724,197.7042552328546,203.99094177466782,192.60057400712276,177.76360824947304,180.20006258001968,188.0185689128501,198.6696747896478,198.43942785896022,191.97254337560165,195.29683687867657,198.15735853292298,199.3865343668372,195.12231747155116,195.13025266323376,199.7780102964289,215.80885847097443,210.97853041171385,217.84556832139583,213.13676391306464,214.0172462597093,209.390415168131,202.47937563431833,199.86468316863892,191.88089512055865,194.7967766408204,199.01832274402585,204.44224050332588,207.27952181419462,198.5669347160916,199.68000015535867,213.15665215473612,215.06092201406838,206.91297767720877,211.47772678228773,219.61252082950082,215.0882310908295,208.83722109499377,208.24754005702349,207.8213358282606,219.29356814690206,209.53025759757062,207.32952612446758,212.99408616163493,214.88599165266893,215.08755584030746,215.09470300138662,208.46520973002052,198.42965739491044,202.46903086356232,198.13809525362737,199.88065766979767,199.4186785022279,199.4141334867692,200.1024714645108,197.31544014161696,203.53678814728192,206.79119355751064,210.7949818019045,203.52997840991404,200.09328653961518,195.76399439980983,193.96678340261693,192.77852956041602,189.3206131412996,189.89156068138303,192.00076776928563,188.7058642513059,189.17403862241952,194.1868197600439,195.18870824565138,191.11867933565128,193.5425942313567,197.52352304540162,193.88451982218027,197.41601540540069,195.8144493189808,196.0056071080444,197.64039757625892,194.89547068951708,194.02509139872717,191.12527565591418,189.74743406678374,190.4621615302704,194.46192002397515,186.19122243572525,186.34243966992312,184.9559998488831,189.45542745511554
9,1992-09-01 16:10:44+00:00,187.99237989187674,179.86387762717422,163.83934677368723,185.00242456570052,186.72924814248196,187.12653538886963,187.64092439284826,194.50771527547167,191.7982223886743,192.42166764668636,190.6211834547855,199.12423076613044,191.74202126077222,193.2498833657616,192.41273790136304,185.39294868424494,184.68625513778233,182.62975402843747,180.63013092271572,182.88956801065427,182.08155481293528,180.65400805210453,176.9872099187421,182.7418486247672,188.52123259493342,191.02968110033336,193.7157483567678,192.76903282549927,191.98231702837657,184.07173784181833,184.78787580874132,188.74717349695493,191.400617227152,185.69539971364037,192.83889405559177,196.57074769851832,190.11039850409577,186.30227256831608,185.89636113303166,188.0967143434724,193.12306555760978,190.67247510290426,189.0863624967615,181.17671880636365,181.17936957728475,190.92294216936978,194.00263446303097,191.9500024322133,187.82391362244724,181.88494730407666,187.61350521756214,193.62125629543152,199.48034311912525,205.82574439542222,205.17197598488232,204.00579807807233,196.63541657324362,195.15191239977602,185.71733206961818,179.69642688275508,184.01058379176962,181.42982467146783,178.5526155855103,180.51373911038525,189.13655799314438,191.83708407050088,186.07163651838025,179.80445336825483,173.00010752019585,171.2385690600477,177.75716077627703,192.94247711666904,184.00051736829903,178.23621884571162,176.34664044269616,184.20414700116274,186.31174413191593,183.15370215585457,185.28599782582717,197.07741067870995,208.35599344272586,203.99406962871882,198.14651240073354,192.35008142063845,195.75976338393022,193.46447290686865,199.0345663470335,197.53182612359575,203.74821311645397,204.85118835612363,207.56211425727201,210.74074256413812,204.76342889732996,205.90550735461392,210.83134233559187,209.40877399707247,197.09543026322467,197.46283293834335,200.9450761777586,202.6798004523913,204.4204587150236,210.52628435522752,208.3109348292374,207.04917958657055,202.55352617015754,197.86474401130707,196.43835327441255,199.49686010595394,198.26642719924948,193.75565084614158,184.56602802274358,185.27661842205336,188.30890370613997,184.99395911538898,188.3858652084663,189.2840553975342,188.40819632744518,187.25032465687988,190.66025679853084,188.24778207666435,194.8294986174605,192.45868782935872,188.68536574855506,187.34659822168945,179.7144458784426,186.14165788162103,180.91698520978335,177.21534010082527,176.90015504383896,178.67995419223624,178.37081059100535,180.26867442866666,183.08807219283844,182.1589928885514,185.11705116116573,175.4724061685767,178.19740779040313,180.71491276109367,182.87865538635714,181.31673978050128,187.03846885406256,184.14722153699577,179.36272877192397,180.07724528007904,179.15335537202694,178.5244556220323,176.2062826270179,178.59601361139204,174.34264810173494,176.8447921607596,174.90030862966134
