,dates,chi0142-0000,chi0142-0001,chi0142-0002,chi0142-0003,chi0142-0004,chi0142-0005,chi0142-0006,chi0142-0007,chi0142-0008,chi0142-0009,chi0142-0010,chi0142-0011
0,1986-02-04 14:04:23+00:00,,,,,,,,,,,,
1,1986-07-30 13:59:40+00:00,202.49782980249515,200.00159667144496,204.00305789217572,192.6539325883046,186.04635129640192,186.48498669831736,,181.4202222281598,178.36043802584373,191.63295763526455,182.39694749846547,177.6809065514366
2,1986-08-15 13:59:05+00:00,201.9154276717839,195.71314768221228,198.97247619977824,190.8166911979939,195.7833025307635,,,171.8759806086501,178.23776923798783,168.83824155325453,,
3,1986-09-16 13:57:58+00:00,196.3451902522105,194.3197179915379,198.30182624636132,195.68839452671227,184.0102809697521,185.85848559174582,185.53087306924374,182.90729044142748,168.63438307678518,169.5625392902829,168.7254674753722,170.24129317727648
4,1987-12-08 14:05:53+00:00,,,,,,187.17104887756793,184.87768831306158,177.07886024000658,172.7826176795948,165.88010786141473,165.89460363306807,
5,1988-02-26 14:07:12+00:00,,,,,166.05146368934402,197.07405849883747,196.92850435045543,195.97584314171456,189.9397252728214,182.18447748464183,176.78066625261425,178.31394806062087
6,1988-06-17 14:08:03+00:00,200.70654829292943,191.86625968107745,198.95398666714078,185.9993089756859,177.74721448434843,191.5052198072467,180.6627486868006,180.96724950758227,172.30944508857849,168.83758953859666,169.74520513113777,169.80250601857557
7,1988-09-21 14:08:10+00:00,188.96371905138267,191.16133961601105,199.5875638629225,192.28675320152504,195.95228028785982,193.94255142557785,189.42219800763866,183.4217272970274,179.6312839830134,176.61511186088524,174.23142270799048,174.6356108880928
8,1988-11-08 14:08:03+00:00,,,213.35873035928086,196.72090952548587,194.16869420951144,198.85339361332544,190.5607473055541,181.3081642217648,179.7198216345661,180.17579098555947,177.8469650003588,179.03472690723112
9,1988-11-24 14:08:03+00:00,,,,195.332782249076,192.59186597869677,197.62692574193412,192.60838407276506,186.62848598505144,180.7403535294212,172.26858057621158,169.92460025726328,171.44947788589536
