,dates,usa_HI_0036-0000,usa_HI_0036-0001,usa_HI_0036-0002
0,1991-12-03 20:24:42+00:00,215.0400844138367,203.76077573557052,209.98733948033788
1,1999-08-02 20:59:19+00:00,210.50991106344014,197.65038786231193,196.54734249268512
2,1999-08-18 20:59:15+00:00,211.86263476378952,206.1574198271942,208.36391473237754
3,1999-09-03 20:59:21+00:00,,,202.08203638114782
4,2000-01-25 20:59:13+00:00,223.43807084457404,214.43869820883913,216.45912896986687
5,2000-02-26 20:59:03+00:00,222.9417418388247,205.83549496362724,205.52126259882198
6,2000-04-30 20:58:42+00:00,218.87535388802945,206.92051526416984,209.96399242327448
7,2000-05-16 20:58:31+00:00,218.3457668346383,206.9233208385334,208.61912820716603
8,2000-06-01 20:58:19+00:00,225.59301845496847,207.46633486625143,216.7256245797439
9,2000-07-19 20:57:48+00:00,211.47398869140267,202.69831192388352,210.85503148771733
10,2000-09-21 20:56:52+00:00,209.3415313125855,199.22239538686875,203.91035210570251
11,2000-10-23 20:56:40+00:00,223.62360567691243,207.89901967541667,208.28440677575946
12,2000-11-08 20:56:43+00:00,217.94710857529626,206.41651763727856,212.60002310287985
13,2000-11-24 20:56:45+00:00,223.10975932906382,207.6939081223439,211.00200039093627
14,2000-12-10 20:56:47+00:00,224.40871564749057,208.9388996436279,221.72062784253234
15,2000-12-26 20:56:52+00:00,221.11805591563183,208.40105468654974,220.09453408111975
16,2001-01-11 20:56:53+00:00,221.69495742524703,207.80286785256487,210.30006061356573
17,2001-02-12 20:56:50+00:00,216.80954251881658,207.0532789591699,210.83893619866194
18,2001-02-28 20:56:44+00:00,223.224409317332,212.68781329373414,220.05836596866936
19,2001-04-17 20:56:32+00:00,,,
20,2001-05-03 20:56:29+00:00,211.7081593140754,204.72929762997154,209.04778878932854
21,2001-06-20 20:55:54+00:00,,,
22,2001-08-07 20:55:25+00:00,,,
23,2001-08-23 20:55:12+00:00,,,
24,2001-09-08 20:55:00+00:00,212.42458033021325,199.547233863148,200.42482660516836
25,2001-10-26 20:54:43+00:00,221.50465888764307,207.58492014854164,211.04004196169103
26,2001-12-13 20:55:04+00:00,222.74624191396842,208.38522740393427,204.560321194386
27,2002-01-14 20:55:11+00:00,225.64246451729457,213.62610952185887,215.26397454534757
28,2002-01-30 20:55:12+00:00,215.04295006910215,207.5186566924851,209.43510394000256
29,2002-02-15 20:55:18+00:00,224.96138484427175,208.84775368551522,224.53470994171067
30,2002-04-04 20:55:11+00:00,209.74170957083555,200.65504844827478,197.97461980967898
31,2002-04-20 20:55:11+00:00,215.71581376888378,202.91037010311481,203.06964799397883
32,2002-05-06 20:55:15+00:00,215.20597977788037,201.99151850579085,207.64285594824833
33,2002-05-22 20:55:06+00:00,212.18998227533572,205.7148263593573,211.2275330490595
34,2002-09-27 20:54:10+00:00,205.0509002797774,195.38331345862352,184.98159742897207
35,2003-01-01 20:54:45+00:00,,208.4433830566669,
36,2003-02-02 20:55:00+00:00,223.02484729704622,210.6035437163443,209.41236101786643
37,2003-02-18 20:55:05+00:00,222.40644249370956,210.49055431645286,214.60354653051263
38,2003-03-22 20:55:05+00:00,213.16961872292183,206.00367050176845,197.4768369641008
39,2003-04-23 20:55:09+00:00,,,
40,2003-05-09 20:55:10+00:00,223.1616671270075,209.4715721809872,207.0970341056899
41,2003-05-25 20:55:06+00:00,,,
42,2003-07-28 20:54:53+00:00,,200.0373867900767,198.70489595352913
43,2003-08-13 20:54:49+00:00,,,
44,2003-11-01 20:54:50+00:00,,,212.71985170748616
45,2003-11-17 20:55:02+00:00,210.26475189468658,203.40632183673526,210.2098523598558
46,2003-12-03 20:55:05+00:00,220.39747653231163,205.18726860967678,215.75461027397319
47,2003-12-19 20:55:14+00:00,,210.07729288987474,216.971885904315
48,2004-02-05 20:55:31+00:00,224.19865753195245,208.8201456982976,218.59720539391247
49,2004-02-21 20:55:31+00:00,,,
50,2004-03-08 20:55:38+00:00,212.08540278427694,201.2109072623943,208.25416142669386
51,2004-03-24 20:55:42+00:00,,,
52,2004-04-25 20:55:33+00:00,213.28265687136675,201.70564174222986,205.22107907725098
53,2004-05-27 20:55:34+00:00,,,
54,2004-06-28 20:55:26+00:00,203.7525186777185,192.1819352208681,204.95530337891407
55,2004-07-14 20:55:23+00:00,208.07406856354623,200.75459905676544,204.21178601007546
56,2004-08-15 20:55:13+00:00,,,
57,2004-09-16 20:55:03+00:00,210.84886151083705,202.71242640938164,207.57179194784595
58,2004-10-18 20:55:05+00:00,219.40720384106493,206.7229099158464,
59,2004-11-19 20:55:24+00:00,205.1298021003104,206.66007144828978,214.1768631251624
60,2005-01-06 20:55:48+00:00,,,
61,2005-01-22 20:55:49+00:00,225.27562652907562,217.70167339832682,219.31850289956844
62,2005-02-07 20:55:57+00:00,,211.8725625500623,218.2513868303373
63,2005-02-23 20:56:04+00:00,,,
64,2005-03-27 20:56:05+00:00,220.86375419488795,206.47029070411878,209.04781046921897
65,2005-04-12 20:56:00+00:00,,208.04524996314652,209.52393330993692
66,2005-06-15 20:55:51+00:00,,,
67,2005-07-01 20:55:49+00:00,212.3642724586478,201.762920687421,211.1119910269474
68,2005-08-02 20:55:48+00:00,211.85802232831395,207.26685117354774,213.91122069320113
69,2005-08-18 20:55:43+00:00,210.5065076736719,208.05411767153768,215.09140053016395
70,2005-09-03 20:55:35+00:00,191.75236380119208,198.20805732571222,207.250877617112
71,2005-09-19 20:55:29+00:00,214.569687193873,210.17347341783636,213.4793471471262
72,2005-11-06 20:55:50+00:00,221.65363951301595,208.80945676085707,218.2025392805447
73,2005-12-08 20:56:02+00:00,221.95524143635808,209.99162769859532,212.1465191736982
74,2005-12-24 20:56:05+00:00,222.39805890492508,207.78490650854783,209.74320065012608
75,2006-01-09 20:56:15+00:00,218.84358714625353,207.32774424969585,204.47145184269357
76,2006-05-01 20:56:28+00:00,208.8012719794988,205.22106962876668,209.14141788061286
77,2006-05-17 20:56:29+00:00,205.07936066403556,201.46475766318423,199.9705972703894
78,2006-07-04 20:56:18+00:00,,,
79,2006-08-05 20:56:06+00:00,,,
80,2006-09-22 20:55:54+00:00,,205.93995126916218,208.08601666562015
81,2006-10-08 20:55:47+00:00,,,
82,2006-11-09 20:56:17+00:00,,201.8251342085239,201.15182692717033
83,2006-11-25 20:56:27+00:00,217.64708665418786,210.47905667333254,221.83203973449145
84,2006-12-11 20:56:34+00:00,207.50381918388962,208.0088763255514,212.3700880659713
85,2006-12-27 20:56:37+00:00,,,
86,2007-01-12 20:56:38+00:00,,206.35916986943192,209.65797028797772
87,2007-01-28 20:56:44+00:00,,,
88,2007-03-01 20:56:55+00:00,223.15301097221476,208.80121714109896,213.469612532618
89,2007-03-17 20:56:57+00:00,214.42420045667848,207.88375453005534,210.70264523546737
90,2007-06-05 20:56:41+00:00,219.12928932340856,209.65013338669874,206.9324990524375
91,2007-06-21 20:56:40+00:00,,,
92,2007-07-07 20:56:38+00:00,190.19132327023902,207.69824093274502,211.69396714148837
93,2007-07-23 20:56:35+00:00,,,
94,2007-08-08 20:56:30+00:00,,,
95,2007-09-25 20:56:11+00:00,203.4407052784327,205.47184815617925,
96,2007-10-11 20:56:09+00:00,,209.83509011807203,212.06934468476072
97,2007-11-12 20:56:31+00:00,223.34825051361102,212.79275705427466,213.20322909558809
98,2007-12-14 20:56:43+00:00,225.6008186860891,212.79523727176274,216.71297229865536
99,2007-12-30 20:56:46+00:00,208.58282152307703,198.21861928073756,207.35026514814317
100,2008-01-31 20:56:45+00:00,,,
101,2008-03-03 20:56:36+00:00,,209.91697537713333,212.47726337933716
102,2008-03-19 20:56:34+00:00,209.87573799194084,203.49286746278574,
103,2008-04-20 20:56:31+00:00,210.0338522298695,196.9821031999754,203.31050167124357
104,2008-05-06 20:56:27+00:00,213.6957157585955,210.17651660581373,211.12785676672456
105,2008-06-07 20:56:14+00:00,210.5338167016024,197.80010443369224,203.82663595414397
106,2008-06-23 20:56:04+00:00,,,
107,2008-07-09 20:55:53+00:00,197.50852407564844,194.4874976676979,202.5175686023217
108,2008-08-26 20:55:29+00:00,,202.06454030559775,205.1359288797545
109,2008-09-11 20:55:21+00:00,213.71863968704102,200.07781506533314,199.54733165646743
110,2008-10-13 20:55:04+00:00,213.58757547084645,,
111,2008-11-14 20:55:34+00:00,209.08336306240824,207.76292490359222,210.12157808520362
112,2008-11-30 20:55:46+00:00,218.5530447273957,212.93477247643196,217.15690391078604
113,2009-01-17 20:56:08+00:00,223.73913754511833,204.00065294628513,209.54959400588854
114,2009-05-09 20:56:51+00:00,,,
115,2009-05-25 20:56:52+00:00,223.07596345711997,207.0036508796873,216.62675073154253
116,2009-07-12 20:56:45+00:00,207.52196215751894,200.47186984920648,199.76726803155458
117,2009-08-29 20:56:35+00:00,196.14402109572387,200.17489249988196,
118,2009-09-30 20:56:32+00:00,210.22486352230652,199.7274751190772,199.24404844897336
119,2009-11-01 20:56:51+00:00,,,206.16897852155859
120,2009-11-17 20:57:04+00:00,213.57755300084676,203.34883402459207,206.43614502743944
121,2009-12-19 20:57:30+00:00,224.64767455551163,215.3044950923666,213.6119492046425
122,2010-02-05 20:58:13+00:00,225.33759120446894,206.15928115224057,209.97102337308164
123,2010-02-14 20:52:09+00:00,,,
124,2010-02-21 20:58:24+00:00,,,
125,2010-03-02 20:52:17+00:00,215.34007714994476,207.2726436331975,202.01035522527354
126,2010-03-09 20:58:31+00:00,226.18060501798146,209.6701981446913,199.95783573890574
127,2010-03-18 20:52:23+00:00,,215.59896343077946,215.55644610768215
128,2010-05-12 20:58:33+00:00,212.32862449691066,206.18741681642078,209.08276471799277
129,2010-05-28 20:58:32+00:00,,,
130,2010-06-13 20:58:33+00:00,,,206.00042659002827
131,2010-06-29 20:58:36+00:00,,,
132,2010-07-31 20:58:38+00:00,197.88079434225824,195.88270735780728,190.39856840732557
133,2010-09-01 20:58:41+00:00,189.1242491223377,197.71374962837032,200.58268351329673
134,2010-10-19 20:58:51+00:00,221.36223130713915,212.6726989472888,214.49591665153469
135,2010-11-04 20:58:59+00:00,,,
136,2010-11-20 20:59:13+00:00,208.23585868917104,199.05633090718334,208.06211144549516
137,2010-12-06 20:59:22+00:00,224.71054042559496,216.1349189038683,222.24890143066764
138,2010-12-22 20:59:29+00:00,201.41377063635014,202.43881778354788,196.9652079427842
139,2011-01-23 20:59:46+00:00,212.8339205026218,207.77585973292094,225.90016080324898
140,2011-02-08 20:59:50+00:00,200.04893238119263,194.35353242127215,
141,2011-02-24 20:59:55+00:00,218.84421915036506,208.47335447170147,216.2644842986153
142,2011-03-12 20:59:59+00:00,218.11250724091187,205.847949092399,204.75764861626072
143,2011-03-28 21:00:01+00:00,,,
144,2011-07-02 20:59:56+00:00,,,
145,2011-07-18 20:59:56+00:00,199.9187970721794,199.9011135714095,194.96526499581304
146,2011-08-03 20:59:52+00:00,197.3953769666835,202.15701641017267,203.5567555276191
147,2011-08-19 20:59:49+00:00,,,
148,2011-09-04 20:59:45+00:00,192.2490634376355,189.21130139190345,196.19963277140695
149,2011-12-25 21:00:22+00:00,222.88699076715136,211.34192701471008,216.05162210059905
150,2012-01-10 21:00:27+00:00,224.00058290900603,210.56773742291767,219.31610576097364
151,2012-02-27 21:00:33+00:00,,,
152,2012-03-30 21:00:32+00:00,200.02182892661205,197.43575236972467,201.99722007848027
153,2012-04-15 21:00:28+00:00,,,
154,2012-04-24 20:54:31+00:00,,,
155,2012-07-20 21:01:16+00:00,202.42470720976056,204.47925659247664,205.5794026154361
156,2012-08-21 21:01:37+00:00,211.40689213636304,205.32186917322852,207.66479800314852
157,2012-11-09 21:02:18+00:00,,,
158,2012-12-11 21:02:28+00:00,,208.32209822836236,208.91131003498128
159,2012-12-27 21:02:34+00:00,,208.04246025410708,206.13576002148673
160,2013-01-28 21:02:37+00:00,218.9166259797462,210.03941364300238,214.89561608183652
161,2013-04-02 21:02:28+00:00,,205.29445542404838,205.9409593127935
162,2013-05-04 21:02:19+00:00,,,
163,2013-05-20 21:02:16+00:00,203.86423710724029,,
164,2013-06-05 21:02:06+00:00,201.91570374339676,,
165,2013-07-07 21:01:51+00:00,206.72684290584056,,
166,2013-07-31 21:08:25+00:00,200.24458718127516,195.85104429152054,202.7756998776941
167,2013-08-08 21:01:36+00:00,,,
168,2013-08-16 21:08:25+00:00,193.0515681340386,191.6365990843692,206.599358336884
169,2013-09-01 21:08:28+00:00,,,
170,2013-10-11 21:02:23+00:00,,,
171,2013-10-19 21:08:14+00:00,205.41632851150325,210.29554448370732,219.38757530541994
172,2013-10-27 21:02:29+00:00,204.0273702935101,199.27188206246143,206.79788436563297
173,2013-11-04 21:08:10+00:00,212.43453249525564,209.46135638797293,215.07021106345996
174,2013-12-06 21:08:02+00:00,220.4744261573805,212.6879504013271,216.9497272038069
175,2013-12-22 21:07:52+00:00,210.63971660515762,211.4286759147369,218.92523559191392
176,2014-01-07 21:07:43+00:00,221.6458590392902,209.76814694721494,223.66024423321147
177,2014-01-23 21:07:33+00:00,207.61836950841155,191.82089497895518,206.42628119652548
178,2014-02-24 21:07:09+00:00,224.54812242526475,212.96532550705606,215.0593460949279
179,2014-03-12 21:06:57+00:00,214.26134876581273,203.1682885010289,204.23519981701736
180,2014-03-28 21:06:39+00:00,220.60501857593673,208.12248965156994,202.56035422321776
181,2014-05-31 21:06:01+00:00,221.13267193669742,222.76668942255844,233.32595394200627
182,2014-06-16 21:06:08+00:00,202.71402505633,204.3558965650587,206.2804478706936
183,2014-08-19 21:06:29+00:00,183.39987910081442,176.95400921904945,185.27045686912956
184,2014-09-20 21:06:32+00:00,206.0370888194504,205.95474800052156,203.42446188781332
185,2014-10-06 21:06:37+00:00,206.80784638862082,203.32750768175,213.45001654340103
186,2014-11-07 21:06:39+00:00,199.59477615227496,206.51011811249174,213.8216925713245
187,2014-11-23 21:06:36+00:00,212.1464791029643,206.6514221047066,209.43310034845382
188,2014-12-09 21:06:31+00:00,207.22186140992443,207.3227347181193,214.2412214036318
189,2014-12-25 21:06:31+00:00,210.7194584897116,207.16723040082837,216.02369297939455
190,2015-01-10 21:06:28+00:00,222.1202997247745,211.23593421914063,214.11477666156424
191,2015-02-27 21:06:12+00:00,217.76684933013593,206.13530072228627,206.93065395721277
192,2015-03-23 21:05:27+00:00,208.97773181185806,199.68126374451126,204.9639685805202
193,2015-04-08 21:05:35+00:00,,195.59496887672464,197.32661603163768
194,2015-04-16 21:05:48+00:00,213.3143767357697,206.97272980044917,211.13127056334915
195,2015-05-10 21:05:49+00:00,217.33602570800633,207.55931604710116,
196,2015-05-26 21:05:52+00:00,193.03982848298108,197.3019204793985,205.00634543453492
197,2015-06-03 21:05:34+00:00,211.05944545425103,194.57652099279363,197.7963695417572
198,2015-06-27 21:06:02+00:00,,,203.4230774620445
199,2015-07-05 21:05:52+00:00,195.94180917125217,187.8342795914074,199.2942234851389
200,2015-08-14 21:06:15+00:00,210.45640989468168,206.82068277053443,209.7238222850831
201,2015-08-22 21:06:11+00:00,193.4937874221169,204.912710240852,201.214776194268
202,2015-08-30 21:06:15+00:00,201.76793088603574,203.05837935640702,213.87851205467084
203,2015-09-07 21:06:17+00:00,193.11959954960838,190.9750238653073,202.08350648657245
204,2015-10-01 21:06:20+00:00,198.68790272463536,189.78832619901388,186.41060170479835
205,2015-10-17 21:06:40+00:00,,,
206,2015-11-02 21:06:53+00:00,,,
207,2015-11-10 21:06:31+00:00,192.1627193655324,187.58805027490413,199.73693782777463
208,2015-11-18 21:07:11+00:00,211.2545069515521,203.87075468479475,203.32123835493903
209,2015-12-04 21:07:24+00:00,,,
210,2015-12-12 21:06:32+00:00,209.76686189030843,206.06828104299248,202.36527995035033
211,2015-12-20 21:07:40+00:00,188.70383855490678,198.8678328322663,193.45212938376554
212,2015-12-28 21:06:32+00:00,200.36669945263023,201.05662403002086,200.72256627315858
213,2016-01-13 21:06:30+00:00,212.6329956978334,208.11656409576534,219.61660835005114
214,2016-01-21 21:08:08+00:00,214.81245548737803,200.73300843982264,
215,2016-01-29 21:06:29+00:00,209.94155773790283,204.07140466808764,196.60325058208224
216,2016-02-06 21:08:16+00:00,207.61495017895152,,
217,2016-02-22 21:08:17+00:00,212.32729422026634,194.68452594308337,203.31687188890595
218,2016-03-01 21:06:19+00:00,203.68925620331487,189.91209701574337,197.3014237071415
219,2016-04-02 21:06:04+00:00,204.2417787814564,201.15606528707434,203.66345313276324
220,2016-04-18 21:05:58+00:00,218.86535905570997,209.7993238520425,202.50044198292773
