,dates,usa_CA_0120-0000,usa_CA_0120-0001,usa_CA_0120-0002,usa_CA_0120-0003,usa_CA_0120-0004,usa_CA_0120-0005,usa_CA_0120-0006,usa_CA_0120-0007,usa_CA_0120-0008,usa_CA_0120-0009,usa_CA_0120-0010,usa_CA_0120-0011,usa_CA_0120-0012,usa_CA_0120-0013,usa_CA_0120-0014,usa_CA_0120-0015,usa_CA_0120-0016,usa_CA_0120-0017,usa_CA_0120-0018,usa_CA_0120-0019,usa_CA_0120-0020,usa_CA_0120-0021,usa_CA_0120-0022,usa_CA_0120-0023
0,1984-04-18 18:01:41+00:00,206.4024358066438,198.64615224460033,197.4081504479725,195.67185026016188,196.43979253350184,194.0905833161442,195.91582040862903,201.79896473284012,202.21235499329745,204.8925291167271,206.14498332756247,199.48647926324534,205.22851232107575,208.8140853229786,202.85176834380738,214.4729614651657,203.84003923894895,207.09631805147518,211.6525505862701,204.7540603672419,204.13445337714487,203.2002585019721,207.26717700826563,206.9762066526683
1,1984-05-04 18:01:45+00:00,214.4940879137073,209.74477371409893,206.97511237423322,201.07776474892552,197.0510942836147,191.91423175459605,195.01274433979745,200.4389061899767,200.6546889091053,202.33727384078682,206.05127987533064,202.001219822633,204.92409226517609,208.37069447392406,204.31289263532938,208.45825945625015,201.81950701647565,201.3897573753857,206.8086744079553,201.15271566065817,199.0571100106873,201.22142987035815,203.69007337492152,201.63636084127427
2,1984-05-20 18:02:16+00:00,204.54398475257838,196.417809270126,190.47729937484687,193.07320379525416,189.45809022653017,186.60826386002472,187.25631566006183,195.62821753705117,194.7306357687475,200.1443247979627,203.73597552554182,199.9924737514863,202.93930467215176,204.18665644307555,199.95579443316342,207.99114148055173,198.27998915145994,199.14506359004494,199.97182775604315,198.3711745345677,200.06905380315084,199.53160780591256,197.8954748638858,201.6368875221456
3,1984-06-05 18:02:38+00:00,202.07685571159124,195.3032519820268,191.94080587991843,195.37866975429435,191.13880742925053,189.8978554379978,190.3031161882545,194.32202216534392,192.84035244951912,196.12470421417214,200.55168546809205,196.04299662945314,200.40644210365306,204.74050603904755,191.73531120918707,206.93464821057827,196.87575586534132,197.30126065263204,197.7081546476914,194.28602759507407,196.38652893404543,200.99357903772437,196.64070895103632,199.83672406438558
4,1984-06-21 18:02:54+00:00,210.96933446353827,200.86375560635483,197.614084363452,193.24508347877105,188.1944940969126,186.45015352441072,188.16455106244103,192.51221091097963,194.67705210353193,198.31920864197363,199.57735507608777,196.94897226939023,197.89810238057035,201.2129707690354,196.36232477619473,200.77485362330233,196.82765077614403,197.30837550786435,199.18018065103686,200.89966060897356,201.51259772373203,199.0966227400677,197.8948029083992,193.90422315936635
5,1984-10-27 18:04:31+00:00,213.69013234854123,207.4830335978619,213.24319269418308,218.04975394380597,222.97877668924247,220.34168098948442,220.80040822929618,217.68742640101428,212.95764821264876,213.3434182081582,214.66793964273526,220.46418023480885,218.9579414043148,218.32607559356677,212.52576630778054,219.91069303135876,214.78843430977676,215.22212222840176,217.15182109276967,211.68380957781773,213.53177480317183,215.7729501143179,213.68277795366197,209.4181544572033
6,1984-11-28 18:04:24+00:00,201.1430905049891,198.02550502119675,198.91802702886793,204.1899950148582,203.64325473525278,205.10370509136126,205.28346845056302,205.53783091934787,205.17756474736996,205.10310446613997,206.1562075479915,201.40161041994654,203.78449904579855,207.49725052362686,206.17700100074583,212.34843597096597,207.4788699023179,203.27861862240994,208.90512119035492,207.32504871494547,202.04865153821214,188.17468041968237,186.75917127043618,190.80558994368545
7,1984-12-14 18:04:35+00:00,211.9268253630275,202.3970554083815,202.1586934622992,204.46345804360803,204.0822782206503,213.95762486760398,211.21400838720533,212.02357198442775,207.04176744503192,207.74820465382143,212.59193097218304,211.54574421703504,212.63358256307535,211.62925299518173,208.46346423943973,211.034991821833,214.1444732385076,217.11950596881275,218.49930587584245,216.06817177916093,216.20016837322575,216.45910691910515,217.92355279886675,213.3129876440661
8,1984-12-30 18:04:44+00:00,217.64521723535492,213.99663906198546,214.1416913525028,214.63082500729425,213.7745340692451,218.37644303379858,214.22918983739984,217.43514193238337,211.5626286000799,212.61726509746043,221.77485085404868,214.5041354246664,218.96622334227973,218.78197586588345,215.97217386257927,219.3867478171294,215.31496873747076,217.33484196020558,215.15257954668982,216.03865615008627,215.44468496851607,217.32968502551054,213.75435809929905,209.2028418483669
9,1985-01-15 18:04:51+00:00,212.1311339103308,209.8642025313309,203.80683376691252,206.7077626331984,203.27336568356714,205.63249153904738,212.3082978955467,209.85016502681964,210.8352614915677,209.65972770500608,213.4464521319339,208.70272626186573,211.85278976495653,215.69308255298102,208.16073240772062,212.6483966554087,216.2422730154285,211.3236616409577,213.50760601149156,213.32891915599558,213.75067711401374,207.17735799564178,213.30289481692225,213.2536043755779
10,1985-01-31 18:04:55+00:00,213.01986735193725,206.65127142473813,207.91587722027072,208.70149569453613,208.81793303680658,208.65658664634293,210.49762532732197,218.2348936693312,212.9652448954979,213.2964196494168,216.25964942047048,208.31405780757277,211.3103814048549,206.47448109254165,207.48660435764984,212.54767274485945,211.6489981790189,207.6965703806223,207.1938928306311,217.672178824788,219.1215481569065,213.19276793461606,212.17575218473021,215.9010610338663
11,1985-03-20 18:04:55+00:00,203.87404428642432,207.47611200968248,205.8200442969172,207.04349823577053,205.8100989740227,207.6293862271596,206.35905694269815,202.66554387111495,201.29721591916055,198.74110626982454,204.42790380634958,197.8567679999462,202.0366887527224,206.87930950345472,202.1059719858438,208.73309205686917,204.06776941528665,206.65101598065942,207.36181448446183,201.29137886537288,200.39032371515057,195.45416177977793,198.2306004702551,198.28743741821825
12,1985-06-08 18:04:37+00:00,222.20931254590613,210.1191260354236,209.22752948403954,203.94342343582593,208.5862096941216,203.6649370165384,207.1824075881713,201.43515239993076,200.2254793030156,207.3555987182481,205.82398574431315,208.3922521102494,208.02214602027536,215.84267351740235,207.3831683017496,210.66116747811284,203.35532536328208,200.63386330851608,204.44403441547607,200.67059050673538,204.98501823184367,206.39263211600777,207.3717725182109,203.80861222396885
13,1985-09-12 18:03:49+00:00,225.26242145468206,222.07540487542846,216.78450960827405,220.00506573049708,218.0795960823904,222.81836197482536,220.43797108849216,223.65352859257752,215.6219528299825,217.024974277818,222.9492633115969,213.77761084213384,211.8525876539844,214.94891925974736,216.7749798541232,218.61613287167097,216.76960751931355,214.38905286480528,212.05261374352747,211.84720071171756,212.16566412430348,215.08592867567023,210.5534488471825,202.74182765043088
14,1985-10-14 18:03:28+00:00,215.80246775019143,216.54071349188615,215.30063943790262,216.50883332600148,221.05462188217157,216.36670747329367,215.65402186019145,210.2696882387808,211.05457385990596,208.13584186201044,213.60396604363382,207.31586533064598,212.60637833495218,214.519528032888,208.37871043649346,218.27798729460292,209.52370335290007,213.9968987951456,216.71512984392996,208.20197587783366,207.2590158450172,209.30875234949656,205.44161742730577,210.5644906819873
