,dates,usa_CA_0120-0000,usa_CA_0120-0001,usa_CA_0120-0002,usa_CA_0120-0003,usa_CA_0120-0004,usa_CA_0120-0005,usa_CA_0120-0006,usa_CA_0120-0007,usa_CA_0120-0008,usa_CA_0120-0009,usa_CA_0120-0010,usa_CA_0120-0011,usa_CA_0120-0012,usa_CA_0120-0013,usa_CA_0120-0014,usa_CA_0120-0015,usa_CA_0120-0016,usa_CA_0120-0017,usa_CA_0120-0018,usa_CA_0120-0019,usa_CA_0120-0020,usa_CA_0120-0021,usa_CA_0120-0022,usa_CA_0120-0023
0,1984-04-18 18:01:41+00:00,206.02990090835726,198.1859620761287,196.94796027950088,195.0700631167759,195.83800539011588,193.43864724414274,195.3570180611992,201.27741587523894,201.72340293929636,204.50136747352622,205.77244842927593,199.07473016513916,204.91558300651505,208.53468414926368,202.4400192457012,214.0817998219648,203.4675043406624,206.63612788300355,211.13100172866893,204.3194363192409,203.79431281783977,202.88732918741138,206.97742764293164,206.7526857136964
1,1984-05-04 18:01:45+00:00,215.91088483127908,211.49493461227584,208.72527327241013,203.36643669269534,199.33976622738453,194.39362636034667,197.13793971615513,202.42242187457722,202.51423486341827,203.8249106042372,207.46807679290242,203.56715325784393,206.11420167593639,209.4332921621029,205.8788260705403,209.94589621970053,203.23630393404744,203.1399182735626,208.7921900925558,202.80564539782526,200.35070719629633,202.41153928111845,204.79202653303292,202.48643899181735
2,1984-05-20 18:02:16+00:00,210.43732735860533,203.69782072462988,197.75731082935073,202.59321877422076,198.97810520549677,196.92161342057187,196.09632956910224,203.87889718548888,202.46564793915786,206.332334534291,209.62931813156877,206.50616821077924,207.8897124612144,208.60666339759575,206.46948889245635,214.17915121688003,204.1733317574869,206.4250750445488,208.22250740448087,205.2467409082658,205.44993183474065,204.4820155949752,202.47918577968454,205.17289308576176
3,1984-06-05 18:02:38+00:00,209.27397322411105,204.19380890925717,200.8313628071488,207.00478265913404,202.76492033409022,202.4928110849075,201.09879245703422,204.39798668287165,202.28656918470136,203.68167760231793,207.74880298061186,203.9977054590803,206.4520208141697,210.13834417343742,199.69002003881423,214.49162159872407,204.07287337786113,206.1918175798624,207.78411916521912,202.68266469301386,202.95781014112873,207.03915774824102,202.2384670163295,204.15499457189748
4,1984-06-21 18:02:54+00:00,215.7177696922371,206.72946971239458,203.47979846949175,200.91563269436148,195.86504331250302,194.7599151746337,195.2872039054893,199.160020231158,200.90937334119917,203.30506563210741,204.3257903047866,202.19724278532053,201.88678797267738,204.77429719055954,201.61059529212503,205.76071061343612,201.57608600484286,203.1740896139041,205.82798997121523,206.4395017091222,205.84812554123965,203.08530833217472,201.5880303084983,196.75328429658566
5,1984-10-27 18:04:31+00:00,204.86171651331378,196.57734344846327,202.33750254478446,203.78846682536164,208.71748957079814,204.89195327783636,207.557784476455,205.32764423169584,201.37035242891272,204.07358158116938,205.83952380750782,210.70645746955745,211.54207210272375,211.7047637171462,202.76804354252914,210.64085640436994,205.96001847454932,204.31643207900314,204.79203892345123,201.3839911033857,205.4710473014424,208.35708081272685,206.81623230404062,204.1211049560668
6,1984-11-28 18:04:24+00:00,198.34642224832788,194.5707971747329,195.46331918240406,199.67230013871315,199.12555985910774,200.20953564220414,201.0884660655712,201.62249536002219,201.5069376605021,202.1666027966457,203.3595392913303,198.3105560310052,201.43529771020314,205.39974933113095,203.0859466118045,209.4119343014717,204.6822016456567,199.82391077594608,204.98978563102924,204.06226908217405,199.49517182560842,185.82547908408696,184.58398484858859,189.12758898968872
7,1984-12-14 18:04:35+00:00,210.44907042128415,200.5715934215221,200.3332314754398,202.07631544540726,201.69513562244953,211.37155371955313,208.9973759745903,209.95471506598707,205.1022140839938,206.19656196499093,211.1141760304397,209.91243612352923,211.39226841201094,210.52093678887422,206.83015614593393,209.4833491330025,212.66671829676426,215.29404398195334,216.43044895740178,214.34412434712704,214.85091386119922,215.21779276804074,216.77418784417748,212.4263346790201
8,1984-12-30 18:04:44+00:00,219.286103173552,216.0236158091701,216.16866809968744,217.28148690745877,216.42519596940963,221.24799342564347,216.69051874469548,219.7323822458593,213.7162913939636,214.34019533256736,223.41573679224575,216.31774619846317,220.34456753036528,220.01264031953127,217.78578463637604,221.10967805223632,216.95585467566784,219.36181870739023,217.44981986016575,217.95302307798286,216.9428851729569,218.7080292135961,215.03060271789678,210.18737341128514
9,1985-01-15 18:04:51+00:00,216.60761713179303,215.39397592254898,209.3366071581306,213.93900476017586,210.5046078105446,213.46633717660632,219.02302272774006,216.11724153686677,216.7106457197369,214.36003508754143,217.92293535339616,213.6504182434819,215.6130356709848,219.05044496907772,213.1084243893368,217.34870403794406,220.71875623689075,216.85343503217578,219.7746825215387,218.5514829143682,217.83790092491404,210.93760390167006,216.78460398917065,215.93949430845527
10,1985-01-31 18:04:55+00:00,215.67738429400424,209.9340864708209,211.19869226635348,212.99440767787513,213.11084502014558,213.3072412949602,214.48390074042248,221.95541738822502,216.45323588196084,216.08681243858715,218.91716636253747,211.2513133751205,213.54269563619118,208.4676187990919,210.42385992519758,215.3380655340298,214.30651512108588,210.97938542670505,210.91441654952493,220.7726152571995,221.54797666922855,215.42508216595235,214.24270980633787,217.4955711991065
11,1985-03-20 18:04:55+00:00,198.3770764100368,200.68573992708616,199.02967221432087,198.16378089699072,196.9303816352429,198.00969244348147,198.1136051281169,194.96978884417246,194.08244558140194,192.96928999961767,198.93093592996206,191.7811719260442,197.41923573655689,202.7565835961641,196.03037591194183,202.9612757866623,198.57080153889913,199.8606438980631,199.66605945751934,194.87824967625411,195.37135304540547,190.83670876361242,193.9551810108426,194.98925669238574
12,1985-06-08 18:04:37+00:00,228.40188268524554,217.76877150166638,216.87717495028232,213.94680596860496,218.58959222690063,214.50193476038237,216.4712627971804,210.10475059500592,208.35322761089856,213.85779736455447,212.01655588365256,215.2366717379403,213.22390493732047,220.4871011219069,214.22758792944052,217.1633661244192,209.5478955026215,208.28350877475887,213.11363261055124,207.89525566929802,210.6391040112405,211.5943910330529,212.18821595991932,207.5241543075725
13,1985-09-12 18:03:49+00:00,222.97811100882745,219.25360961878454,213.96271435163013,216.31502577950118,214.3895561313945,218.82081869457983,217.01150541971026,220.4554939683811,212.62379536979833,214.62644830967065,220.6649528657423,211.25284666513664,209.93376687946653,213.23568642535642,214.250215677126,216.21760690352363,214.48529707345895,211.56725760816136,208.85457911933105,209.18217185822053,210.07998936939276,213.16710790115238,208.77676294485113,201.37124138291813
14,1985-10-14 18:03:28+00:00,207.8306478637827,206.69317127926362,205.4530972252801,203.63127812487969,208.17706668104978,202.4160226720784,203.69629203057838,199.10914039780857,200.59156025899452,199.76543098128127,205.6321461572251,198.5049065088258,205.91004963036886,208.54066311808145,199.56775161467328,209.90757641387376,201.55188346649135,204.14935658252307,205.55458200295774,198.90151934369015,199.9803976878614,202.61242364491324,199.2413130712101,205.78139875014207
15,1985-11-15 18:03:01+00:00,219.00688177622624,212.11814351833368,208.9475829919272,211.63343225850062,209.01227116193718,214.31856554900372,215.12839861814064,212.63180328521446,208.9499148968523,210.03708703145946,212.41571492821112,204.08271339154422,213.3235456101765,214.98229539692545,205.59667051482182,219.3928623537903,212.55216386105866,213.83993042461162,,,,208.52795943028676,208.87649749833997,
16,1986-01-18 18:01:49+00:00,220.4007929641489,218.3017852903618,215.0338513117616,218.40419907858953,215.98821914750746,218.13432826038166,215.56449051505837,219.38836193234894,217.45160614221783,215.11043362508894,215.67246778906394,216.2059821108213,215.35461577257837,218.38585661046125,213.75523015700884,217.56556539923236,211.71108300475365,209.57134663376317,214.41008093655321,217.14689812533945,212.5103110049069,213.46959524315864,219.34463812004793,212.70852316541547
17,1986-02-03 18:01:28+00:00,203.20119683409425,192.73615001335332,190.657262413439,194.03569684744554,197.50821580772313,192.5929164912734,196.79233451718738,201.30986356772115,202.280285343496,202.78258224242109,205.6408840875259,206.48336653340215,207.02690725861518,208.27723574090882,198.7966441156924,205.63117273789976,203.12138606839994,202.90805850639975,206.12376040177332,203.74882286187434,204.95176328083227,208.17390148181917,213.15814228119726,215.31073555909
18,1986-04-08 18:00:05+00:00,209.91399862855013,195.52470421975153,194.76049837677886,194.02553456729754,194.3131850940082,182.73005674765756,191.5005562512997,202.055648789166,199.88841462837507,200.1256534635849,201.07724868556085,200.236499416134,202.98782384021877,205.844856865478,203.72852203907627,209.28030660194378,202.32153413359504,204.40181677582012,210.38842251462222,207.7223861130796,206.2544054257305,202.5162792416076,206.42214776176968,204.30365868505288
19,1986-04-24 17:59:43+00:00,207.68032107267055,192.3323413023977,191.56632120109208,189.86012116623982,195.0156200422444,186.05022008907122,188.62366828059407,196.31248572626356,195.56487576958483,200.79179616193665,200.35087277273277,193.8403311514825,199.65407468222224,200.57351316374272,195.90562021617438,205.16304984112094,199.85887933796448,194.01650704701976,196.90281711154375,188.3394055278737,188.78121273065742,189.93018729852818,194.84461131107594,191.3363058873175
20,1986-05-10 17:59:18+00:00,213.82930230033952,199.6899258754584,192.2086656650789,196.1701994959579,193.3816585466629,191.35414302594086,190.42637713558793,199.27228665952322,195.80248055475366,198.59936961225725,202.43911811957975,197.82941477963345,208.00488833357542,203.59728582421238,203.68775957148682,206.21732654009318,199.3852312798004,196.92618671552276,200.59920298779588,203.20050490866115,205.50523898554397,199.2321093522022,205.12294393364576,195.27311436182714
