,dates,per0012-0000,per0012-0001,per0012-0002,per0012-0003,per0012-0004,per0012-0005,per0012-0006,per0012-0007,per0012-0008,per0012-0009,per0012-0010,per0012-0011,per0012-0012,per0012-0013,per0012-0014,per0012-0015,per0012-0016,per0012-0017,per0012-0018,per0012-0019,per0012-0020,per0012-0021,per0012-0022,per0012-0023,per0012-0024,per0012-0025,per0012-0026,per0012-0027,per0012-0028,per0012-0029,per0012-0030,per0012-0031,per0012-0032,per0012-0033,per0012-0034,per0012-0035,per0012-0036,per0012-0037,per0012-0038,per0012-0039,per0012-0040,per0012-0041,per0012-0042,per0012-0043,per0012-0044,per0012-0045,per0012-0046,per0012-0047,per0012-0048,per0012-0049,per0012-0050,per0012-0051,per0012-0052,per0012-0053,per0012-0054,per0012-0055,per0012-0056,per0012-0057,per0012-0058,per0012-0059,per0012-0060,per0012-0061,per0012-0062,per0012-0063,per0012-0064,per0012-0065,per0012-0066,per0012-0067,per0012-0068,per0012-0069,per0012-0070,per0012-0071,per0012-0072,per0012-0073,per0012-0074,per0012-0075,per0012-0076,per0012-0077,per0012-0078,per0012-0079,per0012-0080,per0012-0081,per0012-0082,per0012-0083,per0012-0084,per0012-0085,per0012-0086,per0012-0087,per0012-0088,per0012-0089,per0012-0090,per0012-0091,per0012-0092,per0012-0093,per0012-0094,per0012-0095,per0012-0096,per0012-0097,per0012-0098,per0012-0099,per0012-0100,per0012-0101,per0012-0102,per0012-0103,per0012-0104,per0012-0105,per0012-0106,per0012-0107,per0012-0108,per0012-0109,per0012-0110,per0012-0111,per0012-0112,per0012-0113,per0012-0114,per0012-0115,per0012-0116,per0012-0117,per0012-0118,per0012-0119,per0012-0120,per0012-0121,per0012-0122,per0012-0123,per0012-0124,per0012-0125,per0012-0126,per0012-0127,per0012-0128,per0012-0129,per0012-0130,per0012-0131,per0012-0132,per0012-0133,per0012-0134,per0012-0135,per0012-0136,per0012-0137,per0012-0138,per0012-0139,per0012-0140,per0012-0141,per0012-0142,per0012-0143,per0012-0144,per0012-0145,per0012-0146,per0012-0147,per0012-0148,per0012-0149,per0012-0150,per0012-0151,per0012-0152,per0012-0153,per0012-0154,per0012-0155,per0012-0156,per0012-0157,per0012-0158,per0012-0159,per0012-0160,per0012-0161,per0012-0162,per0012-0163,per0012-0164,per0012-0165,per0012-0166,per0012-0167,per0012-0168,per0012-0169
0,1985-09-03 15:03:06+00:00,153.125657894707,116.78189434578857,105.75830551237628,101.15936333208892,111.7060981389309,141.04983572475356,139.83219486905952,134.22383620791808,153.07022009983802,161.65642039943353,198.9973573440752,128.51448356906283,85.92708498592722,67.54054480659923,61.785305621960305,57.264106050655364,49.05725518387842,43.72972690618618,37.67833458259455,40.78037988335909,47.70109528851953,48.72734665206765,52.12528775782888,62.38873065164772,73.96234400778897,,,,107.35782897794908,,,,108.81171318465684,,,96.66085228812337,88.04766656204514,83.85251256280714,81.41188798467047,82.27428272177654,,74.81034976519194,65.08437091096226,53.90928442785417,43.02157327162301,30.207322357033693,25.20845071091294,17.937713302030897,12.556620985179084,3.363168979204514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.852428247192101,7.4947525759605,21.320672900660995,39.721203837197756,46.0215973940513,51.953820895357715,55.41500747194507,47.684476776582855,23.914977014014738,2.6667714296284264,,,,,7.342995410839725,20.828799519212026,42.707646744535346,56.45219919958295,68.19758075517638,72.1231046277236,69.5937864789971,70.79121330401789,69.65596135674292,67.79909077114114,74.10519419583733,83.29555461998648,93.18479416455557,89.85710508743946,100.25661013492449,104.32829108837797,112.31358008088199,114.4665203640212,113.01133196036197,114.32654343213048,114.31865014620642,114.88961191631279,113.78604258146937,113.15726567123663,115.76493688301723,115.52914435274543,111.13851769795608,113.18753285845787,117.45029952683397,122.67888362564557,122.53671532391246,123.61826251070752,111.83655160041656,105.64554142259911,105.42563386046497,115.51266696919814,116.71923418266451,120.45414244155334,123.3787465738921,124.87055582359001,122.99242177422958,133.86091102968751,139.7522351527458,133.0761999654673,124.27549658285953,120.19410312960078,109.91165832937634,87.26930480653424,90.9307223277007,92.12807394484356,103.2100270528862,113.69025905981758,123.80762940612053,131.47630856746423,138.1758624332309,150.3144605121445,159.59056499710704,166.315992963734,170.22392663354995,172.76562764664519,176.62543065836752,143.0688283938665,141.08328102599873,141.39249370153917,146.68859657429005,149.7558717185865,154.1657548500958,160.21117873980896,162.61406265056544,159.37420633746373,,158.70028136814517,155.55289573681154,165.80239992418487,
1,1986-01-09 15:01:10+00:00,,,,,,,,,,,,,,,,,,56.9480832809191,30.87106161497487,38.1275819621069,37.73741809739772,51.996435671504635,64.0523267194423,93.75858848734921,,,,,,,,,,,,,,,,,,59.11589721686483,46.41229145935493,36.8926215457034,23.884917413126864,21.347442202039282,10.714045453625502,5.438025795869343,2.553856885135078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.658707188597003,9.83423824239669,22.709864272488694,21.173969707043113,20.19851937852198,33.388586338664275,42.77627896566507,50.96984596965066,41.54360487415836,25.281589994044563,0.4767033943477301,,,,12.695262875919985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4620829106568,153.980203949493,174.32894236501537,
2,1986-03-14 14:59:46+00:00,134.4280287095947,101.87306863811052,94.94944139813302,94.91031399844411,105.8389949037794,128.67183395333225,134.71695443395782,126.03576692676886,143.6374880031503,145.9422747446493,190.21299804849096,129.04071442048826,69.38451862488228,53.13641914364887,48.30593709006722,37.99213872395727,39.04217246712542,43.226566604135186,42.32844940356813,27.59203260191113,35.46127894788655,38.02315929756135,43.20889210869535,48.391103228735574,46.37476628763234,66.22334854228717,70.47615451379303,67.1092218070024,68.2946346873467,70.67916334635616,68.78679631964475,68.45004750165046,72.06176763881723,68.43290552429228,66.50777459153764,64.51931868840677,56.6938793321865,50.000721176874364,49.8767394568172,50.29366853280608,46.086673789481125,43.8427850199358,30.898656060205788,13.778683631918287,11.357369186137479,3.8304539205897066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9460310040658437,6.949421170978086,16.18494890196624,15.002658171696952,9.84537491236959,1.8388561424612937,,,,,,,,15.07579946963643,32.24807174966895,48.35774226051285,60.959305800145636,58.14978509126113,61.42462901346499,59.58042891904623,58.452846760485436,67.9356305121177,68.21173810476611,76.69244706145997,86.45012324150343,92.28272151079072,96.62816984411523,102.62245207928935,109.28440675946709,102.46532652348986,104.23538170636225,101.28075298199263,103.92471009905188,100.28501855948677,97.63633238611021,100.25987453969283,102.99786543164014,101.30318810633108,111.76964628991976,113.47386741276861,116.74531880242003,116.07131006190404,111.01820459908849,99.41657769026304,98.01582261062752,92.5881702761129,97.20795710937479,99.66500917790506,100.03936357948939,93.61453570079556,96.07928798835522,92.49549018872725,94.59878490041719,99.51679034071758,118.73824835107561,123.68048869404905,111.6414737095224,108.28116381040952,110.4987421141551,103.52883945915306,108.93997349768708,110.24871635369688,120.18552073697464,121.91338059929598,131.5861075392393,139.9980482301932,139.01911802495567,144.98810140485153,150.97033081084703,146.80013409826518,141.83427370921305,137.45744064158794,146.9479065199916,133.12716118903634,138.53507216716213,141.92238515184317,146.2325259792803,141.1777773888777,141.81450412908464,139.69041072168687,135.3237212481602,119.98020814440186,114.73978808028782,126.30942274934063,133.4848439092171,149.2816186619992,129.66018206115055
3,1986-05-17 14:58:17+00:00,146.08492984424814,118.85800968832737,111.97105974601843,103.83682988507276,111.70193792790488,139.83885972852002,145.92018144000502,141.01528678630578,162.30752264537364,160.83115701429216,208.93479256138517,,93.68683560459834,62.93755277967698,58.009123665595304,57.46562413418666,59.612164498977215,67.15753092421123,56.47347640116867,46.374458510128875,39.501281789205635,48.427325446520406,50.50581369655122,56.088500998902,57.29080686979019,55.118376800955744,57.379056659282234,60.75796643188767,66.74428545274233,66.94829518020471,66.35390935591013,61.48319905663647,61.88811725436211,56.25470819439133,58.776372339719764,62.15228590988684,61.042440840405526,60.52357840394295,60.42765724593659,56.23748329747559,37.48453987765619,36.07740975690234,33.917246760732795,31.20407437013536,29.191895577061942,19.0106786189795,10.603028103049564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.78670369936188,21.617455883212674,15.614588040664106,12.065978797916529,17.29494449063468,19.72518210220362,8.881158885910914,,,,,9.49162949899562,14.799826459671504,24.56697749523146,38.0233667119589,54.06116288548861,69.10277635063598,65.76519195200399,65.77356306692187,70.51746486301836,69.26776917467156,70.80495576835767,72.19664471502935,74.24840777091296,85.13751695500834,90.98761632907238,96.2693148028294,104.74097274315262,112.2609535761128,112.26470319750122,104.851405787826,106.07289412613902,99.95090451538366,95.6056699747396,98.51942998903783,100.91691823378223,101.18275063029627,107.7630903714085,111.59339661575024,111.96539642922299,112.84638749500597,109.0564502145608,108.48165452692272,102.8400263793819,101.5943624405059,98.55601074682312,96.56337760526928,100.10891651233786,99.72226709314438,100.7248473973753,99.28438398274933,98.23345574473865,108.93729613416419,116.27000889475634,124.1867149821635,134.0848061156544,114.56329112457999,112.81379535307576,109.59109598976116,107.56926438933053,113.45530390577957,122.67797611668043,130.61374876673923,130.45134537294302,135.7424410639433,139.5486936820784,134.91745623230577,133.7399613238479,138.92623988524687,142.3278808628462,138.978918193546,152.31603877682377,158.93135548726315,131.55227974433933,139.4928351286467,150.35930959929166,149.3421176612855,149.28876624869798,144.51284529651963,148.1466214930372,145.89833469095618,135.39384483401636,132.20377790308132,144.21848738920147,139.71208687941984,158.18993936256297,139.37788394074337
4,1986-07-04 14:56:48+00:00,147.04473854537775,118.40149081042063,109.6986577524951,102.76360202386648,109.12200097634447,132.98435553824206,136.00007677499073,139.39279403084635,156.90064538313152,155.4627119992595,193.84151576161716,129.21619503062922,91.18110650266887,71.95424819037355,60.71664402531726,63.112285175889355,59.93040545498185,66.39945386392714,59.871895885195684,42.200967228233864,45.030115268524824,46.79640480898821,51.02630504379181,57.305056268915806,58.27742108707077,57.5550673103829,63.12718907040492,63.65783551438578,64.51366379574738,59.78140174314013,63.848230930239254,72.83408222792993,66.47537531324075,53.85478950713212,64.29576686865317,60.80841452242568,51.623759234584604,60.02999219320938,54.75282748496284,56.155562080585774,52.4951662465241,47.82950069928068,38.71660216050138,36.28642690556404,29.249349246946583,23.672837687759568,19.021596594994342,15.095982459103917,11.237049588302892,6.518796568279175,-1.995234188443351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17610895834297224,6.69035443410008,13.645076560271676,21.169586841552125,22.462269756694177,23.944793043086236,28.640777548447172,36.428678633925,30.322711672291902,19.511460992780407,9.949215589121154,,,,7.003551046621298,15.442182052059383,27.251925429344517,38.666984153520765,58.74865537242325,64.71876475173801,72.26607575305574,69.44542510109676,71.49882475266394,70.57333740229065,75.15128344216284,76.92262992009833,76.29883653235532,85.78370769465671,96.40912101404385,102.12518389575531,109.50122845314658,111.98048971777318,110.17037722486842,109.4753334879104,108.77239097378627,110.69759635783838,108.04634663686245,108.12990491313735,108.91987442073172,111.14985558468042,110.49693557706901,113.20277034597821,116.84195730046986,115.50432110966761,116.2456800316806,114.08028128406727,106.21156727567538,102.2910387508342,101.10113624169595,99.07758604507647,100.28128806351408,103.65223434862867,101.52178665408569,109.23798649181228,118.36088517918732,128.56841247083912,132.77451017637094,138.92419934817485,143.17781788707438,122.96570316751193,117.46335727314612,110.5099919739351,90.59526342510536,100.08114615132384,104.11005014411116,113.43991158168119,115.98528432597013,125.16670117018865,134.6517062653255,132.71198733069832,145.08387200577098,146.4012400100571,154.2562341261122,156.71996933572137,165.72367462714556,176.69801749752455,138.03868020526346,123.76824715809722,133.91287198358796,147.48057770434596,146.65707469451402,151.40480392074554,151.9144452278376,156.6100548980083,149.50261917118866,154.79041063655282,153.66636528741725,149.55865258436302,168.7150221603003,155.7797117580433
5,1986-07-20 14:56:15+00:00,150.49985518874288,111.96093997456539,102.48345911586891,102.65727359410629,112.43736677239605,140.7642242201302,143.06652334736958,139.92104202648645,157.61960354454757,156.7981175367106,192.26196034868656,,87.51844470877313,73.35167374094257,65.49205844038693,65.13852225786579,60.056958886285585,53.76604543783634,51.13477358816891,47.61981571541959,44.33555794033277,49.726636944439875,47.537163415319185,56.56699260002726,58.166601230871606,60.752432547488574,64.3237029049213,63.347065432427435,68.12491657872296,71.44914055596219,74.13137988590928,66.3076272948191,64.0823829264647,65.62446811548223,63.130314617433385,60.20513539793095,59.781044219610166,55.06029199252011,54.23269764544744,51.74266268090466,56.65800411581303,44.91731820728661,40.99479100682876,32.099240621027526,29.57490062621953,23.88183778901856,16.662807601921948,19.27341644698037,13.590592335779775,4.848720661276484,1.1276398402093912,-1.6491874648113196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2144933539215765,7.970221048654656,16.910809553030276,41.28248412232929,43.694832297111816,38.121996037341965,39.81597647591988,40.25414695007016,28.731935614529256,11.702161036929148,3.0713049877079506,3.401212611989231,1.0806398576276877,9.3434459369048,16.485782181277727,28.469426179165048,36.73910674757395,54.13210213640569,73.01920932431531,64.87506253941693,64.79033600760508,73.67505657650648,66.57212196198216,73.76792709597568,78.85751188473384,83.28278804496853,88.39311996848497,92.01631920887786,99.19974259032837,102.44599670980557,110.08012545101907,116.47913645163209,109.58104192018328,105.11515034568978,107.43628817702401,109.91488145325394,103.8600504693791,109.76610400445188,112.20432568740662,109.91507199074778,116.91474959372826,119.5323838021777,116.8375870642879,112.32427677117954,104.21278900546824,104.43577079270291,105.56861428893073,104.97652470628555,100.9388095982076,102.25941825481246,102.02328292955411,105.32652106580449,108.75751202200976,115.44500946812073,125.235963307374,132.97419064746288,141.02044518198196,138.79936262526095,125.74935152957524,118.87358033105147,109.78741360185113,90.95697278286882,94.94713169274335,103.63578406920664,112.9555231033625,123.3647718679467,127.38048230113824,129.08835544003054,130.6209773505721,144.69047232717404,146.763227975531,158.12567241934346,162.61504991329994,166.7273206438048,173.26176349049055,138.6557670757558,123.56991890025131,130.2933264854981,141.14567080351387,141.85553110656218,143.7735229045015,152.1102693214377,153.53726854773538,147.96489663834447,147.55402751449148,154.57391611626653,151.8764757387095,164.457084684432,153.42004246569718
6,1986-09-06 14:54:29+00:00,153.98254163085224,114.17489621043968,104.72832605411932,103.16539678053144,113.20217333892046,139.36353565706486,146.52391550148556,139.9945837294236,151.92915416071628,151.229138991904,191.59707710344534,,80.06056569933168,66.85301519722707,58.630514635498116,55.237176551189776,58.49923532155721,52.236069619668704,43.69038735592507,37.228470903761604,44.4206222033922,45.68486839104134,41.500592881335926,44.54326160453252,51.52824516420351,52.03229769305184,61.31662971775245,67.71968100965839,75.81654102454175,73.48762905629937,75.9930902513324,71.1622988800988,56.823041395458304,55.16767747047713,59.27040739777755,54.292468279926005,54.77307560759138,51.94465517513395,50.31372603376996,51.50709983715575,46.246630489876026,46.126840982399706,40.86987909722952,23.355664778421634,20.064256291359918,15.839672555513532,15.537704286931367,9.43768038183037,10.356568521551802,7.971990057419894,2.5017084037508717,-0.4887995217158565,-5.035621971273834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3366680905906918,15.111261320785621,35.9193838142059,48.496323874021115,54.13360433976378,58.92690503300672,63.113494492583726,41.14288523271644,10.195515319985493,,,,3.248598510685695,15.387742808431437,23.55850137625675,40.82324161969247,56.176671728318176,66.13761349554161,65.64376778243461,64.04058630315379,67.20389064325424,68.86079249984543,70.64091321748671,75.942154230409,81.9680603151521,87.95531617646603,94.70232201658318,100.8767450840514,112.31812944866056,118.66613284070837,117.82494826988821,117.873194979711,109.5948673362376,108.86707348631941,111.93444689698634,109.57260837962625,103.7421416469016,103.68893953310807,104.91098832399923,108.35790424565826,109.5794278719381,113.86165811749906,111.60574691788909,109.6549967074732,107.84313779892679,106.03535529694204,100.1593749612685,99.18811552186646,98.4171805623224,103.0662790129508,104.16654046269299,113.52089026845103,117.30178312774855,128.12945981340084,132.08053297358003,140.74757718391314,136.33230334986638,124.43720832081262,123.4402985516398,116.38416892488556,92.95635425933462,95.71297066472228,99.38457408349664,107.5311771095027,108.44653112840363,122.22452767418282,129.10703637748526,131.15353287392176,140.27371749688547,150.4566299933807,156.9401606821127,164.61771067223185,167.98942178755087,171.8744819447302,136.1698584310885,129.67556823819007,136.18847640121746,140.82848636139727,139.54529753999557,146.85755288964108,147.60736701623534,157.41410057291387,157.56367101596751,159.19878971731168,155.6026948240917,156.57590315620268,170.1251289019199,154.21376452638876
7,1986-11-25 14:51:54+00:00,155.92920113741798,121.6978000176164,111.82692924632734,106.81606062871052,113.93967501346165,140.37765379347655,147.97893875752985,146.55334547069467,166.69221207162025,163.27645554007478,200.17497755654108,131.99022991345026,88.51910937172994,78.73421122385052,74.06094735761216,60.85429885598925,58.7879067686407,57.06436851556627,48.55150412140206,43.99636471538281,39.23668547233592,44.65893077797234,47.6168618598289,47.58482331315455,54.991401784484374,58.25626403341808,56.238262049209176,51.95753580386676,60.23054886802199,59.80659235191415,67.38853977188968,71.18117934155208,75.241071755966,69.1021068144075,68.23481764856122,62.70628185271353,57.174920383161314,54.67327656531404,56.166396362185154,60.194961056652495,49.76362817532216,50.13649790960582,40.71613591165527,33.94253859549695,34.86509536452513,22.374077197854824,22.029759729400055,14.264135834935884,11.755688234865573,5.708560484827313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.255708267660477,18.21745537702328,30.77936293278426,40.34369836843056,41.29793624146151,41.9911922532639,32.650110519565835,24.039224926837914,10.994169597182117,,,7.004840756468952,15.169765952448365,23.24500457847138,38.99782361364655,54.2206513357916,71.10423331249278,68.89284013136636,73.67460088868357,65.74275942758676,62.98910940803435,64.51535027107282,71.39116223173488,75.69720980180723,84.35641030849061,92.80303180548034,97.53001914676982,110.14885653605249,116.65574639279053,110.92612011542177,110.50896767363366,108.74041039057184,112.83824454965007,105.39483465317059,105.83525364410072,103.65628810953861,101.01854485440793,104.47886551420467,109.72368516931125,110.91704390912288,109.30048768038945,112.12954214789471,108.30872519300081,109.17510950595555,109.57895110896503,101.79785748063868,108.81998331772816,105.72050820730014,120.37868131080391,112.28923062233963,117.71724352756243,116.4549648650225,124.97366348128901,134.0141392183657,141.01095254085897,145.2670663828052,125.02404129614675,112.91490478824446,112.8753012261075,87.29112705589587,90.12832481527778,95.62724141612692,109.5875927455132,114.02449703349063,123.17273145695377,127.1274060753012,127.77205543193307,138.40728204318998,151.2266966237419,162.8494975401958,166.05778809612335,171.46812785039182,181.4283977376178,145.26239458625994,139.7239054460668,142.70266427914464,151.2421250294183,150.30875599949746,154.9128664638384,158.0008393631198,156.76063113413935,155.91377020782994,154.523871596762,158.23578412893724,162.3284492865418,169.08475405336665,163.19104307274867
8,1987-04-02 14:56:11+00:00,118.45804756937468,91.43515554096854,84.55111237196441,81.9423276991021,91.66827620708962,120.4445341487886,122.76467168416477,120.78595764159996,138.63088661013808,138.88461053204114,173.6358669627667,144.89973283816678,86.2844639732874,62.30367166393134,58.179299946888,47.22406604100322,49.58263447770369,48.64124956069602,39.491441307986214,36.77095741274986,33.95401946048106,28.284619532951925,29.9189063574565,35.23075053347648,29.96232972511609,20.973480879886836,36.21263469823723,29.166195466156594,25.277888100830285,24.696141260523103,32.018288390151035,31.04646013563988,19.12632590876295,22.23382670635927,15.700087890270089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.132728612899793,22.947249199512527,43.079079543660036,49.69216150650159,55.72113394272674,52.85022352013828,41.69996939141417,41.61582145643463,49.48407221264757,54.488124155319134,55.27989430483437,60.975144175459064,73.64106802666423,67.6056978322204,81.5895317694476,87.33705810031582,86.05608863943586,86.2943563299135,85.78737928563179,82.49761979509947,80.17742160324053,83.22029123724326,82.85903438843602,82.61765396365733,80.5149825895187,90.7860905304094,89.17146387380417,84.84981597716494,91.9800788249728,86.42716537083378,87.20571010856622,80.34186605870552,76.73133635711503,79.03592363192215,81.20277280295333,78.3773935156629,72.15839782089118,,77.81067624471065,,88.87459044569849,105.12924288542732,110.9827339729607,95.02212557390935,91.9714205164546,93.25938122367046,88.40060001200378,88.26558226999644,98.11396598438857,94.16623877853546,103.80333837835205,105.39611834775306,,,,125.76682684315504,117.58351409857283,118.2936733592559,,130.41925347543616,126.15244230816768,129.40414932844274,130.9501545779444,125.79043201102675,126.79210567257297,118.50414706682773,116.26637894755248,114.27884453993553,109.70124144081029,,122.34948153901205,126.18494183426341,135.91580314145395,121.5985479882191
9,1989-12-19 14:57:01+00:00,157.17841001672923,117.99563228394304,103.24063263124917,103.14644106071616,111.37345980172108,138.44325362806384,147.0673273520551,131.93347402619048,155.17703754962542,150.34761071535868,173.91831237532892,97.49600007755154,55.89303244899709,49.68141621647924,45.731528148057215,36.431388053295436,35.34636818735144,40.61725154367349,46.53106231273058,37.522892850190544,53.38463422390504,55.15703523191016,44.44891829385639,37.58164494499767,30.675101523639217,26.927358107122753,30.94884319190805,40.83765284598816,62.01091535865351,60.68812206425538,77.68546545325269,72.43447615561408,55.38078347433656,61.205149067682974,60.652286986777796,62.506553297502016,48.993118715460916,54.06634421816319,54.84071413062745,53.26353939571432,40.31229628981659,39.216632808525794,45.875574310846375,36.52622458624472,30.37028373398826,26.61081284699111,19.51007515392536,4.1317144603853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.991194525297912,11.768091426842194,23.225595378361625,32.133001918293445,31.229059530414993,25.8184789209316,13.70910614685946,,,,,,,9.43005939008007,23.96181996862583,48.08056965664092,54.39868707443785,56.363418900527115,61.07432890330135,56.700334474137705,61.80352800957941,66.97863972882978,63.163394621681384,68.3530568036946,76.6703288528173,82.9115101652311,86.60319975232741,93.89907447973623,100.83987290287398,100.30856907769869,99.06497320377457,102.52581147493464,101.13326870033349,96.6982942039812,103.06037074719913,105.6370489306476,96.60132544320085,101.00900655934615,104.49858224945686,104.89664626013594,101.71112035682226,106.1872338936635,102.96920806812142,101.99312697738127,105.39905084507754,107.7356312648136,102.5089034183745,99.62039008497308,112.23729964535227,107.83758838161744,117.71980635372157,118.63517346607753,125.33288303488922,127.41620307996764,136.07913626826956,138.43190014470386,112.48550605673051,115.48185134559525,103.76225635382274,85.24548635135021,80.40825615580178,87.27048337203874,91.57285124394186,102.60966618285444,109.14537253581851,114.86983191657859,119.10006086886797,132.36018634104565,136.8849116716107,148.43532795034636,158.30908629863734,167.70357653582863,164.29857224912536,141.10219945674,133.44898398056748,141.65367650768775,146.64525582568882,149.13799546849808,149.97578297694093,154.07073706301753,155.38494915060502,153.57891929229223,147.94568022919907,148.12850971007313,146.10643531633013,157.39202586186877,149.2949149491901
