,dates,mex0068-0000,mex0068-0001,mex0068-0002,mex0068-0003,mex0068-0004,mex0068-0005,mex0068-0006,mex0068-0007,mex0068-0008,mex0068-0009,mex0068-0010,mex0068-0011,mex0068-0012,mex0068-0013,mex0068-0014,mex0068-0015,mex0068-0016,mex0068-0017,mex0068-0018,mex0068-0019,mex0068-0020,mex0068-0021,mex0068-0022,mex0068-0023,mex0068-0024,mex0068-0025,mex0068-0026,mex0068-0027,mex0068-0028
0,1986-01-13 16:09:40+00:00,203.38534062300175,213.34154015171976,211.63399386563913,216.61902481405625,217.8534989783992,216.0703598846438,219.70861786771732,215.02825350894076,214.16687730533732,219.75764915209422,218.0697973405331,224.14464192667992,223.15476376374636,217.47577904241714,214.53494162436817,221.53658063038057,217.06795690735015,219.93571277567005,216.49400711715464,225.46660685108137,223.55798710939118,223.72022455531564,220.77565730159446,222.33325668405502,217.58425400877857,227.8178121745616,233.04615421942034,230.82237120551355,238.2112477664492
1,1986-03-18 16:08:16+00:00,219.51408390980956,220.24315955662365,220.98482822436992,222.10746084451438,214.47693014236717,210.3040614054855,208.22194812090126,214.01056581026674,219.76566281116175,218.82625211979513,221.88030774241665,221.64767208883248,217.00407724680224,215.8884585668372,213.29106267320466,218.37979655161504,216.32142202910805,217.88606156990167,216.18706125346645,219.97291647583012,218.89953292123005,217.41445130365247,215.97001779783477,222.4006057967401,224.23212153078418,228.45324686363077,227.68219454174505,220.86959068511177,224.53051886845654
2,1986-04-03 16:07:57+00:00,210.66581503078055,208.7578612060636,207.267563455317,210.47645131477213,217.2798469884339,220.83563881651952,220.4578568857268,222.81475313880682,227.08625283475698,221.12053938359097,233.31231518316048,227.49163726948484,224.5355077585128,220.11314271568895,216.64723316023014,217.2448813041021,220.52550556698483,218.57930822531844,219.77739373778817,221.28221710210602,225.8968091565654,219.31920681361115,229.02961485262702,224.42199511746847,225.80519057913915,229.7054575029976,235.23607090656247,231.37971510968293,247.1109754759729
3,1986-05-05 16:07:11+00:00,206.27265950702292,207.56463273335555,203.8987922893017,209.9747259323224,209.58738924017118,208.46901747248333,214.11923541012047,215.57406179586536,218.18063740044522,219.7563002687413,224.3854088396974,222.22869350829043,221.7061857396039,219.81300194081985,219.6703414942866,216.7632745736549,223.50462945576024,221.77181395679315,219.35799871174606,222.35185941076656,225.72668627923008,219.47598690584744,214.65537632653334,217.00379922419648,217.87623235560145,223.7736917041104,231.45974155036316,223.80138744616178,227.7052455776284
4,1986-09-10 16:02:57+00:00,207.24510387506655,203.7157088831589,199.58535325786144,202.11906579396066,196.95458433538658,199.8472706619384,204.40473023423158,208.69013355484734,211.86130325303836,210.76369992677664,211.83513761589927,211.85222307579508,207.85829302507983,207.2419293449867,210.82700379532267,208.7182421030215,211.22798008947944,214.47704716559602,213.22507709065417,212.9806868467086,217.7801739594232,209.05885514527964,211.0132549649562,203.09567727647337,202.8806834142942,205.41120386942197,217.93404731755675,214.5956037502337,220.2653166012543
5,1986-09-26 16:02:27+00:00,206.61246019754054,208.41017898873076,204.3568788811185,208.92707895439756,206.2274881620179,212.61441007773647,213.77701755823222,214.03266417488118,214.777411572025,216.71270377941346,212.2325815312566,208.16952136224094,203.59087165313034,211.72185669273176,211.41619206012888,205.649441440438,206.38936635276747,208.1705251736572,213.061098199572,209.79864656368864,212.54155844766825,211.44233394852444,208.56167046427623,206.9424466314965,207.05866115243154,209.7046625309493,218.4845196406966,221.8029220949823,224.9107348350044
6,1987-07-18 16:13:40+00:00,182.53645903991242,182.54594732879167,191.15702982677493,187.79956251350183,188.00371468452863,188.92824472046811,192.78166714405995,196.34467253263207,199.23627968125533,200.95964829226497,201.56601576452235,201.50646405646046,195.73932833689014,198.39228807350278,193.89189187552734,195.11049431443283,194.54188949096562,202.961408615858,201.47144775972419,205.2737671342742,206.18301187829678,204.57408568932053,203.66602816907883,201.45251777847284,197.81239211588536,203.7797314226523,210.49855401454468,212.40368323809895,218.41649473054284
7,1987-08-03 16:14:08+00:00,182.5767590882471,177.0878528468347,179.9271060495199,180.14015276714832,180.32365392401906,178.65235093504918,181.7046259193955,187.34697675436854,191.53756097442857,187.2983383416465,185.50449795846447,184.9991890963657,187.49787560619708,187.32857469624915,184.47972278913477,189.96741385710476,191.6263556050608,187.92895216150274,197.89024102703766,199.98109986440747,199.65474560889336,203.13790300615406,188.7654297821051,191.04786933810615,183.36330198574126,194.3000366174617,200.76777697282276,193.24881641011476,194.22612791381658
8,1987-08-19 16:14:36+00:00,187.3536708516342,186.78836897105535,193.5138079247423,194.0151213762936,191.17912606026852,189.0210963343136,187.99797059737605,189.2418117555446,192.6826533913449,192.82792210501233,196.23088184521325,202.87066090792874,197.9763972002964,195.7597171555975,192.18233535718107,195.85425344847278,198.78299908824332,194.67626184725842,196.86290051544188,197.52733081485516,201.56293443491,198.21667661819887,200.32995971796225,193.7603780917544,196.3287354839308,199.48194298034878,201.74659550190376,194.73018914863883,199.8710890470424
9,1987-09-20 16:15:25+00:00,187.87951779174853,188.1046840976534,191.13956027562023,197.36633149800795,189.5331661310711,191.47297311738873,197.01276054836666,198.02640493261552,199.84708578732182,197.1142478597172,202.73354629528976,200.54830061049773,199.91671061706404,200.10835802370133,199.73585944544442,196.47753109342773,192.00171483711756,192.1356345203353,195.18714407444372,202.13990274893268,199.98931010261146,196.71420357417492,195.85128120448562,196.3539080621085,198.6121205089069,199.84756403637797,212.99845000836333,206.6535224451407,212.76974182017227
