,dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
0,1999-08-26 22:05:08+00:00,182.0849549404955,,201.0979856105265,183.99175386663023,165.4287975211505,181.56369003606852,182.31397682629517,178.314824547368,178.47438418264326,168.79642205373813,166.9114404990286,172.86048569019988,174.62669074611773,176.7724545093856,174.0319309722097,171.4339327149905,164.76438710764597,165.8627140542646,161.0720885898882,175.51709734141852,170.13130383695352,170.04155252490995,153.9976756833607,157.345238241533,162.40866448105714,160.13507627622403,157.71936429448806,156.220792605461,138.2519960634641,141.02195033644665,131.80323417677894,144.96481224656068,134.36563375354046,117.89022969629723,,,,172.50376610994817,,,,,,,,,,,,,,189.84559470891907,213.14660109555058,167.71371378385348,185.7833097304384,144.20852711475305,195.5900712850055,207.35407274264543,195.88140368529713,204.06188460133262,211.03694912083895,209.15076530759427,,197.99828213287213,183.6843797565694,207.30223745221429,209.6722281478494,216.12753675034142,207.72969579843794,201.69587283795414,187.76376755782906,160.89426266012748,,148.99538999770257,218.84209880374186,153.4866654320263,163.23330724068768,196.9819462156609,200.89854951090547,184.1483077251424,199.4443001033962,194.34298774452753,211.05406649764103,193.88918294180064,230.06407368107205,239.7749992116914,221.56086297472294,224.20767889546946,232.1403568366137,231.0139849451872,234.08308276508768,247.67916692009175,233.88902027281438,221.01477083166805,230.8989849321077,216.22217050518609,225.13351601829174,215.92405037923652,218.16698367136917,192.23711502751348,169.81733515685855,163.51716442750535,,,176.10541976178033,,,,,,,,,
1,1999-09-20 21:58:56+00:00,204.51724540573574,,,,,,218.28071183872248,215.9268499258904,208.41161910131478,208.57605238488924,199.20004766936546,188.1133787198288,176.09965030833956,190.19347912738579,188.26334139147662,188.1092037920011,183.20446522063378,164.9795974331024,183.4189373426538,206.08981847463133,,190.79829515306056,,155.00688199959802,150.51876382300804,148.31184215392332,142.80542133860286,137.97407652785836,125.62753316908893,157.00908974451568,154.25506183201028,139.32471775337595,128.2567916269762,105.03540526032134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-09-27 22:05:12+00:00,182.1900607326982,189.75298729966897,194.85060833532464,181.87338469290276,160.54330666694366,175.57882523502013,,,175.6995503041702,,173.29891123878713,173.18575825833244,166.3790773785426,168.62642228817592,169.92892850878144,170.9334724215919,167.47463424401536,163.59016418753828,160.205726175166,169.75913613910842,170.59701833494256,167.86401723741346,151.98709908736527,155.1763223673396,151.6116187024453,151.08271478101238,150.4183020864326,142.48522182565318,131.56798690450097,138.15969936368492,121.4927622001684,145.24119368939546,135.58300159214267,124.51722753645208,132.51538813083494,145.67156142493081,162.4435745439382,168.43882055128563,164.27551160143844,150.82405575444017,145.85911032542697,142.95371029404214,149.17414038736962,153.73764930672354,188.44280908467772,186.39448643534354,181.67094984046014,191.58825261474237,172.8343599387163,186.3600941087825,198.29052405124062,187.79882004390288,202.09233737915878,180.706099711465,167.28445862259252,170.4950766103011,183.01918346628128,190.33750703284034,198.8505430416995,192.88378266617352,199.3849069040661,182.7397589566823,195.48618936484257,194.4523217788241,187.0311401329371,205.26851293326752,193.66494802417216,208.50378944096747,179.25077450687297,192.300000271732,195.0722422467557,199.11025223243178,200.36410849798997,179.4744585738527,215.03575209195958,172.66497608245706,176.15622657167205,168.91578976052978,186.59376342565838,178.41958969967254,195.48871117929966,189.38604452358072,206.87100986254495,190.6337528975766,205.18254086897556,219.1743148680365,211.9055162646797,211.0423300425103,221.4038800591893,220.4039708507272,227.83405980501755,225.74280467253885,229.32457018062308,215.84580778651025,224.06092787978207,212.72435561290825,220.96320787090013,215.99089698789552,208.00495687127898,188.7197728532958,176.67394661073203,173.01766625563997,192.67275646863243,199.2310529413412,178.53557494857696,183.7828447106162,189.22774639070963,184.79886884643741,192.42684684407902,187.0430254262662,169.2812909831733,177.4488428787651,158.6207700517027,155.57426037378377
3,1999-10-13 22:05:12+00:00,195.3494515787582,212.87022589741343,221.58006605899607,199.74550460214343,153.57687129181875,176.93953102335922,,,175.22142557993277,178.20355734812796,185.96038582421505,181.43079883213343,170.93745835278372,177.67410158241523,175.30515399326285,179.2187571324996,174.47468190880568,174.25796993452605,167.39031514778992,175.4016870364068,176.37106646790738,178.15229644731716,178.76121017835987,174.23677690165584,166.34068525882972,164.65361920404135,158.236154876583,151.4760509277928,137.7174758706703,144.3667246387849,125.51817391257067,154.94906722948213,149.0504034962034,144.45921299471516,144.58513959283266,156.6263498962141,167.83313730577083,171.85048224439106,166.56648857480243,151.2487850352486,148.6300080061011,151.67044537008414,152.92732827990793,151.7296696183268,206.4005486673573,221.43067353089057,205.75965297358707,213.01231847873987,178.59341716818716,205.38633779571194,229.31806224457455,219.23574481025025,228.7922803704975,216.87988473097386,,,,230.10131459155687,222.49325497900054,207.9531572888155,214.25814482769522,210.13140907757975,223.52214998411887,203.6315885654504,193.1023660361733,225.119447688062,,238.20287034121532,,225.10840579951457,222.82927616749907,203.99065868124848,221.924369697594,212.56135126654806,212.54279061880283,180.37336272533244,184.54224982820477,,212.11890466988396,206.1619664826302,228.55299398066566,226.8409394143738,232.59877925235355,223.61105405403688,,253.4973794683687,245.86987937273938,233.46760973317976,246.47855140618623,259.5156727175968,254.88664281375225,255.5072928675723,253.48517048930415,248.96828209005622,249.6016644127497,246.25106141333703,247.73296501192635,244.14169565231555,235.73319321566734,218.97616182808713,210.52337678831518,180.133987887001,186.03085321711552,198.25065498581438,191.58912203624425,186.3904835721621,211.840351470592,209.5256381205341,210.17155423780366,190.79086562823534,180.07583875363906,197.66099054231492,181.3255875654051,183.18008635527565
4,1999-11-14 22:05:06+00:00,,,,,,,253.3830496538206,233.9687691437965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1999-12-25 21:58:52+00:00,203.4791830743341,206.835301292875,226.46246487106177,220.9567426546156,,202.71464652685302,199.65845734025862,203.4850674576587,190.50577295920317,179.40933285354174,180.6163414832105,179.17517069807695,176.67304382928083,178.86784599368588,178.08618868890926,178.26883591225047,174.20389848881194,170.22074665101349,165.29943457420336,174.57549368938126,178.69754838223358,182.19142695981526,169.16204433914584,169.8165854149868,165.098719750507,160.5546207462812,159.84420071999628,151.58164237322134,135.12587589081838,143.02971033405754,124.17303639376902,151.48563467573078,144.17706068468704,136.02672428219176,150.74495405406554,161.78662256728717,166.4512931803434,167.0811164858809,165.3485226199906,154.62488574064565,151.3796244738109,143.88792205703984,141.8919024079965,144.54070799334178,181.79882905610043,192.91301134438885,185.39826701873608,201.61966451269151,195.46481300196555,212.48821074691836,236.43419551247257,211.27310890275672,210.60571204546642,210.66963777633305,202.31942076196586,197.83832451078,207.89462586118682,212.5166226374733,216.85514808546856,211.51043175226624,224.9761365530715,220.833213173581,235.0105987033839,204.75341927286814,188.8912599575628,200.90951393182343,210.80790720452,225.29918352299305,,230.36437462681607,219.4011727813977,211.37134385510697,218.8873408140252,229.57703278789285,232.77469958383267,217.0895052030561,202.76906506620128,193.39200463031764,199.38024260833205,186.09610443216152,202.3427971268631,216.53982336963736,226.8177917704661,217.58352378503082,235.87274071498308,247.61781587126234,249.80596364241185,246.41244189749554,244.83993775979937,253.6002283472398,245.20272957462208,252.14089796302875,254.52409642370955,250.91128861661144,248.67743307419983,241.81578308863828,242.27707778126614,239.85870298151679,234.7346644411349,223.82217412697878,221.86994290450696,,207.8318348116503,205.4960282746026,194.7155533527668,192.73664741719645,200.59115299342398,199.70106692763792,201.29741950101166,197.38548942300704,189.90815438959316,199.6615450422866,193.2083842983482,182.40938837054802
6,2000-01-01 22:05:01+00:00,221.60959614735887,232.3753571628149,239.57355988154364,236.90928490879816,,235.14205363106106,233.69286679876728,223.32563058287542,213.6033142741452,205.01740729314992,215.95573250939538,,215.7377393449382,212.94834952684906,,,,210.82734829800498,202.60389212054244,209.3960399614232,,,,160.25920718382778,160.06238788404335,155.66268896219282,155.81914793153288,,,161.69733170484315,164.69156028934063,179.43378738297534,190.20506736714918,,,,203.7532155685093,189.64073534424176,160.63706363937752,,,,,,,,,,,250.02834512678572,,,248.91017798979203,,,,,,,,260.901783231644,,260.7719703252223,,,244.88746329089756,,262.0407266657932,,258.9142671568332,251.2956357671003,,,,262.5442057295641,253.968319139551,237.0697811402104,231.37311411918105,,228.8430803480373,254.33313610907777,251.71218506165965,256.76268315091824,,272.94183210667245,283.8624212221256,287.04236400964305,283.3644930640806,276.9147369393604,289.62135972416013,276.73010967882317,276.5368478787512,276.30259374679184,276.08025228192804,276.62160091829503,271.43273359381635,264.4928221476119,276.74739598037706,270.31029770626117,261.54719233641714,,,,,,,237.942511331135,,241.62495978432088,,,229.73954578401717,235.2867923763497,
7,2000-02-18 22:04:53+00:00,199.2265299231391,208.02019919277123,216.8388120294773,203.5826275334112,179.02303297692913,186.4994521968876,189.21346702628816,183.30888839380043,186.80662410708618,187.68070801564127,181.8024531332344,177.44836032213456,,177.034459051532,171.18897587537543,172.7622930082064,174.23357265511913,171.87533050498917,173.06806311856238,181.39810890503009,182.2814007778629,179.40382615784387,166.79994248100405,177.97789065444834,170.1600071622555,166.97346984451428,159.59246184125905,151.28017490044135,137.07045933103063,147.47069851498173,137.7257136300641,165.55505586272645,150.80600888735006,150.9587646927303,158.11052345120302,171.84280722558995,178.01289747685726,177.7786809257173,185.95884347114458,172.52426037894276,168.49569638270384,168.0433228960784,163.5238990511611,155.7084047724082,188.81591481750542,200.05906443880895,198.45392483956473,208.05375608778013,186.8167871007778,,226.03720650204204,211.8686904726291,220.31208008317975,218.38457034324432,207.34413698280025,217.14531723633735,218.65384516911257,217.21080352130076,217.8251318771504,207.9488557745405,218.10052969064515,212.3669759406797,222.63386994631787,211.31881324024687,212.51782746630346,213.34046261378995,213.39207027381252,223.8543527340343,214.18277524594896,,222.15741430168498,214.47141549988055,213.0537764936899,221.34570167910573,226.9057358372561,,210.77766725285716,206.75774169935627,206.0246634558721,209.4508630270244,223.75475523801794,219.0251098505778,221.09584661050934,213.99124854452003,,,,,,,,,,,240.27426001690014,,240.18446071539063,,,,203.32724831319132,201.48613373114867,215.75156557267218,213.95617269876385,206.3267758304077,186.07686774973882,201.42267265093034,203.5081291603113,207.32486556975743,197.36988471066832,190.53226524958552,196.43410641653642,213.78292158963808,198.38739102912
8,2000-05-24 22:04:10+00:00,,,,,,225.24171974004338,206.4325722982016,204.8390863546387,210.67658498146707,213.60199715603545,225.65345549202152,,241.50236216348213,245.8420490833929,,,227.41173635234654,,195.26214053659777,203.2567092176125,202.3116967454303,210.30282370260826,,198.74505844517353,,,198.8681681820768,,193.40777364769812,,,,,,,230.58301848852398,,,,,,,,,,,,,,261.64718672539266,,,,,,,,,,,253.0929221001905,267.2075247474294,,,,,,,,290.20567211756526,,,,,,264.0453336639795,,244.48802718685073,,240.45922198640304,,,273.2585453378702,,291.9834137504905,299.8141896346085,287.51217762520673,275.9267142361133,274.4180319758168,288.22172202918085,281.8400195569597,283.9840397591451,288.4845276955042,289.4367700611264,287.587927905716,287.09436968079615,285.0787011901582,288.29708705987093,289.56134974181356,280.84105140130566,280.21187140138414,,,,,,,,236.41150854476768,,,,249.79982851378213,
9,2000-07-04 21:57:38+00:00,161.56891208629474,,188.1670952176832,180.51009435004784,,201.93086796958576,194.75955680626157,188.50010785240625,175.67277557102466,185.89898941521813,186.47809304262273,193.42147632354857,,209.61808842172042,195.13921551032763,191.13957335953,187.76339028320695,174.81293433860034,166.92816188136385,176.07205172331308,176.9212901810224,171.30633696438673,155.87403743297665,159.698684217135,158.4455899877545,169.36283663249478,,163.37056768346326,164.23589407019614,157.22656462457863,151.60334783984993,188.62153940683237,167.67348537507092,171.02806035179336,182.1926435060044,194.34830790888077,179.65964746763177,178.8871427284102,183.11407992956174,,,,,,,,,,,,,,,,,,,231.79751303980845,223.8689165569429,171.13514726529323,,,,,,225.73663757963783,232.99770228867465,242.52928931932894,,246.35639552583905,234.12076920227565,,,,,,,,,209.5697761500896,235.4175270490209,230.1979338851734,238.31647942738903,230.71134840389328,261.2962089533697,264.9314122813736,259.38494349896933,251.30018743587323,239.77194881642362,252.5981376340365,,252.30650337147893,255.97673122089464,260.32937646680284,259.29656858441945,253.36202087564726,251.91870777211352,263.12297200865424,259.06580691059463,241.05761965617296,250.10101849594054,162.9069714258641,,242.91414998113464,196.68984028555647,,,,,,,,,
