,dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
0,1999-08-26 22:05:08+00:00,209.2499426817598,,231.65859681944886,218.91816667682718,200.35521033134745,216.49010284626547,217.24038963649213,208.87543575629036,209.03499539156562,199.35703326266048,194.0764282402929,200.02547343146418,199.0751797132556,198.99835357042002,201.196918713474,198.5989204562548,191.92937484891027,190.31120302140246,185.5205775570261,197.74299640245295,192.35720289798795,197.20654026617424,184.55828689228306,181.79372720867087,186.85715344819502,187.30006401748832,184.88435203575236,180.6692815725989,162.70048503060198,168.18693807771095,162.3638453857013,175.52542345548304,161.53062149480476,152.8166425064942,,,,203.06437731887053,,,,,,,,,,,,,,230.59307632081553,243.70721230447293,208.46119539574994,216.34392093936074,174.7691383236754,236.33755289690197,242.28048555284238,236.6288852971936,238.98829741152957,241.5975603297613,244.07717811779122,,228.5588933417945,224.43186136846586,242.22865026241124,250.41970975974587,246.68814795926377,238.2903070073603,236.6222856481511,222.690180368026,201.64174427202394,,179.55600120662493,249.40271001266422,188.41307824222326,193.79391844961003,245.87892414993667,241.64603112280193,214.70891893406474,234.37071291359314,229.26940055472448,241.61467770656338,228.8155957519976,264.990486491269,274.70141202188836,252.1214741836453,254.7682901043918,262.70096804553606,265.94039775538414,269.00949557528463,282.6055797302887,264.44963148173673,255.941183641865,271.64646654400417,256.96965211708255,260.0599288284887,250.85046318943347,253.09339648156612,232.98459663940994,210.564816768755,187.96565339464323,,,198.33131882281475,,,,,,,,,
1,1999-09-20 21:58:56+00:00,198.08600368771457,,,,,,210.011972486981,208.6917029931166,201.17647216854098,201.34090545211544,192.7688059513443,181.68213700180763,170.31153276212052,184.93155408536848,181.83209967345545,181.67796207397993,176.7732235026126,159.19147988688337,177.63081979643476,200.82789343261402,,184.3670534350394,,149.21876445337898,144.730646276789,141.88060043590215,136.37417962058169,132.18595898163932,119.8394156228699,150.5778480264945,147.01991489923648,132.08957082060215,121.82554990895503,96.76666590857984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1999-09-27 22:05:12+00:00,210.04382278282827,225.56496707840762,226.18609064172097,217.6853644716414,196.3552864456823,211.39080501375878,,,207.03503261056653,,201.15267328891719,201.0395203084625,191.44746322365967,191.41586396555505,197.7826905589115,198.78723447172194,195.32839629414542,188.65855003265534,185.27411202028307,192.54857781648755,193.3864600123217,195.71777928754352,183.3225813937616,180.24470821245666,176.68000454756236,178.93647683114244,178.27206413656265,167.55360767077025,156.63637274961803,166.01346141381498,152.82824450656472,176.5766759957918,163.43676364227272,160.32920731519073,163.85087043723126,181.48354120366946,193.77905685033454,199.77430285768196,206.05615467663353,186.6360355331788,181.67109010416561,184.73435336923723,190.9547834625647,195.51829238191863,230.2234521598728,228.17512951053862,217.48292961919879,233.36889568993746,214.61500301391138,236.4968657990166,248.42729574147472,229.57946311909797,233.4278196855551,222.48674278666007,198.61994092898885,201.83055891669744,224.79982654147636,226.14948681157898,240.63118611689458,228.69576244491216,230.72038921046243,218.55173873542094,226.8216716712389,225.78780408522044,228.8117832081322,241.08049271200616,235.44559109936725,239.8392717473638,210.5862568132693,228.11198005047063,230.88422202549435,240.89089530762686,242.14475157318506,210.80994088024903,246.3712343983559,208.4769558611957,207.49170887806838,219.05256145076387,228.37440650085347,209.75507200606887,231.3006909580383,225.19802430231937,238.20649216894128,226.44573267631526,240.9945206477142,254.98629464677515,243.24099857107603,242.37781234890662,252.73936236558563,256.21595062946585,263.6460395837562,261.5547844512775,260.6600524870194,251.6577875652489,265.84157095497716,254.50499868810334,256.7751876496388,251.80287676663417,243.81693665001762,230.5004159284909,218.45458968592712,198.08605210075703,201.6257514133171,222.02049461872033,201.3250166259561,197.70972573568122,231.0083894659047,216.13435115283374,220.28060889420908,228.8236685014613,197.13505303330336,205.30260492889516,200.40141312689778,191.38624015252242
3,1999-10-13 22:05:12+00:00,206.7058779575967,227.47134552734866,234.3560457351894,214.34662423207865,168.17799092175397,191.54065065329445,,,187.99740525612611,190.9795370243213,197.31681220305356,192.78722521097194,181.15824209373838,186.96572316510128,186.66158037210135,190.5751835113381,185.83110828764418,184.4787536754807,177.61109888874458,184.69330861909285,185.66268805059343,189.50872282615566,191.53718985455322,184.4575606426105,176.56146899978438,176.01004558287985,169.5925812554215,161.69683466874747,147.93825961162497,155.7231510176234,138.294153588764,167.72504690567547,160.4068298750419,159.06033262465039,157.361119269026,171.22746952614932,180.60911698196418,184.6264619205844,183.6011281430602,165.84990466518383,163.23112763603632,168.7050849383419,169.9619678481657,168.76430918658457,223.43518823561507,238.46531309914835,220.3607726035223,230.04695804699764,195.62805673644493,225.82790527762126,249.75962972648387,236.27038437850803,241.56826004669085,233.91452429923163,,,,244.7024342214921,239.5278945472583,222.55427691875073,227.03412450388856,224.73252870751497,236.2981296603122,216.40756824164373,210.13700560443107,239.72056731799722,,250.97885001740866,,239.7095254294498,237.4303957974343,221.02529824950625,238.95900926585176,225.3373309427414,225.31877029499617,194.97448235526767,197.31822950439812,,229.15354423814173,218.93794615882354,243.1541136106009,241.44205904430902,245.3747589285469,238.2121736839721,,268.09849909830393,258.6458590489327,246.2435894093731,259.2545310823796,274.116792347532,269.4877624436875,270.1084124975075,266.2611501654975,263.56940171999145,266.6363039810075,263.2857009815948,262.3340846418616,258.7428152822508,250.33431284560257,236.0108013963449,227.55801635657295,190.35477162795567,189.68113312459934,207.54227656850043,200.8807436189303,192.06869676158138,228.87499103884977,222.30161779672744,221.52798061664217,207.8255051964931,191.43226513247757,209.01741692115343,198.36022713366287,197.78120598521087
4,1999-11-14 22:05:06+00:00,,,,,,,244.26262577893897,225.98839825327508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1999-12-25 21:58:52+00:00,219.89391793651387,227.93996040139183,244.92904159101403,242.06140176313244,,223.81930563536986,220.76311644877546,221.95164417761094,208.97234967915543,197.875909573494,197.0310763453903,195.58990556025674,191.44630520524262,192.2980836081966,194.50092355108904,194.68357077443025,190.61863335099173,184.99400802697528,180.07269595016515,188.005731303892,192.1277859967443,198.60616182199504,187.6286210590981,184.5898467909486,179.8719811264688,176.96935560846097,176.25893558217606,166.35490374918314,149.89913726678017,159.44444519623733,142.63961311372128,169.95221139568304,160.59179554686682,157.1313833907086,169.2115307740178,182.891281675804,184.91786990029567,185.54769320583316,189.97062491326028,175.7295448491625,172.48428358232775,168.51002435030952,166.51400470126617,169.16281028661146,206.4209313493701,217.53511363765853,206.50292612725292,226.2417668059612,220.08691529523523,242.03473349884194,265.98071826439616,235.8952111960264,229.07228876541868,235.29174006960272,220.78599748191812,216.30490123073227,232.5167281544565,233.62128174599013,241.47725037873823,232.61509086078308,243.44271327302377,241.93787228209783,253.47717542333615,223.2199959928204,213.51336225083247,222.01417304034027,235.43000949778968,243.7657602429453,,251.4690337353329,240.50583188991453,235.99344614837665,243.50944310729489,248.0436095078451,251.24127630378493,238.19416431157293,221.23564178615354,222.93852738224123,224.00234490160173,204.56268115211378,223.44745623537995,237.6444824781542,245.28436849041836,238.68818289354766,256.9773998234999,268.7224749797792,268.2725403623641,264.8790186174478,263.3065144797516,274.70488745575665,266.3073886831389,273.2455570715456,272.9906731436618,272.0159477251283,273.2995353674695,266.43788538190796,263.381736889783,260.9633620900336,255.83932354965174,248.44427642024846,246.49204519777663,,213.10799958877953,218.92626588911332,208.14579096727752,200.94401484828634,225.21325528669365,218.16764364759018,217.71215436319144,222.00759171627672,206.32288925177295,216.0762799044664,217.83048659161787,203.51404747906486
6,2000-01-01 22:05:01+00:00,217.18663064858922,226.68868723582534,234.5977236954278,231.2226149818086,,229.4553837040715,228.00619687177772,218.34979439675956,208.62747808802933,200.04157110703406,211.53276701062572,,211.75707039604552,209.32955957331026,,,,206.8466793491123,198.62322317164976,205.77725000788442,,,,156.2785382349351,156.08171893515066,151.23972346342316,151.39618243276323,,,157.2743662060735,159.71572410322477,174.45795119685948,185.78210186837953,,,,198.77737938239343,184.6648991581259,154.00261539122303,,,,,,,,,,,242.06700722900035,,,243.93434180367618,,,,,,,,255.92594704552815,,255.79613413910644,,,239.200793363908,,257.06489047967733,,253.22759722984364,245.60896584011073,,,,257.5683695434482,248.28164921256143,232.09394495409455,223.41177622139568,,223.86724416192143,248.6464661820882,246.0255151346701,251.78684696480238,,267.2551621796829,278.175751295136,282.06652782352717,278.3886568779647,271.9389007532445,283.93468979717056,271.0434397518336,270.8501779517616,271.32675756067596,270.3935823549385,269.9871526701406,264.7982853456619,258.8061522206223,271.0607260533875,264.6236277792716,254.91274408826266,,,,,,,231.3080630829805,,237.20199428555122,,,225.3165802852475,228.6523441281952,
7,2000-02-18 22:04:53+00:00,230.51780901580034,248.2518437404785,252.04150100872118,243.81427208111847,219.2546775246364,226.73109674459488,229.44511157399543,218.5115773730443,222.00931308633005,222.88339699488515,213.09373222589562,208.7396394147958,,202.63641467280027,202.48025496803666,204.05357210086763,205.52485174778036,200.03748168838425,201.23021430195746,207.00006452629836,207.88335639913117,210.6951052505051,202.00263146024793,206.14004183784343,198.3221583456506,198.2647489371755,190.88374093392028,179.44232608383643,165.23261051442572,178.76197760764296,172.92840260930797,200.75774484197032,182.0972879800113,191.1904092404376,193.3132124304469,212.07445177329723,213.21558645610114,212.98136990496118,232.8957621101364,212.75590492665003,208.72734093041112,214.9802415350702,210.4608176901529,202.6453234114,235.75283345649723,246.99598307780076,238.685569387272,254.99067472677194,233.7537057397696,,282.36150886883223,258.8056091116209,255.51476906242362,265.32148898223613,242.54682596204412,252.34800621558122,265.5907638081044,257.44244806900804,264.7620505161422,248.18050032224778,253.30321866988902,252.59862048838698,257.83655892556175,246.52150221949074,259.45474610529527,253.57210716149723,260.32898891280433,259.0570417132782,249.38546422519283,,262.38905884939226,261.40833413887236,259.9906951326817,256.5483906583496,262.10842481649996,,245.98035623210103,263.08204406614647,252.9615820948639,244.65355200626828,263.9863997857252,259.25675439828507,256.2985355897532,254.2228930922273,,,,,,,,,,,287.21117865589196,,280.4161052630979,,,,250.26416695218313,229.64828491454375,225.80947670959898,239.55812832003213,231.928731451676,201.72250729606944,248.35959128992215,238.7108181395552,238.61614466241866,244.30680334966013,221.82354434224675,227.72538550919765,260.7198402286299,238.6190355768273
8,2000-05-24 22:04:10+00:00,,,,,,212.71997602140902,193.91082857956724,193.88256060083364,199.720059227662,202.64547140223038,215.91432148863925,,232.73714156043806,237.87366671698922,,,217.67260234896426,,186.4969199335537,195.2883268512088,194.34331437902662,200.563689699226,,189.97983784212946,,,189.12903417869452,,184.64255304465405,,,,,,,218.06127476988962,,,,,,,,,,,,,,244.11674551930454,,,,,,,,,,,242.13639634638542,254.68578102879502,,,,,,,,277.6839283989309,,,,,,251.52358994534512,,226.95758598076262,,229.50269623259797,,,262.30201958406514,,279.46167003185616,287.29244591597416,276.55565187140166,264.97018848230823,263.46150622201174,275.6999783105465,269.31827583832535,271.46229604051075,277.52800194169913,276.91502634249207,272.9792269006426,272.4856686757227,272.55695747152384,275.7753433412366,277.0396060231792,266.2323503962322,265.6031703963107,,,,,,,,226.6723745413854,,,,235.1911275087087,
9,2000-07-04 21:57:38+00:00,173.86737347156728,,202.0028642761148,196.32240184539825,,217.74317546493617,210.57186430161198,202.33587691083784,189.50854462945625,199.73475847364972,198.77655442789526,205.7199377088211,,219.68046591876157,207.43767689560016,203.43803474480254,200.06185166847948,185.88154958534562,177.99677712810913,186.13442922035424,186.98366767806357,183.60479834965926,169.70980649140824,170.76729946388028,169.51420523449977,181.6612980177673,,174.43918293020855,175.30450931694142,169.52502600985116,165.43911689828153,202.45730846526396,179.97194676034346,186.84036784714377,196.028412564436,210.16061540423118,193.49541652606337,192.7229117868418,201.56177200747055,,,,,,,,,,,,,,,,,,,247.60982053515886,242.31660863485172,186.94745476064364,,,,,,241.54894507498824,251.44539436658346,256.36505837776053,,262.16870302118946,249.93307669762606,,,,,,,,,223.4055452085212,251.2298345443713,246.0102413805238,252.15224848582062,246.5236558992437,277.10851644872014,280.743719776724,273.22071255740093,265.1359564943048,253.6077178748552,268.4104451293869,,268.11881086682934,269.81250027932623,276.14168396215325,277.74426066232826,271.8097129535561,267.73101526746393,278.93527950400465,274.87811440594504,259.5053117340818,268.54871057384935,173.97558667260938,,252.9765274781758,206.75221778259763,,,,,,,,,
