,dates,usa_CA_0239-0000,usa_CA_0239-0001,usa_CA_0239-0002,usa_CA_0239-0003,usa_CA_0239-0004,usa_CA_0239-0005,usa_CA_0239-0006,usa_CA_0239-0007,usa_CA_0239-0008,usa_CA_0239-0009,usa_CA_0239-0010,usa_CA_0239-0011,usa_CA_0239-0012,usa_CA_0239-0013,usa_CA_0239-0014,usa_CA_0239-0015,usa_CA_0239-0016
0,1984-06-10 18:20:05+00:00,,172.89027752235916,169.6031672173919,187.14475552496125,189.64125600604655,199.32655751052218,180.65480814363397,177.51352282212957,188.28694996424167,176.59915824177523,172.5167561615733,176.6451280117898,181.9613594127514,187.26610849971098,198.49896679521964,199.3135862412241,195.1120328862846
1,1984-06-26 18:20:19+00:00,233.0776513411246,172.77057354084832,169.55545046461293,186.96397933527405,183.90113342280867,189.8011675729097,179.60970928596427,181.30021370572467,188.1362626135341,182.27934204349347,176.5944935176981,179.5031647810575,179.90333936963606,181.84671034790782,193.31152707890084,188.00197951041488,190.50934476396677
2,1984-09-07 18:15:46+00:00,250.58860973498727,186.30050135941883,191.39426736326317,198.5096212291404,208.2093792723593,208.03482043470882,185.6628683565088,191.14259315742024,205.1212888680919,,,,,,,,
3,1984-12-19 18:21:59+00:00,166.36609817529455,165.45995285021354,173.0490576468717,187.70078098545972,204.62301613647458,213.71975275974063,189.86035754928898,,186.97321537074063,182.49529781256533,168.28904149248024,159.6695021280622,151.43816638985228,180.34324818685226,186.24375588852254,196.8130250902768,206.30374212855358
4,1985-05-12 18:21:57+00:00,181.71567575139028,163.02019117553894,168.66336710802594,177.0692765073001,192.44809556637716,197.89019635710295,182.36829659820742,185.55317921226555,195.42743253865436,197.33194806233132,178.42671882938288,177.30845539901156,186.6034896451999,192.43987207419164,193.48984836395402,194.8239813545426,198.4584109116846
5,1985-06-29 18:21:53+00:00,193.73075286442685,174.89518342801586,165.87500374435857,181.5398710781265,193.66486208197722,204.058309901034,188.05300229128707,198.9031791673627,210.37279592661682,207.11746307615445,188.16114740428608,183.0010065112783,182.55882381021647,184.15219560332346,188.47854877133327,196.97819804595872,196.26326830756653
6,1985-10-03 18:20:56+00:00,235.49323612422168,167.07394516124918,171.5668666832048,196.95206516652266,211.21029231522454,216.02362730132978,193.2545085284962,205.24521330577556,217.23867145027648,219.3638843830316,203.40618602191947,200.4034744343663,193.78492147123168,188.9410150765301,207.43169672202458,214.7555061760967,214.7750920648184
7,1986-01-07 18:19:23+00:00,136.88500693944667,135.42152124852595,149.22358516765752,168.8031448384183,183.99717667478023,193.95062343820342,185.95445309906924,192.45505125955003,187.8940445602806,183.85836961894478,,,160.05469349065157,175.90662935554724,180.13580144157834,188.5072666814519,195.79099380903057
8,1986-02-08 18:18:42+00:00,123.45646346622469,118.11268280596889,138.15168329243997,147.30218083768887,173.40726027756725,,,,176.5579621388174,159.04816016743186,,,140.97884494339087,165.85138572872455,169.0343258003407,189.98884015521872,181.79125860762895
9,1986-04-13 18:17:19+00:00,142.4527296791239,131.3383450724785,141.85874446882272,158.14281203072102,172.73759179957264,183.456684866049,168.2682418868838,165.83929439344752,162.79335394549383,167.79025779777635,172.66386534722795,168.73452298279435,175.83495559177226,181.9277707124666,195.30430925373074,213.59092171538015,216.59829294420442
