,dates,chi0465-0000,chi0465-0001,chi0465-0002,chi0465-0003,chi0465-0004,chi0465-0005,chi0465-0006,chi0465-0007,chi0465-0008
0,1986-08-15 14:03:05+00:00,,187.26473400587238,195.2553189973137,194.096312505533,188.06377309371567,196.78238735982916,,129.35028510026143,
1,1986-10-02 14:01:27+00:00,211.64467805280051,185.16202602003153,191.81992424309254,187.84490183995467,179.66958744479868,174.10917666981746,,150.04922330261675,
2,1986-12-21 14:00:25+00:00,193.16992750371142,191.39320706384223,188.91981211457033,194.87348206061222,198.6201835945921,200.2715728597255,198.01120654436704,181.3497799822497,195.47976946662692
3,1987-01-06 14:00:54+00:00,192.11422471181257,188.01073311111531,182.1006832277333,190.49015900003795,180.45641052427266,186.06222076974413,186.31330370648894,173.60055897134094,200.1094749819707
4,1987-01-22 14:01:21+00:00,189.9198567562596,185.28982355802825,184.2956723872877,188.2942985898495,186.8352141120145,181.14364853485287,181.57032986971745,154.20544439499886,141.96418874732007
5,1987-02-07 14:01:56+00:00,198.42495649854834,198.45163833405303,189.6474941542309,189.6441092293609,196.32212636349686,200.77660228470526,186.25883301305748,143.8143806925147,145.10715353835798
6,1998-03-09 14:17:57+00:00,,,,,,,,133.1524077160095,138.09461351009327
7,1998-03-25 14:18:11+00:00,201.39225598178564,184.30675537231576,190.21019802047567,186.76793143963408,188.4304906165773,192.15774417604018,180.2182164979812,135.9200871543292,127.86113277951054
8,1998-07-31 14:19:48+00:00,155.27237382416564,175.81726996065711,178.74313932611335,182.84328845367244,,168.93196599006183,,137.21956353898165,
9,1998-09-17 14:20:13+00:00,195.29700284807365,186.3305237020654,187.90520574754726,186.03391400067832,183.22438251657655,183.74142746503344,183.72011275213737,143.49117982713656,140.17619894925247
10,1998-12-22 14:20:29+00:00,187.66136474150738,186.63236558639682,181.47049792965208,183.06167766319135,185.7902894850697,196.10790217669063,184.06869720094912,191.35746796987928,
11,1999-07-18 14:19:11+00:00,,,152.31024590501733,161.33592923483204,,139.40142034620249,159.97475468573305,153.02957120955872,
12,1999-09-20 14:18:01+00:00,209.36607366308056,185.96734634480498,170.86983655587943,169.21676748884866,169.14019367994237,156.1853602289329,131.06128084923267,134.1056961099734,124.091621862119
13,1999-10-14 14:34:26+00:00,209.75145348242364,193.54605225072663,180.10457235020183,183.34239996044795,180.3699071369777,175.90189602579358,168.96715889356528,148.3509326977979,155.67195988138764
14,1999-10-30 14:34:20+00:00,207.29555682436126,198.5859509406156,185.09381894153276,183.2089212624069,192.2076286234376,199.50424738419457,191.92518832941624,177.20449447150898,195.84394891361066
15,1999-12-25 14:16:32+00:00,198.9910866028271,191.78132921385128,189.6832766452988,189.01097956261884,187.43644071086572,190.61563752291272,195.97740147479868,189.98034341979292,181.04433996257893
16,2000-02-03 14:34:13+00:00,193.2450608278256,188.69850615913757,182.8310520790152,185.22131824155665,186.05510170753476,199.3931902563924,197.73225022775742,182.63318902719564,196.11892242243613
17,2000-02-19 14:34:06+00:00,197.00656222466452,187.1251908499537,181.67382269876896,187.48387974819065,191.81465592456192,183.25811295962234,182.4332722533037,175.1333961577659,156.1041442870212
18,2000-03-06 14:34:02+00:00,182.79266058767894,180.02890781872563,183.39298202493956,184.68384408082449,184.71810643612488,193.33244285598636,174.12525420949692,144.9569550539077,150.698783836364
19,2000-07-28 14:32:38+00:00,,165.04430901997566,177.11689184157373,181.51805939760894,,174.98345627466153,,127.69877037557261,
20,2000-09-30 14:31:53+00:00,211.99880517405268,196.17539897732908,182.8588458885389,188.4762481303521,190.63104734887577,180.30411969163643,175.2275230053491,149.3731324333673,146.80083044745172
21,2000-12-03 14:31:47+00:00,201.40480697162567,194.90615839052148,175.56341462183093,179.6888884632478,186.8896695521697,179.5836119863995,184.80869459617844,181.51386972035368,179.18245675027202
22,2000-12-19 14:31:52+00:00,,,,,,,,,
23,2001-01-20 14:31:57+00:00,199.65319631964348,189.06549127535843,188.1183182508114,188.0997860729411,191.24822996129134,192.3054184473669,193.03628751629856,180.55008364811152,199.09094574666892
24,2001-01-28 14:21:23+00:00,181.60792479007725,193.77965245894737,187.70343193302,185.5575210224045,188.21128555162898,185.86228688546115,188.54079647992364,161.66914133579894,182.51189626652308
