,dates,mex0525-0000,mex0525-0001,mex0525-0002,mex0525-0003,mex0525-0004,mex0525-0005,mex0525-0006,mex0525-0007,mex0525-0008,mex0525-0009,mex0525-0010,mex0525-0011,mex0525-0012,mex0525-0013,mex0525-0014,mex0525-0015,mex0525-0016,mex0525-0017,mex0525-0018,mex0525-0019,mex0525-0020,mex0525-0021,mex0525-0022
0,1986-05-14 17:36:04+00:00,,145.85747139876798,118.98376195956664,93.46432658922302,146.25619890330756,151.62928695249659,156.4033702848874,157.05648665168718,185.44416572406854,182.91666694632926,178.71854952096464,174.89624575002955,176.85227547045565,173.73465140606208,148.0618764574088,139.53756888406298,148.1040766897873,147.75167970323565,148.84678785625545,148.2580848350556,150.98555567301128,151.25839130607395,143.98852839842598
1,1987-07-20 17:36:38+00:00,198.45272111119368,146.72473661307032,136.61869353625283,126.11134608419164,126.26062970226293,141.8035021573075,161.1650003168478,170.32698721005056,185.6288508181317,189.8361136934457,186.5657018575384,178.42516442004802,171.8069591256198,169.63301423817092,152.74074069668623,140.9794997927268,145.50871956836795,142.19226220706918,140.8730619653441,140.42533962654446,142.0281123807842,144.18840801847347,139.78885792055075
2,1989-09-11 17:37:23+00:00,201.80911265431192,148.86920006053714,131.37799649031646,127.93800139373502,131.54780277825535,141.98041243215582,147.44265354028215,160.1078221698145,181.88902301228367,182.66288838024047,174.0133497841731,171.2891528815303,171.14357968626732,169.08916740959717,147.72765282247053,137.43466730850116,142.86657093209226,143.7587088625624,141.34341746959296,139.92425722348707,143.99384373582967,146.50756102944246,137.3820816013387
3,1990-04-23 17:31:37+00:00,199.19441974383088,156.90820610553894,127.64940109184028,108.7555631363458,127.4711494786439,134.65657629617533,138.8158537685871,148.5132768216617,179.07040746773924,178.66248930828698,174.36194851682728,166.65991530240564,165.0631601860849,164.0754324842262,144.76611483611111,130.16454141700063,138.17483556095632,138.5381514090115,136.33489668065715,140.15825136850702,139.74238789034987,142.17365027612013,131.4900380830472
4,1990-05-09 17:31:36+00:00,198.98273529889124,155.65254214365484,139.89311260096167,114.17462427653537,127.42742838259828,137.87356811682085,138.42460295992862,155.1759232193665,178.0570658899681,184.5677124973878,179.7540653783061,174.80498791403903,168.80256778186745,163.77379548802304,148.252741985007,136.65766276987003,141.87407372384013,140.0105392522084,145.06808454727678,145.2270608918588,142.65364393259705,146.78987197992578,136.2988125406007
5,1992-01-23 17:35:38+00:00,193.29009580629491,150.2759548163363,106.48563464056866,78.4545122171478,117.46571062241172,116.34253917805788,125.83258702529606,133.0587937328323,168.73856443956714,167.5159901147024,165.41540519931,157.73459342765727,150.03217086631133,150.10400824687622,130.63920735651993,122.46263223115744,131.46245638659647,135.6677126670075,134.25082491606966,133.8540851673758,128.86270896865534,130.8075194363454,126.37644066702973
6,1992-02-08 17:35:34+00:00,198.85364477001266,146.24607155260108,119.31049017809487,84.98062186798447,121.2322407102867,125.82682881233542,126.70222391749441,131.21657227659347,167.2133588909918,169.98710846674848,164.5016573775445,155.3189985278645,154.61192383880922,152.87728230190766,128.1988819342212,119.71833854763301,131.1111241188863,130.20011724219256,124.13382216469186,124.38288770786959,120.4270120872597,126.26780202479996,120.76703883295693
7,1992-02-24 17:35:34+00:00,220.0999673394454,167.74129700283487,132.64081118773885,98.25609014921912,143.92744855350287,146.68434243523592,153.65263013377944,148.28572059128808,181.74977303962243,179.14289074581774,170.18404909930462,172.6722880930365,177.68696251957795,171.00212290510098,146.40002891037236,138.3049533109512,145.58503781029157,143.40369426901344,139.19388984943927,147.1195996150298,145.38833418964182,150.17323971797646,139.4740288564365
8,1992-03-11 17:35:33+00:00,228.49589773495595,171.74627975346874,135.88931303472668,98.37748150277493,144.87092832673125,148.85686081707422,161.70805873350423,152.1899132139008,182.05528238408215,180.76290100083258,177.3352859579249,173.21952050286,172.86135257366357,166.30984357806096,143.17482695172595,136.7616141539654,145.36876587856847,146.6223484847486,143.68653675918026,142.36422710530107,144.40879508080963,146.33509218823514,136.93883553883194
9,1993-01-09 17:32:57+00:00,,,105.39725323124708,78.14878434627053,104.8449257794282,114.3441574039206,112.3053083538365,124.54331530789277,156.05590770461407,159.488279679553,151.16797266193174,146.82721147580884,140.4328820085583,135.9289268221491,114.83321143854481,110.13192996134958,123.18262732506946,118.87745096344253,124.73316794091659,122.45927400908238,119.71350704958377,124.9534820744359,118.82061978908439
10,1993-02-10 17:33:18+00:00,194.38774674922814,145.27210562346323,122.32139646708809,75.31453212555355,124.09156828866946,123.54140295085755,126.78684171153292,138.73648854295027,169.2168056262567,172.48170011407757,166.54917833511627,157.07383542148628,155.83351961082286,152.47929491345676,127.96335481455742,122.80657662221431,132.03026901417206,131.04885085128575,134.0501188519471,131.37492467161445,130.64169641636744,134.4541806674594,127.80950826923022
11,1993-03-14 17:33:33+00:00,236.46380664132008,189.88440942247922,151.16154835539476,125.57989083195532,161.3938393630977,157.4294921166993,166.5588390549609,166.10762314457006,193.47727575484703,189.51811386891782,179.95805922155608,174.49774183547066,181.15738963671504,179.35470951028304,154.23721252157986,141.93395190787604,152.27758781674936,153.02035556793328,149.2254905727603,150.44409061662316,153.85134879429603,156.81625767648734,146.61431820150864
12,1993-03-30 17:33:36+00:00,225.6298908382583,178.96504466309227,141.98924040618743,122.69423958822264,148.11704103269415,149.71824691527723,163.29682455175094,158.35141724621096,185.17079503284208,183.84399375982485,178.68250020276008,171.73818824708192,181.79794145573737,177.75793072291418,152.37472264966797,142.01793073898884,154.07327382301213,149.45572872919655,149.9504183122154,146.12697165028,154.37103467161035,155.21841687141182,149.66865595838215
13,1993-04-15 17:33:44+00:00,236.26871246714666,185.1819342512703,144.1682961253195,118.78586958145527,150.03610184793504,154.6949102712685,160.9504911983804,163.39521568028687,192.06246866010537,184.1424697954093,179.17187690337883,173.4814775283062,178.5792786962495,175.23828184038814,150.38420317035832,140.20738225658826,149.2166823991194,148.69382105403173,146.8073018990374,149.37842219788138,148.72323269863466,147.84171530102935,140.5249413206166
