,dates,chi0387-0000,chi0387-0001,chi0387-0002,chi0387-0003,chi0387-0004,chi0387-0005,chi0387-0006,chi0387-0007,chi0387-0008,chi0387-0009,chi0387-0010,chi0387-0011,chi0387-0012,chi0387-0013,chi0387-0014,chi0387-0015,chi0387-0016,chi0387-0017,chi0387-0018,chi0387-0019,chi0387-0020,chi0387-0021,chi0387-0022,chi0387-0023,chi0387-0024,chi0387-0025,chi0387-0026,chi0387-0027,chi0387-0028,chi0387-0029,chi0387-0030,chi0387-0031,chi0387-0032,chi0387-0033,chi0387-0034,chi0387-0035,chi0387-0036,chi0387-0037
10,1998-09-17 14:19:26+00:00,,,166.2423784944291,199.12433049299625,191.12498805659715,170.51023879977328,,,,,,,,,,,,,153.07982207737405,166.0260013399545,,,,,171.4148422351696,,184.55263786214545,,,,,,,,,,,125.53773408019636
11,1998-10-03 14:19:29+00:00,196.33103981655321,187.62260431371516,203.08019158652388,221.22730655292025,226.18689957361198,225.68348668727148,220.12777560169076,216.56274262278345,213.5230003253976,198.95071747261477,194.87544599210412,199.57198649550025,,196.3717562527667,193.9969605804867,190.96856261220648,186.80291423547595,184.60594015266287,202.12479352697096,199.09848099951367,192.93521495062868,189.87462278210626,192.44466248182184,193.76919451390341,195.32158775773433,209.15415950511547,209.24554076923673,212.20702532923997,217.87077984052996,210.63421019683634,205.67119462385998,208.82336968742152,209.18532522447472,213.70587705634472,208.23454583629828,174.0232434512689,176.46356399889459,
12,1998-12-22 14:19:42+00:00,171.63101354662766,159.30460421020888,173.0079274186729,195.2774446905214,185.10867301043413,198.63000226698958,183.1525922180259,189.35572492614602,188.3617008045327,183.0125738280768,203.875710990912,172.6716433168302,156.1292255319098,172.13209673544893,181.71173574134207,171.28155964500633,180.85261610272093,189.11964481020394,186.5783414943425,185.94163709370346,174.56997319631384,175.58563421350567,186.39497291939574,196.89113903326714,206.52652901079864,196.0855681499993,201.35322836003388,206.49957115557484,218.1057225608213,212.18622017934769,208.15565452676998,210.2529610199882,199.2177219682222,231.09019275863756,209.60538126151457,207.5356615333625,207.62578408363535,
13,1999-01-07 14:19:42+00:00,205.943555963634,172.96253960831422,190.81691440639347,199.94525174576833,199.1697523855974,208.21699453477143,205.21855945696365,198.59485593961946,203.44118123360312,199.680633202871,194.1273803743996,192.71894916959025,,202.24377747006616,185.97426072972158,188.84869536927428,194.32808987394253,196.9177301688637,182.22291014643304,209.02391384381343,208.05526192110253,204.35196264020948,218.6457437121298,209.95061059811502,214.9807531070528,227.25935066081195,222.7086401723375,221.80670521981503,218.20800189277068,201.9238701779333,235.57879542494595,229.95661589980242,244.03235943408816,241.0243077568104,228.49115803377214,241.70334642944798,238.9045627586002,
14,1999-07-26 14:33:30+00:00,214.91296061365006,202.7181329136396,210.37518743906142,220.04464312352323,207.90534029339773,204.9040487671841,191.3452990949841,193.20419338633954,168.36768583208286,168.96735145793892,176.52372425661227,184.27106479451976,164.68207319109905,163.04556055773585,165.71027404407204,178.12437094639776,181.989636769139,179.10747288776875,184.98292445602542,197.2586167407415,209.19732342772159,,,,,,206.89129762675756,201.55778909874505,205.0868534539406,200.12192951219203,,215.73483905525268,204.65885532185627,213.26695218966583,209.14515941257517,193.6422278542033,173.56673546930614,176.4696007802492
15,1999-09-20 14:17:14+00:00,206.054178232016,185.11390061244745,196.76319336248156,197.13982740962945,202.5022903122315,212.73727427901704,186.74206764960178,168.11200849854743,174.4831246950801,195.28421994616096,165.3273169126855,170.87271222886056,177.13075921522002,153.682930654779,173.4274957573019,176.96867066498584,156.73820030687835,172.53757913013004,191.46217142248474,182.0764958855347,166.72103506782693,183.02804693395797,184.18364640776124,,202.5842439955973,200.7524242035126,187.94898955184343,200.86870609176344,207.2376920043033,210.18704769181562,198.2588379890986,198.60861608532184,192.791854467772,194.6156383655046,180.053162901835,171.70229700810083,157.76450159207906,143.75080163683694
16,1999-09-28 14:33:39+00:00,216.02420987909753,206.71060243635247,210.4264434678497,203.56220020010818,197.96201115041623,209.8697195200201,208.9029544766747,197.51504072999302,195.2402417205961,,,,,,,,,,,,,219.17939873957553,,208.4814983330454,200.8734271154341,225.72625911391623,204.56796041558155,222.47279583128375,239.67191207031297,236.6903341322697,204.42502106024722,212.17947995465474,211.11490652923254,232.93729163401915,228.08838396081472,180.2958993398205,169.23556579160288,156.1464497903031
17,1999-10-14 14:33:38+00:00,209.1951541238456,211.27382052815466,226.74115345753535,208.0305904462149,199.38426845259147,211.12699644528652,205.59851723048234,187.26365986623256,180.48076989494845,190.0244652200928,190.23994002576222,174.04685635431136,187.28951324001162,186.31876970376328,190.52484916969516,203.75182882352402,164.55292004609868,175.48564467813915,198.36799094715272,192.0720108021884,175.57823726906983,179.00886392602038,195.28531524911602,195.8891859969097,200.2134343578052,223.7300138638186,207.1854579285899,214.94804938976776,220.9570761105229,198.98529009103294,207.13170154922688,214.45756581162178,214.00616432891286,206.04558696310454,210.55564562465474,192.8427766113972,187.52143395995526,167.74272661637667
18,1999-12-01 14:33:26+00:00,211.52648105175092,221.5896995286605,223.5721394705152,234.23317312569537,222.07019434466096,205.4157439878765,193.25121875845986,223.59948416278888,198.26024501766875,197.23317722648326,196.6030742735064,192.53381725906524,188.82940332923178,188.99952171038595,219.83329565596654,207.95463076853093,197.00461185784056,227.82969251896296,212.58645397963951,216.20884798177673,194.5016772780266,204.78539323925403,211.00775218875017,206.874366715976,227.7614027918496,230.45235979462586,227.9644916818415,211.0293741810857,227.1226679731775,229.1321631614351,226.53837476340027,228.00154601365583,237.44037405508737,238.68522405589977,242.8794656420376,226.65573960650477,222.18659125551127,217.5692275965581
19,1999-12-25 14:15:44+00:00,194.51113441579892,201.6473616255601,204.0271856009678,214.2074083186653,229.5502653757296,246.65723037891777,207.443854745179,197.4931671271771,192.01378161870846,177.83838569990002,190.59011078742412,195.95028832800227,186.34056028109782,179.038119424777,182.48732825570082,210.58914137032676,201.26232445263304,202.66914797519502,197.82348899746668,200.5103253210484,213.7329347091584,208.89690634023418,194.62173503707956,191.53365286181793,206.193247228396,215.7470364904084,236.49787037719312,233.44132903274541,223.03532075683182,221.7730049890243,231.44164037965382,231.34615785784374,220.6903886443918,221.00200135204665,225.4133760827065,221.1850741388102,225.69625551090678,222.8730870607389
20,2000-01-18 14:33:25+00:00,199.42580394429228,197.49162860986297,201.76044766060937,199.2393875806689,202.6817956611618,219.64126152624206,207.07125033369164,192.51776676808757,183.72534661627583,176.95062471495297,184.4903450120929,173.2645938583624,170.56308740344434,188.19040970434224,192.3010696721158,189.41820668041242,189.92617785426268,181.04103218629064,190.25840152010093,194.39795055962307,201.95959158174946,206.35723418373888,206.2011681201128,221.21524556166318,219.3275820663692,199.85278017430548,205.10744232816046,215.27441980351392,219.81981200123448,225.0584646276164,227.6583164199352,232.66483547832453,237.4343604184703,228.39964649676946,224.1759192835488,224.38559614331166,222.28838359221723,218.83036248647971
21,2000-02-03 14:33:25+00:00,186.81883351378724,186.82112339809777,198.59768330610376,210.25238099303888,198.91144308148057,203.77770638466433,194.6926124714381,192.00721892097954,209.49739645331744,179.24571633797007,165.67732692954698,175.97504666133977,186.24203721654536,171.24434522751787,182.57557220981775,207.4258532884782,186.07610046949108,179.10085881005097,180.2722373216115,190.93430929078517,198.6382380305202,190.45895523678467,200.12231018477962,202.90170296067183,215.3503839748139,213.67599277404776,220.2094301264804,220.539059255479,223.75109612365736,232.68890916177486,237.66604007707588,233.94921963513806,241.47049690374845,239.496374627863,236.82359504702015,232.61629060068134,235.99109694747676,227.26078256529485
22,2000-03-06 14:33:14+00:00,202.51867296082236,200.75614625421656,216.22721257094588,212.93410724990957,210.18520419425147,220.03810150017995,211.29476739158696,211.38317984808026,199.8757645502419,196.0659487725273,200.26914368739716,198.02297471559342,203.66662918029553,196.0029760556851,200.04573919461959,205.4693311156915,209.03149190122423,209.9002331734513,211.8999555599537,211.03246096103743,210.334700608464,199.57205402189456,207.65013264217333,212.2618401637279,218.8478336757386,231.13956926759954,233.07514504553444,235.47274117656463,230.8976265539497,235.71502021626668,234.2562724904173,234.55287004292788,229.9579666435364,233.06099090202642,225.15219160926182,218.195999563182,224.59124758818245,224.03325794425177
23,2000-03-22 14:33:15+00:00,211.96972273154753,209.7387275538888,215.02689752211137,223.6611574954208,218.60103343490627,221.52907891011776,212.77187067128222,209.24680209696018,214.76506394278096,208.55368694521263,205.5300172611383,204.40110320496112,204.74668245427284,207.20224622475558,201.47993396293936,213.29034490234395,211.51061276836475,211.23377682830878,216.96641541703988,220.72384321051442,217.22625773404556,217.5196785968934,221.2446435163147,220.87574271704048,225.83100850724162,228.0326660500516,234.44892965403508,239.999517963078,243.9635325771011,237.29657814677697,239.953337475168,229.71953049328766,238.15653519120707,238.3032492754068,231.34308638934317,226.73338396424793,228.6897143257534,222.40842339075297
24,2000-04-23 14:32:57+00:00,215.3142938337533,,208.72947670826017,213.08856820544167,218.15730668866956,214.48818255559723,210.22024805544848,212.38430468447677,209.14111686384632,190.43814968640544,196.2733648079382,193.33789735804922,193.79221785849674,190.95081980355474,206.17051091243127,212.879404479961,218.11751167355462,213.0836211337151,211.04915623662362,,204.9440737120828,212.78697706815203,213.73615838417408,208.8413957124247,225.8248485484836,227.54317495849932,231.01068571746265,220.1590524517476,229.98766153998815,218.1228326383922,,235.90937713509956,234.47576641455473,222.38708338839436,218.17671680267387,,,207.04678657849882
25,2000-07-12 14:32:08+00:00,222.0137164299054,216.03387639759086,208.70035519943497,226.12305334454447,226.5172093081994,232.09335842697655,223.91393863297102,210.96836804374004,210.05640991895677,204.87836576749308,189.50318673262421,184.64766755790407,185.48279104227322,190.89863317224257,198.10120155598614,192.18306221158383,194.5743667687366,201.64276812638224,196.91002044755143,189.65665406868274,193.65418872363787,193.5191938143896,202.58848102795997,216.60037535783061,188.75827452376598,201.8116664451149,220.54687318294344,203.78211055182825,207.5919544352957,222.79761653397105,205.82882952588952,208.72524709347837,202.636904327878,197.72227305215077,193.59680737163,192.9347661687487,178.25575523538464,
26,2000-07-28 14:31:50+00:00,209.58149689948124,201.19596739457916,,187.56087034237441,185.07042093152046,206.6165133339631,194.26410456585626,189.04999601613326,177.87709120864017,164.70477384701042,168.3229248973286,,161.30388152175692,169.59862456473408,189.0565026226325,182.1216715477488,180.83934303633472,186.0457773587446,186.9863302250361,173.24699083861506,181.34287062291423,187.36417728346993,193.87296216950094,181.24535641084762,187.6934705299163,190.34850582794056,191.932262011253,194.89845204290143,185.8195480920869,198.90060676867188,211.28802671116154,201.87237394575743,201.83321592842844,200.93299222324276,178.38580688508148,175.4753165797996,142.3240277428527,131.79259578520583
27,2000-09-30 14:31:05+00:00,202.57239584111642,210.53808735009767,212.02046857272677,219.57752115544014,218.532094155515,225.18871049903018,213.47238526982386,194.16675970362297,187.0670797844897,178.55734459378317,183.2922518680405,174.1271949706054,170.19412250730852,190.70881862119938,192.3771351103381,205.12751141755132,195.7544646243968,199.77573912076394,186.40195275496137,191.39770785187645,197.94800781251317,192.26084174746305,200.481251434328,202.08019189540892,206.65971489741756,200.8588181815889,209.16025626928462,214.7421727209772,214.31475930888823,193.93926454371095,200.77005820502714,202.67674443686354,207.44676843525653,213.9453687754662,195.01322114236484,190.86292066278838,171.34089024031925,152.7899215438041
28,2000-10-16 14:30:47+00:00,211.75002673414522,,197.29909287342608,221.2915804367748,211.2494630649142,221.48398163269232,210.10582626292643,190.09562855770804,187.5118741808856,176.59004126806207,,172.9725213888609,,179.85462591106398,,177.26990666097015,188.84861371158757,160.7236397637088,177.69406008394373,166.39291726508839,197.97205019037744,186.80971619268132,192.86511562877263,204.88094547878242,202.95678826281193,198.4695475375956,197.19240084586409,206.7960525413141,192.11494650803883,182.65089044036768,197.07331343413483,200.66090746061974,197.8314398248608,210.92173974841091,180.34039171325216,186.63760364223634,185.15299926953182,163.57149042843002
29,2000-11-01 14:31:01+00:00,213.30455847141158,,226.2129171689054,226.95823498019436,220.36630757152545,220.34319637295243,193.57436527116613,195.9519244906261,180.1184326055798,203.16587871999656,183.93208823448168,168.97778865057194,187.42199681764487,180.63017842229624,191.76474492084128,189.34948739478165,193.44061089478035,197.41119008564695,181.92362251409762,186.53677455071096,201.54310332583088,208.0303158095996,205.44727926635557,187.24072624896672,212.52792203990248,213.19903961739192,203.6215183127933,208.7178809870037,214.10865179245374,214.59550845425696,199.33855084566625,202.33230318022055,214.2158686219824,220.59141456350432,216.03447647304984,209.37730190508609,197.09577923059763,209.21269010215798
30,2000-12-03 14:30:59+00:00,199.0942503897586,211.25879283948024,228.18188330333666,235.77464219024142,233.12769470494044,231.290965004179,227.03727606273128,221.65960629973503,203.08103665769093,195.81172248199243,183.75333763044813,197.38944467746137,190.7947402478886,201.19416581537928,215.8064606590998,210.69578725504653,216.24101920063742,226.87405269864757,207.06995832853738,202.6721633895433,205.1445525965807,212.13081517552945,202.91201296347202,208.58436785135513,216.17139967160534,223.15360497649283,221.2358021318848,220.44960848273132,223.4674082473926,219.01602590211684,211.8835969037041,221.57618752370965,216.33402194401685,223.81116662073435,214.79703983600808,220.44778506657144,215.06633497827852,217.38849929867368
31,2001-01-04 14:31:03+00:00,227.43495786866615,242.36989084022463,248.13085392777487,264.9565824915496,259.8921284242263,260.1142600817742,253.63708255162857,243.3529868267482,245.27702029711006,236.2328916478994,226.36548427824482,228.6298937582298,206.3411403085727,213.5875898509861,198.38442081018607,213.13675647478382,219.97629765572367,216.22812922274613,227.03818405583195,204.8875701976727,231.49637810419688,225.18957789447552,219.99269062163876,221.49349198165584,228.53227551650224,237.46488043677326,236.16451197431815,238.90570782929478,240.6584964228299,249.8390832657729,255.6719548538318,256.2197072743116,248.1948421595966,255.64756691117663,254.07733732151348,251.4343948091169,245.07302078962113,235.84586114043688
32,2001-01-20 14:31:09+00:00,218.1776643729275,200.9661742921861,217.21544356526954,245.94282846104252,231.36256625479612,236.22404562681095,241.1312187198769,233.06036250505832,227.91036336261433,219.89763682578052,205.5873582305329,206.3694014711031,206.97139007936042,208.37672163275298,206.6186930044106,212.39121666529303,215.22097398480648,213.39529253522207,209.87927959124622,210.37719521574337,212.57378126743504,213.1295980468011,222.69297465800702,227.5565234302998,227.57656532679752,229.62016449473484,232.21812532202705,233.75671608437887,232.6454574514824,234.33097710526692,235.69268696957852,238.25085085408557,232.7986132452545,229.2864735993477,228.4960471703394,222.8072606534575,216.49493321518628,219.58444866990476
33,2001-01-28 14:20:35+00:00,207.78811857761613,209.93942833778948,222.8859128455061,227.56888119302124,230.572736015116,226.67846796704876,231.41838137838116,220.49494336966725,219.07947115713597,209.86695605009209,215.50819183703115,197.6708312878328,200.26428187017441,195.53288677342707,195.3803787030594,185.72801696578824,212.3646160195681,212.7358565718479,197.7265688533223,215.21671820707468,209.7367166709803,206.29614322663588,209.42965583528405,223.7365869213475,223.60221379549935,229.3323213332341,225.2400341682611,224.29673110142593,222.49424168810805,230.03206482895075,221.9651521499073,223.00111200957906,219.76871956610273,228.61194846827294,226.50955150614914,221.79448169403727,217.9744514446209,216.10184418221849
34,2001-02-05 14:31:04+00:00,215.32788466764345,201.38205872099417,214.04767628495412,232.77790347989566,224.73487087217157,229.9997127332647,228.6655490095133,226.63523591665677,216.28527553623707,210.2143945695439,195.8017201644577,201.6768813577616,193.12860316435894,205.4224902980661,197.78860753611895,207.2802308161506,204.98030649909197,204.84206266249862,206.75412299108064,199.86543163191732,205.1250212394578,213.57849664431774,222.15695954664358,217.46591023683533,224.2379284712884,227.95532895125908,231.76157516642192,220.98708392992523,219.7259144273262,224.03492650494695,229.35278348484587,225.12956777832497,223.96448246859057,223.8452780393394,220.5203559545988,215.24956551204872,211.6790323312108,198.83633652672896
35,2001-02-21 14:31:02+00:00,216.60522470735282,191.15695353485566,210.425419603897,234.53629545332205,232.22901772553286,238.3641084048969,236.7830570854536,226.36117722342368,227.03656797015313,222.66164376556938,210.34675370043206,209.67628803089002,192.36594595562215,188.4137964492477,197.81843920921776,197.74644092197727,189.50164949894142,196.94290284073432,201.98804485607553,212.69065566496113,208.48761573895698,210.88722688508366,207.26452129700365,215.17155710010707,218.86104991272566,231.12056916832196,242.0063151355243,233.9707672199123,222.18285862872597,231.02087084505146,232.65894233258905,232.30653593780872,231.01506441406292,228.1181199132497,227.1055527223094,228.189383746592,223.70496736533042,213.1538831298813
36,2001-03-01 14:20:47+00:00,236.11085054168365,190.810525759641,192.103895648498,218.66012185700012,218.66154252040866,222.05202409532856,222.0900178542243,226.54723430415248,209.3536428287278,204.51743675838807,206.30452353749024,191.3770381571251,192.864698165258,196.90444784931418,207.00944646662566,209.6106382995369,217.29221731723806,206.69647167832636,205.32281215823238,210.41421217512925,208.53968159179163,213.4661646541573,212.71342958425384,214.9144620803147,218.91336628411474,217.21489617367612,226.52736699654503,234.00361359266776,222.97793800743094,225.5921792238698,219.7572799715614,201.77628689298595,215.03956235738207,235.1796884756451,224.15980515121748,218.1256147786097,211.89235553251962,208.3977963246054
37,2001-04-18 14:20:38+00:00,235.57735503977085,215.53311199311563,203.85268350246815,223.4739077495641,219.95522692566016,227.21802427052268,221.4521796112115,217.57113635472902,208.25746318238768,198.25648060033518,195.8958814797028,203.88546105029567,206.8564566502265,,226.10557186984477,211.30914105983163,213.15911113020698,205.96564904337527,207.92907079313994,192.44125008097836,,205.8616723515825,216.00852925579588,223.81974327800287,,223.79417302934704,230.19351965470423,216.55276735715498,220.85709170233528,226.8127911600116,219.2810718815305,219.52733429150675,219.22181876373037,230.25098004364096,222.8040546038436,209.0286785320115,205.9280417507387,202.05833225025208
38,2001-04-26 14:30:43+00:00,258.4338450608092,,,215.2082716327661,218.55576887516182,225.291407699086,218.06161529476816,207.59281677600669,206.3818818694358,204.62488335416512,195.15534434900923,196.33669331060065,200.93145753201281,196.85386143155125,203.5753916241238,208.81919390502622,205.035649583671,204.40744568585984,199.85620098721222,202.38387534041075,198.526532686473,194.40938082292624,199.3778840154604,213.4882240167118,214.69191518886964,222.18238970038854,214.76917694662524,211.1375019366394,215.42685168980853,207.56980715385956,209.86416889662812,216.70118876673925,219.2364192413433,215.32468512253118,207.95026369409285,198.12548842102797,197.4510791879369,186.20795138460062
39,2001-05-12 14:30:35+00:00,228.37837322903982,,,187.27958613105477,187.790620718434,192.59247820994437,184.71876087771636,176.07681315679605,172.36438166952877,169.0715141601534,147.90722599098484,169.73514448928165,155.4282373543985,178.4671423825971,155.85851546363548,162.81076687181786,152.73960897690367,154.44899261845163,165.0487421516517,184.90091294486268,173.85331140873677,185.847147018503,178.64267810870598,172.5734023234935,182.67031712254962,190.80027031015544,195.3846968396297,185.91530957155703,198.52860538696342,191.32183505717572,191.92306685749884,193.57566671264854,211.2711573054671,,200.62439714570152,183.8495254064792,186.58834067927657,167.41356428062613
40,2001-06-21 14:20:58+00:00,207.15365796263987,206.30211149103917,,209.28061865867465,195.24905126967664,196.6011349409547,191.0499765772306,189.5190799752319,186.56743284446682,171.60628786661158,157.75558757626035,164.26574760537363,191.71681356914036,179.59858862488397,179.5948904247884,174.2458129819609,160.1215997229819,159.62509885094101,152.03287017575667,179.73542230792933,172.68222868856398,187.01886657250617,183.83608593046688,173.80556130659045,189.94904625566093,181.88971293892087,195.79678902812745,194.13957549594153,177.2040301192867,182.5229558429907,194.84500443561495,192.25455824048987,181.6390720444171,194.5575694076971,182.41480748849023,178.01790676969824,152.92039161464896,155.57941986060183
41,2001-08-16 14:29:28+00:00,212.51131454650132,,232.81831170239226,234.54184616586974,,,206.7398103965465,202.0606605998761,205.5473555442242,183.74670369125815,175.36775350082797,183.62432553018036,183.87656991200132,182.96054324292282,168.4568424205761,167.02754631674935,160.67677376325847,193.30388143054293,186.66237343804923,172.66989480440589,174.2594529471076,180.15774171574074,174.36071009509163,194.73998703254625,190.12227275612156,203.6199491149111,205.18143698429554,196.16419762283294,187.39210358773397,185.64038603891598,191.67996772756769,183.08786898299792,188.18257122416415,192.49813442328224,175.3375915616415,172.4042299733388,160.90138456763395,146.38981029741075
42,2001-10-19 14:28:57+00:00,216.83403114467035,220.40578814685693,234.4423084144816,230.16081539578062,221.53849762716905,225.5797621783342,211.7247688455296,200.2192397616583,197.1031980148673,194.128119107226,185.7690691078322,202.06834297595856,188.66701467874512,178.8378620354684,188.2147468675652,181.67562188007287,189.25697529653615,168.67843722432346,175.1837706284773,187.87756653181322,169.36979529123184,184.90042333779576,194.96181935140947,187.38828857597832,186.93253047156975,192.7974420373173,200.89785730996232,205.86354317518004,207.22768589669224,191.3666847832473,198.8746026636846,203.6003519887882,192.30918486903784,191.14727581662933,194.22691288826815,191.43291523000798,184.57889828572934,165.77621587995182
43,2001-11-12 14:20:14+00:00,,,,,,,,,,,,,,,,,,,,,121.60461498915926,109.41312120571428,,162.65942855601577,162.8568493781668,173.22204715086025,179.06027941076647,183.29495332361066,185.52315126149733,171.91197866702527,191.12195771422537,174.17007595599156,163.4702780559095,152.32804515175116,,,171.7372512208194,147.07798192751994
44,2001-11-20 14:29:10+00:00,231.37724165920324,232.9877246301819,234.87303866834554,,,204.1202659962526,234.67611668943317,208.21865458688484,194.87455570981774,203.5744535094852,186.49673879897216,,,,203.36353512640088,,189.01899874554027,175.48672885161687,154.28658083371297,144.08444514299214,151.5963486735806,147.3608698465713,,195.96733301693718,209.28596038654536,188.6280977720325,190.11443731165093,211.9448760123227,217.82255991021935,224.01315327708562,223.23687162515233,218.5846956094008,209.23223075668466,206.8815892543584,211.75473184242068,200.5090276636629,194.03667220642134,185.14749219179004
