,dates,chi0387-0000,chi0387-0001,chi0387-0002,chi0387-0003,chi0387-0004,chi0387-0005,chi0387-0006,chi0387-0007,chi0387-0008,chi0387-0009,chi0387-0010,chi0387-0011,chi0387-0012,chi0387-0013,chi0387-0014,chi0387-0015,chi0387-0016,chi0387-0017,chi0387-0018,chi0387-0019,chi0387-0020,chi0387-0021,chi0387-0022,chi0387-0023,chi0387-0024,chi0387-0025,chi0387-0026,chi0387-0027,chi0387-0028,chi0387-0029,chi0387-0030,chi0387-0031,chi0387-0032,chi0387-0033,chi0387-0034,chi0387-0035,chi0387-0036,chi0387-0037
10,1998-09-17 14:19:26+00:00,,,169.54454187306126,204.36894291788263,196.36960048148353,174.38669146164582,,,,,,,,,,,,,158.32443450226043,168.57338451775647,,,,,175.66048086483954,,188.6052929177395,,,,,,,,,,,130.78234650508276
11,1998-10-03 14:19:29+00:00,201.96953818196366,192.90869653128743,206.21269067841857,226.20245216945887,231.1620451901506,229.36076822993047,226.1690238503448,222.60399087143747,218.2217489632396,202.7951481763037,198.25854501135038,203.24926803815924,,201.3469018693053,198.4484066584423,194.81299331589543,192.08900645304823,189.58108576920148,207.09993914350957,201.51498029897527,197.9103605671673,195.16071499967853,196.89610855977745,198.22064059185902,199.34908659017034,213.60560558307108,213.08997147292567,216.90577396708198,223.15687205810224,214.66170902927234,209.34847616651896,213.52211832526353,213.41419899853256,218.991969273917,212.6859919142539,178.47468952922452,182.10206236430503,
12,1998-12-22 14:19:42+00:00,170.4204698258076,158.16971947194008,172.33540312932843,194.20931787803312,184.04054619794584,197.84051723167215,181.85558108857583,188.05871379669597,187.35291437051598,182.18720310933585,203.14938475841998,171.88215828151277,155.1204390978931,171.06396992296064,180.75604333016835,170.45618892626538,179.71773136445213,188.05151799771565,185.51021468185422,185.42283264192343,173.50184638382555,174.45074947523688,185.43928050822203,195.93544662209342,205.6618549244986,195.12987573882558,200.52785764129294,205.49078472155813,216.9708378225525,211.32154609304766,207.36616949145255,209.24417458597148,198.30981417760717,229.95530802036876,208.64968885034085,206.57996912218877,206.4152403628153,
13,1999-01-07 14:19:42+00:00,200.60954664761115,167.9619058745428,187.85357589749188,195.23877293751286,194.46327357734194,204.73829280693045,199.5035494755106,192.8798459581664,198.99617347025074,196.04380866921906,190.92697478478587,189.24024744174926,,197.5372986618107,181.76320074338776,185.21187083562234,189.3274561401711,192.21125136060823,177.51643133817757,206.73790985123222,203.34878311284706,199.35132890643806,214.434683725796,205.7395506117812,211.17074645275076,223.04829067447812,219.07181563868556,217.36169745646265,213.20736815899926,198.11386352363127,232.10009369710497,225.51160813645004,240.03185244707103,236.02367402303898,224.28009804743832,237.49228644311415,233.57055344257736,
14,1999-07-26 14:33:30+00:00,222.59675714271523,209.9216921596382,214.64396328854207,226.82446359034546,214.68516076021996,209.91522041657444,199.57793823326824,201.43683252462367,174.77084960630384,174.206303636847,181.13400217405137,189.2822364439101,171.08523696532004,169.82538102455808,171.77642919859719,183.36332312530584,189.1931960151376,185.88729335459098,191.76274492284765,200.55167239605515,215.97714389454381,,,,,,212.13024980566564,207.96095287296603,212.2904126999392,205.61035560438145,,222.13800282947366,210.42170271865515,220.47051143566443,215.21131456710032,199.70838300872845,181.25053199837132,183.24942124707144
15,1999-09-20 14:17:14+00:00,206.97926135441764,185.98116603969902,197.2771284304825,197.95607722351326,203.31854012611532,213.3405893588442,187.73322813788926,169.1031689868349,175.25402729708148,195.91495843870754,165.88236678612648,171.47602730868772,177.9016618172214,154.49918046866281,174.15782453814532,177.59940915753242,157.60546573412992,173.35382894401386,192.27842123636856,182.4729600808497,167.53728488171075,183.89531236120953,184.91397518860467,,203.2450176544556,201.482752984356,188.57972804439,201.6396086937648,208.10495743155488,210.84782135067394,198.86215306892575,199.3795186873232,193.48566680957325,195.48290379275616,180.78349168267843,172.43262578894425,158.6895847144807,144.56705145072075
16,1999-09-28 14:33:39+00:00,220.22605311600347,210.6498304709518,212.76080082168633,207.2697089385546,201.66951988886265,212.61005206582834,213.40492937335964,202.01701562667796,198.74177775135104,,,,,,,,,,,,,223.11862677417486,,211.7987429937606,203.87474371322406,229.04350377463143,207.4328535316538,225.9743318620387,243.6111401049123,239.69165073005965,207.16535360605545,215.6810159854097,214.266288956912,236.87651966861847,231.40562862152993,183.6131440005357,173.43740902850882,159.85395852874953
17,1999-10-14 14:33:38+00:00,208.13693730987544,210.28174226505763,226.1532552275519,207.0968697280059,198.4505477343825,210.43685504487118,204.46471350122857,186.1298561369788,179.5989225499733,189.30295375602222,189.60500993738012,173.35671495389602,186.40766589503647,185.3850489855543,189.6894148428766,203.03031735945345,163.56084178300165,174.55192395993018,197.43427022894375,191.6184893104869,174.64451655086086,178.01678566292335,194.44988092229747,195.05375167009115,199.45756520496937,222.89457953700006,206.46394646451932,214.06620204479262,219.96499784742588,198.2294209381971,206.44156014881153,213.57571846664663,213.21250171843522,205.0535087000075,209.7202112978362,192.00734228457864,186.46321714598508,166.8090058981677
18,1999-12-01 14:33:26+00:00,206.91378803451295,217.26529982499991,221.00953223871633,230.1631498751913,218.00017109415688,202.4074659331561,188.30904766856202,218.65731307289104,194.41633416997044,194.08815926018465,193.8354584631636,189.52553920434482,184.98549248153347,184.92949845988187,216.1916959055155,204.80961280223232,192.68021215417997,223.75966926845888,208.51643072913544,214.2319795458176,190.4316540275225,200.46099353559345,207.36615243829914,203.23276696552497,224.46662206525104,226.81076004417483,224.8194737155429,207.1854633333874,222.7982682695169,225.83738243483654,223.53009670867985,224.15763516595752,233.9808542921589,234.36082435223918,239.23786589158655,223.01413985605373,217.5738982382733,213.49920434605403
19,1999-12-25 14:15:44+00:00,193.78807638384055,200.96949472059913,203.62548669432425,213.56941593752555,228.91227299458984,246.18567079285796,206.6691497109379,196.71846209293597,191.41123325874315,177.3453915872011,190.1562759682491,195.47872874194246,185.7380119211325,178.40012704363724,181.91649296731262,210.09614725762785,200.58445754767206,202.03115559405526,197.18549661632693,200.20044330735197,213.09494232801865,208.2190394352732,194.05089974869136,190.96281757342973,205.67677720556858,215.1762012020202,236.00487626449421,232.8387806727801,222.35745385187084,221.25653496619688,230.970080793594,230.74360949787842,220.148095120423,220.32413444708567,224.8425407943183,220.614238850422,224.9731974789484,222.23509467959914
20,2000-01-18 14:33:25+00:00,199.69828802007885,197.74708243091288,201.91182770271303,199.47981470636293,202.92222278685583,219.81896853218984,207.3631975577487,192.80971399214462,183.9524166794313,177.1364093120802,184.65383545756484,173.44230086431017,170.79015746659982,188.43083683003627,192.51618867931572,189.60399127753965,190.1816316753126,181.28145931198466,190.49882864579496,194.5147294492459,202.2000187074435,206.6126880047888,206.41628712731273,221.4303645688631,219.52221354907388,200.0678991815054,205.29322692528768,215.5014898666694,220.0752658222844,225.25309611032108,227.83602342588298,232.89190554148,237.63872347531023,228.65510031781938,224.39103829074872,224.60071515051158,222.5608676680038,219.07078961217374
21,2000-02-03 14:33:25+00:00,189.76502280380691,189.5831758574912,200.23445513389248,212.85195977835036,201.51102186679205,205.69913418250326,197.84924385360205,195.16385030314348,211.9525541950005,181.2544817629835,167.44504050355877,177.8964744591787,188.6971949582284,173.84392401282935,184.90151112299117,209.43461871349163,188.8381529288845,181.70043759536244,182.87181610692298,192.19696184365074,201.23781681583168,193.2210076961781,202.44824909795304,205.22764187384524,217.45480489625652,216.00193168722117,222.21819555149384,222.99421699716206,226.5131485830508,234.79333008321748,239.5874678749148,236.40437737682112,243.6801388712632,242.25842708725642,239.14953396019357,234.94222951385476,238.93728623749644,229.86036135060633
22,2000-03-06 14:33:14+00:00,208.0807165038591,205.9705620758135,219.31723676152183,217.84179272905962,215.09288967340152,223.66552120216042,217.2540997591263,217.3425122156196,204.51080083610586,199.85825118823416,203.6063698132192,201.6503944175739,208.30166546615948,200.91066153483516,204.43682620228014,209.26163353139836,214.24590772282116,214.80791865260136,216.80764103910374,213.41619390805317,215.24238608761405,204.7864698434915,212.0412196498339,216.65292717138846,222.82072192076484,235.5306562752601,236.8674474612413,240.10777746242857,236.11204237554662,239.68790846129292,237.88369219239777,239.18790632879183,234.12949930081393,238.27540672362335,229.54327861692238,222.58708657084256,230.1532911312192,228.94094342340182
23,2000-03-22 14:33:15+00:00,217.34870682736698,214.78152514371953,218.01522201978884,228.40731993290856,223.34719587239402,225.03711201608698,218.53506791680306,215.00999934248102,219.24755068929716,212.22117610145318,208.75740771863,207.90913631093034,209.22916920078904,211.94840866224334,205.72650035437576,216.9578340585845,216.5534103581955,215.97993926579653,221.71257785452764,223.02912210872276,221.97242017153332,222.56247618672415,225.4912099077511,225.12230910847688,229.67314000425552,232.279232441488,238.11641881027563,244.4820047095942,249.00633016693183,241.13870964379086,243.46137058113723,234.20201723980387,242.19077326307166,243.34604686523755,235.58965278077957,230.97995035568434,234.06869842157286,227.15458582824073
24,2000-04-23 14:32:57+00:00,217.5158006514708,,209.95253605143654,215.03107422107476,220.09981270430265,215.92394787149996,212.5790053601458,214.7430619891741,210.9757058786109,191.93917706212193,197.5942688985687,194.77366267395195,195.62680687326133,192.89332581918782,207.9085426106293,214.3804318556775,220.18142431516478,215.02612714934818,212.9916622522567,,206.88657972771588,214.85088970976219,215.4741900823721,210.57942741062274,227.39735341828182,229.28120665669735,232.51171309317914,221.9936414665122,232.0515741815983,219.69533750819042,,237.74396614986415,236.12689652784286,224.45099603000452,219.9147485008719,,,208.9892925941319
25,2000-07-12 14:32:08+00:00,225.90856873852047,219.6853004369175,210.86416203755445,229.55968773449894,229.95384369815386,234.63347949781246,228.08699467791575,215.14142408868477,213.30212017613601,207.53394688700337,191.84009811779325,187.18778862873998,188.72850129945246,194.33526756219703,201.17608495752435,194.83864333109412,198.22579080806324,205.0794025163367,200.3466548375059,191.32587648666063,197.09082311359234,197.17061785371624,205.6633644294982,219.67525875936883,191.54031188706244,204.8865498466531,223.20245430245373,207.0278208090075,211.24337847462232,225.57965389726752,208.36895059672543,211.9709573506576,205.5580435593393,201.3736970914774,196.67169077316822,196.0096495702869,182.1506075439997,
26,2000-07-28 14:31:50+00:00,214.30709167790366,205.62621249935017,,191.7305127939236,189.24006338306964,209.69842297206466,199.3272418284517,194.1131332787287,181.8150868573255,167.92677028684386,171.15828176438202,,165.24187717044225,173.76826701628326,192.7872353424397,185.34366798758225,185.26958814110574,190.21541981029378,191.1559726765853,175.27224574365323,185.5125130744634,191.79442238824095,197.60369488930812,184.9760891306548,191.0688953716466,194.07923854774774,195.15425845108643,198.83644769158676,190.24979319685792,202.27603161040216,214.3699363492631,205.81036959444276,205.37741201224526,205.36323732801378,182.11653960488866,179.20604929960678,147.04962252127513,135.962238236755
27,2000-09-30 14:31:05+00:00,207.53677516709473,215.19219296820233,214.77845708715915,223.95785585483276,222.91242885490763,228.4263491898856,218.79136311908633,199.48573755288544,191.20406255613827,181.94214867967747,186.27087946362747,177.3648336614608,174.3311052789571,195.089153320592,196.29638194663676,208.51231550344562,200.40857024250147,204.15607382015656,190.782287454354,193.52529899158142,202.3283425119058,196.9149473655677,204.40049827062666,205.99943873170758,210.2057001302592,204.77806501788757,212.54506035517892,218.87915549262578,218.9688649269929,197.4852497765526,204.00769689588256,206.81372720851212,211.17005292974025,218.59947439357086,198.9324679786635,194.78216749908705,176.30526956629757,157.17025624319672
28,2000-10-16 14:30:47+00:00,214.45109314041525,,198.79968532135388,223.67487432466012,213.63275695279953,223.24554668025974,212.99982598393004,192.98962827871165,189.76276285277729,178.43167745415528,,174.73408643642833,,182.2379197989493,,179.11154284706336,191.38086346746573,163.10693365159412,180.07735397182904,167.55051715348984,200.35534407826276,189.34196594855948,194.99753647582793,207.01336632583772,204.88612141014767,200.6019683846509,199.0340370319573,209.0469412132058,194.64719626391698,184.58022358770341,198.83487848170225,202.91179613251143,199.85723962956334,213.45398950428907,182.47281256030746,188.77002448929164,187.85406567580185,165.95478431631534
29,2000-11-01 14:31:01+00:00,210.5871928014436,,224.70326957447872,224.56055938904612,217.9686319803772,218.5710013707994,190.66290205334326,193.04046127280324,177.8539612139398,201.31312939956382,182.3016688325009,167.2055936484189,185.15752542600487,178.232502831148,189.61945623402443,187.4967380743489,190.89308057918535,195.0135144944987,179.52594692294937,185.37218926358182,199.14542773468264,205.48278549400462,203.3019905795387,185.09543756214987,210.5869465613539,211.05375093057506,201.76876899236058,206.4534095953637,211.56112147685874,212.65453297570838,197.5663558435132,200.06783178858055,212.1778443695064,218.04388424790932,213.88918778623298,207.23201321826923,194.37841356062964,206.81501451100974
30,2000-12-03 14:30:59+00:00,194.36686023908027,206.8268645732193,225.5555554418487,231.60341558670171,228.95646810140073,228.2078844711279,221.97221518700448,216.59454542400823,199.14154486545897,192.58850192471175,180.91690354004112,194.30636414441028,186.85524845565664,197.02293921183957,212.07431054014322,207.47256669776584,211.80909093437648,222.70282609510787,202.89873172499767,200.64613903925257,200.973325993041,207.6988869092685,199.17986284451544,204.85221773239854,212.79469242112083,219.42145485753625,218.01258157460413,216.51011669049936,219.03547998113166,215.63931865163232,208.800516370653,217.6366957314777,212.7884793310081,219.37923835447342,211.0648897170515,216.71563494761486,210.3389448276002,213.21727269513397
31,2001-01-04 14:31:03+00:00,223.30624000665955,238.49921784459346,245.83712178221566,261.31359614272026,256.24914207539695,257.42161799785686,249.21345627090722,238.92936054602686,241.83642207877122,233.41785674198582,223.88825356104087,225.93725167431245,202.90054209023387,209.94460350215675,195.1249067086019,210.32172156887023,216.1056246600925,212.5851428739168,223.3951977070026,203.11811968538416,227.85339175536754,221.31890489884435,216.7331765200546,218.23397788007168,225.5831913293547,234.2053663351891,233.34947706840455,235.46510961095595,236.78782342719873,246.88999907862535,252.97931276991446,252.77910905597275,245.09830376309165,251.77689391554546,250.81782321992932,248.17488070753274,240.94430292761453,232.20287479160754
32,2001-01-20 14:31:09+00:00,218.53880122166885,201.30474008788113,217.41607514790363,246.26147862169668,231.68121641545028,236.45956965859878,241.51815105781407,233.4472948429955,228.21131073656548,220.1438664953769,205.80404033977774,206.60492550289092,207.27233745331156,208.69537179340713,206.90380104289062,212.6374463348894,215.5595397805015,213.71394269587623,210.19792975190038,210.53196815091823,212.8924314280892,213.46816384249612,222.97808269648704,227.8416314687798,227.83452021875564,229.90527253321486,232.46435499162342,234.05766345833,232.98402324717742,234.58893199722505,235.92821100136635,238.55179822803672,233.06946588181052,229.6250393950427,228.78115520881943,223.0923686919375,216.85607006392763,219.90309883055892
33,2001-01-28 14:20:35+00:00,206.45778863428788,208.69224401591924,222.1468406547682,226.39506065479043,229.39891547688518,225.81086148226947,229.9930278676723,219.0695898589584,217.97086287102908,208.95991290691373,214.7099938710342,196.80322480305352,199.15567358406753,194.35906623519625,194.33011822148444,184.8209738226099,211.11743169769787,211.5620360336171,196.5527483150915,214.64657680279115,208.56289613274947,205.04895890476564,208.3793953537091,222.68632643977256,222.65197812169345,228.28206085165914,224.33299102508275,223.18812281531905,221.2470573662378,229.08182915514485,221.09754566512802,221.89250372347217,218.77097210860654,227.3647641464027,225.45929102457418,220.74422121246232,216.64412150129266,214.92802364398767
34,2001-02-05 14:31:04+00:00,215.6105801068482,201.64708569524862,214.20472930673455,233.02734063213515,224.98430802441106,230.1840793240504,228.96843698008985,226.9381238872333,216.5208550689077,210.4071414599108,195.97133742798056,201.86124794854732,193.36418269702958,205.6719274503056,198.01178814601744,207.4729777065175,205.24533347334642,205.0914998147381,207.00356014332013,199.98658682014792,205.3744583916973,213.8435236185722,222.38014015654207,217.68909084673382,224.43985378500608,228.17850956115757,231.9543220567888,221.22266346259588,219.99094140158064,224.23685181866463,229.5371500756316,225.3651473109956,224.17650404799414,224.11030501359386,220.7435365644973,215.4727461219472,211.96172777041556,199.08577367896845
35,2001-02-21 14:31:02+00:00,220.2591229241879,194.58248311313855,212.45536305769429,237.76032329170593,235.45304556391673,240.74708550283282,240.6979480320626,230.2760681700327,230.081483150849,225.15293800432056,212.5390926305331,212.05926512882593,195.41086113631803,191.6378242876316,200.7030956961928,200.23773516072845,192.9271790772243,200.1669306791182,205.2120726944594,214.25661204360472,211.71164357734085,214.31275646336655,210.1491777839787,218.0562135870821,221.470977210465,234.005225655297,244.49760937427547,237.01568240060817,225.60838820700886,233.6307981427908,235.04191943052496,235.3514511185046,233.75548807668923,231.5436494915326,229.99020920928444,231.07404023356705,227.3588655821655,216.37791096826518
36,2001-03-01 14:20:47+00:00,233.49163921986676,188.35501514543768,190.64877824748862,216.3490530436323,216.35047370704083,220.34384279849147,219.2837200094205,223.7409364593487,207.17096672721374,202.7316108571493,204.7329967444001,189.668856860288,190.68202206374394,194.59337903594636,204.94164805466497,207.82481239829812,214.83670670303474,204.38540286495854,203.01174334486456,209.29169303720772,206.2286127784238,211.01065403995398,210.64563117229315,212.846663668354,217.04250105424555,215.14709776171543,224.74154109530625,231.8209374911537,220.52242739322762,223.7213139940006,218.0490986747243,199.5936107914719,213.0751538660194,232.72417786144177,222.0920067392568,216.057816366649,209.27314421070272,206.08672751123757
37,2001-04-18 14:20:38+00:00,236.45997223753034,216.36056561601515,204.3430263901123,224.2526876299401,220.73400680603618,227.79364418210494,222.39784089452525,218.51679763804276,208.9929775138539,198.858265053353,196.4254517983585,204.46108096187794,207.59197098169273,,226.8023749207075,211.91092551284945,213.9865647531065,206.7444289237513,208.70785067351596,192.81951459430385,,206.68912597448204,216.70533230665862,224.51654632886562,,224.49097608020978,230.79530410772205,217.2882816886212,221.6845453252348,227.4432320155541,219.85669179311276,220.26284862297297,219.88378166204998,231.0784336665405,223.50085765470635,209.72548158287424,206.8106589484982,202.8371121306281
38,2001-04-26 14:30:43+00:00,264.9238185957702,,,220.93471886949638,224.2822161118921,229.5239991349301,225.01515836794064,214.54635984917917,211.79019314856995,209.04986530982035,199.04932846998582,200.56928474644477,206.33976881114697,202.58030866828153,208.69905494119826,213.24417586068145,211.1199997726969,210.13389292259012,205.5826482239425,205.16529256967974,204.25297992320327,200.49373101195215,204.50154733253487,218.61188733378626,219.32761057098463,227.306053017463,219.19415890228046,216.54581321577356,221.51120187883444,212.20550253597455,214.09676033247223,222.1095000458734,224.10389939256405,221.4090353115571,213.0739270111673,203.24915173810243,203.9410527228979,191.9343986213309
39,2001-05-12 14:30:35+00:00,230.00598660449353,,,188.7157155799845,189.22675016736375,193.6539651939359,186.46263235141674,177.82068463049643,173.7207261490735,170.1812505525082,148.88379401625707,170.79663147327318,156.78458183394324,179.90327183152684,157.14347339162524,163.92050326417265,154.2654965163915,155.88512206738136,166.48487160058144,185.59846153434285,175.2894408576665,187.37303455799082,179.92763603669573,173.85836025148325,183.83289810501654,192.0852282381452,196.4944332319845,187.27165405110176,200.05449292645125,192.48441603964264,192.98455384149037,194.93201119219327,212.49186733705739,,201.90935507369127,185.13448333446894,188.21595405473028,168.84969372955587
40,2001-06-21 14:20:58+00:00,218.41809665456478,216.8625227647188,,219.21982926919662,205.1882618801986,203.9475080009057,203.11901803286443,201.58812143086573,195.9544650877376,179.2865869747422,164.5142507914153,171.61212066532465,201.10384581241112,189.53779923540594,188.48786833946596,181.92611209009152,170.68201099666152,169.56430946146298,161.97208078627864,184.56303889018287,182.62143929908595,197.5792778461858,192.72906384514445,182.69853922126802,197.99507389275016,190.78269085359844,203.47708813625806,203.5266077392123,187.76444139296632,190.56898348007994,202.19137749556597,201.64159048376064,190.0874010633608,205.1179806813767,191.3077854031678,186.91088468437582,164.18483030657387,165.5186304711238
41,2001-08-16 14:29:28+00:00,217.6226784609124,,235.6579583215095,239.05187314917362,,,212.21627173341548,207.53712193674508,209.80682547290007,187.23172454199297,178.43457184947462,186.95782373523105,188.1360398406772,187.4705702262267,172.49212972142695,170.51256716748418,165.46867743301885,197.8139084138468,191.1724004213531,174.86047933915347,178.76947993041148,184.94964538550113,178.3959973959425,198.7752743333971,193.7732469807009,207.65523641576195,208.66645783503037,200.42366755150883,192.18400725749436,189.2913602634953,195.01346593261837,187.3473389116738,192.01609415997245,197.29003809304263,179.37287886249234,176.43951727418965,166.01274848204503,150.89983728071462
42,2001-10-19 14:28:57+00:00,220.39847094256893,223.74745045738686,236.42255274664748,233.30590933510288,224.68359156649132,227.9043968291376,215.5438114861352,204.0382824022639,200.0735645131161,196.5584189694296,187.90773298657135,204.39297762676196,191.63738117699393,181.98295597479066,191.0287782869588,184.10592174227645,192.59863760706608,171.82353116364573,178.32886456779957,189.40518358805545,172.5148892305541,188.24208564832568,197.7758507708031,190.20231999537194,189.47855889864016,195.6114734567109,203.3281571721659,208.83390967342885,210.56934820722216,193.91271321031772,201.19923731448802,206.570718487037,194.98251471746175,194.48893812715926,197.04094430766176,194.2469466494016,188.14333808362792,168.9213098192741
43,2001-11-12 14:20:14+00:00,,,,,,,,,,,,,,,,,,,,,124.63193807412314,112.6296519834884,,165.36808605308872,165.30753949456613,175.9307046479332,181.39957452187494,186.1540917927432,188.73968203927146,174.3626687834246,193.35954434224215,177.0292144251241,166.0435026781288,155.54457592952528,,,175.16821738377845,150.10530501248383
44,2001-11-20 14:29:10+00:00,227.1292771323035,229.00525788621343,232.51305837562347,,,201.34985434827453,230.12472612489776,203.66726402234943,191.33458527073464,200.6781140593263,183.94796008283234,,,,200.00987892095372,,185.0365320015718,171.73852485729358,150.53837683938968,142.26388891717798,147.8481446792573,143.37840310260282,,192.61367681149002,206.25170001018842,185.27444156658535,187.21809786149203,208.4049055732396,213.84009316625088,220.97889290072868,220.46645997717425,215.0447251703177,206.04625736150987,202.89912251038993,208.40107563697353,197.15537145821574,189.78870767952162,181.39928819746675
