,dates,usa_CA_0285-0000,usa_CA_0285-0001,usa_CA_0285-0002,usa_CA_0285-0003,usa_CA_0285-0004,usa_CA_0285-0005,usa_CA_0285-0006,usa_CA_0285-0007,usa_CA_0285-0008,usa_CA_0285-0009,usa_CA_0285-0010,usa_CA_0285-0011,usa_CA_0285-0012,usa_CA_0285-0013,usa_CA_0285-0014,usa_CA_0285-0015,usa_CA_0285-0016,usa_CA_0285-0017,usa_CA_0285-0018,usa_CA_0285-0019,usa_CA_0285-0020,usa_CA_0285-0021,usa_CA_0285-0022,usa_CA_0285-0023,usa_CA_0285-0024,usa_CA_0285-0025,usa_CA_0285-0026,usa_CA_0285-0027,usa_CA_0285-0028,usa_CA_0285-0029,usa_CA_0285-0030,usa_CA_0285-0031,usa_CA_0285-0032,usa_CA_0285-0033,usa_CA_0285-0034,usa_CA_0285-0035,usa_CA_0285-0036,usa_CA_0285-0037,usa_CA_0285-0038,usa_CA_0285-0039,usa_CA_0285-0040,usa_CA_0285-0041,usa_CA_0285-0042
0,1984-04-14 18:24:49+00:00,173.75436814559922,164.52465092145144,165.0493451155819,161.86048891622875,159.22984688012983,166.81165653455764,178.0419461905798,180.03975765714105,189.63264212108427,187.3794350472291,187.68490822885565,177.4400159475024,180.62918972519492,,169.24230136228198,175.0337524280314,175.40737273257315,169.9944398007087,177.058098134563,173.3191774094315,183.36421083063624,189.39736004390815,195.92750965114806,173.43916341840287,166.32854095037294,183.59136798141793,209.9896863299153,228.3438842281278,231.2503894134107,224.12375563531734,223.3530188533587,228.15850076878047,228.92703895192523,228.19337275089768,195.28864511367354,229.30796194488045,227.59116359131073,228.08737675905792,251.65691550205344,272.33083292399175,262.1626895321391,263.64923188203164,269.014735156649
1,1984-06-17 18:25:59+00:00,193.95318188633706,183.48442028015072,184.9009684146713,183.92061174437384,179.40513761954537,180.65131059028715,187.03465020861003,185.50741035711786,190.75298512812907,179.02501646111344,181.83747726216785,197.60576374422087,206.32754088801454,215.2072462439212,205.91089042431233,195.29526572007347,196.1194032658567,196.49619488076604,186.43036463137366,183.56151089480898,190.21048903246282,199.70437396336976,203.50140772797124,194.43069813559208,180.07260189125216,189.18494361849338,225.9153317865124,244.97085873664574,245.1020869869697,232.86065256583743,236.35125991293432,249.25384048478494,250.14474611923023,248.06423811191735,214.37289397382773,213.4298384872351,229.1099192185208,255.1170082406092,282.4509040364259,286.6186528247453,281.0941962462212,277.95216918622964,278.15207956566604
2,1984-07-03 18:26:10+00:00,,,,,,,,189.9076988619783,183.60989252375316,182.15123213038726,181.80887681071533,191.70851514333918,,,,,,,,,,,,,,,,240.41678115222578,228.11392513128231,226.71310690480337,232.60041528547723,237.99235089732747,248.70797624431376,243.5193511018004,205.61633632820616,221.08835019817317,230.28586717067606,266.666832763233,277.2280428815818,284.2690517201394,281.87212890685066,276.2566706929707,275.26613841134684
3,1984-07-19 18:26:30+00:00,189.23340725794657,191.54316783128155,189.89544629223505,174.67773675117382,168.24393013188873,178.51459823999724,178.62856426972152,176.3725943137972,189.83337142850257,173.3905693332792,175.21220042805078,196.5675481953513,,,,,,,,,,226.85921666136198,218.72725717967154,224.46836081575458,215.1717433782218,213.38702240797886,225.6027761222019,213.67713352312978,214.30859962475733,213.71156835222777,222.63726984014102,234.55557260851876,235.88391759907645,226.58882826497177,211.78143086979856,214.6206499912599,223.00909369735035,263.60908809991844,276.4144532776076,291.6061177886934,292.5737962699274,280.2682308727434,270.27763008352883
4,1984-09-21 18:27:45+00:00,189.8830623372273,174.18087192221725,175.82530772713943,175.68130522713656,170.16612280578175,171.72801159752868,175.17475523554066,181.8613445234522,182.75584883926922,179.2373626492222,178.43918103593944,173.482001671617,172.85831099489457,191.65842115590723,206.6426877782091,213.9444430558959,219.79598354893724,222.2586035398807,210.81842555056215,193.22163667284914,194.3014906195536,199.10848555134123,206.17739879896442,202.56078974376624,198.7562997660997,196.95882140027442,211.27053809564688,205.85912087528368,202.016243913756,207.80292689171458,216.2694372816633,224.6154267146278,222.67207108304194,211.1621512418145,212.40747771375163,215.61131593640334,225.54443887478084,233.34523967977378,256.86191299053263,262.51810622470475,271.52179502247293,274.33874112026115,279.83128963649335
5,1984-10-23 18:27:40+00:00,161.90610157486321,163.29163010484112,158.81329440642688,161.28503412169675,161.01853760543668,168.8852824575393,173.0150425580827,171.2812574264323,182.68877937543567,187.93559925071747,177.61283343625342,157.5910249675286,147.94588505951813,161.3436472858151,,,,194.70525320190018,196.98977215205116,196.53003221190605,187.5294648524045,198.93411828805793,185.60076764062342,179.9462291704591,186.77413300636817,193.2130521725424,213.2028195315695,214.9110326201216,187.87466812740865,205.92868351336907,205.508800700739,217.49686727276034,218.06343504090825,224.87010106520785,219.23645682682275,212.00924094436454,214.43772730607446,228.57600713836266,250.2298330714275,258.90791459092713,257.7687040967195,263.03728504848164,267.7710961946993
6,1984-12-26 18:27:50+00:00,,,,,,,153.446161788823,168.01322520607266,164.75408541425386,167.45065247463594,152.39704232820299,119.43955403085292,,,,,,,,,,,,,,,,,,188.33763786474188,198.95071832661586,211.1790367288087,211.4026564605681,,,,,,,,,,
7,1985-05-03 18:27:48+00:00,180.47945648228765,173.49611478650326,185.10070044984917,177.58657671502152,168.36483614384562,175.1618558651895,183.90917168541208,179.2925095326033,189.97107104519824,191.8984627760326,199.84731740359481,194.16916377648192,201.76742259042885,195.56480114549512,206.06523030249073,191.83762277965485,188.3626853947746,200.35786081026143,204.06734869327136,205.99301810975584,188.64961810025142,177.7230073900811,170.38903994029738,161.61158441513822,163.2235747897023,173.5779874488102,220.51482629711995,238.40139334296782,222.09434616999812,211.03902248149342,217.73610274943803,220.9305381944559,214.35231869879058,197.42196529039782,197.301031010563,208.97260992045938,216.4756084719635,254.7385653643522,250.3528635636576,252.88762874027324,251.37064089517543,245.49649290926834,248.0813383129891
8,1985-08-07 18:27:22+00:00,211.36339700426066,221.67583366697292,212.0429743969233,225.41596473023998,215.64660660948408,226.43882336607305,235.83058550961368,221.38885619619194,222.49800285134373,231.24878437442482,229.95225687847153,228.38606083518732,226.26042950442925,215.98798785797206,223.94600919395754,,,239.39248367418355,227.57166665339977,230.4599251136036,215.39749217641258,210.34383758693764,208.54518705024813,198.28136194764696,196.77146252482675,206.72255634755123,224.8672017954638,235.54590874584176,251.1981184846505,247.1333135823341,240.57448967673324,233.36139370818756,241.7115278554768,241.35615492394396,239.20523796873943,239.9935560275341,232.76570609785432,245.2233422932481,262.14765869432233,272.63205708799444,279.4051980574857,266.08536452903434,271.1355734682379
9,1985-10-10 18:26:39+00:00,186.20605279007407,202.1905004711979,213.45840866128486,215.06473229984152,223.81917097554032,236.91349481220016,238.20003517724626,227.93306562873786,231.9753008634367,231.5613850169451,226.1720428490445,226.22848868293886,222.42813305852428,206.09069153644734,210.36562373192385,211.31487391477353,205.41466550337134,210.26136844468454,210.93674076836894,204.31718311718538,197.0120050652685,196.9332919984874,200.3881277822337,187.08168899608205,178.12691870372066,191.0621069759324,214.80937189825272,222.7517697287093,225.11793426605695,231.33439062719893,232.6082321836645,223.08181647203847,234.38031715861285,225.69929214582896,218.1930674771158,225.2045024931787,222.29295169819505,231.20166609141933,248.66270082232808,251.73659713610695,255.80036587021903,254.51720812370235,257.8142307756203
