,dates,usa_CA_0285-0000,usa_CA_0285-0001,usa_CA_0285-0002,usa_CA_0285-0003,usa_CA_0285-0004,usa_CA_0285-0005,usa_CA_0285-0006,usa_CA_0285-0007,usa_CA_0285-0008,usa_CA_0285-0009,usa_CA_0285-0010,usa_CA_0285-0011,usa_CA_0285-0012,usa_CA_0285-0013,usa_CA_0285-0014,usa_CA_0285-0015,usa_CA_0285-0016,usa_CA_0285-0017,usa_CA_0285-0018,usa_CA_0285-0019,usa_CA_0285-0020,usa_CA_0285-0021,usa_CA_0285-0022,usa_CA_0285-0023,usa_CA_0285-0024,usa_CA_0285-0025,usa_CA_0285-0026,usa_CA_0285-0027,usa_CA_0285-0028,usa_CA_0285-0029,usa_CA_0285-0030,usa_CA_0285-0031,usa_CA_0285-0032,usa_CA_0285-0033,usa_CA_0285-0034,usa_CA_0285-0035,usa_CA_0285-0036,usa_CA_0285-0037,usa_CA_0285-0038,usa_CA_0285-0039,usa_CA_0285-0040,usa_CA_0285-0041,usa_CA_0285-0042
0,1984-04-14 18:24:49+00:00,183.24045661697895,173.0621305456932,172.1639114691167,169.9914218916971,169.27394055570838,177.48350606485985,187.52803466195954,189.52584612852078,199.67673579666283,196.86552351860882,199.88130769205816,184.2699996468958,191.30103925549713,,175.8095933809295,185.7056019583336,181.5055724641744,178.12537277617704,187.72994766486522,184.70248357508717,194.74751699629192,200.06920957421036,206.59935918145027,184.82246958405855,178.52494041357545,199.11405820731204,220.03378000549384,241.4784682654228,245.47952212048028,233.60984410669707,233.39711252893724,237.6445892401602,240.3103451175809,241.3279567881927,206.67195127932922,242.44254598217546,246.56334053407022,239.4706829247136,265.88604820912303,285.4654169612868,272.8345390624413,275.03253804768735,283.2438678637186
1,1984-06-17 18:25:59+00:00,185.88947741406858,176.22708625510907,178.85319006046993,177.008865053858,170.86709759008463,171.5796430589851,178.97094573634155,177.44370588484938,182.21494509866832,170.96131198884495,171.46985722639408,191.79989652418755,197.2558733567125,204.83962620814742,200.32832578966492,186.22359818877143,190.93559324796982,189.58444819025019,177.35869710007162,173.88506552808678,180.53404366574063,190.63270643206772,194.4297401966692,184.7542527688699,169.7049818554784,175.9897908456904,217.37729175705167,233.80572946735091,233.00653027856697,224.79694809356894,227.81321988347358,241.19013601251646,240.46830075250804,236.89910884262252,204.69644860710554,202.26470921794026,212.98251027398382,245.44056287388702,270.3553473280232,275.4535235554505,272.02252871491913,268.27572381950745,266.0565228572633
2,1984-07-03 18:26:10+00:00,,,,,,,,179.44481439065876,172.53154426000305,171.68834765906772,168.3565967761616,184.1752383239891,,,,,,,,,,,,,,,,225.92971034578332,212.419598424303,216.25022243348383,221.5220670217271,227.52946642600793,236.1525148787303,229.03228029535794,193.0608749626227,206.6012793917307,209.36009822803695,254.11137139764955,261.5337161746025,269.78198091369694,270.1013838766162,263.70120932738723,259.5718117043675
3,1984-07-19 18:26:30+00:00,182.51429742375342,185.4959689805077,184.8561139165902,168.91849975043684,161.12957854274305,170.95559967652994,171.90945443552837,169.65348447960406,182.7190198393569,166.67145949908604,166.5733449269453,191.72978911473223,,,,,,,,,,219.30021809789469,211.16825861620424,216.4054290147228,206.53288787711634,202.3921154065719,218.48842453305622,204.37375067578543,204.2299348734676,206.99245851803462,215.52291825099533,227.8364627743256,227.8209857980447,217.28544541762741,203.7184990687668,205.31726714391556,209.57087402896406,255.54615629888667,266.3357885263179,282.302734941349,285.0147977064601,272.20529907171164,260.19896533223914
4,1984-09-21 18:27:45+00:00,193.80607850207892,177.7115864705837,178.76756985077816,179.0438905112951,174.31990462738935,176.14140478298674,179.09777140039228,185.78436068830382,186.90963066087681,183.16037881407382,183.48305896217724,176.30657331031017,177.27170418035263,196.70229908214503,209.3586220461833,218.35783624135397,222.31792251205616,225.62118882403925,215.23181873602022,197.9292560706711,199.00911001737555,203.5218787367993,210.59079198442248,207.2684091415882,203.80017769233748,203.37830239730434,215.42431991725448,211.2909894112321,207.90076816103343,211.7259430565662,220.4232191032709,228.53844287947942,227.3796904808639,216.59401977776292,217.1150971115736,221.04318447235175,233.39047120448407,238.05285907759574,262.7464372378101,267.94997476065316,275.935188207931,279.0463605180831,285.7158138837708
5,1984-10-23 18:27:40+00:00,173.45825021459746,173.68856388060195,167.47740588622756,171.18687581289754,173.2502244004494,181.8814496772403,184.56719119781695,182.83340606616653,194.9204661704484,199.48774789045171,192.4655959730546,165.90857198813725,160.94205227921915,176.1964098226163,,,,204.60709489310096,209.98593937175218,210.39261057958714,201.39204322008558,211.93028550775895,198.59693486032444,193.8088075381402,201.62689554316935,212.11656812847116,225.43450632658224,230.9063153520613,205.20289108701002,217.4808321531033,217.74048749575172,229.04901591249458,231.92601340858934,240.86538379714756,233.09903519450384,228.00452367630425,237.54202458554295,242.43858550604375,267.55805603102885,274.90319732286684,270.7648713164205,276.8998634161627,285.09931915430064
6,1984-12-26 18:27:50+00:00,,,,,,,157.12191032968826,171.68897374693793,168.64605445752298,171.12640101550122,157.1230047378869,122.08609298027592,,,,,,,,,,,,,,,,,,192.01338640560715,202.84268736988497,214.85478526967398,215.81355470960642,,,,,,,,,,
7,1985-05-03 18:27:48+00:00,188.4108950614792,180.63440950777567,191.04927938424285,184.38495264004285,176.76282993357788,184.08472426678,191.84061026460364,187.22394811179487,198.3690648349305,199.82990135522417,210.0448812911268,199.87979955349985,210.69029099201936,205.76236503302712,211.55622624193106,200.76049118124536,193.4614673385406,207.15623673528276,212.99021709486186,215.51074440478573,198.1673443952813,186.6458757916716,179.3119083418879,171.1293107101681,173.4211386772343,186.55670512385095,228.9128200868522,249.38338522184844,233.99150403878548,218.97046106068498,226.1340965391703,228.86197677364746,223.87004499382047,208.40395716927844,206.8187573055929,219.95460179934,232.33848563034664,264.2562916593821,262.25002143244495,263.86962061915386,260.29350929676593,255.01421920429823,259.97849618177645
8,1985-08-07 18:27:22+00:00,207.3610256814395,218.07369947643386,209.04119590480744,221.9853607392504,211.40880167943814,221.93615562789924,231.8282141867925,217.38648487337076,218.2601979212978,227.24641305160364,224.80635089198717,225.50435348275607,221.75776176625544,210.8420818714877,221.17513673969674,,,235.96187968319398,223.06899891522596,225.65707952621818,210.59464658902718,205.84116984876383,204.04251931207432,193.47851636026155,191.62555653834238,200.17322145566206,220.62939686541787,230.00416383732014,245.19456150041876,243.13094225951292,236.3366847466873,229.3590223853664,236.90868226809138,235.81441001542234,234.40239238135402,234.4518111190125,224.760963452212,240.4204967058627,256.1441017100906,267.09031217947285,274.9025303193119,261.28251894164896,265.13201648400616
9,1985-10-10 18:26:39+00:00,190.73042412137406,206.2624346693679,216.85168715975985,218.94276486952722,228.60968179691676,242.00341255991265,242.72440650854625,232.45743696003785,236.76581168481314,236.0857563482451,231.98909170357305,229.48603604147485,227.51805080623677,211.9077403909759,213.49788080743923,216.40479166248602,208.3231899306356,214.13940101437024,216.02665851608143,209.74642871474538,202.4412506628285,202.02320974619988,205.4780455299462,192.51093459364205,183.94396755824923,198.46562369987785,219.59988271962916,229.01628387974003,231.90449126300692,235.85876195849892,237.39874300504096,227.60618780333846,239.80956275617285,231.9638062968597,223.6223130746758,231.46901664420943,231.34169436079503,236.63091168897932,255.44925781927805,258.0011112871377,260.8902836179315,259.94645372126234,264.60078777257024
10,1985-10-26 18:26:27+00:00,170.12725172763078,199.883210609841,205.68283544732353,219.35332163649872,220.10296110916022,224.81853395761186,235.9550071614645,220.72445130469086,230.7722049682483,233.59870997289656,231.96608246579916,207.0992981728687,,216.89476529394156,198.0524345299582,,,203.35544331866305,185.12748494402763,198.68682705666316,201.79763486427981,200.65175565512328,211.6015124672044,196.59170290304522,178.46344619837433,181.50764911012857,198.9090664300377,220.680090383539,217.7442244614338,227.679969036895,229.7870129695699,227.24327492494749,232.12627679628997,237.7933068480929,213.9862837162217,217.11116543609447,191.6950790329249,232.32708238480498,238.48967104546463,243.9861780127807,247.07070485996763,253.45767285991883,251.77237259857182
11,1985-11-11 18:26:13+00:00,140.20848343028533,129.30237060814622,,,200.2391298002417,199.95016555788627,203.31985520108282,207.82484204886052,194.59402285253802,206.05194701353332,202.78286174413722,,,,,,,,185.16194065507517,194.37809477699517,193.04897358687555,190.9996143514713,191.34374044261907,175.0719955795526,,,,204.75010130969525,194.9790596912281,205.76880679290838,211.51797135862046,207.24890832884068,,,193.5787319927502,198.2910832743487,178.9036195387191,210.00368360106634,233.86668502908458,238.27083222060844,235.5626861221083,234.4670152452115,249.30129351085642
12,1986-03-19 18:23:38+00:00,138.93291632053564,146.23031792018242,146.00046438699448,,137.53161668274262,157.68730697059928,167.52615073534673,155.94099122848564,153.81037783852236,163.4427399035494,154.61015632514886,,,,,,,,150.73992186645725,154.0479024716576,156.6552373900571,170.73323595180457,180.17851049535048,167.60784870142518,168.12472007148645,177.9408753469199,194.68768131930045,189.5844545476117,202.32834079174376,216.4794205916978,235.12012142773625,,256.62623582708414,,,,140.30600471366512,174.91108085681816,237.80516134747714,245.80199171196747,261.4564183161919,269.99589693839573,263.3456660620489
13,1986-06-07 18:21:37+00:00,181.1864161953163,185.93140373918493,185.80675725695855,190.1853349942327,180.68421139312883,186.78607675795058,189.61764695217113,186.439563159844,189.2918914247937,191.22472691048702,194.37655155867668,189.4908709835564,210.14302943349628,209.07887485873124,203.40980261158964,202.33361222333113,204.74167801264034,211.15832332018883,206.39849796563522,223.39245567988957,230.09259055203808,224.14425593990657,215.91838697703164,204.76817397207097,198.7274471275217,206.52621848322744,222.06249301208334,226.2155220189137,227.69300352723164,233.23134091064816,243.06340825101086,,248.65060886000342,256.3713694856522,248.04718730389126,250.9883506034922,,,255.16005189244348,257.1364935729209,252.75096947165028,263.96558921787397,276.1388311665689
14,1986-09-11 18:18:18+00:00,,,,,192.35304158962705,190.88739581137688,188.91676347627958,193.3960898639338,203.98803899286568,204.36573978622994,198.82986141206044,,,,,,,,,,,,,232.7178752113925,215.75376260487695,203.2283301012464,206.11840424349984,207.78788506007712,209.6601274232142,214.4958760441146,204.1577546412751,197.32935182184102,206.67468852782025,207.44767931673366,208.62260825445264,223.5895891187238,,,247.51385943413203,258.39522859757164,284.21933850170416,277.2821499194176,270.8599785091123
15,1986-09-27 18:17:48+00:00,211.115069255161,202.8810339601013,209.68347393368006,200.00703291627116,198.84121431635822,190.48378491419643,191.8252071087929,183.07324721553599,188.9492957540764,195.9761814511541,208.9915228421328,207.04379002869572,220.68747834622422,215.1672345938792,224.3842833808024,222.20538550408523,218.16096481541587,214.6623741207638,215.83353668454953,217.18027840119413,223.2603871707537,229.8108460446049,228.60087743970772,208.3732761525456,199.8454091785269,192.48592783652884,204.9875592403595,184.39307149347,185.64141642104832,196.51766003197437,192.12158407425525,188.885279115859,195.25276194939025,189.4181656240414,201.23880142907143,205.57383868969592,,215.56143124663538,229.115237583843,253.86894021046376,263.2010389798852,272.5965303547495,266.99582195256977
16,1986-11-30 18:16:00+00:00,,,,,,184.4916053765098,180.70651517926626,178.31267676927945,186.2002157358844,190.26301452881808,,,,,,,,,,,,,,,,,,184.5627745573289,177.26502535088602,198.84033945504166,196.97493344317832,,,177.42983753376905,188.64064296406366,201.3298835546459,174.3958665570472,,,,,,251.51234839104987
17,1987-01-17 18:17:25+00:00,,,,,,172.89392332464587,173.635159845292,189.79927373965816,185.9175744462685,177.0366967559107,,,,,,,,,,,,,,,,,,,,205.23627620629176,204.01329584118972,210.11181252607744,210.6404102645753,174.98113379519987,188.5411719007343,208.00534407885655,165.67879761545663,,,,,,
18,1987-07-28 18:23:09+00:00,200.9216141598726,203.9000440221663,204.58157615319814,206.28654699605758,204.58485164944702,210.0031295532621,205.6595129241926,198.11361803378583,209.4658169808242,209.20333406021922,222.9392300569793,207.5494936431638,210.38458608291177,228.16757485677292,216.37153193857597,219.29443160893408,227.19159832531207,227.9581395594826,233.7474974039294,239.44959684970968,245.15110266186056,251.62139006418386,257.89011972316706,238.99088316633953,222.20264156290074,221.60456001788015,243.04271854982923,230.67258021928419,233.91439895122076,228.9972233887146,228.17418002817396,243.964420053251,253.2759610160512,257.0165492100989,,,253.18703561466933,269.7535183874794,,254.6898246671017,252.6723166831149,255.38301067022545,257.8921816584117
19,1987-10-16 18:25:07+00:00,,197.04333875820095,194.4690199322246,200.5037792453293,201.94299147221963,193.09311219951104,193.10523895450908,191.19851994593552,206.99343379123803,221.32506067105447,217.15179266426398,210.31635376853646,212.34012783379038,224.03962927248466,212.60370940383694,,,202.66271079607407,196.38886960296875,208.04015199798886,207.35152805710638,215.2111765118545,222.87454841236325,206.592548612206,192.57391030897585,200.79708985156466,208.45530870333903,222.30289721337218,215.12462367386573,222.60334299949812,223.07093315534686,218.7127080428268,231.5217509041431,235.38266266497274,217.56061908130852,219.58743513259168,240.1597288285576,237.21565150301166,239.42530346167706,246.7733416232184,258.0142298037291,260.83561738492585,265.83131197963894
20,1988-03-24 18:27:39+00:00,201.46622004237923,193.27432775281693,196.62625211694268,192.1038312243278,183.39505607260926,191.72725463001203,198.74094090818525,192.45313605258926,203.0067407160136,200.72064723925004,187.9491337880237,163.4743671897575,,182.18981625045112,184.88739735288272,177.534485964344,,188.9773937238512,190.84663347060783,187.79449333658366,202.18601311179253,205.94471826970502,202.82256098373688,190.62721955712314,182.9967973050999,177.32105268709535,213.2011950629725,219.45742724521426,223.36264886505433,208.4286104877723,223.69317801370153,240.4846044133202,248.51398063855146,252.57754267831183,231.33136365898326,209.01666016980104,202.9477942705969,238.62051876903183,247.27932170559973,230.61490181300107,233.98696099957442,243.7180629663837,249.50150888636324
21,1988-04-09 18:27:44+00:00,216.50643776010446,203.80325092713386,198.28198198892287,204.5326769894281,195.49997678207902,196.75417934516466,215.24414970479813,204.37982113904576,204.00130974763863,207.2516544557269,206.7902783159937,199.46219113205888,200.95498663393704,201.21714515095917,222.20215438177215,,198.12736051132322,205.71445672663583,214.29803365753438,214.10681714723285,209.90580934201353,215.8646771697932,221.9291842905031,213.3675423168151,210.09166948438033,,232.0591458147424,224.13069490937588,221.6469069014126,225.54566043585118,232.29696481503083,245.655669083416,267.5174001948747,261.4066387692989,233.1513157193051,225.27716055094467,225.41933689188525,248.68951068194315,242.20855890600302,252.52814522605414,243.73960676166595,245.6683191341304,271.15143005740595
22,1988-06-28 18:28:17+00:00,190.49852862161393,181.44592003189598,186.90512138929788,184.09449650611396,178.04592821610962,182.33253189293393,183.55870665232428,187.23341905099824,196.90525245823653,200.89340773876316,200.39573659768962,200.90374473733755,202.00622252818013,209.95097978199985,197.96155008674043,188.36437055063868,191.44768987458195,201.32411928158166,207.45880775364975,205.17289650148743,205.36464097212968,211.64516793620314,210.10560091626317,201.36247854750226,189.66538838290415,205.64627162533714,214.8865548135942,222.56131856992081,222.260263322534,218.95026133717718,169.32806663574226,229.38010933114717,247.72900296561247,224.04307488021598,221.98982514619465,236.88042034354172,246.66248826695508,247.20975523229842,251.14415316273954,248.33604961599337,249.3682463719975,248.94620791145084,242.72700895597973
