dates,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0008,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0012,nzd0105-0013,nzd0105-0014,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0020,nzd0105-0021,nzd0105-0022,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0030,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0064,nzd0105-0065,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0077,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0088,nzd0105-0089,nzd0105-0090,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0106,nzd0105-0107,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0113,nzd0105-0114,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0121,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0125,nzd0105-0126,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0149,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0153,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0179,satname
1999-08-26 22:04:44+00:00,268.44,251.24,275.57,238.82,260.60,236.95,228.95,218.22,,,268.98,254.09,,270.66,275.35,274.40,316.71,,270.69,,,260.52,286.82,270.78,260.47,,,,317.84,,248.66,235.07,224.13,233.46,249.06,247.15,,320.09,246.56,252.14,288.98,306.91,,,,,241.49,,,260.21,270.48,271.53,246.94,238.06,229.36,238.78,254.10,,252.86,266.88,280.38,,,247.30,247.07,241.48,252.86,255.42,265.40,251.40,258.27,254.70,241.56,242.21,263.57,274.83,257.44,264.78,240.89,242.56,252.11,,257.14,270.73,278.46,281.71,281.90,298.17,289.64,285.21,284.46,304.26,291.26,250.43,264.74,267.72,279.56,314.56,277.59,,280.65,262.34,265.19,299.17,245.37,255.54,287.01,248.14,239.31,240.38,249.27,229.56,258.66,264.39,250.09,256.02,255.37,265.43,272.70,262.09,300.81,253.34,327.09,320.15,254.10,243.65,256.38,,242.50,242.30,233.20,249.08,256.08,246.07,255.74,245.75,,303.00,321.98,337.19,308.70,309.55,322.59,222.24,252.53,237.32,261.21,266.17,246.02,,236.18,222.75,276.20,303.80,280.01,283.50,313.57,259.61,241.46,259.61,234.49,233.22,276.32,278.95,253.12,273.64,234.58,237.68,236.79,255.08,208.89,217.82,206.54,192.63,164.67,149.06,174.88,205.03,246.21,267.54,L7
1999-09-27 22:04:48+00:00,272.39,251.46,281.60,248.22,255.38,242.11,239.39,235.56,,,272.67,262.41,,280.62,277.54,280.05,306.36,,277.95,,,271.33,279.70,269.75,260.45,323.57,,,315.63,325.71,251.14,236.91,227.35,237.70,252.50,250.78,,324.24,239.99,249.38,294.88,298.22,,,,,253.11,,,264.82,273.27,276.27,252.53,243.06,232.90,241.04,254.47,330.39,250.49,271.35,275.97,,310.05,266.43,252.40,250.00,253.93,256.60,265.13,257.28,262.18,256.11,243.86,247.95,266.75,278.25,262.50,267.36,246.04,249.07,255.60,,263.00,269.88,281.67,289.14,284.33,298.34,292.90,290.19,284.01,302.28,275.88,259.03,262.90,268.37,285.11,312.21,282.06,282.37,285.18,262.41,268.47,295.45,250.90,263.45,288.03,251.27,242.06,245.79,250.59,232.97,263.36,262.12,256.16,260.47,258.63,270.80,274.86,253.42,304.80,249.56,317.19,325.51,257.56,246.81,253.83,317.23,240.26,243.65,239.39,254.77,260.51,247.95,258.93,252.75,,303.55,319.52,332.06,307.74,303.85,321.90,223.98,267.25,244.80,259.56,265.14,247.74,,246.15,230.83,268.51,309.39,288.97,274.68,314.82,269.88,254.42,262.82,238.20,241.34,272.85,278.84,252.64,265.25,247.38,246.69,237.81,258.06,219.38,222.29,211.77,193.52,173.14,152.63,181.28,217.50,243.54,265.63,L7
2000-03-28 22:10:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.57,,,,,367.80,,,,378.92,373.83,,,,,375.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-05-15 22:10:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.81,374.32,364.61,363.48,363.27,363.47,341.35,,348.49,367.31,368.04,,,,,370.36,,,,,,,363.08,,,,,225.49,,,,,,,207.88,231.90,,197.41,193.72,178.00,179.62,150.29,154.84,,239.92,253.19,L7
2000-07-11 22:03:17+00:00,,,,,,,,,,,,,,,,,369.55,354.36,,,,,,,,,,,,,,,,,355.86,359.51,369.08,370.77,,351.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.91,,,218.52,209.59,,,,375.16,369.86,,,,,,,,,,,,,,,,,,,,,375.81,374.32,364.61,363.48,363.27,363.47,341.35,,348.49,367.31,368.04,,219.27,,,370.36,,,,,,,363.08,,,,,225.49,,243.62,,234.18,,,204.33,231.90,,185.40,187.36,177.19,168.49,143.56,147.25,,225.85,253.19,L7
2000-08-19 22:09:02+00:00,,,,,,,,,,,,,,,,,369.55,354.36,,,,,,,,,,,,,,,,,355.86,359.51,369.08,370.77,,351.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.91,,,218.52,209.59,,,,375.16,369.86,,,,,,,,,,,,,,,,,,,355.08,352.79,367.89,362.17,351.58,350.46,363.27,363.47,341.35,,331.04,357.89,356.18,,219.27,,,370.36,,,,,,,363.08,,,,,287.44,350.00,297.27,,286.18,,255.96,204.33,231.90,,185.40,197.70,184.28,168.49,143.56,147.25,,225.85,253.19,L7
2001-03-08 22:02:09+00:00,284.00,271.73,285.63,295.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.68,255.05,260.57,258.04,259.64,257.73,258.51,264.66,248.50,251.51,,,,,,,,,,,,,,,317.06,313.04,296.16,306.54,294.51,304.27,,302.49,310.03,322.92,327.81,319.68,310.17,318.70,301.43,308.01,,295.73,303.06,281.96,332.55,266.02,318.28,330.79,343.60,341.75,332.76,,,,,332.82,306.19,,335.10,347.44,333.81,341.94,342.09,345.58,360.59,368.92,,,352.61,348.47,363.85,363.52,348.24,334.41,328.35,326.83,,296.67,312.96,316.18,327.53,269.84,,279.12,254.87,,246.01,245.74,299.28,304.44,326.72,325.25,325.98,327.04,,,,338.22,324.13,323.96,291.22,326.56,297.22,280.99,,,266.90,,248.06,236.81,338.57,,,209.95,245.95,278.07,L7
2001-03-24 22:01:59+00:00,307.15,271.73,311.53,317.15,350.96,,340.00,344.66,349.76,334.07,343.91,349.56,356.36,351.19,342.57,352.29,344.28,346.48,,367.87,355.23,361.81,350.95,,350.86,345.21,359.10,345.23,340.38,356.09,,,,,357.42,347.33,350.94,354.58,345.56,347.37,345.52,346.16,366.58,353.03,355.17,379.05,345.43,349.64,323.28,339.28,347.24,355.12,345.88,339.83,,,358.07,357.63,360.57,358.05,348.93,359.54,347.39,349.89,257.68,306.58,306.74,309.03,259.64,257.73,258.51,312.72,248.50,251.51,357.73,355.58,358.63,,,,,356.40,,,,351.31,341.18,349.04,332.24,335.24,319.07,329.33,316.71,327.90,,329.31,331.63,336.50,342.20,337.69,310.17,330.84,315.38,314.69,,304.63,308.12,298.69,341.60,310.29,335.06,342.37,354.15,353.80,344.56,,,,,351.21,323.19,,346.52,356.53,345.28,352.60,352.43,353.51,368.94,377.50,,,361.96,359.04,370.01,370.35,354.87,344.65,341.86,339.95,317.19,312.39,329.88,330.25,340.05,269.84,,279.12,254.87,361.93,246.01,245.74,299.28,304.44,337.33,334.26,340.13,344.36,,,,353.34,336.79,333.19,285.47,329.03,297.22,280.09,,,266.90,,248.06,236.81,351.71,,,209.95,245.95,278.07,L7
2001-12-21 22:00:29+00:00,336.30,,326.88,329.19,326.45,331.05,340.70,349.37,347.37,341.83,336.77,333.03,333.26,344.88,347.60,340.26,337.92,313.27,337.37,346.06,350.07,331.66,320.73,329.52,332.49,343.41,347.26,364.42,365.25,350.57,,,,346.24,346.99,354.19,354.88,342.67,334.82,332.33,336.62,327.81,348.20,350.00,346.15,339.27,341.68,320.87,303.44,326.25,323.98,342.59,360.18,358.41,,,350.16,333.75,335.01,333.12,346.12,352.55,339.82,324.14,318.06,331.44,358.43,369.11,,,,351.69,,,338.32,337.79,334.66,,,,,346.11,,,,346.90,346.96,338.24,339.75,335.31,346.28,347.94,335.20,345.84,334.94,333.97,339.47,345.62,330.19,316.72,312.62,321.54,337.74,341.75,,341.62,349.85,340.39,347.00,354.87,355.54,359.39,353.95,349.67,,,,,,,,,,,,356.35,349.52,346.83,346.54,346.90,,320.81,326.37,337.81,355.00,360.26,357.58,352.32,342.75,325.66,303.94,311.42,313.06,334.05,338.48,348.91,352.32,,,343.36,340.09,336.27,339.51,341.92,347.37,350.91,354.41,339.64,321.79,318.63,313.35,330.88,349.43,360.74,,353.37,,,,,,,,,350.01,,,,,,L7
2002-01-06 22:00:31+00:00,336.30,270.28,326.88,313.81,311.42,318.08,334.74,342.74,335.53,338.78,330.77,327.32,327.88,338.88,341.28,333.31,337.15,310.59,330.99,334.68,337.84,319.68,308.50,318.25,321.94,336.74,345.93,362.42,361.06,344.12,,,,339.56,341.62,347.06,344.70,335.77,326.42,328.17,337.40,342.50,348.33,340.87,334.55,325.37,322.15,308.61,303.44,316.50,317.73,332.76,349.01,354.65,,,340.21,326.14,324.19,325.21,338.94,336.88,332.63,316.42,309.90,326.78,349.94,359.09,,,,343.11,,,333.07,337.60,325.92,,,,,346.11,,,,346.90,346.96,338.24,339.75,335.31,346.28,341.90,320.90,333.82,324.47,327.59,330.98,334.25,316.48,307.67,304.89,320.19,334.76,338.02,,338.47,343.00,332.19,341.28,346.98,353.07,348.89,352.78,349.96,342.87,,302.48,293.25,301.03,336.34,340.96,312.41,331.77,339.04,346.86,346.06,341.30,342.36,338.56,330.64,,316.52,321.31,342.02,350.95,348.77,346.86,344.28,332.15,318.40,303.94,305.47,307.02,326.41,331.36,338.75,344.85,,,337.72,333.61,329.12,334.45,337.66,347.37,350.91,354.41,339.64,321.79,318.63,313.35,330.88,349.43,360.74,,353.37,,,,,,,,,350.01,,,,,,L7
