dates,satname,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0008,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0012,nzd0105-0013,nzd0105-0014,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0020,nzd0105-0021,nzd0105-0022,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0030,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0064,nzd0105-0065,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0077,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0088,nzd0105-0089,nzd0105-0090,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0106,nzd0105-0107,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0113,nzd0105-0114,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0121,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0125,nzd0105-0126,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0149,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0153,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0179
2001-06-03 22:07:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.47,601.35,628.79,607.05,571.97,579.39,574.35,594.28,588.68,637.73,599.75,630.93,645.63,644.50,620.19,599.16,608.55,602.66,607.47,,592.02,572.05,573.61,574.40,569.71,574.79,615.81,628.08,,432.48,476.73,656.55,570.45,597.78,,570.42,,,619.99,660.58,600.91
2001-12-21 22:00:29+00:00,L7,354.97,351.26,345.55,345.19,345.12,347.05,354.70,365.37,363.37,350.45,349.21,349.03,351.93,358.88,361.60,358.93,351.92,331.94,356.04,364.73,364.07,354.06,339.40,348.19,348.49,355.85,365.93,376.86,373.87,360.75,351.72,351.80,353.91,358.68,362.99,368.19,368.88,356.67,347.26,346.33,352.62,350.21,370.60,368.67,362.15,367.27,355.68,339.54,325.84,344.92,339.98,358.59,371.38,366.41,375.62,379.43,366.16,347.75,351.01,349.12,358.56,371.22,352.26,336.58,334.06,347.44,370.87,383.11,384.87,383.13,381.67,370.36,360.70,352.25,350.76,351.79,350.66,350.45,345.37,344.56,343.12,360.11,368.96,372.37,365.93,365.57,362.96,356.91,355.75,351.31,360.28,363.94,351.20,361.84,350.94,349.97,355.47,361.62,348.86,332.72,328.62,335.54,353.74,352.95,358.98,354.06,361.05,354.39,361.00,370.87,371.54,373.39,372.62,365.67,,,,,,,,,,,,372.35,363.52,359.27,362.54,365.57,345.17,336.81,342.37,353.81,373.67,378.93,371.58,366.32,358.75,344.33,326.34,330.09,329.06,350.05,354.48,364.91,368.32,370.11,375.86,357.36,356.09,352.27,358.18,357.92,363.37,364.91,368.41,353.64,337.79,332.63,329.35,346.88,363.43,373.18,370.67,365.81,367.50,375.69,366.74,374.86,366.69,378.95,382.81,371.82,362.45,368.14,369.92,367.75,379.00,373.44
2002-01-06 22:00:31+00:00,L7,,294.53,,326.13,328.73,332.82,353.03,363.82,351.41,350.65,346.33,349.33,354.84,357.13,359.21,358.70,360.64,340.24,356.94,355.63,349.86,346.50,328.59,339.32,339.09,351.63,376.93,381.98,371.80,355.30,345.92,347.71,345.58,354.44,363.95,364.19,358.77,353.12,339.59,348.26,365.89,395.99,387.26,364.07,350.67,359.97,326.87,328.68,,339.08,339.19,350.64,357.25,364.76,388.06,384.88,357.96,342.78,341.08,345.00,353.31,353.53,347.00,330.27,329.45,349.84,363.01,373.32,380.97,388.34,384.60,366.85,347.68,342.60,349.39,361.65,344.89,,,,,,,,,,,,,,,363.58,334.31,349.52,341.71,348.91,350.19,350.60,335.09,326.32,324.88,343.09,359.49,353.69,360.80,356.88,355.55,348.24,359.81,366.80,378.31,362.64,383.94,377.95,370.58,350.32,330.19,325.58,333.36,368.67,373.29,351.21,359.48,366.75,374.57,363.49,357.33,359.45,358.29,346.71,337.00,339.95,343.95,373.95,379.23,369.62,360.39,360.49,349.27,343.47,298.20,331.85,328.70,346.48,351.95,356.30,365.08,378.89,375.56,356.33,354.84,349.68,361.72,361.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-01-22 22:00:40+00:00,L7,,,,,,371.27,367.08,368.46,367.59,363.27,362.76,357.94,358.19,,,,,,,,,,,,354.19,375.11,384.30,381.55,373.33,366.19,359.99,360.94,357.12,370.06,379.54,372.94,361.06,363.52,360.37,372.53,376.26,380.63,376.95,372.31,363.64,358.39,345.66,346.73,338.50,352.54,353.42,360.34,,,,,,,,,,,,,,369.82,376.35,383.38,386.13,,,,,,,,,,,,364.44,371.08,369.78,369.89,369.66,369.09,370.98,358.74,357.82,366.34,361.19,374.78,367.61,364.22,,,,,,,,,,,,,364.44,356.39,365.36,368.61,373.87,364.43,367.15,363.17,368.45,359.80,345.18,346.58,362.49,374.87,381.79,381.06,381.28,383.09,383.96,374.38,369.90,371.15,366.00,348.12,345.95,354.45,370.40,385.45,383.93,376.24,370.52,367.71,363.26,356.38,351.18,369.15,346.30,356.84,360.97,364.05,371.30,379.93,378.96,368.90,364.53,364.77,371.98,369.01,368.25,367.40,357.35,348.79,347.12,355.08,354.58,361.27,372.34,,,,,,,,,,,,379.92,388.09,376.64,372.39,379.89,381.97
2002-04-28 22:00:38+00:00,L7,,,,,,,,,,,308.51,,,,304.99,,314.66,230.91,272.18,,308.66,274.90,295.88,271.97,,322.65,,,322.61,282.76,234.53,224.60,212.57,,326.57,320.53,318.13,317.29,,300.09,304.28,270.05,293.59,299.34,305.71,,300.72,293.91,247.20,250.20,,,324.26,319.42,217.40,223.61,302.28,318.95,,250.85,274.66,290.65,291.40,245.88,238.25,320.01,321.90,314.83,254.89,241.67,248.27,229.81,224.16,239.97,254.60,261.67,246.39,266.52,246.27,237.60,240.61,255.36,240.53,251.93,261.64,262.84,283.04,276.21,270.21,266.04,274.20,309.08,283.30,285.97,246.82,252.57,278.04,281.12,246.89,274.06,264.13,266.38,252.69,289.16,247.31,290.95,292.28,231.86,224.02,224.78,231.01,224.99,236.16,244.81,235.08,237.79,257.54,242.20,253.54,229.80,280.58,281.57,310.02,321.14,240.88,224.66,306.62,317.78,242.49,216.28,225.17,245.17,240.43,235.87,328.72,324.94,311.25,304.43,306.78,310.91,283.97,293.01,288.90,306.27,307.91,303.77,,,,,,,,,,,,,,,325.64,330.70,310.28,310.80,250.22,253.87,204.86,218.77,215.34,240.60,213.44,242.84,198.65,194.02,,,,,188.57,195.22
2002-06-22 22:06:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-08 22:06:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.68,,174.40,,81.08,120.19,139.98,111.85,,,,,,
2002-08-02 22:00:01+00:00,L7,,350.24,,347.95,321.83,,,,,,,,,,,,369.17,359.43,,,,,,,,,,,,220.99,216.11,205.78,193.27,,366.94,361.43,359.77,360.75,,332.67,354.58,351.49,,,,,349.29,,,,,,348.78,352.89,178.08,197.67,346.66,345.42,,,357.02,,358.65,362.75,,357.85,354.30,338.58,231.68,224.02,,,205.53,205.89,359.30,,378.84,386.33,369.23,368.68,358.44,348.78,221.37,233.22,245.04,,,356.29,363.40,357.12,362.21,,,353.92,,353.82,,347.26,222.50,,238.59,232.03,242.19,324.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.06,168.84,193.60,193.33,161.93,120.75,162.29,173.63,155.33,103.43,105.10,138.53,164.68,,
2002-09-19 21:59:35+00:00,L7,273.21,262.57,276.06,302.74,303.62,,289.20,286.75,301.30,299.98,251.75,296.80,314.20,318.43,322.30,318.79,312.00,287.87,277.96,296.39,307.18,297.26,305.52,307.82,312.92,316.57,319.67,326.79,325.70,323.24,312.30,315.14,,,302.61,298.54,303.97,311.15,316.89,308.46,297.78,,,,,,,,,,,,,,,291.63,293.16,302.91,312.95,311.82,313.34,313.60,312.22,323.32,319.83,311.89,314.04,307.17,303.79,304.08,306.55,306.92,318.01,327.21,326.14,312.32,307.69,299.82,308.98,309.17,315.56,318.30,325.51,327.63,323.52,311.05,309.84,307.06,316.72,314.80,301.27,301.87,286.72,282.67,270.88,277.81,293.14,299.84,315.37,321.30,315.76,312.21,299.30,288.58,265.89,269.42,291.31,252.17,311.33,313.36,304.00,309.62,293.57,300.63,311.26,318.51,317.13,302.52,289.55,284.63,270.11,265.10,307.01,324.59,332.77,332.31,330.39,325.59,313.81,312.27,307.36,312.60,318.58,323.50,321.05,317.46,312.52,307.71,299.34,,,,,,,,,,,,,,273.06,307.80,311.76,309.18,305.51,317.32,318.35,306.72,284.08,268.52,266.23,273.51,265.29,271.08,274.02,252.24,286.91,250.11,319.77,310.40,319.64,328.88,337.11,335.63,309.41,306.66,249.63,253.55
2002-11-13 22:05:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.57,357.40,350.65,337.90,336.93,333.10,339.73,323.43,315.43,336.35,331.72,327.60,283.22,,340.78,331.88,354.95,372.47,376.32,343.50,,,,,
2002-12-24 22:00:09+00:00,L7,321.42,323.81,327.51,329.41,321.76,312.14,310.36,325.58,337.19,336.55,336.66,339.63,349.43,354.16,342.72,326.33,316.96,297.97,311.02,321.32,335.45,336.87,328.40,337.73,345.25,354.40,344.28,334.09,320.64,323.83,317.41,314.38,322.82,323.52,335.02,350.34,358.72,348.30,334.46,326.01,326.83,313.90,316.78,321.61,320.01,315.19,309.38,311.64,296.86,332.19,339.56,339.05,325.27,310.60,312.97,322.98,327.93,329.45,334.74,336.63,341.58,335.28,329.07,319.02,313.24,321.57,323.60,327.02,326.34,333.58,346.64,351.87,347.85,335.48,315.44,302.83,302.12,307.44,323.75,341.60,350.71,352.81,343.66,330.15,322.99,323.51,326.85,327.79,334.71,326.42,310.23,302.71,297.78,314.85,337.46,341.90,346.61,343.53,334.56,329.88,324.14,320.17,305.78,304.52,313.84,327.34,322.50,334.56,334.99,332.35,333.09,330.23,335.36,340.04,321.91,305.74,297.25,309.16,337.99,350.16,328.90,342.25,338.15,341.60,339.81,332.15,318.13,322.52,326.48,324.15,323.37,320.91,319.43,318.02,325.68,321.68,326.49,331.93,335.40,342.40,300.17,321.22,325.58,336.19,338.83,325.59,310.07,303.02,304.72,316.48,334.76,340.86,340.16,343.60,349.84,352.68,343.74,331.11,315.75,321.95,323.10,324.91,319.76,324.79,330.69,335.00,331.81,326.59,329.03,348.68,352.72,363.30,376.67,372.25,358.95,351.54,322.23,311.85,328.79,328.80
2002-12-31 22:06:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.51,344.48,352.04,355.94,350.70,345.69,329.16,330.53,330.83,331.58,329.80,327.97,334.29,335.33,331.76,326.13,324.80,343.78,350.57,364.75,369.19,,,,,,,
2003-02-01 22:06:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.22,322.13,307.82,304.54,300.96,302.46,298.47,297.42,312.04,319.65,318.02,301.71,300.35,323.67,331.31,339.20,338.34,337.71,334.25,320.99,316.89,317.14,310.42,270.96
