,dates,usa_CA_0222-0000,usa_CA_0222-0001,usa_CA_0222-0002,usa_CA_0222-0003,usa_CA_0222-0004,usa_CA_0222-0005,usa_CA_0222-0006,usa_CA_0222-0007,usa_CA_0222-0008,usa_CA_0222-0009,usa_CA_0222-0010,usa_CA_0222-0011,usa_CA_0222-0012,usa_CA_0222-0013,usa_CA_0222-0014,usa_CA_0222-0015,usa_CA_0222-0016,usa_CA_0222-0017,usa_CA_0222-0018,usa_CA_0222-0019,usa_CA_0222-0020,usa_CA_0222-0021,usa_CA_0222-0022,usa_CA_0222-0023,usa_CA_0222-0024,usa_CA_0222-0025,usa_CA_0222-0026,usa_CA_0222-0027,usa_CA_0222-0028,usa_CA_0222-0029,usa_CA_0222-0030,usa_CA_0222-0031,usa_CA_0222-0032,usa_CA_0222-0033,usa_CA_0222-0034,usa_CA_0222-0035,usa_CA_0222-0036,usa_CA_0222-0037,usa_CA_0222-0038
0,1984-05-18 18:13:47+00:00,192.2420820377076,194.534766479604,189.5370593637392,195.6675257791333,196.34343531706526,190.04439744330566,179.97558490282967,191.71585560140704,192.94979242546535,189.3893834190004,204.31002768841753,202.53268220741114,175.25137904224638,184.91384150461082,185.44812783054576,198.01095187255945,205.03251421014474,198.74520630999592,206.38059255409223,215.99662785305856,208.6246808752054,207.43597878583446,207.39239580740798,215.33138671590822,196.19964247784563,198.79233962765284,201.56678398266544,209.6304894809494,213.46103353673217,197.53966000948628,184.2392413555724,183.21518790481758,189.03058909172293,177.64011990486352,174.7042567978782,182.5684590407958,167.01240741136513,184.47918721134084,202.905022973221
1,1984-06-03 18:14:10+00:00,185.4822767548068,188.66939238407573,187.68457745953847,195.1647656048235,187.39330638211518,188.5787627399764,177.61621935685753,189.40743982194124,183.73691981284742,185.35776338058173,196.86451042092517,197.54593826659558,186.9555818178784,187.33064563022816,185.34727372806364,192.6590448396934,197.19551436114867,194.67716601764258,199.7884353889831,208.78251619665753,205.84895329927437,199.95656045562276,203.35131025478861,208.67318783255422,200.25531600351997,205.13216851156014,199.1287272678897,201.47895013061765,209.68583795313623,188.8897299728879,171.31168319977067,166.14546762840587,167.92614688101446,163.32540879133768,165.70679264553848,171.0316337920609,148.15476830078103,164.7719984936445,188.44424206973562
2,1984-06-10 18:20:29+00:00,201.46756547677748,200.89682904681075,185.7885803919036,201.45763603505344,197.9338526509251,207.68004574793815,199.9246833929237,205.76964526467728,198.94144098789258,204.87031175816637,210.76149930506375,208.16766746979664,187.60566721874005,186.71233046736722,186.4719482987082,192.94867065861422,199.09075073374288,195.54079700016297,202.2184394306879,214.19670261121064,212.97185847341507,209.28396501382485,216.75081311826563,214.83817407563842,205.42969000604677,195.68001447131726,198.3324418373854,202.2903644160081,213.2998432011678,188.8878943350527,179.6876325835345,170.38657806249384,178.96310522110653,183.33498406277766,180.62768936449004,176.4100559398737,158.16036631551225,175.7468579974937,188.5899759578953
3,1984-06-26 18:20:42+00:00,197.39470645013884,206.97006715108378,203.38579917075154,216.40810392101966,206.91975634455855,208.09706882096432,202.31795976719536,207.9334586123822,206.7766566440238,204.23360614831597,211.13211985625136,209.49600587456626,193.12371120801356,197.4008414239189,201.5201393031849,209.3089636113949,218.52064256898083,213.2191047136787,215.16635117296562,221.40869616169377,214.4449650560962,214.7047316505775,219.17881364570897,214.4765943476714,207.61702602350022,206.5687142439535,210.00304058737362,217.45107773769658,217.62364586018842,197.07839771908277,187.39930674290542,175.78533982579185,181.6417698366735,181.60654884098253,176.87251180970046,171.73458403501067,153.49593253389634,163.68186975918084,192.08358496023712
4,1984-07-28 18:21:26+00:00,195.53947610736572,190.3773905392575,191.44448614596283,205.1395562010666,195.35215834366676,205.87255178869634,213.14598844203636,218.42537784511526,217.2946822987178,215.96367083774058,220.18533121223166,215.14928847420012,199.26982310356587,202.17897779020825,202.9558340530571,209.5638147720521,213.75665589452936,213.33285070012815,218.02893586239946,224.12848703824469,221.24716535974275,213.9996637076791,227.56761487085305,225.28740074949104,217.37117751826818,214.54270110290403,217.04485940974345,224.6897861405377,223.78815619917387,202.2878147458754,192.29794656112458,193.71278206273362,203.00723614753005,190.74178450841063,184.76176534001974,190.07916621021468,168.3087127942102,171.59442301668784,199.12448991027415
5,1984-09-07 18:16:09+00:00,201.6650387318042,196.7085595035055,201.81749138637048,209.99017311034146,201.12847745192775,207.9559757666552,213.84551799887439,219.83716991692896,216.60605043685013,223.79825462340892,227.3838637154436,229.4321825263652,207.82688153635158,210.78805255241832,213.88531280291167,219.7401972205304,221.61463072033158,216.01856264839896,219.81761059822884,220.52963597905236,216.2538288970292,217.468690038906,222.23118383678897,223.77156454915436,219.01184828760273,222.17815670623304,232.3458704044198,227.32766879299876,234.43133005716706,214.90249484720627,204.20481076397976,203.67724647549744,213.09992253156184,208.8281068828196,208.9243063389073,217.78351862340332,195.4393127890343,196.54291790648261,209.73423673255544
6,1984-09-23 18:16:11+00:00,187.4198171589357,187.6905826533663,186.33060216600916,197.63185613127175,195.36766799461472,194.53200843469398,199.4920157437271,205.80374206787044,202.64751254499797,204.4932960911684,204.71560204989922,209.1603372836468,194.4125291337098,192.68972883091516,201.20239148500548,199.80884686246273,207.63643568200965,205.56522278748525,203.0206513722584,208.79484387922642,207.00786867745907,198.44744899927153,206.4850670981074,211.68538445726884,204.21835283334775,202.14601111041875,208.07949344751668,217.7894828888658,219.45614711858312,205.2638664590971,193.8727858528574,195.07948619314723,201.24461659453425,201.11753359497095,195.33659707047758,196.44648744324982,183.6476111309457,180.59295270230942,208.21054891242258
7,1984-10-25 18:16:05+00:00,209.8868595676604,202.66595412394096,199.35263229284647,214.37638170928605,218.3088386638872,214.48916867781807,206.96540926126687,214.16927971314172,209.1080625240743,212.71688241629275,218.65498154628978,227.14366365190227,208.05850623685217,204.5598355124909,209.50683699900978,207.31418538554888,218.30300321470435,214.1179368535073,214.14852004128662,225.2757766338969,218.43948464375032,219.03328719524018,224.3713594883115,223.40185571470607,215.81619821268555,212.0778988961663,219.77116323691644,233.79739024034413,241.94245747919518,224.31865117298779,207.8475429648398,210.57332519543812,210.5488294724424,204.94334191013013,200.86740921060462,206.13956926046475,193.6830529735437,192.92322290772867,213.19964357010855
8,1984-12-12 18:16:08+00:00,,170.67429821395805,,165.57187643698333,180.613733044282,164.96068274644716,187.93178481500533,198.67290203378735,185.83373937915687,182.25622462672942,194.98728522125052,187.76743260618136,167.39124418652273,172.3420377019565,165.98422728758922,170.62820993619468,176.4099254899286,180.09162123828858,192.47751396224442,195.47554190617907,198.83046686005852,203.7033747143981,202.0388588510519,200.75715446992783,186.25886036686805,189.90771782942642,186.05908139304378,193.95556839252683,201.13782558876838,187.0997593407917,179.3512137661644,181.02300880815957,184.8629391554782,188.5100265987912,185.0176408540951,192.10814967503046,182.18566573674553,178.0419079354895,210.85947683894895
9,1985-04-19 18:16:20+00:00,172.56591837546839,172.5623026490804,166.6906519202912,189.88193651752547,200.18739384924268,215.11802269326193,222.3475118937758,221.447615599622,199.78410064204198,216.19686892377186,215.7145933306385,205.87596189352266,178.62191771884844,177.54363536572413,179.79654453017102,198.35832836927332,195.07081090072654,192.41397656755365,204.9179924851346,212.46413350128105,211.83317791197916,206.9150503547849,213.2652121001359,208.0947456307079,197.2924020987384,199.03640999242828,198.07174598376727,197.45036340865454,203.51164973145654,184.4041681131204,175.22196264701566,173.91066762369047,175.03095384345696,176.03090418977072,173.62493193354354,175.4528004572347,163.05632681697557,167.9479726676906,180.80420935667604
