,dates,jap0185-0000,jap0185-0001,jap0185-0002,jap0185-0003,jap0185-0004,jap0185-0005,jap0185-0006,jap0185-0007,jap0185-0008,jap0185-0009,jap0185-0010,jap0185-0011,jap0185-0012,jap0185-0013,jap0185-0014,jap0185-0015,jap0185-0016,jap0185-0017,jap0185-0018,jap0185-0019,jap0185-0020,jap0185-0021,jap0185-0022,jap0185-0023
0,1984-07-31 00:45:29+00:00,148.37448498684537,142.72745087502548,147.6940489187065,148.53088575492262,143.8885759000112,135.32495045468795,135.90970931514266,140.4868038236383,143.06506808358296,145.10887867796527,153.6405416351887,157.8286625226406,139.82435389147037,144.32281094503102,142.53839965083952,138.65415087412708,130.5150073631683,131.01359229621397,127.92088172181548,129.4020960291907,149.31421035318513,142.98746567923234,146.01516664793908,148.76672388349084
1,1984-08-16 00:46:00+00:00,147.9950604057102,164.36093086915628,,,144.44391464878697,139.1358677345019,142.57353619935304,149.13954048496709,145.83807055354754,150.77363425921678,153.67508742543558,161.3881342437998,145.97712199565302,149.09983325483427,149.07909769371668,146.3549841365035,133.60648653141038,137.88711336868886,138.87546375263244,144.81366916565196,157.50629845504687,150.70631948585827,148.51936259499993,153.73188367828357
2,1984-11-04 00:46:10+00:00,156.42075766782077,142.35827967181788,146.22826467310753,152.511355957935,155.29490340644347,156.74613209309817,155.95338137744537,157.86943745978,161.1995418377914,163.70425157483848,174.52753332179253,169.92421574446013,162.03860803688156,150.08810183571808,152.48879634941042,142.33310080254444,139.3158356573726,137.2122996221495,142.49128577679812,146.2401003311843,164.51169426731138,156.69105089012152,155.46658485891115,156.4055767759362
3,1985-01-07 00:46:30+00:00,140.28567125804904,138.10528916448627,145.95081542475822,151.72911946492553,142.63943303486872,136.45404730426267,146.42354412250913,152.0195065822989,162.41591945560066,162.5548010688831,174.036896480895,171.75297172234895,155.74924075807988,155.57345149652622,154.71126835663017,147.3522531978183,145.64198521065822,141.1597476813723,144.53312069497548,150.17811874320608,162.8983931687684,159.42558498392123,146.67580765716798,151.49480126456757
4,1985-09-04 00:45:15+00:00,145.60569517621786,133.22302178847642,142.57010890047934,146.05504169255954,139.1100080084267,136.31177781482515,132.64680880094585,135.05899278393406,137.48809607700628,143.37497013737027,152.05734749820505,153.33402297485722,139.42700400964313,144.3362697064469,140.70828432918933,142.27362527189615,125.66416527923775,122.35833660470364,118.4050685704307,125.16913349696065,143.6503472254508,144.012729842406,145.48045684938606,154.19643824470762
5,1986-01-10 00:43:19+00:00,157.93543378902544,147.4246954790925,153.23137608094567,160.79214126082206,153.8915514639694,147.42190073686828,145.6286153567669,145.3030803582364,150.4888558439896,154.48692450645734,161.4759665468054,169.8418176959244,153.30682334615332,155.87516401806786,154.23052089766537,148.19188325700935,147.9943516860741,146.36469896328208,146.18471189217553,150.0979096751331,160.49785501925473,158.59541556114388,153.78710844813486,157.45902184303566
6,1986-10-09 00:36:01+00:00,142.75669035457108,136.35706597453736,143.254231894675,145.7018041258326,140.3156546663737,135.74529929828591,134.29798603637678,139.287717140453,143.54087553781895,147.57384239929763,154.89268080258174,152.2026854959997,128.4992380037152,143.74269715409105,147.7947877642424,145.7792008870087,130.0705064341309,126.88371814585003,128.39119320126073,125.45595361266737,142.33091936024152,138.3926900976772,143.82972438993232,149.98142884160853
7,1986-11-10 00:34:53+00:00,149.20125241527072,147.58288625045918,151.9839983195821,155.2773122307208,150.32263436284558,146.53828842280876,135.34356766197232,92.97624994560576,142.69785844727096,143.23203079595248,159.66898431974852,,,152.58082940886175,,,,,,,,,,
8,1987-01-13 00:35:28+00:00,132.2127137732997,120.14637590025315,136.7005762117251,140.45394325294876,134.97222883470363,131.02323437980948,127.7342178510447,132.73542556945614,132.82760848062625,136.34858579345513,153.06358830481693,151.88718507576152,139.31594125676196,145.52174198870492,145.4034124442597,142.1285135063481,126.66055060530694,129.1822760136008,128.94269940449234,131.13148888484466,149.39722514367054,149.12989561349548,148.4667864512939,143.54181363300236
9,1987-02-14 00:36:34+00:00,141.84998544028844,132.74602398595061,138.4209780987773,140.5110879958936,136.7474730663306,137.06749664428588,136.0587957207445,135.39521238525973,135.4502815317725,140.16629222398882,150.15381668694772,154.4607652611963,142.6192962075491,143.14766289216385,141.93039505382671,137.43036717904056,123.78710384958684,130.23491936322188,123.70842833994325,130.67181770103545,150.01704137480806,149.18285290189783,147.29786352391838,151.010901135687
