,dates,usa_HI_0020-0000,usa_HI_0020-0001,usa_HI_0020-0002,usa_HI_0020-0003,usa_HI_0020-0004,usa_HI_0020-0005,usa_HI_0020-0006,usa_HI_0020-0007,usa_HI_0020-0008,usa_HI_0020-0009
0,1999-07-10 20:53:01+00:00,195.9835718801287,214.15159454423392,206.18659081891897,179.70556630361722,184.0055902343483,200.93387658516409,210.03482723703038,216.02001946106205,223.44968129429975,223.98836003467892
1,1999-07-26 20:53:05+00:00,193.51491232580386,206.44980875793016,207.73015996801334,182.96959377322358,189.134733865011,198.12890935283374,216.82486138205624,225.6560478577844,220.75445441177303,223.1198462069606
2,1999-08-11 20:53:07+00:00,194.78374401828327,,,,,,,,,
3,1999-11-15 20:53:07+00:00,195.61436256664413,198.81231545315737,196.7247598284291,178.13289540050246,184.5087240364424,199.6818424785057,223.27147602414414,220.02567396089785,216.96200067819774,214.4078589574
4,2000-01-02 20:53:03+00:00,199.36225680540844,212.50064541938931,196.47567847446297,203.3185525907978,198.48668715027648,206.8746948407151,208.4109029727318,203.24567690301248,209.2143709619786,214.43658012545814
5,2000-01-18 20:53:00+00:00,189.08621793467037,,,,,,,,,
6,2000-02-19 20:52:54+00:00,197.96983873079017,211.84833801256136,194.79173548813682,199.65674532184818,191.7844870542317,201.3812329166073,205.70617819956442,208.1456487401038,205.79696003716307,207.81131180290362
7,2000-04-07 20:52:39+00:00,199.3842285001513,211.96208249877222,199.61334876546198,202.58257113973053,198.03566951120786,202.86613949746612,201.32231172139018,210.1932650997357,203.71931556021542,212.53929009648837
8,2000-04-23 20:52:33+00:00,184.2911775915534,197.59204650763692,192.04037408709942,182.1024577511536,187.1392734158197,195.65938992549965,195.51600100108578,201.0537658960173,194.45525654411162,201.1522251947308
9,2000-05-25 20:52:12+00:00,191.30103239449318,199.11005924831022,196.57516134079322,176.42417561280246,179.97121739748775,193.66510111940065,205.55692141053967,217.55376449211025,216.65636564863416,214.7884773739011
10,2000-06-26 20:51:56+00:00,189.8894327824065,197.92128183070153,193.97603869078242,168.33228838951283,176.61699365365232,185.63306265229178,202.84827458030045,205.91729329580645,203.44410747093562,197.16297508605007
11,2000-09-30 20:50:41+00:00,188.81860769111591,197.03155649312015,191.1632546039585,181.1466918433814,184.2942675382752,196.16746461708607,220.2696536455197,221.66389701270376,213.73989757559755,210.42100868074263
12,2000-11-17 20:50:34+00:00,187.7203852821036,185.7162538613083,187.64716272188338,185.7595926174463,184.7426917784446,209.1470689804606,216.63427941796033,210.03506943819977,214.4874034872301,222.15152289195854
13,2000-12-19 20:50:39+00:00,195.3609301163479,206.31904709029695,193.18368452114288,204.91964980785175,198.70598291072594,204.46781157228557,203.73043243118082,204.92787815259922,204.3756685163741,216.943193839884
14,2001-02-05 20:50:39+00:00,201.00016426982174,207.73162363704935,204.55757269546396,216.5141701389663,202.25743157099754,206.88799062373138,199.86942029538235,202.95565782471883,206.84244610628286,214.1546531063695
15,2001-03-09 20:50:34+00:00,194.54948606512588,207.29167652038876,197.37658373349558,193.46380269439854,189.92766382968648,197.96506479321522,205.97575536123276,211.65294363006717,205.8760627971286,213.23687195446655
16,2001-03-25 20:50:25+00:00,205.99061189756588,207.84955937439508,201.45778295669777,196.76506548765852,192.44857557508814,201.31245471008256,205.36515263171057,202.3882590069823,202.10474062361234,213.2111354100094
17,2001-09-01 20:48:54+00:00,193.37540031250026,203.22664182133164,191.28157048018858,181.99314319211797,181.46807824968047,191.18951137301613,211.31802511206448,220.2404892424063,214.96069214730943,223.89875655492744
18,2001-09-17 20:48:42+00:00,,181.26593842930836,,,,183.32939146360727,198.76623393216886,204.05806465348138,209.28380566285674,204.1693964159225
19,2001-12-22 20:48:56+00:00,186.67078489319985,197.60842237445996,194.15386543014645,203.95244380863303,203.32434294362625,205.0584484289117,211.36487256278073,211.4638971051974,198.53526645563971,215.28173702583115
20,2002-01-07 20:48:58+00:00,178.9699125039993,174.95455944449918,175.28555118166085,172.2117441256739,165.5183887221953,186.67763931235137,191.5670444601046,193.21487619976077,184.29464555870572,189.53746196923427
21,2002-01-23 20:49:06+00:00,210.18921249828549,216.63295543547093,206.60909557623555,202.8790846615751,201.03129292054402,195.80674456428468,195.4149315967911,199.87178750123306,201.4072156427189,210.4750972597803
22,2002-03-12 20:49:08+00:00,183.34443158947042,198.99449170161637,189.82896108463416,191.69152326375308,189.59246188597152,197.29815608425656,197.90113578572144,206.11048067962074,202.15078156573549,
23,2002-03-28 20:49:03+00:00,189.6413201373116,214.32561994017672,200.76937112835387,190.20844373512216,197.55564350381903,201.36010771774244,207.53101922672096,214.73623531557632,202.13223261425824,217.11287024984185
24,2002-06-16 20:48:45+00:00,196.56177195001897,208.96504724758498,199.85119680602023,181.22219713198083,182.22163911645563,199.68672067844696,202.51082293564565,219.4285863427939,216.59449696471972,219.21876864119156
25,2002-09-20 20:48:01+00:00,199.73798672791875,207.69106122688305,206.1909448500152,180.05447166199295,177.5982563044088,205.79153242549847,212.6053498265388,227.28844800180028,222.04764009807582,226.68166503737407
26,2002-11-07 20:48:07+00:00,188.62936033045764,190.07033987655186,187.81025889182152,201.05148948059397,192.98099150231877,205.88197075514913,204.5525653145852,200.3548957971662,195.55085609461534,213.60236469135614
27,2002-11-23 20:48:24+00:00,188.8209660049641,189.59968161020254,185.98291791318073,198.73249131876557,193.111853003871,206.17102546597494,206.0054392540405,199.3209041285843,195.51264100357136,197.11762831586813
28,2002-12-25 20:48:35+00:00,206.01896357599304,209.9864410778751,199.9498567658151,204.50616759839755,200.25419102752824,203.12974893935453,193.8854073515415,,,
29,2003-01-10 20:48:36+00:00,187.16844168016553,179.47650165051806,173.04106020771482,179.15025340855095,181.83154571784502,188.20988765740123,188.49453368383342,195.00555134188963,188.74638975616747,191.46850108511734
30,2003-01-26 20:48:44+00:00,188.9793311100815,187.95434208499503,192.888811268332,193.94783891120707,189.06032401038885,188.53197823247967,195.62602059654722,200.20973446283332,199.50735902597222,203.36256192208748
31,2003-03-31 20:48:57+00:00,189.5317950290133,202.4885436785104,188.17403087846085,185.28885984193886,184.95046638326167,192.43498818599025,198.7477376036204,197.6322076700378,190.87474948492772,195.7163816631287
32,2003-08-06 20:48:37+00:00,194.5255604945459,203.04354043231052,198.91282315175545,177.07244985182254,182.10657932409555,193.8499617706027,209.96664883562624,219.87133480275475,219.01658339715,221.1673563204631
33,2003-09-23 20:48:25+00:00,,,198.42075330048922,172.0466166765835,179.6621017644436,194.95924300829023,210.05128152231524,218.2889877005226,213.91673764186484,215.45992571851892
34,2003-10-25 20:48:36+00:00,,188.53384702501899,185.077445882912,171.3127084746077,177.24579056465677,192.0842990124609,211.7549598732779,212.73801387919073,208.86367832717812,208.90702801931116
35,2003-11-10 20:48:45+00:00,190.17729392970995,204.141037862395,,,201.65276525384456,212.1515251157614,220.00035614994567,223.08851857302562,212.87068751014021,217.3967441400628
36,2004-01-29 20:49:18+00:00,,,,195.62323639350666,194.8204016161274,195.50416009771843,189.3685802729869,197.24257348885772,190.28236945221036,200.08406598979886
37,2004-05-04 20:49:25+00:00,,192.7491137722584,192.2723062081976,186.60221985241031,182.7925510884981,190.94204957876448,200.48174666313463,202.79332823598503,190.45563062701976,201.304861077711
38,2004-05-20 20:49:25+00:00,184.77653916242855,198.08317971975512,196.03498258989376,176.74765980088702,176.82746268948594,188.70162692775574,190.72975907916393,202.25378171453383,208.31000787396368,
39,2004-06-05 20:49:20+00:00,,199.0515119673601,198.31375004854533,179.35272905612086,180.07995952867498,195.3464342748826,210.93666840609217,214.5088547099231,210.88042793325107,214.49463450794067
40,2004-07-07 20:49:14+00:00,155.1905719747661,,,,,,,,,
41,2004-08-08 20:49:02+00:00,,,,,184.14095672280263,194.6926460679284,219.9223628974359,227.18404415081113,218.95010114273296,225.02239710271678
42,2004-08-24 20:49:01+00:00,192.5880932457107,191.96970042540363,186.66697781651686,165.50253254792486,169.9910950756719,188.2266144753418,,,,
43,2004-10-11 20:48:47+00:00,200.0170023232322,207.3158554802345,198.25114094860288,176.97260190060277,181.65814997058172,188.65008395483022,,,,
44,2004-11-12 20:49:10+00:00,189.6610995790957,196.7764817888692,192.53315977466266,182.36226133389118,,,,,,
45,2004-12-14 20:49:25+00:00,,,185.60275126418696,191.9111894919257,182.60438152773565,196.01911875319038,199.49804971476863,199.2526140535152,193.59588481467688,202.11945170908572
46,2005-03-04 20:49:56+00:00,,,184.5792532583456,190.90406504738604,187.6069527731403,190.59286282625757,,,,
47,2005-03-20 20:49:56+00:00,205.80150810416757,204.32702153664593,186.38849379073517,189.7312163724706,181.50980922722636,192.56654612234445,196.46206714327897,,,
48,2005-04-05 20:49:52+00:00,,,,180.8617331952237,180.73213555551786,165.38395798364388,159.85674977438478,187.28881446885768,185.76137628301188,193.0453664847977
49,2005-04-21 20:49:46+00:00,189.1625902188596,,,,,182.95359996776804,189.92015416482678,189.8653057607774,183.12199448360644,192.81492123076023
50,2005-05-07 20:49:51+00:00,,,,185.37194572280407,190.55742884017917,196.25723856919026,200.4667742860498,204.79067641340174,208.72511403825024,209.6155394250595
51,2005-07-10 20:49:40+00:00,187.13255655578303,183.9122102806552,189.3440833925514,159.2445369241338,162.7472935022144,188.8009100956576,203.01463860828463,212.2611192488968,213.71701108751643,209.3161750258595
52,2005-08-27 20:49:28+00:00,200.58611732648552,204.7305673654597,205.2370362096056,183.86654221595037,174.9027247023259,,,,,
53,2005-11-15 20:49:44+00:00,191.83414385872817,196.21156302671952,199.23234597477253,180.63093655306463,183.10002582983395,200.88958326063073,,217.78364535583162,215.57046298779133,212.56455762078468
54,2005-12-01 20:49:50+00:00,,197.5016809895464,196.61225428835337,200.4253295088247,191.04442288262823,198.19038707294993,210.7579053132625,210.15147403998427,204.45369566872287,211.46188072025856
55,2006-02-03 20:50:15+00:00,188.3010867903734,192.79948405838834,193.25475781428833,197.79816439067255,183.3875181172257,191.4800754750867,189.13518160563027,194.53558852415438,189.62995038653207,
56,2006-03-07 20:50:20+00:00,199.78853744370443,214.0026294185185,204.33305710750417,189.1750865590878,,,,,,
57,2006-05-10 20:50:18+00:00,192.89285107000066,,,,,191.91365881940098,201.76773429718455,213.2710478070192,200.5469229906768,210.6925995317902
58,2006-05-26 20:50:18+00:00,179.0748346339262,198.62172137683788,197.75915802266113,172.88777669018685,179.08873511610406,189.10403997083543,200.86843838949576,,,
59,2006-07-29 20:49:56+00:00,187.06761629695242,205.45751775024783,192.75712724910764,177.62369580020945,177.33260600678966,188.4013886163108,203.80431040328173,215.8170233239806,213.11099422276337,205.70415384556665
60,2006-11-18 20:50:12+00:00,,,188.64388444010845,176.76013400633704,179.15321334271633,194.29598586314026,205.72360777749594,214.79838357140747,205.8211365617025,213.43816628125577
61,2007-01-21 20:50:30+00:00,,198.81505527532474,193.16624359392824,195.55512568776504,198.102428092292,203.4034193371647,204.68948380286122,213.04969961857444,201.51952735711635,211.97594973138214
62,2007-02-06 20:50:37+00:00,,,,,,,,,,
