,dates,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0030,nzd0213-0031,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050
0,1999-09-22 21:46:36+00:00,188.25076841725382,168.23582070111775,157.2342573302412,149.12411781366478,155.36292550651672,159.82294554040868,158.28076427473712,158.74318195642854,154.69713680864555,165.34273158176543,159.70646699193833,163.60438966139264,162.6586573222683,162.86402212386102,161.8425254288384,160.9360159180112,158.16925476043457,161.90923348382404,160.72954598676978,158.9517045189383,159.22947061724065,161.5700089397825,166.78275995124977,171.4004215021523,175.2009670580901,181.6886789304683,186.52045419974561,194.5632057963624,218.98826853185014,215.02548806749033,206.5778739132751,204.174038453658,211.15285841411387,212.88599090501896,213.65357847894893,218.046588212365,220.08703778444365,218.453035276261,211.4490910646882,205.32524140562447,204.95753550115367,203.3978420916636,208.46250910587122,209.5039006070001,214.0063075036786,220.69651992433498,216.2180037385544,232.46811616257247,206.99210750814763,196.81526838636728,207.4238580362503
1,2000-03-16 21:46:15+00:00,192.97973197974463,175.61220666474603,159.66955680713022,158.32369017663126,158.86154942241293,161.86183224954746,167.7182077578834,166.8645150102624,165.2652957724648,169.5744214793469,165.03184809690245,165.82149804893692,164.20553600878293,165.70708378774748,159.10648653325597,160.49329665405395,163.79915074941312,163.81420499970523,161.9935505874093,162.7365690471058,163.47799299925816,167.13782284052772,171.86731889918474,179.82170507645657,183.307171826677,190.88114106896012,194.3994399408519,203.53976046351022,211.58997227669715,210.26020011004312,210.94840880635297,208.46959127077204,206.2731269628053,207.4996651266685,207.0067379753667,208.72076631064309,209.1965043514527,209.54793379988578,210.9231280366712,202.25638856253516,197.79428629275426,198.30704014208783,199.9957512730935,204.04070237451123,207.5635489431101,213.14920271225031,216.24384231476137,228.97458288583175,212.2012026019905,200.88725883810645,207.16892233075492
2,2000-04-17 21:45:56+00:00,,,,,,,,,123.34467993856978,,146.3871650079053,154.1287867188696,148.50518399572837,145.68999739899488,137.0603378903416,139.16693037178237,135.14391983876774,144.49955830637242,140.05443201623189,141.56350296920414,143.5108630868538,148.49362167940774,142.184736259421,150.77476497926153,156.6628293101664,159.32016847935208,166.68692798467964,171.6397193619096,176.19511499847044,186.76265857263286,,,,184.5993108657097,174.24992625863135,162.30500432631283,,,186.37713713753334,179.77816414637897,171.69607522849526,172.84945861174094,176.4970145194276,180.51528023821155,185.60366901348405,193.72694223198226,192.33394609469212,207.70228225992855,189.64536520610892,,
3,2000-04-24 21:52:10+00:00,,,,,124.71833561275325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2000-05-03 21:45:55+00:00,184.01298687392207,161.0266049840538,154.54177340171515,151.85000320546885,154.9574908351559,153.87169087859775,160.64664748077558,165.64526193940316,152.7659360709195,165.60392293461126,157.24262242089156,155.38103252470887,155.0214222986774,152.34539919463433,153.86362643303414,149.414789043219,152.09790750878648,154.16805241956166,151.43969004711965,151.9083920892401,155.97569099662962,155.68631732658702,159.31706185367085,170.35442456516398,171.64313578903602,176.91478415301088,182.77924447162886,186.59713221720494,190.46081831435575,206.26182487232074,185.8224265888328,185.35984395271055,194.01154889499477,194.4245121410173,195.394094924215,195.6586639337166,196.26195022215333,196.7874201874062,197.97745906260803,195.1837793404679,188.48960872154964,187.48550487527018,189.43107058225627,195.02170516484125,201.63509713374788,202.90570657628257,206.10025988018634,220.41651161502102,208.53394880033113,191.25280498526843,208.39467751664193
5,2000-05-26 21:51:48+00:00,187.79828481994582,173.04244865700076,161.0364087298475,155.8359583725521,155.1304211653176,160.49258498269546,166.6841840772942,168.51119052493857,159.01100129020426,170.34438512124245,162.69375737850524,173.83124751941938,161.135680374329,159.34151786855605,160.4619239557269,162.9346648013901,164.61724609779236,165.15631267850318,164.90799252752882,166.43434814143802,166.13637270827755,173.102586343149,175.45727756049348,177.3533675907779,183.07070488885074,186.04629663479025,191.40589091899318,192.2284834072683,,,,,,,,,,,,,,,,,,,,,,,
6,2000-08-07 21:44:45+00:00,199.468181586725,180.90570814315987,163.50648235795526,162.96370815618275,159.5001754482377,161.04505317276764,165.0782995231138,161.61590790237392,153.67270494181403,166.05746690389108,161.79338076671792,163.4008818383245,160.34737115358382,154.57145631818042,152.8729381968808,155.58671840923893,159.3082956190276,160.52360993646937,159.46975602202454,159.9665589163002,156.10782523870012,160.02936174928686,168.092927296227,171.26082566714894,175.97904861330915,187.94731255753584,,,216.71499176831628,219.34557470335784,192.7307844024555,199.90352679123083,198.37665756937952,204.37876840512507,205.10316720457905,196.9009772176523,194.7591611521322,192.009005133674,190.3653795830381,187.45527301397124,183.66985749149583,188.64384604538088,191.8879567708653,194.5659016137512,204.41357350044657,210.42805995843213,207.75324121429173,221.3968987756931,209.21583053611408,193.4864131434587,204.17520635580283
7,2000-08-14 21:50:56+00:00,194.4229216582459,181.16699000891884,172.33043372873973,167.11111531584007,165.4325957944845,164.5381305249978,169.57569962994225,171.3504128171212,167.74432695486263,179.12330537734957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-09-24 21:44:07+00:00,200.34939001828965,180.17818383641816,159.46891318726736,158.58742171301662,161.17343664797573,165.46088084894822,170.06911851929033,169.0420430554559,165.0623745337383,173.4215295802209,163.06121102835496,166.84457848065207,160.67074301505824,158.85067456268166,156.4601345554735,158.88273863391234,160.3546458304011,164.11284158276555,163.15638309083556,165.13577853793632,167.68462830832019,171.93125213172908,177.5622142909996,182.6612449746799,192.65348824468197,197.25260538680664,200.8277071768767,207.3429582146759,185.89459962056387,176.49300187673612,193.56679145959825,194.1886048756892,192.54003186008438,198.06664280219442,193.3696199849925,192.7686155104546,192.39298498373483,194.57730781655306,192.44900549913413,189.45487059341954,,,188.3888802142157,192.5935234914519,200.74165421358566,206.24881888339354,203.500494978964,227.63778467085916,201.2690390553267,187.92649865205033,207.1834861214105
9,2001-01-14 21:44:09+00:00,179.41534457095656,155.27485746662828,145.75706451077616,141.37018478830106,146.61585347853315,147.57460754382691,156.19284691469323,159.296912134325,153.25781768399438,161.86236957028052,153.9851745265155,155.4784002050856,152.0114596105713,156.29920635212525,152.49464361081715,152.11247582893895,152.3288244270736,152.85154129278513,157.037142958024,158.52746763452444,162.1561780073594,170.13096623539965,175.290772369829,182.1904129107275,182.44667573199155,187.88356816956411,192.05328373249824,192.64750645823892,189.76965524301798,174.78467685595868,180.87523709024865,179.08625573510426,178.20514114481392,184.50464998440015,181.75139963484574,176.03062361476395,179.3300040975148,176.839547740091,180.4999995418454,177.08878895290587,175.9449439990495,174.9486916998684,181.64420397726363,186.80584190326636,190.4545492263367,196.5653957504333,200.7266088004897,211.04652085436828,194.26732407412095,189.12798268448842,202.36853692369414
