,dates,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
0,1999-08-28 21:53:59+00:00,137.51924326173773,135.15859062124093,130.29594218556971,122.85389933592516,135.37632089358974,142.06884543646615,145.6795264503946,144.8986170122969,155.898443223606,167.51772425246807,163.68583464617427,160.101309850029,151.5208257653399,157.0643471930937,152.2604348466689,145.29632597377082,131.25238503047265,137.23442273626947,144.0733942852076,147.92469657769107,152.4176862830855,149.8613238798698,151.63920620687222,168.95725831604,175.72215831703636,174.60138921368687,160.9068523558794,154.91897060323535,150.3055854261768,144.61001874794525,161.71044203965553,181.41018957911862,168.48944162885672,154.73615250164335,149.44009356113799,150.9442318104517,164.10835325567072,164.6288638846125,166.86096775929974,175.18039826595907,175.3358389877548,155.61745128000518,145.09370633593517,149.82276016229454,153.4867477895274,156.69983679975837,154.52763898099582,149.79871136695036,143.300825576143,155.5983432789901,166.8720260532147,162.5676312617772,159.2274902271403,162.9695487551592,151.4754377774627,146.17963980655568,162.14631556151727,166.6007836300047,170.2336499075007,171.85614872503464,168.02134287221503,166.14493379828826,165.89198219961014,174.16740489776578,175.11232277016927,161.76315636815252,149.0309110463353,144.61500877920122,142.42029767204355,146.41067906506825,152.78255212936406
1,1999-09-29 21:54:04+00:00,141.29799217504498,127.81566749644873,114.86571621017002,109.71186029702488,126.41508007879492,133.2224791565151,137.84858320764278,133.36986707825895,149.02442694619177,156.742018682823,157.0147992790371,158.4400406960071,143.18772069200335,146.534663119016,136.38480935882703,125.80674573584193,126.84831503563471,126.37225459433714,140.13421423740672,129.9205459968143,135.3641088014175,146.96246133211585,149.83196346261428,163.23047546519973,168.11445094288183,170.0634274900226,155.38190589812032,148.582667480296,148.62977199881055,147.4985727964184,157.93146765376684,174.00097491942392,156.8361066916056,157.6786490902283,149.323825488111,154.0868509497244,162.1710489327801,158.97390104599015,160.24244925266282,165.29749943493957,161.78424078858845,155.0044214864507,149.79455603855678,152.44484855206144,146.4007742400688,146.38259683657378,141.05996724567746,137.94016535511702,142.8207506148061,151.06285566782662,166.1138885382399,159.9911417794345,154.2335226181897,159.47644105877242,155.1891161385554,149.51687598994155,154.98930780388002,163.11800321765475,164.50975655706387,165.83834849814616,161.31336151421627,165.3936877837664,163.6584499267414,169.2962370067387,171.91784457545344,160.11460548675507,144.93153165335124,142.5032089472483,139.9408667703155,144.3373567396095,152.33710809902175
2,2000-01-19 21:53:49+00:00,146.0673296022903,129.99548332773955,117.45110140939087,116.86480939375245,140.26704233868296,142.56525947711435,144.5634561756926,140.78564270443508,144.9495488385138,163.17980091184262,176.39575908375238,173.99388397532755,146.92276961865196,145.6335458370961,135.30210694987775,136.4997260880296,131.04147243132368,143.34539559108913,150.64836252528306,136.66076173793428,145.08278909391566,154.68728720022932,161.37557159018112,166.0921475361094,164.64940541428842,162.32922295073305,160.59922148850958,155.41042037605388,156.841570954939,156.7845857308186,159.60252934570354,174.01053881536822,167.40173739957476,154.47150083105947,154.74118697563458,158.1516469115124,165.36216230253345,155.73531365415778,162.40015372004274,181.96253052728412,180.09798042681632,176.65519972594268,161.49026059440888,160.15438994044882,146.95393580599819,143.5875181684894,149.73466602291526,139.47951631373934,141.8411369727149,154.24504194795367,158.6429740776065,167.21577544322983,159.6647021994139,154.11471900779347,151.57397998613772,157.78392027773037,164.78423987544454,166.22939365851803,155.9619830302372,156.10729660863353,153.8202918825533,157.4310431586222,159.85591403498907,158.48603093775932,162.55638335130274,154.27086341433093,141.03670874997988,138.11736448989691,138.811592804356,142.24917897609063,150.3439354871999
3,2000-05-26 21:53:00+00:00,140.48481557510786,136.15563133993334,116.82644365192667,119.56152755177283,138.35906638197235,145.382325513077,153.68313132960148,164.84479907269272,164.07628299270388,174.85360679932575,178.31250830697738,164.82195876755614,148.04064458546682,153.5307859394685,141.25840861683864,133.64118683282445,139.25596625093894,145.58909446506556,150.2225096242192,143.52381328893338,142.70700182827807,157.85891195398236,158.58340360032227,166.61173514729373,164.6250246570846,162.91684421707694,146.96776567118238,145.05213974660376,150.33443696154558,150.0803266992076,164.68090913332884,184.2493305092173,168.65142251857154,154.13014218508644,156.88887223222486,149.43397890945784,156.59987723740338,165.64573141366142,170.09461341410835,161.84618485321653,164.51618314519487,162.6492584223045,154.35968348732294,144.63737191965132,147.03209664297876,145.6207193671677,147.75688323296487,142.48694981470405,146.09311001659736,166.3525958139137,163.47871510883473,153.1807098412397,161.39846683594354,168.13021210038974,151.56649981343585,146.45312436060559,158.645701797898,165.2633454539497,163.53790098786976,163.85368976961294,159.77637020981518,159.42264648858702,163.2968611546533,158.01880601389325,164.04018003192328,149.50047625506372,138.48666480198267,137.87774136992473,139.89630108100405,142.31087230362778,150.0581483576743
4,2000-07-13 21:52:31+00:00,139.67581743556943,144.12860873996013,127.58795929094107,127.23715505907035,147.46187401462427,150.5722925853116,141.81714613399322,160.8035144178284,171.6699983048457,177.89860864993153,173.10786655937517,162.99050601347216,163.85050013697483,168.92536646718963,158.3355062233094,133.9117552703746,126.78867354707992,152.57343656064944,156.4626167498857,138.66574489317767,156.00248451380835,173.72123414349397,171.62686069703418,175.1363866410018,174.85249478370946,170.60069927662542,164.6414360583305,163.65009900407838,165.96562423631846,168.2996193882023,174.79315752304518,192.29131458855883,165.71533172478553,167.97208100577777,163.11944812661727,158.33244236433697,168.48990324868913,169.6755634646084,169.21715983708762,168.85789420148498,165.30638211544118,167.26964588707975,173.1128590024435,153.09296845713408,158.99591412709182,176.49704386840915,166.30318164763602,160.32653876770328,165.8691390606648,165.23673576386258,173.86694997820086,173.63261234351614,168.57090460351364,166.68477978312168,169.8457464049083,172.14719760301585,151.46327222451876,167.245244726736,183.597633544756,174.9893002870763,174.37229860919496,174.69490898766128,165.6845002345384,171.89807429713633,170.04441986969272,160.6747074244304,148.41702267606877,146.24091182429785,148.9727873187614,149.7118164708153,161.10084227511516
5,2000-07-29 21:52:14+00:00,122.78142389887823,117.67843628591211,111.99908883733065,117.56338840277732,136.09912938767036,139.7529653159184,136.13015829414493,146.89910326102205,158.61831983847458,163.58553680897117,155.3930040644067,145.22310133360972,142.84918134151076,150.13385857581522,142.95848800293345,122.3733529678267,125.91615912015253,137.44199462453665,144.0585579248565,141.9052608375906,138.78696041124604,154.43319534024204,159.7027299095891,164.57292477198936,163.45210852047202,161.1961729838423,156.88441005503765,155.09479648256138,150.97978182681663,149.07967673237297,158.9329494730202,176.20687250977028,161.80610115524803,144.9067090172723,143.552325013037,140.74619691648357,153.71516248353433,149.58304919611447,153.16568818899833,155.60737928599661,148.4075885970349,149.04426588847352,156.63251806254056,143.96241798043548,147.57698140914744,159.46884086159065,169.38469561069812,154.0004045514596,157.04372366098895,158.09833471817126,165.9413953279869,163.43968468826975,159.45593631521652,154.84678206836045,153.7627667617816,158.48304907804896,156.31820781500826,152.05560963123708,159.0722269135293,167.93230424959316,171.745559324758,167.09572956604518,165.00183094313743,164.6055221214407,164.2404960511041,147.7600668333679,138.41660215577224,135.6303378674241,141.94807358428295,145.02065958265547,153.22532518246248
6,2000-08-14 21:52:08+00:00,130.08541954177056,126.15712766807678,115.36610010436092,108.27199092148187,129.8663251394334,134.4605341796784,134.8072823345959,137.7496783925203,147.1330695055158,152.72628504979454,145.84993523674066,141.32443030941698,127.73201477516206,126.32696397532278,122.90004863467801,123.1792755011817,129.12318626786356,137.5403560861736,142.64726735956123,135.89443967150117,131.73859842636656,147.65590125517224,147.73231116616225,152.5652522087283,153.53929423450896,153.6485836601731,153.71296125159253,153.19811671838397,146.26178240326288,137.9051345552273,151.5336321534363,170.2664966232206,158.72694791016158,145.98997605194657,138.18086654719113,142.70415589266335,155.68657364939327,148.75026667249702,151.1145251440264,156.57210750360983,159.06688356534224,157.2008456484473,145.8043537854757,142.8070777798378,137.72995175022933,144.14723081616663,141.19366192218064,139.65380758819916,139.0285978580955,146.7266592047787,153.8471276329073,147.15625017448374,147.0943964330006,149.10596122846752,143.8805812209224,145.68048514613523,152.9826113844917,155.67434829330716,158.6686655610061,159.6765353450948,157.72402469416957,156.38781397188075,154.48847371668276,156.52856823070638,159.38739044612637,148.48139564175594,135.66848891182738,131.37507128137716,133.47773624945006,136.48439753044482,143.37299180107587
7,2000-09-15 21:51:37+00:00,127.17858712037247,121.8628711463656,120.19749895214935,122.40227756739012,131.47656649189108,131.09637847114493,133.61376741924005,133.47139644135692,131.75862272722392,149.6307208084409,152.57744364796656,144.93773763019274,145.34176491269025,149.87163135285164,144.91150849796801,127.98272362560319,117.56490213170989,133.58490477919588,139.43449553454775,137.0343514660141,152.4782060924205,153.12319778436665,155.77865708031825,169.25098487184215,172.71326087103725,173.06790872357584,160.8089851651966,,,148.73903345216357,149.2225286910002,179.1247471539321,197.17897934691564,176.3100524035566,164.25067009929043,151.7884788312238,163.3543784111809,154.8121168964729,152.5117847914801,161.85803220199432,170.99400770842269,167.24433865184852,160.94725661269877,162.19653698174866,,,,149.1863598110685,145.76315340660923,161.92490051447876,196.5000827007313,167.73429234527498,143.88348135615178,150.39108313432436,155.06283043158325,150.10919186090973,,,,,,,,,,,,,,,167.69539277720054
8,2000-12-04 21:51:22+00:00,147.45692835965107,124.8143769542529,116.26687694221162,123.21419433243254,136.01556387466889,146.25932383760494,152.4212125494091,156.35858743157382,168.78168131789977,173.0902155353385,163.92439321856804,160.0841075528627,142.51489110277447,143.8987424964014,134.44419051504417,129.70317143717833,128.9631108805676,141.39032607564542,146.83406894003437,139.1288039983871,140.55804062966317,157.17635908111006,159.85633313194455,158.6568551779203,161.53993687780778,165.67983156824442,153.45581399696738,148.0064940871738,152.05010351549572,141.41159154735172,148.3585786715588,173.27547466155033,163.266807164646,154.17029526818865,154.67600524431825,157.41086759311074,165.52093894770564,146.93990240222348,150.11498188703575,161.98221702290883,160.82532674321007,162.77943086978183,158.4159338038499,154.76096178283083,139.21839227862847,143.36373818179877,144.5782031868015,143.11877031491304,148.21250094977185,157.15559627025021,162.33611229220767,158.70672274318295,154.40700111168113,154.76579455344418,151.08262136512207,152.15946313192526,161.53600115059766,173.25806054727568,158.7601931265485,164.3308438838261,163.55996145914864,164.08419747676,167.41514918486692,156.2884667422737,161.89506657761086,152.54300644882852,139.11271420161495,135.61329635803833,136.49780752512973,139.3184879791092,148.04180903539387
9,2001-01-05 21:51:28+00:00,150.60275454560875,129.86363139395974,130.0100125129253,129.49255007881717,147.3256835393389,156.76293389552654,163.88360982064373,169.68129242468171,178.90461399452812,177.23893699538124,170.9146659385691,174.67797149071185,154.78474581679706,147.88495923595823,149.65337159071782,139.2821471799675,138.65251774381892,152.712187532296,162.23080344098534,163.1726944926325,161.9617172693838,166.81176927414074,169.3833872103543,170.59590812115317,170.31077470457586,172.06865306561872,162.59967323212317,154.88837388941386,160.87985343668478,153.77866031606737,168.93846203342514,190.3854871818603,170.60475450809207,156.49732663992873,158.39544965109837,157.93686534867697,166.35053511471574,164.68931943887097,170.44456841316816,173.90355029430333,174.75366084910797,170.36627645291367,166.08736801554278,158.92271230472593,146.4441786131284,158.92325773675054,160.79591554341783,154.09942239856292,158.1811490358047,167.5474231344641,171.18850033364689,161.9227222683818,167.0195781798454,164.71932916669175,161.97195920384485,157.36899303497447,169.23216437452342,172.88680196860403,169.94805784259535,166.19858771125234,166.70831602981562,170.88583995876633,168.73902911379764,164.55631675043412,165.15571642057353,154.47820507521405,144.98944253160033,142.7809691965284,141.6347926681401,145.92880210559107,155.59537131697437
