,dates,jap0321-0000,jap0321-0001,jap0321-0002,jap0321-0003,jap0321-0004,jap0321-0005,jap0321-0006,jap0321-0007,jap0321-0008,jap0321-0009,jap0321-0010,jap0321-0011,jap0321-0012,jap0321-0013,jap0321-0014,jap0321-0015,jap0321-0016,jap0321-0017,jap0321-0018
0,1984-10-31 01:11:19+00:00,153.19887553409876,153.30446485274007,167.06569407020632,175.34349085271268,175.28630947314497,174.26047512152056,174.75911318044126,167.39514638288495,162.84948631054937,160.45303267268807,157.79710206570886,162.25996377350714,157.68677388135688,162.15845388219836,157.1213886386741,164.32279501231767,172.8676866630887,163.507691995995,157.43346661970352
1,1985-04-25 01:11:34+00:00,135.8131667684508,135.67657130610615,145.00905587140704,160.64249580738914,155.3856025412345,154.03809523889592,151.61908880862612,147.8516739742298,151.0997974186085,148.05288302022672,147.55006823112134,143.43182082629647,139.35639661949406,140.82398399361168,143.02865470464653,144.6062764653951,152.1075898523773,144.42387397244596,140.4956601983082
2,1985-10-02 01:10:27+00:00,147.01743780579812,146.97962817694145,165.80446594039933,180.57491107350842,177.49796631642263,174.11097807741947,180.44950357227438,166.20776697053344,165.20680192786222,158.67974433560866,167.8737839251519,161.1273196096465,161.56339114018937,160.43807329262876,163.90703582786625,163.64940514514876,174.05496172263668,161.94316207685503,154.27282581460423
3,1985-12-05 01:09:30+00:00,141.89036730582626,148.0439212940057,166.3438404038938,181.56049413623754,174.19888121988404,172.5215631651343,178.69113529929103,170.3530764677788,168.69282065132768,167.54179634044485,172.05664997920013,162.32697915013824,163.34959606829557,160.15585069497064,151.63565067320505,163.85689612842162,178.07021053973614,163.3113198242951,157.8792569637879
4,1986-01-22 01:08:35+00:00,154.94899118665126,151.02269529970283,169.2897040610609,177.2341874314422,176.26759971260196,172.16649366002937,179.39911794775182,175.70057177347252,176.54663835492977,170.12766430657146,174.6740149894538,169.08800499696952,167.25580932171877,166.52496195820623,165.80451526894024,172.99968455109266,175.33321503484422,164.69447109402344,159.39420651059743
5,1986-02-07 01:08:13+00:00,158.0343162407078,161.87049867527915,170.50382080740883,187.5365844625683,178.87777043742028,183.30853259009032,187.9937997573217,185.52505935348717,176.77841864257232,177.67090319275513,183.92957679198923,183.4190324656711,171.83147992181128,169.71866125276583,171.03148983591217,176.48749340166722,179.3113608969511,171.16971668860728,163.36001487745793
6,1986-04-12 01:06:50+00:00,145.0656055166182,143.73799904809013,156.17943436745026,170.12531268483022,168.73058376342124,163.20900770575497,171.8907659587058,166.68584494575165,162.8773818452594,162.673781865488,162.28057305612697,163.88194984375656,162.55968216246768,158.57655075758748,155.85788606724878,168.30107790664502,166.9639651352014,161.10206722083802,152.60907115476095
7,1986-08-02 01:03:28+00:00,147.84902581796695,146.69573557567873,168.0150339790086,180.3947811915545,174.59129657413615,176.00095806113694,179.76777931522534,173.79905763751853,168.5732578968831,168.32367091333072,175.03349655882792,170.446461648196,165.82168797662143,164.5083494002945,167.17565585332477,175.27635847745537,182.5426754030207,170.11573181904714,153.6871408111445
8,1986-09-03 01:02:16+00:00,142.82531571298813,142.654715140152,154.93678885278308,163.94196612337527,159.87586297536734,162.15451547430365,166.60586164801654,159.08179842382464,157.56312001069054,160.8472140053218,161.59658072425896,157.90740086036132,159.00926380412477,157.68282867086276,163.16688425113094,165.7578120547847,176.8764030810343,169.48478018849784,155.91850408327
9,1986-11-06 01:00:09+00:00,152.83376909100122,153.46853867995327,165.16062861259084,188.51961743740242,185.38689547550578,185.64684558156912,187.73569183942095,182.1211061163688,177.44648213326104,179.24272163903453,180.02461586938813,174.92298852477018,176.06649031094605,179.97910313365404,177.09490968260528,178.8530354281253,184.814226315764,187.29708349268307,175.03844010547448
10,1986-11-22 00:59:28+00:00,151.32000112627094,154.56158829488083,159.11700057052167,179.49182098641523,172.66662758590041,184.05109116499378,181.07310990277006,175.9168543464593,165.97789205403473,171.11783622803506,166.45800478010864,167.96323814354224,164.67905098636442,168.43617219033547,171.25866530683805,180.90826521380797,185.8685960462237,186.91400977588856,171.08444762875837
11,1986-12-08 00:59:53+00:00,151.55913990630285,150.3001179438682,167.54283931947091,176.00032794251288,180.95949189365638,180.96728925475367,183.85189137683437,175.7110957956808,178.21388117841843,174.835434197462,173.26006768512764,165.71830404922784,172.11724107876358,170.68871518879186,179.31332484668826,180.54431384423216,188.37279810918838,190.85058680790328,166.82782612928054
12,1986-12-24 01:00:24+00:00,138.7719790975778,138.2307538638712,148.06842641767585,165.85966533079858,172.77551919621482,174.38559445869697,180.9140219580903,175.88984470407843,168.44944662455254,170.77687205017196,171.57786798208699,166.24639546341743,169.31351444643028,161.96711048241147,167.39484838897278,177.14839929032624,191.35454134430805,185.46051843770172,165.95346087607726
13,1987-02-10 01:01:56+00:00,154.22809869328438,148.3366073225324,179.01811722791874,188.218702419098,191.16079685895085,189.58839289500406,189.43187725834667,181.71238873458287,186.36319679447374,180.96949242892083,182.06990817923966,183.46413388422704,188.07457013868765,181.07666904447012,187.73051790473505,182.8384724669182,196.10758503678977,185.62794272633815,170.52260556455167
14,1987-02-26 01:02:33+00:00,,,,,,,182.52705039761966,178.24301496240213,179.56706311044283,175.85535577381293,176.66509055966992,169.3820009826706,178.37481524184855,174.81074243229648,178.0906860252503,183.0310960373444,193.301333711468,181.91956830520746,169.45489475749983
15,1987-06-18 01:05:58+00:00,141.0628719770429,142.28551347545078,153.72571001884086,172.72474791435943,172.9621169276453,172.77006829377794,178.58173111947553,173.8762203821388,176.53071321863177,170.810108069663,174.96017393696576,169.62995534553716,173.39316136062396,170.44176841014703,172.19845050445466,175.52300787026329,178.20168195818147,168.07206042649642,156.0727083591632
16,1987-11-25 01:09:36+00:00,155.61784287305187,151.75519038694188,162.7772259790833,178.46278716752158,173.86719173458818,177.65608500971229,178.15651524550816,174.6053743324299,170.96570346073693,171.35136497225125,165.2378658644432,173.6678579321068,170.38340421880156,166.029005023084,166.4953586522844,175.63016437403743,184.48609047511607,181.59254736005266,166.70212068871223
17,1988-01-28 01:10:38+00:00,156.50012985949485,152.31454556164869,165.87691167348578,177.69075479307747,179.79784114860013,175.11794357406876,180.38389499730073,173.43656019225926,177.2302237174812,172.08420862432848,171.03192066790785,171.61106622444396,172.87910220180203,166.02274388481072,164.60753654821423,171.42168461084273,180.04182666447218,173.27890239341778,158.59903770875803
18,1988-09-08 01:12:07+00:00,171.0632153775859,169.13222022078452,179.55670335306922,191.2673074391298,186.80051359395205,186.9844757289368,191.78716352602495,183.69814734531633,183.45977474441298,180.15236669544132,181.63114912490008,186.01820225496334,183.8383943424907,179.48852680497748,181.53419053181025,189.30505978658164,198.98263326401826,189.53962762148905,172.15816657876223
19,1988-10-26 01:11:54+00:00,167.00066209409837,165.90088253838928,177.28079663786303,188.11199320093925,186.90189445737843,185.23565030477323,187.42108378174046,178.809868367784,182.193591869133,178.29347657877562,177.91880355504637,176.6130848519835,173.32845289269648,175.7118553909139,178.3910309438914,181.09250730622585,193.81060420160304,189.15381042918247,168.09627026259807
20,1988-12-13 01:11:44+00:00,163.2517326275762,162.84149952922678,172.92957862938994,188.67661129330241,178.5877910822823,179.38142047575764,180.57669494321908,176.16659343522784,175.5096384633532,174.56344000690254,176.02183690153606,172.24083554287586,175.10228885148985,177.14757065165793,177.7208169274029,186.93109913804835,198.4960135174013,190.38815900758718,167.82140338857982
21,1989-01-30 01:11:21+00:00,161.36954482292828,160.91964595828549,172.93200406077264,187.978277417698,180.25695986897557,184.13716529283934,184.76415234447003,181.12869117688115,178.6888690925248,182.20882145079293,177.6970579546112,179.06589472322875,178.67472920885044,178.10674258615083,178.27220762036995,190.10640259962506,205.3158709676976,201.93097760918246,183.43765625974643
22,1989-02-15 01:11:20+00:00,174.50944206319443,170.99300711722248,182.82771733728032,195.98127742438913,192.13596444472142,190.5507333153767,194.46177935461773,183.3254879991014,186.59716948800974,184.58217588908695,185.67298610184503,186.73140032425133,185.53030622156476,189.98800980678106,188.86400049327068,196.63064244405814,206.01057228653806,197.91595094361867,179.55887843668572
