,dates,jap0321-0000,jap0321-0001,jap0321-0002,jap0321-0003,jap0321-0004,jap0321-0005,jap0321-0006,jap0321-0007,jap0321-0008,jap0321-0009,jap0321-0010,jap0321-0011,jap0321-0012,jap0321-0013,jap0321-0014,jap0321-0015,jap0321-0016,jap0321-0017,jap0321-0018
0,1984-10-31 01:11:19+00:00,154.84106875680322,154.8684583981729,168.79431851515838,177.07211529766474,176.92850269584943,175.57422969968414,176.07286775860484,168.95913992831777,164.11271186647588,161.76678725085165,159.06032762163537,163.75286670323848,159.00052845952047,163.21793338071737,158.14775940286438,165.31806363213855,173.86295528290958,164.47368800935058,158.86146072640307
1,1985-04-25 01:11:34+00:00,137.9710147536389,137.73166462533294,147.280474803184,162.9139147391661,157.54345052642262,155.7643736270464,153.3453671967766,149.9067672934566,152.75968048413782,149.7791614083772,149.20995129665067,145.39350081283112,141.08267500764455,142.21614398405563,144.3773096953891,145.91406312308487,153.41537651006706,145.69319631667426,142.3720497506457
2,1985-10-02 01:10:27+00:00,148.82335522522612,148.69954952877765,167.70543164506037,182.47587677816946,179.30388373585063,175.5557120129619,181.8942375078168,167.92768832236965,166.59596917357607,160.12447827115108,169.26295117086576,162.7690627182174,163.00812507573178,161.60318130516296,165.03573421500874,164.7439005508627,175.1494571283506,163.00546644122446,155.8431887880199
3,1985-12-05 01:09:30+00:00,144.34099699925025,150.3778543353619,168.923450607498,184.14010433984174,176.64951091330803,174.4820669198735,180.65163905403023,172.68700950913498,170.5779204155,169.50230009518404,173.94174974337244,164.55482432597825,165.31009982303476,161.7369021100829,153.16729423159504,165.3421262456483,179.55544065696282,164.7528667027798,160.0102393058957
4,1986-01-22 01:08:35+00:00,155.03471028544914,151.1043325366532,169.37993469137444,177.32441806175575,176.35331881139984,172.23506893906767,179.46769322679012,175.7822090104229,176.61257612323584,170.19623958560976,174.73995275775988,169.16593145042214,167.32438460075707,166.58026460259197,165.8580897056889,173.05163552006107,175.38516600381263,164.7448940933163,159.4687448573782
5,1986-02-07 01:08:13+00:00,157.61789753710337,161.47390943375115,170.06548532993048,187.09824898508995,178.46135173381586,182.9753976272068,187.6606647944382,185.12847011195916,176.45809656287662,177.3377682298716,183.60925471229353,183.0404700078489,171.49834495892776,169.45000402463396,170.77122814615942,176.23511842978576,179.05898592506963,170.92476451001644,162.99791165693236
6,1986-04-12 01:06:50+00:00,144.9047835545766,143.58483527471716,156.010148091617,169.95602640899696,168.56976180137963,163.0803501361217,171.76210838907252,166.5326811723787,162.75367264368893,162.54512429585472,162.1568638545565,163.73574806008236,162.4310245928344,158.4727946530445,155.75737234097278,168.20361005086224,166.8664972794186,161.0074660666959,152.46922597037695
7,1986-08-02 01:03:28+00:00,141.0907821899601,140.25931307281508,160.90109331794875,173.28084053049466,167.8330529461293,170.59436315873145,174.36118441281985,167.36263513465488,163.37460895226243,162.91707601092523,169.83484761420726,164.3026038045534,160.41509307421595,160.14819222093524,162.95175358582048,171.18045324836032,178.44677017392564,166.1402943908078,147.81040722157334
8,1986-09-03 01:02:16+00:00,135.81616282170134,135.9793314341646,147.55873317774436,156.56391044833654,152.86671008408055,156.54719316127424,160.99853933498713,152.40641471783724,152.17146394046995,155.2398916922924,156.20492465403836,151.53544368646425,153.40194149109536,153.16079454745193,158.7861636940767,161.50984060551997,172.6284316317696,165.3617490759762,149.8235885256293
9,1986-11-06 01:00:09+00:00,157.95797196923087,158.34873189731485,170.55452637914837,193.91351520395995,190.51109835373543,189.74620788415285,191.83505414200468,187.00129933373037,181.38817665497618,183.34208394161826,183.96631039110326,179.58135477770622,180.16585261352978,183.28504047444736,180.2975364814988,181.9586129300827,187.91980381772137,190.311320479877,179.4942686952394
10,1986-11-22 00:59:28+00:00,155.03405731722495,158.09878466721798,163.02653340310485,183.40135381899842,176.38068377685443,187.022336117757,184.04435485553327,179.45405071879645,168.83485835476858,174.08908118079827,169.3149710808425,171.33965286259135,167.65029593912763,170.83233747482194,173.57995042618433,183.1592083598407,188.11953919225644,189.09874871174387,174.31406170784882
11,1986-12-08 00:59:53+00:00,153.94641560065605,152.5737138432522,170.0557611030006,178.51324972604257,183.34676758800958,182.87710981023622,185.76171193231693,177.98469169506478,180.05024709715167,176.74525475294456,175.09643360386087,167.88855468045801,174.02706163424614,172.2288930561165,180.805372155659,181.99114759838562,189.81963186334184,192.25486662811105,168.90371803741374
12,1986-12-24 01:00:24+00:00,141.95408723912274,141.26133304629496,151.41801393509158,169.2092528482143,175.95762733775976,176.93128097193292,183.45970847132625,178.9204238865022,170.89722211804863,173.3225585634079,174.02564347558308,169.1392210466401,171.85920095966623,164.0200834769566,169.38366597743837,179.07694967914136,193.28309173312317,187.33234675625758,168.72051143394242
13,1987-02-10 01:01:56+00:00,154.3199378227437,148.4240731601127,179.11478999577065,188.31537518694992,191.25263598841016,189.66186419857152,189.50534856191413,181.79985457216318,186.4338422786732,181.0429637324883,182.14055366343914,183.54762400191734,188.1480414422551,181.1359200957342,187.78791736064713,182.8941325453784,196.16324511524996,185.68196574366718,170.602465677125
14,1987-02-26 01:02:33+00:00,,,,,,,181.56701868258588,177.10012006355237,178.6439556921411,174.89532405877915,175.7419831413682,168.29105585195038,177.41478352681477,174.03652330726922,177.34066124788015,182.30379928353094,192.57403695765453,181.2136626323885,168.41138202376746
15,1987-06-18 01:05:58+00:00,144.33458690288313,145.40143245244147,157.16962046709372,176.1686583626123,176.23383185348553,175.3874402344501,181.1991030601477,176.99213935912948,179.04741700773965,173.42748001033516,177.47687772607364,172.60424164175555,176.01053330129614,172.55255223326975,174.2432723331048,177.50586540107554,180.18453948899372,169.99659861816716,158.91767785989381
16,1987-11-25 01:09:36+00:00,160.64493997642356,156.5429019139625,168.0689071405272,183.75446832896546,178.89428883795986,181.67776269240963,182.1781929282055,179.39308585945054,174.8327012325613,175.3730426549486,169.10486363626757,178.23794620789926,174.4050819014989,169.2722934768722,169.6372943418917,178.67688989123238,187.53281599231101,184.54966330321247,171.0735094742528
17,1988-01-28 01:10:38+00:00,158.8961863399276,154.59650411444179,168.3990763897308,180.2129195093225,182.19389762903288,177.03478875841498,182.30074018164694,175.71851874505236,179.07334408704486,174.0010538086747,172.8750410374715,173.78929938847375,174.79594738614824,167.5685867754125,166.1050718484847,172.87384005352925,181.4939821071587,174.68834738190765,160.6825650830474
18,1988-09-08 01:12:07+00:00,163.8526229630616,162.264989349809,171.9666060746226,183.6772101606832,179.58992117942776,181.21600179731738,186.01868959440554,176.83091647434082,177.9131651947789,174.3838927638219,176.084539575266,179.46311824175945,178.06992041087128,174.8365316988328,177.0275702727326,184.93500377777906,194.61257725521568,185.29810267176887,165.88808621830634
19,1988-10-26 01:11:54+00:00,166.3354727641912,165.26736889085865,176.5805973432239,187.41179390630012,186.23670512747125,184.7034988408475,186.88893231781472,178.17635472025336,181.6819077692044,177.76132511484988,177.40711945511777,176.00836727934063,172.79630142877073,175.2827009845222,177.97528761269942,180.68936225779726,193.40745915317444,188.76252258806062,167.51784475833097
20,1988-12-13 01:11:44+00:00,168.3640260242426,167.7103503831948,178.3109400995651,194.05797276347758,183.70008447894872,183.47125519309077,184.66652966055221,181.03544428919585,179.4421718454043,178.65327472423567,179.95437028358714,176.88837499439077,179.19212356882298,180.44582445595884,180.9160003003194,190.02945877239162,201.59437315174458,193.39539041739096,172.26687590742017
21,1989-01-30 01:11:21+00:00,165.5666217098777,164.91686204109445,177.34997973124572,192.39625308817108,184.454036755925,187.49482680239888,188.12181385402957,185.1259072596901,181.9173897747936,185.56648296035246,180.92557863688,182.88141916591005,182.03239071840997,180.8145341261182,180.89538067471335,192.6500855614126,207.85955392948514,204.39984636621153,187.08728833535463
22,1989-02-15 01:11:20+00:00,176.94971792371976,173.31707936534184,185.39642876941224,198.54998885652105,194.57624030524676,192.50295400379696,196.414000043038,185.64956024722076,188.4743047653369,186.5343965775072,187.5501213791722,188.9498329247289,187.482526909985,191.56238132970063,190.38917290609902,198.10959751104318,207.4895273535231,199.35140733216298,181.68085744583817
23,1989-10-13 01:06:36+00:00,158.53945134676414,152.68006465742127,167.624033382133,169.3047138563714,162.23853480691633,168.93240733000496,169.39085585493387,166.42161820850555,167.75106172294448,164.4485559981309,159.38006818927968,156.375349142731,158.67485679455774,160.03382381114207,169.19522885011807,174.5725053813165,184.48079818509245,182.32475106957042,156.27262013864652
24,1989-12-16 01:04:47+00:00,159.94929583043867,159.7259065848833,167.71824794295907,182.97113625126536,181.20912615256208,185.87706295092156,187.61088242460048,180.74991244454355,178.27902438219766,183.83794580635328,182.89589966150834,189.06649339688695,180.5825292388187,181.19748881814664,180.90038871087046,187.45549478691964,196.4650402849194,193.36212857601146,178.8510997617846
25,1990-01-17 01:03:46+00:00,160.8250485044992,164.88837759180328,177.02834543923606,181.1959508497301,177.16548964754296,178.38311641873355,184.99096870967315,180.5662760217372,182.41463795516395,180.64951310394568,177.55444020400836,177.91724137368826,179.20849783280102,181.44058332796948,182.6785920710951,192.72325599568978,200.62986063868436,194.8840459672301,169.0940159706511
26,1990-02-02 01:03:15+00:00,159.35491402584154,157.04079008712262,164.3039502274472,176.69052880513036,168.20351868879126,174.10221848512472,176.51462336669354,177.85016835744116,170.62193703632335,173.72481551636682,170.41668874645907,173.61570076298395,175.28264435469984,176.24103700655854,175.18186503409225,186.85328143469465,192.7289025641399,185.04753920926063,168.4488830258191
27,1990-02-18 01:02:46+00:00,140.80943493722432,143.85629625265045,160.2704795136192,173.1932199969848,170.31058841212965,162.97391773545962,173.1861474362148,166.6029317438391,165.253065282863,164.89285769514103,162.65056477859986,171.16159418032836,171.6829261244744,170.9156511384779,171.2186043654486,177.96106269356136,184.71001894852742,181.72317023477476,164.91676957658254
28,1990-03-06 01:02:12+00:00,162.22920522003503,160.20491877494393,164.83812945090003,174.06068710932792,165.19411297599723,168.9839984777759,175.3955094247586,170.81194181056506,171.35797070749842,169.44841601157145,168.77413925540674,166.91709258013148,167.39900523778758,165.11659969256345,167.59414231821717,179.9250133414775,188.18372029653415,188.01553779996354,168.96359087454002
29,1990-05-09 01:01:33+00:00,153.492417590384,153.40600077089957,160.84644216133736,161.20940811880638,163.35513144771622,165.9332200164742,171.00176580656802,167.29947531914604,163.81715017912498,163.28195908224433,158.97658569181803,163.40157949773766,162.5161364041739,162.43825304960424,164.4669878963203,169.6845726830895,179.5217774281064,180.6478828600833,161.09284373464632
30,1990-10-16 01:00:55+00:00,148.20732604322188,148.0892788145228,156.02729107184027,159.84429167383084,154.29468574151534,152.10621506888734,153.90548868736752,156.24712871262452,156.0686977735362,150.8924006900536,148.4493740269731,145.57893394069305,146.26946585555953,139.3404491714697,139.84536114169018,148.5663560413149,168.56491485496122,161.86442049536973,151.16624266403008
31,1990-12-03 01:00:31+00:00,155.9554460011544,156.91269726831376,162.89334810773983,174.28081065561392,164.93995428406043,164.93612198973224,165.64093827660014,164.91555036458885,161.8155680273095,164.0682645561509,155.4294556487404,161.4888654350674,164.40525361394268,159.89151633745027,165.10533728552227,166.47260512788924,174.6693823936494,171.30044840319155,160.72649575545188
32,1990-12-19 01:00:51+00:00,170.36371774954353,175.4005321159325,184.2585459579888,198.65003687774814,185.7531669187483,188.83711167376987,190.34042612181366,185.45231871750684,185.77756113139094,187.21640622627746,179.9689902708873,188.00027305799856,181.72850481300867,181.70852723801306,178.17678981002447,191.04033993378115,196.54794989175528,190.43923393253377,172.75510189743156
33,1991-01-04 01:01:16+00:00,152.24132860256213,148.28265500324167,160.46072246770322,,,127.36819517749957,,156.4949081469632,160.51367160509236,156.47239237762992,157.59848849162856,163.18454371414714,164.85426228242403,159.44735122013728,164.90918845187375,168.9512835291612,177.0930434639145,,
