dates,satname,nzd0147-0000,nzd0147-0001,nzd0147-0002,nzd0147-0003,nzd0147-0004,nzd0147-0005,nzd0147-0006,nzd0147-0007,nzd0147-0008,nzd0147-0009,nzd0147-0010,nzd0147-0011,nzd0147-0012,nzd0147-0013,nzd0147-0014
2002-10-05 21:59:31+00:00,L7,410.14,391.52,397.69,395.59,390.94,391.31,389.99,398.04,403.45,392.65,390.34,383.88,384.03,382.75,383.56
2002-10-14 21:53:43+00:00,L7,428.20,393.25,399.63,397.87,390.89,393.56,394.41,404.47,405.28,401.69,398.43,392.08,386.98,395.53,396.30
2002-12-24 22:00:09+00:00,L7,366.96,363.86,376.41,377.55,376.30,371.48,372.20,386.75,381.22,386.86,382.54,373.03,372.86,371.86,369.10
2003-01-18 21:54:06+00:00,L7,370.65,374.55,375.41,380.65,377.53,378.20,382.32,387.83,388.79,385.91,382.42,376.52,373.53,372.16,370.09
2003-01-25 22:00:18+00:00,L7,399.78,384.45,395.65,386.82,386.29,387.32,388.53,396.90,402.86,393.82,389.12,383.10,380.51,378.53,381.90
2003-03-23 21:54:40+00:00,L7,377.50,377.58,376.52,380.92,379.57,380.56,381.88,389.20,390.62,385.92,383.13,380.94,380.01,372.22,374.16
2003-04-15 22:00:34+00:00,L7,390.75,384.99,381.27,384.22,381.73,382.93,385.24,390.82,390.29,387.82,382.32,378.87,379.57,380.20,380.58
2003-05-10 21:54:22+00:00,L7,421.02,399.22,403.06,406.08,394.66,395.71,403.73,414.27,407.01,407.22,402.28,393.88,391.07,391.61,394.46
2003-07-21 21:42:33+00:00,L5,425.14,403.10,403.06,406.03,400.21,399.82,401.47,413.27,409.81,410.68,403.77,395.77,395.06,390.46,393.92
2003-08-05 22:00:11+00:00,L7,400.26,,395.60,,389.04,389.66,394.44,404.06,403.21,402.91,399.01,392.61,389.67,386.97,385.38
2003-08-06 21:42:27+00:00,L5,430.30,398.83,405.02,405.01,401.66,404.06,401.30,411.36,412.13,414.86,409.47,402.90,409.74,407.71,409.31
2003-08-13 21:48:45+00:00,L5,369.71,373.11,378.66,378.05,378.00,371.43,376.97,387.27,384.02,384.17,379.87,376.53,378.47,373.09,369.01
2003-09-30 21:49:30+00:00,L5,361.59,362.84,369.95,368.70,369.13,365.98,365.89,380.52,379.45,378.19,374.41,368.22,371.40,361.83,363.22
2003-10-25 21:44:04+00:00,L5,376.04,374.49,380.48,384.70,379.17,378.83,381.51,401.43,397.65,388.03,386.26,380.13,378.04,374.12,373.76
2003-11-17 21:50:09+00:00,L5,399.51,392.39,398.31,397.73,394.94,396.21,404.51,412.10,414.68,405.46,397.41,388.74,383.65,384.31,386.02
2003-12-04 21:54:19+00:00,L7,,,,,,,,,,,,,,415.87,404.37
2003-12-12 21:44:10+00:00,L5,375.05,377.81,383.90,386.08,383.37,379.61,386.50,393.60,396.19,396.27,392.67,380.57,374.54,367.58,366.57
2004-01-21 21:55:02+00:00,L7,370.09,365.72,375.00,378.92,378.83,374.81,382.95,387.69,381.64,386.07,382.81,374.40,373.91,373.03,373.28
2004-01-28 22:00:52+00:00,L7,378.76,379.42,382.58,382.87,383.17,383.51,386.60,391.88,383.52,,,,,,
2004-02-13 22:00:55+00:00,L7,,,,,,,,,,,,,,376.23,376.63
2004-02-14 21:44:33+00:00,L5,411.89,387.92,392.85,392.65,390.59,388.90,395.93,402.40,405.39,402.79,399.27,393.39,389.35,390.55,394.53
2004-03-09 21:55:15+00:00,L7,,,367.90,,359.79,357.87,367.88,385.39,381.99,384.91,381.81,378.44,375.52,370.53,373.13
2004-04-02 21:45:18+00:00,L5,404.38,385.59,392.28,394.83,394.74,391.66,398.49,406.22,409.54,412.44,406.26,399.50,396.41,397.08,393.95
2004-04-18 21:45:25+00:00,L5,376.34,378.45,383.01,386.73,386.71,384.88,390.46,395.61,401.10,402.34,395.89,384.51,379.94,375.92,378.34
2004-05-04 21:45:52+00:00,L5,383.29,382.76,387.40,389.18,386.27,387.49,391.25,400.75,399.08,394.05,392.14,387.00,387.59,384.02,383.27
2004-05-12 21:54:49+00:00,L7,,,,,,,,,,,,,,398.56,399.75
2004-05-19 22:00:59+00:00,L7,367.14,363.65,370.54,376.18,373.19,374.93,369.36,387.20,383.67,385.64,381.53,374.78,376.55,367.55,367.57
2004-05-20 21:46:44+00:00,L5,376.22,378.98,377.24,380.91,379.59,381.07,387.63,390.67,397.74,393.45,386.26,380.33,375.52,370.79,375.98
2004-06-05 21:46:48+00:00,L5,370.97,366.56,377.30,377.00,373.38,363.73,377.86,387.97,380.08,378.73,371.25,370.51,367.84,363.58,359.81
2004-06-12 21:53:11+00:00,L5,435.59,410.44,413.30,415.31,408.60,406.75,410.86,420.41,420.31,414.22,407.46,412.56,436.27,456.88,
2004-07-06 22:00:48+00:00,L7,369.55,372.48,374.11,379.70,372.89,369.16,379.19,387.78,388.01,387.60,382.75,376.33,,,
2004-07-07 21:48:09+00:00,L5,372.04,379.26,381.90,382.34,380.59,379.02,383.44,392.36,399.15,391.53,387.70,381.40,379.89,379.36,377.82
2004-07-23 21:48:09+00:00,L5,389.58,392.65,396.31,390.57,389.82,392.30,390.74,399.94,399.48,400.20,393.00,387.67,388.20,381.90,384.03
2004-07-30 21:54:28+00:00,L5,412.39,392.35,404.01,400.18,396.40,397.90,405.53,412.71,411.12,410.24,406.04,399.30,398.16,383.82,387.93
2004-07-31 21:54:28+00:00,L7,377.35,382.59,380.19,387.83,383.60,386.38,388.67,394.44,396.91,390.94,385.11,382.41,378.88,375.58,378.68
2004-09-25 21:49:43+00:00,L5,428.90,396.28,402.76,403.97,400.44,402.59,405.44,415.29,418.68,410.70,407.93,407.23,413.91,427.64,413.00
2004-10-19 21:54:43+00:00,L7,369.87,368.34,374.01,378.95,379.72,378.62,378.55,388.12,390.53,386.59,382.27,377.33,376.33,374.09,372.76
2004-11-03 21:56:42+00:00,L5,374.79,372.18,378.50,381.70,376.80,381.39,377.56,390.05,395.93,389.79,384.48,380.05,377.15,372.28,376.01
2004-11-11 22:00:45+00:00,L7,,,,,,,,,,,,,382.10,379.51,381.61
2005-01-14 22:01:13+00:00,L7,366.54,361.75,371.88,373.30,374.77,370.71,367.97,386.70,382.10,384.47,381.39,373.36,371.77,,
2005-01-15 21:51:45+00:00,L5,373.45,374.81,377.35,380.12,375.68,378.12,379.30,390.88,393.76,389.75,385.46,382.41,379.65,371.34,370.51
2005-02-07 21:58:15+00:00,L5,392.75,385.98,390.48,391.16,395.18,390.33,394.74,404.61,403.05,405.96,403.27,395.74,394.61,397.96,395.84
2005-02-08 21:55:35+00:00,L7,374.84,,,377.36,374.89,365.07,376.28,386.08,383.47,385.78,382.09,375.54,375.22,,
2005-03-11 21:58:44+00:00,L5,377.15,377.54,377.72,380.55,372.45,375.44,381.86,390.37,392.25,392.28,381.60,379.19,374.92,372.54,375.73
2005-03-20 21:53:02+00:00,L5,,,,,395.79,399.98,402.17,408.46,409.13,407.70,404.40,398.57,394.28,388.37,384.76
2005-03-27 21:58:51+00:00,L5,379.09,371.99,378.66,378.14,377.54,373.78,377.12,388.07,388.53,387.60,381.55,379.37,376.96,376.09,379.20
2005-03-28 21:55:18+00:00,L7,,,,,380.96,378.91,372.72,387.49,381.08,384.84,382.54,375.69,376.76,374.14,369.69
2005-04-12 21:58:55+00:00,L5,378.45,380.24,379.50,383.53,386.82,374.09,389.36,396.34,389.33,388.26,382.51,381.10,380.40,373.51,378.39
2005-04-13 21:55:36+00:00,L7,372.21,371.89,373.18,377.98,384.75,387.68,,,396.26,393.66,,462.85,,445.88,442.79
2005-04-29 21:55:12+00:00,L7,379.55,383.52,380.61,382.92,383.51,384.67,388.26,391.36,400.87,392.46,388.54,383.93,381.92,379.71,380.84
2005-05-06 22:01:25+00:00,L7,398.83,387.78,395.52,391.22,388.25,390.07,389.71,398.12,405.66,402.14,398.36,394.11,389.06,388.11,387.00
2005-05-07 21:52:53+00:00,L5,391.25,387.23,391.47,391.11,386.59,385.43,388.22,397.13,400.89,396.30,391.37,390.36,386.95,389.29,386.15
2005-05-23 21:53:00+00:00,L5,387.48,386.13,385.41,386.56,382.12,382.92,384.99,397.05,399.14,395.28,392.44,382.71,382.16,382.55,382.77
2005-05-31 21:55:11+00:00,L7,433.64,408.38,397.08,391.49,393.90,404.08,389.88,402.19,398.45,400.16,393.76,384.52,379.85,392.38,
2005-06-08 21:53:33+00:00,L5,379.84,383.68,384.18,380.49,379.42,381.48,384.86,393.23,393.83,394.44,388.66,384.86,384.30,377.92,384.05
2005-06-15 21:59:22+00:00,L5,394.90,392.72,396.13,398.51,391.64,393.74,390.98,409.22,406.11,399.48,398.21,391.05,376.72,385.91,
2005-07-02 21:55:26+00:00,L7,,,,,,,,402.27,406.59,407.10,401.64,390.43,389.10,382.45,379.70
2005-07-26 21:53:30+00:00,L5,376.12,375.61,380.86,385.59,383.69,379.88,382.44,391.60,399.50,393.70,388.68,383.95,384.59,379.24,379.30
2005-08-03 21:55:25+00:00,L7,397.19,387.78,397.90,393.57,389.87,391.30,392.89,402.06,405.93,403.97,398.03,392.00,388.27,389.83,385.68
2005-08-19 21:54:56+00:00,L7,,,,,,,,,,,393.48,389.54,385.87,382.60,383.53
2005-09-11 22:00:53+00:00,L7,388.54,384.33,385.65,384.45,382.48,383.57,385.94,394.61,397.83,392.99,388.27,384.07,383.98,384.48,383.30
2005-09-20 21:55:06+00:00,L7,367.86,362.05,370.10,363.25,360.91,364.38,361.66,,,,,,,,
2005-10-05 21:59:53+00:00,L5,370.14,373.02,376.90,375.63,376.85,368.88,375.02,384.25,385.63,383.09,377.61,366.54,365.28,362.85,359.67
2005-10-30 21:53:39+00:00,L5,,,,,385.09,390.64,386.94,396.84,401.34,400.49,397.62,386.33,381.65,382.67,395.23
2005-11-30 22:01:24+00:00,L7,390.52,380.81,381.30,384.03,382.79,383.02,386.51,395.26,400.18,397.28,391.50,384.87,383.76,384.87,
2006-01-10 21:55:52+00:00,L7,,,,,,,,,,,,,,,412.30
2006-02-03 21:55:55+00:00,L5,370.31,364.50,371.67,370.07,371.78,366.25,373.40,386.27,383.97,383.65,378.89,376.25,375.03,374.81,371.36
2006-02-11 21:55:41+00:00,L7,382.07,375.60,378.08,381.05,379.67,378.56,384.19,390.10,389.78,389.95,386.78,381.98,381.99,380.32,383.61
2006-03-07 21:56:35+00:00,L5,,,,,,386.48,,457.71,,406.30,394.48,386.76,386.98,390.78,391.52
2006-03-15 21:56:08+00:00,L7,374.35,369.94,376.87,379.39,379.08,368.87,382.99,,401.04,387.54,384.07,378.68,378.66,372.88,
2006-04-07 22:01:51+00:00,L7,,,,,,,392.31,383.08,382.88,375.02,374.50,382.46,381.11,388.97,389.94
2006-04-08 21:57:36+00:00,L5,414.01,394.93,400.21,400.94,398.12,396.58,400.25,409.80,411.65,412.54,404.95,400.71,397.34,401.90,406.22
2006-04-24 21:57:52+00:00,L5,,,,,,,,,,,,,,,
2006-05-02 21:55:41+00:00,L7,,,,,,,,,,,,,,,375.60
2006-05-17 22:03:57+00:00,L5,377.40,374.35,375.70,381.85,378.60,379.17,381.66,391.78,397.09,393.35,388.07,386.94,374.76,368.97,370.83
2006-05-26 21:58:18+00:00,L5,,,,,,,,,,,,,,,
2006-06-02 22:04:12+00:00,L5,378.21,382.24,383.41,382.34,381.33,377.70,388.89,396.64,394.88,394.55,390.83,385.90,388.50,384.10,388.36
2006-06-19 21:55:36+00:00,L7,,,,,,,,412.21,404.61,400.76,397.31,388.34,385.58,397.30,401.89
2006-06-26 22:01:44+00:00,L7,,,,,,,,,,,,,,,378.28
2006-06-27 21:58:24+00:00,L5,376.40,381.72,377.56,379.40,376.01,369.16,378.20,386.28,385.63,386.11,382.41,376.49,380.03,369.55,374.50
2006-07-04 22:04:41+00:00,L5,404.05,389.54,399.98,396.65,391.32,389.64,401.43,411.50,406.63,402.20,398.00,393.35,390.68,396.85,400.58
2006-07-21 21:55:21+00:00,L7,427.29,396.49,402.46,407.10,405.43,401.61,406.91,417.01,414.67,414.91,409.86,417.74,432.39,448.99,426.15
2006-07-28 22:01:30+00:00,L7,371.32,378.59,376.06,381.32,379.80,382.17,388.85,,,,,,,,
2006-08-13 22:01:29+00:00,L7,369.94,368.43,372.44,377.78,367.43,365.66,377.40,386.80,383.54,385.80,379.25,374.01,372.50,364.35,364.39
2006-08-21 22:05:19+00:00,L5,419.77,394.01,399.69,402.84,399.54,400.63,405.51,406.19,405.88,403.48,401.04,394.19,388.70,391.01,393.76
2006-08-22 21:55:17+00:00,L7,397.39,384.82,393.15,388.23,389.26,388.81,391.16,404.86,404.41,399.61,391.40,390.14,386.36,383.50,385.21
2006-09-07 21:55:37+00:00,L7,379.90,382.41,380.16,382.80,381.15,382.89,387.26,,,,,385.34,383.29,381.41,384.50
2006-09-23 21:55:30+00:00,L7,,,,,,,,,,,,370.60,358.25,356.79,350.50
2006-10-09 21:55:00+00:00,L7,363.09,360.63,370.24,361.90,361.40,361.29,363.24,383.56,377.58,379.92,373.22,366.56,360.37,351.95,355.97
2006-10-16 22:01:19+00:00,L7,,,,,,,,,,,,400.52,406.04,417.16,424.61
2006-11-01 22:01:34+00:00,L7,427.96,395.00,402.64,405.95,403.18,406.16,407.92,414.64,412.24,414.37,413.82,,,,
2006-12-11 22:06:52+00:00,L5,364.67,372.64,375.65,382.31,381.47,381.55,391.62,402.79,404.91,410.73,409.53,425.50,416.48,394.69,395.59
2007-02-13 22:06:47+00:00,L5,406.88,386.70,390.55,391.71,386.54,389.15,392.51,403.35,406.34,403.87,397.87,393.07,397.93,382.09,388.05
2007-03-02 21:56:07+00:00,L7,,,,,,,,,,,,,,380.33,381.45
2007-03-09 22:02:19+00:00,L7,373.95,371.31,374.58,378.66,,,,,,,,,,,
2007-03-18 21:56:33+00:00,L7,381.03,379.48,377.84,380.62,379.35,378.91,384.29,389.38,392.89,388.53,386.25,,,,
2007-04-19 21:56:31+00:00,L7,367.37,365.45,370.62,371.83,358.05,358.44,362.43,383.08,377.02,376.76,367.86,366.89,363.62,355.90,
2007-05-28 22:02:04+00:00,L7,420.97,398.65,404.23,407.19,397.79,396.52,396.97,,,,,,,,
2007-06-06 21:56:17+00:00,L7,,,,,,,388.67,400.53,404.62,405.84,398.64,394.20,390.44,389.96,383.50
2007-06-22 21:55:53+00:00,L7,,,,,,,,,,,,,,,389.78
2007-07-24 21:55:47+00:00,L7,432.27,403.86,407.04,406.48,392.89,398.48,403.49,413.87,408.66,408.51,398.35,396.34,382.96,393.40,
2007-09-10 21:55:51+00:00,L7,,,,,,,,,,,,,,,379.85
2007-09-18 21:58:42+00:00,L5,373.74,378.27,379.05,380.10,377.48,380.44,379.56,390.74,391.58,386.26,383.43,381.88,377.47,381.49,380.31
2007-10-12 21:55:23+00:00,L7,,,,,,,,,,,,,371.07,365.17,365.80
2007-10-28 21:55:58+00:00,L7,,,,,,,,,,,,,,362.76,359.81
2007-11-20 22:01:58+00:00,L7,,,,,,,,,,,,,417.58,438.82,426.47
2007-12-31 21:55:59+00:00,L7,389.89,383.99,387.30,385.41,382.31,383.98,385.84,393.40,397.98,391.20,387.18,384.39,384.23,385.93,386.91
2008-01-23 22:02:09+00:00,L7,351.29,356.96,365.19,357.34,359.25,359.20,361.91,380.85,377.20,378.73,376.14,369.77,368.51,368.29,366.05
2008-02-01 21:55:57+00:00,L7,,,,,,,,,,,,,,396.42,394.18
2008-02-24 22:02:02+00:00,L7,,,,,352.73,356.57,359.82,376.05,375.42,375.37,373.74,368.33,362.97,364.14,360.19
2008-04-21 21:55:44+00:00,L7,370.82,368.58,376.24,378.63,379.26,366.20,383.16,387.76,382.71,386.70,382.94,377.35,378.45,363.72,
2008-05-07 21:56:04+00:00,L7,,,,,,,,,,379.50,369.96,368.18,364.04,361.81,358.52
2008-05-14 22:01:48+00:00,L7,428.35,,,,,411.87,407.62,413.85,410.24,412.21,410.44,405.70,407.61,429.23,426.44
2008-05-30 22:01:41+00:00,L7,,,,,,,,,,,,422.19,408.02,459.55,
2008-08-18 22:00:56+00:00,L7,365.99,360.65,369.27,369.65,356.55,,,,,,,,,,
2008-08-27 21:55:06+00:00,L7,422.93,397.53,398.84,399.08,406.15,416.68,406.85,404.74,401.44,400.57,391.03,,,,
2008-09-19 22:00:40+00:00,L7,353.83,359.20,363.96,364.59,360.16,358.81,365.38,,,,,,,,
2008-10-29 21:55:24+00:00,L5,364.36,369.87,375.90,377.95,373.34,374.18,379.47,391.00,396.04,389.83,386.54,389.39,367.25,363.56,365.19
2008-12-25 21:50:34+00:00,L5,396.76,392.62,399.36,397.93,392.64,388.97,395.08,402.20,403.84,400.28,394.38,388.14,381.17,383.92,389.91
2009-01-25 22:01:34+00:00,L7,372.64,380.69,379.50,384.02,381.99,383.21,387.25,393.95,399.97,395.07,391.36,383.66,383.48,380.31,383.10
2009-02-02 21:57:22+00:00,L5,380.57,380.70,391.55,391.77,387.88,389.55,391.57,399.59,402.59,394.86,392.21,385.40,382.52,385.12,383.49
2009-02-03 21:55:25+00:00,L7,393.72,386.55,390.99,395.27,389.92,388.34,,,,,,,,,
2009-02-11 21:51:49+00:00,L5,357.66,362.23,369.69,366.73,361.16,363.22,368.64,384.09,381.79,378.12,374.31,365.89,364.36,364.46,364.30
2009-03-14 22:01:58+00:00,L7,351.88,356.86,365.66,360.65,360.32,358.53,364.11,379.63,380.28,,,,,,
2009-03-23 21:55:51+00:00,L7,400.77,391.08,399.61,398.72,390.14,392.55,393.29,407.75,407.33,407.29,401.69,,,,
2009-04-08 21:56:20+00:00,L7,,,,,,,390.95,401.21,400.10,394.61,395.22,388.54,381.41,370.89,372.11
2009-05-17 22:02:15+00:00,L7,400.68,393.55,399.07,404.97,389.06,389.16,395.02,399.05,402.88,403.66,394.88,386.24,384.53,388.69,384.06
2009-06-02 22:02:15+00:00,L7,,,,,,,,,,,,,,,405.35
2009-06-18 22:02:13+00:00,L7,,,,,,,,,,,,,,,399.68
2009-07-04 22:02:11+00:00,L7,,,,,,,158.08,,,99.61,,,,352.93,
2009-07-20 22:02:06+00:00,L7,434.66,408.11,408.60,408.41,407.22,402.13,403.47,414.03,411.00,411.74,410.21,407.48,397.24,404.55,400.71
2009-07-29 21:56:16+00:00,L7,,,,,,,,,,,,,,386.50,382.18
2009-09-06 22:01:59+00:00,L7,370.01,365.95,372.23,377.50,369.15,372.46,375.08,386.91,386.55,385.83,381.89,376.01,,,
2009-11-26 21:56:28+00:00,L5,418.02,392.91,399.72,395.99,391.35,387.95,396.05,406.55,406.55,408.13,404.60,393.85,394.23,394.19,395.81
2009-12-04 21:56:28+00:00,L7,,,,,,,,,,380.61,375.34,369.70,367.88,363.87,362.99
2010-01-05 21:57:24+00:00,L7,371.83,382.82,377.65,380.82,377.71,379.14,390.30,,,,,,,,
2010-01-13 21:56:49+00:00,L5,387.88,386.23,391.00,392.19,389.05,386.67,391.24,397.54,402.03,398.46,395.86,389.64,385.64,383.22,383.60
2010-01-28 22:03:31+00:00,L7,409.88,387.62,395.29,391.58,388.11,387.98,391.29,399.93,403.07,410.46,417.43,,,,
2010-01-29 21:56:29+00:00,L5,389.40,384.83,389.61,390.39,387.44,385.28,391.76,399.27,401.47,399.82,401.35,387.07,379.50,378.30,380.92
2010-02-06 21:57:27+00:00,L7,,,,,,,,,,,,,380.44,379.43,377.46
2010-03-17 22:03:57+00:00,L7,378.54,365.79,373.34,376.63,370.47,372.74,368.00,387.62,389.54,389.67,383.73,380.13,378.16,373.65,377.89
2010-04-11 21:58:15+00:00,L7,,,,,,,,,,,,,,,376.71
2010-05-13 21:58:09+00:00,L7,380.77,383.22,382.41,382.56,382.53,381.85,385.57,391.73,398.13,391.70,387.35,386.24,384.88,380.75,380.32
2010-05-29 21:58:09+00:00,L7,372.58,380.22,375.76,380.10,376.47,371.63,383.22,387.40,395.51,388.34,382.83,381.86,381.06,373.24,375.38
2010-06-21 22:03:58+00:00,L7,425.93,398.51,409.82,409.68,406.89,403.72,402.14,411.78,,,,,,,
2010-06-30 21:58:13+00:00,L7,,,,,,,,,,,,,380.99,372.71,375.32
2010-07-16 21:58:15+00:00,L7,368.26,365.36,374.30,377.81,377.25,363.80,374.78,385.91,386.57,384.58,381.53,378.85,379.09,375.89,373.12
2010-07-23 22:04:02+00:00,L7,431.80,398.92,405.05,404.24,394.42,391.29,398.00,406.25,395.52,,,384.87,375.12,372.07,
2010-08-08 22:04:01+00:00,L7,419.74,398.37,400.42,400.65,395.20,393.50,403.98,408.70,408.22,405.53,,,,,
2010-09-09 22:04:06+00:00,L7,354.25,357.39,368.05,366.07,364.18,360.28,364.54,383.29,378.07,377.01,371.51,365.74,,,
2010-10-27 22:04:18+00:00,L7,353.35,361.23,369.76,372.73,361.15,357.35,363.49,380.07,376.10,379.69,367.87,370.19,,,
2010-12-30 22:04:58+00:00,L7,417.05,,,,,388.29,394.66,405.02,407.75,406.50,396.61,394.85,402.08,415.93,399.74
2011-01-07 22:01:44+00:00,L5,364.26,365.99,377.27,375.85,373.89,373.54,375.48,388.70,390.22,385.41,382.77,378.74,375.40,364.88,361.96
2011-01-08 21:59:16+00:00,L7,365.23,361.25,372.06,373.22,372.63,367.66,368.18,385.32,380.71,384.42,381.96,369.94,,,
2011-02-16 22:05:15+00:00,L7,417.71,389.92,397.59,393.50,387.60,389.19,393.20,401.61,405.88,402.22,396.84,389.32,385.26,,
2011-02-17 21:56:00+00:00,L5,390.01,394.97,400.36,400.57,390.37,385.28,389.95,394.63,399.35,397.75,391.46,388.18,382.21,379.33,380.65
2011-03-28 22:01:38+00:00,L5,416.10,392.63,398.43,397.36,391.99,393.86,397.59,409.48,411.94,407.06,401.36,395.82,393.95,402.77,391.94
2011-03-29 21:59:14+00:00,L7,406.48,384.32,390.75,390.25,389.48,389.89,393.68,403.65,404.65,402.72,399.63,393.07,388.53,,
2011-04-13 22:01:34+00:00,L5,427.20,397.54,401.82,404.20,398.98,398.15,403.39,413.45,411.91,410.85,406.66,400.51,,252.96,264.69
2011-05-07 22:05:25+00:00,L7,359.61,358.34,365.29,363.57,363.45,360.41,367.97,382.33,378.60,384.49,378.13,369.18,370.14,363.68,361.81
2011-05-23 22:05:23+00:00,L7,,,,,,,,,400.28,392.49,387.85,384.61,382.95,381.09,376.71
2011-06-24 22:05:21+00:00,L7,,,,,,,,,,,,,,,385.12
2011-07-10 22:05:20+00:00,L7,376.47,365.72,381.93,405.32,379.09,380.69,387.59,394.84,406.01,402.92,395.43,399.40,391.16,399.21,406.06
2011-07-26 22:05:18+00:00,L7,,,,,,,,,,,209.79,,,,388.44
2011-08-20 21:59:26+00:00,L7,376.21,378.91,380.02,384.60,382.37,383.50,387.11,395.35,400.61,391.39,388.85,383.18,384.05,,
