,dates,chi0208-0000,chi0208-0001,chi0208-0002,chi0208-0003,chi0208-0004,chi0208-0005,chi0208-0006,chi0208-0007,chi0208-0008,chi0208-0009,chi0208-0010,chi0208-0011,chi0208-0012,chi0208-0013,chi0208-0014,chi0208-0015,chi0208-0016,chi0208-0017,chi0208-0018,chi0208-0019,chi0208-0020,chi0208-0021,chi0208-0022,chi0208-0023,chi0208-0024,chi0208-0025,chi0208-0026,chi0208-0027,chi0208-0028,chi0208-0029,chi0208-0030,chi0208-0031,chi0208-0032,chi0208-0033,chi0208-0034,chi0208-0035,chi0208-0036,chi0208-0037,chi0208-0038,chi0208-0039,chi0208-0040,chi0208-0041,chi0208-0042,chi0208-0043,chi0208-0044,chi0208-0045,chi0208-0046,chi0208-0047,chi0208-0048,chi0208-0049,chi0208-0050,chi0208-0051,chi0208-0052,chi0208-0053,chi0208-0054,chi0208-0055,chi0208-0056,chi0208-0057,chi0208-0058,chi0208-0059,chi0208-0060,chi0208-0061,chi0208-0062,chi0208-0063,chi0208-0064,chi0208-0065,chi0208-0066,chi0208-0067,chi0208-0068,chi0208-0069,chi0208-0070,chi0208-0071,chi0208-0072,chi0208-0073,chi0208-0074,chi0208-0075,chi0208-0076,chi0208-0077,chi0208-0078
10,1988-08-20 14:09:00+00:00,168.8891371048227,180.42672903131887,180.45148238332837,182.9373332919102,178.92679831385215,186.71955203625788,187.24800905255816,191.69360693451068,184.5014399083458,187.65189887922753,193.02955585275504,199.97851390778834,192.21525735798866,195.7727634621145,205.38726581812955,202.85638153280107,200.28072942721815,191.52978383350225,,,,,,,147.757605949077,132.02567260486035,125.02231357510651,129.33541475189872,140.0165602068267,155.08889196640908,140.96143407527524,152.08335651469022,170.28993895473562,,,,194.03566580237398,197.4939747670795,,,,,,,,,,234.41694850500153,242.9280098289931,241.87839233764586,249.82149813106443,243.32394582952958,236.92766863185977,242.05050305579923,236.51630293776475,226.78904511638063,237.082143114097,236.39159304487328,223.17303181460946,219.607617745129,215.21203718729717,208.75512817298534,213.349511116472,219.4688146397707,223.3051369376551,236.23530891324455,245.49315599770785,249.96855421408256,254.94677332622308,249.30031986464599,248.6989872062505,236.85586515007995,226.13267914621068,220.52268047298034,214.2410094277665,218.61656413662834,211.35855631060267,211.28414098033858,210.95443779233457
11,1988-09-05 14:09:03+00:00,161.2866949487316,174.86589332283944,180.1147411713943,185.42758250877617,181.82230848614117,190.28743758971126,181.74234893761138,185.05334228394602,180.30630853310208,188.4557524682761,196.66456423387052,198.32862349257252,187.708562475779,191.88281232748517,191.00155732924264,197.36174191353228,192.0451861329177,,,,,,,,145.809546830147,108.72890306350331,113.44858138120085,129.33419021838446,142.26520025454602,,,,,,,,192.10902794671753,198.91352220674793,,,,,,,,,,227.03971920240951,245.27568332932017,241.74609009286877,246.1364596964033,240.3033352327555,236.49459970975042,237.69346597664463,233.00781803695972,234.24864273451337,232.35168494816259,231.95094221653127,225.12674231184374,207.86899223989136,216.64232639851159,207.66990636916165,208.72579287362962,224.32638203494074,224.5435996556505,236.18098328832022,240.79240476119165,242.86223342799445,255.64961792413754,247.41087664493733,248.5541237645299,239.55040546829883,223.73439199560548,217.3669779792512,212.80978541463554,221.4421701104741,218.15681561636453,207.34171545669125,204.83397733266048
12,1988-09-21 14:08:58+00:00,166.99853178564817,180.48998984676035,188.71724234704027,187.98904381645985,189.02529126730312,195.83384166871969,189.25919743436907,198.12267827783882,187.09160135819465,191.2958023157462,200.70855427205566,209.7142786659304,193.5268325906165,194.5272275545918,205.32341441510886,207.38204749146192,203.40807089493939,195.39514058574292,,,,,,,149.16084226570857,130.066999639517,115.12511905618796,129.6814614732566,143.96542935395007,157.16807570699,164.50945962785855,165.41893104769304,165.1276636991937,166.35689636116007,,,197.66822146223282,197.41192689004615,,,,,,,,,,231.47076569950357,239.52535783430284,251.06447358843695,,,252.24133408175723,244.69640946316306,243.40386859645915,236.4258707312392,244.0969137473952,238.6963357097991,239.68525445460062,219.9463514599972,210.00965193736138,220.68220793766946,202.9477046102154,231.09729924668937,234.47181524065874,218.21082837607895,248.836577784586,250.26881079613727,265.58781335993996,252.34589005117712,236.90448009896542,245.1222512212416,231.85692351271442,218.54510526559827,224.25582575556518,221.03132324929334,222.9252572898152,214.8189774077471,206.17034788881165
13,1989-05-03 14:07:01+00:00,160.60030156343424,166.95728799259106,175.15594895802192,174.56704613166656,176.58853902664197,182.87147071375455,177.68321563374263,187.8136364745283,189.54991178105848,185.95807252599732,194.3468644717873,203.93650753043673,190.33897235043295,194.12870635811942,206.73459144630766,199.6990729233272,202.6552780854418,202.58963242808494,,,,,,180.50465739234048,170.9108185332313,179.44716822407563,164.96113424948211,158.6453980411176,142.25362643362593,162.89127867644055,163.7278320988653,175.06457867124996,194.0830009526292,190.40685062878438,193.85392881639925,178.70086584699428,175.52996464223253,190.66693111735498,223.44502148524901,224.60746490951033,219.20911412161428,218.21588734517596,232.1522533262653,223.9002535876883,232.65546522374098,226.516538375813,230.3077026213065,251.616142363899,257.1027117926854,257.5825222185247,257.1215700273231,256.9514762982101,243.43363580559094,254.05798808239035,243.36990350385565,239.8894477739791,234.92177019482506,233.88609664145778,242.33398461516606,213.98494524887911,225.4459886901386,221.65356145455016,224.19509936950632,213.51838830277745,229.18215958671385,242.38686707476597,239.38295812435643,259.9819732422162,258.26018824001926,252.96780034898046,247.21112078613913,261.15450188524215,241.48403382303883,227.40728814180935,235.59764553746058,222.3815608409966,208.40906401569063,224.91488216343393,226.72002777280878
14,1989-08-23 14:04:47+00:00,173.3957385536232,181.97538149512098,175.334453689544,181.13085943261672,181.96295768477702,190.01778093015108,175.16162870973184,170.054132030736,167.04072962730103,183.8999132683879,204.32001929326447,205.82878355293087,198.88840964646832,191.98699472840573,175.62924473380215,171.92257413931387,201.1629912903006,213.57722309239662,214.60966155300454,203.08399994709916,165.73771798372758,148.30385908778945,158.60599704009144,166.5417505661292,162.26004056196385,156.17640381552866,154.50658923023363,137.49114901709012,147.8861519392176,184.30848521379326,153.57073550990933,127.80732036178271,140.75994121936753,187.66377438796326,216.11979469478658,199.94306894220287,201.63840617376934,234.64213377103815,208.4055393800907,191.71790408094046,195.93678233401977,217.7458010247628,232.40615808313947,246.8559589613739,244.98211706289092,202.14847422343018,212.41248648124372,253.71901758492115,266.01324217160163,258.96607165240937,224.06663696236217,249.44476256536208,260.67812891874485,231.63983398556903,222.84082105827227,245.0013830613225,230.43574722993205,243.94943537155137,213.53749000522998,220.29884316597068,202.24123761560003,205.89240591062898,220.101687118983,228.3880241315324,227.2476885053827,214.45973991518176,244.53035291477116,248.90280506727072,258.0274015287743,245.0506864462135,265.6599918434619,222.0951843075293,202.89886609394387,229.73442975875642,235.69564786125858,232.03683337059812,219.3430223231687,211.68955537194935,225.68501301174206
15,1989-09-24 14:03:59+00:00,169.65026619114994,177.0919993470206,183.6902134137349,180.28794729878734,177.2388933688699,187.55365458553484,162.67223153196193,170.5420913538474,179.75080234316755,189.19380034727837,192.95534058521275,197.2820952660887,198.3023169844106,196.79925129211506,178.3176366934386,167.7700391916827,190.61737511492015,221.93465846403217,213.637876660568,194.93860149614375,187.25873154494965,152.48430908346927,166.03742717838298,179.35776818090076,163.00426665609064,151.37170993072613,170.21316056383972,157.9757149368893,150.14685893693945,,142.14675503469903,135.51392857992428,156.60824114026397,196.21021365061947,192.9265061568073,202.56531583388647,216.71768179105288,209.86854485230407,199.65523400788325,195.66068397125736,206.4076298626736,219.11175540858056,230.91048147806552,240.04989996986743,227.69902888142775,206.8938666560031,235.68596943368917,247.50104850358156,253.78057685894984,249.29749015075194,237.76811358418388,251.11866926980383,246.60019898818953,229.16637962597866,228.27128634914823,234.66026305167858,232.33841164662965,246.24749839219163,223.2788805656407,212.20493589313787,196.73028961566146,215.83397194760013,223.88051920035622,208.17316800160953,226.77062903964654,219.40822487985267,239.21028317086487,245.49700410521297,262.60091888520066,240.40160529617896,256.14742867168985,225.29254481669057,207.16410686514632,225.88481990900374,223.59391290364073,224.17870245103452,219.764868154909,208.95657165203488,215.7864235607608
16,1990-04-20 13:58:29+00:00,162.55429686435508,167.1513740662288,179.18935685198306,188.4514323112593,186.15543865508639,196.827392054917,191.29165260417648,202.96753270081967,197.53531799869276,205.2420047246824,207.77098113155668,202.72267093416073,198.99144779359278,197.02063587922038,211.30377304737866,213.00001951848958,211.24666107808622,203.1155647103614,208.2297664665514,209.67565286108294,209.22996229647924,196.7434832711851,192.15363923563444,174.24509879314036,167.2151817761487,169.31910471847073,187.92795637847573,186.15500139951584,174.47491687073625,186.91808139564867,178.85575106497353,161.11738056963435,182.52769775212045,209.7989775502348,214.1964060671162,190.56873807035393,192.53023715775083,200.33645309525042,223.06809506072454,234.6077461013172,231.4374321557209,222.94730744083222,215.1576616706305,226.4122041894895,224.39796449202126,227.38278440231056,237.17170613950967,266.63908033485245,258.43369689069465,259.53740294485135,244.64355793539323,255.19087345356513,259.5740104158183,247.27050548624266,233.92961929980248,235.07028504853835,256.1393867241112,254.49810914296523,220.91476187651352,237.44203039992982,233.06619989951417,226.85414336856402,208.28991474582384,241.24570191246062,242.69515332676158,234.04108400361304,256.03592251981894,260.55298607991915,258.7556144257336,262.37008508643396,244.27610805430265,263.52907677644896,250.21860442132203,235.64796478863613,228.9298576585267,234.2523112281878,223.29835371886182,230.20172145334976,231.34260391950116
17,1990-11-14 13:57:45+00:00,143.4583216672104,152.36749153783435,157.0585883965485,162.33239121077816,165.94309856026365,172.02398890678163,171.23248565136288,176.5048115088015,166.10436962834845,169.23987108529394,188.4383545149309,194.98348223036913,178.57033128015757,180.86836553956644,183.456320453098,186.97589572892724,190.1588526311961,184.19074494248585,178.44483381445096,184.45318206754447,178.38688395165568,173.66099827297307,172.5791640816226,168.37912690551104,167.3584695075127,172.0295055235059,152.15719251993187,,134.16337700886154,159.98147774511966,167.15039501287026,168.53012354188454,174.64389234265232,171.04161000292723,167.9363657016205,174.90368611684275,193.39364533013122,178.4865223765849,186.34117365725788,212.5952826791232,230.35407617949684,231.57990187077138,218.0099667050367,198.06058486653777,207.6904126080396,223.02375533915685,238.6650205471835,248.41991902459216,253.1628081288938,266.85777158177837,252.81311158820205,255.65946747852988,237.29221696952874,228.40929863103213,232.08214501703716,238.70710727531818,248.35761500081685,230.00026398176468,204.8151695477031,216.99296795317684,207.32234119389764,211.4447718042239,212.60431335896902,214.83155582099735,227.49982667574722,222.9886624824256,243.36275091765617,236.70499365761344,246.7623850821121,250.36605605987066,247.25643976456507,236.227289255441,228.66763101055116,227.03947443927837,232.43624726800624,217.04145921956,229.2534991389009,219.33882057884745,216.48213852587725
18,1991-02-02 13:58:48+00:00,143.71382340868348,154.14182019584604,165.2965052720586,178.16908220076132,181.6213481266558,190.55058567144343,185.53420188564374,181.73902326195284,180.2884534606699,179.8219899721203,194.21245227190803,195.18426697777463,190.79108455959167,193.09944900375305,197.49400239283676,199.6726688417879,202.7929655033661,196.6830212503203,202.24995903401057,192.01464652071255,197.25485729492746,198.70383944143126,207.67779687543398,200.70273266697544,181.2406331269466,170.63484071371022,182.9489554991709,182.19034524368845,173.47529971460034,157.56645763639946,139.62397941357005,171.92687067892564,196.18278236951116,200.02679736144498,189.5052548405229,195.51453113803757,203.90588120674767,209.02264600356392,204.43465209303562,205.25117537082505,212.49106246271768,225.99857169841837,238.2031914047265,236.57944760345646,233.1393429250963,228.13282948662518,235.5043469433591,251.49797058831834,248.6406887548592,262.43883611583925,269.2375665771968,250.13372971383578,251.14065932812395,258.62208982043757,255.39678399541057,241.0138008846981,234.07982425295515,248.22242278059719,245.44604298384982,221.64976289475172,224.70472210741292,225.86069772363936,223.55462207155801,228.54807491493352,217.0603244546749,247.52374435124676,243.89971250230852,263.59859059359866,251.7471380500521,251.71165332702867,256.481498930034,239.2063562788481,245.2971715217478,242.7549014459534,227.10543815003876,227.30126755173023,229.80502362588814,230.28681048575007,222.84366679776284
19,1991-09-30 14:02:13+00:00,139.42935620826097,149.94020249853958,153.96432496386998,164.6068893203236,163.74145663626933,164.26935610733696,159.82368766082678,164.3086957998888,160.43308889774136,160.87542275047068,177.27152656080307,191.79581986740152,175.60274988168834,188.68252659733932,192.18223496197365,190.16242823958376,188.13106341756355,177.09131540151338,177.05948932083618,190.86176652108284,197.81703282083973,185.02055475473168,184.08460161656143,183.9315494277719,164.9614792095574,131.43119738125841,139.4188833476639,153.54847456646212,164.25462984988735,169.4565679996271,155.63809554392202,147.27552601039716,178.21447122186353,190.8023817495828,185.5864483409782,,207.18005119179205,210.90256512561604,,,,,,,,,,249.75780694570705,237.23933654417002,255.81540755955126,258.7474851909454,252.05319236513134,253.3466665620495,253.16869963726057,250.52271110025012,253.79337899643798,239.3230675937934,219.77704088827804,234.43061346895254,213.36336510708932,227.69072993508718,224.67624740860947,226.21872901062278,237.10879642387704,236.50988632560055,221.4778492349809,255.39046217602305,254.11877131207763,242.12215148484412,256.6872965888309,248.95425822402728,244.25100327329469,228.6412372863978,225.83413696833435,223.5013437855975,226.82562862454043,230.25319188285218,220.31519138198132,225.2244596899303
