dates,nzd0418-0000,nzd0418-0001,nzd0418-0002,nzd0418-0003,nzd0418-0004,nzd0418-0005,nzd0418-0006,nzd0418-0007,nzd0418-0008,nzd0418-0009,nzd0418-0010,nzd0418-0011,nzd0418-0012,nzd0418-0013,nzd0418-0014,nzd0418-0015,nzd0418-0016,nzd0418-0017,nzd0418-0018,nzd0418-0019,nzd0418-0020,nzd0418-0021,nzd0418-0022,nzd0418-0023,nzd0418-0024,nzd0418-0025,nzd0418-0026,nzd0418-0027,nzd0418-0028,nzd0418-0029,nzd0418-0030,nzd0418-0031,nzd0418-0032,nzd0418-0033,nzd0418-0034,nzd0418-0035,nzd0418-0036,nzd0418-0037,nzd0418-0038,nzd0418-0039,nzd0418-0040,nzd0418-0041,nzd0418-0042,nzd0418-0043,nzd0418-0044,nzd0418-0045,nzd0418-0046,nzd0418-0047,nzd0418-0048,nzd0418-0049,nzd0418-0050,nzd0418-0051,nzd0418-0052,nzd0418-0053,nzd0418-0054,nzd0418-0055,nzd0418-0056,nzd0418-0057,nzd0418-0058,nzd0418-0059,nzd0418-0060,nzd0418-0061,nzd0418-0062,nzd0418-0063,nzd0418-0064,nzd0418-0065,nzd0418-0066,nzd0418-0067,nzd0418-0068,nzd0418-0069,nzd0418-0070,nzd0418-0071,nzd0418-0072,nzd0418-0073,nzd0418-0074,nzd0418-0075,nzd0418-0076,nzd0418-0077,nzd0418-0078,nzd0418-0079,nzd0418-0080,nzd0418-0081,nzd0418-0082,satname
2004-06-11 22:09:02+00:00,,,,449.84,452.40,449.27,451.38,447.13,442.61,436.83,442.03,441.86,428.87,424.54,421.31,426.48,421.93,411.16,413.43,412.19,414.23,406.99,400.08,396.62,390.06,399.49,395.67,402.35,399.13,400.32,393.83,402.68,396.25,396.90,400.05,405.66,409.46,412.86,423.67,427.79,427.68,437.64,444.65,460.58,,,,,,,,,,,,,,,,,379.89,383.70,397.12,411.17,423.40,442.55,463.61,,,,,,,,,,,,,,,,,L7
2004-06-19 22:01:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,376.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-07-29 22:08:50+00:00,,,,422.17,430.85,423.46,416.02,413.56,,,,405.18,389.15,401.58,409.70,411.34,413.37,402.65,401.48,403.31,393.14,389.54,385.52,383.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-08-22 22:03:12+00:00,,,,434.33,420.01,412.57,412.97,405.46,401.69,401.03,391.34,387.76,383.34,395.99,398.52,392.54,399.22,407.28,401.03,398.73,397.34,395.62,389.83,383.50,375.31,364.56,358.15,358.46,358.43,365.42,368.78,366.90,373.51,370.93,374.67,379.07,371.54,374.69,371.56,374.00,375.23,372.70,,,,,,,,,,,,,,,,,,,338.93,331.06,345.47,355.12,358.82,,,,,,,,,,,,,,,,,,,L5
2004-10-01 22:08:33+00:00,364.98,371.54,381.35,442.58,441.26,433.22,431.21,418.49,421.55,413.89,405.75,396.22,399.04,396.01,402.45,407.56,411.78,403.78,415.65,415.88,414.75,411.58,408.36,398.60,389.62,385.63,373.33,365.76,358.96,360.14,362.98,368.01,372.74,380.39,381.42,380.12,385.60,390.36,393.96,394.11,393.07,392.93,390.23,392.64,393.06,396.19,403.03,414.93,418.27,421.73,424.43,,402.29,399.20,388.32,385.16,384.92,361.83,347.28,346.31,354.43,353.57,365.42,377.09,379.77,386.38,397.19,401.58,414.83,429.05,445.38,445.31,447.04,447.47,,419.43,410.16,393.76,393.06,391.51,364.21,350.46,365.72,L7
2004-11-10 22:04:59+00:00,384.38,382.40,386.51,433.08,444.53,439.86,434.39,433.68,429.01,426.53,430.64,427.41,409.19,407.85,409.10,410.36,421.11,417.94,414.10,418.81,413.56,409.74,408.44,404.07,403.85,399.63,410.90,400.47,392.28,388.48,386.03,392.04,392.58,387.10,385.72,380.49,390.81,391.14,394.15,399.61,406.86,411.77,411.85,406.17,409.81,407.76,408.59,412.41,408.35,403.66,399.48,,440.00,,380.67,417.52,,,,381.51,354.66,356.24,372.18,387.43,398.07,409.51,408.48,419.51,424.61,437.98,442.64,435.17,429.45,424.59,,458.36,,385.77,431.47,,,,395.34,L5
2004-11-26 22:05:17+00:00,392.58,380.33,377.12,404.84,413.81,423.89,423.14,421.44,414.09,414.22,417.16,424.15,402.88,388.04,383.06,375.64,377.07,383.21,386.84,397.95,409.65,404.58,403.27,403.47,398.49,393.93,394.28,384.45,368.29,366.72,360.04,360.36,360.98,360.79,365.83,379.28,386.87,394.19,399.94,398.33,398.41,396.43,383.70,376.19,376.74,385.40,383.84,378.02,382.18,400.12,401.16,315.27,,,373.55,388.36,387.66,368.58,358.96,349.39,359.45,359.41,370.34,378.46,383.41,379.83,378.96,390.91,402.08,409.86,411.15,409.23,424.37,427.19,333.16,,,378.62,396.28,393.47,370.35,359.99,363.34,L5
2004-12-12 22:05:37+00:00,386.88,386.05,382.54,396.13,402.34,396.57,393.09,388.88,385.90,396.09,409.53,417.38,404.92,397.57,393.13,395.89,399.00,384.11,392.06,385.67,384.86,384.64,380.55,380.04,395.86,393.11,394.06,383.77,380.64,380.53,384.74,381.64,369.69,366.99,365.81,362.26,369.98,365.86,367.86,381.26,380.22,385.20,385.05,387.33,394.02,403.22,389.44,382.71,387.80,390.55,398.07,,421.54,389.17,386.43,398.69,393.13,384.28,375.81,362.68,329.83,328.23,352.36,360.47,371.47,382.05,389.52,404.97,418.80,415.00,412.77,414.22,414.97,423.68,,441.13,397.74,391.59,406.62,399.55,386.72,376.15,376.06,L5
2005-01-29 22:06:17+00:00,,,,,,,,,,377.46,,,,,,,,,,,,,,,,,,,,,,369.44,,,381.12,,,,,,,,,,419.24,415.36,428.16,,,,,,,,426.00,407.97,418.04,,,,,,,,,,,434.33,437.31,428.72,,,,,,,,431.50,415.85,423.08,,,,L5
2005-03-02 22:06:47+00:00,,,,471.89,455.06,426.60,406.83,402.37,402.61,400.96,395.65,391.10,395.25,395.90,399.86,405.44,404.54,405.77,404.62,409.19,415.58,419.03,416.21,405.87,399.96,388.34,362.45,354.92,356.43,353.04,358.81,357.46,361.42,361.56,368.26,377.21,378.77,387.65,391.35,404.22,397.94,384.65,379.81,383.46,386.17,385.06,389.24,390.99,400.55,406.99,390.32,387.30,399.08,393.04,387.64,383.32,378.06,375.23,374.12,375.69,351.17,354.31,375.30,379.11,369.15,371.31,387.36,392.70,400.09,415.35,421.35,428.69,432.54,411.49,409.59,415.64,403.84,392.88,390.81,383.77,377.64,379.92,389.96,L5
2005-03-26 22:09:40+00:00,378.24,375.85,377.08,453.57,455.96,438.40,432.82,416.22,404.59,399.64,401.43,392.52,401.00,401.92,402.88,405.82,413.71,413.38,410.68,412.83,411.29,405.22,400.03,395.61,393.42,383.25,382.63,372.82,370.36,370.73,369.94,375.39,374.44,376.88,377.34,374.60,381.16,384.08,385.49,386.18,386.21,386.08,387.14,381.99,383.56,391.37,391.76,389.27,382.56,384.89,374.78,382.62,400.57,394.57,388.19,385.48,377.44,378.33,376.53,380.47,347.04,345.39,356.89,365.94,374.48,386.39,384.98,397.34,409.39,418.32,419.28,409.95,409.64,400.51,399.50,419.21,406.08,393.29,393.37,384.08,380.30,380.88,395.50,L7
2005-05-13 22:09:36+00:00,350.43,353.63,363.06,448.64,444.06,444.99,450.62,440.45,446.64,424.70,401.77,,,376.38,377.81,377.78,382.97,395.05,409.56,410.51,401.31,390.73,383.86,,,,,,,,,,,,,,364.47,375.47,377.59,387.06,390.37,390.00,389.88,390.11,392.15,394.50,390.61,383.41,385.33,386.31,,,,,,,,,,,338.02,337.84,358.83,378.07,380.46,384.20,397.39,402.55,411.62,413.87,412.58,412.72,412.34,,,,,,,,,,,L7
2005-05-29 22:09:33+00:00,,,,,,,,,,,,,,408.14,403.35,405.69,399.80,414.26,408.97,417.17,,,,408.56,392.09,386.64,372.61,375.11,,,358.41,356.92,363.59,370.80,373.94,384.39,385.57,389.13,399.53,407.46,400.08,398.09,396.66,399.61,,,,,,,,,,,,,,,,,353.80,362.00,376.07,383.04,382.22,391.88,,,,,,,,,,,,,,,,,,L7
2005-07-08 22:07:39+00:00,,,,454.49,460.81,465.83,450.77,435.96,439.62,435.38,436.79,431.39,433.25,424.83,423.28,422.04,421.06,414.73,421.63,415.99,407.26,405.71,404.70,402.29,408.21,393.05,377.86,375.61,380.75,378.41,377.95,373.68,385.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-08-25 22:08:04+00:00,,,,,,,,,,,,,,,,395.77,408.88,421.90,,,,,,,,415.40,355.65,356.90,356.19,354.48,357.38,351.90,358.79,361.14,359.77,358.79,350.47,356.49,353.42,356.55,361.79,370.86,373.63,372.00,366.74,371.89,374.21,378.06,390.72,397.02,398.46,389.01,363.03,,355.71,362.44,358.77,364.27,362.72,360.82,320.83,313.16,326.90,343.38,356.92,365.99,376.20,372.99,388.82,406.54,408.14,418.18,421.81,419.78,412.70,381.88,,361.85,370.27,365.42,365.56,364.81,381.31,L5
2005-09-10 22:08:07+00:00,383.92,375.06,377.21,442.70,435.74,438.21,445.18,436.83,435.17,428.45,426.73,420.96,418.58,408.15,393.69,392.22,400.56,428.28,431.18,414.95,398.81,379.63,385.99,382.61,381.16,383.26,375.41,380.73,381.23,371.25,367.43,369.29,373.76,372.59,368.40,370.19,372.44,379.95,382.36,391.17,389.72,389.93,388.41,392.15,385.71,387.67,390.07,396.60,401.08,409.15,409.00,422.33,412.07,389.63,350.31,331.20,,377.60,382.09,373.72,343.54,341.69,363.12,370.01,375.44,381.92,394.25,391.84,402.47,418.73,426.68,429.26,434.67,430.20,445.15,429.64,401.02,368.53,339.04,,379.19,383.50,389.79,L5
2005-10-20 22:09:11+00:00,381.22,391.74,386.43,461.58,447.83,437.46,433.02,428.46,430.42,426.25,423.17,421.63,422.63,419.27,416.44,414.53,413.32,409.46,417.19,421.89,415.35,406.04,403.23,397.47,387.51,377.42,374.27,375.16,380.41,380.39,386.95,384.69,383.54,391.46,396.53,392.20,394.89,384.93,387.32,391.28,393.95,397.53,399.30,401.73,403.35,404.97,409.51,407.02,415.38,414.92,423.90,422.79,426.63,426.70,418.36,409.12,395.26,399.46,385.75,387.21,347.82,347.34,364.92,376.57,384.48,395.57,404.39,412.10,422.70,436.48,436.99,442.83,440.08,446.61,443.17,443.34,438.06,423.80,416.96,397.73,400.98,387.02,403.20,L7
2005-11-13 22:08:20+00:00,358.85,351.51,350.84,441.33,441.73,440.71,434.62,433.04,417.81,404.55,407.94,409.88,402.12,401.54,396.12,394.42,402.20,403.19,402.38,399.55,393.76,385.14,382.10,379.87,371.84,362.89,370.36,362.85,362.76,356.72,360.65,369.32,376.29,378.67,384.99,382.62,388.93,383.82,380.65,370.68,367.38,374.29,374.13,382.83,383.15,388.92,400.17,408.81,404.07,398.19,401.01,413.59,424.79,410.10,400.51,391.92,387.93,370.82,,363.21,347.70,340.39,341.75,347.37,361.48,373.11,386.92,393.39,409.68,429.95,439.57,431.48,422.54,427.11,430.11,441.05,429.50,406.09,399.85,394.34,373.08,,387.72,L5
2005-11-21 22:09:31+00:00,376.36,368.80,365.05,445.38,436.72,430.81,429.54,431.15,422.08,419.37,423.49,412.01,404.97,409.09,401.07,398.59,406.71,417.26,404.26,402.22,401.89,391.17,389.79,381.27,368.21,367.52,363.07,359.92,360.73,360.43,363.86,357.13,357.93,364.49,365.49,385.01,383.34,386.11,382.36,375.82,372.15,372.43,377.39,378.56,377.49,385.78,395.79,398.72,406.88,403.13,391.36,391.19,395.04,391.02,390.45,381.30,374.86,365.92,352.95,377.39,349.17,342.14,346.62,354.48,357.36,369.50,381.66,384.12,401.14,424.54,428.94,434.22,429.24,412.06,413.74,414.52,402.07,395.86,389.15,381.48,368.12,355.51,400.11,L7
2005-12-23 22:09:39+00:00,365.98,369.25,372.54,450.12,438.48,434.76,428.10,426.60,430.63,429.06,425.12,418.73,418.77,416.70,415.57,411.06,412.52,415.38,409.08,402.59,392.43,387.75,389.26,390.88,379.40,377.39,368.95,371.66,372.35,368.61,371.31,371.29,368.98,374.28,373.60,386.24,387.45,389.86,389.17,392.58,387.36,388.37,389.27,388.18,386.45,380.55,397.85,400.29,411.43,412.86,400.52,392.03,400.87,400.36,389.51,390.77,387.09,391.47,378.94,359.57,351.62,349.23,363.26,369.23,373.83,380.18,393.12,392.49,394.88,424.78,431.68,438.88,438.87,420.81,414.24,417.63,412.82,395.06,398.65,391.72,393.66,380.85,370.80,L7
2006-01-24 22:09:56+00:00,357.14,353.55,359.67,452.06,444.52,443.15,436.99,434.25,432.32,428.86,424.14,422.47,421.91,419.76,416.79,414.71,414.57,417.88,413.14,414.52,413.75,414.31,409.08,408.04,391.15,382.45,373.20,366.80,371.48,377.90,376.32,379.27,376.84,376.68,376.75,376.28,379.42,379.34,377.90,375.94,384.06,384.98,388.81,391.04,391.42,390.75,394.67,392.65,398.00,399.31,401.90,403.86,408.01,404.58,403.47,405.01,403.06,399.13,406.54,406.66,343.16,337.53,346.67,364.64,370.49,386.16,394.93,398.91,410.20,423.29,422.88,425.39,424.87,423.86,424.53,426.14,413.76,408.78,412.90,409.53,401.33,409.30,425.09,L7
2006-02-17 22:10:34+00:00,362.00,355.96,354.33,456.08,447.99,444.65,440.70,438.02,429.75,420.11,415.52,403.86,401.31,398.64,400.49,411.90,410.34,415.21,415.04,398.24,407.69,402.40,402.27,401.31,395.36,381.60,375.30,378.53,374.81,372.89,375.60,376.79,374.82,377.03,377.07,376.54,376.97,373.13,377.32,381.77,382.84,382.84,382.43,378.45,381.16,379.03,386.62,390.86,389.93,390.06,391.63,391.66,388.24,390.75,393.13,394.67,399.58,404.66,395.08,412.21,336.74,337.47,353.43,364.45,367.29,376.66,381.84,391.06,395.39,412.48,421.08,417.79,415.36,413.28,413.60,409.76,402.18,398.34,402.57,404.30,406.88,400.28,432.16,L5
2006-03-05 22:10:54+00:00,367.97,376.04,383.72,437.57,432.62,435.70,435.24,439.45,428.54,424.93,413.62,405.51,391.64,389.38,397.63,403.57,406.61,413.90,409.76,406.21,400.83,402.99,404.70,395.95,386.07,382.24,370.25,370.81,372.24,369.11,374.74,375.09,383.48,368.55,373.44,374.63,367.07,360.88,362.54,375.47,384.84,388.64,382.00,385.94,376.52,377.69,376.68,378.50,380.12,387.26,382.89,380.07,387.35,388.49,390.21,383.67,387.94,386.95,390.78,398.26,323.58,324.27,346.45,373.37,371.14,373.72,391.04,383.42,394.29,405.63,408.82,408.71,411.97,404.35,403.50,403.39,398.17,395.48,391.58,393.15,388.51,396.64,423.65,L5
2006-06-25 22:12:44+00:00,,,,461.75,469.45,471.22,459.22,457.03,439.91,430.02,431.23,428.31,424.27,425.27,422.11,425.00,437.06,437.20,430.25,428.66,430.45,428.28,423.19,415.31,411.64,406.54,405.20,395.62,405.90,400.70,395.05,394.61,383.89,384.72,394.81,384.60,397.41,402.74,405.63,398.40,394.39,396.35,391.77,395.12,394.28,400.13,,,,,,,,,,,,,,,366.40,364.32,370.38,374.43,383.01,390.20,398.77,404.67,413.27,,,,,,,,,,,,,,,L5
2006-07-19 22:09:44+00:00,,352.28,362.68,438.25,432.13,441.41,439.99,438.10,431.19,426.71,412.84,407.22,403.39,402.00,404.43,412.50,410.06,408.08,407.58,408.55,400.39,394.47,391.11,387.43,381.45,377.15,373.01,366.12,368.20,366.81,369.77,369.39,362.74,368.89,367.94,372.09,375.28,375.17,373.57,379.13,379.34,380.74,378.64,386.79,384.86,377.53,374.80,382.75,382.32,375.02,371.64,376.50,383.34,,,,,,,,339.11,333.37,351.76,361.81,367.43,373.35,388.27,391.75,389.92,404.76,412.94,409.95,400.75,393.49,397.51,401.19,,,,,,,,L7
2006-08-04 22:09:40+00:00,,,,452.70,447.74,443.99,449.99,452.13,445.63,439.59,426.50,418.37,417.30,416.20,415.23,419.25,425.04,429.71,427.51,422.77,422.78,411.71,409.49,404.43,398.41,392.03,390.99,387.35,386.99,386.75,389.73,388.37,390.45,392.61,390.44,395.52,391.46,390.43,390.57,385.74,397.48,397.31,404.13,403.05,396.19,393.43,395.60,,,,,,,,,,,,,,354.11,350.14,361.94,379.22,386.01,399.04,402.32,404.25,412.47,425.16,,,,,,,,,,,,,,L7
2006-09-13 22:13:47+00:00,,,349.46,426.08,413.97,420.92,420.30,425.38,425.20,426.01,420.37,426.65,421.04,417.10,412.66,394.05,397.95,406.80,397.35,395.86,403.16,403.26,406.34,399.18,383.87,376.13,377.46,379.02,377.12,378.90,379.69,379.67,371.71,355.96,354.30,361.91,359.80,371.42,374.73,374.01,375.52,380.96,384.16,386.14,371.57,377.70,371.71,375.21,368.48,377.97,375.94,377.26,382.45,377.44,364.79,371.49,385.44,392.61,380.83,362.79,336.62,334.54,346.30,356.89,365.72,375.77,388.34,378.39,392.68,397.70,405.48,396.01,402.91,396.71,399.94,401.73,388.80,370.27,382.43,391.31,395.02,380.50,382.55,L5
2006-09-21 22:09:29+00:00,343.13,339.61,332.40,426.32,442.11,433.60,426.23,427.70,425.42,413.58,409.23,409.49,405.79,394.13,388.12,392.52,393.60,386.80,392.59,394.45,390.90,393.08,393.10,383.22,378.18,365.98,363.04,358.53,356.02,359.26,362.82,369.40,366.82,366.29,364.03,360.93,368.71,367.94,375.91,375.91,372.23,376.48,380.86,371.20,373.63,363.22,378.08,375.91,375.49,375.03,377.82,385.24,396.41,378.83,376.70,375.36,381.24,374.78,376.95,371.55,332.32,336.03,349.71,351.88,364.38,377.03,374.27,384.13,384.81,405.30,405.76,402.52,400.01,402.56,401.79,413.26,401.05,381.89,383.27,387.19,376.02,376.26,386.31,L7
2006-10-07 22:09:20+00:00,336.26,335.11,332.70,409.55,418.53,415.42,416.26,407.51,406.21,406.72,414.87,415.05,402.64,383.77,373.68,374.32,368.95,362.05,373.38,374.47,371.37,376.51,370.68,368.38,372.52,361.83,360.49,356.59,361.10,362.19,360.35,361.16,357.04,359.36,358.23,355.86,369.03,365.50,373.79,369.56,372.96,374.60,372.77,369.32,374.04,370.66,377.89,379.25,369.16,370.29,367.75,,,363.85,367.86,374.91,387.08,376.63,344.58,,329.18,333.42,343.62,353.64,363.04,371.85,373.51,385.15,389.70,406.89,409.45,396.84,395.50,391.94,,,372.53,373.18,382.82,393.13,379.00,353.54,,L7
2006-10-23 22:09:36+00:00,350.33,351.90,349.72,425.80,431.64,428.21,424.42,417.00,416.30,408.86,408.85,409.95,406.88,400.10,396.29,396.63,396.80,393.71,394.80,396.79,398.40,398.98,391.86,385.71,381.21,376.45,373.95,363.92,363.28,359.13,353.44,355.10,355.77,355.44,352.10,353.67,352.48,353.68,357.08,353.56,356.48,363.11,365.81,366.04,363.13,361.55,362.76,358.04,357.94,357.22,361.52,370.54,378.14,381.04,385.64,389.93,393.01,390.49,384.86,384.29,318.13,316.84,326.22,338.14,349.45,363.30,369.43,372.15,379.89,387.74,386.75,385.33,382.34,386.02,387.94,394.39,390.05,390.96,397.84,397.96,392.80,384.58,397.29,L7
2006-10-31 22:14:17+00:00,370.80,371.88,371.68,454.80,447.37,442.71,439.52,435.68,439.35,436.20,427.11,427.16,433.68,429.25,429.47,418.54,420.06,413.27,417.92,420.76,418.28,420.57,418.13,423.63,415.31,403.24,396.37,393.99,390.58,391.07,376.12,372.50,378.52,378.71,386.22,381.95,378.13,383.75,389.89,391.39,395.04,395.42,393.14,389.99,396.17,384.99,381.06,381.17,382.37,384.69,382.93,386.30,391.54,395.64,396.45,400.39,401.84,402.40,402.16,402.85,348.56,349.54,362.04,375.32,379.48,387.32,392.77,402.37,399.30,407.53,411.63,410.31,410.38,405.39,406.73,408.41,405.92,401.96,408.28,407.39,404.22,404.24,419.36,L5
2006-11-08 22:09:50+00:00,349.22,350.97,347.85,438.98,426.59,423.56,417.25,411.78,413.88,405.72,400.79,395.29,401.94,401.30,405.41,403.65,401.71,397.51,394.01,399.40,405.31,403.12,398.58,396.13,385.11,379.34,367.34,363.17,362.03,362.26,361.72,358.90,363.40,368.00,371.71,374.14,365.83,358.74,356.95,356.88,360.26,363.89,361.54,358.70,361.57,,361.08,362.60,368.38,367.80,372.49,370.24,369.09,368.01,366.57,369.54,373.04,379.03,379.90,383.26,322.65,315.75,326.96,340.47,349.67,356.17,362.29,369.18,,388.79,392.46,395.64,393.74,394.53,391.60,387.69,378.87,372.07,377.38,378.26,380.34,380.71,404.84,L7
2007-02-04 22:14:57+00:00,367.34,372.63,381.02,450.09,442.80,441.46,438.72,440.75,439.32,434.95,430.22,431.46,430.60,425.22,420.62,426.14,430.90,428.26,427.49,409.80,393.27,397.76,397.22,401.14,400.63,400.16,408.98,410.66,410.75,401.59,411.78,400.52,388.60,386.08,381.19,370.65,372.83,370.90,373.63,371.38,379.89,378.15,383.40,388.06,387.03,385.70,388.93,391.25,392.60,379.13,380.01,378.73,382.10,381.59,381.09,384.24,390.69,389.76,383.73,372.53,333.97,333.24,341.97,360.63,364.99,379.99,392.02,395.82,401.10,415.36,423.82,420.18,404.27,403.25,398.20,398.53,391.40,386.43,392.08,396.22,391.41,384.80,386.64,L5
2007-07-06 22:10:13+00:00,,,,458.27,444.56,442.76,448.80,448.40,447.70,457.41,448.74,448.40,458.34,451.83,450.37,440.31,430.88,430.21,420.50,422.73,429.69,429.22,428.83,423.44,413.80,409.88,397.46,400.12,390.28,386.95,381.02,381.36,377.06,384.72,384.02,411.18,,413.16,414.93,406.88,403.02,404.77,396.28,394.43,,,,,,,,,,,,,,,,,375.51,373.58,379.04,388.08,390.45,387.45,399.96,,,,,,,,,,,,,,,,,L7
2007-08-23 22:09:58+00:00,345.23,347.05,349.86,438.93,438.41,436.28,437.20,434.06,433.61,434.36,433.53,427.34,419.92,418.41,416.88,418.67,414.02,414.37,410.30,408.49,407.76,403.42,400.26,399.19,392.89,392.70,390.12,384.21,383.60,377.23,378.08,375.04,377.16,372.10,375.19,381.02,384.98,385.24,381.65,379.60,379.00,379.98,377.04,375.48,374.21,374.57,372.72,375.70,373.38,373.41,377.84,372.07,377.67,378.48,376.21,378.17,381.82,376.23,380.11,379.01,348.95,341.08,353.14,361.66,366.03,372.80,378.95,385.19,391.47,401.30,406.21,400.96,398.41,400.66,392.27,394.57,387.75,381.53,386.08,388.30,377.23,382.13,397.82,L7
2007-09-08 22:09:50+00:00,345.35,342.56,345.79,426.33,435.39,429.37,428.52,430.56,425.24,417.57,420.40,424.67,421.39,424.84,419.54,411.05,411.82,409.56,417.27,415.94,410.93,406.85,408.34,396.68,392.23,387.59,385.91,377.87,377.98,381.17,382.51,385.87,388.42,389.86,387.53,383.34,385.50,379.18,381.37,377.83,375.44,378.32,375.44,374.45,374.22,374.20,373.82,374.74,367.12,361.56,367.75,368.91,367.87,,,,,,,,342.89,341.38,349.11,354.39,365.24,372.56,376.58,384.07,390.25,402.44,405.23,394.91,386.27,392.32,385.36,386.25,,,,,,,,L7
2007-09-24 22:09:45+00:00,349.13,349.27,349.87,428.58,441.29,431.81,433.50,430.22,427.83,420.00,428.21,419.81,420.08,422.25,418.92,412.71,417.41,406.11,410.70,412.06,406.18,406.74,407.39,401.00,403.54,391.34,390.78,378.64,380.05,380.30,380.19,387.38,389.00,385.07,389.18,378.15,382.80,387.01,385.28,380.50,382.82,386.27,382.18,380.77,378.05,376.94,376.86,378.45,372.32,365.05,367.14,374.70,377.02,372.93,378.03,386.86,387.89,390.17,390.72,387.81,348.73,345.75,351.67,367.68,375.12,379.98,384.06,389.55,391.65,403.05,408.93,399.22,389.65,393.05,390.72,394.19,384.59,383.06,394.75,392.92,391.15,390.28,403.17,L7
2007-10-02 22:12:54+00:00,324.35,329.65,336.31,422.35,420.06,424.55,427.26,418.31,416.44,415.47,410.47,413.57,405.36,398.63,386.60,380.72,388.12,393.99,389.11,395.92,406.85,409.17,410.87,397.00,385.25,381.80,372.92,360.29,354.10,357.31,352.87,350.42,358.45,357.61,363.05,373.24,368.94,370.09,365.52,368.97,363.72,364.41,358.06,353.25,353.32,355.47,353.53,348.00,350.62,361.71,366.65,361.66,357.62,360.54,354.90,357.98,361.75,354.96,368.78,369.25,333.76,324.53,339.98,344.77,348.62,350.73,358.35,360.48,372.25,378.42,378.01,378.97,390.46,388.03,384.56,376.86,369.38,360.00,365.90,367.69,356.11,373.18,388.03,L5
2007-10-26 22:09:55+00:00,338.49,343.08,343.08,418.16,429.66,426.64,426.08,422.36,413.18,408.80,418.59,406.82,399.44,397.59,393.39,395.35,399.34,387.92,392.62,395.07,391.78,396.79,389.14,385.46,388.71,379.18,374.12,365.65,367.61,361.48,366.39,369.20,365.45,369.98,367.61,359.21,367.66,362.35,370.28,364.62,366.84,365.66,360.74,358.25,352.46,354.70,354.35,362.60,356.30,354.70,362.98,371.66,369.65,374.11,378.09,369.57,376.39,375.67,372.22,367.76,326.01,330.33,337.81,348.26,351.76,359.72,359.69,363.44,371.33,381.87,392.89,382.70,378.93,388.43,388.07,388.65,384.30,383.68,377.49,381.33,377.44,371.07,384.43,L7
2007-11-27 22:10:12+00:00,336.87,332.55,345.22,439.39,441.44,436.49,427.52,422.45,412.43,417.59,416.62,422.20,419.95,418.79,408.99,411.51,412.65,416.75,408.40,412.70,407.69,408.56,414.57,403.48,401.34,395.94,380.33,383.66,375.80,369.54,362.49,365.24,364.83,368.88,371.64,369.65,380.83,379.41,378.68,386.03,381.88,376.88,377.74,371.94,367.95,368.93,361.10,360.60,364.41,365.97,367.03,367.99,368.12,378.16,378.76,378.03,368.15,367.75,368.72,364.63,341.39,338.28,357.17,362.26,361.85,373.82,374.88,375.50,382.46,386.94,391.05,392.24,391.28,389.96,389.03,384.58,387.24,384.37,385.87,374.36,368.89,368.89,384.55,L7
2008-01-14 22:10:20+00:00,336.41,329.76,327.59,431.82,426.86,431.20,434.46,424.15,423.88,423.68,411.26,412.34,414.44,407.33,400.20,402.31,400.02,406.10,403.30,400.98,405.32,406.03,403.84,390.23,392.54,386.39,381.04,383.84,380.65,374.65,368.75,365.99,365.60,360.07,354.95,357.41,362.40,364.09,363.40,370.28,373.36,366.92,369.19,361.98,360.21,361.76,364.95,358.45,367.38,373.02,370.94,369.51,371.76,374.63,365.46,362.33,360.20,365.17,363.00,357.58,328.18,323.56,339.87,355.39,352.00,362.77,366.08,368.11,379.27,386.76,388.79,396.15,397.94,391.65,393.63,388.42,385.35,370.87,370.17,366.56,366.89,366.76,370.26,L7
2008-03-02 22:10:10+00:00,342.65,346.24,338.82,434.20,436.24,436.45,439.59,436.94,433.49,428.07,425.27,421.63,418.50,412.35,414.67,414.04,409.75,407.72,406.47,407.95,408.34,401.31,403.98,399.20,392.95,389.98,387.99,378.95,377.72,372.51,377.56,373.66,368.21,369.49,374.70,380.00,372.58,376.09,372.97,376.05,379.48,374.44,370.61,375.35,371.57,367.23,365.71,365.36,363.46,368.97,368.32,374.87,369.95,,,,,,,,339.80,332.80,349.85,361.85,358.91,366.11,377.62,380.26,384.11,391.78,395.23,390.35,394.50,391.42,395.08,388.99,,,,,,,,L7
2008-04-19 22:10:06+00:00,,,,443.96,450.76,444.31,443.13,448.26,442.32,431.37,442.99,438.49,437.64,436.57,428.17,426.86,423.69,417.62,421.46,422.59,414.60,414.42,415.89,407.85,407.80,396.52,397.34,386.85,391.88,384.04,386.69,382.12,381.54,382.09,382.05,371.64,381.19,382.25,388.40,388.04,389.50,394.11,398.77,,,,,,,,,,,,,,,,,,347.19,350.45,359.62,371.67,382.55,396.73,388.53,,,,,,,,,,,,,,,,,L7
