dates,satname,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
2004-11-30 21:40:15+00:00,L5,316.90,308.11,299.11,294.33,296.59,302.16,322.23,336.63,355.61,353.45,358.00,348.83,339.74,345.72,343.39,346.66,340.18,341.48,333.79,322.60,322.25,318.87,315.51,318.82,320.33,306.59,291.00,306.33,311.92,308.73,305.32,293.41,292.02,296.04,308.03,297.63,287.72,287.94,287.12,284.60,279.69,277.20,284.31,296.08
2004-12-16 21:40:34+00:00,L5,317.34,301.94,301.33,301.71,311.33,318.98,327.69,341.31,360.23,354.76,348.00,337.60,331.33,329.30,328.32,337.65,330.64,332.14,320.76,326.34,329.66,312.62,314.28,318.26,318.86,303.06,286.48,299.92,307.43,304.99,304.11,295.60,291.76,292.50,298.53,294.54,292.64,291.86,288.51,286.51,279.23,277.63,281.96,296.37
2005-01-17 21:41:01+00:00,L5,346.00,328.12,327.64,328.87,324.72,331.94,342.47,362.29,383.42,377.40,367.28,355.46,346.61,346.33,345.93,352.32,346.44,343.10,336.98,341.34,341.95,334.44,322.95,326.16,328.31,312.14,298.05,311.91,320.30,327.30,324.55,307.52,300.56,305.93,316.97,307.02,303.31,302.56,304.76,300.61,296.52,290.15,290.25,301.32
2005-02-09 21:47:31+00:00,L5,348.30,332.32,327.63,319.12,314.69,317.93,324.73,344.80,377.16,376.81,367.62,357.61,362.22,355.64,356.66,356.39,349.44,341.12,337.01,332.73,326.26,328.01,320.26,320.58,325.83,318.19,313.35,328.95,335.50,339.30,333.52,306.96,310.01,320.03,328.33,321.68,294.88,294.55,298.88,302.78,290.32,283.45,288.62,302.08
2005-02-17 21:50:16+00:00,L7,,,319.30,314.03,314.79,312.93,324.79,351.61,378.67,372.82,366.63,357.98,356.26,349.08,347.84,347.06,,,,338.38,338.39,325.12,328.23,326.63,328.73,317.24,301.09,316.24,329.65,331.69,324.23,306.07,,,,,294.69,298.92,297.59,307.51,298.45,289.99,290.70,302.45
2005-02-18 21:41:30+00:00,L5,351.12,327.01,319.70,322.86,324.12,326.59,336.32,356.39,384.93,382.38,375.87,368.03,364.91,357.92,356.88,356.52,347.40,344.10,340.58,348.35,350.51,344.46,338.50,334.36,336.67,329.71,314.10,327.68,338.47,342.52,331.55,318.70,310.36,314.61,321.29,320.06,309.99,313.02,309.70,315.44,305.52,301.66,303.32,309.98
2005-02-25 21:47:47+00:00,L5,334.92,313.16,307.82,306.21,306.14,307.18,326.81,340.48,365.13,366.08,357.54,346.29,337.55,333.76,332.47,340.18,330.28,327.42,324.91,326.63,323.08,317.94,312.14,317.90,318.58,304.53,290.19,303.30,310.56,313.72,310.59,281.27,280.30,285.26,301.31,297.59,285.06,288.93,292.66,294.99,292.60,285.00,288.10,293.79
2005-04-06 21:50:40+00:00,L7,353.14,335.98,326.37,326.50,332.42,342.67,354.84,368.18,390.89,386.05,382.06,379.82,,,,,,346.17,347.27,348.83,347.55,346.82,340.93,344.62,350.50,341.84,320.17,338.16,,,,,,317.51,324.93,325.53,316.49,317.00,314.51,315.88,309.81,308.03,314.50,316.65
2005-04-22 21:50:35+00:00,L7,340.10,327.91,321.90,319.60,321.30,330.50,345.48,359.55,381.06,375.41,367.06,361.37,,,,,352.28,344.39,338.06,340.41,336.94,333.39,330.99,343.43,340.30,331.02,313.75,,,,,306.16,304.13,311.11,316.00,310.13,304.18,305.48,305.50,313.38,307.21,302.87,304.11,310.70
2005-05-08 21:50:15+00:00,L7,339.32,332.34,328.80,321.76,323.90,332.39,348.18,355.66,370.81,370.04,360.75,359.00,355.25,,,,347.54,338.50,331.68,330.00,329.84,326.21,326.46,334.65,337.83,326.74,306.23,,,,,301.61,289.43,301.49,310.21,300.66,289.95,297.10,291.90,295.85,291.44,287.44,292.91,302.31
2005-05-09 21:42:07+00:00,L5,333.92,327.99,322.79,314.34,318.23,329.20,349.14,356.02,372.71,362.72,357.25,353.55,348.48,349.76,352.99,352.87,341.98,330.52,335.10,328.17,323.91,322.72,326.93,328.61,330.06,317.07,299.46,314.19,324.73,321.74,324.40,300.44,289.98,294.60,308.28,300.92,296.35,297.81,293.68,298.86,292.79,290.06,289.14,303.17
2005-05-24 21:50:38+00:00,L7,356.78,336.21,333.43,332.23,328.55,336.26,349.26,,,,369.74,367.13,361.92,359.47,363.46,364.46,356.60,348.08,348.37,343.82,337.98,330.39,,,,335.33,316.22,328.68,338.79,339.93,334.97,313.59,298.86,312.03,321.41,302.42,289.24,303.04,314.21,309.82,,,,311.35
2005-05-25 21:42:16+00:00,L5,342.99,315.38,318.18,315.39,315.59,318.50,337.94,347.93,365.91,355.94,353.13,348.51,339.19,347.29,348.62,349.16,342.46,329.48,333.36,327.96,323.65,314.36,317.57,325.15,331.30,315.70,301.48,308.57,314.90,311.33,309.24,287.80,277.84,292.40,304.21,280.86,268.10,285.41,286.83,281.80,279.06,281.48,280.83,295.88
2005-06-01 21:48:06+00:00,L5,330.34,315.97,309.90,310.63,308.82,316.49,337.57,354.07,366.07,363.28,359.13,348.59,349.24,351.39,345.96,352.08,343.39,336.20,325.81,329.58,321.62,316.84,324.67,333.34,330.07,320.03,305.15,314.90,317.48,314.14,316.39,288.60,280.18,304.09,300.82,278.22,265.62,280.75,286.11,283.76,284.72,284.80,289.85,305.11
2005-06-10 21:42:24+00:00,L5,322.88,309.95,305.35,308.40,309.52,321.83,326.62,347.57,370.57,358.23,351.73,340.25,343.26,342.09,341.58,338.20,330.48,325.43,327.49,321.49,319.26,317.30,320.03,327.05,327.56,313.74,293.78,305.12,311.94,309.19,313.20,291.46,272.69,284.52,293.59,273.00,263.18,279.64,285.92,278.56,277.25,281.68,277.68,288.97
2005-06-25 21:50:27+00:00,L7,,,,289.08,298.76,301.49,318.98,336.97,354.08,348.59,341.43,,,,335.95,336.78,333.04,,,,309.20,302.71,312.18,317.72,312.15,297.54,281.22,299.69,296.59,300.91,297.21,279.65,257.48,275.28,,,,279.02,279.95,276.53,271.40,273.34,279.31,294.40
2005-06-26 21:42:28+00:00,L5,315.42,307.77,302.81,307.02,310.46,312.10,319.89,336.37,355.38,353.57,352.05,339.01,327.19,335.20,337.76,336.41,324.57,320.73,322.83,320.47,312.41,310.03,316.12,326.31,327.26,307.67,284.75,298.55,299.71,294.76,293.73,278.39,264.29,277.10,293.86,277.63,272.20,264.85,271.10,268.59,266.30,272.28,279.81,291.61
2005-07-12 21:42:35+00:00,L5,311.74,299.77,298.24,299.43,303.28,311.83,322.37,334.36,352.87,344.23,341.84,327.21,,,342.35,333.24,316.25,314.12,313.29,310.16,303.89,308.48,305.44,313.21,313.87,294.70,273.41,287.38,291.79,290.34,296.73,274.85,266.68,276.69,287.17,275.49,262.64,272.53,273.43,267.77,265.18,268.80,274.39,291.78
2005-07-19 21:48:27+00:00,L5,,,,,,,,,587.57,579.38,,,,,,,,261.49,,79.04,,198.85,201.97,,287.51,286.82,288.19,311.30,307.18,307.02,,,487.13,446.62,,,,,,,,,,
2005-07-28 21:42:45+00:00,L5,327.13,315.86,318.62,322.82,326.78,330.17,337.46,347.90,365.67,355.43,351.61,345.83,344.47,348.47,347.89,346.66,335.61,321.11,318.49,320.31,331.13,318.80,315.95,330.88,333.95,319.93,299.84,310.23,323.52,311.16,312.26,298.66,284.93,285.26,294.32,282.96,273.53,286.74,288.75,285.05,279.62,273.25,277.97,289.62
2005-08-12 21:50:23+00:00,L7,328.77,317.65,313.76,310.22,314.35,320.52,331.77,348.38,364.92,356.18,356.27,349.09,338.79,340.09,,,,330.42,325.75,319.62,322.66,314.93,319.78,330.68,332.46,315.07,298.65,313.23,317.89,,,,,290.09,303.12,291.13,281.42,286.87,287.91,284.52,277.47,279.04,286.58,298.61
2005-08-20 21:49:06+00:00,L5,347.23,327.44,321.27,322.11,327.96,334.34,342.40,359.13,377.33,371.07,367.14,365.73,361.60,360.90,362.92,361.68,344.68,331.14,328.75,331.75,337.24,331.82,335.11,351.53,354.41,341.63,325.52,339.57,346.89,340.42,327.55,319.24,305.86,302.15,311.72,307.64,298.03,298.29,303.88,304.09,297.94,300.54,304.30,318.77
2005-08-28 21:49:52+00:00,L7,336.41,315.57,311.56,,,,,341.96,360.85,357.53,350.64,345.03,,345.86,351.59,350.73,341.05,334.25,333.05,,,,328.60,338.88,342.41,329.01,308.02,325.89,326.88,314.09,307.51,311.21,301.59,302.36,311.56,310.62,,,,,286.96,290.28,293.60,299.59
2005-08-29 21:42:58+00:00,L5,350.32,324.81,323.78,319.15,318.67,323.37,332.59,352.17,365.43,358.38,357.76,354.41,350.19,351.76,356.57,352.29,349.86,345.26,340.88,335.35,334.37,328.84,336.00,344.01,352.18,342.88,322.28,337.78,341.55,332.68,322.54,321.06,311.67,309.33,323.88,315.57,307.69,303.04,312.22,309.19,296.19,298.98,301.25,309.13
2005-09-29 21:50:07+00:00,L7,,,,320.78,328.57,335.65,346.64,361.12,377.88,369.38,361.79,362.85,,349.49,351.49,353.35,,,,329.38,329.58,334.90,346.74,344.72,346.62,337.45,319.19,328.02,329.96,324.07,317.69,318.72,,,,,299.47,303.88,304.33,302.74,300.87,295.63,295.05,302.94
2005-09-30 21:42:58+00:00,L5,345.97,327.39,321.71,328.00,334.08,337.72,350.79,367.68,387.37,375.65,364.54,358.83,357.88,349.72,354.20,354.73,349.40,350.19,336.08,326.18,330.34,331.37,347.61,344.57,348.11,339.72,319.63,333.26,341.57,327.33,325.28,320.10,311.68,311.30,320.18,320.54,308.47,305.41,309.10,305.04,300.07,300.98,298.56,306.33
2005-10-31 21:50:23+00:00,L7,359.46,342.92,335.99,344.79,350.10,352.22,367.20,,,,,372.55,372.23,361.17,365.50,365.36,361.32,357.18,354.81,350.99,347.81,346.93,348.81,,,349.38,330.14,342.74,354.37,335.82,348.46,326.52,319.61,325.15,332.64,333.31,318.22,318.35,315.48,310.84,,,,315.32
2005-11-08 21:49:16+00:00,L5,325.15,308.55,307.40,312.46,308.61,315.94,326.07,336.79,354.08,345.82,343.17,337.11,336.46,336.43,338.85,341.88,335.45,332.63,324.38,318.84,306.84,299.27,306.65,308.25,313.26,299.76,285.88,306.28,311.16,304.70,307.03,286.26,282.30,287.90,302.75,302.65,282.21,277.48,282.39,278.84,274.81,268.90,273.54,283.55
2005-11-16 21:50:33+00:00,L7,348.58,331.05,328.31,334.29,344.00,346.48,361.35,374.86,387.03,371.50,365.51,362.47,,,,356.80,343.77,341.33,336.82,337.72,338.36,333.75,326.66,332.38,337.30,329.47,310.71,,,,,318.71,308.23,306.80,311.88,311.98,299.90,303.20,306.78,304.78,302.19,296.75,295.10,302.97
2005-11-17 21:43:19+00:00,L5,338.58,325.46,323.04,327.99,337.24,341.13,353.87,362.11,373.06,362.52,356.23,353.12,347.80,347.83,350.94,343.16,332.82,330.91,330.71,331.13,331.92,321.21,327.14,335.80,332.77,321.94,310.68,319.27,324.40,322.67,314.81,304.20,298.34,298.91,306.51,303.67,294.15,298.67,298.56,299.71,294.91,289.45,289.75,304.75
2006-01-03 21:50:49+00:00,L7,,,,,,,,,,336.35,333.83,329.01,322.04,333.30,339.48,340.64,321.59,313.31,314.44,320.21,,,309.11,314.96,312.47,294.63,285.19,296.55,299.86,302.60,300.62,295.56,288.79,289.12,298.73,298.29,289.03,,,,270.98,270.96,280.30,297.61
2006-01-19 21:50:34+00:00,L7,340.55,318.67,317.63,317.28,322.19,326.72,,,,353.33,354.42,342.46,335.99,335.28,337.99,342.91,332.80,329.21,324.78,322.38,319.67,,,,318.98,306.90,290.49,303.67,314.66,313.57,309.32,306.61,295.97,296.98,307.05,300.54,295.02,295.51,293.74,,,,283.33,299.77
2006-01-20 21:44:49+00:00,L5,346.89,323.43,315.97,316.35,320.99,326.52,330.47,352.14,371.70,362.58,354.44,348.01,341.99,339.43,341.93,345.95,332.97,323.18,321.35,318.00,316.40,314.39,315.18,324.78,325.50,309.13,292.56,304.44,316.36,318.33,318.08,313.02,300.38,294.33,303.10,302.68,294.56,295.51,293.87,292.33,280.14,280.18,285.86,301.15
2006-01-27 21:51:10+00:00,L5,373.65,360.94,350.78,351.35,351.26,344.66,353.04,369.09,385.73,375.07,369.35,363.23,357.21,355.88,357.39,357.34,346.46,345.97,345.19,342.84,340.75,331.06,333.63,346.13,349.47,340.61,325.72,340.59,355.41,353.67,354.47,339.54,323.89,321.34,334.63,339.90,327.74,324.50,315.89,323.32,318.42,304.88,300.28,315.39
2006-02-20 21:50:43+00:00,L7,356.07,332.02,321.75,,,,,351.98,365.13,356.11,351.74,344.21,330.41,340.25,339.84,342.98,332.81,330.82,332.38,,,,322.58,331.07,331.95,325.23,304.16,313.18,323.14,323.46,319.55,308.73,300.82,298.76,306.93,307.08,,,,,291.33,289.70,289.42,303.73
2006-02-21 21:45:32+00:00,L5,345.89,326.80,313.08,312.41,314.04,321.48,330.39,344.38,362.61,356.66,357.89,347.27,328.84,326.98,331.62,341.05,327.26,322.57,323.87,332.81,330.35,325.26,320.81,326.67,328.80,315.33,293.69,303.34,312.22,317.20,315.82,304.82,292.90,294.83,304.44,302.83,292.65,295.70,296.30,297.58,291.65,287.54,290.69,296.46
2006-02-28 21:51:52+00:00,L5,351.62,327.90,321.67,323.90,323.68,327.91,336.23,351.56,366.62,362.32,358.53,353.23,346.01,341.32,345.40,348.81,346.06,348.93,344.91,341.59,342.04,339.70,330.36,334.87,340.90,334.58,310.40,319.78,330.81,331.28,326.71,314.23,307.36,305.52,316.59,313.38,306.99,307.48,302.69,300.85,304.89,305.43,301.80,310.42
2006-03-09 21:45:52+00:00,L5,362.14,331.94,326.18,327.37,332.54,332.84,345.17,361.07,381.47,364.66,358.19,351.41,344.56,338.65,345.70,353.82,344.29,333.81,331.13,336.44,344.56,346.46,340.23,343.76,348.79,336.10,316.57,322.69,331.73,331.73,328.27,317.52,308.55,307.90,316.70,313.95,317.30,313.76,303.52,303.27,303.60,307.23,302.66,306.61
2006-04-25 21:50:40+00:00,L7,353.85,332.56,322.68,320.63,319.11,326.21,343.77,359.69,375.91,371.07,370.98,367.27,361.12,351.17,350.05,,,,334.57,326.84,332.41,340.55,350.65,356.78,346.57,330.12,317.70,333.61,343.55,345.51,,,,,317.79,315.87,306.05,,,,,,,
2006-04-26 21:46:44+00:00,L5,348.31,331.90,328.89,324.47,322.61,330.33,343.09,357.07,371.67,369.82,368.82,368.06,363.37,353.66,346.16,353.58,338.22,334.31,331.05,333.00,333.15,341.68,349.40,360.10,359.59,336.91,319.86,339.20,346.50,343.25,330.37,317.31,305.52,307.77,320.54,316.66,308.16,301.88,311.43,308.74,304.69,310.39,316.45,318.83
2006-05-27 21:51:06+00:00,L7,,,,304.42,308.61,318.90,333.08,352.26,369.81,366.40,362.30,360.63,358.71,359.74,360.64,365.43,363.90,,,,345.30,334.40,343.63,352.10,345.91,337.30,318.61,330.31,336.12,325.68,323.18,309.70,291.73,,,,294.07,308.41,307.42,303.99,310.43,298.97,303.77,312.64
2006-06-13 21:47:25+00:00,L5,312.31,290.88,290.69,292.74,303.85,317.32,333.29,340.67,355.29,341.87,339.25,339.94,340.29,336.51,336.62,343.04,337.16,329.22,332.26,330.28,328.01,327.32,333.07,330.29,326.43,311.46,293.02,306.65,304.34,301.41,298.50,281.39,271.86,283.97,291.99,272.01,258.92,274.52,281.82,286.97,280.01,273.96,278.50,295.86
2006-07-15 21:47:54+00:00,L5,311.84,298.45,294.23,291.82,304.67,311.77,327.05,333.94,349.06,343.03,342.93,334.73,346.05,348.35,343.44,347.81,338.96,336.64,331.40,328.85,328.83,317.65,316.89,327.42,328.96,317.54,296.54,304.71,312.75,311.54,301.64,286.98,275.46,285.15,296.51,278.52,273.88,280.02,280.56,285.68,280.93,281.06,280.20,294.03
2006-07-22 21:54:10+00:00,L5,333.12,313.01,303.83,311.29,325.54,326.78,338.98,349.50,366.39,352.15,346.21,338.80,340.25,362.55,375.25,373.02,361.72,355.89,355.21,352.54,345.50,341.98,336.63,341.82,348.40,342.18,321.68,331.74,333.22,319.89,314.46,305.38,303.27,313.90,316.06,305.38,295.29,297.00,302.00,306.27,293.38,286.04,296.43,309.86
2006-07-30 21:50:44+00:00,L7,,301.12,301.84,307.20,320.39,332.49,341.40,356.80,365.07,353.49,351.75,344.53,335.81,353.63,357.77,,,,339.87,341.20,340.19,335.90,330.99,336.69,335.25,328.55,310.51,322.47,324.92,321.38,311.42,,,,,286.38,282.68,292.16,297.50,299.81,295.18,286.20,291.87,308.17
2006-08-15 21:50:19+00:00,L7,309.05,298.51,290.26,293.97,303.06,310.02,317.63,337.73,350.33,343.41,334.73,323.51,251.20,,334.50,,,,325.35,324.25,318.41,325.03,321.96,326.12,325.13,310.88,294.86,306.12,305.40,300.91,297.51,,,,283.57,282.01,271.23,274.21,276.95,279.18,266.09,268.99,276.00,292.42
2006-08-23 21:54:35+00:00,L5,,,309.69,314.77,322.32,325.98,343.47,356.61,372.54,365.85,359.12,351.82,348.24,357.21,355.84,356.22,353.73,341.79,327.49,330.73,329.47,341.31,342.11,340.12,347.95,340.01,315.99,324.56,329.83,324.46,318.09,306.11,301.15,291.85,301.15,298.66,286.75,288.22,287.48,297.22,284.61,287.67,290.40,301.13
2006-08-31 21:50:40+00:00,L7,318.49,303.73,298.19,305.65,309.22,321.73,327.71,,,,336.95,339.84,,,339.11,341.86,337.14,327.91,324.62,324.03,325.72,323.15,,,,317.32,299.00,310.51,315.38,309.84,304.97,289.42,284.08,289.99,300.45,291.28,286.09,287.36,286.47,288.96,,,,292.43
2006-09-01 21:48:31+00:00,L5,328.93,309.80,304.83,307.17,312.18,329.49,339.26,353.88,366.74,357.53,352.50,347.20,344.58,348.24,346.88,350.54,340.53,330.62,326.46,325.82,328.97,327.29,332.33,331.83,330.50,322.49,300.72,314.24,318.71,309.32,314.35,299.12,290.93,297.33,301.83,300.49,287.16,289.24,287.13,290.51,284.71,285.57,289.47,303.44
2006-09-16 21:50:34+00:00,L7,,,296.18,308.12,319.44,327.97,337.13,349.78,359.20,348.68,349.41,348.50,344.64,343.64,340.72,341.58,,,,322.37,325.13,324.14,325.64,330.20,333.01,321.97,303.91,321.22,318.59,309.14,308.02,,,,,296.46,286.39,292.52,291.17,291.16,285.94,280.05,285.55,295.85
2006-09-17 21:48:42+00:00,L5,332.20,308.99,304.55,306.51,322.15,328.01,342.12,353.98,370.43,361.18,350.55,346.41,347.13,347.45,346.68,339.80,330.95,324.91,320.19,320.29,328.76,325.29,332.78,335.64,337.34,324.05,306.93,320.33,322.98,309.27,309.39,301.89,296.18,298.54,306.90,303.64,296.57,294.75,289.93,293.59,290.77,288.89,290.37,298.71
2006-10-02 21:50:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.58,300.72,295.18,289.68,288.03,291.02,288.89,287.25,289.18,298.62
2006-10-10 21:54:44+00:00,L5,317.70,315.43,317.74,317.95,323.16,326.72,329.28,347.58,361.58,350.48,346.47,343.91,335.02,339.59,340.64,341.39,333.53,327.18,323.04,321.33,319.49,308.34,312.01,318.58,321.89,310.27,291.28,303.52,311.74,311.11,307.27,295.97,288.62,294.81,307.31,301.38,292.83,289.16,278.29,281.25,275.86,276.30,280.72,289.67
2006-11-20 21:49:20+00:00,L5,343.14,336.38,331.04,335.69,337.32,347.05,359.18,367.32,382.82,376.59,366.68,368.17,361.59,354.83,346.04,346.20,338.26,331.26,326.87,324.35,322.36,,,,,,,,,,,,,,,,,,,,,,296.32,308.22
2006-11-27 21:55:35+00:00,L5,329.47,320.59,322.33,328.48,327.36,333.40,339.70,354.06,366.10,358.15,358.14,358.34,341.21,331.25,332.64,328.65,315.80,314.05,313.68,311.02,317.13,313.82,311.91,316.80,304.56,295.17,279.86,294.34,303.98,301.96,298.56,287.69,285.27,283.68,295.45,297.87,290.18,291.91,290.55,288.92,279.88,276.19,281.21,279.81
2006-12-06 21:49:29+00:00,L5,343.31,336.51,334.41,333.98,336.53,337.59,346.02,360.52,386.07,382.79,373.60,370.46,366.03,353.71,350.57,356.44,343.83,328.46,310.66,309.23,318.15,313.58,316.70,323.51,327.71,318.55,304.35,317.65,327.04,324.60,322.87,313.29,305.69,307.47,317.66,306.69,297.62,297.24,295.08,293.71,284.10,283.43,285.53,301.39
2006-12-13 21:55:43+00:00,L5,345.59,327.98,323.76,324.28,324.80,336.71,346.29,359.86,379.56,372.43,367.60,364.96,352.70,346.17,349.29,323.78,312.93,298.31,297.43,297.39,298.72,298.04,300.36,311.38,314.06,302.19,289.82,305.79,317.46,319.49,320.35,316.21,269.54,270.13,287.70,288.03,281.19,278.01,279.41,278.28,269.61,267.71,275.58,289.40
2007-01-22 21:51:19+00:00,L7,340.52,,,,,,351.07,363.32,378.79,364.96,364.49,352.99,356.78,343.13,343.01,346.46,329.93,316.76,317.46,,,304.06,298.41,308.01,310.85,301.56,288.25,299.42,310.37,313.00,306.49,293.00,288.58,293.25,303.49,,,,,282.71,277.29,274.27,282.95,296.50
2007-01-30 21:56:00+00:00,L5,363.17,348.71,347.95,350.61,355.66,370.71,375.45,394.42,407.71,399.04,394.10,384.75,377.25,370.35,357.71,362.49,348.97,340.97,331.05,332.26,331.99,337.59,336.83,344.92,351.76,348.46,330.60,346.49,350.86,339.65,337.81,326.77,316.87,323.38,326.47,324.68,318.37,311.39,314.47,309.74,301.97,306.83,314.31,322.35
2007-02-08 21:49:50+00:00,L5,345.84,324.99,319.53,310.20,313.46,324.79,341.18,357.96,378.06,362.10,359.36,356.10,347.30,343.45,337.62,330.35,321.32,,,,,,,,,,,,,,,,,,,,,,,286.38,278.91,278.28,,
2007-05-30 21:50:54+00:00,L7,363.96,351.29,355.45,358.56,365.91,373.11,,,,,368.38,369.05,364.80,358.34,362.29,357.38,341.78,330.52,330.95,329.88,333.27,327.24,,,329.15,321.25,312.32,323.73,333.73,330.24,325.52,319.44,305.41,310.87,314.68,294.15,289.58,312.08,306.83,,,,299.94,302.81
2007-10-05 21:50:42+00:00,L7,356.56,346.44,334.02,327.32,329.90,344.04,359.44,377.41,396.37,388.44,380.35,367.83,360.68,362.83,,,,337.05,330.96,331.74,329.59,333.11,334.67,334.31,336.21,327.04,311.77,326.56,332.95,,,,,308.49,314.94,311.58,304.15,302.77,302.85,298.26,293.74,294.57,297.25,311.59
2007-11-06 21:50:41+00:00,L7,,,,326.46,336.66,349.69,360.04,377.91,394.55,383.92,379.31,374.62,368.42,366.12,365.39,362.88,353.36,,,,331.15,332.28,329.95,333.49,338.33,330.17,314.88,330.87,338.12,328.40,329.10,323.13,,,,,307.61,310.30,307.68,303.54,293.31,299.94,305.88,312.98
2007-11-22 21:51:13+00:00,L7,367.42,349.94,343.38,341.84,347.42,353.60,367.39,386.24,400.01,392.98,384.63,377.74,374.47,371.77,,,,342.26,334.60,338.65,340.07,336.33,329.39,342.04,354.66,345.52,332.34,345.08,,,,,,315.67,329.66,325.36,315.83,316.12,314.15,306.25,303.32,312.58,310.66,316.93
2008-01-25 21:51:23+00:00,L7,,,,,,,,,,,,357.21,,331.25,,,,,314.05,317.22,323.96,323.37,319.06,322.04,329.16,317.16,299.99,313.27,321.76,,,,,,,,,,,,,,,
2008-02-26 21:51:16+00:00,L7,,,,304.83,313.37,319.35,332.31,354.33,369.80,359.51,355.11,357.29,353.44,355.41,354.03,355.53,349.10,,,313.53,315.59,316.10,315.19,311.39,315.57,314.28,296.49,308.18,314.04,311.81,311.34,294.40,289.53,,,,298.90,295.78,290.05,288.47,285.10,286.59,289.58,303.05
2008-04-30 21:50:43+00:00,L7,,,,,,,73.45,,,,,,,,,,,,,,,,,,,,,,,,,,323.66,,347.83,,,630.47,,,,,,
2008-05-16 21:51:02+00:00,L7,345.52,330.74,311.55,316.78,325.27,325.08,336.36,359.90,378.53,371.49,368.97,367.95,,,,361.41,364.46,356.03,352.38,346.33,346.50,337.10,341.14,349.46,350.03,337.88,,,,,327.54,322.13,313.53,308.94,319.52,312.04,301.50,307.01,307.65,305.58,303.07,304.27,308.64,317.17
2008-06-01 21:50:30+00:00,L7,,,,299.88,309.68,311.51,336.85,351.71,362.39,362.47,359.89,353.19,353.42,353.83,356.25,357.88,,,,336.28,342.42,333.41,329.78,339.59,345.85,328.52,312.01,328.05,323.15,307.04,302.77,277.96,,,,,,291.81,286.40,291.79,286.43,283.49,288.29,307.45
2008-07-03 21:50:35+00:00,L7,326.27,317.53,311.24,311.90,323.21,326.51,335.56,353.44,,,,360.59,354.92,356.91,351.89,355.76,348.29,342.84,332.73,334.46,337.97,327.83,335.33,,,318.78,305.19,327.52,329.44,311.45,317.25,287.71,281.96,296.95,304.74,279.95,273.32,284.70,286.72,289.69,,,,305.67
2008-08-04 21:50:16+00:00,L7,323.30,314.02,308.53,310.76,309.37,,,,354.30,367.05,362.94,362.49,,,352.89,354.13,347.32,340.22,333.98,332.31,,,,331.75,334.46,317.29,303.12,315.28,313.94,311.40,303.94,295.95,290.12,299.97,307.93,291.68,292.60,,,,285.31,287.27,294.71,300.97
2008-08-20 21:50:10+00:00,L7,322.33,305.60,298.67,304.34,307.82,315.98,333.83,345.16,,,,353.11,,342.88,342.14,347.87,337.01,332.11,328.78,320.79,315.24,325.21,322.53,,,309.22,294.45,309.10,312.96,303.49,303.17,290.50,281.27,291.02,301.39,292.25,282.94,289.76,289.50,287.67,,,,294.15
2008-09-21 21:49:29+00:00,L7,326.52,307.45,303.39,303.49,310.22,314.20,326.93,350.92,373.41,358.65,,,,336.72,338.94,348.81,343.07,329.55,317.82,314.95,322.20,324.33,321.92,322.70,328.40,,,,305.50,301.83,302.09,290.88,287.70,290.03,298.37,291.15,286.62,289.49,291.58,289.83,283.47,278.73,282.29,
2008-12-10 21:50:30+00:00,L7,341.08,323.48,317.61,317.28,324.66,337.52,350.51,356.90,373.24,371.36,368.55,,,,356.11,356.12,350.14,341.55,338.56,338.51,341.83,344.14,340.11,344.14,341.59,,,,,337.40,332.64,313.39,301.20,305.82,319.88,312.99,303.27,301.16,306.78,309.44,298.31,296.39,299.12,
2008-12-26 21:50:14+00:00,L7,,,,,278.88,,,,370.28,,,,361.54,358.49,358.77,365.24,355.24,347.75,340.11,344.05,346.45,346.41,341.27,,,,320.70,329.61,336.28,338.85,333.68,314.26,308.40,309.58,320.75,317.49,307.95,303.38,312.05,315.30,309.02,,,
2009-02-28 21:51:05+00:00,L7,325.59,307.74,302.03,303.86,308.11,317.90,328.48,343.38,360.34,357.08,351.22,346.87,,,,340.48,329.80,319.98,317.81,321.65,321.32,326.13,323.17,325.73,328.78,311.79,,,,,309.85,297.16,290.64,291.41,298.25,292.59,287.65,289.25,291.23,295.19,294.11,289.49,287.17,296.68
2009-04-17 21:51:00+00:00,L7,335.15,314.00,309.69,310.95,310.82,317.41,326.37,344.54,360.05,351.39,348.49,344.80,338.13,,,,337.83,323.25,319.44,315.34,315.64,326.50,330.91,327.83,325.06,313.60,297.37,,,,,283.62,285.61,288.78,292.76,286.22,278.12,283.16,292.86,292.10,285.51,279.85,276.58,291.10
