dates,nzd0343-0000,nzd0343-0001,nzd0343-0002,nzd0343-0003,nzd0343-0004,nzd0343-0005,nzd0343-0006,nzd0343-0007,nzd0343-0008,nzd0343-0009,nzd0343-0010,nzd0343-0011,nzd0343-0012,nzd0343-0013,nzd0343-0014,nzd0343-0015,nzd0343-0016,nzd0343-0017,nzd0343-0018,nzd0343-0019,nzd0343-0020,nzd0343-0021,nzd0343-0022,nzd0343-0023,nzd0343-0024,nzd0343-0025,nzd0343-0026,nzd0343-0027,nzd0343-0028,nzd0343-0029,nzd0343-0030,nzd0343-0031,nzd0343-0032,nzd0343-0033,nzd0343-0034,nzd0343-0035,nzd0343-0036,nzd0343-0037,nzd0343-0038,nzd0343-0039,nzd0343-0040,nzd0343-0041,nzd0343-0042,nzd0343-0043
2000-07-13 21:52:31+00:00,132.8624099546275,120.46346478980132,115.2864188161434,112.63313751198632,108.26338341141914,105.81920970867446,125.41646642381055,147.81256454689887,173.283537098591,166.74024220533403,144.3659646630804,138.10157203656252,143.2338453019907,150.6210199554687,150.13982678210806,151.53908398700293,140.25869784430427,130.82864580989246,126.21518213562983,137.8597410827606,140.36826393030339,127.88134431726833,135.07731482199335,138.62460969800844,133.57478629651246,126.12218426659456,109.76134306984564,118.40810048211834,130.30900246190032,125.04142769732249,122.349483092833,106.10512654285502,96.09936975016556,107.6639779783666,117.46732240132201,92.5039450998893,,95.7103286691362,114.21955336116014,111.30810559446697,101.8564069933378,93.87014678898493,95.78799354739468,118.73432416579776
2000-07-29 21:51:50+00:00,128.82442309861256,110.8708517492438,105.92684817210908,97.9690269518302,95.84025421580114,106.78543003388891,118.2735340765289,136.3714788084963,160.36010762340436,159.71717193685132,158.28616758780257,141.05554340128623,135.19554530780812,139.25829135093144,142.46191808896805,145.845809844258,145.49387007318765,137.49088258707303,126.8254979416594,123.76793928513133,148.42532740510046,159.58078534105144,129.4000261095882,132.3606591073754,135.95104090298727,122.64544366972643,106.12849186140537,115.86367311422225,122.68270340516574,121.09885225744458,118.6994313414304,99.1452842948227,81.13661787899512,95.80974493604222,109.53966869395086,106.78742173631656,90.8082343322451,95.57180568961124,108.80437076556694,106.65358747936946,96.69327116300443,93.11462914580046,99.3967022764588,121.83948291068477
2000-08-14 21:52:08+00:00,128.3801370150079,114.54267676289876,115.71520393543648,113.28614250756856,112.81513852641864,117.24890879505377,123.9694218927899,142.84030153326043,164.0579216959636,153.56711275237328,148.63929719767432,139.7220460035521,138.3214470271961,140.7266982278243,145.80328904186797,153.71691104061026,129.34537566761242,117.33286534794465,122.87136782046787,132.52560113093776,152.347725441019,156.74910414133393,137.39017126805388,133.1012218846551,128.9004216613649,114.89980029568969,99.58741961945523,109.64848954990391,117.89925443619053,117.13528680203984,116.23067251577706,106.05240006122926,96.52401503062651,100.6320582555258,105.84888170863155,96.02158037908552,92.70832700956734,101.74537856124228,108.35107325949664,111.24382102357907,104.63484714269129,93.32535627702623,90.95671146478472,94.72519153853013
2000-09-15 21:51:37+00:00,123.05253580279827,112.33919518608415,104.21694470977286,102.04198233757192,98.02596900897151,105.70790170136151,126.41306870241266,145.07109154345216,161.21164656051297,153.9482861443259,148.1641305080851,145.81201679738123,148.31025194552524,144.6517725712788,150.5058026135553,150.35686845817924,133.67067246579006,133.59853285525043,134.87647854544622,136.34486252636776,136.77847381104579,134.1032557080244,137.61141642572952,134.4777364147794,134.2628608064471,118.3212209673016,103.88413434600525,120.27918767374531,125.25338783986547,116.28167026788687,119.80562040343368,117.14251062696233,105.65271319931594,101.08361163770083,110.60145521809102,110.16132573758195,104.59168419136316,102.76017368629698,106.91308788354954,105.32149324513779,96.03238015738859,92.1738262245677,93.04966367617824,100.31069453411558
2000-10-26 21:45:10+00:00,122.99341482098441,115.44021528204502,112.22715714726706,112.14553447759968,113.57403959407938,120.62375809122676,137.02943156152512,148.40055562679856,165.2003817134502,161.2757863693454,148.57187763885196,141.2804969159358,146.21094499088406,150.9587526420917,147.84393768520061,152.15320248455888,144.39760474657794,144.83226122799704,147.00675706396328,148.63277344099018,145.85138981032125,135.3730679466545,132.00966557777951,140.4353942866145,134.17970035229655,121.25635599148193,104.90980119301965,116.75968900931618,125.4231000385244,126.74031111925025,123.92993752237932,115.74198175205841,108.76634175604649,108.27209535904369,118.79231099659545,113.51343413637018,98.98003894754511,106.05983126085974,107.09850528056275,104.73048207536154,102.37287286379386,95.10830602713983,87.43840141418798,108.27475326811563
2000-11-18 21:50:58+00:00,,,,,78.81964220354098,87.44234317690494,98.52979480836427,99.72863221533099,135.8508241948422,127.03060118539793,122.84661172279743,,,,,,,,91.77160223632046,86.70203136861609,83.24868630832617,90.09448545862602,91.37836498354234,102.08795394589202,94.03034059399916,91.55814984410482,78.29093073472474,,,,,,,,,,,,,,,,,
2000-12-04 21:51:22+00:00,147.90510896060303,125.8339607014786,118.25756124762364,120.9851415003394,122.59233049370772,134.9387102316881,149.45535124367797,161.53898853631398,181.96731360689498,170.33254629735595,163.87257643833672,163.2096269671437,156.36110912850648,148.76329409571863,145.79808628343858,147.45337692407892,134.17596474530976,131.27193652266635,134.22442013624345,136.76243934145344,144.4837479776306,147.6733719461515,146.90108651316476,143.52413145228977,141.90060002262953,121.31701982151695,107.55705180270027,119.99560483830417,132.06857235640382,136.7817434251769,136.65332593610674,126.36730754434802,118.30136916796579,112.49543137355863,117.59839282011363,117.12031378192331,110.22802771567667,111.09342972976675,115.60678130053485,113.79454130841602,108.7363696081536,102.20944472376715,97.67348026398754,107.48314947126984
2001-01-05 21:51:04+00:00,146.82136729865073,122.6565354215492,122.8337644778194,125.27161400883747,130.0688452474335,136.3913447238997,149.6719870570857,167.21816405852232,181.11186895717256,176.30406749657422,168.27369986610944,153.79119932992057,149.58165721059157,148.05624525627206,156.566206998361,167.40812577357525,160.12949482506355,159.77790050085576,149.02174030007384,148.55203778822744,151.50771825120898,145.89553637604786,142.96449789776258,137.43899148556613,138.03304058681263,126.5007821247694,111.62381000464215,124.05378918010113,133.79542682291125,143.45826088736692,137.48648039538912,123.5114947912593,113.9913306453191,121.4511488745001,123.02282131388473,122.54451691866655,110.72099743568073,113.27068141345347,121.3551973184696,119.52974747607685,105.33179625956821,106.97947824372439,114.89590030978776,121.7342882505912
2001-02-06 21:51:02+00:00,136.93194750898544,127.21012462050265,120.87609899565382,115.31564143745447,122.97912167643716,124.04745859871977,136.2002278089035,153.54163278049333,175.87154343576842,165.7969532839237,154.9310510769435,152.04681795221532,144.90043497396672,145.39622231892093,151.2296341691781,155.66676148923193,149.95664266772147,145.94670910116722,146.25679679027007,147.26330676723623,138.85629663817923,136.05419899279005,134.98108818844892,135.78808280195236,134.36476615369727,122.32426148187452,105.66721188822498,117.08200744341028,124.20200215794694,130.41452916793438,130.16977243324925,121.37053848153852,111.96647199726763,102.45334185355335,109.90333680859447,107.68511603412531,103.25346779998975,108.64375235081138,101.29486689743425,103.95766940872176,101.34569800767792,106.41167937219745,106.3703969961772,116.01755879274666
2001-04-27 21:51:07+00:00,150.4683658337908,133.58343303768606,124.71195286415876,122.96324020489652,130.6230046307452,133.93564552109245,146.9222742810061,156.89086306741444,177.08166498880396,170.34780047696592,160.5994955211955,156.69122290272642,154.25605827022937,152.36730739349505,150.20124401033962,151.91838344075768,145.80264411814923,135.20033082774856,134.6156917765498,135.61777820859066,139.16391775717636,128.7751021356993,128.68208682883383,133.5493306506192,133.4545085366894,124.35156039335257,104.27811145564536,119.96268882811215,128.8588302653777,127.6071715591458,128.97919955250384,118.48613290044113,110.07886404852013,112.29939816415956,114.3055967560278,107.48826562575366,102.17886705917698,108.30998246436656,106.08258411959034,103.88971903670972,105.37049696864742,104.16788323687072,99.64752625332272,110.38996030164844
2001-05-13 21:50:57+00:00,139.71327593583914,125.95905770329234,123.38587558378056,120.5723747344734,118.54761115641412,122.93483674401728,138.71988243441837,148.80311130768513,165.61176887859193,159.61953127632472,154.080009265902,157.28555585589777,160.15021244592066,154.77938624989812,150.5882622124639,152.06514788090038,143.71079688824923,135.16362008321212,132.07870542396284,129.48522159289485,129.83682538912234,130.41471975745998,130.82581357397945,131.33904750091094,131.61278018481391,118.15860615346564,104.58015818727117,119.16172477276262,121.26474476175008,127.2982646207962,129.5885981204824,105.66527611481199,91.9729531234232,108.1871244379402,112.56918034002872,103.79733582036472,92.92237614980122,103.1702799172824,105.48364484961922,99.03482156127055,95.95201949466875,96.06455387326082,95.63220751737876,107.341074340751
2001-05-22 21:44:42+00:00,127.17471865782292,114.5322506356163,109.11590575489086,111.16796295772754,116.23433601997407,117.39654924840352,128.5481475668087,153.00205432758375,160.12579800040146,146.08914960097,145.7610413633096,142.80182478261477,142.63727420391766,141.1705693160356,149.17373980439223,147.07116878668054,135.8690876185408,135.14959619723035,127.92249447999512,127.01913549391494,131.80518858053256,123.44857312514739,125.99618633797135,124.5548325870937,116.07045984767171,99.88159558229154,84.4994858303591,97.10192431009588,105.77343790102287,118.45233485366344,118.7787364839582,97.707021691537,73.7127814091543,84.87514334832176,96.68300776096868,81.3618793995987,75.42073370561684,92.778429839646,90.19804441227348,90.26932843647012,84.34981279522259,81.93068447271449,87.28210646043355,97.07143440354744
2001-06-14 21:50:14+00:00,127.48620951087446,119.03250811857438,118.44615894488106,122.49922010488277,126.90447851135261,128.99569797974888,131.3168859291319,158.16924189674313,186.6841684669091,176.54662043734285,169.55758349825672,160.06829092832513,156.99719138125815,159.49156037131982,164.92953093475148,164.1388868869814,154.27268923524105,143.59225900434157,136.46873743014956,142.22654254639914,132.2690571156638,133.01263319406354,134.16551364410222,135.54467624168146,129.96324585335657,119.45453091122019,104.95979060616519,117.43773902881273,136.75295714163835,133.80703339683214,132.5701191591812,123.02808359701615,104.37190805557942,107.83875258089074,113.01516560908279,102.67970897078075,86.76606249126593,113.15886718066557,115.73359623857549,104.1644484941968,107.18757292373697,107.24558988352901,103.56543128030528,109.01580589776407
2001-07-25 21:44:06+00:00,135.42533463964628,123.9495687069039,123.29523431749448,127.8552828137594,124.81950709901136,127.5170330814139,144.77366479393498,163.4416354864519,177.4410420631157,166.56892318139853,155.14961899591964,153.4005432248074,142.0975233022678,150.84672852383193,149.92324129039932,146.52117445040025,140.81249961271592,136.7536875094053,135.43770028847624,128.8830597512515,128.87365719543706,124.27092740080197,132.58994990206057,142.27183629822346,138.06801246885726,120.43502532216544,107.52160240892391,123.906930879196,131.62662374460695,126.2386378006483,125.75202957055856,105.11138746276681,98.27224886278123,113.04912849023934,120.37452037863623,110.78230910671482,88.77698355300541,98.77423245662162,104.56558760859335,108.95092425381172,111.05621473429302,108.04950593142732,96.38981748818095,103.32130855178193
2001-09-18 21:49:29+00:00,145.22722137576056,123.4508347970687,116.24677362037735,121.10803408201511,123.24040254498789,131.0622454571939,147.05347965942556,160.47097137978966,173.9787194584501,166.94880321825826,156.1732993558898,153.10978918866073,151.93501902080223,165.07470494733596,162.447725917948,153.7714745362958,146.8717440675154,150.08491517544357,150.42439324609194,146.85533041757262,144.2862566008671,122.39386302620565,118.26790950100214,128.28685810747953,128.57811531350373,120.08036892094185,103.92556874982192,121.86419387435778,129.50017499602376,122.19042320515936,119.67306389541554,115.60398687188253,106.53486910073671,117.5693321116922,119.5296378639625,113.24712173063304,106.6634201218536,104.38825394982578,102.40482968781116,115.97131508511264,107.14707008874277,100.20750528983427,107.70271672187498,117.891533012668
2002-02-25 21:49:35+00:00,118.73203413358749,102.5785949927468,102.87636604541336,101.73080948794356,103.34360912608923,113.87429080280013,128.95527130932848,143.25669905899065,167.86196393402463,169.09431946137008,169.88156744833384,154.57683319991656,152.47501158253522,152.61645453489365,161.97546911476178,163.01219437504915,153.71207052028774,151.6497165232738,146.72263428653443,145.9538229213267,138.07193445760532,129.25971060103097,122.0822454492811,124.66575675801165,128.83924925173292,119.27445358457283,106.44685178368923,114.83448556165847,127.4959132264314,110.5377631232825,109.05826067062785,110.44719171013767,105.16162350746895,100.7236496357143,109.85019743967379,107.20589480963187,99.66611880031428,101.00674895716158,97.35705829166284,97.46758966965722,94.2580181080907,94.4899692098968,109.87045826135446,110.73210957385689
2002-03-06 21:43:47+00:00,109.90307186876382,98.13078599300864,99.88853303761309,100.41904466543704,102.53712054856346,109.9149324294904,120.95806325087105,135.51511667375863,155.31028521834244,153.70417863857222,154.168274689727,147.4730909429618,140.60258614994353,148.56961545322957,159.62060254673924,161.82149977897976,149.01802001389433,136.3539540051965,137.12008819425924,132.6235805852797,131.88724602214506,121.59719393045427,118.5211800078813,116.73928073178756,124.79864951978996,115.82565034236269,95.58952433310164,113.44735636416137,120.61948150813515,111.31922207277607,112.37088384955867,109.39224917927778,108.95869436903575,105.18133418121081,110.23741199902815,99.51632417426775,94.84946333524736,95.42854066640284,94.2993748683474,96.32001241126747,95.37091280813351,91.6049503046985,92.17650735873997,103.03944659741734
2002-05-09 21:43:40+00:00,118.11047889233339,107.6388628980814,103.92154683545306,96.89066489992516,106.89233215547479,118.38921369898951,132.57670715258305,151.27723983809577,172.2641099433642,164.56229953775465,170.1351221834138,158.7277071998801,149.57571799685348,146.6541192451868,154.61553592474596,154.26324884823916,149.9542551790416,148.95457237552822,139.94282420294388,134.64533217256133,131.51183329936384,122.93397542186334,113.12964554802628,119.49655048081043,121.51945278448846,109.79314452204214,94.05548595438876,106.40791788636832,116.66100112388709,115.82023606451315,109.91139411863892,104.99136842175491,89.49600741911884,88.49333104834776,96.12952790538534,86.56611443564644,75.84354092216992,79.98378425374152,82.85997076741344,85.3160936319895,78.70539498778952,73.3363995206393,77.56092893270804,95.55560077865998
2002-06-17 21:49:33+00:00,120.64741390603884,109.59608235138214,109.93830439805495,115.96381645039172,127.37290248382222,135.45391994122386,143.0473752244967,160.24440878952555,176.94261452379172,165.5618831563787,159.35637352212902,153.2544666183894,155.2806622405014,149.33191117259952,151.0244609633413,158.9647862859837,152.19450172348,145.4971851095858,141.2516140292372,136.8856671443471,126.11814922876896,123.23283442941043,113.99434631461287,136.282955342818,128.09347463206018,123.01516227804346,98.25697136471013,114.97742776564408,119.40938418553192,111.56641700156807,120.50113500285039,100.2519084569302,90.47648637425519,106.68624217513941,119.7928639684075,92.19178600325465,84.6010054735341,97.96771848243712,93.84120368766548,102.30894272689906,94.30564357421612,95.01451634450989,96.62690121855609,109.13875513868004
2002-07-19 21:49:21+00:00,,,,,,,,,,,,,,,,,,,,,132.46023155161961,121.94465023936465,121.73618500338877,131.2263073004826,138.41585805430287,129.924129979037,111.15445950112402,128.0225684250027,132.2152271254762,131.94469840545648,135.77729527977388,122.65333981158318,108.8215322219007,110.18088837819649,119.2288396930119,114.22359527315685,97.93372540724104,99.3221232478118,99.45951427802456,94.20703209255112,84.54802289798424,84.31593193852248,93.3291629893498,102.85028280923856
2002-08-20 21:48:46+00:00,122.5539424858705,110.47663621271252,108.7460932315346,113.05150101846806,112.39454718882837,116.5687515311705,123.4365416760912,153.05591686688135,167.1036842023186,157.30168854760353,152.9415624997066,135.34571341123277,134.73788967142343,146.50630329737908,148.7031016397994,152.18033584446863,140.10525133208063,132.28458309923798,124.11876918070762,128.85537409880376,131.1511753100278,130.4898750599768,123.78010728925355,123.33119376087669,129.6336737833802,120.63108294415039,104.85768973747724,117.50877359360824,128.4549805142503,105.63695349339727,107.17881936709566,102.96981626359903,102.62912966426822,108.75570964073847,112.92604029176877,109.10209004263572,100.91373565924175,92.85476827120937,87.88166232905115,92.57865456397406,79.0264426819659,81.97490372207344,84.95064843871842,94.55857133123702
2002-09-05 21:48:38+00:00,133.1477698007979,126.69822243845087,124.74619755035971,114.7666744155405,114.04231048471422,127.20901494911868,143.1630515432944,157.5071694817466,176.60456045020695,165.47660648689384,163.2139340353966,156.39832935297147,160.8969650539211,157.9395112262791,158.21513560977502,161.00187374567327,146.55677945384562,138.84096088140078,135.50959881197906,136.58512758665103,134.62663060928946,129.9109357464214,125.46340348086017,133.74454283300474,138.5523973183066,126.30014334093448,110.6788887453061,125.8464180172255,132.62718401074585,114.09595932988807,116.78816234854904,106.39020388545582,101.60643909860997,105.83569455899834,113.65774272069086,112.61807739928398,97.55843700198365,96.566212081617,93.10420655462224,89.97306843212809,86.69273365478264,86.07086885834728,89.3320671262787,97.86511330993648
2002-09-14 21:42:42+00:00,127.5368512194553,116.70621343835496,118.53708160815005,113.86388630173028,111.15399811640431,122.73455745243251,136.76762964633167,147.87767338435953,161.3417805633644,153.40633874772584,145.8670822201092,141.69600602253425,139.50112798107807,141.48101800421557,137.56832995315025,136.63184946552167,139.79716181839723,129.1647183339273,116.83275529903864,121.16361256153088,120.48632537799703,117.49099723376983,113.8118092364167,122.75638002916021,123.97104369797322,115.00802065844623,101.36639363529153,114.46207127311928,117.82398667709543,74.05022849872142,,,103.19560633775711,108.07342599369984,118.7282381136206,107.1572618711293,101.59911245470481,95.59750313568287,98.28307446342502,,86.06606647387271,83.25384340669646,77.08726110420922,
2002-10-16 21:42:36+00:00,131.44539791747803,115.8305313605732,111.33256651664196,114.62962305434414,126.74016411627102,133.60704156561567,142.2130141802796,152.95462870376195,168.61550162215377,157.1729801137884,154.31519719579939,151.7948805204646,154.5479354236248,154.50080554849495,149.70775202234435,153.71428673763262,136.4358881914534,127.46215166140065,121.11559611584832,117.64438040434227,118.77304245656961,112.70653613131998,114.37631888374824,122.06432924988553,131.38948621731936,127.2978824678535,108.02882773928665,123.73240846108116,131.49073103382491,124.22150849056874,124.32051630644165,111.87221024905382,103.65809898742448,103.16915660102946,112.39338526792977,101.9168395997509,95.25311666504986,94.2158727012976,93.09977113537006,89.29148060600377,82.49932820608633,82.97369002218664,86.8616159427538,93.9312496019358
2002-10-23 21:48:51+00:00,145.4325601190308,128.00369547639113,127.96990503062588,133.89891791828046,138.90118062052358,148.23048720297663,161.10260354312362,164.10399889737786,174.03450934847004,164.1305512848587,163.93082601363236,159.96086785031733,166.2557911826454,164.42700099656327,157.39208831646576,165.00415736747334,152.6072543258411,137.15009993114313,134.24263001932164,132.88318957635957,128.42721232711398,123.25590782051376,123.54539872158767,136.16063578070552,136.60972515878683,127.15096059989766,115.1987741953651,128.3610490924003,137.30954361188532,132.23448801100554,130.59873796891344,122.92058245193364,114.89414836494586,111.92268999151896,117.37001101929178,114.80099670901782,108.1365397616358,102.68549177615492,103.45065902842366,101.12371526164809,92.70575676688648,96.28994042797314,98.23698261564292,106.12871393047055
2002-12-26 21:48:59+00:00,131.4819835436802,111.47199315800452,102.75375890491048,116.44042579045124,121.85210278536084,133.2520375730239,141.30757221590721,160.53148915617732,179.12735274747348,165.07341391903984,164.99831146478658,163.65265467305193,150.26238423992763,142.40302959472515,138.92351702365048,143.4573235670769,136.29127228033047,130.65912278008676,130.00973822014956,124.38308479744398,126.17474979916445,120.23045051601729,117.54979214188762,130.88254189430344,131.13828323793717,121.97725211360002,106.6466682734225,121.9638410902487,129.4346376890506,127.07273130202,124.739319387829,108.70550451302333,107.04556070212728,109.79033179588765,119.6411561125113,114.07635121094938,104.89659313834477,103.50790493523901,106.50557538978113,102.72116623282865,90.15373529385451,91.48850111055795,93.09388678374856,106.1679561116517
2003-01-11 21:49:02+00:00,144.36012096784614,121.2671645236778,121.27091696374316,125.68719699509282,130.53014446108736,134.78196700924795,149.15349188352062,160.6876349929696,179.4365280681689,173.76517499853486,166.90605272994017,166.38949033193703,167.03831702051875,160.6674369332026,145.24956915805961,142.2882953694829,130.5311140436859,129.38580521605545,128.88561315425835,127.90621924088437,132.96392189736707,134.74450427657516,131.96338299835313,134.84727730285968,139.81590201605397,131.6202182879559,115.96398238420488,129.471296356663,136.52645762615018,128.43509073009778,127.1777264053103,114.46727482304077,106.02267938416927,106.7963041971827,123.95185623610631,115.13658066037277,106.16452778516447,105.47898773871373,106.75475857856381,106.06017627404161,98.57569025770319,91.56964595188549,94.83129818651672,103.6111657702063
