dates,satname,nzd0264-0000,nzd0264-0001,nzd0264-0002,nzd0264-0003,nzd0264-0004,nzd0264-0005,nzd0264-0006,nzd0264-0007,nzd0264-0008,nzd0264-0009,nzd0264-0010,nzd0264-0011,nzd0264-0012,nzd0264-0013,nzd0264-0014,nzd0264-0015,nzd0264-0016,nzd0264-0017,nzd0264-0018,nzd0264-0019,nzd0264-0020,nzd0264-0021,nzd0264-0022
2002-08-27 21:54:24+00:00,L7,,,,557.97,533.02,506.76,428.05,507.69,550.63,484.44,473.18,477.74,479.80,501.10,525.35,488.34,497.12,523.12,515.36,469.33,562.88,588.10,600.92
2002-10-14 21:54:07+00:00,L7,351.73,344.32,330.25,327.09,329.75,327.61,335.37,337.43,325.18,330.46,335.94,336.76,324.28,310.70,354.30,357.42,355.54,361.38,340.72,325.59,329.19,334.51,341.43
2002-12-01 21:54:40+00:00,L7,344.11,332.27,319.63,319.01,322.84,321.06,327.33,330.62,332.35,324.58,322.97,325.21,324.57,340.72,329.95,342.89,314.53,337.93,329.45,308.21,312.35,329.84,337.61
2003-02-03 21:55:01+00:00,L7,262.87,224.05,,,220.69,252.26,253.95,190.98,216.31,250.00,245.27,217.94,259.53,265.68,237.89,268.11,291.48,306.17,309.65,,,,
2003-02-19 21:55:06+00:00,L7,264.82,270.06,254.63,182.71,242.66,244.69,261.21,185.75,214.09,241.33,231.26,203.62,259.82,259.40,233.10,251.36,583.27,587.58,595.98,253.33,243.99,272.43,321.20
2003-03-07 21:55:10+00:00,L7,339.58,326.25,330.96,320.98,280.09,294.13,329.58,328.48,311.17,300.28,308.08,272.28,305.22,296.06,298.64,282.91,309.95,344.34,338.39,313.58,312.43,338.94,349.07
2003-04-24 21:55:10+00:00,L7,272.89,279.08,313.27,197.78,255.34,302.16,332.19,193.24,266.52,272.14,246.65,221.39,264.65,280.67,247.21,266.99,308.99,335.80,349.14,314.88,256.55,331.98,349.62
2003-07-21 21:42:57+00:00,L5,264.10,275.09,277.16,,,,,,,137.16,158.59,196.12,248.02,270.63,229.28,268.13,309.70,329.17,361.13,,255.64,307.35,340.40
2003-07-29 21:54:53+00:00,L7,274.43,286.53,302.24,155.88,257.74,273.02,255.27,,,273.06,177.94,224.38,264.65,276.93,236.44,266.84,307.04,320.89,325.51,,,,338.04
2003-11-18 21:55:03+00:00,L7,359.88,351.47,349.59,331.04,331.50,342.32,344.43,339.23,335.08,340.87,,,337.84,353.81,355.40,357.78,346.38,366.73,340.49,319.26,331.11,337.67,346.01
2004-03-01 21:45:26+00:00,L5,296.76,320.15,316.39,318.52,279.78,293.89,319.73,319.76,313.02,300.31,304.26,271.09,296.11,288.21,296.31,279.45,317.39,335.09,335.67,307.95,286.57,307.35,331.55
2004-03-09 21:55:39+00:00,L7,335.27,324.69,317.39,317.02,278.08,318.91,317.23,314.18,,,306.64,269.27,294.68,292.42,307.74,275.62,306.74,324.09,322.82,302.50,269.03,,
2004-03-17 21:45:32+00:00,L5,298.22,301.99,306.56,294.43,268.97,281.76,303.96,307.80,289.67,283.19,293.56,253.39,287.15,282.73,285.55,282.43,312.26,322.01,318.16,291.01,275.86,292.35,324.75
2004-03-25 21:55:42+00:00,L7,343.33,321.77,311.10,287.09,269.24,,,348.63,342.07,277.50,305.29,258.88,294.68,293.82,296.40,273.77,310.05,321.09,,,279.48,329.84,342.22
2004-04-02 21:45:42+00:00,L5,298.20,302.15,305.09,219.86,273.94,286.19,305.63,284.12,283.13,278.12,279.89,229.66,272.12,288.18,289.26,287.42,316.69,328.10,318.27,305.00,278.69,292.74,319.83
2004-04-18 21:46:13+00:00,L5,287.04,303.25,303.14,188.87,261.51,292.31,300.37,259.80,278.02,283.49,285.98,220.08,261.70,269.49,260.29,270.11,307.29,319.17,337.74,311.20,262.35,322.34,338.57
2004-05-20 21:47:08+00:00,L5,269.15,281.25,293.01,137.20,250.46,266.23,262.90,201.94,168.87,263.83,210.85,211.11,251.94,281.36,240.03,278.00,310.31,320.61,331.69,,263.71,307.35,327.47
2004-06-05 21:47:36+00:00,L5,287.99,324.77,280.01,277.81,280.94,278.63,293.05,304.79,294.03,277.47,288.45,280.24,302.14,303.19,301.67,320.42,289.32,349.17,346.17,292.30,256.15,292.35,310.50
2004-06-21 21:48:04+00:00,L5,327.70,298.01,290.61,283.29,265.42,275.71,277.54,246.36,250.59,241.51,274.32,286.06,295.46,292.83,278.15,290.19,309.76,318.70,320.17,275.83,270.69,292.35,325.77
2004-06-29 21:55:27+00:00,L7,576.33,574.89,578.70,581.00,579.09,587.08,,,281.39,284.09,264.87,225.54,262.67,268.18,221.75,267.04,289.06,315.44,335.71,,,317.73,338.80
2004-07-07 21:48:33+00:00,L5,258.61,270.80,268.23,,,,,,,136.98,156.48,211.08,247.41,262.51,214.28,257.78,302.74,328.11,343.57,,261.65,307.35,339.08
2004-07-23 21:48:56+00:00,L5,272.72,275.58,286.60,140.66,246.64,266.22,236.42,181.57,194.35,154.77,163.77,202.66,252.01,272.70,231.03,290.64,308.01,359.25,356.45,,247.64,277.35,340.27
2004-08-16 21:55:14+00:00,L7,291.02,311.18,308.46,197.75,256.33,283.63,289.16,252.41,,,239.73,233.57,264.66,284.65,250.23,269.71,308.29,329.06,327.26,284.50,256.17,,
2004-09-09 21:50:07+00:00,L5,345.02,331.25,321.30,294.50,281.63,296.67,306.04,320.66,304.03,291.04,315.12,304.50,317.47,318.20,315.73,334.67,337.15,341.18,347.23,299.31,304.19,323.46,338.51
2004-09-25 21:50:31+00:00,L5,327.87,317.33,305.37,297.79,282.48,305.21,320.47,313.40,305.73,301.51,298.72,272.80,295.89,300.68,307.54,286.32,316.76,331.95,326.09,306.52,289.91,307.35,334.99
2004-11-20 21:55:25+00:00,L7,358.32,349.82,345.88,340.30,334.51,337.15,346.04,350.25,,,342.21,341.99,317.92,351.46,349.11,361.16,355.98,363.18,340.78,329.29,318.65,,
2004-12-06 21:55:35+00:00,L7,344.26,,,326.29,323.17,319.48,329.59,340.60,328.60,324.86,327.38,321.40,311.07,340.69,,335.63,322.50,351.77,324.37,304.79,304.67,314.85,333.95
2005-01-31 21:52:45+00:00,L5,360.08,350.79,349.76,341.59,339.92,347.83,337.25,329.93,328.62,325.35,326.35,321.50,324.57,326.64,353.26,349.97,323.21,357.85,359.90,314.50,305.47,323.56,343.43
2005-02-08 21:55:59+00:00,L7,,,312.79,301.95,284.11,300.50,309.23,302.63,302.64,300.29,296.33,289.05,,,,314.39,316.40,335.94,319.33,298.96,290.14,329.84,325.45
2005-02-24 21:56:05+00:00,L7,309.10,315.84,310.14,301.97,277.88,293.28,313.57,304.43,298.24,294.71,,,302.62,297.36,300.73,278.61,310.77,325.03,317.04,297.11,285.99,324.87,332.01
2005-03-04 21:53:16+00:00,L5,332.69,326.00,318.21,316.63,274.26,314.75,328.22,335.53,315.85,307.61,318.03,271.10,302.14,298.34,307.25,278.75,310.30,330.11,336.96,306.26,291.78,307.35,343.86
2005-03-12 21:56:08+00:00,L7,311.36,298.04,,227.50,284.09,301.56,320.23,303.55,298.57,296.28,303.19,279.97,311.69,,,,,,,,,,
2005-04-13 21:56:00+00:00,L7,260.82,270.05,,,220.67,583.63,581.91,580.03,579.76,577.42,576.94,577.18,574.84,575.85,576.67,,,589.84,591.84,592.57,594.05,595.18,595.02
2005-05-23 21:53:48+00:00,L5,283.96,265.72,270.04,,,,,,,,,,,,,264.40,288.14,294.97,291.30,,,,
2005-08-03 21:55:49+00:00,L7,,,297.21,,241.74,269.31,258.21,189.97,209.69,268.61,155.55,219.27,,,,259.38,305.24,325.16,332.22,,260.69,320.49,323.07
2005-08-19 21:55:44+00:00,L7,303.98,309.75,305.63,,,286.39,299.81,267.55,285.28,278.88,290.31,227.34,264.64,273.87,280.38,302.83,,,321.11,301.65,269.18,297.36,318.17
2005-08-27 21:54:31+00:00,L5,295.73,316.76,331.61,225.28,265.28,313.16,313.86,297.97,270.73,283.96,291.42,225.35,287.18,298.66,305.80,323.21,336.55,329.45,362.80,388.89,378.84,342.35,329.83
2005-09-28 21:54:32+00:00,L5,356.95,341.76,316.39,317.02,286.42,302.35,321.02,309.75,308.15,291.39,306.88,271.02,301.55,292.22,309.51,279.70,310.69,338.79,332.97,324.17,280.12,302.22,320.71
2005-10-22 21:55:39+00:00,L7,365.25,348.14,339.38,,,331.00,341.80,351.29,340.13,340.45,340.83,341.43,331.43,340.71,356.76,358.10,,,352.14,338.82,337.10,342.37,351.61
2005-11-15 21:54:49+00:00,L5,326.13,325.10,319.72,305.26,295.47,301.83,313.36,314.86,299.18,296.74,300.69,299.31,309.47,311.43,334.03,331.03,320.18,332.45,324.85,302.98,291.70,304.35,317.77
2005-12-25 21:56:07+00:00,L7,,,,,352.50,,,,352.02,341.61,342.01,353.56,342.54,338.89,371.78,374.34,377.43,409.88,,,344.22,357.99,368.57
2006-01-10 21:56:16+00:00,L7,274.41,280.06,,,257.92,292.00,300.56,287.09,266.60,274.73,282.67,249.22,279.65,280.72,266.76,,,321.83,314.03,267.58,282.84,288.71,316.02
2006-01-26 21:56:24+00:00,L7,335.93,325.20,313.79,308.29,284.19,311.16,322.77,325.19,,,314.34,308.60,307.44,322.73,323.29,327.38,308.32,335.95,323.49,307.31,299.26,,
2006-02-03 21:56:42+00:00,L5,360.09,349.03,338.57,335.71,314.75,324.61,341.01,348.78,346.80,338.50,335.09,331.07,318.25,315.73,349.28,349.98,326.87,358.80,348.10,327.56,327.44,335.43,348.02
2006-03-15 21:56:31+00:00,L7,302.54,308.26,308.70,286.96,272.03,286.61,312.26,311.33,,,293.48,263.60,294.63,294.58,296.76,285.14,311.27,334.74,320.38,313.26,284.33,,
2006-03-31 21:56:30+00:00,L7,302.32,319.36,305.42,287.01,270.01,286.54,300.10,,,279.57,291.41,258.24,279.62,292.39,293.43,273.28,307.31,327.54,330.75,309.83,,,319.57
2006-05-18 21:56:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2006-06-19 21:56:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 21:59:12+00:00,L5,270.56,280.91,279.16,,247.63,267.03,251.93,193.05,206.19,142.19,164.97,207.55,247.13,276.07,229.28,266.55,306.82,318.39,329.47,,262.82,307.35,337.98
2006-07-21 21:56:09+00:00,L7,575.78,573.97,579.19,583.54,583.29,586.21,241.68,187.16,,,157.75,570.91,568.80,580.62,236.81,256.27,306.77,335.91,344.92,,,,
2006-08-22 21:56:05+00:00,L7,349.32,332.17,316.39,317.69,314.95,316.02,314.91,320.64,,,312.00,292.64,324.60,325.68,312.89,292.74,312.15,320.89,316.89,302.52,272.85,,
2006-10-09 21:55:48+00:00,L7,206.78,248.89,227.36,,227.97,243.04,,,,578.75,577.67,576.92,578.60,251.74,207.89,222.33,,196.97,289.40,,,277.35,268.15
2007-01-29 21:56:45+00:00,L7,201.63,233.92,244.50,,,,,,,,,,270.82,252.00,161.77,,,,,,,,285.99
2007-02-06 22:01:24+00:00,L5,343.03,332.79,326.26,324.76,295.91,321.54,331.78,325.78,321.52,317.27,323.95,311.94,312.27,308.10,328.45,334.83,313.23,338.12,343.68,332.12,321.82,334.56,348.27
2007-03-18 21:56:57+00:00,L7,335.41,,,302.48,288.40,293.37,284.97,298.52,282.90,294.61,293.01,296.85,321.70,,,327.80,,,,,,,
2007-04-19 21:56:55+00:00,L7,301.14,295.31,305.87,212.65,265.44,272.04,,267.54,291.32,288.80,294.93,230.93,269.50,275.15,279.18,268.40,307.38,323.38,,,287.16,329.84,340.67
2007-05-21 21:56:45+00:00,L7,576.88,340.71,350.51,,,396.53,376.21,389.86,580.67,570.61,568.25,536.92,572.35,570.61,573.77,575.59,,337.58,592.24,594.04,592.32,599.76,599.06
2007-09-26 21:56:11+00:00,L7,329.78,322.97,305.27,292.91,,,305.02,296.69,297.72,297.55,301.10,275.44,300.78,295.11,312.55,271.46,,,311.25,299.37,286.05,309.38,319.19
2007-10-28 21:56:22+00:00,L7,,,294.67,287.38,295.51,295.14,299.72,301.28,297.44,289.24,298.58,293.60,,,308.90,317.80,293.50,311.29,297.25,282.82,277.05,294.80,310.72
2007-12-31 21:56:47+00:00,L7,396.29,348.29,344.06,328.87,333.03,334.25,348.92,351.84,,,353.00,353.82,351.90,357.78,360.89,375.79,370.69,385.48,354.20,335.19,338.01,,
2008-02-01 21:56:45+00:00,L7,335.95,,,314.57,322.19,319.91,329.18,343.29,321.67,329.51,323.21,316.79,314.71,,,,325.45,346.91,329.08,312.49,314.17,322.56,333.47
2008-03-20 21:56:34+00:00,L7,305.81,,,287.01,278.22,286.65,303.42,297.53,296.76,292.35,301.35,268.37,294.68,295.70,,298.04,318.97,336.47,325.46,301.64,286.51,321.55,322.17
2008-05-23 21:56:22+00:00,L7,322.09,309.01,,272.18,284.44,285.64,299.47,296.82,293.29,308.87,300.66,293.60,325.45,328.84,,,332.57,341.31,320.33,305.85,311.20,318.83,324.10
2008-06-08 21:56:13+00:00,L7,571.06,572.67,,155.20,581.56,580.54,578.74,578.77,575.09,574.32,571.81,576.61,573.35,574.55,,,580.72,584.36,587.03,591.09,591.33,592.55,593.88
2008-06-24 21:56:04+00:00,L7,,,,,,,,575.05,575.45,576.33,570.07,569.55,569.83,571.07,572.45,574.04,576.76,580.15,,,589.73,591.70,593.98
2008-08-27 21:55:30+00:00,L7,301.50,333.08,310.43,,,,306.80,298.76,290.55,278.45,293.44,216.68,264.64,282.35,280.71,276.35,,,336.45,313.29,286.16,322.58,329.25
2008-10-14 21:55:06+00:00,L7,336.19,324.93,313.12,289.03,282.44,286.53,298.47,298.19,,,315.01,299.25,318.81,316.12,324.74,327.85,309.43,330.74,316.97,287.40,290.80,,
2009-03-23 21:56:39+00:00,L7,263.94,275.79,299.47,,,,259.57,183.59,253.24,234.63,236.53,221.15,262.82,265.68,239.61,252.79,301.51,,299.60,268.29,258.47,295.84,319.76
2009-05-26 21:56:52+00:00,L7,350.98,332.67,328.09,307.18,309.17,348.69,329.37,316.57,318.33,323.52,,,321.93,322.15,337.19,328.82,317.16,332.76,326.25,223.33,293.10,299.85,333.00
2010-01-05 21:57:48+00:00,L7,,,,,,258.92,243.86,,,,,,264.69,265.68,,,,306.98,309.76,244.84,258.14,292.87,316.17
2010-01-13 21:57:13+00:00,L5,316.59,322.68,316.51,310.07,308.35,306.05,316.96,316.65,307.11,302.15,307.18,309.04,308.07,311.44,322.47,317.49,311.13,318.10,318.27,310.85,303.66,307.35,323.49
2010-01-29 21:57:17+00:00,L5,311.95,307.02,304.35,287.07,279.76,281.41,302.17,304.98,299.56,294.91,303.94,293.15,309.07,303.20,308.14,288.87,305.25,317.28,310.50,290.86,290.92,304.36,317.65
2010-03-26 21:58:37+00:00,L7,,,,,,,,,,339.48,,276.30,298.10,287.15,245.49,252.73,310.55,345.38,349.76,327.86,269.24,282.51,
2010-05-13 21:58:33+00:00,L7,275.49,292.00,303.10,,255.92,,,192.87,269.25,264.45,254.36,213.46,264.65,273.65,251.76,267.93,310.58,320.74,,,251.94,322.89,324.22
2010-05-29 21:58:33+00:00,L7,274.20,282.87,299.50,,265.15,301.44,267.30,,,265.17,172.99,210.61,269.75,267.05,238.63,263.17,306.53,323.17,340.04,,,308.50,331.35
2010-06-14 21:58:34+00:00,L7,,266.02,,,168.00,586.72,580.59,578.49,577.60,576.06,576.25,577.83,,,,223.15,277.99,276.05,294.78,,,,
2010-06-30 21:58:37+00:00,L7,,300.43,283.06,,249.31,296.96,236.40,192.36,198.90,,,,,,236.80,283.21,308.60,333.70,349.39,,254.13,304.83,337.91
2010-09-02 21:58:42+00:00,L7,574.44,579.33,238.15,,,227.08,,,,,,,237.15,,,,,311.49,294.72,,,,
2010-10-04 21:58:41+00:00,L7,352.96,345.33,,,277.40,308.58,317.45,313.56,317.66,327.64,328.61,278.61,307.83,310.49,311.76,,,336.92,341.18,323.69,314.67,317.68,346.11
2010-10-28 21:56:14+00:00,L5,355.43,345.21,336.32,332.73,341.91,345.55,336.55,337.81,341.56,344.88,339.29,329.13,334.81,348.40,349.34,353.89,344.59,347.88,335.84,316.40,,,
2010-11-05 21:59:01+00:00,L7,,318.02,310.85,298.07,296.09,298.32,,,,,,,,,,316.17,312.69,328.28,312.41,297.09,302.21,312.70,324.50
2010-11-21 21:59:14+00:00,L7,340.30,328.98,319.93,311.42,307.04,,,312.91,312.26,319.59,313.60,311.06,319.76,321.17,327.40,327.83,311.93,336.79,,,299.19,323.63,331.75
2010-12-07 21:59:24+00:00,L7,336.30,,,312.49,308.35,320.15,323.17,318.03,316.45,316.40,316.81,312.54,312.20,,,,317.17,330.47,319.01,292.18,305.78,317.11,330.20
2011-01-16 21:56:21+00:00,L5,343.86,331.76,328.23,327.93,318.18,328.87,330.26,334.70,333.87,324.15,321.75,317.95,312.24,316.16,349.28,320.32,319.93,329.68,333.18,312.67,303.33,308.21,332.76
2011-01-24 21:59:47+00:00,L7,366.24,356.11,346.95,,,351.92,347.42,353.03,349.29,348.87,349.46,344.50,327.16,340.71,361.81,357.74,,,349.57,333.82,337.68,330.56,348.16
2011-02-09 21:59:51+00:00,L7,572.44,579.75,583.88,583.99,584.66,582.89,585.50,,220.94,243.90,235.24,578.51,578.74,580.23,581.70,578.36,582.12,588.04,590.72,598.36,,285.22,286.90
2011-03-29 22:00:02+00:00,L7,260.43,271.88,267.99,,,,,193.60,247.48,244.91,250.49,204.73,263.78,253.58,236.81,252.82,301.79,305.15,,,256.48,293.02,316.31
2011-09-21 21:59:41+00:00,L7,369.31,356.72,357.47,351.95,346.23,,,,345.82,340.33,342.11,344.43,318.72,298.42,335.72,277.41,348.24,374.46,,,320.38,338.16,348.55
2012-02-12 22:00:33+00:00,L7,359.96,349.10,342.49,339.33,327.32,327.15,334.39,336.35,342.13,323.46,338.02,,338.17,346.50,331.31,357.34,316.60,350.39,352.28,333.71,329.18,325.24,345.91
2012-04-16 22:00:29+00:00,L7,318.50,294.52,315.78,197.73,252.40,294.06,303.21,267.23,271.41,,,211.40,264.65,252.57,277.56,256.92,306.63,335.50,326.97,298.34,260.34,284.37,
2012-05-02 22:00:55+00:00,L7,335.91,,315.18,197.71,265.02,325.21,329.38,267.44,281.30,276.85,293.47,215.42,264.65,280.69,,267.77,310.03,335.96,340.45,305.10,260.41,333.69,331.07
2012-05-18 22:01:08+00:00,L7,186.35,232.61,210.86,,,,,,,,,,212.00,218.73,,208.26,244.96,213.58,,,,,
2012-08-22 22:01:38+00:00,L7,350.19,336.64,,,266.09,329.92,327.25,329.22,296.69,289.47,287.49,218.46,264.64,278.29,265.01,,,351.92,343.66,316.86,265.40,328.11,334.65
2012-09-23 22:01:57+00:00,L7,388.28,373.23,,,377.98,371.87,359.49,369.51,356.69,354.69,356.28,354.37,371.38,373.74,,,,396.34,370.15,349.84,345.41,339.35,356.57
2013-01-29 22:02:38+00:00,L7,339.22,328.77,328.93,321.48,327.82,326.49,324.62,320.67,307.56,,,308.65,316.13,313.70,328.21,334.01,308.40,335.47,323.71,311.38,314.21,317.29,
2013-03-02 22:02:34+00:00,L7,336.19,331.90,318.77,321.82,277.13,317.47,323.66,,,,339.18,338.80,309.65,297.52,319.82,281.34,308.65,337.97,328.24,307.62,,,346.04
2013-05-13 22:08:23+00:00,L8,337.63,332.06,331.53,167.30,258.13,324.57,329.67,257.18,279.57,274.33,287.44,215.97,264.65,265.73,255.75,267.21,310.63,335.57,339.80,313.29,252.86,332.33,331.07
2013-06-06 22:02:07+00:00,L7,274.38,306.82,299.01,,,273.67,250.28,190.52,258.75,265.03,158.99,214.55,253.84,267.94,237.87,252.45,,,339.88,,260.78,314.84,336.12
2013-07-08 22:01:51+00:00,L7,272.99,279.74,286.11,,245.75,271.64,246.79,179.65,,,157.62,211.50,256.51,578.30,580.29,573.94,586.08,317.52,324.72,,,,303.13
2013-08-17 22:08:27+00:00,L8,358.89,342.61,329.90,200.43,262.83,331.19,333.38,298.82,281.13,274.10,283.07,218.61,264.64,272.99,279.18,268.90,309.47,335.98,347.38,330.95,262.37,345.22,348.00
2013-09-02 22:08:28+00:00,L8,350.50,341.17,330.24,322.59,320.16,332.40,330.47,344.69,343.57,328.00,329.72,253.73,294.63,291.26,298.67,271.96,309.76,353.25,340.14,328.34,278.27,341.12,351.21
2013-11-13 22:02:36+00:00,L7,370.19,350.03,333.68,332.31,337.82,328.33,330.55,352.81,340.46,329.85,,,,364.86,370.27,348.14,333.34,348.31,338.62,311.45,324.05,330.69,343.31
2013-11-21 22:08:01+00:00,L8,344.22,339.70,328.60,327.64,332.84,325.27,332.46,342.56,341.66,331.11,334.50,338.66,336.53,344.60,341.68,342.77,332.04,347.65,343.32,322.26,329.30,337.43,340.14
2013-12-15 22:02:45+00:00,L7,,,308.49,302.72,300.76,301.55,310.92,313.38,314.92,309.81,308.10,315.44,,,,327.74,315.35,331.42,326.72,294.80,305.27,314.84,319.36
2013-12-31 22:02:52+00:00,L7,273.40,287.07,291.95,265.84,240.70,,,259.33,262.37,270.54,278.47,233.62,272.50,265.72,261.16,264.36,296.02,,,253.60,284.18,291.61,299.97
2014-01-08 22:07:43+00:00,L8,568.14,572.66,577.37,584.42,584.43,579.88,578.20,578.11,581.42,580.10,571.11,572.21,572.81,574.94,573.74,576.72,581.48,583.94,587.89,592.87,592.32,595.04,600.71
2014-01-24 22:07:33+00:00,L8,365.85,352.38,353.29,342.26,348.95,346.36,359.70,359.16,360.15,353.36,357.80,354.32,338.03,339.17,354.86,422.62,358.94,366.02,353.84,333.84,335.53,339.42,352.46
2014-02-01 22:03:18+00:00,L7,320.49,318.37,304.81,289.44,286.76,299.13,305.61,310.52,306.86,,314.13,306.85,317.31,311.97,316.93,322.16,316.80,326.93,314.06,305.78,298.18,,
2014-02-25 22:07:08+00:00,L8,348.73,339.44,332.96,330.20,320.92,334.42,336.79,,,,,,,,,,307.10,321.80,310.07,,235.95,254.90,226.11
2014-03-05 22:03:13+00:00,L7,,333.29,313.59,304.36,278.11,323.78,319.98,310.63,306.13,298.90,323.69,262.11,,,309.05,273.18,309.26,341.41,335.17,314.66,288.06,336.16,345.48
2014-03-21 22:03:20+00:00,L7,335.01,327.10,328.55,332.05,272.68,322.97,326.05,338.69,342.03,299.92,,,293.16,296.16,294.40,276.22,308.83,341.14,341.07,323.17,285.37,336.56,349.42
2014-04-22 22:03:36+00:00,L7,574.94,575.86,580.28,582.74,,256.50,579.73,579.59,577.42,575.23,,196.09,268.53,250.68,236.80,239.10,,,312.59,,253.28,304.25,328.90
2014-04-30 22:06:10+00:00,L8,336.78,325.14,307.42,186.38,260.59,304.88,302.01,253.86,274.13,276.91,274.40,215.67,275.52,271.40,266.80,264.84,307.37,336.97,343.77,319.66,264.48,335.63,322.91
2014-05-24 22:03:47+00:00,L7,567.46,572.94,575.61,,272.96,322.95,284.64,582.68,575.80,571.17,568.17,569.11,572.28,577.65,576.13,,,328.28,595.05,597.95,596.41,593.25,594.75
2014-06-01 22:06:02+00:00,L8,336.90,318.86,307.37,,256.22,310.03,266.12,252.41,267.16,267.14,255.11,212.35,264.65,270.65,238.64,258.13,308.58,344.73,348.12,,262.75,329.84,333.79
2014-07-03 22:06:14+00:00,L8,572.39,573.93,576.75,579.38,588.23,580.49,577.10,576.34,581.96,,569.83,571.56,575.46,572.93,572.17,578.67,587.71,583.82,587.62,588.33,588.76,589.49,591.07
2014-07-27 22:04:02+00:00,L7,,,298.26,165.39,247.01,294.68,269.81,258.76,269.47,271.66,248.77,218.58,247.87,,,283.24,309.12,321.05,329.31,,255.04,323.54,345.53
2014-08-04 22:06:26+00:00,L8,574.06,577.98,579.98,583.31,584.56,587.14,315.48,273.18,279.89,275.38,280.79,207.32,264.65,270.60,266.78,268.17,309.47,360.77,355.01,345.38,259.04,334.98,338.23
2014-08-28 22:04:03+00:00,L7,340.42,,,227.72,275.76,306.57,331.39,320.75,304.55,301.52,302.88,272.38,294.68,295.70,,,327.21,344.20,342.56,338.71,284.75,329.84,359.79
2014-09-29 22:04:16+00:00,L7,,341.55,332.93,326.95,331.07,325.46,331.37,344.39,337.71,325.84,336.11,,,314.96,348.32,342.32,316.70,342.78,340.96,319.26,301.01,314.69,343.44
