dates,nzd0264-0000,nzd0264-0001,nzd0264-0002,nzd0264-0003,nzd0264-0004,nzd0264-0005,nzd0264-0006,nzd0264-0007,nzd0264-0008,nzd0264-0009,nzd0264-0010,nzd0264-0011,nzd0264-0012,nzd0264-0013,nzd0264-0014,nzd0264-0015,nzd0264-0016,nzd0264-0017,nzd0264-0018,nzd0264-0019,nzd0264-0020,nzd0264-0021,nzd0264-0022,satname
2005-08-19 21:55:44+00:00,360.00,329.90,351.46,283.82,332.78,350.54,351.77,332.43,319.26,307.26,319.69,318.97,321.38,303.13,329.18,350.54,323.61,352.19,361.84,323.36,310.43,322.62,344.46,L7
2005-08-27 21:54:31+00:00,358.03,311.72,334.72,283.82,330.89,327.70,330.82,312.40,315.75,303.30,308.24,318.97,301.50,291.29,304.09,350.54,316.25,332.62,354.86,334.67,320.33,323.16,333.87,L5
2005-09-28 21:54:32+00:00,357.36,316.08,330.90,316.02,,312.10,319.75,301.31,315.05,296.96,302.57,,290.19,293.03,305.73,350.54,320.59,334.02,350.35,349.70,320.33,325.66,331.17,L5
2005-10-22 21:55:39+00:00,357.53,322.59,331.11,316.02,,315.02,323.98,312.31,322.08,306.93,311.14,335.43,299.60,304.20,317.36,351.75,320.59,334.02,349.65,345.18,323.24,328.20,334.61,L7
2005-11-15 21:54:49+00:00,363.17,333.03,331.11,316.02,355.07,324.31,330.37,322.75,324.63,310.85,315.67,342.21,307.53,310.61,328.15,359.03,320.59,342.22,353.20,348.66,325.44,329.75,336.31,L5
2005-12-25 21:56:07+00:00,367.68,337.11,331.08,316.02,341.38,324.31,330.37,322.75,327.35,313.91,317.76,339.10,311.30,313.60,332.83,358.43,318.66,352.92,355.02,348.66,325.62,331.81,339.31,L7
2006-01-10 21:56:16+00:00,367.68,337.11,331.08,316.02,316.90,320.59,326.59,322.75,327.35,313.91,313.54,339.10,307.49,313.60,332.83,358.43,318.66,348.93,350.35,348.66,320.53,327.12,336.97,L7
2006-01-26 21:56:24+00:00,364.61,337.46,330.94,322.40,312.82,321.58,327.72,325.44,327.35,313.91,314.78,334.89,308.51,315.88,332.94,354.56,318.64,348.75,348.70,344.50,319.33,327.12,336.97,L7
2006-02-03 21:56:42+00:00,359.92,336.11,327.56,317.01,308.49,319.01,327.27,325.96,328.41,320.43,315.58,330.19,308.28,314.63,333.13,350.99,314.42,347.27,344.27,338.71,322.18,324.71,336.59,L5
2006-03-15 21:56:31+00:00,357.88,346.86,331.53,327.00,311.74,322.85,333.09,340.81,329.61,322.06,320.44,326.87,315.97,321.11,341.24,346.76,321.79,356.96,343.99,335.75,318.37,323.07,338.12,L7
2006-03-31 21:56:30+00:00,357.04,350.02,339.25,334.99,312.75,327.68,335.16,347.16,335.09,324.65,321.95,322.88,316.33,324.09,343.37,341.24,328.69,360.41,349.58,341.63,318.37,327.33,341.69,L7
2006-06-27 21:59:12+00:00,349.62,345.80,336.41,334.99,298.82,319.06,330.71,341.99,333.69,315.34,315.35,310.71,299.99,311.67,330.94,319.95,329.17,350.30,348.04,338.89,305.28,315.17,338.81,L5
2006-07-21 21:56:09+00:00,349.62,345.80,336.41,334.99,305.00,322.47,336.46,341.99,333.69,315.34,322.13,310.71,303.05,311.67,330.94,309.72,325.77,351.84,352.24,338.89,309.10,325.62,344.89,L7
2006-08-22 21:56:05+00:00,354.83,361.27,345.63,359.22,311.09,327.93,344.52,357.65,,303.97,326.52,312.83,297.73,307.62,332.03,296.52,332.71,354.75,360.28,358.14,306.38,328.91,348.69,L7
2006-10-09 21:55:48+00:00,,368.84,317.96,372.69,280.60,297.83,346.34,357.31,,,336.44,329.31,266.53,281.74,340.39,269.53,326.50,345.54,347.84,346.52,297.40,316.13,355.62,L7
2007-01-29 21:56:45+00:00,,368.84,,372.69,274.77,289.84,346.34,357.31,,,336.44,329.31,277.42,264.37,340.39,255.76,339.65,352.32,340.98,346.52,304.28,303.35,,L7
2007-02-06 22:01:24+00:00,352.63,354.81,335.86,354.73,290.14,289.84,342.49,345.54,326.85,322.07,332.86,324.62,297.25,280.28,337.42,255.76,329.44,348.65,344.55,344.12,316.48,321.62,352.63,L5
2007-03-18 21:56:57+00:00,352.63,340.79,335.86,336.76,290.14,289.84,338.38,347.15,325.54,326.94,331.81,339.39,297.25,280.28,334.45,255.76,319.23,344.98,340.04,341.72,328.68,321.62,352.63,L7
2007-04-19 21:56:55+00:00,351.09,338.22,345.06,336.76,309.67,320.44,338.38,347.15,323.10,322.29,328.48,339.39,296.06,288.31,321.94,,328.43,351.47,351.68,341.72,325.21,348.31,357.65,L7
2007-05-21 21:56:45+00:00,351.09,334.71,341.68,336.76,309.67,320.44,347.27,357.05,323.10,322.29,328.48,339.39,296.06,288.31,321.94,,328.43,343.12,351.68,341.72,325.21,348.31,357.65,L7
2007-09-26 21:56:11+00:00,373.86,331.67,354.28,,313.84,320.44,359.48,365.27,326.97,322.38,330.46,332.44,314.34,309.47,332.37,320.32,337.63,342.19,368.25,367.77,328.32,352.06,356.48,L7
2007-10-28 21:56:22+00:00,398.18,327.71,350.15,346.38,342.71,342.34,350.79,357.05,329.69,322.29,331.95,332.69,334.98,323.61,346.85,335.91,323.00,335.72,352.41,348.89,322.84,334.20,341.23,L7
2007-12-31 21:56:47+00:00,380.84,320.96,342.27,346.38,321.47,321.89,337.60,339.60,329.69,322.29,332.89,330.62,335.24,333.86,344.70,341.40,336.60,353.52,343.90,333.39,320.08,334.20,341.23,L7
2008-02-01 21:56:45+00:00,362.54,320.96,342.27,346.38,318.38,317.90,333.71,338.44,325.16,323.03,329.08,325.08,326.73,333.86,344.70,341.40,330.80,348.94,338.11,325.67,316.82,328.47,337.12,L7
2008-03-20 21:56:34+00:00,362.96,320.96,342.27,353.19,322.94,324.69,335.99,339.99,326.17,322.66,330.02,323.47,326.02,329.25,344.70,340.99,336.97,356.25,345.32,332.54,319.10,334.85,340.02,L7
2008-05-23 21:56:22+00:00,348.74,322.99,311.26,360.01,313.17,318.80,326.46,329.62,316.42,321.51,324.39,315.40,326.03,333.66,340.39,346.06,342.36,358.75,339.52,322.49,318.69,333.50,336.82,L7
2008-08-27 21:55:30+00:00,337.67,331.54,316.43,360.01,320.13,345.05,323.13,320.93,309.01,307.16,313.96,313.32,329.46,328.44,,339.75,350.02,366.60,350.64,334.79,314.53,336.47,337.84,L7
2008-10-14 21:55:06+00:00,324.39,347.01,316.43,368.53,324.84,350.13,322.72,308.29,298.92,299.96,304.05,309.60,342.83,339.73,364.49,373.28,346.88,365.60,349.25,331.78,307.68,327.71,332.40,L7
2009-03-23 21:56:39+00:00,292.74,377.93,328.27,368.53,346.04,350.13,343.90,,269.24,249.03,,,350.61,342.62,364.49,373.28,334.35,376.17,346.79,351.00,279.04,311.84,332.85,L7
2009-05-26 21:56:52+00:00,292.74,369.34,350.18,362.18,353.17,,360.80,353.24,306.00,297.27,,,343.93,340.48,364.69,360.25,332.09,364.19,343.26,,279.04,318.06,342.93,L7
2010-01-05 21:57:48+00:00,,,,,,,,,,,,,,,,,,,,,243.85,,307.08,L7
2010-01-13 21:57:13+00:00,,359.35,360.51,365.07,352.35,350.05,348.39,353.32,331.55,324.15,331.62,345.71,330.07,329.77,349.97,348.92,338.63,349.53,354.94,354.85,243.85,331.79,325.28,L5
2010-01-29 21:57:17+00:00,,362.19,367.23,369.57,350.86,350.53,350.13,358.15,334.89,326.93,337.12,348.43,336.97,330.99,350.81,343.75,343.69,358.26,361.72,357.65,243.85,337.41,333.29,L5
2010-03-26 21:58:37+00:00,,362.19,367.23,369.57,350.86,350.53,350.13,358.15,334.89,332.58,337.12,348.43,325.48,317.60,317.53,343.75,334.48,356.06,360.18,350.66,259.69,337.41,333.29,L7
2010-05-13 21:58:33+00:00,,353.79,363.85,369.57,337.21,350.53,350.13,358.15,323.01,332.58,337.12,348.43,317.02,312.24,309.53,331.33,336.94,356.88,360.18,350.66,269.96,342.57,337.16,L7
2010-05-29 21:58:33+00:00,320.60,345.73,359.37,369.57,330.80,349.63,350.13,358.15,323.01,332.58,337.12,348.43,312.21,307.06,301.15,322.58,336.66,356.76,364.81,350.66,269.96,340.50,340.21,L7
2010-06-14 21:58:34+00:00,320.60,336.92,359.37,369.57,330.80,349.63,350.13,358.15,323.01,332.58,337.12,348.43,312.21,307.06,301.15,322.58,331.34,348.40,357.94,350.66,269.96,340.50,340.21,L7
2010-06-30 21:58:37+00:00,320.60,332.06,359.37,369.57,330.80,349.63,350.13,358.15,323.01,332.58,337.12,348.43,312.21,307.06,291.34,315.96,328.88,347.20,357.73,350.66,267.58,334.34,340.50,L7
2010-10-04 21:58:41+00:00,337.18,322.80,351.50,,299.89,328.61,318.02,314.23,308.68,328.04,329.05,279.28,297.61,297.78,276.93,297.44,324.68,339.94,351.93,324.49,288.72,328.75,347.40,L7
2010-10-28 21:56:14+00:00,339.00,324.76,342.17,,307.19,329.99,322.72,320.69,317.27,333.26,330.62,298.87,305.31,309.11,289.81,309.26,327.06,339.74,346.58,314.05,288.72,328.75,347.40,L5
2010-11-05 21:59:01+00:00,339.00,331.08,349.64,374.57,317.21,337.37,322.72,320.69,317.27,333.26,330.62,298.87,305.31,309.11,289.81,319.39,331.04,344.35,349.38,328.79,303.02,332.34,348.38,L7
2010-11-21 21:59:14+00:00,352.92,336.41,353.95,377.00,327.52,337.37,322.72,333.20,331.68,337.77,335.02,318.04,319.14,321.03,304.99,331.43,331.31,346.68,349.38,328.79,314.91,332.53,349.92,L7
2010-12-07 21:59:24+00:00,369.35,338.89,356.63,376.33,336.88,342.95,334.77,339.83,334.81,338.68,337.41,327.08,330.20,332.58,314.32,340.21,333.45,348.09,346.38,332.14,320.22,334.66,350.02,L7
2011-01-16 21:56:21+00:00,366.65,353.13,352.53,367.98,335.76,342.53,335.78,340.80,335.96,336.97,335.61,327.26,327.81,329.72,342.94,350.05,341.86,354.72,346.86,330.65,330.52,335.69,349.28,L5
2011-01-24 21:59:47+00:00,364.05,351.51,348.38,367.98,335.76,341.56,335.94,340.73,336.78,337.69,336.51,328.02,326.43,330.65,344.82,349.42,341.86,354.72,345.20,328.64,329.90,333.43,347.94,L7
2011-02-09 21:59:51+00:00,364.05,351.51,348.38,367.98,335.76,341.56,335.94,340.73,336.78,337.69,336.51,328.02,326.43,330.65,344.82,349.42,341.86,354.72,345.20,328.64,329.90,325.46,338.34,L7
2011-03-29 22:00:02+00:00,364.05,351.51,348.38,367.98,335.76,341.56,335.94,340.73,336.78,337.69,336.51,328.02,317.63,330.65,344.82,349.42,335.39,347.84,345.20,328.64,319.62,321.54,335.70,L7
2011-09-21 21:59:41+00:00,336.51,329.39,324.67,310.95,313.43,,,,327.60,323.93,323.89,317.10,283.55,,315.22,,315.39,328.80,,,277.43,307.03,325.43,L7
2012-02-12 22:00:33+00:00,343.44,335.25,328.78,319.14,315.58,317.55,327.53,328.35,332.20,321.30,328.29,317.10,317.85,342.50,320.26,350.48,319.17,347.28,344.28,324.11,309.63,319.93,337.60,L7
2012-04-16 22:00:29+00:00,335.03,341.10,324.94,327.33,317.72,306.40,315.80,328.35,304.44,318.66,332.69,,299.31,342.50,325.31,350.48,308.99,339.94,336.12,311.83,322.32,302.48,341.55,L7
2012-05-02 22:00:55+00:00,334.79,341.10,321.15,327.33,317.72,312.14,319.95,328.35,296.43,318.66,332.69,,287.49,342.50,325.31,350.48,309.00,338.24,337.12,309.05,322.32,312.58,335.94,L7
2012-05-18 22:01:08+00:00,334.79,341.10,321.15,327.33,317.72,312.14,319.95,328.35,296.43,318.66,332.69,,272.72,342.50,325.31,350.48,309.00,338.24,337.12,309.05,322.32,312.58,335.94,L7
2012-08-22 22:01:38+00:00,330.73,326.64,315.28,,,312.26,317.00,319.22,280.84,283.47,,,254.03,,,,308.20,338.18,333.58,302.63,,313.09,329.77,L7
2012-09-23 22:01:57+00:00,334.72,332.60,315.28,,336.38,316.76,320.19,327.03,294.02,283.47,333.17,319.70,273.34,356.41,,,308.20,345.29,334.06,304.04,,313.88,332.40,L7
2013-01-29 22:02:38+00:00,355.90,343.43,,,353.90,339.43,334.74,337.02,318.46,283.47,333.17,332.34,315.72,344.14,355.46,365.15,335.65,358.86,343.06,306.55,345.35,326.40,333.43,L7
2013-03-02 22:02:34+00:00,353.50,343.74,313.57,315.32,326.58,337.54,335.16,345.92,332.68,,334.73,333.05,331.85,327.88,336.01,365.15,320.52,355.83,339.81,305.33,345.35,328.88,340.67,L7
2013-05-13 22:08:23+00:00,358.21,348.02,334.15,315.32,308.23,343.38,340.65,357.00,312.12,285.93,318.31,304.92,307.08,300.87,336.01,365.15,322.06,351.00,347.69,319.46,307.39,343.37,342.65,L8
2013-06-06 22:02:07+00:00,346.06,345.05,334.17,315.32,308.23,334.75,340.65,357.00,300.85,284.28,318.31,289.66,298.17,296.31,336.01,365.15,322.06,351.00,353.07,319.46,300.23,340.38,345.81,L7
2013-07-08 22:01:51+00:00,341.20,340.12,334.36,315.32,304.81,331.89,340.65,357.00,300.85,284.28,318.31,282.16,294.72,296.31,336.01,365.15,322.06,351.35,355.54,319.46,300.23,340.38,340.68,L7
2013-08-17 22:08:27+00:00,334.18,333.76,331.22,315.32,282.60,321.87,330.52,,281.89,279.02,304.49,266.45,278.94,280.42,316.57,,311.00,341.69,351.14,319.55,269.91,339.54,341.13,L8
2013-09-02 22:08:28+00:00,341.92,339.68,338.40,346.59,305.08,329.73,338.60,360.69,299.98,293.67,305.86,250.27,271.91,281.40,310.67,,316.45,349.87,357.58,334.59,275.43,342.60,344.38,L8
2013-11-13 22:02:36+00:00,343.23,338.94,333.63,337.70,322.98,325.29,332.70,355.59,311.59,304.29,308.62,255.26,270.46,283.40,310.67,346.14,318.61,348.41,353.02,325.31,288.58,338.58,344.46,L7
2013-11-21 22:08:01+00:00,346.80,341.90,336.19,342.85,330.54,328.68,336.28,356.91,319.87,311.70,321.02,255.26,270.46,283.40,310.67,351.74,325.15,351.17,354.23,329.65,299.64,340.62,345.29,L8
2013-12-15 22:02:45+00:00,354.24,343.05,338.90,345.94,332.99,334.46,337.21,354.78,331.86,321.33,323.62,260.95,269.98,283.79,310.67,353.74,328.44,352.88,352.98,331.08,309.51,341.37,343.01,L7
2013-12-31 22:02:52+00:00,351.43,342.61,341.34,345.92,328.27,334.46,337.21,346.35,331.86,318.20,321.71,269.62,269.98,286.66,305.92,353.74,329.70,352.88,352.98,328.83,312.90,339.00,341.02,L7
2014-01-24 22:07:33+00:00,352.91,343.05,338.94,345.92,331.47,332.92,336.77,343.60,333.31,320.71,324.46,293.89,259.04,296.12,314.90,364.68,330.74,350.96,346.17,324.52,312.55,336.27,342.61,L8
2014-02-01 22:03:18+00:00,357.02,346.81,342.32,349.26,333.83,336.83,338.56,346.16,334.39,320.71,327.84,309.88,259.04,304.39,324.97,364.91,333.78,353.77,346.17,324.52,316.21,336.27,342.61,L7
2014-02-25 22:07:08+00:00,356.54,347.17,343.55,345.75,331.66,338.27,339.74,346.16,344.31,329.41,336.34,309.88,,313.41,324.97,364.91,334.01,352.44,340.90,325.31,325.05,335.81,342.56,L8
2014-03-05 22:03:13+00:00,354.35,343.80,339.12,339.79,324.06,334.35,336.33,343.74,336.32,323.00,333.59,323.26,,318.12,324.62,349.67,332.48,348.83,337.46,319.90,324.53,333.25,340.18,L7
2014-03-21 22:03:20+00:00,351.18,341.42,337.64,338.38,318.04,332.58,334.79,342.68,336.92,319.50,333.59,323.26,291.76,318.12,318.23,338.89,329.66,347.62,337.64,319.97,319.38,333.50,341.32,L7
2014-04-22 22:03:36+00:00,351.18,341.42,337.64,338.38,318.04,332.58,334.79,342.68,336.92,319.50,333.59,323.26,291.76,318.12,318.23,338.89,329.66,347.62,337.64,319.97,319.38,333.50,337.45,L7
2014-04-30 22:06:10+00:00,351.18,341.42,340.41,338.38,318.04,332.58,335.75,337.62,333.10,317.80,329.74,323.26,298.14,318.12,315.70,334.82,331.06,351.04,337.64,319.97,317.89,337.79,338.76,L8
2014-05-24 22:03:47+00:00,345.26,337.83,340.53,337.52,305.28,329.65,335.17,331.82,328.81,312.11,327.06,323.26,298.14,318.12,315.70,329.18,329.27,350.12,333.37,317.69,313.58,337.41,336.77,L7
2014-06-01 22:06:02+00:00,346.66,337.12,340.53,337.52,301.70,329.30,335.17,322.48,321.34,306.88,327.06,323.26,289.78,318.12,315.70,320.74,328.14,350.95,338.17,317.69,308.73,337.66,337.35,L8
2014-07-27 22:04:02+00:00,352.98,339.28,341.46,331.01,293.12,332.17,329.47,313.51,311.37,295.23,313.91,357.85,285.65,337.47,315.05,297.99,325.65,351.80,342.88,317.72,297.60,346.03,343.91,L7
2014-08-04 22:06:26+00:00,343.41,331.76,336.56,319.37,283.98,327.47,319.16,301.51,297.58,295.23,291.63,,277.53,,301.67,272.85,320.75,346.39,342.88,313.87,288.74,340.56,343.91,L8
2014-08-28 22:04:03+00:00,353.44,330.42,338.56,316.71,282.86,329.23,322.84,311.03,301.27,299.11,297.66,,283.22,309.87,301.67,272.85,328.10,353.51,355.78,313.87,292.12,341.73,348.39,L7
