dates,nzd0264-0000,nzd0264-0001,nzd0264-0002,nzd0264-0003,nzd0264-0004,nzd0264-0005,nzd0264-0006,nzd0264-0007,nzd0264-0008,nzd0264-0009,nzd0264-0010,nzd0264-0011,nzd0264-0012,nzd0264-0013,nzd0264-0014,nzd0264-0015,nzd0264-0016,nzd0264-0017,nzd0264-0018,nzd0264-0019,nzd0264-0020,nzd0264-0021,nzd0264-0022,satname
2004-03-17 21:45:32+00:00,327.02,325.99,335.36,330.43,297.77,310.56,324.53,331.80,305.67,297.59,309.56,277.39,301.55,294.73,303.55,303.00,330.26,342.58,342.16,319.81,296.43,308.35,337.84,L5
2004-03-25 21:55:42+00:00,348.53,326.10,316.30,293.59,274.44,,,352.96,344.96,280.10,308.18,263.21,297.28,295.99,299.65,277.48,313.30,324.80,,,283.19,332.73,344.58,L7
2004-04-02 21:45:42+00:00,333.00,331.15,339.89,263.36,308.74,320.99,330.49,313.12,302.46,295.52,299.22,258.66,289.52,302.68,311.01,312.28,338.44,352.96,347.27,339.80,303.55,312.07,335.65,L5
2004-04-18 21:46:13+00:00,345.84,352.25,361.94,262.37,320.31,351.11,342.37,308.80,310.69,312.89,318.65,269.08,291.10,293.99,297.04,312.11,344.04,361.17,386.74,370.00,304.35,355.01,365.30,L5
2004-05-20 21:47:08+00:00,312.35,317.25,336.21,,293.66,309.43,293.76,,,285.43,,247.11,273.54,299.36,267.03,308.86,337.31,351.47,367.69,,294.57,331.35,347.11,L5
2004-06-05 21:47:36+00:00,317.19,349.10,309.21,,310.14,307.83,313.91,329.12,310.25,292.07,304.67,,316.74,315.36,,341.28,307.57,370.03,370.50,,277.01,308.57,323.77,L5
2004-06-21 21:48:04+00:00,337.30,,300.21,295.29,275.02,285.31,284.40,,255.92,,279.65,,300.26,296.83,284.15,297.05,315.76,325.56,328.17,,277.55,297.68,330.13,L5
2004-06-29 21:55:27+00:00,,,,,,,,,286.06,288.29,269.54,232.54,266.87,271.68,227.00,273.04,294.31,321.44,342.71,,,322.40,342.62,L7
2004-07-07 21:48:33+00:00,,,,,,,,,,,,,231.81,249.51,194.78,235.49,283.24,305.82,317.57,,239.36,290.02,324.90,L5
2004-07-23 21:48:56+00:00,,,,,,,,,,,,,238.01,261.03,213.53,270.64,290.51,339.25,333.12,,227.64,261.79,327.54,L5
2004-08-16 21:55:14+00:00,342.62,354.18,,262.25,307.93,,326.02,295.41,,,268.40,276.57,290.46,306.15,282.48,306.57,340.54,365.92,370.26,336.10,293.03,,,L7
2004-09-09 21:50:07+00:00,338.22,325.58,314.50,286.00,274.83,289.87,301.18,314.99,300.25,287.64,311.34,298.83,314.07,315.37,311.48,329.81,332.90,336.32,341.56,292.51,299.33,319.68,335.42,L5
2004-09-25 21:50:31+00:00,349.47,335.33,326.97,324.79,304.08,326.81,335.90,331.40,317.73,312.31,310.72,290.80,306.69,309.68,321.04,301.75,330.26,347.38,344.09,328.12,305.34,319.35,344.81,L5
2004-11-20 21:55:25+00:00,323.52,320.82,311.08,296.80,299.71,302.35,321.18,321.25,,,322.88,312.99,300.52,336.96,327.36,336.30,334.23,338.32,311.78,294.49,293.79,,,L7
2004-12-06 21:55:35+00:00,314.26,,,288.79,293.17,289.48,308.16,315.60,311.93,309.86,310.71,296.40,296.07,328.19,,314.20,303.75,330.34,299.37,274.79,283.24,298.18,320.31,L7
2005-01-31 21:52:45+00:00,338.88,333.12,328.56,315.09,318.72,326.63,322.11,312.26,316.84,314.75,314.57,303.83,313.97,317.81,340.01,334.83,309.96,342.71,342.23,293.30,290.33,311.78,333.79,L5
2005-02-08 21:55:59+00:00,,,,,355.71,,360.37,362.30,342.42,336.09,336.11,,,,,365.53,,,379.00,,,,358.00,L7
2005-02-24 21:56:05+00:00,365.90,363.17,366.94,,334.68,350.08,354.14,351.76,329.80,323.11,,,331.02,321.03,336.23,,346.27,365.60,364.37,,326.56,,357.83,L7
2005-03-04 21:53:16+00:00,,302.67,,281.63,,,,312.20,300.29,293.61,302.47,,,286.67,,,292.80,,,278.26,,291.79,331.13,L5
2005-03-12 21:56:08+00:00,358.16,337.04,,286.00,330.89,348.36,353.66,342.55,324.57,319.68,329.19,318.97,335.09,,,,,,,,,,,L7
2005-05-23 21:53:48+00:00,345.16,316.72,331.24,,,,,,,,,,,,,,326.39,338.68,342.30,,,,,L5
2005-08-03 21:55:49+00:00,,,335.21,,,,,,,287.61,,,,,,,328.99,352.30,363.89,,287.83,341.60,340.34,L7
2005-08-19 21:55:44+00:00,370.78,,372.43,,,353.19,347.52,323.22,322.39,312.28,327.42,,298.04,301.70,322.13,350.54,,,376.78,368.45,316.89,334.47,348.53,L7
2005-08-27 21:54:31+00:00,,290.43,300.01,,,281.56,291.29,271.64,,,273.86,,271.38,285.49,286.05,,316.80,306.88,336.47,357.29,356.27,324.79,315.47,L5
2005-09-28 21:54:32+00:00,356.15,341.09,315.59,316.02,,301.55,320.45,309.08,307.71,290.99,306.44,,301.15,291.89,309.01,,310.19,338.22,332.30,323.37,,301.78,320.35,L5
2005-10-22 21:55:39+00:00,358.05,342.14,332.18,,,323.80,336.66,345.29,336.13,336.85,336.83,335.43,327.83,337.71,352.26,352.96,,,346.14,331.62,331.96,338.37,348.34,L7
2005-11-15 21:54:49+00:00,385.73,374.77,,,355.07,361.43,355.93,364.53,332.29,326.54,333.80,348.98,339.27,336.26,371.28,373.60,,375.02,374.52,362.58,334.27,337.46,344.86,L5
2005-12-25 21:56:07+00:00,,,,,327.70,,,,338.24,329.21,328.23,332.89,330.14,328.56,356.28,356.63,,392.17,,,326.51,344.21,357.30,L7
2006-01-10 21:56:16+00:00,,,,,267.92,302.00,307.70,,,,288.23,,284.65,,,,,328.97,322.36,,289.98,294.27,320.57,L7
2006-01-26 21:56:24+00:00,352.33,338.87,330.19,328.79,300.59,327.56,334.48,338.86,,,323.45,322.27,315.64,329.56,333.54,339.09,318.57,347.66,337.16,323.71,310.97,,,L7
2006-02-03 21:56:42+00:00,336.49,329.36,314.97,306.21,291.15,301.01,324.15,329.11,333.69,326.70,321.98,311.40,306.45,305.90,334.53,333.12,312.12,341.94,328.43,303.96,310.58,322.32,337.29,L5
2006-03-15 21:56:31+00:00,358.54,354.93,364.70,356.96,328.03,342.61,352.26,358.00,,,324.59,310.27,322.63,317.91,331.76,325.14,346.27,374.74,367.05,369.26,324.33,,,L7
2006-03-31 21:56:30+00:00,351.12,360.03,354.22,348.01,318.81,335.34,334.96,,,303.97,318.52,298.91,304.02,312.72,323.93,308.14,337.81,362.40,371.42,358.63,,,341.75,L7
2006-06-27 21:59:12+00:00,,,317.96,,286.43,305.83,,,,,,,266.53,292.24,,294.26,331.07,346.10,361.80,,290.53,328.91,355.62,L5
2006-07-21 21:56:09+00:00,,,,,,,,,,,,,,,,258.56,308.77,338.20,347.59,,,,,L7
2006-08-22 21:56:05+00:00,,368.84,,372.69,,,346.34,357.31,,,336.44,329.31,,,340.39,,339.65,352.32,353.56,346.52,304.28,,,L7
2006-10-09 21:55:48+00:00,,,,,274.77,289.84,,,,,,,,271.24,,255.76,,,328.40,,,303.35,,L7
2007-01-29 21:56:45+00:00,,,,,,,,,,,,,277.42,257.50,,,,,,,,,,L7
2007-02-06 22:01:24+00:00,352.63,340.79,335.86,336.76,305.51,,338.64,333.78,326.85,322.07,329.28,319.94,317.07,312.10,334.45,,319.23,344.98,351.68,341.72,328.68,339.89,352.63,L5
2007-03-18 21:56:57+00:00,,,,,,,338.11,360.52,324.23,331.81,334.34,358.85,,,,,,,,,,,,L7
2007-04-19 21:56:55+00:00,349.54,335.64,354.27,,313.84,320.44,,,318.21,313.00,321.82,,293.70,295.32,309.43,,337.63,357.95,,,321.73,356.73,362.67,L7
2007-05-21 21:56:45+00:00,,327.71,334.91,,,,365.07,376.86,,,,,,,,,,326.44,,,,,,L7
2007-09-26 21:56:11+00:00,398.18,,373.67,,,,353.88,353.69,335.72,331.75,339.10,332.44,334.98,323.61,355.30,320.32,,,368.25,367.77,334.91,347.38,350.28,L7
2007-10-28 21:56:22+00:00,,,341.87,346.38,342.71,342.34,333.43,340.61,323.66,312.84,324.80,332.93,,,338.40,351.51,323.00,345.00,336.58,330.02,310.76,321.02,332.17,L7
2007-12-31 21:56:47+00:00,363.49,320.96,311.26,,300.23,301.45,325.49,324.51,,,334.78,326.49,335.50,344.11,340.39,352.36,350.19,362.05,326.87,302.39,314.58,,,L7
2008-02-01 21:56:45+00:00,325.95,,,,312.19,309.91,322.04,334.96,316.11,324.51,317.65,308.46,309.71,,,,319.20,339.77,320.75,302.49,307.03,317.00,328.92,L7
2008-03-20 21:56:34+00:00,364.21,,,360.01,336.62,345.05,345.13,346.20,329.20,321.55,333.79,317.04,323.88,320.03,,339.75,355.47,378.18,374.13,360.04,328.22,353.99,348.72,L7
2008-05-23 21:56:22+00:00,341.29,325.01,,,303.64,,313.18,312.82,303.96,318.47,311.33,309.60,335.05,336.84,,,344.57,355.02,336.33,325.05,324.91,329.50,332.83,L7
2008-08-27 21:55:30+00:00,307.50,338.08,316.43,,,,311.09,303.76,293.88,281.45,296.77,,,,,,,,341.45,319.29,290.45,325.91,331.98,L7
2008-10-14 21:55:06+00:00,,377.93,,368.53,346.04,350.13,343.90,,,,,,350.61,342.62,364.49,373.28,349.18,376.17,369.97,351.00,,,,L7
2009-03-23 21:56:39+00:00,292.74,,328.27,,,,,,269.24,249.03,,,,,,,319.51,,323.60,,279.04,311.84,332.85,L7
2009-05-26 21:56:52+00:00,,369.34,372.09,362.18,353.17,,360.80,353.24,342.77,345.52,,,343.93,340.48,364.69,360.25,344.66,364.19,362.92,,,324.29,353.00,L7
2010-01-05 21:57:48+00:00,,,,,,,,,,,,,,,,,,,,,243.85,,307.08,L7
2010-01-13 21:57:13+00:00,,359.35,360.51,365.07,352.35,350.05,348.39,353.32,331.55,324.15,331.62,345.71,330.07,329.77,349.97,348.92,338.63,349.53,354.94,354.85,,331.79,343.49,L5
2010-01-29 21:57:17+00:00,,365.02,373.95,374.07,349.36,351.01,351.88,362.98,338.23,329.71,342.61,351.15,343.87,332.20,351.64,338.58,348.75,366.99,368.50,360.46,,343.03,349.29,L5
2010-03-26 21:58:37+00:00,,,,,,,,,,343.88,,,302.50,290.82,250.99,,316.05,351.67,357.09,336.66,275.53,,,L7
2010-05-13 21:58:33+00:00,,337.00,357.10,,309.92,,,,299.25,,,,291.65,296.15,285.51,306.50,344.33,359.31,,,290.51,352.89,348.77,L7
2010-05-29 21:58:33+00:00,320.60,321.54,345.90,,311.55,347.84,,,,,,,292.95,286.38,267.63,296.31,335.53,356.31,378.71,,,334.28,352.44,L7
2010-06-14 21:58:34+00:00,,301.69,,,,,,,,,,,,,,,304.74,306.62,330.45,,,,,L7
2010-06-30 21:58:37+00:00,,307.76,,,,,,,,,,,,,242.30,289.50,314.10,339.99,356.72,,260.42,309.72,341.91,L7
2010-10-04 21:58:41+00:00,353.76,346.00,,,278.20,309.38,318.02,314.23,318.10,328.04,329.05,279.28,308.23,310.82,312.26,,,337.49,341.85,324.49,315.24,318.12,346.47,L7
2010-10-28 21:56:14+00:00,342.63,334.54,323.52,,329.11,332.75,327.41,327.14,334.45,338.48,332.18,318.46,328.41,343.07,341.34,344.75,336.59,338.74,325.17,303.60,,,,L5
2010-11-05 21:59:01+00:00,,369.02,372.05,374.57,357.29,359.52,,,,,,,,,,359.88,350.94,371.99,363.41,358.29,345.92,346.70,352.32,L7
2010-11-21 21:59:14+00:00,394.70,374.31,374.33,379.42,361.44,,,358.24,342.48,346.79,343.82,356.39,346.96,343.84,361.40,366.69,345.93,375.65,,,338.05,353.85,356.48,L7
2010-12-07 21:59:24+00:00,386.30,,,374.99,358.35,370.15,358.88,359.70,344.23,341.40,344.59,354.21,337.20,,,,348.42,366.18,360.68,342.18,341.49,344.89,352.93,L7
2011-01-16 21:56:21+00:00,355.86,341.76,340.23,342.93,330.18,340.87,338.83,344.70,340.54,330.15,328.42,327.95,318.24,321.16,356.78,328.89,327.43,338.25,343.18,324.67,311.90,314.88,338.21,L5
2011-01-24 21:59:47+00:00,351.04,343.44,331.75,,,336.72,336.56,340.36,340.85,341.27,341.02,331.83,319.56,334.38,352.31,346.88,,,336.90,318.62,326.82,322.12,341.25,L7
2011-02-09 21:59:51+00:00,,,,,,,,,,,,,,,,,,,,,,277.66,280.72,L7
2011-03-29 22:00:02+00:00,,,,,,,,,,,,,264.78,,,,303.04,306.58,,,257.91,294.13,317.22,L7
2011-09-21 21:59:41+00:00,336.51,329.39,324.67,310.95,313.43,,,,327.60,323.93,323.89,317.10,302.32,,315.22,,327.74,351.03,,,296.95,319.94,333.64,L7
2012-02-12 22:00:33+00:00,350.36,341.10,332.89,327.33,317.72,317.55,327.53,328.35,336.80,318.66,332.69,,333.37,342.50,325.31,350.48,310.60,343.53,344.28,324.11,322.32,319.91,341.55,L7
2012-04-16 22:00:29+00:00,319.70,,316.98,,,295.26,304.07,,272.08,,,,265.25,,,,307.38,336.36,327.97,299.54,,285.04,,L7
2012-05-02 22:00:55+00:00,334.31,,313.58,,,323.61,328.24,,280.41,,,,263.85,,,,309.03,334.82,339.12,303.50,,332.80,330.34,L7
2012-05-18 22:01:08+00:00,,,,,,,,,,,,,228.40,,,,,,,,,,,L7
2012-08-22 22:01:38+00:00,338.19,326.64,,,,317.92,318.68,319.22,290.02,283.47,,,258.64,,,,,343.35,333.66,304.86,,321.44,329.20,L7
2012-09-23 22:01:57+00:00,346.68,338.56,,,336.38,330.27,329.78,334.84,333.58,,333.17,319.70,350.58,356.41,,,,366.63,335.48,308.24,,316.24,337.66,L7
2013-01-29 22:02:38+00:00,382.82,365.10,,,371.42,370.09,355.76,357.00,331.78,,,344.98,337.93,331.87,355.46,365.15,335.65,366.61,360.04,,345.35,341.51,,L7
2013-03-02 22:02:34+00:00,330.99,327.57,313.57,315.32,271.93,312.27,319.95,,,,336.29,334.47,307.05,295.35,316.57,,305.40,334.26,323.91,302.42,,,343.68,L7
2013-05-13 22:08:23+00:00,360.83,351.39,354.73,,281.33,347.77,346.24,,292.46,285.93,300.33,235.30,276.25,275.40,,,325.13,352.14,359.13,336.49,269.43,345.22,341.62,L8
2013-06-06 22:02:07+00:00,309.58,336.15,334.21,,,308.87,,,278.31,282.63,,243.88,271.44,282.61,,,,,369.21,,285.92,334.40,352.12,L7
2013-07-08 22:01:51+00:00,321.79,320.41,334.91,,294.55,320.44,,,,,,252.17,280.91,,,,,352.38,365.39,,,,325.31,L7
2013-08-17 22:08:27+00:00,347.69,333.28,318.70,,,319.99,325.38,,274.91,268.50,276.85,,259.04,268.32,,,302.47,327.98,338.05,319.75,254.37,339.00,342.91,L8
2013-09-02 22:08:28+00:00,369.70,357.17,349.44,346.59,339.36,351.60,344.18,360.69,354.24,337.60,340.39,269.73,,299.26,310.67,,321.76,366.96,356.14,347.54,291.98,351.79,359.94,L8
2013-11-13 22:02:36+00:00,367.39,347.70,330.88,328.81,335.02,325.53,328.55,350.48,338.90,328.45,,,,,,346.14,331.59,346.31,336.29,308.65,322.05,329.13,342.04,L7
2013-11-21 22:08:01+00:00,364.62,356.70,349.00,353.14,353.24,345.67,347.03,359.56,352.99,341.31,345.83,,,,,357.34,344.79,362.22,360.32,342.66,343.87,348.76,349.41,L8
2013-12-15 22:02:45+00:00,,,350.49,355.22,342.76,343.55,340.92,348.38,338.25,330.81,331.43,,,,,357.74,341.60,361.42,361.72,336.80,335.27,338.17,338.45,L7
2013-12-31 22:02:52+00:00,337.40,340.40,355.95,345.84,304.70,,,312.66,,302.54,314.03,286.95,,292.39,301.16,,336.02,,,317.60,329.89,327.17,329.06,L7
2014-01-24 22:07:33+00:00,330.65,323.05,318.09,,313.75,311.16,334.56,329.83,340.59,335.76,338.24,324.99,,324.50,332.86,397.48,336.94,340.88,324.51,298.64,310.39,319.86,336.46,L8
2014-02-01 22:03:18+00:00,381.69,369.37,366.01,365.94,347.96,360.33,349.32,361.52,340.86,,348.13,357.85,,337.47,355.18,365.87,355.05,370.64,,,341.89,,,L7
2014-02-25 22:07:08+00:00,344.33,335.77,328.56,324.70,316.52,330.02,333.65,,,,,,,,,,304.35,318.66,306.40,,,,,L8
2014-03-05 22:03:13+00:00,,333.62,313.99,304.86,278.51,324.18,320.27,,306.35,299.10,323.91,,,,309.30,273.47,309.51,341.70,335.50,315.06,288.35,336.38,345.66,L7
2014-03-21 22:03:20+00:00,332.21,324.77,325.75,328.55,269.88,320.17,324.05,336.36,340.47,298.52,,,291.76,,292.65,274.22,307.08,339.14,338.74,320.37,283.37,335.00,348.15,L7
2014-04-22 22:03:36+00:00,,,,,,,,,,,,,,,,,,,,,,,310.35,L7
2014-04-30 22:06:10+00:00,,,365.42,,,,343.44,302.19,306.35,305.91,306.62,,304.52,,303.05,306.27,343.62,378.40,,,305.91,367.85,349.27,L8
2014-05-24 22:03:47+00:00,,,,,268.16,318.15,,,,,,,,,,,,,,,,,,L7
2014-06-01 22:06:02+00:00,353.70,332.86,,,273.02,326.83,,266.41,276.49,275.54,,,273.05,,,270.13,319.08,356.73,362.12,,274.75,339.17,341.43,L8
2014-07-27 22:04:02+00:00,,,349.06,,297.81,345.48,306.10,301.09,297.69,297.06,276.99,,273.27,,,,340.87,357.34,371.64,,291.33,351.76,368.62,L7
2014-08-04 22:06:26+00:00,,,,,,,287.48,,258.11,,259.01,,245.05,,,240.17,,332.77,,306.18,,313.20,,L8
2014-08-28 22:04:03+00:00,374.42,,,,309.76,340.57,355.68,349.08,323.44,318.52,321.77,,311.68,309.87,,,348.46,368.49,370.89,,309.04,348.73,375.24,L7
2014-09-29 22:04:16+00:00,,335.88,326.13,318.45,324.27,318.66,326.51,338.72,333.93,322.44,332.33,,,312.13,344.07,337.46,312.45,337.92,335.29,312.46,296.15,310.91,340.35,L7
2014-12-02 22:04:48+00:00,346.66,343.05,335.13,323.96,324.90,323.24,324.55,341.03,330.40,,,346.14,337.23,348.72,344.31,348.07,339.57,346.21,334.62,308.57,316.83,329.38,,L7
2015-01-03 22:04:58+00:00,,,353.08,356.89,342.43,340.14,336.65,347.43,332.18,323.67,334.66,354.36,,,,355.65,345.45,364.36,356.27,343.22,328.98,328.20,340.50,L7
2015-01-27 22:06:23+00:00,315.80,311.85,304.15,285.08,296.59,296.05,316.69,327.69,333.95,331.87,325.05,318.16,321.46,321.71,332.02,331.85,328.15,333.35,312.98,291.67,310.87,322.83,342.48,L8
2015-02-12 22:06:15+00:00,315.22,316.57,298.08,294.37,303.80,317.69,307.76,305.48,332.38,322.35,325.07,316.91,289.47,283.03,323.78,324.26,289.74,335.30,316.09,285.15,307.48,327.94,337.14,L8
2015-02-28 22:06:12+00:00,340.01,333.89,326.94,326.01,322.08,321.12,322.97,328.40,341.08,337.40,339.84,334.61,302.04,294.96,327.85,273.46,307.64,348.21,337.97,315.28,306.03,333.49,347.34,L8
2015-04-01 22:05:49+00:00,368.38,353.07,345.68,311.97,335.94,332.21,332.92,313.98,329.29,295.47,327.20,,310.61,297.22,316.77,294.98,329.40,358.92,353.68,304.39,300.61,345.67,340.97,L8
2015-05-27 22:05:54+00:00,340.46,,,,,,,,,254.85,,,252.25,270.34,,250.37,332.06,333.98,323.60,,,312.42,316.48,L7
2015-06-04 22:05:36+00:00,331.69,348.99,352.19,,300.22,344.02,,,,292.02,,,281.27,286.18,267.52,288.73,336.35,356.18,,,297.62,344.20,347.02,L8
2015-06-28 22:06:04+00:00,,,,,,,,,,,,,274.73,276.71,236.16,266.14,307.00,,,,,,,L7
2015-07-22 22:06:01+00:00,,,,,,,,,,257.08,,,251.21,259.31,223.12,243.47,292.97,334.39,338.76,,246.24,322.63,331.09,L8
2015-08-15 22:06:16+00:00,,,,,,347.47,,,332.72,337.71,336.23,,321.88,312.55,323.67,,,367.89,368.73,,,358.48,340.79,L7
2015-09-24 22:06:25+00:00,340.81,333.80,329.78,319.14,265.12,310.82,320.30,319.69,301.41,319.61,322.31,,297.46,301.83,323.66,269.07,302.34,343.18,332.59,303.76,282.15,329.22,330.72,L8
2015-10-18 22:06:42+00:00,,,,,,,,,,,,,264.61,279.00,,,,,,,,,317.76,L7
2015-12-13 22:06:33+00:00,378.28,364.17,367.71,378.68,363.12,358.69,350.56,356.97,342.67,341.58,350.42,369.94,353.94,352.61,363.89,363.62,354.72,371.29,369.89,,300.53,,,L8
2015-12-29 22:06:33+00:00,348.91,334.35,333.36,346.99,335.66,342.51,345.26,337.16,332.76,340.59,349.12,357.63,336.74,344.34,349.64,350.61,344.63,350.52,332.47,325.21,328.83,335.84,343.96,L8
2016-01-22 22:08:09+00:00,385.30,370.22,364.41,367.13,333.76,355.74,,,339.11,343.53,354.39,370.42,352.22,355.63,357.98,368.14,344.14,372.51,368.22,,349.85,348.89,353.87,L7
2016-01-30 22:06:29+00:00,,,,,,330.87,341.88,334.54,345.25,349.83,354.57,350.41,340.08,324.58,343.42,344.50,,353.03,335.66,323.52,332.70,333.99,345.21,L8
2016-02-23 22:08:18+00:00,387.68,375.05,375.81,388.98,360.53,362.62,354.17,355.59,340.81,338.03,,,,,,,,,,,,,358.42,L7
2016-04-03 22:06:04+00:00,333.55,,,,,328.07,328.29,333.44,301.34,324.28,320.11,,,281.77,293.55,,307.23,339.65,340.40,328.32,325.91,334.78,339.31,L8
2016-06-06 22:06:07+00:00,352.89,345.17,362.24,,,338.79,301.32,302.10,299.85,300.11,286.10,,294.05,299.77,276.24,309.90,347.03,362.90,,,308.52,362.51,368.50,L8
2016-06-30 22:08:59+00:00,,,,,,,,,,,,,249.79,261.80,,,296.72,316.42,337.95,,,,,L7
2016-08-01 22:09:02+00:00,321.44,339.21,350.74,,,318.93,322.26,,278.27,295.65,274.01,,,287.78,263.60,300.20,334.50,353.62,370.80,,287.13,351.98,345.39,L7
2016-08-09 22:06:27+00:00,343.40,333.30,332.51,,,328.20,302.40,,257.28,262.04,258.26,,251.85,256.15,235.11,,,348.10,334.51,304.15,,322.85,335.23,L8
2016-08-17 22:09:03+00:00,368.38,341.55,364.43,,,346.69,341.77,342.60,328.39,302.60,328.88,,291.04,311.47,312.94,314.18,,,,306.11,292.58,353.71,341.37,L7
2016-09-10 22:06:39+00:00,338.00,324.79,327.37,,321.66,319.20,317.13,326.40,325.10,327.56,335.86,320.87,283.25,283.46,281.17,,318.03,344.50,329.77,304.16,318.81,325.17,332.08,L8
2016-10-12 22:06:45+00:00,,,,,,,,314.87,306.69,320.14,,,,,,,,,,,,310.45,327.45,L8
2016-12-15 22:06:42+00:00,,,,376.27,357.38,357.25,343.27,360.59,337.65,337.97,341.47,,,,,,,372.95,,,344.69,344.31,344.70,L8
2017-01-16 22:06:35+00:00,344.25,334.50,330.91,,339.94,328.42,327.95,335.14,333.21,330.07,,,,,,,,,,,,,,L8
2017-02-25 22:08:29+00:00,,,365.82,370.99,344.55,345.62,350.32,353.35,334.01,334.82,342.88,350.00,,,,,350.52,366.32,361.71,,339.08,332.82,342.63,L7
