,dates,aus0325-0000,aus0325-0001,aus0325-0002,aus0325-0003,aus0325-0004,aus0325-0005,aus0325-0006,aus0325-0007,aus0325-0008,aus0325-0009,aus0325-0010,aus0325-0011,aus0325-0012,aus0325-0013,aus0325-0014,aus0325-0015
0,1987-05-22 23:08:32+00:00,,138.3715139184673,149.1503417472704,155.42832210184145,176.4783917204735,185.61872694731255,200.39442339714162,203.57642831265358,211.65250205208693,225.71118847815703,207.15765736721494,205.83603445209386,197.99367592074924,189.02312831053843,210.7849698648439,202.87915274216732
1,1987-05-29 23:14:53+00:00,157.04824877454115,132.2063251544803,139.71352782119354,141.65084324461534,172.17558248883972,179.0250491860526,187.68676063293583,194.24087318126726,194.724855972684,215.32933179901585,190.9520136013165,193.06423956098214,183.36184212145753,178.4977484273422,203.96907280757796,184.33378396605198
2,1987-09-11 23:11:17+00:00,179.68320938842027,163.20504979976997,154.80285255831527,161.16876918742688,167.4648051355922,175.6688800880167,181.57247490459307,183.39273641634105,190.7089608875903,222.2890908603975,200.01931537029742,201.42952905846712,189.0291208755526,190.70547284692225,195.23892101517936,187.35940994357185
3,1987-09-18 23:17:38+00:00,227.63222265704619,176.9516681619192,166.89158882107387,170.92337514539793,185.5760626813129,182.00714612322963,190.92978413826373,194.9645280609393,205.958049355733,227.02766865856398,208.93502869023632,204.11274367438773,199.68330652322223,195.64689451063737,205.37613022200102,195.85942407069223
4,1987-09-27 23:11:39+00:00,234.39406031873693,179.05817445021592,171.68586995793402,178.88853588997358,189.28082869274044,187.10687660239512,193.78264229311026,195.43566214487086,203.24564731125736,221.47054902163305,205.43139371259474,205.65544437540296,205.55642919645356,199.60850088768115,209.9115703745282,200.68081223088424
5,1987-10-04 23:17:58+00:00,198.92595634718106,173.11456485121556,161.55908818735267,164.25014734742092,179.62429945130853,182.8335895647061,181.84478343167996,187.72947252776498,194.07143206788555,216.8027313948088,197.88220501807558,193.91268720903037,191.99897855847894,187.99160324827,205.71378803437153,194.22016468847028
6,1987-10-13 23:11:57+00:00,231.71615315395778,186.49574543790607,177.15332390299216,177.09486242326557,186.07639606053908,187.00788626907547,194.9120175992116,201.11045973855897,204.0208534299932,232.19028388721782,212.7606870566386,207.11978564666046,202.20327730361691,202.59900834488295,212.37262486151627,199.02038919359282
7,1987-10-29 23:12:13+00:00,234.54788122703144,173.36940571647736,164.8549211898,163.47508122790734,183.05171809792705,203.2610159344761,206.61703236433772,207.9609779419635,212.69543934406954,235.00679045485765,213.5266107066419,206.0666727837131,207.1360858577002,186.68597163494155,217.81214041553716,208.16886419071773
8,1987-11-14 23:12:35+00:00,216.60646095721597,165.83972581706448,154.86912625929978,154.57416977183507,177.18541850466178,193.5086242161529,202.26392816420343,198.05685445736336,203.41435654285863,224.51703205825024,201.5354213386281,201.66866753361433,199.00640386403907,186.55022606601403,210.1743425009389,205.35817490163777
9,1987-11-21 23:18:53+00:00,223.19981464890117,167.43888691091826,159.02955085697346,153.6102242481362,178.9736467573062,193.8022120319141,199.03724392688696,190.18717577253628,200.55133080314647,218.78713801191827,197.3600261743939,196.0001657332813,190.19161301315575,175.5520222788855,204.18044895594772,191.32339021251613
