,dates,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0005,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029
0,1999-08-05 21:46:35+00:00,177.92488596512842,162.33726206157326,160.31050074520735,132.875451738316,,126.5326114133566,113.96060958281015,113.6181500657556,106.036906340846,104.3662021734732,109.59957689666071,110.29949188549425,112.52185362660737,119.08990794742523,126.55066866174683,122.20847788880612,114.30782685287139,113.04185887320276,110.32945350892189,108.74361808133546,109.89689168510012,114.95090182036358,111.9549735373472,110.80358083974184,112.50844150467496,105.657104746996,104.25653045687605,103.736926713267,96.70031355419572,84.24508843088307
1,1999-08-21 21:46:33+00:00,195.2956153974301,179.1935118405742,166.6266278556763,140.56354220099996,,154.41943846025842,139.00872200997867,133.35218973408755,128.0386435988592,113.78581719147118,125.6285468675415,123.89897229114518,122.91519574162578,132.56627560978944,136.71192614543946,136.54953278331493,133.19676309738867,127.35074146982612,122.9339560386531,120.14034504349206,123.53005752207156,122.99505513903682,121.14860003224604,124.4118446545564,130.42338880706072,121.7221675478032,114.38247028280156,117.98542059949584,114.91966193187426,118.44972694834266
2,1999-10-24 21:46:32+00:00,187.23408344379357,177.24080348874085,167.29827436659085,153.3066776457129,110.6258222808829,122.85490065137985,125.58874321494524,116.92722893670906,112.2833434489991,111.85938735821628,113.75989242893247,112.81894356859276,119.27457970339519,129.01058085628097,132.24226143937963,128.5395903486175,122.28637887663518,119.28938312603455,,,,,,,,,,,,
3,2000-03-16 21:46:15+00:00,189.50774133841077,181.56908129500073,169.48156697249783,154.2620750363713,140.70328625871807,152.9749424642744,140.2289422186817,131.13412788577796,118.88097491299976,119.48541955581041,123.95870207813228,127.48802731352174,129.00196239156486,135.86640927675543,138.11291070268618,133.6802657591919,127.76926765202106,121.45273369764787,122.40250772464003,122.99711191496581,121.47379995275412,119.42002551699773,114.20433942228021,119.50948456313193,123.65499811735076,116.76440934410523,121.38080492759289,120.73118105303054,109.85073036755352,111.04738871910124
4,2000-04-01 21:46:10+00:00,183.47797766631987,172.90795265364955,166.026068609076,141.97310859265076,105.82648418502919,,108.2316893710338,106.43011238567658,104.98829721259217,108.22740812552519,110.96007178086698,113.19464993056349,118.02102700639409,130.51666550822395,135.0863865306825,125.821821463746,115.66744171925538,117.75789128608804,116.18542248297607,117.47865274839576,116.60623322455929,113.97835913439016,116.89231319629525,118.33272730748288,120.8028612583505,114.64150327914936,116.19693837955796,117.71019843209328,108.50501821311292,110.14692400967525
5,2000-05-03 21:45:55+00:00,180.56879809967285,170.49406340789506,162.01888623617646,137.94354480607834,124.86069709494868,120.17168054921937,68.45876838913185,77.30121244786166,,75.92891664647505,,,,,,,,,,,86.53915542201509,89.13660658420281,106.20792043107608,117.70131501785136,112.85040308378736,110.65167448943225,111.01455825334732,112.10068741114156,107.69537836433389,89.49679610715309
6,2000-05-19 21:45:43+00:00,173.46923563194824,162.41238174233723,149.89455300020984,139.7809716031369,142.47783060022414,133.90316981087602,119.76595637988756,120.99539495951005,110.02360972293401,109.64146313323566,110.90221396870467,107.86471978758566,111.54774175776839,119.87406630675025,126.89279948337023,118.67021466374132,112.59957558042792,107.55745670989049,110.81204353945512,109.64495780859389,110.40590293859765,106.11768213120101,107.6778919924671,105.04163602625407,108.18865144977966,107.24567310291171,103.19550063030408,108.0478536820049,103.6921868319227,76.0592848163744
7,2000-06-04 21:45:32+00:00,153.45952137351574,150.22099897438378,143.77086946589702,130.86107372378785,133.40424547558504,118.87705416061326,106.2247319765761,106.1757014307446,94.87765052395784,95.16921950553741,96.86172912094897,93.11226750033043,103.99682555227895,109.48428095152062,105.37772880301324,98.37777658239081,89.78827079593768,93.0292710000032,89.81449609626193,85.54234356539993,87.93761284847774,83.8946846460703,83.60387397665795,79.48708231290767,85.24995160197884,85.872930498504,88.0955806070111,88.17298664902049,71.05788920338293,
8,2000-08-07 21:44:45+00:00,175.6773761376853,171.6373538102991,160.9020427290285,149.52608640507333,127.85449311789336,122.67487499637073,118.65714733329425,110.80620877182648,106.12611518737081,106.62266650653837,107.0330914342742,101.85801341436714,104.60876493566377,114.4904353097225,120.78138024373754,104.09750925125032,105.8656569260014,109.61521987791429,101.140064612959,101.02825597316148,106.93488069529346,103.62484676707457,99.9645488099164,97.20456243010547,88.32707868516405,94.78494853379502,106.5457468009006,94.78753764255329,97.85694686305023,91.14878843613874
9,2000-09-24 21:44:07+00:00,213.45229909830476,209.43158790244058,,161.33910749004738,143.34571654988088,146.01861229374433,136.5574302052734,128.65707137440953,120.15995173443775,117.93823766183343,121.72084584289908,122.68520842286867,126.5344336051732,132.62248395887082,134.6332502183663,127.26613944591843,121.65724330053752,120.4295140358036,119.53839031204004,116.66978527350427,117.20860357039889,115.08803545299465,112.41228141568436,109.72845858116254,114.2780536973464,109.1716579601565,113.8727348806988,114.9673709487214,112.99712258323001,112.33876337133098
