dates,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,nzd0515-0043,nzd0515-0044,satname
2000-09-20 22:11:14+00:00,331.30,310.93,315.11,319.18,318.44,322.41,334.95,337.50,337.18,336.80,332.75,334.61,333.04,328.12,323.19,336.42,339.16,337.59,351.42,354.63,353.85,348.58,338.14,321.04,318.60,318.97,316.79,314.23,321.48,330.15,335.62,341.49,343.82,337.29,330.72,323.10,315.96,330.57,359.27,369.05,367.26,359.83,374.77,392.37,399.21,L7
2000-12-18 22:05:01+00:00,328.07,309.76,310.98,319.59,315.71,319.45,338.12,331.10,335.31,330.09,328.27,331.05,328.83,323.69,321.75,332.33,336.00,331.20,347.41,349.88,347.04,343.93,332.31,315.11,310.59,309.12,306.18,304.42,318.27,328.18,334.06,339.41,338.72,331.41,320.86,315.55,309.82,327.80,358.25,369.37,365.50,360.75,371.31,380.12,381.19,L7
2001-01-03 22:05:00+00:00,326.71,309.56,303.63,312.03,310.21,315.01,334.47,327.49,333.68,327.93,324.84,329.47,328.97,320.32,320.10,329.64,334.92,330.06,347.45,348.00,344.64,343.43,330.04,319.94,310.78,306.68,303.30,309.09,325.70,333.78,340.05,339.71,335.44,326.09,317.15,316.57,316.08,333.56,361.08,370.43,368.25,361.23,370.26,374.86,375.25,L7
2001-01-19 22:05:06+00:00,324.25,306.75,303.63,312.03,310.21,315.01,334.47,327.49,333.68,327.93,324.84,329.47,328.97,320.32,320.10,329.64,334.92,330.06,347.45,347.86,345.29,344.22,329.79,320.52,310.94,306.76,304.59,310.86,327.60,337.25,343.46,341.66,335.80,327.33,319.06,318.54,318.67,336.43,364.30,371.46,369.32,361.54,370.76,377.03,376.52,L7
2001-01-26 22:11:18+00:00,324.25,306.75,303.63,312.03,309.48,314.62,327.10,327.49,325.95,323.87,317.72,325.78,326.36,318.11,320.04,325.92,334.22,331.35,346.35,346.57,344.25,345.69,332.30,323.44,310.10,301.64,300.67,309.47,327.51,339.38,345.64,341.40,336.63,328.67,321.96,316.54,318.78,337.05,363.91,369.29,368.02,359.82,367.75,371.72,373.56,L7
2001-04-16 22:10:54+00:00,329.08,310.27,313.81,320.21,318.58,326.60,330.96,329.54,330.25,327.59,322.55,329.45,325.96,319.26,322.17,325.75,338.04,336.62,347.35,347.44,348.20,348.38,333.34,322.79,310.54,303.39,304.49,315.36,331.62,344.24,352.35,345.23,340.13,331.88,324.40,320.20,326.79,345.81,372.54,375.16,371.36,363.36,371.21,374.51,375.42,L7
2001-06-28 22:03:56+00:00,327.18,309.76,312.27,320.61,319.04,325.37,328.58,329.70,332.36,331.66,326.16,332.40,329.52,325.38,325.25,332.67,341.58,343.10,354.93,352.81,354.41,352.07,338.05,328.05,317.25,311.70,313.71,321.20,337.09,346.86,354.53,348.73,345.62,339.30,334.25,330.50,336.72,351.16,376.79,379.82,379.64,369.80,378.98,385.68,374.32,L7
2001-07-05 22:10:09+00:00,324.53,307.36,313.05,319.04,321.33,326.83,328.02,327.67,327.95,331.97,327.38,331.84,324.47,323.93,324.21,335.06,340.29,340.63,348.21,351.59,353.57,351.13,337.86,328.49,317.41,313.72,319.23,322.28,329.13,345.55,352.56,348.69,349.52,345.87,340.99,335.71,337.03,350.27,375.48,379.46,377.03,368.05,377.61,386.00,371.98,L7
2001-08-15 22:03:26+00:00,323.68,309.33,312.47,317.91,319.70,323.62,323.95,327.21,326.84,330.57,330.14,330.74,323.86,322.00,320.99,334.11,337.70,336.44,347.86,349.95,351.46,348.19,338.90,324.73,319.00,316.28,317.66,324.45,326.10,341.26,347.72,347.07,349.10,343.58,342.95,338.81,330.99,342.84,365.36,371.64,358.77,348.74,358.36,367.94,370.33,L7
2001-08-31 22:03:17+00:00,322.42,307.38,309.49,316.48,316.23,321.66,323.92,328.31,327.44,328.85,327.27,329.65,324.88,320.65,320.54,336.87,340.40,334.62,348.02,350.37,351.01,349.02,340.66,324.96,317.51,314.01,316.91,319.30,324.54,339.06,345.45,345.33,346.03,339.48,336.77,332.58,325.03,339.01,360.56,367.00,351.78,339.25,347.31,357.60,364.14,L7
2002-01-29 22:09:33+00:00,325.41,304.63,306.84,312.95,308.68,314.78,318.36,330.58,326.11,325.98,317.33,322.85,322.18,313.94,313.27,336.86,336.23,325.47,343.35,348.24,346.15,343.21,337.31,314.50,304.95,302.26,309.86,307.88,321.44,329.36,336.30,339.56,341.23,332.74,328.09,325.83,314.22,334.08,348.86,351.35,345.13,323.86,321.57,343.24,361.13,L7
2002-03-11 22:03:31+00:00,336.78,307.29,310.08,317.98,308.83,317.47,322.18,334.50,325.81,327.43,316.81,315.82,315.54,310.35,309.73,331.41,327.57,325.20,334.60,351.93,349.78,341.64,331.27,309.86,301.87,302.09,312.18,315.20,325.61,334.37,342.09,348.69,355.76,352.41,345.62,346.15,345.49,362.99,376.80,368.66,360.48,327.10,305.26,,,L7
2002-03-18 22:09:33+00:00,333.90,305.87,313.37,315.72,310.66,314.82,321.20,332.42,325.41,328.19,321.60,322.00,321.68,313.92,313.82,327.32,334.95,331.57,340.90,353.11,352.28,346.47,330.23,312.62,307.34,303.21,313.03,315.72,327.54,337.23,344.42,348.52,353.34,348.69,346.06,346.85,346.34,362.28,377.41,369.81,358.44,325.90,307.59,303.29,305.72,L7
2002-04-12 22:03:25+00:00,333.18,306.60,313.12,316.78,310.60,316.41,321.69,333.18,326.92,329.87,321.94,323.94,322.27,313.01,313.88,330.89,334.88,331.60,340.06,352.71,353.09,347.16,332.70,316.16,308.63,303.20,314.76,315.96,327.77,338.44,344.08,348.20,352.12,347.48,345.47,345.90,343.47,361.52,375.40,370.22,357.15,327.65,306.14,304.14,315.23,L7
2002-05-05 22:09:37+00:00,327.33,304.90,310.06,313.91,308.50,312.87,319.68,330.22,325.67,327.99,321.05,323.32,319.75,314.12,312.73,327.99,331.62,330.29,340.43,351.42,351.73,344.00,331.88,314.69,307.36,304.77,312.60,311.31,321.03,336.14,340.98,345.44,348.45,343.14,341.16,340.29,336.91,353.99,369.81,367.85,353.16,325.97,307.36,305.29,320.21,L7
2002-05-14 22:03:19+00:00,328.75,306.13,312.80,316.52,310.80,314.98,321.29,331.31,327.12,329.30,323.13,324.89,320.80,314.90,313.20,327.99,334.44,331.49,342.58,353.47,353.89,345.82,335.30,318.09,309.34,308.33,315.64,313.21,324.30,338.16,343.17,346.69,348.78,343.05,341.50,341.39,337.32,355.79,370.87,368.11,353.99,327.35,308.41,307.19,324.68,L7
2002-06-15 22:03:07+00:00,328.68,307.00,313.47,316.76,311.66,315.57,321.79,331.93,327.74,329.32,324.88,324.97,320.50,316.74,312.46,327.63,333.63,332.71,342.97,354.46,354.80,347.14,335.39,315.59,309.44,309.71,316.23,313.21,324.30,337.69,342.65,344.75,348.08,341.36,339.90,341.39,334.37,352.52,369.39,367.39,352.82,326.83,309.80,310.61,327.79,L7
2002-06-22 22:09:15+00:00,329.28,308.28,313.98,317.60,313.14,316.75,322.83,332.53,328.30,329.55,325.53,325.05,320.28,317.07,312.48,327.70,334.22,333.67,345.08,355.34,355.75,347.14,334.65,313.54,309.95,310.63,316.78,313.21,324.30,338.25,342.08,344.01,347.72,340.63,338.69,339.75,332.69,350.62,368.34,366.84,352.05,326.09,310.94,312.79,330.10,L7
2002-08-09 22:08:57+00:00,327.63,307.61,312.57,315.88,311.90,316.72,324.04,332.01,328.27,327.63,325.67,326.06,318.98,316.20,310.41,324.64,333.69,332.33,344.96,352.92,355.70,346.21,332.58,316.00,309.43,307.93,314.26,310.76,321.72,340.16,342.98,343.75,346.30,338.74,338.79,340.07,332.14,349.22,368.32,367.63,350.65,325.92,311.89,312.79,330.10,L7
2002-09-10 22:08:43+00:00,326.28,307.43,311.31,313.43,311.52,315.97,322.85,330.35,327.32,326.91,324.66,325.07,318.63,315.63,309.76,324.55,332.92,332.31,343.53,352.10,354.58,345.50,331.50,314.85,308.44,307.14,312.97,306.89,319.18,337.17,340.60,340.43,341.95,333.16,333.44,333.37,324.37,342.08,360.95,362.00,347.49,322.92,309.61,311.41,327.19,L7
2002-09-26 22:08:32+00:00,326.66,308.04,310.62,313.48,312.29,317.10,323.36,330.50,327.55,326.85,324.58,324.81,317.97,315.47,309.50,324.84,332.16,332.22,343.59,352.71,355.21,346.04,332.29,316.06,308.79,307.82,313.24,307.42,319.40,336.03,338.88,338.66,339.94,331.71,330.57,329.36,319.59,337.29,357.01,359.01,344.41,321.01,308.50,311.20,329.41,L7
2003-02-01 22:09:21+00:00,332.52,306.98,307.94,308.44,313.30,318.44,325.82,332.04,328.88,325.25,324.88,328.66,320.52,317.50,309.18,324.84,333.00,331.52,338.85,348.76,352.59,346.31,331.71,324.93,307.69,302.14,308.23,308.33,319.97,330.39,336.14,336.34,333.14,327.95,320.50,319.66,311.99,323.40,342.28,343.89,331.70,308.15,299.05,302.45,315.52,L7
2003-05-01 22:03:22+00:00,335.76,312.61,319.61,324.97,330.51,331.25,335.25,339.78,336.51,339.01,338.06,342.14,337.25,335.07,319.88,329.40,341.98,336.44,343.74,352.39,357.10,352.86,350.59,340.83,311.19,307.58,315.37,320.91,326.62,328.94,335.09,337.44,333.84,334.41,321.71,325.36,326.08,337.39,369.43,,,,,,,L7
2003-08-05 22:02:59+00:00,324.23,312.99,320.67,330.30,332.98,335.11,334.07,335.87,330.56,337.19,334.67,334.79,330.93,328.78,321.57,323.41,334.97,331.99,347.09,350.30,359.84,341.11,338.59,312.11,311.46,303.06,314.52,311.17,320.03,329.35,333.02,330.00,326.07,328.01,324.61,322.28,322.18,337.25,363.50,358.92,347.55,344.83,352.10,363.58,,L7
2003-08-12 22:09:11+00:00,324.23,312.99,320.67,330.30,332.98,335.11,336.35,337.54,334.03,336.98,338.53,335.15,333.56,326.64,321.67,328.14,334.97,331.99,347.09,350.30,359.84,341.11,342.96,317.49,312.23,306.60,314.98,311.50,319.24,326.62,334.00,330.00,326.07,328.01,324.61,322.28,324.50,333.95,358.92,359.38,352.12,346.57,351.75,363.58,,L7
2003-08-13 21:51:32+00:00,324.23,311.37,317.73,326.59,328.69,337.43,339.03,340.40,337.19,338.60,341.46,337.10,335.57,326.11,322.63,329.19,335.28,331.92,343.98,348.31,356.98,347.87,343.09,319.19,313.69,309.59,316.67,313.11,320.85,326.81,333.32,338.00,330.30,331.81,326.42,326.66,324.63,333.93,358.53,360.32,356.04,346.94,353.15,363.58,,L5
2003-08-29 21:51:49+00:00,324.52,310.19,314.57,322.65,324.44,335.70,338.13,339.66,338.02,337.96,341.30,336.51,335.16,326.81,325.05,332.59,335.77,331.36,351.58,349.18,356.29,346.84,342.12,318.43,313.34,309.52,315.53,310.18,320.06,326.19,331.22,335.39,331.02,334.37,330.05,329.14,323.12,332.91,357.23,358.71,355.56,347.65,353.32,361.29,364.61,L5
2003-10-07 21:58:35+00:00,330.44,313.22,316.05,323.64,325.48,333.81,337.58,340.37,339.19,341.10,341.14,336.68,334.83,326.87,325.01,334.11,339.60,334.67,354.09,352.17,357.94,351.04,344.39,323.61,317.20,311.08,315.31,310.40,321.64,328.05,334.03,339.05,335.64,338.29,334.03,331.91,324.78,337.36,361.10,363.33,359.35,349.11,354.46,362.58,366.52,L5
2003-10-15 22:08:58+00:00,330.97,312.60,314.64,322.39,323.55,331.92,336.01,339.87,338.40,341.10,341.14,336.68,334.83,326.87,325.01,334.16,339.77,335.00,353.81,352.98,357.81,352.96,344.67,324.54,317.73,311.08,315.31,310.40,321.64,328.05,335.09,340.23,338.38,338.84,334.66,332.57,325.26,338.71,361.86,363.33,359.35,349.11,354.46,362.58,366.52,L7
2003-10-31 22:09:12+00:00,331.70,310.93,311.16,318.12,318.21,327.97,333.90,339.65,338.69,338.81,338.88,336.67,334.28,325.79,326.16,336.23,338.62,335.30,352.97,352.38,356.22,350.50,342.83,322.77,316.81,309.76,315.91,310.40,321.64,328.73,335.86,339.46,338.32,337.56,333.14,329.37,321.90,334.93,357.52,360.96,359.35,349.11,354.46,362.58,366.52,L7
2003-11-09 22:03:06+00:00,331.70,310.93,311.16,318.12,318.21,327.97,333.90,339.65,338.69,338.81,338.88,336.67,334.28,325.79,326.16,336.23,338.62,335.30,352.97,352.38,356.22,351.16,342.82,322.00,316.22,310.12,314.04,310.12,320.34,327.89,335.04,339.46,338.32,337.56,333.14,331.42,323.47,337.36,360.05,364.87,362.98,349.20,351.98,356.62,355.58,L7
2003-11-16 22:09:23+00:00,331.70,308.89,309.62,315.73,317.32,325.44,331.87,337.25,336.59,337.13,338.03,336.67,334.28,325.79,326.16,336.23,337.94,335.65,352.90,352.55,356.28,352.61,342.44,322.21,315.88,309.21,314.04,310.12,320.34,327.89,335.04,339.80,338.52,337.48,332.75,331.71,323.75,337.83,360.56,365.95,362.98,349.20,351.98,356.62,355.58,L7
2003-11-17 21:52:57+00:00,333.41,308.41,309.35,315.43,316.77,323.50,330.73,336.32,336.82,338.61,338.99,338.15,336.43,328.17,327.67,337.26,338.36,336.37,353.94,352.93,356.02,353.59,343.04,323.50,317.59,310.97,315.14,311.81,322.06,330.64,336.92,340.52,339.28,338.33,333.06,332.27,324.99,338.83,363.24,369.29,365.56,350.95,352.54,357.24,358.18,L5
2003-12-26 21:59:30+00:00,332.33,308.85,311.64,316.84,318.35,324.65,330.41,337.02,336.89,338.66,337.49,335.99,333.81,325.86,324.24,334.41,337.34,335.64,353.65,352.56,355.96,353.87,343.39,324.25,318.41,310.82,313.85,311.81,321.13,329.11,336.00,339.51,339.27,337.37,332.25,333.25,328.00,343.15,366.39,371.51,365.18,348.75,348.75,350.06,350.22,L5
2003-12-27 22:03:30+00:00,330.79,308.97,311.64,316.84,318.35,324.65,328.65,335.58,336.01,337.24,336.30,334.53,331.99,324.52,321.87,332.32,335.56,333.80,353.65,352.56,355.96,353.87,339.17,320.94,315.37,310.82,313.85,311.81,321.13,323.61,332.15,337.27,336.93,337.37,332.25,333.25,328.00,343.15,365.92,370.46,363.79,345.29,344.55,344.21,344.53,L7
2004-01-27 21:59:38+00:00,331.95,310.41,313.25,318.10,319.10,325.73,330.27,336.37,336.01,337.24,336.30,334.53,331.99,324.52,321.87,332.32,335.56,333.80,353.65,352.56,355.96,353.87,339.17,320.94,315.37,310.82,313.85,311.81,321.13,323.61,332.15,337.27,336.93,337.37,332.25,333.25,328.00,343.15,365.92,370.46,363.79,345.29,344.55,344.21,344.53,L5
2004-03-07 22:09:59+00:00,334.29,310.56,313.04,316.88,317.82,320.97,325.52,333.55,333.09,337.10,332.36,332.62,329.41,323.61,317.97,329.00,335.10,333.89,350.89,353.55,355.83,355.84,336.92,322.16,315.13,310.31,311.36,313.43,322.21,321.23,333.22,337.05,339.02,337.49,334.58,339.56,337.42,356.57,375.87,377.18,370.37,343.40,337.53,337.38,337.85,L7
2004-03-23 22:10:04+00:00,334.47,310.35,312.83,315.85,317.75,321.49,326.33,333.62,333.09,337.10,332.36,332.62,329.41,323.32,318.29,329.19,334.60,334.18,349.45,353.23,354.45,355.43,337.92,322.16,315.13,310.31,311.36,313.43,323.62,324.49,335.33,338.58,340.36,339.87,338.30,344.02,342.38,360.07,375.87,377.18,370.37,343.40,337.53,337.38,337.85,L7
2004-03-31 21:59:59+00:00,333.20,310.08,312.48,315.84,318.19,322.15,327.08,333.45,331.86,336.10,331.91,331.26,327.23,322.70,318.13,328.88,334.68,334.77,348.80,353.76,354.67,355.44,338.22,321.76,315.04,309.74,311.26,312.38,322.59,325.97,336.40,339.13,341.40,340.53,340.23,345.05,344.40,360.27,376.51,378.19,370.53,342.82,336.45,336.93,338.71,L5
2004-04-24 22:09:55+00:00,333.38,311.10,314.20,317.31,319.78,324.15,328.31,334.55,332.82,336.09,330.50,329.68,325.74,321.80,317.02,329.78,334.59,335.75,349.49,354.78,356.16,356.30,338.34,321.67,314.35,311.96,310.54,312.66,321.52,324.07,338.28,340.55,343.14,343.39,343.78,349.13,349.81,363.23,378.93,379.67,369.73,340.41,331.94,331.28,333.75,L7
2004-04-25 21:54:35+00:00,334.39,312.17,315.68,318.68,320.61,324.68,328.62,335.26,334.13,336.87,332.55,332.09,328.73,323.46,318.31,330.19,337.23,338.41,353.34,354.78,356.16,359.53,340.92,323.87,316.85,314.60,314.93,315.58,325.90,330.24,338.28,340.55,343.14,343.39,348.27,349.13,349.81,363.23,380.62,380.49,371.63,346.21,338.23,331.28,342.13,L5
2004-05-02 22:00:57+00:00,332.27,311.41,316.49,318.63,322.71,327.54,330.65,336.77,335.82,339.56,335.69,333.22,329.05,324.72,320.14,330.55,339.55,341.71,358.41,355.85,356.77,361.90,341.83,325.17,320.15,318.51,318.77,317.27,326.91,330.24,338.28,342.35,345.31,346.50,352.18,353.89,355.13,368.50,385.25,384.42,371.63,346.21,338.23,331.28,342.13,L5
2004-05-18 22:01:26+00:00,331.88,313.16,318.66,320.54,325.23,331.78,332.98,339.70,338.43,340.83,335.21,332.78,327.38,323.80,318.58,329.49,340.06,342.16,358.01,356.56,357.73,361.78,342.18,328.43,321.75,323.42,323.87,319.85,330.51,331.95,340.03,344.47,351.47,353.24,358.56,363.14,367.81,380.65,389.76,383.17,366.21,341.46,333.67,323.09,339.05,L5
2004-05-26 22:09:57+00:00,332.27,313.84,318.79,320.86,325.19,332.22,332.98,339.70,338.43,340.83,335.21,334.50,329.67,325.16,320.40,330.84,341.38,343.33,358.27,357.30,358.83,361.23,342.18,328.43,321.75,323.42,323.87,321.10,332.61,336.04,343.19,347.67,353.67,355.07,358.99,362.63,367.81,380.65,389.76,383.17,366.21,340.09,333.63,327.05,343.17,L7
2004-06-11 22:09:50+00:00,333.05,314.09,318.79,320.86,325.19,332.22,332.98,339.72,338.71,341.03,335.98,335.77,330.37,325.98,321.65,331.31,342.26,343.33,358.27,357.30,358.83,361.23,342.18,328.80,322.31,323.87,324.39,321.38,333.74,338.29,344.62,349.48,353.67,355.07,358.99,362.63,367.81,376.92,387.93,382.05,364.83,338.66,333.21,329.03,344.77,L7
2004-06-12 21:55:59+00:00,334.57,315.25,320.01,322.16,325.82,332.78,334.12,340.76,340.16,342.54,338.50,337.50,332.11,327.60,323.94,332.80,344.00,345.17,359.06,358.35,359.81,360.97,343.21,330.20,323.97,325.32,327.37,323.89,336.22,341.41,346.74,351.41,355.28,356.40,359.10,362.27,366.51,375.32,387.54,382.52,364.98,339.31,334.34,331.72,347.21,L5
2004-06-27 22:09:48+00:00,335.12,315.18,318.35,321.14,324.86,332.29,336.86,341.50,340.24,345.62,342.83,341.45,335.95,331.11,328.27,335.32,347.29,348.92,358.34,358.59,359.21,359.78,347.87,333.60,327.58,327.59,331.13,325.61,338.92,351.57,354.00,356.86,362.51,359.08,360.84,362.52,364.05,370.15,386.86,384.78,367.93,343.92,340.25,339.75,355.72,L7
2004-07-06 22:03:36+00:00,336.43,315.42,318.06,319.98,323.93,332.13,336.92,341.50,340.24,345.62,343.27,341.62,335.95,331.11,328.27,334.89,347.29,348.92,355.71,356.93,356.78,359.78,342.21,333.60,327.26,328.20,332.19,325.61,338.92,351.57,354.62,357.47,362.40,358.34,358.98,360.16,360.35,366.99,384.23,381.25,364.31,343.92,340.25,339.75,355.72,L7
2004-07-29 22:09:38+00:00,335.60,314.76,317.33,319.24,323.82,331.83,335.60,340.81,339.48,344.78,342.84,341.07,335.87,331.12,328.54,335.14,346.46,348.92,355.71,356.93,356.78,359.78,343.01,333.61,327.48,327.45,331.07,325.33,338.10,350.97,353.89,357.47,362.40,358.34,358.98,360.16,358.82,365.69,382.57,378.99,360.99,340.46,336.85,337.68,355.75,L7
2004-07-30 21:57:15+00:00,335.49,314.12,316.59,318.78,323.20,331.58,335.41,340.51,338.91,344.21,341.82,340.11,334.86,330.51,328.03,334.80,345.36,347.58,354.81,356.75,356.75,359.64,342.55,333.01,327.21,326.70,329.53,324.03,336.41,348.88,352.62,356.47,361.09,357.40,357.74,359.06,357.15,365.06,381.28,376.78,358.65,337.15,332.40,333.51,353.42,L5
2004-09-08 22:03:17+00:00,336.78,314.59,317.28,320.27,324.96,332.85,337.73,341.92,341.01,344.21,341.82,340.11,334.86,330.88,329.00,336.18,347.09,349.28,356.95,357.77,357.70,360.63,343.90,333.08,327.71,326.70,329.53,324.03,336.41,348.75,354.04,358.00,362.15,358.73,357.93,356.27,352.46,360.17,376.79,376.78,358.65,337.15,332.40,332.67,356.00,L7
2004-09-24 22:03:12+00:00,336.18,314.35,317.68,321.42,325.68,333.51,338.11,342.62,339.90,343.27,340.69,339.10,333.62,330.80,328.61,335.98,347.93,349.08,357.49,357.21,359.13,361.57,343.60,333.08,326.37,325.13,327.96,322.13,335.06,348.20,353.07,357.17,361.86,357.55,357.29,353.66,349.16,357.38,374.42,373.39,354.58,333.13,329.67,330.62,354.57,L7
2004-10-01 22:09:21+00:00,335.79,312.91,316.37,319.76,323.86,332.03,335.51,343.70,341.53,344.73,341.97,340.43,331.77,329.41,327.15,334.50,345.98,346.59,355.44,354.53,356.26,357.83,343.86,334.74,327.38,327.01,329.86,319.15,333.33,345.98,350.34,354.58,359.48,355.18,354.58,350.64,341.95,356.86,373.70,372.07,352.49,326.04,323.42,325.13,351.01,L7
2004-10-18 21:59:11+00:00,336.33,313.84,317.49,320.68,324.94,332.95,336.10,344.35,341.55,344.61,341.68,340.48,332.08,329.86,326.79,335.00,346.56,346.99,355.70,354.82,357.24,358.30,344.74,333.31,326.53,326.33,329.41,320.19,333.14,345.48,349.66,353.53,358.84,354.92,354.25,350.52,342.04,355.77,372.12,369.44,349.70,324.17,322.23,325.19,350.93,L5
2004-11-02 22:09:40+00:00,336.85,313.22,316.37,319.93,323.93,331.91,335.78,342.47,339.36,342.76,340.73,340.53,331.28,329.55,325.96,333.75,343.51,342.65,348.61,352.92,354.71,351.99,339.45,329.81,323.58,324.68,327.95,318.79,330.87,342.90,347.21,351.15,356.32,352.39,348.89,347.79,338.92,353.87,367.75,364.21,345.77,318.49,316.81,325.07,347.98,L7
2005-01-13 22:06:52+00:00,334.21,309.60,315.16,320.27,324.70,330.98,335.15,343.48,337.85,339.23,335.77,334.55,323.94,326.00,321.16,331.64,339.07,337.77,347.20,350.34,351.93,352.13,346.44,328.14,322.11,319.95,322.46,313.45,321.94,333.01,337.33,339.94,346.60,344.27,344.85,342.27,332.12,349.95,359.64,352.73,333.18,303.62,304.54,315.95,342.65,L5
