dates,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,nzd0515-0043,nzd0515-0044
1999-08-17 22:13:37+00:00,124.07948938569277,101.01810974573864,103.36311142769263,110.99015619622894,110.10521308060511,114.02712386992667,127.40688382340869,133.21118958831215,132.71782273776313,134.81859931067993,127.50737761885435,127.36330846857342,138.60444209871167,131.1675580745312,130.17868113274994,138.0410526353011,132.7407799914792,125.50352105486714,140.34219092119017,142.28798975072854,145.05975384784136,149.14798975933985,142.76711993821817,128.45662690683088,118.3008576426022,108.80599546206108,116.56943346218682,119.79811849069142,123.40042523430674,124.28060781376914,120.10736251349208,128.006288478962,126.15544913412495,126.19428529296108,118.19357334494151,120.90791049063861,113.98250433637014,141.4502875961194,163.96642659790197,171.71693230067086,167.56278312259187,151.74537803111562,146.88324586739836,145.0024830545738,155.88208175595128
1999-09-18 22:13:39+00:00,122.43209966544329,104.8259139600452,101.32686087558884,108.30390039679757,100.20999178767823,108.99273530272681,124.88041927094218,128.09764198253006,121.47136339847754,119.51096728123838,122.1692371746828,126.468962029206,122.3122420397884,117.77374223993174,111.0887181359266,124.69409577439632,136.89060756306856,127.6062831292311,144.52762301253276,137.8512444198855,138.58660080882882,139.22826194340377,139.3908822051395,116.45509577365573,104.42922978057766,104.42135820450495,105.67172827065873,98.05730095996226,97.24000449609044,112.605524020927,121.55849234488231,120.45048314590385,125.14602897211029,119.96093446628478,105.16355069047852,94.70804454022304,92.17517005781293,113.19214859164455,139.76495612525846,144.32070351176276,139.57862731069196,127.0049519196036,133.57683365068993,133.31458119285602,147.08630595002379
1999-09-27 22:07:36+00:00,93.00998576113804,83.46802647073983,101.28120007663291,98.58843264008736,97.28159335361406,93.38423627752364,111.4160820752389,119.74364068378708,116.5100011878925,114.53999507653438,113.92492956155844,111.50486858112718,111.70437904444721,111.06912928124797,100.02500033656457,97.92653003833095,105.68291494566046,114.83462180004429,123.44315707055665,136.581620510406,132.65398050048105,123.37219450738368,116.98477916087172,90.67213057218981,83.1852644937997,80.05976417336724,93.48437922427102,63.249815208526286,78.6574491364436,97.94449823179315,98.8060185460568,94.4845091857808,93.2299429685248,78.19042959612827,82.27890575626729,85.7070129927192,72.71919782921145,87.07275629911882,123.58571606737866,131.51656789461742,131.04093721642695,119.73359162918673,122.01771824151005,132.81344599599876,124.68683881088937
1999-12-07 22:13:41+00:00,128.63455331670664,114.23563924907211,122.58797729103726,117.80761045503903,116.43199187856553,116.15137090529629,110.98824181801886,118.55445164190539,117.26523886202452,126.58200871881719,123.18339746763212,120.81706429047858,120.2409927970578,113.20796274677434,109.42666962847716,135.93369102950163,140.39832410569164,133.63459008063612,137.01201439823868,134.07428220374237,136.3730634729602,133.49999109328851,123.84415295273095,110.54421573527563,111.86776797826656,104.68669663177269,104.28519360910819,104.16457161941688,125.73745885367015,134.6258303824879,130.2975756939937,122.9854969660721,123.45161432161022,124.93062952560075,123.83864341455154,123.12187384261753,108.92236188633426,,,,,,,,
1999-12-23 22:13:39+00:00,,,,,,,,,,,,,,,,,,,,,142.93487329369043,140.43403770928853,138.29829447687757,118.3859951536256,104.28816171252183,102.95417636918853,112.2675587168996,103.30135960096379,117.3411146588395,116.26196034467314,140.01497994769994,133.81296020333434,120.13240938904681,124.13329259610492,117.81194520123083,124.55921310698433,115.33065566943539,152.9727765612648,195.15156958207405,181.11925809323915,166.40488888631648,141.85554629329218,143.26979576665317,147.8839138048401,158.9885078419047
2000-02-18 22:07:16+00:00,127.98671973545945,108.56810005894071,111.46435884198564,115.53620840302727,112.17928993966906,115.2878406945993,120.16516512099949,128.0695341353236,115.92642271374069,123.85276173016109,119.00831436221087,118.50261723036152,114.51860252762282,116.96857296496765,117.36081533767195,124.72721078232533,125.7311260276067,131.07110242425497,128.85106723503094,139.44660849597318,140.3721939945194,128.73674999248766,120.3288984035266,105.01118062040891,98.57969368766976,91.54918598534076,107.00142826603081,96.42744734283681,109.87390920527942,112.77109619771244,121.69385931665536,125.70299516382472,126.04526613095615,116.02786351171129,120.43855997982159,122.02793472373058,112.03562643858837,121.32843904684569,141.31398998891626,,,,,,
2000-05-08 22:06:44+00:00,133.60780185082,113.06333976956998,119.68844385880053,119.87286199768577,123.05987693096984,125.18233595717612,128.03167608562478,138.79498236628783,132.09394316495758,139.93202883336303,135.31034603720767,136.01346149952215,134.264325877286,129.0111400689914,123.39667862405211,135.96270847888,140.67198226851713,145.10788372254103,148.87359002347188,153.21547172923977,157.21722471134353,154.63516454698126,143.01594411854254,128.73115729705907,126.0281300620571,123.10103363591094,120.49271514962047,121.50784943542226,124.98888994683348,128.93348321244983,136.38421436620976,138.9514178710766,138.67819662582122,133.75670808596138,128.99886140696688,123.98059585930785,122.6807343931489,132.55282337086854,155.11817296783738,159.17804790567402,160.83234087465823,150.4734774119943,166.0367628103711,189.7110631194788,217.4372772301088
2000-05-15 22:12:54+00:00,134.97950664524987,112.70568642341745,120.3361524449258,117.39939574363024,122.23813238310913,128.86021990258138,132.78168519055978,137.6939019964497,130.78534065862394,135.8489342719449,133.35551924678174,130.9025855115654,133.45368400249288,124.80433103713423,123.81870236358378,127.61091505879813,139.30467371907622,143.1665631283352,154.30663531880106,154.55019504480572,160.39898009161467,152.81464532971543,143.9006483917089,130.68303441725354,126.86661785733321,123.13528591442945,122.68453344797388,121.17568755686435,122.57233345964974,134.56404577317412,139.5281731343747,141.7685624302755,143.23350631873527,131.6903943373467,129.16202915963504,124.3091153498925,116.99505597879791,126.27523628104109,159.73495828342024,165.69007984302334,161.368278720128,151.9864713057222,168.58173868741116,190.46235320321887,216.2221157537465
2000-06-25 22:06:19+00:00,143.9067860900315,121.90643174525212,126.66094501623125,135.78979253064978,132.15650887236166,139.31090083523466,143.15034936231217,152.05472501795657,147.12421706161868,145.94898255319546,145.30045564883716,144.38661347280143,137.62588490485814,138.94095229786453,134.716047611325,147.78431565386109,153.7603422564085,151.40969606281493,158.6050015168162,166.7941810931923,170.77860816754315,161.73619807592615,157.89540833213465,121.67396492574039,124.59156424913029,128.45763070242006,122.67041616782467,113.22965575867943,128.42581673425892,137.21340887156398,140.45998789057626,154.6890739752132,162.6848818171715,159.0730978454915,140.2489931145806,126.93108563100614,115.95618995880473,144.25681571655167,170.8008795146232,179.1269103514123,173.7314329284568,169.66427105065551,180.29291921308175,194.0040859262168,199.18160725345314
2000-07-27 22:05:48+00:00,,,,,109.05922848024463,116.9332599460148,147.97638471831561,163.86018523408544,156.3865432150536,139.57438738673574,137.20902735095532,141.25834448012253,137.08033751628707,126.2248898444907,119.58135445456027,138.70439351607706,138.63930259312122,125.50391964941204,148.89622830518127,154.20809212237245,147.55500744913894,138.20306946937524,120.04048137217794,107.70300979379563,104.43380782407004,119.98060938038604,117.51969845635823,114.97465913182637,123.43817727739508,132.94691035184036,137.51899069058672,139.58461355068403,143.26276915753192,142.053868324523,136.07653052795388,127.014377171132,117.69048928969167,139.02391485330355,161.16386956001497,177.48041054644116,172.34256277370443,163.92692547042472,169.00551427369152,188.4523045702361,181.49081429407565
2000-09-20 22:11:14+00:00,121.83001813950193,101.85592599246941,94.60751479456034,105.65585455605489,104.53160911202488,106.46421697860643,123.68132443743238,127.53701186780994,124.396771256524,125.23980289079343,117.3653727287213,126.05619846878885,128.2794766406693,122.29179412295102,115.50443524144302,130.01371706984128,128.30744632804553,127.56560944054782,145.38903418031683,148.6498949511734,139.25161952287914,142.164059687415,134.99741167321037,121.99555619765997,115.41290254160938,103.58048557827888,99.3297681325267,95.04702131156854,105.26869908750228,119.56857786108841,117.51683394064167,128.94949808978475,138.230739540164,136.97174996813698,125.14371024756484,117.47395301915408,108.57999764680147,124.43625912753859,146.17216725554925,159.10710427946614,164.25948654221844,153.92317783061455,160.74200994476902,163.02758755668094,165.07880666149916
2000-12-18 22:05:01+00:00,,,,,,,133.57619818574983,138.3982374262864,131.29362090845575,130.11253235020538,131.30078530593684,136.9924652557802,131.4349833039752,119.31713334371413,125.64509312028493,129.22619202729874,143.568457426895,138.43083303012295,145.89701329424003,149.37899718679023,153.0474576100572,156.5819928542815,143.06542298241888,132.99800089415996,114.84414375693105,102.91854022973045,94.66329774933186,113.15640231147871,128.45017563672496,143.87178171715252,142.58781636208903,144.2931091568186,137.18278226925293,125.6802565377446,105.19252987876452,114.61812074146057,117.72305700404834,143.96202877085943,172.30708985975727,173.93232871183977,164.64422620932763,154.83261409299308,157.16248298577278,156.1947178038578,168.536679843188
