dates,satname,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,nzd0515-0043,nzd0515-0044
2001-08-15 22:03:26+00:00,L7,305.78,299.03,303.98,305.73,308.53,308.50,304.96,317.82,314.68,319.07,314.51,320.66,314.02,310.34,305.05,323.94,321.15,315.85,335.82,335.55,334.83,327.63,323.14,298.96,292.64,292.44,299.48,,,327.08,329.39,327.16,326.43,313.97,,,298.99,314.20,331.56,338.05,331.62,317.42,325.46,338.56,362.01
2001-08-31 22:03:17+00:00,L7,326.15,306.99,305.54,316.72,306.65,317.59,328.44,338.18,335.86,326.93,319.10,329.91,334.43,319.25,323.04,352.91,357.16,332.80,356.13,355.58,352.38,357.80,354.40,331.89,317.54,309.93,316.66,312.98,325.72,334.26,341.35,343.38,337.73,328.10,321.37,316.04,305.21,326.43,344.88,352.71,341.53,324.90,331.20,344.41,355.58
2002-01-29 22:09:33+00:00,L7,366.80,324.24,325.99,334.41,323.72,329.49,335.54,352.11,345.78,346.94,328.37,331.82,334.45,324.22,324.59,348.74,348.37,344.11,360.60,364.17,360.73,360.55,354.38,330.66,322.67,319.42,321.63,320.65,336.32,338.73,353.16,363.13,371.54,371.15,348.92,345.20,350.47,369.80,380.73,376.16,373.48,343.10,326.06,,
2002-03-11 22:03:31+00:00,L7,343.77,317.25,318.83,331.14,315.08,323.94,331.59,343.81,335.44,332.58,,,,,,,,,,,,,,,,,,329.49,336.05,349.75,355.68,358.92,359.72,358.34,357.90,357.67,360.24,369.62,390.28,382.32,,,,,
2002-03-18 22:09:33+00:00,L7,333.62,307.02,323.61,315.60,317.47,312.28,322.62,332.24,329.01,333.39,328.83,331.56,331.82,320.41,321.05,326.89,346.74,341.95,352.70,356.88,357.11,355.29,334.08,319.78,317.21,308.01,315.88,319.70,334.55,345.89,352.75,351.84,351.44,344.91,349.27,349.82,350.97,362.87,381.22,375.24,359.14,328.08,314.31,308.79,313.05
2002-04-12 22:03:25+00:00,L7,349.26,322.07,324.53,334.59,320.86,330.33,334.39,348.74,346.03,347.06,330.73,339.05,336.73,320.94,324.43,350.22,349.34,344.92,356.63,360.51,362.37,361.81,353.85,337.83,325.80,315.35,324.86,326.42,338.88,351.78,355.25,359.43,358.16,356.01,351.37,348.26,344.58,365.87,377.99,381.89,363.71,342.37,317.84,323.24,349.07
2002-05-05 22:09:37+00:00,L7,290.97,288.63,289.18,292.00,292.66,292.21,303.66,308.93,310.28,311.82,312.59,313.46,302.75,310.50,301.86,310.59,311.41,316.90,328.54,341.40,342.19,325.10,317.89,299.89,293.17,300.80,301.40,285.78,286.64,320.01,319.89,325.71,326.87,317.11,318.47,314.13,303.77,319.15,341.33,350.94,334.71,312.92,300.63,294.59,312.84
2002-05-14 22:03:19+00:00,L7,351.86,323.96,337.14,342.40,331.45,333.51,339.15,348.39,347.15,346.53,338.58,341.03,336.62,326.57,324.19,,358.53,347.96,367.19,369.24,369.29,364.71,363.19,344.50,330.06,333.24,333.63,331.23,349.79,356.82,364.81,363.60,358.95,353.27,349.95,351.45,347.90,370.61,383.69,378.53,365.28,342.75,325.43,328.90,359.42
2002-06-15 22:03:07+00:00,L7,328.98,312.73,317.99,318.78,317.26,319.48,325.25,336.24,332.12,329.89,333.94,325.84,319.58,326.34,309.24,326.72,330.20,339.36,345.64,359.73,359.64,354.32,336.50,303.70,310.54,317.12,319.43,,,335.23,339.98,333.60,344.31,331.74,330.60,,317.04,333.15,360.83,363.53,347.38,324.66,317.34,325.01,341.24
2002-06-22 22:09:15+00:00,L7,336.22,319.23,319.37,325.70,325.06,326.35,331.80,338.70,334.37,333.03,330.65,327.20,320.92,320.48,314.15,329.90,339.93,341.41,360.49,361.89,362.62,,332.63,303.44,315.20,317.94,321.11,,,343.66,339.98,340.66,346.67,337.33,331.34,330.69,322.46,338.30,362.31,364.54,348.79,323.33,319.99,326.48,345.29
2002-08-09 22:08:57+00:00,L7,,317.97,313.88,319.61,313.08,328.68,344.49,347.05,344.55,330.72,328.81,338.10,324.46,317.47,309.36,329.55,343.70,333.83,358.55,346.64,359.85,354.07,338.79,346.85,318.00,299.69,303.48,305.26,320.15,,,,,,,,,,,,,,,,
2002-09-10 22:08:43+00:00,L7,336.29,317.27,310.09,313.15,313.17,318.87,323.27,331.99,329.46,328.15,323.39,326.17,325.60,318.56,312.69,332.64,337.93,341.62,346.51,352.53,352.23,350.64,335.47,317.22,311.90,310.35,308.73,307.33,321.93,329.88,340.36,337.00,330.33,320.57,321.31,318.00,306.94,320.37,339.66,344.06,335.03,312.92,306.35,316.14,327.08
2002-09-26 22:08:32+00:00,L7,333.51,309.91,316.27,313.78,322.03,319.99,325.01,331.41,328.67,331.13,326.90,327.74,324.54,317.69,317.35,327.07,338.44,339.20,350.46,360.43,360.99,357.12,337.99,327.23,317.88,311.61,316.99,321.41,334.30,336.40,338.87,337.63,335.90,332.95,328.03,324.97,316.04,328.32,352.30,352.72,336.24,313.06,304.34,304.51,324.96
2003-02-01 22:09:21+00:00,L7,365.01,327.87,332.87,336.83,340.33,337.21,348.68,362.78,362.42,352.35,347.99,360.78,352.58,349.34,332.76,351.43,361.52,356.54,361.88,364.61,363.40,368.50,369.70,358.03,332.57,328.25,326.27,332.38,338.91,344.75,354.02,359.22,353.07,355.15,327.85,326.64,332.86,335.05,,,,,,,
2003-05-01 22:03:22+00:00,L7,346.01,326.08,332.67,344.70,343.27,345.03,346.13,345.52,342.20,352.01,345.68,347.82,350.66,341.88,329.58,333.71,354.03,345.08,365.09,358.77,367.42,,,,321.41,313.24,318.84,,,334.21,342.48,342.00,335.67,340.01,332.19,335.35,340.38,354.10,377.90,,,,,,
2003-08-05 22:02:59+00:00,L7,301.44,,,,,324.69,321.40,325.49,318.11,321.71,323.22,321.15,310.47,315.16,312.99,312.45,315.10,,,,,327.29,321.70,296.91,300.71,292.21,309.85,301.04,309.17,323.95,322.90,,,,,308.93,303.46,320.04,348.62,348.06,338.05,333.14,336.90,344.58,348.76
2003-08-12 22:09:11+00:00,L7,,,,,,,354.15,356.52,358.18,350.89,355.81,349.09,354.47,333.81,334.15,351.91,,,,,,,366.45,340.07,330.96,328.00,323.71,323.30,330.73,332.63,350.27,,,,,,340.59,335.17,359.89,372.13,367.45,361.54,368.61,,
2003-08-13 21:51:32+00:00,L5,,325.39,329.12,340.07,336.68,352.83,360.31,364.62,363.86,357.76,359.82,356.20,357.24,336.00,337.81,346.70,353.11,347.49,362.36,356.44,363.17,370.26,362.46,339.78,335.30,332.90,329.55,327.79,336.37,338.86,345.63,360.34,346.00,349.95,337.28,341.55,336.49,341.70,367.48,374.48,374.63,360.92,373.15,,459.87
2003-08-29 21:51:49+00:00,L5,347.10,323.83,322.91,332.37,328.51,341.51,348.03,352.69,358.93,350.07,350.41,347.66,349.53,341.34,347.30,360.86,354.84,346.24,388.78,361.27,364.17,360.80,358.74,333.76,329.52,323.89,318.99,313.13,330.25,335.44,337.47,344.83,344.20,354.15,346.57,342.86,328.82,336.81,362.39,366.45,365.12,363.32,371.44,381.00,393.94
2003-10-07 21:58:35+00:00,L5,351.45,324.68,322.66,329.21,330.47,327.86,336.85,346.26,347.69,358.98,341.78,339.55,335.53,328.91,326.68,343.86,357.53,346.95,364.90,362.66,364.24,365.98,356.39,346.91,339.10,321.10,315.35,313.03,329.81,339.05,350.26,352.20,351.21,352.22,347.35,343.91,334.80,360.79,381.99,383.67,376.12,356.92,361.58,368.40,372.77
2003-10-15 22:08:58+00:00,L7,332.83,309.93,308.82,317.21,315.70,322.31,326.46,336.71,333.45,,,,,,,334.29,340.43,336.16,352.41,356.11,357.22,360.45,345.82,329.00,320.73,,,,,,341.30,344.77,349.24,340.88,337.08,335.80,328.02,346.76,366.31,,,,,,
2003-10-31 22:09:12+00:00,L7,,292.63,292.31,295.74,296.85,304.10,310.11,318.90,316.64,315.27,316.80,,,,,,319.48,321.46,326.41,339.52,344.90,326.21,317.14,298.99,287.36,282.28,,,,,,315.14,316.97,310.61,310.03,306.33,298.49,315.06,331.25,339.68,,,,,
2003-11-09 22:03:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,367.69,358.10,330.35,325.91,323.76,310.94,317.88,323.73,332.86,341.63,,,,,348.64,343.60,360.64,385.86,398.20,389.76,360.27,353.38,356.00,356.69
2003-11-16 22:09:23+00:00,L7,,289.46,293.38,293.59,305.56,303.88,309.81,311.15,311.63,318.57,327.27,,,,,,323.69,328.15,339.79,347.42,351.25,353.45,328.06,313.71,302.89,294.36,,,,,,333.01,332.70,328.56,325.45,330.10,319.19,336.99,358.68,366.21,,,,,
2003-11-17 21:52:57+00:00,L5,323.24,293.14,296.45,299.99,303.74,301.43,311.19,316.52,325.05,337.61,338.14,335.11,334.79,331.00,325.55,332.11,327.70,328.33,343.15,347.21,347.29,349.07,333.32,321.56,319.40,313.72,315.56,312.89,322.65,338.10,338.69,333.51,334.76,332.08,327.78,331.93,327.12,341.60,379.39,386.34,372.51,350.99,342.29,342.70,343.30
2003-12-26 21:59:30+00:00,L5,336.90,319.17,334.35,334.73,335.14,338.84,333.63,350.62,345.60,345.77,329.96,329.16,325.37,317.30,309.36,321.13,337.14,337.81,361.65,354.69,359.76,363.65,355.79,339.69,334.65,316.12,308.49,317.12,320.36,323.72,335.35,339.12,344.56,337.31,330.77,344.91,363.46,389.98,402.59,397.16,367.53,339.48,330.26,324.18,331.74
2003-12-27 22:03:30+00:00,L7,321.05,309.57,,,,,310.78,320.78,326.75,324.09,325.32,324.04,318.88,314.93,304.94,315.28,319.23,318.72,,,,,292.31,284.18,281.51,,,,,279.36,297.15,319.02,317.96,,,,304.11,327.53,360.47,359.72,352.43,317.33,310.55,308.63,315.37
2004-01-27 21:59:38+00:00,L5,330.82,316.68,319.94,320.77,319.84,330.89,342.31,338.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-07 22:09:59+00:00,L7,351.98,324.48,322.77,327.38,323.56,328.18,335.63,347.35,348.52,,,,,,333.44,339.00,346.23,345.02,356.70,361.94,361.40,364.57,350.21,339.44,329.00,,,,,,351.34,351.81,358.49,353.29,358.87,376.59,387.83,402.95,418.84,,,,,,353.90
2004-03-23 22:10:04+00:00,L7,352.20,320.47,322.15,320.87,326.56,333.94,343.73,346.22,,,,,,330.98,329.35,341.31,343.78,348.46,355.85,358.76,351.71,364.18,361.62,,,,,,338.72,349.57,361.07,361.83,359.90,367.55,371.23,384.43,390.90,394.06,,,,,,,
2004-03-31 21:59:59+00:00,L5,316.86,302.81,305.13,310.73,318.66,324.97,330.73,327.24,316.97,325.93,326.42,321.96,313.93,316.26,313.62,322.53,330.40,335.58,337.30,355.09,353.80,350.93,335.64,313.14,309.24,302.16,308.62,304.86,313.88,331.49,340.86,339.93,347.40,341.62,353.05,352.54,359.29,359.74,379.38,381.68,368.20,336.11,326.02,328.39,335.51
2004-04-24 22:09:55+00:00,L7,350.71,333.55,333.35,342.35,341.23,345.09,347.49,359.22,355.59,357.59,,,,,,354.47,361.02,355.84,372.31,372.28,378.00,377.51,363.70,351.97,337.17,335.31,,,,,369.02,369.38,373.81,374.29,371.94,370.87,366.17,373.31,392.77,394.33,,,,,
2004-04-25 21:54:35+00:00,L5,337.29,319.03,325.48,326.86,325.13,326.81,328.53,338.50,340.42,338.76,342.47,338.50,336.87,328.97,323.07,329.51,356.80,358.53,378.91,,417.88,384.76,362.00,339.46,335.15,329.62,330.59,324.49,344.79,364.43,,451.89,447.88,,381.91,415.30,433.34,428.94,393.37,384.12,378.48,372.03,365.48,410.12,385.40
2004-05-02 22:00:57+00:00,L5,318.19,299.93,314.73,312.45,330.09,343.54,345.63,351.13,349.09,351.16,348.34,341.94,334.30,334.93,335.81,336.82,359.92,370.13,393.51,,,,551.39,,337.58,327.90,339.79,328.39,335.84,,463.19,470.50,473.77,,,,433.34,,585.23,583.18,566.57,,,,
2004-05-18 22:01:26+00:00,L5,352.80,322.28,323.70,329.13,335.67,339.03,342.05,353.85,358.67,356.32,347.39,353.07,349.14,342.46,332.16,344.90,353.46,352.40,367.58,364.81,367.01,366.65,364.40,361.36,343.93,343.59,339.14,335.05,350.34,359.67,365.12,369.86,389.90,385.40,365.19,366.65,371.19,385.68,398.63,390.97,371.67,351.26,347.62,350.90,
2004-05-26 22:09:57+00:00,L7,327.17,314.08,313.95,316.51,319.68,331.67,,,,,,339.27,336.80,329.86,329.87,336.95,345.98,347.38,351.39,357.50,361.61,350.83,,,,,,322.58,340.09,355.79,359.30,364.09,364.29,360.06,358.21,357.02,,,,,,327.71,326.23,333.89,351.75
2004-06-11 22:09:50+00:00,L7,325.89,305.42,,,,,,328.46,328.34,331.91,333.59,335.01,323.81,324.09,323.85,325.48,338.53,,,,,,,318.76,314.20,316.08,321.24,314.67,332.59,345.65,345.50,353.49,,,,,,348.82,367.76,366.36,350.04,320.40,318.10,323.18,333.40
2004-06-12 21:55:59+00:00,L5,342.54,321.74,325.40,326.99,326.31,333.21,339.30,344.77,345.10,347.81,351.63,345.03,338.62,336.79,340.99,342.34,354.94,356.06,355.92,360.91,362.31,351.44,342.34,333.19,330.65,328.64,341.57,335.93,350.25,360.85,359.01,361.94,362.69,358.84,355.66,356.79,353.28,360.39,379.61,379.92,360.77,337.56,334.04,337.65,350.59
2004-06-27 22:09:48+00:00,L7,302.54,292.62,297.36,301.07,308.56,319.46,320.68,318.78,310.88,,,,,,,313.03,326.53,328.92,326.40,343.41,343.24,332.60,317.70,298.90,302.74,,,,,328.30,332.81,337.40,350.43,340.09,334.69,338.93,331.29,338.41,357.08,,,,,,322.84
2004-07-06 22:03:36+00:00,L7,353.87,319.59,316.10,308.69,314.67,331.34,338.70,,,,346.70,343.87,,,,331.35,,,331.21,344.51,338.07,,298.48,,325.72,333.61,339.20,,,,361.38,364.16,362.44,353.61,342.97,341.72,335.37,342.36,364.08,361.06,347.08,,,,
2004-07-29 22:09:38+00:00,L7,329.80,,,,,,333.76,337.96,332.99,339.22,340.03,336.98,335.65,331.45,331.24,338.43,337.68,,,,,,350.69,334.09,330.08,321.82,323.39,323.62,331.85,346.49,346.93,,,,,,346.86,354.21,367.88,363.49,341.35,320.01,316.86,327.80,356.65
2004-07-30 21:57:15+00:00,L5,347.98,316.67,317.77,324.89,324.43,335.86,341.86,347.31,344.43,348.97,339.91,340.12,337.01,332.48,330.96,339.71,343.36,344.29,358.93,361.69,362.35,368.52,350.36,338.84,335.42,329.27,322.29,321.09,329.21,337.46,347.95,355.78,356.80,358.29,351.17,353.24,349.60,363.77,374.88,367.05,349.25,322.56,312.49,322.53,353.41
2004-08-15 21:57:37+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-08 22:03:17+00:00,L7,335.10,305.10,307.69,317.35,324.72,325.96,342.04,338.89,343.58,,,,,327.65,324.13,335.02,340.83,338.29,347.34,355.68,356.13,349.10,333.99,312.08,307.10,,,,,340.55,345.04,345.27,350.40,343.17,346.22,338.62,322.24,336.45,353.01,,,,,313.80,330.45
2004-09-24 22:03:12+00:00,L7,315.08,296.42,307.77,311.67,,,,,317.89,326.66,325.09,321.41,313.52,314.76,308.54,319.31,331.60,325.33,333.55,339.63,,,,,300.42,301.24,309.45,298.50,308.78,328.18,330.22,333.57,341.63,336.66,,,,,342.60,335.90,315.92,293.46,297.95,301.97,325.34
2004-10-01 22:09:21+00:00,L7,332.31,299.47,303.45,307.50,310.67,319.21,315.01,,,,,,310.70,312.17,309.62,315.88,321.95,323.56,333.72,338.18,336.82,332.48,,,,,,286.25,308.55,318.26,322.12,325.41,334.86,331.91,334.83,331.37,305.60,,,,,285.19,286.65,299.93,327.97
2004-10-18 21:59:11+00:00,L5,344.18,326.07,331.13,331.95,336.94,343.28,342.73,351.04,341.98,343.73,339.16,341.21,335.37,334.98,322.91,342.10,354.28,351.50,359.04,357.78,366.09,362.75,352.87,320.70,316.52,319.71,325.39,330.78,331.36,340.12,341.69,342.22,352.53,352.50,351.00,349.54,342.95,345.99,354.90,345.92,327.46,307.52,311.65,326.02,350.48
2004-11-02 22:09:40+00:00,L7,336.26,314.43,323.63,328.85,334.19,337.09,343.79,,,,,,,329.21,321.47,331.87,344.81,344.20,351.37,349.43,350.90,347.93,334.17,,,,,,323.24,334.66,334.31,337.89,343.79,343.60,346.49,342.29,332.68,,,,,,313.06,320.84,355.91
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.32,,,,,,,,,,
2005-01-13 22:06:52+00:00,L5,,,,,,,,,,,,,,,,,,,,,350.45,371.28,367.46,347.17,345.53,338.37,337.59,336.88,336.44,326.21,340.19,,,,,,,,,,,,,,
2005-02-14 22:07:21+00:00,L5,317.12,307.14,305.57,309.15,316.91,329.38,333.29,342.60,343.92,342.23,343.56,333.31,326.47,331.85,326.75,325.38,329.51,330.54,341.11,346.10,352.71,341.37,332.06,327.72,327.32,318.68,328.31,321.47,336.44,339.25,334.84,339.56,348.22,334.82,328.90,324.68,312.74,334.42,356.38,359.08,344.97,337.92,339.28,362.07,386.31
2005-03-03 22:04:17+00:00,L7,,,,,,,,,,,,,,,315.92,322.62,328.95,331.49,334.26,343.47,353.47,341.44,329.51,319.24,,,,,324.51,328.96,338.68,338.38,344.02,336.70,329.90,321.75,313.51,327.12,,,,,,,
2005-03-10 22:10:29+00:00,L7,,,,,,,,,,356.35,345.51,348.27,344.65,331.46,331.18,345.96,,,,,,359.19,357.60,340.94,328.37,322.62,317.62,313.51,326.30,331.55,347.46,,,,,,318.09,330.93,353.26,359.78,356.04,,,,
2005-04-04 22:04:14+00:00,L7,311.97,299.28,302.10,309.91,313.89,321.07,326.27,327.13,328.74,331.59,334.62,,,,,315.28,327.94,331.78,336.47,344.42,341.43,335.44,322.83,302.26,301.69,300.97,,,,,333.73,333.10,340.73,329.76,325.20,320.04,315.74,328.42,351.79,351.92,349.64,,,,
2005-04-19 22:07:55+00:00,L5,307.88,294.11,298.75,302.48,314.61,319.95,321.99,326.15,327.28,338.14,334.55,329.62,325.62,325.86,317.02,316.52,322.67,324.33,328.51,335.48,341.16,333.05,321.68,305.29,306.14,311.96,319.21,315.72,324.72,323.96,326.34,325.98,325.56,322.60,319.40,,,,,,,,,,
2005-04-27 22:10:21+00:00,L7,,,319.74,323.49,330.03,333.78,337.36,336.11,342.82,346.36,339.44,338.09,,,,,,341.28,357.29,354.93,355.57,354.40,348.69,323.62,329.12,323.62,327.48,,,,,,344.18,339.43,336.05,329.28,329.66,336.20,362.25,366.88,361.88,348.86,,,
2005-05-14 22:01:54+00:00,L5,307.97,300.54,304.20,308.67,318.26,318.50,325.95,324.94,323.41,316.50,327.95,324.89,317.70,321.45,314.52,319.05,326.86,329.60,327.17,338.45,346.33,330.94,322.50,300.01,309.16,307.58,316.40,318.96,323.67,322.99,326.67,325.76,329.94,324.16,328.88,322.93,317.32,328.91,355.23,352.57,358.01,342.05,343.45,367.06,387.77
2005-05-22 22:04:12+00:00,L7,339.41,327.51,332.64,342.02,345.07,348.24,352.93,354.88,,,,,346.44,339.11,339.34,340.06,356.39,351.33,362.28,367.72,368.66,368.57,354.94,,,,,337.10,348.27,357.68,360.36,358.12,356.69,365.60,361.52,355.42,341.54,352.29,,,,,372.04,401.45,430.99
2005-06-07 22:04:06+00:00,L7,331.93,,,,,338.04,349.59,352.79,352.64,345.21,342.42,337.06,337.18,332.73,328.84,349.71,,,,,,350.27,357.32,327.87,336.96,338.34,338.83,323.08,334.74,344.71,344.44,,,,,335.97,322.76,346.00,368.14,373.60,369.81,362.58,374.37,389.75,
