,dates,mex0367-0000,mex0367-0001,mex0367-0002,mex0367-0003,mex0367-0004,mex0367-0005,mex0367-0006,mex0367-0007,mex0367-0008,mex0367-0009,mex0367-0010,mex0367-0011,mex0367-0012,mex0367-0013,mex0367-0014,mex0367-0015,mex0367-0016,mex0367-0017,mex0367-0018,mex0367-0019,mex0367-0020,mex0367-0021,mex0367-0022,mex0367-0023,mex0367-0024,mex0367-0025,mex0367-0026,mex0367-0027,mex0367-0028,mex0367-0029,mex0367-0030,mex0367-0031,mex0367-0032,mex0367-0033,mex0367-0034,mex0367-0035,mex0367-0036,mex0367-0037,mex0367-0038,mex0367-0039,mex0367-0040,mex0367-0041,mex0367-0042,mex0367-0043,mex0367-0044,mex0367-0045,mex0367-0046,mex0367-0047,mex0367-0048,mex0367-0049,mex0367-0050,mex0367-0051,mex0367-0052,mex0367-0053,mex0367-0054,mex0367-0055,mex0367-0056,mex0367-0057,mex0367-0058,mex0367-0059,mex0367-0060,mex0367-0061,mex0367-0062,mex0367-0063,mex0367-0064
0,1986-03-10 16:56:16+00:00,,,,,,,,,,,,,,,,,373.09014690122683,311.0391147080076,,,413.1800609138847,,,127.33597892967097,,399.43470526568774,320.71822899459096,179.3868257543867,408.0315419279167,290.999725309561,56.77783616671282,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.19707355351943,263.0405438449294,154.0563819594284,,50.32644351542818,,
1,1986-03-19 16:49:55+00:00,,,,,,,,,,,,,,,,405.3406448689179,331.1197802023646,282.8083331502536,,,376.15222277245255,,,,,360.26512128598137,301.58342060524166,166.04576596375045,393.1775577294832,275.2828548756588,64.63246435608212,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.52563818177913,260.07382877168743,160.28847708971338,,22.666845038997295,,
2,1986-04-11 16:55:37+00:00,,,,,,,,,,,,,,,,,373.6631611607597,306.3357953834169,,,413.03021529241016,290.45307101760005,,124.11025132924891,,375.91420380638436,283.3335689745129,147.9698592029375,408.53886221480593,292.4781050610748,89.66164585556125,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.116275214195,264.9709364067411,150.1403634740077,34.76982818588477,48.06634873258676,,
3,1986-04-20 16:49:14+00:00,,,,,,,,,,,,,,,,394.9979094279895,329.0733283627557,289.98667494259774,,,402.967930799904,258.39236703670167,401.2939042006484,,,367.3158191246664,316.63658479229775,175.48185747766374,390.6740970790262,276.7254038616675,66.82953875015134,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.29938635272987,258.7854150515329,128.6654308929499,33.3950665212226,49.63693065575767,,
4,1987-09-14 16:50:46+00:00,,,,,,,,,,,,,,,,404.6338046105568,318.4820475376816,310.401938192317,,,414.0151300576192,,402.8576711923126,,,356.2243763324674,,146.44447884291603,402.8987646324329,295.3468137933017,110.19383271575168,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.06195372946013,,117.40425965981844,11.776272399042313,,288.67367180336737,243.69271120036743
5,1990-02-10 16:45:34+00:00,,,,,,,,,,,,,,,,411.54153914639835,,,294.1772266798255,289.1254600317097,,238.35341796405652,411.8241410860509,150.16835527712496,,,,,416.19566592533414,304.20287188394866,90.61345630747208,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.83253717815325,263.3552765742393,135.04839445974696,22.773282394981067,,,
6,1990-03-05 16:50:59+00:00,,,,,,,,,,,,,,,,,,,,,400.6533680144325,,,,,357.92507439162216,291.15280658876065,149.7295545530977,395.9347379569196,285.5636545325648,76.98853132022158,13.275399792520496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800107635834237,,,
7,1990-03-21 16:50:25+00:00,,,,,,,,,,,,,,,,404.90383790464205,,,301.0127192547195,263.6530834975028,,,,,,360.3903191033181,256.0029896699781,,406.7381464946872,301.94045206613345,102.97728703567469,53.77228474865986,,,,,,,,,,,,,,,,,,,,,,,,,,,378.81711949048474,261.9315838565831,136.58662975160274,,,,
8,1990-04-06 16:50:11+00:00,,,,,,,,,,,,,,,,404.3832368395624,,,303.85127345008925,270.225536579496,,,,,,,,,410.63378238755797,306.45560162438693,113.64159263951312,16.597467089621926,,,,,,,,,,,,,,,,,,,,,,,,,,,355.3890040667897,255.42297397747276,118.42579663525801,2.7533433246128616,,,
9,1990-04-15 16:44:09+00:00,,,,,,,,,,,,,,,,,293.45457906521926,297.3848842125547,,,402.2918093219008,,,,,370.0936121246402,278.7695811728083,168.95966171508476,395.1523820277815,287.8525813839877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3181975337274,268.30094493605685,141.44412270851097,18.433297227354565,,,
10,1990-04-22 16:50:21+00:00,,,,,,,,,,,,,,,,,,302.78673174482253,323.79146327753466,282.72986398576336,292.1228073297111,270.41843515000016,405.1937625497523,,,,,,403.2630038535952,295.71978608036045,82.92722299693811,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.8283129145458,271.99653225682783,142.28913799753553,14.716269793744901,,,
11,1990-05-24 16:50:16+00:00,,,,,,,,,,,,,,,,404.40756431755466,,,322.797270469045,289.67786749161945,305.96607026735484,250.82981821325438,,147.73759922601468,,,,,409.9610996172129,309.1447605448081,,42.0655526241778,,,,,,,,,,,,,,,,,,,,,,,,,,,373.132313386672,264.69163116756005,147.99612963832212,43.54881837611354,,,
12,1992-06-07 16:47:24+00:00,,,,,,,,,,,,,385.9824700661793,,,,,,,,,,,,391.4563122513186,326.8421965014205,,25.693599549695335,403.51693279499017,328.58450187622,,54.48432403393202,,,,,,,,,,,,,,,,,,301.11254567993683,,,340.4260567024698,,,,,,356.6045543424486,258.7275673844751,139.4301962545421,,,295.7321110502833,250.90114673748297
13,1992-08-26 16:46:19+00:00,,,,,,,,,,,,,,,,410.86613974711406,278.04014226347954,,286.9338323405616,288.58517989561017,282.54195118735146,233.14014216135038,407.2527941574741,,,336.6246049375766,,49.440309360094524,413.88258733847005,323.3007438365,,20.05118218600603,,,,,,,,,,,,,,,,,,,,,,,,,,,373.101796324254,259.3009389669368,150.48024306937583,,86.44186281629445,328.23878953187926,269.22352403524553
14,1993-01-08 16:51:40+00:00,,,,,,,,,,,,,,,,407.3490846600029,281.53908805267884,,323.9951019146374,307.0738065310446,301.40568324749023,,,146.55665238745925,,366.4615655338828,279.018290523369,73.0301970251553,399.1774317232695,313.02434865046735,,48.850190698714904,,,,,,,,,,,,,,,,,,,,,,,,,,,364.19944773550503,267.72540653773956,152.7977455761555,42.15314929750657,,296.99604932367725,267.9770082482418
15,1993-01-17 16:45:36+00:00,,,,,,,,,,,,,,,,396.6165274168765,289.3601048944125,319.23543170517104,299.9312031592908,286.11136830869305,276.95623097160455,,,,,352.17236710961754,252.95376213700422,,398.641832204791,297.95781338391964,95.23316347594675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.47601772286581,,276.5871404873227,235.38771605614787
