,dates,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051
0,1999-08-26 22:06:20+00:00,,,,,,,,,,,,,153.0576546510056,157.31655788252223,158.81548821745716,162.55857537584356,158.835669221166,,,,,,,167.58149857170244,176.33394065287357,178.32366111401694,179.49663285896384,,,,,159.46691209613655,157.38196943528817,166.39897841737405,167.71418475453834,165.3198724400723,169.94670960909548,,,,166.52936738851383,,,,,,156.81274951556145,,,,149.4525036626942,239.31480942435925
1,1999-10-13 22:06:24+00:00,198.11534758475548,203.8713546668896,206.70508861283196,194.92422301474664,202.2968020000775,204.45688478163427,193.02832905463163,177.06225068227306,165.98809520110603,162.7628183834214,158.2878035254419,158.0983700383781,154.49603605756704,154.47188864109665,161.2585362674497,160.0250851780164,167.3204913754552,175.24285328722473,179.59352776820228,180.6963132023562,180.0620505804544,184.8122093883442,176.5904797226575,171.80167246000133,180.73577176283592,184.66681263761535,183.08974107515962,187.54582204013175,186.47131986942395,181.65436788995615,177.80292401936262,174.90652548335436,172.9100437944947,172.7159386987131,178.4557755510088,178.43257859489117,183.31190074217457,183.23811253373404,185.990311330669,185.8277578091166,173.076843476389,178.16992304471722,174.38981938556125,175.2345070818153,171.27606051287083,168.19804787499524,168.15367911406327,171.01126279555518,181.08978859827798,168.83297998560525,163.52135100450778,249.37230166050708
2,1999-11-21 22:12:24+00:00,207.08536499748845,225.28637553306672,228.6681742383877,210.7337108717515,213.6067936602867,208.6453104707733,196.0523265334281,178.46949814119256,170.151524211651,166.69685262367625,170.8888026167778,170.69415676921955,169.99653541257322,168.24299643831569,170.93355405064847,165.91254477097658,171.29331529787814,173.09732929006626,176.95241072987787,186.67117132024754,180.92075154616168,183.72157894652747,188.15145583920128,189.56641705452188,191.96384826150842,191.51771831567322,189.21616387837526,193.37712871569585,186.3036965061749,186.81555388106455,181.48415902476935,175.19403768811267,176.4573420838021,183.69492277438275,184.34635859038752,181.82431341453093,183.61264284960447,187.8229061463316,190.24066459463313,184.1134134468827,176.43264980425937,177.64087416142797,175.18856319978747,175.6845668546519,173.34861613213684,174.37898492959295,170.05224100132813,176.3576564398188,186.7581004448997,180.01836900266574,177.251960693187,261.0158228677346
3,2000-01-17 22:06:11+00:00,204.12829840082668,205.3329314770377,194.94225823391133,189.8187928819745,211.4385774052376,214.1560818839552,206.308035539961,189.83443480134184,179.50117068259985,175.42833527908064,173.74989096877968,168.65454186416642,165.04265726248744,163.8195602640754,165.45289825193996,156.02228444157464,154.6779506482149,161.0266302229059,169.81091993918506,180.8187633823534,188.6327441094902,195.09460042335456,199.19164773233447,195.42810020146567,190.33279179510325,186.2475612439612,185.86165668966632,192.27491397453824,192.22254943081845,193.83494427006713,186.57764193823044,182.5016559983617,176.28480541476833,179.02088894526742,182.16604642197262,185.54980194744195,181.1421988051308,185.64231416305387,193.27627324607062,191.8021349879111,192.18723594889374,176.50741843618667,173.40245832594005,180.24208797608685,180.85342952786272,185.1359141490879,176.68653969315216,174.8805010302249,181.5227819805942,175.45266049822942,170.80907175580145,277.811095069519
4,2000-02-25 22:12:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,192.03967752580976,,,,198.90911214944987,195.90025295626197,,,194.11410972957947,196.83230185182998,191.7482558685034,,,,,,,179.16366046616605,191.10658243453423,,,,,,,244.16018766153832
5,2000-03-12 22:12:09+00:00,,,,,,,,,,,,,,,,,,,174.82661714403002,176.49005950597854,184.99496746709184,191.29010309726877,200.69753615546298,,,,203.77093843214314,,,190.4391177975431,193.40186610439412,192.71686285260802,184.6843961478744,186.29223319860193,184.4332169425486,184.13651854266894,182.93182392755975,188.55748654165268,196.04166037250687,,,,,194.2321111944903,178.68719715105516,169.2255814640841,166.50846806342562,167.30779013396443,181.68683575834112,175.35375047097813,,263.4806418093413
6,2000-05-31 22:11:30+00:00,,,,,,,,,,,,,147.7295683976335,,155.77950052844517,145.44194406757043,146.78985739454987,150.44021392145268,,,,,,,,170.37105258831988,,,,,,165.81983446387716,159.52759537560047,,,,,171.7265721268074,169.02834860014025,175.7864136469157,,165.5620330142133,156.99334206122296,,,,164.96639612777267,,,,148.74559304326664,
7,2000-08-03 22:10:43+00:00,,,,,,222.54511933858976,214.27461561171972,200.3637054457912,186.21140331012953,181.34863343798398,170.30339592693372,170.10654028170694,170.05943188749566,176.68664037547268,173.74200411921643,,,,174.47381151254987,176.17370533849135,170.26633097787774,174.7279011414831,180.39439841825148,182.7078598269509,185.156807426805,,198.27229573033878,195.35833906698187,197.93755052681504,182.69771588006554,179.18459540494982,169.05615385316378,164.19044486751798,177.17392419852533,197.7672186691983,204.88862768981653,184.17299821759414,169.6056316699182,164.08149105504268,171.11204745676324,199.15238260425505,,,170.28298490722625,171.9590815099955,173.57690145635397,169.2802066494367,180.77658566134488,183.4434220280135,178.0294717672245,181.82127917488913,248.45020059777613
8,2000-08-19 22:10:38+00:00,,199.34940224266575,199.0009648841351,192.44312797545513,202.84032809201642,209.14125064816193,205.48573735056522,189.70129948192474,179.1456920116962,175.99943212318303,171.43038963394466,167.7694770934203,171.58939274584912,170.58324319824726,169.09684829472968,,,,174.18616943840817,154.3255226053527,161.96861113479676,178.75890681126128,185.67367677825396,190.74247819606433,195.246252363643,,192.01381131846097,193.99303053443543,191.49697972173212,186.80780220867217,186.27704588174015,181.09136488817853,176.77252719536688,185.3339958345886,180.76946797394416,170.61672603631615,152.44775024557495,153.4962983827946,163.66720360492215,180.86658862156594,184.9174199008662,,,165.8921604427867,166.16853727225396,169.32691815950676,176.11524655329842,176.35491309696977,186.59939802056,175.07605169325745,160.16791851434397,251.52251051929863
9,2000-09-13 22:04:02+00:00,,,,,199.53228675298837,,,,179.26940663886577,176.9126505428745,183.34543737766245,166.23039957331935,173.21899199195136,,169.11393769149683,164.9629502732858,164.53806863943095,161.447672049829,169.85353632445157,175.0902202136045,171.02762811486122,173.1082916878256,196.1689984217353,191.74301530236977,,185.11447758039918,182.92690630188554,182.0704532181757,180.963737599903,190.32858945301786,187.9058808249045,183.90002254127637,175.01576603500894,193.5503341455417,190.69352282760244,175.41165307484724,181.2744091649412,191.40487487615025,190.45737364638086,196.92043372622388,183.27261194791487,158.84948681636132,164.6177007997677,176.30988635149606,160.0237108296738,162.7817081826651,166.58551288172035,169.25381024765653,177.4980855655967,166.49004269935662,160.85915517469772,264.1274271801612
