,dates,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051
0,1999-08-26 22:06:20+00:00,,,,,,,,,,,,,123.08921118942595,127.34811442094258,128.8470447558775,135.91995896555053,132.19705281087298,,,,,,,137.6130551101228,146.3654971912939,148.3552176524373,149.52818939738418,,,,,137.67168048771498,137.4030071275684,142.42422364811034,143.73942998527463,141.34511767080858,145.97195483983177,,,,136.56092392693418,,,,,,132.83799474629774,,,,127.65727205427262,227.89825953423366
1,1999-10-13 22:06:24+00:00,202.11316007627386,208.66872965671163,211.502463602654,198.92203550626502,206.29461449159587,207.88358120293574,196.4550254759331,180.06061005091183,168.9864545697448,165.76117775206018,161.71449994674336,161.09672940701688,157.4943954262058,157.47024800973543,164.25689563608847,162.69029350569534,169.98569970313412,177.90806161490366,182.2587360958812,183.69467257099498,182.72725890813334,187.47741771602313,179.58883909129628,174.8000318286401,183.7341311314747,187.66517200625412,186.0881004437984,190.54418140877053,189.46967923806272,184.65272725859492,180.46813234704155,177.087150478728,174.90895004025387,175.11462619362413,180.85446304591983,180.8312660898022,185.7105882370856,185.90332086141296,188.98867069930776,188.82611717775538,176.07520284502777,180.83513137239615,177.05502771324018,177.89971540949423,173.94126884054975,170.86325620267417,170.5523666089743,173.19188779092883,183.488476093189,171.23166748051628,165.70197599988143,250.5145338009409
2,1999-11-21 22:12:24+00:00,163.2486309615278,172.68229468991393,176.06409339523492,166.89697683579084,169.77005962432605,171.07096701137846,158.47798307403326,145.59194761422208,137.27397368468053,133.81930209670577,133.31445915738297,137.81660624224907,137.11898488560274,135.3654459113452,138.056003523678,136.68805541366947,142.06882594057103,143.87283993275915,147.72792137257076,153.79362079327706,151.69626218885458,154.49708958922037,155.2739053122308,156.6888665275514,159.08629773453794,158.64016778870274,156.33861335140477,160.49957818872537,153.42614597920442,153.93800335409406,152.25966966746225,151.28309185031594,154.53897506582177,157.39288235280634,158.04431816881112,155.52227299295453,157.31060242802806,158.5984167890245,157.36311406766265,151.23586291991222,143.5550992772889,148.41638480412087,145.96407384248036,146.4600774973448,144.12412677482973,145.15449557228584,143.75020057975172,152.44671060202208,160.4560600233233,153.71632858108933,153.34101485539026,248.49104171460297
3,2000-01-17 22:06:11+00:00,189.5254179963885,187.80947499171188,177.4188017485855,175.21591247753634,196.83569700079943,201.63932725157963,193.79128090758542,178.8822744980132,168.5490103792712,164.476174975752,161.2331363364041,157.70238156083778,154.0904969591588,152.86739996074675,154.50073794861132,146.28703083861586,144.94269704525612,151.29137661994713,160.07566633622628,169.86660307902477,178.89749050653143,185.35934682039579,188.23948742900583,184.47593989813703,179.3806314917746,175.29540094063256,174.90949638633768,181.3227536712096,181.2703891274898,182.8827839667385,176.84238833527166,174.53644850503179,168.98336521254924,170.2591607026045,173.4043181793097,176.78807370477904,172.38047056246788,175.9070605600951,182.32411294274198,180.84997468458246,181.2350756455651,166.7721648332279,163.66720472298127,170.50683437312807,171.11817592490394,175.40066054612913,167.92481145048924,166.91529353689498,172.7610537379313,166.6909322555665,162.84386426247153,273.63884352539384
4,2000-02-25 22:12:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,211.73726056746256,,,,216.41807485314126,210.22576789564582,,,209.87217616290172,212.59036828515224,207.50632230182566,,,,,,,196.67262316985745,208.61554513822563,,,,,,,251.66402882026318
5,2000-03-12 22:12:09+00:00,,,,,,,,,,,,,,,,,,,197.33030282595996,201.80670589814972,207.49865314902178,213.7937887791987,226.01418254763416,,,,229.08758482431432,,,215.75576418971428,215.90555178632405,211.12896931964158,201.56216040932185,206.54555031233886,204.68653405628552,204.38983565640586,203.18514104129667,211.06117222358262,221.35830676467805,,,,,216.73579687642024,201.1908828329851,191.72926714601402,186.76178517716255,185.719896600998,201.94015287207804,195.60706758471505,,273.1250785301684
6,2000-05-31 22:11:30+00:00,,,,,,,,,,,,,115.76437107220512,,123.81430320301679,117.02843533385632,118.37634866083576,122.02670518773857,,,,,,,,138.40585526289152,,,,,,142.57241822720198,138.2174638253149,,,,,143.3130633930933,137.06315127471188,143.82121632148733,,137.1485242804992,128.57983332750885,,,,139.39423826742996,,,,125.49817680659146,
7,2000-08-03 22:10:43+00:00,,,,,,236.78864572704794,228.5181420001779,212.82679103569208,198.6744889000304,193.81171902788486,184.5469223153919,182.56962587160783,182.52251747739655,189.14972596537356,186.20508970911732,,,,185.552109814684,188.63679092839223,181.34462928001187,185.80619944361723,192.85748400815237,195.1709454168518,197.61989301670587,,210.73538132023967,207.82142465688275,210.40063611671593,195.16080146996643,190.26289370708395,178.12021610036442,172.49916859411857,187.14439267044605,207.737687141119,214.85909616173726,194.14346668951487,180.68392997205234,176.54457664494356,183.57513304666412,211.61546819415594,,,181.36128320936038,183.03737981212964,184.6551997584881,179.25067512135743,189.84064790854552,193.4138904999342,187.99994023914522,190.88534142208977,253.1980427272622
8,2000-08-19 22:10:38+00:00,,215.46312820451794,215.1146908459873,205.8712329436653,216.26843306022658,220.65105490662776,216.99554160903105,199.77237820808236,189.21677073785384,186.07051084934065,182.9401938924105,177.84055581957793,181.66047147200675,180.65432192440488,179.1679270208873,,,,183.13823941721495,164.3966013315103,170.92068111360354,187.71097679006806,195.7447555044116,200.81355692222195,205.31733108980063,,202.0848900446186,204.06410926059306,201.56805844788974,196.8788809348298,195.22911586054693,188.41578577992954,183.48657967947196,193.3908588155147,188.82633095487026,178.67358901724225,160.50461322650105,162.44836836160138,173.73828233107977,190.93766734772356,194.98849862702383,,,174.84423042159347,175.12060725106073,178.27898813831354,184.17210953422452,183.67933398872077,194.6562610014861,183.13291467418355,167.49233940609497,255.35911193878724
9,2000-09-13 22:04:02+00:00,,,,,162.23104541023244,,,,151.29347563179883,148.93671953580755,151.37294479815736,138.2544685662524,145.2430609848844,,141.13800668442988,140.09545604478183,139.67057441092697,136.58017782132504,144.9860420959476,147.11428920653756,146.16013388635724,148.24079745932164,168.19306741466835,163.76708429530282,,157.13854657333223,154.9509752948186,154.09452221110874,152.98780659283605,162.3526584459509,163.03838659640053,163.55389089977314,156.36514536363097,171.16958933988815,168.31277802194887,153.03090826919367,158.89366435928764,166.53738064764627,162.4814426393139,168.94450271915693,155.29668094084792,133.98199258785735,139.75020657126373,151.4423921229921,135.15621660116983,137.91421395416114,144.20476807606678,148.9076786061533,155.11734075994315,144.10929789370306,140.51302353319448,253.4699296536595
10,2000-11-07 22:09:53+00:00,171.01759777732394,185.92763129215686,190.51326079547042,178.47113487769423,185.5343531021884,182.4120781597196,,,153.61386423048032,146.34750503162945,133.03491262564168,141.10931086326946,142.15831225094814,,135.6264444261672,138.1262586857158,145.21265663257464,142.21053308593844,152.03745496901195,159.74619726433508,166.71069866691977,163.40082584062537,161.54406981620127,163.44101875086903,,164.3253318220115,171.76758313284085,172.49394423072732,175.11815597991222,176.3679348912852,176.47653247657757,165.90599552252183,168.10552009951465,165.6632177477614,167.37172945840223,170.973153422308,171.6035169462284,175.92473556545076,164.7554953858811,152.8518504152775,149.27488958658336,151.1685367253021,151.7368958572393,156.12023438137368,154.4987657530522,150.91804151139164,146.30804547917796,149.49921258879198,157.89196257760705,145.59245728494201,140.11425052466785,248.84952223312962
11,2000-12-18 22:03:49+00:00,,,,,222.95623212701014,,237.72242655344752,220.09233128643734,,,,,,186.87107205822497,,,,,,,205.4244766230862,,,,213.37365943697014,,206.50517420630456,207.38815894844396,208.7046186349731,214.61419355394014,,,206.3464074007375,204.11080157376782,192.57333626227788,192.76269543642286,210.86583453462998,,,,192.78981472495326,183.7822100832754,189.68868541370102,192.87568892371323,184.78098385718548,189.70101542899812,,188.1670196368902,193.91565973035824,187.25971592078835,182.42141851723537,285.2744716180268
12,2001-01-10 22:10:03+00:00,158.48575315761084,167.0982031808698,167.86669027039324,151.56667278051705,160.63494216039498,165.55053985549665,,,148.98127417446455,150.56579250648053,146.68620547099454,142.6513718012023,138.53618861111508,135.1909814380331,134.91175452773035,131.28235943161752,133.75685407031654,139.54020892107292,142.51577187933702,148.50883849860077,148.9100779140008,149.4821320076084,153.87956509306883,160.54433056916753,161.62239603996835,166.97001467827567,158.80295750791313,165.6032678869208,167.91112507276083,167.3649328095814,164.87221076538748,161.9148944181735,165.01781675242205,167.2190440745186,170.25771840675208,166.5706551897872,165.72700716822408,162.3797791300605,168.3696087833984,167.69280166068177,161.42231943128996,156.56565698088872,144.50548410751526,139.72776165567132,140.2662119903531,147.42951917841225,146.17105718655142,153.68851387972236,161.58893694279698,153.35415422044275,149.48261991304184,268.45496483418134
