,dates,aus0018-0000,aus0018-0001,aus0018-0002,aus0018-0003,aus0018-0004,aus0018-0005,aus0018-0006,aus0018-0007,aus0018-0008,aus0018-0009,aus0018-0010,aus0018-0011,aus0018-0012,aus0018-0013,aus0018-0014,aus0018-0015,aus0018-0016,aus0018-0017,aus0018-0018,aus0018-0019,aus0018-0020,aus0018-0021,aus0018-0022,aus0018-0023,aus0018-0024,aus0018-0025,aus0018-0026,aus0018-0027,aus0018-0028,aus0018-0029,aus0018-0030,aus0018-0031,aus0018-0032,aus0018-0033,aus0018-0034,aus0018-0035,aus0018-0036,aus0018-0037,aus0018-0038,aus0018-0039,aus0018-0040,aus0018-0041,aus0018-0042,aus0018-0043,aus0018-0044,aus0018-0045,aus0018-0046,aus0018-0047,aus0018-0048,aus0018-0049,aus0018-0050,aus0018-0051,aus0018-0052,aus0018-0053,aus0018-0054,aus0018-0055,aus0018-0056,aus0018-0057,aus0018-0058,aus0018-0059,aus0018-0060,aus0018-0061,aus0018-0062,aus0018-0063,aus0018-0064,aus0018-0065,aus0018-0066,aus0018-0067,aus0018-0068,aus0018-0069,aus0018-0070,aus0018-0071,aus0018-0072,aus0018-0073,aus0018-0074,aus0018-0075,aus0018-0076,aus0018-0077,aus0018-0078,aus0018-0079,aus0018-0080,aus0018-0081,aus0018-0082,aus0018-0083,aus0018-0084,aus0018-0085,aus0018-0086,aus0018-0087,aus0018-0088,aus0018-0089,aus0018-0090,aus0018-0091,aus0018-0092,aus0018-0093,aus0018-0094,aus0018-0095,aus0018-0096,aus0018-0097,aus0018-0098,aus0018-0099,aus0018-0100,aus0018-0101,aus0018-0102,aus0018-0103,aus0018-0104,aus0018-0105,aus0018-0106,aus0018-0107,aus0018-0108,aus0018-0109,aus0018-0110,aus0018-0111,aus0018-0112,aus0018-0113,aus0018-0114,aus0018-0115,aus0018-0116,aus0018-0117,aus0018-0118,aus0018-0119,aus0018-0120,aus0018-0121,aus0018-0122,aus0018-0123,aus0018-0124,aus0018-0125,aus0018-0126,aus0018-0127,aus0018-0128,aus0018-0129,aus0018-0130,aus0018-0131,aus0018-0132,aus0018-0133,aus0018-0134,aus0018-0135,aus0018-0136
0,1987-05-22 23:05:44+00:00,222.52184913323967,217.96322391771506,215.27560100658252,207.64261681025596,204.8108417361149,225.89564448399813,219.99107783958928,210.48690737662085,212.43734698046185,211.39166879046073,215.7469649242235,219.6005602424576,215.92287803113163,222.879037956204,219.63583441236202,212.69046541057335,213.88906559362977,222.79212097997012,213.49276621240412,206.84563818600628,203.33358762216542,217.96952852163832,220.83295835720392,220.71287691703196,218.0853275916644,219.6960432628027,212.3748499209976,212.4335886914271,222.5246795651717,225.00634928981717,214.73856192712844,209.71790621289554,212.95309262101097,205.50009487139386,204.23420761216917,202.05043382225045,201.9339776522338,210.1984798902797,208.06256351393174,206.20181477307221,206.65598901701256,193.8967537956105,196.91752324559636,200.7086862498685,210.1116772654915,216.23997024435104,209.8115438650653,206.0994103227676,199.800668040623,208.13790476242184,214.0471604852697,214.1726811734855,217.89101828758763,218.49457069175963,214.23042076487948,209.34330069464468,199.15737246741224,206.88189963919663,213.27646723584667,208.0692127713581,208.6066753617575,203.1691168242803,203.6326054321736,204.23724713238425,210.41283449671897,198.16055063735232,201.23823630406432,211.5657914799439,213.27402362888412,212.3708629344305,207.16784520487408,207.84408090571287,214.24504400288598,206.59189887289688,204.91241382252213,187.285539843712,198.05425471743501,197.87663273450778,200.0876947591707,199.25509050806568,195.85300043282297,183.31484634012878,189.41850246807843,188.28059391795836,181.8149503876469,177.33747958931997,187.4128221519362,183.01725595282537,181.66721722648538,185.44297184102055,179.34696527542667,193.30092692232674,181.64306778474648,176.48335112120546,177.9667505214872,175.6665699147614,175.60219339893808,174.53675553759757,178.42344819201077,183.5446548671823,174.70834027474714,184.61481762032832,184.46053282951493,183.59188155196875,181.60891057121995,188.09736447775526,190.4339009886345,187.76170424639196,188.4845715409421,187.88036120385485,186.66713288496317,197.849646290218,195.7151945833491,193.59751779812538,187.78431008129544,197.992410850788,186.7744040234612,186.3073129119174,192.6989082278818,198.92708463011985,196.38535272028363,201.30641919852422,210.2912014155536,213.30334322713867,209.14525885863137,204.4929195601383,206.86196323644765,205.6583612108405,221.39427825211956,204.05259632498158,206.58813342029856,204.83519681346735,200.60249864913908,194.58842942241085,192.16467717569137,183.9848830714477,185.3233901236549
1,1987-09-11 23:08:29+00:00,238.5319966596261,242.9364533271767,235.63475301439277,244.10760241262727,229.65069951815352,210.87165649566873,219.3062113126522,,,,,,236.00709442574896,233.1171638175516,233.07074237840393,228.62061406995778,235.061364073555,245.7861011873418,226.02987707948944,218.06707818932404,234.2999088366863,244.13116100550522,232.4818366108062,228.41714059379422,230.79808487051358,226.05971499435307,222.08353508582297,224.48264793335463,225.0858687727225,226.45116809847374,227.70306629078172,226.92054315537393,211.87984571458418,199.76356384328173,204.04816886007407,219.5865411654139,213.45641279994524,227.38638984989475,230.53337050040386,233.64490068839746,224.66314108487677,220.8160450370014,210.05207862812657,207.24013494196274,229.36549125724957,,,,,,,,,,,,,,,,,,,,,,,,,,,224.34885012400406,220.76468004077537,215.44121564095389,220.25920526880432,211.4948351305555,221.76814450760588,212.77450574482802,217.7377432076456,216.35757470683245,205.3421316514735,200.2340814104572,195.57133684003236,196.86104317267746,199.34175387593027,195.29022482980986,204.12132958901697,197.37848386362668,194.58316427371648,198.92274515455085,197.60104727214383,196.640080913735,200.41528148740701,190.59926124085462,191.87011816458877,191.67935617261173,195.20083679260796,190.82875587658722,192.4279761907416,192.56055167540944,193.23233175962466,200.26495668328158,206.99012851704202,202.80517487032523,191.519979888046,210.13935096401778,212.78063987599012,202.3390022213327,203.44545327717418,209.05113481660166,214.11494261459376,208.41714696481375,201.5828674388457,202.696820303983,201.95779927524958,212.7414736145794,213.3044798754822,221.7947277630685,204.46266527203767,204.88309664045522,208.66877285233448,204.18421366191703,206.38545837740762,224.38803491978226,225.548052283292,222.65503316970114,222.11560775837404,232.2575051014494,224.56033039978564,225.35100500877277,214.663177722781,221.94136262192964,212.7017350059457,210.52824202778493,205.799851179057,209.03549658281693,205.1984582327815
2,1987-12-16 23:10:17+00:00,246.9797898326013,235.66719629601278,225.5238803294886,232.2931509683609,241.49273344502504,,241.79211916967793,241.6735055034335,238.70878832802148,238.09825918468707,233.38852995175213,240.87701206752251,236.58141344358972,236.8556047170819,244.52875327208716,244.48395426426825,233.3014937747936,235.9504957875428,,,,,,,241.36098921609866,237.5119946902592,232.0325796977328,238.29325608125922,231.1375196440888,226.6817060103764,231.6547622526236,228.54704163644158,226.29889060883926,230.16153235206642,230.65730686563234,225.5947841792777,237.05743160464536,235.92161302796788,238.6915349952214,233.39548026307452,228.8466907708694,223.68245256091765,230.4493754895132,236.21947621570115,232.09259691444382,230.24683895972382,232.05159836059227,236.40428952881143,232.0129397409438,229.0276136429032,230.9360025588807,233.77018665154236,230.47510911574207,236.4722501504651,243.1296790705135,241.5258527771706,243.1872906103552,236.22807830953667,241.71588384008462,231.15235107768723,231.2811516784769,222.4142685698062,227.55050247855027,232.48474599878716,232.0237381455816,228.28574193262725,233.2546381250267,234.59675657898427,231.63140473767655,227.8060830519717,231.1231929396933,229.15320567586053,233.75657755651673,236.76730136081775,234.88445765775683,232.9422647150361,232.39622011021683,238.0968055136809,233.85622083792856,233.428993181217,217.22306350910634,212.70336090661942,205.76291639232056,216.14104968769857,214.30481464775426,213.8092587890186,210.5649147667697,207.3912460564376,197.1582065779338,197.35855035427136,201.53602890119473,205.94781586578125,206.48746485207207,206.34831065068943,204.76595068770786,207.52589518722533,205.71042283479744,206.06332831005273,203.65447662165923,204.68319878083096,199.3391483733526,201.06620805260349,203.89595330933915,212.449312756529,211.15776976241034,217.80952247412648,219.2856421009334,218.01994934856796,216.79581527828685,211.686350040969,214.75985221005675,227.1624194657118,224.0776773068787,225.03215216787925,220.60390724520104,222.8390055836049,218.15514390028204,210.4450853673942,205.3886984650285,215.85911226452063,219.49644109265435,221.1026509987973,227.54948195168214,233.36343721751405,224.32909019585904,227.12989828655958,231.06878102876553,229.97582288360363,228.90841630667376,221.63893466968233,224.24689168122586,222.40942285632792,226.26877309441653,226.66180706048377,225.8876614952166,223.38988653413435,215.10534933802782
3,1988-01-01 23:10:34+00:00,245.91780598981168,229.76790242180246,223.6804049354803,224.33147710069045,225.76240429533138,225.91896014430625,230.68225168057234,215.76719575243482,222.23009228550507,223.8274062772149,229.1852841508548,226.81437996128605,225.2167315222349,226.8868802516695,229.21013655843936,225.97187467753085,221.0558926795207,218.6011736395948,213.73226563929273,219.8135361435609,222.0676766244405,219.20298585217748,215.15936256366908,228.7151552152101,220.8163484547284,216.8466082806499,211.93852398051402,217.2864054087789,218.86030499272343,218.54318225228445,222.44335529494901,222.11626064806507,216.36015624796062,201.92337282697667,207.28272281553643,208.67534958738787,214.47950500011223,217.1718968665943,223.3461052844476,218.51646089549462,218.56744075509263,223.65129770914152,223.80330510162324,225.01141757217707,214.62985140308749,209.07133450751877,211.54095374839972,217.4797252288398,214.48222168212578,213.7977554280161,221.49498440309512,221.68972236980798,225.49652876239432,220.45513218141681,221.59365510699413,224.5894434778757,219.69579207968172,215.54597634345177,219.68714251504673,226.58510864229663,218.53909124252542,216.9663785556353,216.27161087753763,210.30079461121016,212.55243917239937,210.54247804604697,215.2400751373088,222.03080526573928,220.57267891902063,215.63103677992422,215.9611773897111,221.92726298171675,220.71392855564335,214.29887886169791,216.30533268679739,196.7128197588753,205.1583093689821,214.88836972736706,216.0729831720169,211.60712782283628,212.50586832004907,200.46981564254105,189.5069891577329,194.63096314125863,194.95640453687196,196.51084601239924,190.21257794302275,194.2067637670706,186.9124167057918,191.5751284499909,195.19572621903689,203.89984676851793,189.77592403748798,187.7149127088923,184.33991401896054,184.68721347096158,182.7626032625961,193.7319796119521,193.84315602749012,192.0289432907881,195.57862486899427,191.4859192449427,182.7187560917399,189.0581129125608,190.28665658427477,199.71937381774612,201.49613779214354,199.72299238332954,204.04857867320266,203.48063299808683,203.25234320233358,203.1264381395033,202.215624956077,202.28836592430685,201.4042589241913,202.10291715452013,205.6029486660479,202.0230684419062,203.40992339752484,201.9364887527419,212.84925405201966,211.12023698965442,211.6433806224575,216.86949537214474,210.7481210194215,214.62063028051512,219.48675327233389,221.07813973019233,221.95565729786702,213.7991034258902,209.98019907348433,208.59112939789085,203.8340634976945,202.3150377402837,206.61209532904428,200.06250347924285,200.0552683998829
4,1988-01-17 23:10:50+00:00,230.25565004335422,217.4515687727902,208.48070985352567,221.31495249038585,220.78851155430053,226.283912872957,227.50781608594426,223.58124075783658,211.1533642096755,215.80211686164614,212.66649751552436,218.0582696686158,213.67557528299247,223.5989508652959,210.54676902883884,215.60240096135536,216.0365768229472,211.00175733808175,202.06968327347718,202.85975030784758,205.14183795380004,209.59022008663513,219.06402114335924,225.3798996285862,219.76332423379446,218.94083131777006,214.82387562973872,210.10284545008503,213.03028748787,215.74468643919693,216.67875183097405,210.73149827302993,215.31584575942296,198.3420931294622,198.7461665248694,206.9618725697644,210.42851581983888,215.74507289026312,213.68566726531935,212.18925735936855,206.67878999412545,211.78931831364423,211.1992403226323,213.56579717463563,216.52588628378825,215.44370665651132,208.2586123976659,202.79795284568334,205.83349414781034,209.50483177615823,212.10807771837756,213.78759963747117,222.986418275073,216.3051769673314,216.59478185647222,218.68054787120442,216.95357703220142,214.9810275215444,217.22665762489433,209.2567347345815,207.40309854968035,216.00280564666477,211.1424256860544,203.0321973321982,218.12836384718165,213.4798516740338,207.9365219651773,212.9908441491559,214.5797802140918,214.05391969553807,209.2560668650025,216.9830309336035,220.46848013381737,216.82569709373604,212.83632614887804,203.17803135101727,196.8885105388354,205.41465506904174,206.77476177398898,208.6808175838818,197.82996690269715,192.02780075514218,188.08702142650225,196.30209282656872,195.60220194040488,202.37193249016752,191.76362496878536,183.35710577943587,175.93951186140083,183.5992415131306,189.32611276842985,191.14981461304723,187.06095568450607,182.66743945777378,184.32684202614288,177.7762875571013,178.29784758630413,190.21547922223093,184.75158019055652,187.83056126694282,193.17516876332672,184.29979832937457,184.6876586351981,186.05441690124928,190.32246726907664,197.46364057308284,193.71267357862553,198.07191854216327,187.32402129367622,197.8223214424577,199.75931422826667,192.04788909359272,202.00570479967055,209.26246451281557,203.31707203263758,196.67335794461854,190.49081263841404,188.6398639778786,188.21840903667723,193.98295263290228,201.9177839494479,207.64523309936317,215.0436158108271,217.86401308384302,213.75070762398667,210.47045873070036,209.33410227056598,215.55890204576875,212.07059932427435,208.13341362029627,204.39856467762598,199.05570107965465,204.9422387530138,201.30195331565753,207.16624468840456,199.86234427378028,193.4363679597443
5,1988-02-18 23:11:23+00:00,228.0412101501577,216.8695045390165,207.64586378016597,209.0889378440472,211.87081883439313,219.65264611569748,220.27687746368568,210.8449564134952,209.57498657853128,204.710202949156,210.02684868556187,206.5179173054168,198.25271828620788,209.6961167035774,207.49806148045872,213.86815732528774,209.4368216023231,205.2460284803708,202.33921023674432,192.82897062519646,201.91566830967784,201.17203994301414,205.1985953318683,206.2693813231923,200.6073010041381,208.15165876168513,209.2846722280411,206.5691973725465,212.73778936866543,211.75808743845766,203.28633432314416,198.78293275101748,190.75518034048193,189.42380397767954,193.47759460582267,200.9655413721637,199.76210072541036,202.69882286842267,202.50918470436835,202.2485488387767,197.57893376298932,196.11921245197632,198.09588762535972,198.76978809120914,204.8174583645454,198.42686194713596,198.68730953393262,197.90539380579992,194.9423277778358,198.67413544986996,202.0998719389894,199.63802323733333,200.34971634002102,202.00698324852303,206.6267156316912,203.3963489227743,196.80101667058307,201.13885624977442,201.78533244347045,200.80627335356039,197.6998618099888,206.06827620272858,204.82207561415632,192.2370670770134,203.47191495908427,201.84661815054935,205.8291580176039,198.8864391587929,203.23631819709382,200.23051554124797,205.05487304437779,215.49250574118983,208.15619533792503,206.97574151079857,207.62716979481652,193.862375180436,196.73597295815216,192.37179020156978,195.3817722843657,193.0056096912084,189.8525743842006,188.7701406042132,186.67998713368846,182.6938957046299,186.4205230321885,185.2749478824693,180.70425246883704,173.5287490935194,177.69508502288107,173.50113992816028,176.1732016906246,180.90562227274287,172.94837106436577,174.63773840420276,176.9491450408977,175.15005267910456,173.55979478483314,176.67309583073714,177.72067887464385,175.17557570892723,181.56523322855347,181.15717390393826,178.71283459491914,184.14090700692242,189.39122733855595,191.56048263976848,188.51734997663303,195.38477618575516,186.42184521121263,186.93715937574527,194.0470012374978,191.9867284968139,194.40625722159845,198.31309998759977,204.62896745945912,197.23504356692115,194.30438988364713,185.8925886546179,182.81219955469757,181.02808482597064,199.6620629838582,204.04244083971767,215.515680478683,218.7224108906485,210.81949643328196,202.01672963060548,206.03476977635665,205.32295596126593,208.74913323536742,204.43972388997827,204.8725875470216,206.79293080854322,197.47533641979447,203.35599204827702,209.93210230400837,195.02728314692808,191.67783043787
6,1988-03-05 23:11:33+00:00,217.2618579684103,202.8918671750827,195.19347032441294,199.397007949629,210.19151831612095,209.00694314858083,208.9510949511537,207.18252366983182,202.17895205479772,198.4922321352039,202.7317622801762,200.57881338992595,202.0522542531031,206.04634331088315,205.05342149186794,207.997394314314,204.07285714687703,197.96653486787199,192.91744159009616,183.71953517282242,197.86504519925455,195.09607875723552,201.98829536576034,201.30932806866736,199.0812060621567,205.4396795642179,211.20470953314634,198.0302161313913,199.99048105712902,201.3267163228267,193.32765870542534,188.2971593750363,187.66939573965465,181.21387640163138,187.1280767217035,191.6990849978294,195.1830280381756,199.91236854342316,197.67256597008551,193.8948253535583,187.14132184782275,185.24861957361236,182.6184098628688,194.8834702670652,194.6297177424472,194.57237660275044,191.3332326887048,194.9613490390191,190.15368719657496,196.8603553203392,198.04849167860144,200.11560723754917,196.90484075549523,199.53262000657264,201.80525693401546,203.8674982051323,202.82622686631296,196.67176990135167,199.61593004775804,197.54012334863637,192.78436581025954,194.11041312766108,196.69399347812447,184.95188323918416,193.42658010130484,197.24055574395283,198.502370760619,193.61836206974948,189.70360086020764,188.75064993502505,192.92973392191973,196.80204063214376,195.18065804711188,194.61790265137935,194.02671001388364,181.14143818508546,187.12012201990927,187.54669876947395,184.17699749793184,184.89500423673942,180.17024857891832,171.86079364657311,171.78481003080086,176.72066849389915,176.27275859142657,176.03992767623507,174.1988906215051,167.35222284283847,170.6480682812387,168.4246182191275,169.74825728726512,172.29754666487582,169.1733508434416,167.10697109760446,171.517578435228,177.65202953366426,169.08640980953138,165.4927882007106,170.76918169968707,166.35695817662224,168.15727274407297,171.52219715421302,173.96825302427797,176.15357259094793,179.2640126138922,185.1553552680071,179.77344268554208,175.50988363747413,176.7036531073211,172.6667140211863,174.3030095940791,176.0277012646671,181.03014856477213,188.35775425495694,188.1421785535569,187.95998372455182,178.3473171625762,172.68509050525375,165.83836336442025,165.91867423957845,184.83069974616973,192.9010370985257,198.2422869557024,206.39566499959346,192.9602451339907,191.9390167456187,195.57995911452664,200.07240245252746,194.93059994171435,191.57994018557133,188.30791499524315,191.6062897015351,183.3475341072885,186.76309746887654,194.83925513441687,182.4366744121315,176.31124850962453
7,1988-04-22 23:11:53+00:00,224.1827465428053,200.091687817261,192.19260132052142,198.89788605014476,193.55284393719322,218.3706775154638,215.94429769954826,205.45450830047986,205.16390851976607,208.31367538768905,213.5901755996575,206.88049813882324,205.4707188505623,211.94300884362738,214.1197818506876,216.638594563522,213.60512805178573,207.68306630982775,194.31618502479344,197.20754736985884,198.77289326529777,198.67838488698212,198.4511409763815,196.3163709218165,202.5895027223679,210.4672029897282,214.70849034301972,196.29089525567915,207.6685331151229,209.24745278127702,199.00205175058724,194.73972394132716,194.12454320567423,192.6708030155827,188.25177734383374,198.58841814811657,211.65048281856852,204.9792118114201,204.74162244517944,201.32498281893461,208.38101742342658,212.40716757376757,199.7491189145206,208.80335233813716,201.2710166068458,201.904715343009,210.3754213622336,199.99030073462725,204.434124485084,212.8008415892872,207.4056121921768,210.75953143549324,209.52954427952494,205.89351635940722,217.54946070912698,209.48132324317038,207.5553954225173,207.05857840612006,195.13140131076995,199.46862955875278,204.44751932421408,198.54426989039763,192.15140441671278,185.4128502896949,206.3645822729797,209.05707870840544,199.07961903387806,192.94234528803815,205.131088177055,204.68591267360665,206.32993483182017,200.79575984555404,195.68805580519708,194.19145485551633,199.41284814849269,191.20952169811736,190.4473708448985,197.19435898645256,193.28542449546043,191.69117720764868,177.83016672073796,180.2788676289569,182.77066155650442,176.9709208789365,171.94999856813183,172.49578591007605,169.5736696697072,171.41010043365694,169.03781104944179,164.62964469697982,173.07610713930023,173.06486408289362,163.0729271510142,158.18366503716823,172.77179829654645,172.01587138628014,168.1655538048458,169.11711482312688,176.33257218576577,165.6983718290645,164.6460402127809,171.4354826052257,173.30241963414474,165.13106499658682,188.4370528162675,179.8107918471967,181.65747390913123,179.84985845967205,175.0694374903955,180.39679565582568,179.80610926659284,178.3341939201096,186.97184295793468,192.52096647617927,192.38382185691836,190.44051056567156,179.93244105517425,180.47200330724226,179.4150353364344,170.28476299885696,175.76576573525477,189.86554150688823,190.12165264091666,198.928005718136,201.82561988296848,197.43032813198948,202.28238086082754,203.88107822099198,195.9356944678099,191.68138161809168,183.29544075514966,192.7574243255208,186.8352612301575,188.88141497762186,194.8564324092915,190.65869037203532,174.3912790111579
8,1988-05-08 23:12:02+00:00,212.23695660220855,193.1480880608313,197.2163186843495,189.27556119902846,193.6104094424082,220.49772846200204,203.31645392354787,195.7237896367763,189.92978850772948,192.25556188113066,199.58711264055694,202.28750193082922,197.06426972926187,213.21431654736207,217.49688254604047,223.90378091895835,206.33724052908696,201.89457482091632,195.17154285839908,185.5378240516871,198.53552574575363,196.92539494296497,200.1961259596888,203.2569834027906,210.0400317798224,204.36098386476118,212.36944655664942,205.20700380027878,196.0150054036203,203.754822973404,202.4925668934211,192.26528541917364,187.23353448964545,190.1762801932976,195.1213727576731,192.2214469734804,190.34143801097113,203.36720599760542,195.440050083979,190.40572991423076,204.71090772408073,205.57033763055514,194.53187602902975,196.24862584054318,191.22079775969482,193.00747930528397,191.38534703423167,187.8178650521946,193.68116927756694,196.20427172988542,206.04947402458234,205.10041778286453,210.61814150682315,206.91401720126956,207.35810674392744,204.0853119036145,200.04422212451817,197.39623424743766,191.84352819644766,200.7516426257319,198.49935916207443,190.63463778033858,188.45732492813002,196.87690296505127,196.51442232755412,192.1823656042617,196.26082067236695,203.3662839426078,196.12436434014788,201.0833302353886,201.83300456247406,198.13838153994587,191.8234644484553,196.48227147685273,187.7168483758814,179.72931959511195,187.13345196168726,181.11978991746437,185.99222349975625,182.24916231277132,178.35657185935727,183.28829029880868,171.48122620681838,172.2398546028382,160.32278501281644,158.6387622245429,167.87728940256852,158.731473354612,159.52092092944613,172.17902158949366,171.09972166508692,172.47095235118542,160.1491233554103,163.59857006189975,166.04529654313257,168.40165318717354,155.42922059681453,166.5027831808225,168.55696946386226,164.05858691552,164.00789905614434,166.14233082294703,158.19569190743334,172.38214961712092,176.58368071265778,172.2590106138035,177.52990823826119,175.3289460642967,171.75164486240504,179.18956767118829,173.93956359902856,181.8022932691849,184.49721039898063,183.89674406804892,181.7598563943989,186.88734666239307,184.04439618523472,181.0859528582917,176.34976419463774,179.8187158367537,178.6566745380532,191.01520771358253,202.3579932563875,195.4678540261912,195.24437533940414,197.7771700883447,201.6522995006701,195.94587788510498,198.84069755649114,188.35554259485323,191.57059142089003,198.78884478206686,193.8141290441164,200.79461002652417,200.92183577576134,186.54865493383656,177.47805373550563
9,1988-05-24 23:12:10+00:00,224.7655749167987,211.35734027061645,206.32787174664162,201.21182738779032,211.8417242860455,228.2907553924728,224.86787445015418,211.68969043767095,211.072918512395,221.83799009023318,226.12763667866486,214.85341262627347,221.67879419063118,219.03408790981157,225.94480375933128,234.18573987604353,216.29502239776113,215.08826664915227,212.69840360411575,208.50492660204276,210.69818253872322,206.6919371533928,206.23556891504893,215.32937510357323,208.0596626948864,214.44263827607057,224.88547751121465,208.0101020387736,218.94556581688363,215.92978616837075,210.2388281200042,202.48662532742082,198.3626674963502,204.50065183540056,203.23071440138483,208.17773914473983,214.3772548854594,211.71286733912123,202.2059291505694,192.211539533855,213.04728410626086,214.9978256506615,197.33693805081487,198.95278235125053,204.02984766084023,205.43374744689572,206.46527186678378,211.48939387221586,207.75597890995323,209.67382496881157,216.5949885683389,215.3384972360604,213.47157050046138,210.83998746081582,217.1217455881851,214.52762519862827,215.34475990499286,204.06633247386364,201.67999240988752,198.46556677083686,198.34556305423928,194.22469471031604,192.22741884904778,198.49976350624857,205.12907994509942,208.70354613210554,214.77979411453398,203.7813293548271,200.91108781162276,207.90658034411433,203.36793057371,199.0993544729443,198.6985433878672,199.60408633555045,209.7531356959064,204.10689678855786,202.42567958556035,197.69480746182953,194.61378133320866,194.12632142074756,195.78390821637058,189.8030065666698,184.35965792432694,185.70077383617183,179.01378485169738,179.343637046231,182.96850016114527,175.37838674751552,181.73927222072675,177.73118559143,181.03001026047414,176.24488856488418,172.83475343214207,173.76152837550012,179.92805141646326,172.30413493269037,176.21645943099023,176.9306785321724,175.27449673907134,168.501092185105,176.52448086807473,165.021619887001,163.45970421586708,181.09518036521612,182.6362463923124,187.86713645542252,196.03595888644995,189.96388770121888,183.77991321032746,181.3068827031099,192.23508531391087,185.93690758287136,189.70685791245683,193.95358010557018,194.69666519504918,198.64247562118052,210.36917062782624,194.30160862155918,188.20060250124965,188.64730660687812,193.0594609467818,208.91288236831818,208.32556003602912,203.46508249083328,209.29264986067412,209.25191105501256,217.70065232971578,207.00795687114828,208.2646362800692,199.1417661440398,210.28723127568193,204.67789239574904,205.60653932361404,211.98765823217565,220.79011116349236,194.7631879114083,188.16880423037586
