4340510.114	515123.904	1.074
4340510.072	515123.882	1.082
4340509.832	515124.037	1.133
4340509.837	515124.089	1.219
4340509.813	515124.129	1.216
4340509.805	515124.13	1.214
4340507.003	515125.767	1.591
4340506.683	515126.164	1.677
4340506.325	515126.406	1.744
4340506.065	515126.904	1.929
4340505.611	515127.754	2.21
4340504.945	515128.206	2.194
4340504.509	515128.62	2.066
4340503.646	515129.742	2.019
4340503.059	515130.33	1.96
4340502.924	515130.391	1.952
4340502.065	515130.5	1.841
4340501.562	515130.785	1.763
4340501.062	515131.102	1.671
4340500.009	515131.663	1.483
4340499.536	515131.962	1.362
4340499.054	515132.338	1.31
4340498.645	515132.774	1.218
4340498.101	515133.239	1.1
4340497.477	515133.623	1.033
4340496.359	515134.638	1.055
4340495.868	515135.141	1.142
4340495.352	515135.608	1.117
4340494.822	515136.074	1.17
4340493.803	515137.028	1.109
4340493.302	515137.442	1.056
4340492.716	515137.92	1.026
4340491.604	515138.81	0.852
4340491.048	515139.278	0.747
4340489.618	515140.388	0.628
4340489.066	515140.916	0.594
4340487.528	515141.831	0.587
4340486.791	515142.316	0.549
4340485.32	515143.599	0.503
4340484.637	515144.268	0.449
4340482.922	515145.497	0.388
4340482.124	515146.002	0.403
4340480.631	515147.131	0.488
4340479.49	515147.985	0.696
4340479.019	515148.603	0.752
4340478.514	515149.136	0.739
4340477.226	515150.243	0.774
4340476.585	515150.855	0.742
4340476.011	515151.496	0.741
4340474.539	515152.801	0.492
4340473.663	515153.467	0.497
4340472.843	515154.108	0.53
4340471.088	515155.339	0.52
4340470.347	515155.921	0.575
4340469.638	515156.545	0.575
4340468.31	515157.715	0.655
4340467.541	515158.601	0.643
4340466.897	515159.056	0.636
4340466.251	515159.52	0.623
4340465.166	515160.548	0.648
4340464.606	515160.958	0.7
4340463.441	515162.012	0.832
4340462.272	515163.226	0.747
4340461.576	515163.804	0.809
4340460.915	515164.237	0.852
4340460.179	515164.574	0.81
4340458.708	515165.523	0.874
4340458.071	515166.036	0.899
4340457.584	515166.658	0.894
4340456.319	515167.742	0.861
4340455.617	515168.312	0.914
4340454.293	515169.512	0.932
4340453.645	515170.157	0.94
4340453.021	515170.705	0.952
4340452.358	515171.275	0.928
4340450.918	515172.307	0.966
4340450.205	515172.812	0.957
4340449.502	515173.374	0.987
4340448.787	515173.94	0.983
4340448.051	515174.406	0.968
4340447.325	515174.955	1.007
4340446.61	515175.543	1.003
4340445.902	515176.095	0.989
4340445.196	515176.7	1.024
4340443.728	515177.683	1.002
4340443.038	515178.149	1.015
4340442.66	515178.402	1.009
4340442.268	515178.823	1.014
4340441.755	515179.343	1.022
4340441.165	515179.899	0.985
4340440.632	515180.396	1.01
4340440.068	515180.9	0.988
4340439.509	515181.39	1.018
4340439.018	515181.938	1.009
4340438.573	515182.524	1.014
4340438.031	515183.079	1.01
4340437.398	515183.662	0.973
4340436.772	515184.186	0.994
4340436.178	515184.669	0.966
4340435.808	515184.937	0.975
4340435.49	515185.098	0.955
4340434.896	515185.367	0.979
4340434.207	515185.812	0.959
4340433.502	515186.286	0.903
4340432.835	515186.777	0.879
4340432.106	515187.275	0.812
4340431.42	515187.82	0.695
4340430.079	515188.867	0.587
4340428.856	515190.03	0.45
4340427.718	515191.128	0.259
4340426.547	515192.278	0.041
4340426.013	515192.822	-0.094
4340422.618	515195.375	-0.616
4340422.227	515195.65	-0.614
4340421.822	515195.888	-0.538
4340421.215	515196.34	-0.548
4340420.896	515196.506	-0.553
4340420.6	515196.729	-0.559
4340420.217	515196.915	-0.562
4340419.784	515197.139	-0.566
4340419.353	515197.463	-0.605
4340418.985	515197.745	-0.555
4340418.587	515197.86	-0.6
4340418.156	515198.057	-0.585
4340417.667	515198.337	-0.629
4340417.199	515198.665	-0.64
4340416.66	515198.958	-0.661
4340416.104	515199.277	-0.658
4340415.611	515199.609	-0.697
4340414.903	515200.42	-0.714
4340414.497	515200.851	-0.701
4340413.503	515201.717	-0.741
4340412.646	515202.764	-0.814
4340411.728	515203.75	-0.796
4340411.121	515204.725	-0.841
4340410.802	515205.152	-0.87
4340409.936	515205.873	-0.927
4340409.079	515206.481	-0.944
4340408.721	515206.681	-0.966
4340408.205	515207.09	-1.15
4340407.868	515207.367	-1.165
4340407.824	515207.337	-1.127
4340407.655	515207.623	-1.187
4340407.407	515207.927	-1.098
4340407.028	515208.154	-1.086
4340406.811	515208.374	-1.157
4340406.553	515208.548	-1.153
4340406.254	515208.694	-1.136
4340406.145	515208.882	-1.209
4340405.95	515209.109	-1.216
4340405.75	515209.346	-1.167
4340405.556	515209.605	-1.2
4340424.468	515193.95	-0.332
4340423.783	515194.177	-0.388
4340423.392	515194.301	-0.468
4340423.02	515194.813	-0.541
4340422.803	515195.118	-0.554
4340421.526	515196.028	-0.664
4340420.825	515196.55	-0.664
