514071.284;4339360.353;1.091500;
514071.621;4339360.253;1.229500;
514071.627;4339360.245;1.282500;
514071.639;4339360.253;1.272500;
514071.648;4339360.175;1.275500;
514072.039;4339360.084;1.280500;
514072.503;4339359.745;1.462500;
514072.681;4339359.489;1.512500;
514073.516;4339359.176;1.627500;
514073.867;4339358.949;1.710500;
514074.870;4339358.662;1.743500;
514075.444;4339358.359;1.739500;
514076.681;4339357.717;1.632500;
514078.084;4339356.982;1.649500;
514078.575;4339356.809;1.622500;
514079.596;4339356.289;1.484500;
514080.828;4339355.592;1.340500;
514081.514;4339355.139;1.324500;
514082.314;4339354.754;1.278500;
514083.074;4339354.390;1.233500;
514083.741;4339353.959;1.216500;
514085.147;4339353.052;1.156500;
514085.984;4339352.582;1.093500;
514087.496;4339351.840;1.029500;
514088.970;4339350.926;0.969500;
514089.704;4339350.557;0.918500;
514090.923;4339349.957;0.929500;
514091.496;4339350.037;1.004500;
514092.151;4339349.656;1.006500;
514093.396;4339349.054;1.011500;
514094.166;4339348.832;0.973500;
514095.626;4339348.197;0.993500;
514097.013;4339347.397;0.975500;
514097.770;4339346.976;0.955500;
514099.167;4339346.135;0.947500;
514099.875;4339345.711;0.995500;
514100.631;4339345.362;0.952500;
514101.352;4339345.039;0.987500;
514102.129;4339344.660;0.951500;
514103.628;4339343.984;0.951500;
514105.181;4339343.222;0.940500;
514106.600;4339342.351;0.950500;
514107.300;4339341.966;0.991500;
514107.946;4339341.528;0.942500;
514109.358;4339340.673;0.934500;
514111.005;4339339.976;0.906500;
514112.546;4339339.062;0.922500;
514113.389;4339338.589;0.920500;
514114.073;4339338.129;0.970500;
514114.770;4339337.527;0.937500;
514115.516;4339337.049;0.999500;
514117.115;4339336.238;1.004500;
514117.869;4339335.751;0.976500;
514118.506;4339335.224;1.008500;
514119.261;4339334.788;0.971500;
514120.043;4339334.353;0.995500;
514121.478;4339333.269;1.015500;
514122.199;4339332.886;0.976500;
514123.806;4339331.869;1.043500;
514124.580;4339331.311;1.001500;
514126.201;4339330.614;1.035500;
514127.009;4339330.523;1.039500;
514128.432;4339329.858;0.983500;
514129.226;4339329.560;0.908500;
514130.062;4339329.178;0.782500;
514130.961;4339328.773;0.720500;
514131.751;4339328.334;0.629500;
514132.631;4339327.837;0.511500;
514133.458;4339327.366;0.440500;
514135.152;4339326.748;0.263500;
514136.023;4339326.583;0.230500;
514136.860;4339326.317;0.137500;
514137.475;4339325.940;0.107500;
514138.105;4339325.805;0.007500;
514138.775;4339325.488;-0.064500;
514139.455;4339325.110;-0.145500;
514140.226;4339324.735;-0.244500;
514140.899;4339324.410;-0.314500;
514141.607;4339324.211;-0.357500;
514142.193;4339323.912;-0.462500;
514142.660;4339323.679;-0.493500;
514142.935;4339323.490;-0.554500;
514143.402;4339323.262;-0.585500;
514144.157;4339322.853;-0.662500;
514145.025;4339322.532;-0.682500;
514145.736;4339322.023;-0.726500;
514146.207;4339321.920;-0.834500;
514147.188;4339321.466;-0.888500;
514148.117;4339320.934;-0.893500;
514148.499;4339320.572;-0.920500;
514149.022;4339320.189;-0.870500;
514149.620;4339319.879;-0.858500;
514150.662;4339319.356;-0.837500;
514151.349;4339319.113;-0.866500;
514152.491;4339318.520;-0.946500;
514153.148;4339318.313;-0.969500;
514154.095;4339317.890;-0.929500;
514154.723;4339317.661;-0.947500;
514155.912;4339317.053;-0.951500;
514156.615;4339316.829;-0.954500;
514157.166;4339316.646;-0.953500;
514157.618;4339316.278;-0.975500;
514158.303;4339315.870;-1.001500;
514158.240;4339315.981;-0.930500;
514158.622;4339315.765;-0.968500;
514159.147;4339315.452;-0.973500;
514159.787;4339315.160;-1.005500;
514160.249;4339314.787;-1.045500;
514161.165;4339314.262;-1.006500;
514161.377;4339314.078;-1.003500;
514161.554;4339313.934;-1.041500;
514162.030;4339313.565;-1.015500;
514162.514;4339313.145;-1.045500;
514163.651;4339312.463;-1.025500;
514164.131;4339312.169;-0.990500;
514164.398;4339311.847;-0.974500;
514164.899;4339311.580;-1.019500;
514165.863;4339310.814;-0.967500;
514166.443;4339310.366;-0.859500;
514167.520;4339309.654;-0.807500;
514168.668;4339308.825;-0.847500;
514169.196;4339308.517;-0.880500;
514169.668;4339308.216;-0.874500;
514170.632;4339307.489;-0.932500;
514171.819;4339307.138;-0.992500;
514172.821;4339306.446;-1.099500;
514173.658;4339305.827;-1.136500;
514174.085;4339305.685;-1.097500;
