4340509.693010;515124.081468;1.277000;;;
4340509.685502;515124.090997;1.277000;;;
4340509.677987;515124.096866;1.276000;;;
4340509.672341;515124.096145;1.279000;;;
4340509.568142;515124.211977;1.378000;;;
4340509.557792;515124.211265;1.369000;;;
4340509.545572;515124.216411;1.345000;;;
4340509.563430;515124.207595;1.335000;;;
4340505.104660;515127.819051;2.455000;;;
4340505.105612;515127.824904;2.449000;;;
4340505.093398;515127.832978;2.442000;;;
4340505.093381;515127.824196;2.446000;;;
4340503.253596;515129.453165;2.171000;;;
4340503.251738;515129.464878;2.174000;;;
4340503.251722;515129.456828;2.171000;;;
4340501.523586;515130.929701;1.892000;;;
4340501.528294;515130.931887;1.898000;;;
4340501.532067;515130.937003;1.902000;;;
4340498.045370;515133.716681;1.235000;;;
4340498.045359;515133.710827;1.235000;;;
4340498.051940;515133.708618;1.236000;;;
4340498.050997;515133.707888;1.241000;;;
4340496.862769;515134.650599;1.211000;;;
4340496.874060;515134.651309;1.210000;;;
4340496.876875;515134.647645;1.210000;;;
4340496.886269;515134.641040;1.210000;;;
4340493.852264;515137.517913;1.257000;;;
4340493.838174;515137.528917;1.256000;;;
4340493.841938;515137.529642;1.260000;;;
4340493.830672;515137.541373;1.254000;;;
4340491.630362;515139.542819;0.990000;;;
4340491.627551;515139.548679;0.988000;;;
4340491.629435;515139.550139;0.987000;;;
4340491.624730;515139.549416;0.983000;;;
4340488.813422;515141.318589;0.773000;;;
4340488.816249;515141.320779;0.768000;;;
4340488.817194;515141.322973;0.774000;;;
4340488.720712;515141.537588;0.842000;;;
4340488.730122;515141.539034;0.845000;;;
4340487.795779;515142.420513;0.821000;;;
4340487.788250;515142.419064;0.824000;;;
4340487.789195;515142.421258;0.824000;;;
4340487.126972;515142.941413;0.689000;;;
4340487.135436;515142.939933;0.688000;;;
4340487.129798;515142.943603;0.698000;;;
4340486.181857;515143.604094;0.679000;;;
4340486.180926;515143.609218;0.677000;;;
4340486.188458;515143.612131;0.675000;;;
4340485.659474;515143.952729;0.795000;;;
4340485.657608;515143.960782;0.797000;;;
4340485.667007;515143.956373;0.793000;;;
4340485.426339;515144.041732;0.777000;;;
4340485.423495;515144.030029;0.774000;;;
4340485.419743;515144.035890;0.772000;;;
4340485.012321;515144.482369;0.630000;;;
4340485.013258;515144.480904;0.626000;;;
4340485.014195;515144.478707;0.629000;;;
4340481.079374;515147.573224;0.617000;;;
4340481.080313;515147.572491;0.618000;;;
4340481.079374;515147.573224;0.618000;;;
4340480.081860;515148.381643;0.905000;;;
4340480.066805;515148.380209;0.904000;;;
4340480.086555;515148.377243;0.906000;;;
4340478.436217;515149.701410;0.965000;;;
4340478.424942;515149.708750;0.964000;;;
4340478.416471;515149.706571;0.963000;;;
4340477.740713;515150.524613;1.059000;;;
4340477.776419;515150.502589;1.068000;;;
4340477.776414;515150.499662;1.069000;;;
4340477.779261;515150.512829;1.073000;;;
4340476.884828;515151.113207;0.911000;;;
4340476.895167;515151.108796;0.910000;;;
4340476.895169;515151.109528;0.910000;;;
4340476.882962;515151.121261;0.910000;;;
4340475.243141;515152.532497;0.710000;;;
4340475.241262;515152.533965;0.707000;;;
4340475.235625;515152.537635;0.705000;;;
4340475.230930;515152.542035;0.704000;;;
4340475.224353;515152.546439;0.708000;;;
4340466.594542;515159.681773;0.903000;;;
4340466.585143;515159.686182;0.908000;;;
4340466.583264;515159.687649;0.903000;;;
4340466.571981;515159.690599;0.895000;;;
4340463.734192;515161.385188;1.082000;;;
4340463.735124;515161.380795;1.080000;;;
4340463.734184;515161.380797;1.078000;;;
4340461.909274;515162.914614;1.183000;;;
4340461.891401;515162.915381;1.182000;;;
4340461.889533;515162.921971;1.182000;;;
4340459.208591;515165.453485;1.224000;;;
4340459.209546;515165.460802;1.229000;;;
4340459.218941;515165.454197;1.226000;;;
4340459.216110;515165.449811;1.224000;;;
4340455.566490;515168.133965;1.343000;;;
4340455.561784;515168.132510;1.343000;;;
4340455.556145;515168.135449;1.343000;;;
4340455.557084;515168.134715;1.346000;;;
4340455.550510;515168.140583;1.350000;;;
4340452.035048;515170.633468;1.394000;;;
4340452.031286;515170.634207;1.386000;;;
4340452.026583;515170.634216;1.388000;;;
4340452.032224;515170.632741;1.390000;;;
4340449.198355;515173.376793;1.447000;;;
4340449.196477;515173.378992;1.446000;;;
4340449.201183;515173.379714;1.439000;;;
4340449.203058;515173.376783;1.441000;;;
4340446.743870;515175.770289;1.538000;;;
4340446.739190;515175.782739;1.537000;;;
4340446.747633;515175.770282;1.535000;;;
4340446.747640;515175.773941;1.533000;;;
4340446.757032;515175.765872;1.539000;;;
4340444.669305;515177.603921;1.526000;;;
4340444.683415;515177.603162;1.529000;;;
4340444.670237;515177.599529;1.528000;;;
4340444.670234;515177.598065;1.531000;;;
4340444.679650;515177.602438;1.528000;;;
4340442.559175;515179.532032;1.478000;;;
4340442.564812;515179.528361;1.476000;;;
4340442.556364;515179.537892;1.479000;;;
4340442.549783;515179.540100;1.487000;;;
4340440.561811;515181.396254;1.503000;;;
4340440.566521;515181.399172;1.501000;;;
4340440.570282;515181.398433;1.498000;;;
4340440.565574;515181.396246;1.499000;;;
4340437.886347;515182.868792;1.574000;;;
4340437.891046;515182.866588;1.582000;;;
4340437.886351;515182.870988;1.582000;;;
4340436.941234;515183.530750;1.377000;;;
4340436.941232;515183.529286;1.383000;;;
4340436.930893;515183.534429;1.378000;;;
4340436.929013;515183.535165;1.373000;;;
4340436.927130;515183.534436;1.375000;;;
