4340508.834165;515122.167178;1.301
4340508.119732;515122.445926;1.328
4340507.500435;515122.786695;1.437
4340506.108951;515123.702718;1.646
4340505.534844;515124.060965;1.739
4340504.708091;515124.634860;1.871
4340504.156189;515125.286531;2.109
4340503.743067;515125.705209;2.032
4340503.202458;515125.872381;2.146
4340502.374785;515126.457256;2.175
4340501.733774;515127.244490;2.323
4340501.213916;515127.926836;2.174
4340500.454333;515128.695271;1.951
4340499.621574;515129.568501;1.797
4340498.774593;515130.383943;1.686
4340497.539777;515131.073527;1.461
4340496.428935;515132.142696;1.423
4340495.106939;515132.991990;1.449
4340494.350100;515134.206111;1.411
4340494.009892;515134.870547;1.351
4340493.245810;515136.230318;1.256
4340492.865857;515136.774077;1.28
4340491.922366;515137.303558;1.215
4340491.260118;515137.811272;1.108
4340490.190185;515138.630075;0.968
4340489.088656;515139.650195;0.855
4340487.839386;515140.647914;0.798
4340487.288284;515141.226401;0.749
4340486.097349;515142.228399;0.716
4340485.069250;515143.274724;0.725
4340484.040044;515144.234694;0.644
4340483.658158;515144.751380;0.624
4340482.625891;515145.588408;0.606
4340482.256086;515146.028228;0.617
4340481.220826;515146.776708;0.649
4340480.657282;515147.245445;0.638
4340479.412704;515148.236571;0.758
4340478.819351;515148.857588;0.867
4340478.400012;515149.465828;0.916
4340477.243692;515150.367498;0.997
4340476.227956;515151.481863;0.906
4340475.670166;515152.006941;0.823
4340474.309230;515153.150516;0.794
4340473.731866;515153.769308;0.751
4340473.074375;515154.304093;0.795
4340471.591679;515155.239330;0.806
4340470.877814;515155.810817;0.829
4340469.555518;515156.989447;0.867
4340468.814468;515157.610752;0.931
4340467.450209;515158.980475;1.043
4340466.713916;515159.629581;1.057
4340465.139740;515160.932381;1.132
4340463.756608;515162.272136;1.203
4340463.044682;515162.872894;1.2
4340462.278100;515163.426189;1.265
4340460.742821;515164.897239;1.279
4340459.984947;515165.574930;1.338
4340458.441760;515166.848399;1.371
4340457.008791;515168.199962;1.425
4340456.343134;515168.889184;1.445
4340454.880263;515170.343996;1.492
4340453.389990;515171.737386;1.544
4340452.021094;515173.140056;1.573
4340451.296018;515173.751087;1.582
4340449.765648;515174.842306;1.615
4340448.942635;515175.402298;1.589
4340447.432530;515176.755478;1.664
4340446.651035;515177.379792;1.619
4340445.846070;515178.029035;1.676
4340444.310532;515179.365433;1.671
4340442.876748;515180.779941;1.68
4340442.157550;515181.510984;1.688
4340441.459098;515182.267602;1.712
4340439.917902;515183.595962;1.583
4340438.461534;515185.007588;1.377
4340436.875101;515186.294322;1.268
4340435.234063;515187.559938;1.205
4340433.616584;515188.846001;1.18
4340432.810557;515189.432310;1.188
4340431.350965;515190.636101;1.048
4340430.667400;515191.307066;0.937
4340430.037429;515191.963290;0.809
4340428.824986;515193.028283;0.592
4340428.061252;515193.594019;0.497
4340426.638397;515194.821890;0.333
4340425.967797;515195.386713;0.267
4340424.637600;515196.369238;0.111
4340423.946184;515196.872627;0.059
4340423.001623;515197.817810;-0.077
4340422.114990;515198.557964;-0.17
4340421.279401;515199.423165;-0.277
4340420.350575;515200.235123;-0.382
4340419.972545;515200.797915;-0.463
4340419.594599;515201.403886;-0.675
4340419.130000;515201.956600;-0.956
4340419.032143;515201.946544;-1.078
4340419.212884;515202.006936;-0.926
