4340508.414	515122.8122	0.558893
4340505.247	515124.5403	1.634893
4340505.246	515124.5462	1.656893
4340505.244	515124.5469	1.666893
4340505.24	515124.5418	1.623893
4340505.233	515124.5294	1.609893
4340505.228	515124.5272	1.607893
4340505.227	515124.5125	1.600893
4340505.223	515124.5067	1.599893
4340505.216	515124.495	1.581893
4340505.213	515124.4789	1.564893
4340505.211	515124.5038	1.588893
4340505.207	515124.4789	1.554893
4340505.204	515124.4709	1.544893
4340505.18	515124.4607	1.521893
4340503.997	515126.7434	2.331893
4340503.995	515126.7148	2.329893
4340503.993	515126.7163	2.322893
4340503.992	515126.7456	2.340893
4340503.99	515126.7192	2.331893
4340503.99	515126.7551	2.335893
4340503.989	515126.7178	2.342893
4340503.988	515126.7309	2.341893
4340503.986	515126.7156	2.330893
4340503.982	515126.7163	2.327893
4340503.982	515126.7178	2.342893
4340503.968	515126.7076	2.300893
4340503.967	515126.709	2.323893
4340503.956	515126.693	2.301893
4340503.953	515126.6864	2.284893
4340503.952	515126.6893	2.318893
4340503.952	515126.6988	2.321893
4340502.329	515128.2008	2.526893
4340502.326	515128.1371	2.533893
4340502.322	515128.1766	2.518893
4340502.298	515128.1547	2.521893
4340502.282	515128.1796	2.524893
4340502.282	515128.1569	2.511893
4340502.203	515128.1849	2.513893
4340502.197	515128.1776	2.494893
4340502.192	515128.1893	2.485893
4340502.19	515128.1798	2.494893
4340502.189	515128.1827	2.493893
4340502.188	515128.1783	2.504893
4340502.184	515128.1886	2.504893
4340500.729	515129.8871	2.036893
4340500.729	515129.8944	2.031893
4340500.72	515129.8908	2.033893
4340500.719	515129.893	2.029893
4340500.717	515129.8944	2.026893
4340500.717	515129.8988	2.032893
4340500.715	515129.8952	2.031893
4340500.715	515129.8908	2.025893
4340500.715	515129.8966	2.027893
4340500.71	515129.8996	2.033893
4340498.884	515131.2431	1.757893
4340498.882	515131.2424	1.760893
4340498.88	515131.2409	1.768893
4340498.876	515131.2409	1.767893
4340498.875	515131.2394	1.772893
4340498.873	515131.2453	1.770893
4340498.872	515131.2409	1.771893
4340496.615	515132.9373	1.466893
4340496.612	515132.941	1.476893
4340496.611	515132.9497	1.450893
4340496.61	515132.9388	1.460893
4340496.609	515132.9549	1.446893
4340496.603	515132.9446	1.441893
4340496.598	515132.9483	1.443893
4340493.49	515135.8436	1.316893
4340493.489	515135.8392	1.316893
4340493.489	515135.8502	1.302893
4340493.488	515135.8465	1.307893
4340493.487	515135.848	1.301893
4340493.486	515135.8553	1.286893
4340493.483	515135.8568	1.277893
4340491.56	515137.7604	1.028893
4340491.559	515137.7699	1.020893
4340491.558	515137.767	1.023893
4340491.551	515137.7787	1.018893
4340491.55	515137.7816	1.010893
4340491.544	515137.8014	0.995893
4340491.543	515137.7919	1.006893
4340491.543	515137.8007	1.002893
4340490.401	515138.9555	0.809893
4340490.401	515138.9555	0.804893
4340490.399	515138.9533	0.832893
4340490.398	515138.9533	0.831893
4340490.393	515138.9497	0.846893
4340490.393	515138.9497	0.846893
4340490.383	515138.946	0.848893
4340490.38	515138.9482	0.850893
4340488.309	515140.6538	0.579893
4340488.309	515140.664	0.573893
4340488.307	515140.6421	0.608893
4340488.306	515140.6428	0.606893
4340488.306	515140.6479	0.596893
4340488.306	515140.6538	0.586893
4340488.306	515140.6611	0.582893
4340488.305	515140.6435	0.600893
4340488.302	515140.6523	0.582893
4340484.844	515143.3163	0.428893
4340484.844	515143.3156	0.414893
4340484.842	515143.3156	0.410893
4340484.841	515143.3193	0.407893
4340484.84	515143.3207	0.408893
4340484.839	515143.3105	0.424893
4340484.836	515143.3112	0.418893
4340484.833	515143.309	0.417893
4340482.432	515145.6717	0.341893
4340482.428	515145.6724	0.340893
