4339360.440573;514071.844579;1.200000;;
4339360.403907;514071.857087;1.198000;;
4339360.392647;514071.873211;1.198000;;
4339360.384455;514072.026202;1.325000;;
4339360.391978;514072.024724;1.324000;;
4339358.627720;514075.491457;1.861000;;
4339358.636159;514075.476071;1.863000;;
4339358.641789;514075.468009;1.854000;;
4339355.602849;514080.521696;1.575000;;
4339355.598132;514080.514385;1.573000;;
4339355.602828;514080.509985;1.572000;;
4339355.607508;514080.496802;1.572000;;
4339355.600936;514080.504133;1.567000;;
4339354.722153;514082.528077;1.342000;;
4339354.735345;514082.539765;1.340000;;
4339354.738167;514082.539759;1.337000;;
4339354.743814;514082.541213;1.336000;;
4339347.964898;514096.723140;0.992000;;
4339347.952664;514096.720966;0.993000;;
4339347.947953;514096.716583;0.994000;;
4339342.158653;514110.855029;1.106000;;
4339342.162418;514110.855754;1.115000;;
4339342.164294;514110.852823;1.114000;;
4339342.164298;514110.855019;1.113000;;
4339342.161476;514110.855024;1.111000;;
4339342.159595;514110.855759;1.113000;;
4339334.783384;514124.533037;1.237000;;
4339334.784325;514124.533035;1.238000;;
4339334.789025;514124.530831;1.238000;;
4339334.783390;514124.535964;1.230000;;
4339328.949871;514134.477550;1.362000;;
4339328.947981;514134.473162;1.377000;;
4339328.949852;514134.467303;1.384000;;
4339327.033459;514138.066089;1.242000;;
4339327.031577;514138.066093;1.245000;;
4339327.033447;514138.059502;1.243000;;
4339327.036264;514138.056569;1.245000;;
4339325.082285;514141.158432;1.031000;;
4339325.075715;514141.167227;1.017000;;
4339325.072891;514141.165769;1.010000;;
4339321.199748;514146.851218;0.231000;;
4339321.210087;514146.846075;0.226000;;
4339321.208214;514146.850471;0.234000;;
4339321.212917;514146.850462;0.230000;;
4339321.208225;514146.857058;0.229000;;
4339319.128927;514149.846432;-0.257000;;
4339319.121404;514149.847910;-0.259000;;
4339318.817353;514150.264206;-0.438000;;
4339318.820169;514150.260541;-0.441000;;
4339318.817335;514150.253959;-0.439000;;
4339318.812630;514150.253235;-0.436000;;
4339318.806043;514150.252515;-0.441000;;
4339317.033096;514154.097717;-0.556000;;
4339317.031219;514154.099916;-0.545000;;
4339317.033106;514154.102841;-0.550000;;
4339317.029349;514154.106507;-0.552000;;
4339317.033100;514154.099913;-0.558000;;
4339315.461835;514158.663525;-0.598000;;
4339315.467472;514158.659123;-0.603000;;
4339315.465595;514158.662054;-0.600000;;
4339311.303944;514163.987191;-0.829000;;
4339311.264505;514164.027519;-0.831000;;
4339311.220314;514164.040774;-0.820000;;
4339311.279579;514164.039203;-0.817000;;
