4339360.383151;514071.824187;1.183000;;;
4339360.385986;514071.831502;1.191000;;;
4339360.368127;514071.839585;1.191000;;;
4339360.374666;514071.813955;1.193000;;;
4339360.229150;514071.981100;1.303000;;;
4339360.236658;514071.970840;1.301000;;;
4339360.256428;514071.978855;1.299000;;;
4339360.274303;514071.979555;1.291000;;;
4339360.294060;514071.980252;1.273000;;;
4339358.595492;514075.356837;1.884000;;;
4339358.575755;514075.367120;1.879000;;;
4339358.573878;514075.369319;1.883000;;;
4339356.526024;514078.596485;1.780000;;;
4339356.520400;514078.607475;1.781000;;;
4339356.518530;514078.614065;1.780000;;;
4339356.517593;514078.616263;1.779000;;;
4339355.484558;514080.657319;1.528000;;;
4339355.477020;514080.650745;1.527000;;;
4339355.475131;514080.646357;1.525000;;;
4339355.476066;514080.643427;1.521000;;;
4339355.478882;514080.639762;1.521000;;;
4339355.030562;514082.440421;1.304000;;;
4339355.029627;514082.444082;1.303000;;;
4339355.029631;514082.446278;1.307000;;;
4339353.189022;514086.872000;1.167000;;;
4339353.192799;514086.880045;1.167000;;;
4339353.193736;514086.877848;1.166000;;;
4339353.197492;514086.874181;1.156000;;;
4339350.705122;514091.398428;1.031000;;;
4339350.703288;514091.424781;1.027000;;;
4339350.715484;514091.405729;1.027000;;;
4339348.029040;514096.295568;0.948000;;;
4339348.010266;514096.318292;0.940000;;;
4339348.005567;514096.321229;0.937000;;;
4339347.998986;514096.323436;0.937000;;;
4339345.047941;514102.116977;0.935000;;;
4339345.053597;514102.123554;0.931000;;;
4339345.054543;514102.126481;0.930000;;;
4339345.051724;514102.127949;0.937000;;;
4339341.836097;514108.312831;1.054000;;;
4339341.842694;514108.319406;1.060000;;;
4339341.839870;514108.318679;1.060000;;;
4339341.840815;514108.320874;1.062000;;;
4339341.836106;514108.317954;1.061000;;;
4339337.967123;514115.279882;1.129000;;;
4339337.965240;514115.279153;1.126000;;;
4339337.963360;514115.279889;1.129000;;;
4339337.961485;514115.283552;1.129000;;;
4339337.962429;514115.285014;1.129000;;;
4339335.601924;514119.888823;1.203000;;;
4339335.602915;514119.916635;1.199000;;;
4339335.612314;514119.912226;1.193000;;;
4339335.611386;514119.918816;1.196000;;;
4339332.401663;514125.197551;1.244000;;;
4339332.402601;514125.196085;1.241000;;;
4339332.397904;514125.199753;1.245000;;;
4339332.396965;514125.200487;1.248000;;;
4339332.396011;514125.193169;1.245000;;;
4339332.397902;514125.198289;1.241000;;;
4339328.747257;514130.114047;1.268000;;;
4339328.749146;514130.118436;1.273000;;;
4339328.745382;514130.117710;1.272000;;;
4339327.151469;514132.566756;1.336000;;;
4339327.154299;514132.571142;1.333000;;;
4339327.157125;514132.573333;1.332000;;;
4339327.159015;514132.577721;1.333000;;;
4339325.843622;514134.537324;1.211000;;;
4339325.846442;514134.536587;1.209000;;;
4339325.846444;514134.537319;1.202000;;;
4339325.843626;514134.539520;1.214000;;;
4339324.958724;514135.772254;1.237000;;;
4339324.964365;514135.770048;1.239000;;;
4339324.970007;514135.768574;1.236000;;;
4339324.199606;514136.851051;1.180000;;;
4339324.193968;514136.854721;1.181000;;;
4339324.201477;514136.845193;1.179000;;;
4339324.204314;514136.853239;1.177000;;;
4339322.906259;514138.515641;0.892000;;;
4339322.921326;514138.523665;0.898000;;;
4339322.917568;514138.526600;0.897000;;;
4339321.854519;514140.088301;0.695000;;;
4339321.855464;514140.090495;0.694000;;;
4339321.856409;514140.092689;0.695000;;;
4339321.856410;514140.093421;0.701000;;;
4339320.870915;514141.883350;0.572000;;;
4339320.856813;514141.888499;0.573000;;;
4339320.857750;514141.886301;0.564000;;;
4339320.855871;514141.887769;0.565000;;;
4339320.418779;514142.605867;0.658000;;;
4339320.415956;514142.605141;0.650000;;;
4339320.424417;514142.602198;0.649000;;;
4339320.340471;514143.001261;0.493000;;;
4339320.335778;514143.007125;0.493000;;;
4339320.334847;514143.012982;0.495000;;;
4339320.137217;514143.493497;0.514000;;;
4339320.142869;514143.497147;0.516000;;;
4339320.138165;514143.497155;0.518000;;;
4339319.248140;514145.017556;0.653000;;;
4339319.257573;514145.031446;0.645000;;;
4339319.251905;514145.018281;0.648000;;;
4339319.085911;514145.305504;0.479000;;;
4339319.064277;514145.307007;0.478000;;;
4339319.059601;514145.322387;0.483000;;;
4339319.054881;514145.313612;0.483000;;;
4339318.822842;514146.014506;0.369000;;;
4339318.821014;514146.044519;0.371000;;;
4339318.816290;514146.032816;0.369000;;;
4339318.661904;514146.496418;0.104000;;;
4339318.656216;514146.472274;0.098000;;;
4339318.659978;514146.472268;0.100000;;;
4339318.368598;514147.132279;-0.067000;;;
4339318.366706;514147.126427;-0.068000;;;
4339318.377033;514147.114697;-0.065000;;;
4339318.378924;514147.119818;-0.064000;;;
4339317.928470;514148.252224;0.019000;;;
4339317.920010;514148.255899;0.024000;;;
4339317.918132;514148.258098;0.020000;;;
4339317.908731;514148.261775;0.018000;;;
4339317.381642;514149.153509;0.280000;;;
4339317.377907;514149.168886;0.270000;;;
4339317.180929;514149.489836;-0.340000;;;
