4339358.359782 514075.589287 1.350725
4339358.092921 514075.762506 1.331734
4339357.489460 514076.564338 1.377751
4339356.994374 514076.947304 1.388767
4339356.715775 514077.394291 1.385775
4339356.513378 514077.841873 1.343779
4339356.283275 514078.576427 1.337782
4339356.140537 514079.242022 1.306782
4339355.981286 514079.617796 1.312786
4339355.628310 514080.032711 1.299796
4339355.597361 514080.086199 1.329797
4339355.611346 514080.015907 1.323797
4339355.715114 514080.174553 1.317792
4339355.718876 514080.173814 1.306792
4339355.181832 514080.766191 1.084808
4339354.720117 514081.396494 1.057821
4339354.360322 514081.681136 0.993833
4339353.347636 514083.005582 0.938862
4339352.847582 514083.764777 0.858875
4339351.637336 514085.088116 0.841912
4339351.133549 514085.863420 0.811925
4339350.099564 514087.376016 0.741954
4339349.537385 514088.114828 0.671970
4339348.900033 514088.902085 0.669989
4339347.738215 514090.474931 0.620021
4339347.135743 514091.302382 0.641038
4339346.532286 514092.104948 0.646056
4339345.322612 514093.745221 0.620090
4339344.280479 514095.433500 0.585117
4339343.160333 514097.159982 0.610147
4339342.497632 514097.975099 0.580167
4339341.785080 514098.795430 0.544188
4339340.524643 514100.455558 0.580224
4339339.326368 514102.155832 0.609258
4339338.007398 514103.700419 0.607297
4339336.870333 514105.434253 0.664328
4339336.146304 514106.149938 0.742350
4339334.799720 514107.510126 0.772392
4339333.674482 514109.019964 0.822424
4339333.328876 514109.868913 0.853431
4339332.894897 514110.750228 0.861441
4339331.954458 514112.488101 0.883464
4339331.525147 514113.348913 0.887474
4339331.069338 514114.122670 0.887486
4339330.116602 514115.823238 0.903510
4339329.569627 514116.644737 0.947525
4339328.308275 514118.317315 0.995561
4339327.269058 514120.054637 1.021588
4339326.245669 514121.700437 0.992615
4339325.345410 514123.285995 0.986638
4339324.384755 514124.767727 0.886664
4339323.748311 514125.534493 0.980682
4339323.357462 514125.813338 1.025695
4339323.328663 514126.015408 1.021695
4339322.816542 514126.862463 1.011708
4339321.635220 514128.048887 0.907745
4339320.386491 514129.416224 0.861783
4339319.440102 514130.982837 0.763808
4339318.178009 514132.242603 0.638847
4339316.727636 514133.430978 0.624895
4339315.464187 514134.982062 0.528932
4339314.935121 514135.821831 0.463946
4339313.743020 514137.290077 0.418981
4339313.060368 514137.994712 0.279002
4339311.839396 514139.624772 0.006037
4339310.904443 514141.271150 -0.190939
4339310.042377 514142.645843 -0.354916
4339309.055134 514143.988558 -0.485888
4339308.580294 514144.640851 -0.534875
4339308.047006 514145.226642 -0.570858
4339307.445990 514146.335899 -0.745843
4339306.777018 514147.322312 -1.071825
4339306.374552 514147.939340 -1.158814
4339305.669251 514148.604493 -1.197792
4339304.671598 514149.392410 -1.285759
4339303.934372 514150.090559 -1.344736
4339303.551407 514150.567019 -1.371724
4339303.121406 514151.044295 -1.380711
4339302.275504 514151.992235 -1.380686
4339301.826476 514152.351703 -1.396671
4339300.902950 514153.032622 -1.427640
4339300.515997 514153.384658 -1.437628
4339299.770667 514154.283376 -1.459606
4339299.375481 514154.764250 -1.442594
4339298.975527 514155.209999 -1.416582
4339298.070184 514156.061430 -1.460553
4339297.228674 514156.836623 -1.465526
4339296.760767 514157.160991 -1.483510
4339295.708039 514157.665013 -1.515473
4339295.378252 514157.895442 -1.534462
4339295.111302 514158.018893 -1.537453
4339295.070033 514158.087039 -1.537452
4339294.829614 514158.315842 -1.581444
4339294.289126 514158.560560 -1.589425
4339293.374916 514159.190959 -1.659394
4339292.696149 514159.962199 -1.702373
4339292.490451 514160.662316 -1.718371
4339292.418587 514160.979380 -1.731370
