4340509.611916;515123.983559;1.186000;;
4340509.608195;515124.005521;1.190000;;
4340509.607216;515123.985764;1.184000;;
4340509.611002;515123.997466;1.178000;;
4340509.472898;515124.094335;1.237000;;
4340509.486998;515124.088453;1.235000;;
4340509.482296;515124.089194;1.234000;;
4340509.487938;515124.087719;1.234000;;
4340509.469157;515124.105320;1.227000;;
4340505.033566;515127.541090;2.340000;;
4340505.033584;515127.550604;2.339000;;
4340505.035466;515127.550601;2.339000;;
4340505.028882;515127.551345;2.341000;;
4340505.022284;515127.544771;2.342000;;
4340505.024136;515127.529399;2.340000;;
4340505.027907;515127.533783;2.342000;;
4340504.034723;515128.636387;2.069000;;
4340504.038500;515128.643698;2.071000;;
4340504.052634;515128.655381;2.079000;;
4340504.050747;515128.652457;2.083000;;
4340504.038520;515128.653944;2.075000;;
4340504.044156;515128.649542;2.081000;;
4340504.032853;515128.642246;2.079000;;
4340501.640413;515131.019491;1.806000;;
4340501.661109;515131.019451;1.802000;;
4340501.653583;515131.019465;1.802000;;
4340501.654548;515131.031905;1.804000;;
4340501.650792;515131.035571;1.810000;;
4340501.662073;515131.031158;1.811000;;
4340498.166663;515134.170187;1.119000;;
4340498.177948;515134.167969;1.111000;;
4340498.180775;515134.170159;1.111000;;
4340498.179825;515134.165770;1.109000;;
4340498.191107;515134.162089;1.106000;;
4340498.188288;515134.163558;1.104000;;
4340498.183594;515134.168690;1.106000;;
4340496.109219;515135.132875;1.183000;;
4340496.112045;515135.135065;1.183000;;
4340496.122388;515135.132118;1.191000;;
4340496.112983;515135.133600;1.175000;;
4340496.112982;515135.132868;1.167000;;
4340496.112989;515135.136527;1.167000;;
4340496.110176;515135.141655;1.181000;;
4340493.443623;515137.335012;1.160000;;
4340493.444577;515137.341596;1.161000;;
4340493.444577;515137.341596;1.156000;;
4340493.444580;515137.343060;1.151000;;
4340493.438913;515137.331362;1.154000;;
4340493.441725;515137.326233;1.150000;;
4340491.840586;515138.795936;0.963000;;
4340491.839646;515138.796670;0.963000;;
4340491.838666;515138.776180;0.947000;;
