4339356.94800	514078.35400	1.738
4339356.88300	514078.68300	1.712
4339357.22100	514077.96600	1.697
4339357.58000	514077.44200	1.686
4339357.81800	514077.04500	1.682
4339356.76900	514079.10000	1.672
4339358.17600	514076.60000	1.666
4339358.60000	514076.22000	1.664
4339358.97800	514075.94200	1.641
4339359.16000	514076.16500	1.636
4339359.30000	514076.03600	1.625
4339356.09800	514080.30200	1.566
4339356.36200	514079.91900	1.564
4339359.08800	514074.85500	1.547
4339355.78000	514080.60400	1.528
4339359.59900	514074.48800	1.521
4339359.12700	514075.47200	1.489
4339355.64200	514081.31700	1.466
4339360.27300	514074.22600	1.464
4339355.61500	514081.56000	1.462
4339355.33500	514081.99400	1.433
4339355.06600	514082.46100	1.398
4339355.35300	514082.05000	1.376
4339355.32400	514081.98800	1.372
4339354.90200	514082.57300	1.367
4339355.34400	514082.01200	1.363
4339355.34400	514082.00100	1.362
4339354.76100	514082.83200	1.359
4339354.44200	514083.37800	1.354
4339354.56400	514083.12800	1.35
4339354.26600	514083.51400	1.333
4339353.95300	514084.05100	1.306
4339353.75500	514084.30700	1.299
4339360.86300	514073.82500	1.296
4339353.44500	514084.86800	1.257
4339353.27400	514085.20500	1.24
4339352.94700	514085.73500	1.224
4339352.57700	514086.36000	1.209
4339351.95800	514087.05700	1.203
4339351.75000	514087.33800	1.198
4339352.40000	514086.59700	1.193
4339361.22600	514073.31700	1.162
4339361.40000	514072.90100	1.152
4339351.39400	514087.87800	1.148
4339361.51400	514072.88600	1.14
4339351.19400	514088.22200	1.119
4339351.00000	514088.55700	1.113
4339350.58100	514089.20300	1.064
4339350.31300	514089.55700	1.04
4339350.06500	514090.01000	1.031
4339349.83100	514090.35400	1.015
4339349.64000	514090.64900	1.014
4339349.50800	514090.86400	1.009
4339343.55900	514099.65100	1.006
4339342.88300	514100.90800	1
4339342.07900	514102.21000	0.996
4339343.18700	514100.32400	0.994
4339344.34600	514098.33200	0.99
4339345.24900	514096.81100	0.988
4339342.44900	514101.54100	0.987
4339345.92200	514095.49900	0.986
4339346.67600	514094.15500	0.982
4339348.40700	514091.13000	0.982
4339348.56300	514090.95500	0.98
4339347.46600	514092.98300	0.977
4339344.75700	514097.57400	0.974
4339348.09200	514091.73100	0.97
4339349.51500	514090.85100	0.94
4339341.84400	514102.78200	0.93
4339341.91200	514102.77600	0.928
4339341.87600	514102.82000	0.924
4339324.77100	514124.96100	0.919
4339323.58700	514127.04400	0.785
4339323.40500	514127.21500	0.773
4339323.55800	514127.07900	0.769
4339323.56600	514127.08600	0.756
4339323.56800	514127.08100	0.747
4339323.55100	514127.11100	0.741
4339323.58300	514127.09500	0.738
4339323.57400	514127.10900	0.737
4339323.56700	514127.13600	0.729
4339322.99100	514127.84300	0.711
4339322.67900	514128.30500	0.668
4339322.41200	514128.77400	0.598
4339322.09700	514129.26500	0.527
4339321.75200	514129.59500	0.487
4339321.44100	514129.69200	0.451
4339321.02100	514129.93200	0.404
4339320.56600	514130.18400	0.366
4339320.14400	514130.51500	0.311
4339319.82900	514130.94000	0.241
4339319.47000	514131.30300	0.21
4339319.20900	514131.59200	0.172
4339318.99600	514131.96200	0.145
4339318.74500	514132.36700	0.109
4339318.52000	514132.88000	0.082
4339318.33100	514133.36700	-0.03
4339318.12400	514133.88000	-0.101
4339317.93300	514134.34700	-0.173
4339317.87600	514134.62400	-0.186
4339317.64200	514134.90100	-0.21
4339312.00700	514141.84100	-0.269
4339317.48700	514135.27000	-0.332
4339314.54900	514139.37300	-0.374
4339315.08200	514138.64000	-0.375
4339316.51800	514136.55900	-0.388
4339316.76200	514136.34600	-0.396
4339314.90100	514138.92300	-0.396
4339314.76200	514139.13900	-0.398
4339315.37200	514138.43000	-0.402
4339316.06000	514137.32000	-0.435
4339315.51300	514137.92700	-0.443
4339315.91800	514137.45400	-0.458
4339317.30800	514135.62700	-0.462
4339312.32000	514141.36700	-0.462
4339310.93700	514143.05300	-0.462
4339317.32500	514135.54900	-0.466
4339312.62600	514141.09200	-0.468
4339315.47600	514138.18800	-0.475
4339312.90400	514140.79200	-0.475
4339313.47600	514140.26400	-0.478
4339315.46400	514138.26500	-0.48
4339316.40200	514136.86800	-0.481
4339310.81400	514143.29700	-0.482
4339317.10200	514135.85600	-0.483
4339313.79300	514140.01300	-0.485
4339314.25900	514139.52000	-0.486
4339311.08100	514142.81000	-0.487
4339316.32900	514137.11700	-0.494
4339316.37700	514137.05000	-0.506
4339312.09500	514141.73600	-0.511
4339309.41100	514145.40500	-0.511
4339312.10000	514141.64800	-0.513
4339311.89300	514142.02800	-0.518
4339311.48900	514142.49500	-0.522
4339312.87700	514140.75200	-0.524
4339309.57500	514145.07400	-0.525
4339310.67500	514143.47800	-0.532
4339314.00100	514139.64500	-0.533
4339309.06400	514145.69900	-0.535
4339309.80100	514144.71200	-0.538
4339308.76800	514146.11000	-0.548
4339308.50400	514146.61400	-0.549
4339313.19500	514140.62200	-0.567
4339308.13100	514146.94900	-0.567
4339310.82500	514143.22500	-0.579
4339310.02000	514144.30900	-0.61
4339307.86800	514147.43200	-0.619
4339307.52000	514147.96300	-0.632
4339310.33000	514143.96900	-0.638
4339310.47700	514143.72900	-0.66
4339307.14600	514148.50200	-0.7
4339306.74000	514148.83900	-0.733
4339306.64300	514149.16100	-0.788
4339306.37400	514149.49600	-0.808
4339306.14500	514149.94500	-0.87
4339305.67200	514150.64400	-0.891
4339305.94700	514150.34400	-0.906
