4340508.2630	515120.7990	1.086
4340508.2610	515120.8040	1.091
4340508.3200	515120.8680	1.107
4340508.4880	515120.7650	1.083
4340508.4990	515120.7740	1.072
4340508.4830	515120.7920	1.079
4340508.4440	515120.7890	1.094
4340507.7430	515121.0050	1.127
4340506.5500	515122.0090	1.35
4340505.5090	515122.6200	1.394
4340505.1680	515122.6480	1.406
4340505.2090	515122.6860	1.402
4340505.2240	515122.6730	1.393
4340505.1910	515122.6510	1.388
4340505.1560	515122.6490	1.396
4340505.0330	515122.6370	1.408
4340504.4360	515123.5070	1.567
4340503.9330	515124.0140	1.68
4340503.6270	515124.7280	1.808
4340503.2860	515125.3270	1.895
4340502.7170	515126.8020	1.972
4340502.3760	515127.4350	1.911
4340502.0590	515127.9870	1.772
4340501.0180	515128.5960	1.555
4340499.7020	515129.2580	1.404
4340498.1000	515130.1280	1.158
4340497.0400	515130.7020	1.123
4340496.7110	515131.1330	1.1
4340496.2190	515131.3260	1.12
4340495.8690	515131.8060	1.13
4340495.2300	515132.0540	1.109
4340493.9470	515132.9810	1.165
4340492.5920	515133.5350	1.009
4340491.4580	515134.5670	0.913
4340490.6920	515135.7430	0.71
4340489.8680	515136.8000	0.619
4340489.4370	515137.4240	0.513
4340488.4480	515138.8030	0.496
4340487.9580	515139.4800	0.454
4340487.0950	515140.9030	0.438
4340485.9090	515141.9930	0.45
4340484.4440	515143.0450	0.337
4340483.7330	515143.5140	0.287
4340482.3110	515144.5690	0.35
4340480.7990	515145.4560	0.371
4340479.4570	515146.2800	0.555
4340478.9980	515146.7700	0.551
4340477.5050	515147.8110	0.554
4340476.3280	515148.8890	0.536
4340475.2030	515150.0330	0.451
4340474.6360	515150.6820	0.441
4340474.1600	515151.2790	0.452
4340473.9720	515152.0100	0.45
4340473.2860	515153.2240	0.453
4340472.8170	515153.7910	0.453
4340472.1760	515154.1320	0.478
4340471.0140	515155.0660	0.459
4340470.4100	515155.5090	0.518
4340469.8310	515155.9130	0.552
4340468.7320	515156.6140	0.573
4340468.3280	515156.8200	0.626
4340468.2100	515156.9750	0.633
4340467.9490	515157.2770	0.687
4340467.4310	515157.7070	0.673
4340466.8690	515158.0280	0.638
4340465.9290	515158.9560	0.691
4340464.8810	515159.6890	0.69
4340464.2030	515160.2680	0.74
4340464.1110	515160.3940	0.767
4340433.5680	515187.5910	0.784
4340433.2590	515187.8570	0.794
4340432.3030	515188.5620	0.719
4340431.3050	515189.2960	0.576
4340430.1810	515190.0580	0.426
4340429.3740	515191.0170	0.331
4340429.3060	515191.4010	0.278
4340429.1010	515191.7050	0.244
4340429.1570	515191.9590	0.219
4340428.8720	515192.0620	0.191
4340428.3050	515192.7830	0.066
4340427.4180	515193.6060	-0.081
4340426.9650	515193.9800	-0.156
4340426.5420	515194.3940	-0.247
4340426.0400	515194.6610	-0.296
4340425.3770	515195.2450	-0.353
4340425.1620	515195.6910	-0.538
4340424.6530	515196.0560	-0.506
4340424.0020	515196.4240	-0.43
4340423.3850	515196.7970	-0.409
4340423.0350	515196.7940	-0.409
4340422.7480	515197.0450	-0.412
4340422.4670	515196.9970	-0.406
4340422.0440	515197.4540	-0.388
4340421.5320	515197.4880	-0.431
4340421.2920	515197.7870	-0.457
4340420.9020	515198.0190	-0.464
4340420.9410	515198.0160	-0.469
4340420.9800	515198.0760	-0.474
4340420.9890	515198.1400	-0.463
4340420.8410	515197.9660	-0.453
4340420.7450	515197.8420	-0.445
4340420.6960	515197.9060	-0.467
4340420.2310	515198.3110	-0.483
4340420.2640	515198.2670	-0.512
4340420.0660	515198.3610	-0.498
4340420.1980	515198.7610	-0.523
4340419.9050	515198.7810	-0.522
4340419.3270	515198.9000	-0.555
4340418.8500	515199.0050	-0.53
4340418.7030	515199.2170	-0.539
4340418.3360	515199.2500	-0.552
4340418.1390	515199.5620	-0.562
4340417.5570	515199.9240	-0.589
4340417.2410	515199.8040	-0.616
4340417.1550	515199.6840	-0.613
4340417.0850	515199.7980	-0.626
4340416.8090	515200.0140	-0.651
4340416.3190	515200.3450	-0.739
4340416.1140	515200.4960	-0.721
4340416.1720	515200.6560	-0.787
4340416.0840	515200.9920	-0.825
4340415.3640	515201.0840	-0.876
4340415.1570	515201.1380	-0.878
4340414.7600	515201.2010	-0.906
4340414.3950	515201.1410	-0.924
4340414.2610	515201.2240	-0.932
4340414.0270	515201.2840	-0.947
4340413.6870	515201.2930	-0.956
4340413.3960	515201.3830	-0.99
4340413.3420	515201.5140	-0.98
4340413.1450	515201.3900	-0.989
4340413.0920	515201.4990	-0.985
4340412.7540	515201.4120	-0.996
4340412.6780	515201.5820	-0.995
4340412.6630	515201.7160	-0.967
4340412.4710	515201.6060	-1.02
4340412.3650	515201.6090	-1.028
4340412.2870	515201.6160	-1.025
4340416.5790	515200.1680	-0.634
