4339360.3;514071.7255;1.077
4339360.288;514071.7263;1.082
4339360.288;514071.727;1.078
4339360.286;514071.7204;1.075
4339360.284;514071.7307;1.085
4339360.222;514071.8325;1.229
4339360.232;514071.8201;1.237
4339360.228;514071.8113;1.238
4339360.224;514071.815;1.246
4339360.218;514071.8113;1.231
4339360.225;514071.8069;1.227
4339360.228;514071.8164;1.236
4339360.22;514071.8208;1.24
4339358.573;514075.3188;1.823
4339358.585;514075.3151;1.826
4339358.59;514075.3224;1.823
4339358.594;514075.3246;1.818
4339358.595;514075.3217;1.813
4339358.592;514075.3224;1.811
4339356.025;514080.4214;1.542
4339356.034;514080.4141;1.552
4339356.033;514080.4141;1.556
4339356.038;514080.4155;1.552
4339356.039;514080.4155;1.55
4339356.042;514080.4148;1.545
4339356.032;514080.4133;1.541
4339354.607;514083.2675;1.332
4339354.609;514083.2441;1.331
4339354.61;514083.2405;1.324
4339354.609;514083.2397;1.327
4339354.611;514083.2397;1.32
4339353.291;514085.9774;1.231
4339353.299;514085.981;1.231
4339353.299;514085.9891;1.228
4339353.299;514086.0037;1.228
4339353.298;514085.9993;1.225
4339353.294;514086.0015;1.227
4339353.298;514085.9957;1.23
4339351.839;514088.6911;1.117
4339351.846;514088.6867;1.112
4339351.851;514088.6838;1.114
4339351.843;514088.6882;1.112
4339351.842;514088.6948;1.116
4339351.847;514088.6772;1.111
4339351.844;514088.6765;1.11
4339350.395;514091.4634;1.008
4339350.394;514091.4649;1.005
4339350.399;514091.4729;1.007
4339350.4;514091.478;1.009
4339350.403;514091.4831;1.014
4339348.929;514094.6061;0.966
4339348.935;514094.6192;0.976
4339348.94;514094.6185;0.974
4339348.94;514094.6134;0.973
4339347.227;514097.6643;0.932
4339347.217;514097.6702;0.933
4339347.211;514097.6694;0.935
4339347.219;514097.6716;0.932
4339347.22;514097.6745;0.932
4339346.146;514100.1746;0.985
4339346.142;514100.1761;0.987
4339346.143;514100.1761;0.987
4339346.141;514100.1775;0.984
4339346.141;514100.1812;0.982
4339346.141;514100.1783;0.979
4339346.14;514100.179;0.981
4339344.553;514103.4361;0.998
4339344.554;514103.4478;0.999
4339344.55;514103.4551;0.995
4339344.551;514103.4559;0.996
4339344.55;514103.4507;1.003
4339344.554;514103.4507;1.01
4339344.561;514103.4339;1.007
4339343.12;514105.9763;1.021
4339343.123;514105.9719;1.023
4339343.125;514105.9771;1.029
4339343.129;514105.9741;1.033
4339343.131;514105.9712;1.033
4339343.133;514105.9683;1.035
4339332.675;514126.6492;1.196
4339332.677;514126.6588;1.2
4339332.674;514126.6566;1.197
4339332.676;514126.6573;1.196
4339332.678;514126.6558;1.194
4339332.037;514128.3771;1.176
4339332.033;514128.3778;1.179
4339332.037;514128.3836;1.173
4339332.016;514128.462;1.162
