,dates,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
0,1999-08-17 22:12:26+00:00,,,220.72986404439166,185.94017339247006,166.00740726550313,148.7603188877257,142.74452495765544,141.84924048215407,138.65228432478636,135.8692802379499,142.4350006916597,152.64231677261347,,160.07709171034753,,156.8197857225657,153.28013773437021,155.88675182666006,156.3824916492938,156.66916111076745,156.58366234282795,152.21152577171898,155.47127701852008,155.32931719043523,158.95326787226875,171.25916636406814,171.19027164722343,171.51979227271005,156.87399925917157,156.25034048262347,148.33917350864712,148.681970176403,144.12843574741774,150.99132216995855,152.87184853951447,164.22361973495856,162.44375408265785,165.88682096409525,169.33678860957804,170.49191389073496,175.69308689775727,177.12230520802143,175.23853021456438,176.4737098372437,170.66071133952062,161.1618700961264,163.51367894232112,166.82045361972774,166.0145060725076,167.5500808008327,159.90319729014686,160.01613477222247,158.54006807621943,155.99497327760272,157.24310840386994,165.9647557480969,169.48763282869987,173.29505954982054,173.07440494852557,181.64402018608973,184.5824838419953,187.9339181090163,185.9762272028019,186.55894225425521,189.5554011181983,192.82718879894716,199.35511332339587,197.95682063502645
1,1999-10-13 22:06:24+00:00,248.81434462243044,243.2627534786593,228.8166930361375,192.90146525225907,176.9209757698527,165.44155762229002,159.78963580907373,158.19601930175378,149.78487878939578,144.5890264117728,143.65983992680515,139.8051562639286,129.17128223084256,140.76332464830796,129.55984662665017,134.09223694830175,137.45325974685133,142.97418717444228,148.9427801004697,153.6895967366798,153.61640541548374,154.1810566724862,157.46353185245388,161.53171488844703,160.06609737502657,161.4535936409771,161.97850934183,161.6943036551229,160.26841920955067,157.73723788702108,155.67672913871482,156.6087050210544,154.85276000853614,155.1571203874873,156.52740386536559,159.38777605159405,157.56082417430497,160.72634131217197,163.8218984351534,160.51930147401384,167.6161173571357,168.90061531863824,172.0631910050401,162.91123600528272,157.96522776094244,158.97450485149625,158.7683836411869,155.77039076580365,155.65233496011064,160.3317870979,166.75044766967093,172.51020563543213,167.72892597941956,168.4079304660123,164.17516519963053,162.58089988295177,159.7841841967769,156.17570847541035,156.21747173534354,165.30459661187336,170.26189333001906,179.3717707841754,181.9430530070083,179.0842080311296,185.07151777023154,187.5714224414675,194.9087443231529,190.80525376312676
2,1999-11-05 22:12:28+00:00,,,,,,,176.8384652626213,169.60532585244957,153.25795741644464,146.64949367552543,149.43656790361825,153.7555066362827,152.51818397178184,147.19525986527114,144.00080174556965,146.56350119395046,156.78023807319022,156.74586398018008,158.11935842707533,173.83378973930698,159.21119765206424,156.99605376947807,155.21491824254605,160.0415335462029,156.8607216654341,159.6376515829701,,161.47924784888767,178.81145403303387,178.16948541456682,175.703951275507,173.0832939858402,174.8204139579261,175.50380491795613,174.4373901414525,176.47294150978985,179.8216474986296,,,,,,,,,,,,167.7521878966873,163.90172752726494,168.40266794377163,173.33828080134361,171.91339053138256,169.56451923894727,169.99869335770458,172.9309267920272,171.47504457866057,170.63275372793305,169.13163945538273,176.4565756484527,179.13652900787739,176.9510241659145,171.3641530841163,176.83747161634824,190.22443208771443,184.33664859405658,189.97259654039948,176.01254266983833
3,1999-11-21 22:12:24+00:00,259.56276999870204,265.34776544514114,235.0734822907175,205.9870256634295,186.65977418805517,173.43274993211884,174.17154068066608,168.091079028849,158.89265323224893,153.39115388052875,153.3164960956919,151.91493060279362,148.49538933780235,150.7321073186844,155.44732614106127,158.2847342111431,161.6568750517123,163.96763778460183,162.80546676253024,168.3250002557241,167.9568304525657,164.4967913095084,165.6797266247393,171.71881102851194,172.69164657414754,170.06276791155497,,162.23529594413392,166.24543692200453,167.75308037344058,168.48157882762777,169.51551463225223,169.37058611757314,162.53854919227393,161.74255788984894,163.86775182245395,168.02440113924408,166.78024923276521,170.89920814141237,170.13554502950413,,,,173.734928516079,171.53259442435157,177.59645309018308,171.79517372826626,173.5297522015901,174.08084885243903,169.1907982600911,172.85801323464855,176.06327821856516,174.25702130469259,178.45650306525548,178.8669759129025,172.93161084372676,172.6392545694325,171.4340751182607,167.70525849489084,179.10081316985443,187.0747497652653,185.60007008729562,188.90572175241812,197.28814556660302,197.17535925979797,198.81993473990454,195.892108812219,196.0222902371726
4,2000-01-17 22:06:11+00:00,,,,179.91929099056895,166.41853949551395,171.12642148290828,165.8278320973071,160.49443967651422,153.208173232004,147.31525579446702,147.59786114173232,149.61197528482563,145.57766006912203,140.7388696443146,144.71723134649963,,,,,,,,,,,,165.54911472787467,163.71568819423095,158.41211977902447,158.570160438624,161.97604361023352,165.46009674561012,164.60494495107562,164.07354363082598,169.6924873838767,171.39288312894428,172.25229879648145,173.44804097892487,172.05065153169707,173.59930315224824,172.13264517431455,171.95723147823205,171.13146665642918,168.83418342896456,166.34161177621286,170.38276831554586,169.40459638104883,172.90095523548345,173.5363752347673,175.38194421604547,177.32821288739214,171.81363050364686,170.21296447669855,169.80234038814663,168.96760327596758,171.47355799794641,171.4384152793665,166.54925122476064,164.530067446789,166.96998325576877,182.16933997661152,196.0204452691509,206.5594038558325,208.6516650236664,199.61630125384514,201.10539008767537,202.74691958248061,206.00180818313464
5,2000-02-09 22:12:19+00:00,,,,,,,,,,,,,,,,,145.38996765396277,148.04768867169673,161.69749128188357,155.33156275520142,148.95891002010958,183.4355752237089,187.28979195115332,186.48925358725202,184.92753219889954,,187.55176516532896,195.9145541326752,186.19767200829247,178.33865351793483,157.58671639723636,,108.6981742240113,,,,,,,192.41997691934216,199.80340699661673,198.19513962520958,,,,,,,,,,,,,,,,,186.01911455498384,199.6641809028887,211.47060999237013,249.99579951066193,270.5258430323207,,,,,
6,2000-02-25 22:12:13+00:00,,,,,,170.1590655888005,,,173.45956120619732,,,,169.38338916855548,,,,,,175.3093574273717,180.9992811070926,,186.320364720999,188.2257099451707,186.37157817491,179.2045929374309,,180.33461521552297,181.3418300403284,189.66071350763252,184.45352524411854,178.89260372309147,,,,,,191.15902383879407,189.42995126207043,189.27561664836,187.98004597615207,189.83359215198988,185.49676453824938,194.63681370304047,,201.3413554291195,189.68152444073792,,191.94362546795824,182.61072260027504,185.3741673214742,184.1802522512931,184.17140405059226,182.1207382381193,178.8128382297475,180.1938132954465,,,,204.65542028511268,201.48964479777706,218.81427885118026,222.85989920602373,229.82572554111763,,,,,
7,2000-03-12 22:12:09+00:00,,,,,,167.96448540079288,165.39334424672543,155.1560702701652,151.33392993661045,149.46386422339936,154.5493003614218,151.7162765171105,150.51285427054412,,,,163.70972938663124,169.22493966452151,171.08592647864762,167.06704165692392,169.15820428638827,171.36946219210355,170.46664476754634,163.51205097372275,166.21244304459918,,172.347672095271,172.20294226431128,169.6297581300801,173.66931191409043,182.55884006621875,,,,,,184.41357072169365,177.74385957170372,177.19738956489635,174.66751764827475,184.01033546413413,175.3896864477018,180.30583798821257,,179.13509014516384,178.4028684930185,,172.9980343413362,170.128189656811,175.88516612029156,173.27017055927905,173.87467460236704,178.12864670430451,172.54791915495795,174.8662442361661,,,,187.62983566735062,188.27179605035332,201.1726475692126,215.97996544356718,220.17713483823766,,,,,
8,2000-03-21 22:06:01+00:00,272.1450620447116,280.43015687850453,247.5390425963861,215.78164423383112,188.0916741107507,177.37223241133395,,157.9149008665222,151.62672423449456,147.56779629935838,149.31820572200445,148.98164753331974,148.04107797144982,149.42443038500159,152.19217953422748,153.2655104499221,155.1386365175023,164.44840029861564,152.60016991095327,159.73568420142473,154.61072329674403,157.11084634084634,144.68320957485497,161.3382193044401,160.48323350268942,157.9584640107979,157.9765161248013,161.65334065110522,167.5231735041927,171.67373841436574,173.68865907530727,177.7203292330721,166.38683654766774,179.1271523648291,173.26758130287283,177.44521277628903,185.11696584836136,183.3424264468382,180.57588171027945,183.59237162454505,185.59614127865265,181.861343615767,183.80133373114796,180.7801780634324,179.01709060406444,182.40932578328912,177.3329054151828,177.4381417439826,175.2233813602738,171.81174997810152,174.41681478021476,174.48810857898425,177.58443456418624,184.80863295215755,180.571521344309,179.38686335034842,178.17154783807038,178.21174171983665,175.6779254303365,189.47361890642358,196.9577660658999,201.28326573224942,206.34112481516974,198.60112883783083,201.22133047517008,194.0157058165232,196.18069266856102,192.94105123629697
9,2000-05-24 22:05:22+00:00,214.5938603438761,220.50038438749291,,,,,,,,,,,131.53107373281478,136.22964459721493,137.89848494383526,136.2493933237941,141.29521442981195,141.4248604140668,145.81473655849982,142.6471752092258,143.96763670191996,146.55015050739217,149.46944362601198,145.03602827936135,149.8970393358498,148.44728351326455,157.15929675466512,161.83856555608398,153.41109988474074,155.1883139058736,155.6540223081832,159.892058243919,160.71592699180428,159.3039445067177,157.68949690564287,158.50448626886768,160.62981837977435,155.69286975543235,152.4885392037573,152.1955459865594,159.23213431627786,154.75655475293172,155.48275206214987,157.25466189805982,152.8194253569638,154.21463516657928,155.53759373429347,149.29200367314843,,,161.2917492144958,155.05007872872005,154.46729776923297,160.3756206845402,163.36914880294972,164.70175372913036,165.21586481404916,166.48945384695776,169.95011327406775,172.77823318853007,180.6561852951448,183.5707095155097,192.26139497680447,196.02724767827868,198.41881184976756,,,
