,dates,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067
0,1999-08-17 22:12:26+00:00,,,243.63292792840292,212.66041459048319,188.9104711495144,166.57381301973447,162.7847058561653,161.88942138066392,156.46577845679514,153.68277436995868,160.24849482366847,170.45581090462224,,177.8905858423563,,174.63327985457448,173.32031863288006,175.9269327251699,174.19598578130257,176.7093420092773,176.6238432413378,170.02501990372775,173.28477115052885,175.36949808894508,178.9934487707786,191.29934726257798,189.0037657792322,189.33328640471882,176.91418015768141,176.29052138113332,168.37935440715697,168.72215107491286,164.16861664592759,168.80481630196732,168.90399325832234,182.03711386696733,180.25724821466662,183.70031509610402,187.1502827415868,188.30540802274373,193.50658102976604,197.16248610653128,195.27871111307422,194.28720396925246,188.4742054715294,181.20205099463624,181.3271730743299,186.8606345182376,186.05468697101745,185.36357493284146,177.71669142215563,177.82962890423124,176.3535622082282,176.03515417611257,177.28328930237979,186.00493664660675,189.52781372720972,193.33524044833038,193.1145858470354,204.547084070101,207.48554772600656,207.97409900752615,206.01640810131175,206.59912315276506,209.59558201670814,212.867369697457,217.16860745540464,220.8598845190377
1,1999-10-13 22:06:24+00:00,253.04260285967126,248.3366633633483,232.44091438234392,197.1297234894999,180.54519711605911,168.26039644711724,162.96082948700433,161.36721297968438,152.603717614223,147.40786523660003,146.47867875163237,142.62399508875583,131.70823717318706,143.58216347313518,132.3786854514774,136.91107577312897,140.62445342478193,146.14538085237288,151.76161892529691,156.8607904146104,156.78759909341434,156.99989549731342,160.2823706772811,164.70290856637763,163.23729105295718,164.6247873189077,164.79734816665723,164.51314247995012,163.43961288748127,160.90843156495168,158.84792281664542,159.779898698985,158.02395368646674,157.97595921231454,159.06435880771008,162.20661487642127,160.3796629991322,163.5451801369992,166.64073725998063,163.33814029884107,170.43495618196292,172.07180899656885,175.2343846829707,165.73007483010994,160.78406658576966,162.14569852942685,161.5872224660141,158.94158444373426,158.82352863804124,163.15062592272722,169.56928649449816,175.32904446025935,170.54776480424678,171.5791241439429,167.34635887756113,165.75209356088237,162.9553778747075,159.34690215334095,159.38866541327414,168.92881795807978,173.88611467622547,182.542964462106,185.1142466849389,182.2554017090602,188.24271144816214,190.7426161193981,197.7275831479801,194.42947510933317
2,1999-11-05 22:12:28+00:00,,,,,,,150.09437434599326,142.86123493582153,129.4854321572197,122.8769684163005,125.66404264439332,129.98298137705774,131.1229112384794,123.4227346060462,120.22827648634471,122.79097593472552,130.03614715656218,130.00177306355204,134.34683316785038,147.08969882267894,132.4671067354362,133.22352851025312,131.4423929833211,133.29744262957487,130.11663074880607,132.89356066634207,,137.70672258966272,152.06736311640583,151.42539449793878,148.95986035887896,146.33920306921218,148.07632304129805,151.73127965873118,153.04211740815006,152.7004162505649,156.04912223940465,,,,,,,,,,,,141.00809698005926,140.12920226804,144.63014268454668,149.56575554211867,148.1408652721576,142.82042832231923,143.25460244107654,146.18683587539917,144.73095366203253,143.888662811305,142.3875485387547,145.89190031516353,148.5718536745882,150.20693324928646,144.62006216748827,150.0933806997202,163.4803411710864,157.59255767742854,166.20007128117453,145.44786733654914
3,1999-11-21 22:12:24+00:00,215.66074220510905,212.66533209282954,197.4431727533521,162.0849978698365,149.02946465068976,144.16473140305683,141.24501983547134,135.16455818365426,129.62463470318693,124.12313535146676,124.0484775666299,122.64691207373163,122.15417266164656,121.46408878962241,126.17930761199928,129.0167156820811,128.73035420651755,131.0411169394071,133.53744823346824,135.39847941052935,135.03030960737095,135.2287727804464,136.41170809567728,138.7922901833172,139.7651257289528,137.13624706636023,,132.96727741507192,133.31891607680978,134.82655952824584,135.55505798243303,136.5889937870575,136.4440652723784,133.27053066321193,135.40134121369314,134.59973329339195,138.75638261018207,137.5122307037032,141.63118961235037,140.86752650044212,,,,144.466909987017,142.26457589528957,144.66993224498833,142.52715519920426,140.60323135639536,141.1543280072443,139.9227797310291,143.58999470558655,146.79525968950315,144.98900277563058,145.52998222006073,145.94045506770775,140.00508999853201,139.71273372423775,138.50755427306595,134.7787376496961,141.47050363248903,149.4444402278999,152.67354924210088,155.97920090722337,164.36162472140828,164.24883841460323,165.8934138947098,166.624090283157,158.3919806998072
4,2000-01-17 22:06:11+00:00,,,,165.07703942404865,153.6966095813537,161.23158710522807,154.69614342241687,149.362751001624,143.31333885432377,137.4204214167868,137.7030267640521,139.71714090714542,136.67230912920985,130.8440352666344,134.82239696881942,,,,,,,,,,,,155.65428035019445,153.82085381655074,147.28043110413424,147.43847176373376,150.8443549353433,154.3284080707199,153.4732562761854,154.17870925314577,160.78713644396453,161.49804875126407,162.35746441880124,163.55320660124465,162.15581715401686,163.70446877456803,162.23781079663434,160.82554280334182,159.99977798153895,158.93934905128435,156.44677739853265,159.25107964065563,159.50976200336862,161.76926656059322,162.40468655987706,165.48710983836526,167.43337850971193,161.91879612596665,160.31813009901833,158.6706517132564,157.83591460107735,160.3418693230562,160.30672660447627,155.4175625498704,153.39837877189876,154.2480533416085,169.44741006245127,184.88875659426068,195.42771518094227,197.51997634877617,188.4846125789549,189.97370141278515,192.8520852048004,193.2798782689744
5,2000-02-09 22:12:19+00:00,,,,,,,,,,,,,,,,,153.5587501969206,156.21647121465458,168.95863132006832,163.50034529815926,157.12769256306743,190.69671526189364,194.55093198933807,194.65803613020987,193.09631474185738,,194.8129052035137,203.17569417085994,194.3664545512503,186.50743606089267,165.7554989401942,,116.86695676696914,,,,,,,199.6811169575269,207.06454703480148,206.36392216816742,,,,,,,,,,,,,,,,,194.1878970979417,208.9999323805548,220.80636147003625,258.16458205361977,278.69462557527856,,,,,
6,2000-02-25 22:12:13+00:00,,,,,,187.6544536898093,,,190.9549493072061,,,,185.12923845946338,,,,,,192.8047455283805,200.68159272072748,,203.8157528220078,205.7210980461795,206.0538897885449,198.88690455106578,,197.83000331653176,198.8372181413372,209.3430251212674,204.13583685775342,198.57491533672635,,,,,,208.65441193980286,206.92533936307922,206.77100474936879,205.47543407716086,207.32898025299866,205.17907615188426,214.31912531667535,,218.83674353012827,209.3638360543728,,211.62593708159312,202.29303421390992,202.869555422483,201.67564035230188,201.66679215160104,199.61612633912807,198.4951498433824,199.87612490908137,,,,224.33773189874756,223.98371521335977,241.30834926676297,242.5422108196586,249.50803715475251,,,,,
7,2000-03-12 22:12:09+00:00,,,,,,190.41809465849045,190.65365466163522,180.41638068507498,173.787539194308,171.91747348109692,177.00290961911938,174.16988577480805,170.72110260247194,,,,188.97003980154102,194.4852500794313,193.5395357363452,192.3273520718337,194.41851470129805,193.82307144980112,192.9202540252439,188.77236138863253,191.47275345950897,,194.80128135296857,194.65655152200884,194.89006854498987,198.9296223290002,207.81915048112853,,,,,,206.8671799793912,200.1974688294013,199.65099882259392,197.12112690597232,206.4639447218317,200.64999686261157,205.56614840312236,,201.5886994028614,203.66317890792828,,198.25834475624598,195.38850007172078,198.33877537798912,195.72377981697662,196.3282838600646,200.58225596200208,197.80822956986773,200.12655465107588,,,,212.8901460822604,217.14072223882164,230.0415737576809,241.24027585847696,245.43744525314744,,,,,
8,2000-03-21 22:06:01+00:00,247.9435772430607,251.38837511652343,226.79491276639962,191.5801594321802,167.3475442807642,161.23790921023334,,139.763787265284,135.49240103339395,131.43347309825776,133.18388252090384,132.84732433221913,133.52018709045927,133.29010718390097,136.05785633312686,137.13118724882148,136.9875229162641,146.29728669737744,136.46584670985266,141.58457060018654,136.45960969550583,140.97652313974572,128.54888637375436,143.1871057032019,142.33211990145122,139.80735040955972,141.84219292370068,145.5190174500046,149.3720599029545,153.52262481312755,155.53754547406908,159.5692156318339,148.23572294642955,162.9928291637285,158.74669042188228,161.3108895751884,168.98264264726075,167.2081032457376,164.44155850917883,167.45804842344444,169.46181807755204,163.7102300145288,165.65022012990977,164.6458548623318,162.88276740296382,164.25821218205093,161.1985822140822,159.28702814274442,157.0722677590356,155.6774267770009,158.28249157911415,158.35378537788364,161.45011136308563,166.65751935091936,162.4204077430708,161.23574974911023,160.0204342368322,160.06062811859846,157.5268118290983,168.7294890764371,176.2136362359134,183.13215213101122,188.19001121393154,180.45001523659263,183.07021687393188,175.864592215285,180.0463694674604,172.19692140631048
9,2000-05-24 22:05:22+00:00,239.4462371377828,250.32323654018097,,,,,,,,,,,146.4424998091588,152.79789579315275,154.46673613977308,152.8176445197319,159.93449702524197,160.06414300949683,162.38298775443764,161.2864578046558,162.60691929734998,163.11840170333,166.0376948219498,163.67531087479136,168.53632193127982,167.08656610869457,173.72754795060294,178.4068167520218,172.05038248017075,173.82759650130362,174.2933049036132,178.531340839349,179.3552095872343,175.87219570265552,172.60092298198688,175.0727374648055,177.19806957571217,172.26112095137017,169.05679039969513,168.76379718249723,175.80038551221568,173.39583734836174,174.1220346575799,173.82291309399764,169.3876765529016,172.8539177620093,172.10584493023129,167.93128626857845,,,177.86000041043363,171.61832992465787,171.0355489651708,179.0149032799702,182.00843139837974,183.34103632456038,183.85514740947917,185.12873644238778,188.58939586949776,194.0802704404501,201.95822254706485,202.2099921109397,210.90067757223449,214.6665302737087,217.05809444519758,,,
10,2000-05-31 22:11:30+00:00,,,,151.9566330612442,140.44559621753154,131.9962629463517,,135.472623680129,127.430922075844,113.92884104879695,116.44868711086426,112.23561216919609,125.41045123509616,,112.66573052130764,127.29486617296328,121.49330751689074,120.04383254045344,121.73908574009465,123.58299469538524,122.10506165635583,124.90328502477641,126.04328508362912,,130.58799728280297,134.71893114682643,134.9575985012304,137.58917085533193,,,147.75595763660647,,138.52218139763755,139.10875131186714,137.89958228620063,128.1231667765994,133.47505104897394,128.9544248349697,131.30554500457205,131.04010940893482,136.11627590361763,135.47195081032004,136.71148192500516,135.09100394097658,134.3247460715926,,130.22653961125894,134.54565792909523,130.5297648243092,133.73688702881208,141.15343033744858,142.30904882821292,141.24222637714223,147.5817406055503,146.31281473319865,143.51632496503703,,158.70325041540934,146.12941191734683,152.24958823911166,156.20927970013514,159.59403687110222,165.7563584718739,168.00756844163743,,167.49792898823284,174.49616891058787,155.04474659025388
11,2000-08-03 22:10:43+00:00,,,,,,180.1802432924971,174.47840041408892,163.2927945261007,151.75135506049602,147.37125680908298,149.8653838232966,143.28465096927778,128.7159789625732,152.4027136693718,,,,116.20326782595566,112.98970469218733,116.99308193933832,,150.91628825189272,163.28651355835873,160.72069619307598,,135.6477111428752,181.4068848298871,169.16291453257355,175.29391473000976,172.66366598275334,172.61157637864636,180.88860293542206,177.52141765114067,154.7137676783076,161.01100324007558,162.17420266790296,166.57727257805072,153.68405953403334,161.54850895404357,159.9492917695808,160.7216681914678,152.95310529260786,148.63874118129144,144.55812206796986,174.37129619248685,179.4460118104297,128.6132733171483,138.3894293486589,156.32791290799412,140.59793106779233,171.92941439276322,173.48560038743918,174.23093630230454,176.25822841893705,176.8353351717475,182.0887316952136,184.95531630866196,184.16414982377722,177.67528235636775,189.80008226528696,193.12968657081424,195.70547361651955,199.2136501174283,200.09703853754667,207.9631914165031,213.4289713713839,219.58535036104593,
12,2000-08-19 22:10:38+00:00,279.0013221712637,270.32458618741714,243.90461940622336,,,183.3482123408024,169.57097974525735,160.35063650140637,143.43278360490095,125.8769236410617,126.28082143872308,125.15864204420907,120.50387736727262,123.41554875654063,143.7164012397605,133.4178016819982,145.00608074174193,148.36098892762897,132.65206485200744,147.25438913200955,131.46445929462374,148.80271301817132,145.6535406732961,153.8368222310404,155.73546049806185,150.59261414267766,152.609174727802,153.64270949267606,160.1374508451093,168.83361694229055,168.38204393017483,168.26510160949076,178.72119449978862,159.41640497267466,159.65628859470823,157.73290630981322,154.1283242522035,144.98585498214302,143.67763945233142,141.0724301580521,136.54471369148982,144.854996980061,146.2261985005629,144.3344959988489,141.98850140795122,145.1914668455181,166.16462227640756,163.70851065397693,172.66783657609975,162.43426696845899,173.38592199804856,172.70516925936488,175.57932138775936,169.0425665062362,163.08399101309354,165.60259207235913,169.996734932845,159.863127099818,161.60682633880356,175.70854757890177,187.43932841201976,195.05724540644204,195.54831460408636,198.67980614570413,202.15641936548496,206.49493445077172,211.88577404490644,
13,2000-09-04 22:10:22+00:00,,,,,,204.1655742651351,195.7260890797292,177.11471447377448,157.25270583331238,147.28966937985115,145.95139061229082,139.70660436065555,130.25482698595025,143.03916694881497,148.2743289461346,148.23895203637701,154.0807915462624,161.29181763631945,157.89773289058942,155.67834858110928,165.4877677141889,163.83734260571075,158.31716363762945,159.81271263379497,166.42760022942767,182.2833261537871,181.75269858435578,180.1540264555607,179.37206976261842,175.34135897769403,173.15686307323483,172.59540835116815,178.5574234936163,170.36713205318597,182.08928390048112,180.00521900997654,181.75765253356593,168.28614514222036,167.94928684689128,160.04271579447646,163.67057213194084,175.33474148921158,169.94957287754326,176.24428854741956,181.0828882793916,179.1001000163172,179.2126841366421,178.0935361281919,175.73240557520234,175.79947956516966,177.62789946693192,175.00412301492042,178.97959194661544,182.71242495611355,180.7668508963719,180.07212385101585,175.80712812843146,177.68839848681046,161.2329316642852,170.79448541221086,189.61902477906537,198.95275737855343,217.15450843610702,214.69137660806882,215.4972775284045,209.40287607468798,234.29219540480028,
14,2000-09-13 22:04:02+00:00,,,,142.73971407018735,125.24426727280937,,,,,,,100.04570352714455,103.7575005342651,,,,,,,,,,,,,,,,,,,,,,,,,,,123.50317548848591,123.93472653202093,,130.17215722192623,,,,,,,,,,,130.8796040332468,128.85234097570344,,,,123.37075599688436,,,,,,,,,130.61772992172212
15,2000-09-20 22:10:03+00:00,247.36551535948462,263.1625603116187,244.4315640352234,,,181.89877759254108,183.3703149155055,180.08757403874841,165.0967644404082,157.77594750991722,156.7936042993914,,,160.37767767968205,164.5964093206761,162.25167953794704,165.27667408416062,170.6821480034696,172.52811085026573,176.92624754339698,172.84384746333626,177.86567195049517,175.07507837913352,178.66194225555046,183.97935676089037,184.75186757224947,189.02776325916784,188.39525719521956,188.3765785351776,190.42536522715824,184.44762944856825,182.4262568137849,183.79785951610813,179.55221040575356,177.98914891616727,178.19623718120064,178.7923512258763,178.7137410062178,174.6738007347224,174.21935562359496,175.8414398245713,176.76330082491768,,181.043263582471,185.99670706976508,186.43574352840432,187.57420507424305,186.6167705968374,186.2885395117114,185.56082854629412,184.79155283485693,178.50633769459097,171.38687121339603,167.49303482000903,165.5727003400417,172.00095394544513,177.59030391745523,182.67545521182342,,186.37930604926228,190.25736819443242,188.21607809918243,195.84567685319894,200.46760773022908,207.70012533804277,216.8898956371604,220.67576359180526,
16,2000-10-15 22:03:32+00:00,,,,137.483397319336,128.14022932463016,129.19760426332888,,,112.29548227944476,,,104.720063185944,107.85973938749115,,109.71155109412221,,,,,,,,,,,,,,,,,133.5919385242434,128.1231048929993,,,,,,,,,,124.79176650447873,,,,,,126.57850854262291,124.25176808597328,125.4898985940491,125.87126843738008,,,,,,,,,,114.97652069928382,,,,,,126.5468215226417
17,2000-11-07 22:09:53+00:00,230.7980289447217,235.80679926492337,216.22271651707263,,157.6856467194698,149.09344063205077,,,124.52290822825674,,,,,,,,,,,,,,,139.3841423609913,,,155.1434295665702,162.19504128499776,162.79001870116622,155.08207765849392,150.86548099367073,141.79346906373803,138.8114531661605,,,,,139.5002319281569,137.87934087357723,142.94255579588787,142.14051690219716,145.40658516352576,151.96076867761803,148.27746059331585,150.13893475789996,148.94889029322485,,,137.6540843956654,138.32116829984886,136.1411577964207,131.88280067402292,131.67384374399,130.3063496199218,136.61535951285555,140.70848374845244,138.79053841584425,,137.78346767866142,,,152.60888378259116,,,,,,157.0790311558481
18,2000-12-18 22:03:49+00:00,,271.3949691382274,246.31623383510518,,,184.33103741581402,184.76304831168588,175.4433410929785,163.17312498082617,161.29731478874533,164.41529150078392,,,157.039523104719,148.1331985895947,158.99455569670812,189.91114768715806,189.023416032696,184.51470466058063,187.45686861864888,193.21785772111568,192.58330786659454,184.17179252366128,,196.32946123057087,203.44933258649075,,,,,,180.95403817282067,174.4886915147567,179.476265660775,180.42320442508242,210.68829093171342,199.44494809218554,,,,,,,,,,208.2786147149878,197.59642109839655,175.8421942555786,169.3275005202879,164.31208330725588,159.11520639187,,,,,,189.55536388603778,,201.03098342119222,202.23102245828207,192.1586168613795,206.83353281399064,230.8003190597657,243.02156398258518,239.1557351557486,233.3078428135122,
19,2001-01-03 22:03:48+00:00,249.82822605340013,250.5573515100072,,,,191.53170576144117,185.7489503788234,179.9313736248293,169.62925277341014,163.33253217512748,168.41431036367842,,,171.87381417334282,171.32057189570475,169.73186666208778,176.27672432576438,188.5470874563429,177.51857257157062,190.52702033872237,198.39248812502126,197.70209458917046,197.2183036875277,,203.16571261430255,211.5055023717807,,,202.36981172311567,,,196.37615605275076,189.31945061168935,190.7145463203798,192.5869161008933,189.8673745998823,194.77043359998285,,,,,,,,,,194.47558729744236,191.91610437660452,182.69214077569296,180.29327822225625,169.47421268173625,168.63752301354083,170.59128468076258,,,,,,,195.18210457675235,197.8277377127592,197.94265102362056,209.77167572402948,229.5234456892204,245.78366338386505,245.0267926854591,258.1033175704833,
20,2001-01-10 22:10:03+00:00,,213.95393988071982,202.3474779430071,170.85451368116446,151.61171821170953,140.98051582957692,136.30005105260807,128.96878297578417,125.70105743709887,118.72516262643744,116.0950341341083,117.09328343908955,118.52814985661635,118.92319774422499,117.5680431565085,120.11976536095646,124.50843926040532,,126.47903127850743,,,139.1770309876104,143.7353275951972,144.09081239299056,148.36995942558747,,150.92700599930993,145.7199689895827,144.93826781035565,142.30637969624962,139.92615893100734,138.62582483800387,135.93978973023087,137.49692862474194,137.31517699422062,138.7430762728938,139.68998962785454,139.61553131773343,137.59195627730793,143.95580604612627,149.2713585713905,147.0942312393963,144.79134781353542,149.47777944906403,145.42937104859328,138.21361238945744,137.10559444832782,138.6120512614392,135.37514552487895,134.21319816854677,128.11492311104797,126.01721477691017,127.81735355992136,130.932429383622,135.6585574704785,138.14303276197916,145.49494520794724,144.55223490470144,144.52247730406066,143.862404103834,141.69226720344628,146.41611419228008,155.57714834717922,,,,,148.18190126939805
21,2001-02-20 22:03:48+00:00,213.31478304073943,221.70781178380966,209.25572277390341,181.89122196674145,159.1206197668942,152.00727398125423,143.93059188232627,133.20530173026992,127.55168699255671,123.04590099152443,122.51777563724738,125.66859143315506,127.9890211051795,126.71128694502627,129.51193255156645,130.9504217687934,134.48375564441525,,147.06962095092877,,,147.42074452867587,149.55143012914868,152.0223372250788,154.27317347896383,,157.6312899575032,155.62107904785546,152.27064439302094,148.3891399147498,143.46486398196262,140.93277615712756,148.08293065194295,147.410496132603,151.98556493119372,150.52754626345,153.0332804165878,151.7959800865051,151.48750481064477,158.58757100368513,160.66890912709744,161.22410586744638,156.09259051756257,151.70074379181534,150.86284266570763,151.84496868591853,149.36519071750212,146.58734274311595,141.04333245235784,143.6998209037056,144.31125419599346,143.3742514192362,147.02529637444596,146.41691756416898,152.83075179419527,155.10931571334388,153.7105334321022,153.22639580550782,156.8326427618527,160.0309057711573,165.06160949972363,168.7617931667925,172.7072100019968,,,,,180.9380903572476
22,2001-03-08 22:03:44+00:00,,,174.04175485474207,146.73232856814337,136.44250583326283,126.28530579731837,114.08493633508715,109.68276886492038,100.76209148248445,92.610279435978,95.1876555575691,104.97506482088365,105.03698546322028,104.54696929781268,106.31191495542889,105.8039126628217,110.80099699067895,,110.89424620846127,,,117.94311056771677,122.16321292140726,129.2273807831724,131.1027955308819,,128.07792611874385,130.78188152967135,130.06306632269803,126.55075354775894,128.50032815391847,128.86434142154542,130.20124722581218,127.15959045769547,129.45089024862128,126.25031994562967,130.6687982961351,129.22429549982655,130.03016768977994,130.40630691071328,128.76311147165774,128.56111696561607,130.1751694298302,122.9873843366871,127.23566650423744,124.11543670512054,122.32258801327744,124.20163957914997,122.31465557127137,121.21131903031058,117.99226635028465,122.00413779437282,121.53855688654404,125.94620789637776,129.28593283257393,130.49388069926582,127.71664880028021,128.62874198736927,130.09656466864507,128.85596377522586,129.18190067272582,134.29300355739872,138.2228585183622,,,,,
23,2001-03-31 22:09:43+00:00,,,255.173921083661,,,,,,,,,172.76675095757327,,,,,187.52139080685254,191.10174939919995,,191.6486186401031,198.9343167235728,,,,,209.41355533593662,,,,,,,,,,,,,,,,,,,,,,,,191.6467764214047,195.20521716632686,,,191.60261455974603,,,,,,,,,,260.99097675919916,266.30058391486597,284.6969135664038,297.65550668822203,
24,2001-05-11 22:03:21+00:00,236.7473787743321,206.54643566820016,,,,,,99.01329592891705,,,,141.6237432096184,,,,,,,,,,,,,,,,,,,,,,,132.4645296445935,,,,,,,,,,,,,,,,,,,,114.33777305752903,,,109.18280501438426,111.32426048225697,130.52537897196305,99.50154273008187,,149.2917517041237,200.0299541541539,211.9827999710679,300.3728279979574,294.70893512314495,
