dates,satname,nzd0368-0000,nzd0368-0001,nzd0368-0002,nzd0368-0003,nzd0368-0004,nzd0368-0005,nzd0368-0006,nzd0368-0007,nzd0368-0008,nzd0368-0009,nzd0368-0010,nzd0368-0011,nzd0368-0012,nzd0368-0013,nzd0368-0014,nzd0368-0015,nzd0368-0016,nzd0368-0017,nzd0368-0018,nzd0368-0019,nzd0368-0020,nzd0368-0021,nzd0368-0022,nzd0368-0023,nzd0368-0024,nzd0368-0025,nzd0368-0026,nzd0368-0027,nzd0368-0028,nzd0368-0029,nzd0368-0030,nzd0368-0031,nzd0368-0032,nzd0368-0033,nzd0368-0034,nzd0368-0035,nzd0368-0036,nzd0368-0037,nzd0368-0038,nzd0368-0039,nzd0368-0040,nzd0368-0041,nzd0368-0042,nzd0368-0043,nzd0368-0044,nzd0368-0045,nzd0368-0046,nzd0368-0047,nzd0368-0048,nzd0368-0049,nzd0368-0050,nzd0368-0051,nzd0368-0052,nzd0368-0053,nzd0368-0054,nzd0368-0055,nzd0368-0056,nzd0368-0057,nzd0368-0058,nzd0368-0059,nzd0368-0060,nzd0368-0061,nzd0368-0062,nzd0368-0063,nzd0368-0064,nzd0368-0065,nzd0368-0066,nzd0368-0067,nzd0368-0068,nzd0368-0069,nzd0368-0070,nzd0368-0071,nzd0368-0072,nzd0368-0073,nzd0368-0074,nzd0368-0075,nzd0368-0076,nzd0368-0077,nzd0368-0078,nzd0368-0079,nzd0368-0080,nzd0368-0081,nzd0368-0082,nzd0368-0083,nzd0368-0084,nzd0368-0085,nzd0368-0086,nzd0368-0087,nzd0368-0088,nzd0368-0089,nzd0368-0090,nzd0368-0091,nzd0368-0092,nzd0368-0093,nzd0368-0094,nzd0368-0095,nzd0368-0096,nzd0368-0097,nzd0368-0098,nzd0368-0099,nzd0368-0100,nzd0368-0101,nzd0368-0102
2000-08-03 22:10:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-19 22:10:38+00:00,L7,389.22,406.33,421.40,415.20,405.80,390.16,362.74,348.73,353.36,352.58,365.00,365.69,379.43,387.22,391.38,378.36,365.73,361.93,360.79,357.06,359.06,379.49,396.82,413.24,398.50,,428.85,,430.11,413.88,412.25,396.13,399.63,393.74,382.95,386.41,386.89,391.37,380.52,381.45,379.33,378.32,380.52,378.94,386.48,391.30,391.89,397.04,400.55,408.76,423.89,433.43,443.55,453.88,449.21,441.37,434.90,436.91,435.92,433.73,432.96,439.61,440.73,444.81,447.09,453.21,456.48,457.44,462.07,466.04,470.73,470.58,467.88,470.78,472.68,481.63,480.85,484.26,490.03,488.26,487.24,485.24,475.53,474.75,477.75,480.14,478.79,483.48,485.63,,,,,,,,,,,,,,
2000-09-13 22:04:02+00:00,L7,325.14,,372.05,370.22,346.86,333.18,319.68,313.85,313.18,307.20,308.86,299.35,312.94,321.43,325.75,317.95,311.16,308.53,307.64,306.87,319.52,323.82,334.52,339.54,347.09,330.25,365.32,361.81,357.09,353.60,347.83,342.86,336.19,326.11,335.19,333.22,336.70,337.63,334.25,340.04,333.65,330.13,332.86,334.53,341.78,342.08,349.46,348.29,358.74,366.09,373.31,383.01,396.77,406.67,399.31,394.33,398.54,391.04,386.14,387.04,386.76,384.98,386.85,394.76,394.22,402.79,401.37,405.43,408.70,412.20,417.02,418.87,416.91,418.61,417.23,417.10,419.57,420.17,427.17,431.74,428.77,428.97,429.32,434.99,433.34,433.24,434.91,434.23,436.31,442.04,439.08,439.17,436.20,435.43,431.57,428.99,424.47,421.08,413.79,409.22,404.01,382.79,365.24
2000-09-20 22:10:03+00:00,L7,369.41,442.72,435.40,423.40,391.94,374.94,361.58,377.25,380.95,380.89,382.79,387.80,382.33,379.10,391.64,381.73,382.08,387.87,405.66,407.38,406.12,417.44,428.91,434.68,438.63,,484.50,452.73,445.57,440.08,432.44,421.48,422.59,424.39,416.20,405.63,405.17,405.04,398.23,402.08,397.46,399.77,397.21,398.24,406.23,410.30,411.13,419.03,413.13,428.04,436.04,444.13,457.60,476.41,481.78,474.23,463.10,455.29,,,,,,,,,,,,,,,,490.67,480.68,484.75,489.38,490.56,487.88,490.21,494.26,490.51,490.46,490.63,494.61,497.28,495.75,496.89,502.23,510.77,511.39,505.77,504.82,502.39,500.18,505.76,501.52,498.50,489.92,483.57,473.55,466.94,454.12
2000-11-07 22:09:53+00:00,L7,334.90,364.54,369.38,366.94,351.09,338.72,321.16,314.37,311.54,312.92,316.66,316.36,335.93,342.31,353.86,,,,,,,,,,,421.51,414.94,408.43,405.78,404.25,391.76,383.95,377.30,369.14,366.66,362.45,366.34,363.35,359.64,362.62,361.56,363.33,363.95,369.64,375.22,379.83,383.09,386.84,393.76,401.11,404.47,410.85,425.85,435.98,433.97,425.54,421.41,417.04,412.53,408.70,410.78,410.28,409.49,410.66,415.25,418.04,425.00,429.01,433.51,442.26,446.02,442.47,439.33,441.28,444.42,445.19,447.54,453.93,454.52,462.26,460.61,458.94,455.88,450.52,451.70,452.30,453.70,452.54,454.54,460.02,456.20,454.42,452.58,449.30,449.72,444.19,438.06,433.47,428.98,423.32,412.57,400.48,385.64
2001-01-10 22:10:03+00:00,L7,301.48,345.44,349.50,354.35,343.22,335.76,320.37,312.17,303.41,302.16,305.53,304.72,307.61,322.31,330.44,321.54,318.04,321.70,326.59,333.89,341.55,351.33,355.20,373.27,375.19,,405.00,393.60,382.19,379.07,371.55,363.94,355.40,350.38,350.46,351.73,348.82,340.94,346.31,345.31,349.59,350.87,355.04,357.09,355.45,361.85,362.35,370.42,375.43,383.51,392.98,396.09,410.59,421.69,408.33,409.02,408.18,402.22,400.82,398.25,398.34,398.63,399.73,403.77,407.00,411.59,417.78,416.76,423.39,428.81,435.16,435.27,432.78,432.09,429.03,430.03,432.94,436.54,439.79,444.57,446.52,448.26,441.31,441.80,439.65,440.69,440.93,443.12,445.79,447.49,445.15,441.96,440.92,438.74,436.69,433.03,427.05,422.65,415.75,409.48,394.96,382.94,370.47
2001-02-20 22:03:48+00:00,L7,337.92,350.65,363.94,357.56,351.57,343.74,327.74,325.35,326.65,320.78,320.15,319.73,323.14,335.75,342.34,335.84,332.91,332.33,336.78,339.24,343.83,355.72,371.08,377.23,385.87,413.78,425.93,415.90,405.63,395.45,388.06,378.58,376.33,370.40,367.01,364.79,364.18,361.96,357.29,358.47,361.91,364.61,366.39,369.60,372.46,380.79,381.02,386.88,389.73,400.40,401.63,412.63,426.05,435.76,432.02,426.34,423.52,420.57,415.13,416.94,413.11,416.75,418.63,422.67,425.96,429.32,431.33,435.76,438.27,443.65,449.08,447.45,447.93,446.27,449.83,450.12,446.81,450.80,454.57,458.44,456.27,455.44,450.97,450.69,450.43,449.88,451.80,454.03,454.83,456.18,454.02,453.62,450.86,450.99,444.71,442.80,437.96,431.95,427.54,422.02,410.01,404.00,396.20
2001-03-08 22:03:44+00:00,L7,301.50,,350.64,345.13,341.28,325.65,310.79,305.43,302.88,294.63,296.71,295.18,302.61,306.90,320.23,315.86,312.54,308.77,317.34,320.03,328.92,330.95,332.47,345.06,354.41,348.75,381.01,369.80,359.35,354.90,348.04,342.97,342.65,337.02,333.19,334.01,338.41,337.44,336.71,332.04,333.77,339.16,339.96,342.22,343.21,345.91,347.02,352.39,357.76,361.58,371.13,382.40,389.89,399.49,393.26,389.68,393.37,386.00,381.29,381.68,383.37,384.44,386.76,392.80,394.55,400.01,403.69,404.61,410.60,417.37,419.54,419.51,417.59,417.61,417.87,422.71,424.44,427.84,430.70,434.72,437.45,435.65,434.07,432.46,431.81,430.86,431.72,433.76,437.69,439.80,436.96,435.70,433.39,433.57,429.53,426.18,419.74,417.17,412.44,404.97,395.75,383.24,368.19
2001-03-15 22:09:51+00:00,L7,,422.09,392.02,390.13,395.89,383.80,369.33,376.60,372.10,374.57,380.32,393.67,403.87,420.08,417.35,408.60,389.72,390.18,387.50,393.46,402.56,415.88,432.05,450.07,458.43,,492.64,478.25,482.70,484.26,479.53,469.04,431.44,430.06,420.09,417.50,408.95,409.50,407.06,402.17,405.96,406.41,418.17,411.28,422.18,422.46,440.53,445.85,443.19,439.85,444.83,454.15,462.16,489.65,483.22,466.32,469.69,462.72,463.78,457.42,448.57,454.59,452.68,458.42,470.27,476.82,475.94,485.48,490.29,490.58,499.90,496.75,502.57,499.64,492.04,484.06,486.22,491.39,499.83,504.02,505.04,506.58,501.67,503.52,510.59,513.37,505.41,503.53,500.70,505.02,498.10,505.44,508.49,495.54,511.14,511.62,490.93,494.91,503.12,499.91,491.03,491.08,489.48
2001-03-31 22:09:43+00:00,L7,,395.68,392.63,389.89,389.45,371.38,364.38,373.23,382.63,375.59,376.51,374.43,381.47,400.55,401.65,419.76,397.44,394.42,389.73,396.94,405.12,423.24,441.78,462.42,433.06,,517.08,476.07,471.29,472.55,467.73,468.03,475.60,,,,439.37,438.28,434.55,437.00,433.74,452.14,441.73,445.45,445.26,453.62,462.66,461.38,453.29,446.53,467.96,450.86,447.42,459.96,457.05,464.96,,484.30,482.74,471.76,479.86,484.77,477.91,484.39,496.72,503.30,509.25,526.34,528.76,533.34,521.51,535.41,534.48,528.21,509.97,500.71,501.41,,539.03,554.38,548.89,547.26,534.03,548.16,539.35,546.46,542.80,534.36,528.76,522.96,523.09,519.52,516.87,520.58,518.13,520.33,527.81,523.95,525.37,522.22,514.00,509.64,511.89
2001-04-16 22:09:42+00:00,L7,382.08,396.86,398.06,387.01,379.01,369.79,358.44,358.15,365.94,371.35,364.64,367.00,380.47,387.64,397.90,391.43,393.69,391.95,394.73,399.65,406.14,412.69,426.59,437.59,446.20,468.25,464.90,449.28,447.51,441.19,429.82,421.02,420.25,413.62,413.77,407.51,399.29,398.08,396.63,394.75,396.75,400.07,400.06,400.68,398.46,405.69,409.76,417.02,419.69,422.56,424.87,429.06,441.52,451.50,450.57,451.06,444.00,441.99,438.12,438.42,435.21,438.80,441.65,441.74,446.15,445.15,447.87,457.74,461.52,464.37,471.23,471.99,473.01,475.46,476.22,478.56,477.87,479.92,484.68,491.65,491.32,487.77,482.78,482.81,482.82,478.08,480.39,481.24,485.44,485.84,483.67,480.68,482.81,484.34,480.54,475.73,474.59,473.89,468.96,468.24,459.57,450.31,64.89
2001-05-27 22:03:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-05 22:08:57+00:00,L7,323.43,,360.98,351.84,342.05,324.62,313.49,306.18,308.03,305.08,312.02,319.37,319.32,336.18,339.44,342.69,331.29,336.15,336.32,343.93,351.41,360.14,366.45,376.07,377.47,366.08,398.63,394.50,384.06,372.91,370.09,353.49,349.53,345.76,351.99,352.86,353.36,356.58,356.49,357.78,355.79,354.48,358.72,362.53,365.84,370.06,371.57,372.13,377.75,381.05,391.15,394.58,401.36,410.27,406.26,394.78,403.03,404.82,397.91,400.78,395.79,398.57,400.01,400.65,404.10,406.75,416.16,424.48,424.48,436.19,440.17,438.12,440.58,437.58,438.66,438.84,438.94,446.05,445.74,449.85,450.95,445.73,446.86,441.49,441.67,443.04,439.16,444.11,444.31,448.66,447.63,440.34,438.66,435.18,433.96,432.24,426.51,425.61,425.04,419.45,416.46,403.08,385.31
2001-07-14 22:02:45+00:00,L7,391.88,442.09,422.10,412.75,399.05,371.47,355.53,349.86,352.19,352.67,364.64,364.87,378.97,391.84,397.69,388.80,389.36,,,,,,,,,,,,,,,,,,,,,,,,,,,415.61,416.71,422.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.94,490.21,497.77,495.74,498.06,502.10,501.95,497.99,495.53,494.81,496.79,501.16,504.43,500.32,497.87,501.00,498.29,499.75,487.70,488.87,490.23,,,,,,,,
2001-08-15 22:02:14+00:00,L7,343.93,367.46,374.19,364.10,350.59,339.49,321.60,317.05,312.93,313.10,313.85,323.10,323.68,339.86,347.42,350.01,348.04,354.31,352.77,,,,,,,,,,,,,,,,,,,374.13,370.60,370.04,367.62,369.25,367.73,370.64,375.85,378.92,379.88,385.41,389.28,396.45,403.76,411.22,424.42,433.71,434.03,427.39,423.18,422.04,421.62,419.35,418.17,418.32,419.32,420.53,426.60,430.62,434.76,441.29,443.42,450.25,455.74,452.79,455.21,450.34,452.39,457.01,454.56,457.76,460.82,464.56,462.88,455.57,455.05,452.97,454.99,453.77,454.41,453.05,460.09,459.01,458.16,455.94,455.40,450.73,450.20,447.00,441.44,436.43,433.31,431.33,422.73,412.15,399.74
2001-08-31 22:02:05+00:00,L7,322.77,315.76,349.93,342.34,328.59,313.48,302.49,289.68,295.12,289.34,293.58,288.01,301.62,309.46,320.41,310.60,311.86,312.05,321.77,327.41,331.24,345.87,359.26,362.57,374.29,,383.51,376.14,363.54,361.83,355.28,355.97,346.66,338.18,344.38,344.92,339.16,342.69,342.84,337.96,342.24,341.99,344.16,344.42,350.77,354.84,356.67,363.30,368.27,372.80,380.03,389.55,398.25,403.62,409.06,400.16,398.85,399.31,397.37,397.26,396.26,398.36,399.68,400.45,407.49,411.39,413.79,421.17,424.52,431.13,432.87,435.89,434.94,435.35,435.68,436.57,439.06,440.49,440.92,446.71,445.09,443.68,438.86,437.24,439.02,441.28,439.20,442.87,442.36,447.50,447.49,446.73,446.22,440.07,436.90,433.51,433.23,429.73,423.95,416.25,404.87,395.79,380.37
2001-10-02 22:01:40+00:00,L7,339.37,327.83,349.15,350.13,334.62,320.21,304.17,296.60,297.42,293.77,299.78,300.45,308.72,319.57,324.34,320.57,318.02,317.93,325.75,338.20,343.17,357.31,366.03,378.02,371.03,,410.94,401.37,393.26,384.68,374.75,368.50,365.20,365.61,354.47,356.91,359.44,359.02,353.20,353.17,356.86,352.88,359.56,357.07,363.46,360.42,367.52,367.63,371.79,377.96,385.61,395.33,403.71,414.33,404.76,409.47,401.12,401.77,400.29,400.62,402.83,403.41,409.38,411.97,415.80,423.18,424.37,428.31,426.60,431.82,440.60,440.84,445.06,444.84,445.81,446.67,447.25,450.98,453.64,457.37,458.59,453.00,448.11,445.08,445.42,444.87,443.76,447.16,447.65,451.41,451.26,449.21,447.53,445.27,440.81,439.36,434.90,431.63,425.59,420.07,415.24,402.25,385.86
2001-11-03 22:01:46+00:00,L7,331.42,321.29,334.32,337.08,325.22,311.08,298.39,290.72,288.73,286.44,286.34,293.71,298.40,311.57,316.90,312.56,310.92,310.20,316.20,320.47,329.62,339.69,368.61,375.17,396.27,398.77,400.30,396.11,389.98,378.13,369.15,367.78,369.61,361.43,357.76,355.20,360.61,355.09,350.06,353.86,350.10,347.35,349.11,355.93,356.69,362.21,363.35,365.09,368.17,375.39,382.97,394.59,403.00,417.42,413.11,405.19,407.11,400.42,401.30,404.46,403.09,406.71,407.86,409.17,414.03,418.79,425.02,429.91,436.05,439.53,447.51,449.64,443.57,443.22,447.21,451.77,452.22,455.38,454.81,458.34,454.99,448.79,449.00,451.72,450.90,448.97,451.23,451.08,452.24,455.20,453.17,452.56,448.57,446.00,441.99,439.76,439.33,438.36,432.13,425.40,418.07,407.83,386.52
2001-12-21 22:02:05+00:00,L7,411.73,,,404.95,376.59,364.28,357.32,362.81,365.92,374.93,388.68,390.55,396.07,409.50,416.65,409.26,401.86,410.26,418.23,421.95,407.12,432.37,468.50,482.36,,,530.60,525.14,496.68,488.08,484.73,472.79,472.14,466.60,459.90,429.20,,440.97,442.69,443.76,435.32,435.92,444.38,459.61,463.37,457.93,450.87,456.94,,519.29,496.62,492.04,489.48,521.97,,,501.87,474.40,,,451.29,462.30,470.77,476.09,490.39,499.70,512.96,523.58,530.06,534.95,539.33,546.69,544.61,537.72,526.11,522.20,506.21,537.93,547.72,545.42,543.19,539.44,536.37,533.05,529.81,534.15,540.71,544.36,542.97,541.79,529.13,526.52,527.32,528.80,532.28,533.12,536.70,531.49,520.04,510.51,503.29,500.05,493.83
2002-02-14 22:08:29+00:00,L7,320.34,310.85,311.31,305.85,299.82,291.45,293.15,293.29,296.43,300.87,311.66,320.16,322.71,330.48,338.08,330.97,327.72,329.79,330.48,345.04,350.01,366.29,379.58,399.01,407.50,442.79,441.98,434.06,424.26,413.39,404.98,395.45,390.67,388.60,385.17,386.33,380.71,380.91,376.33,377.22,377.95,378.24,380.38,381.87,386.07,387.52,390.49,396.04,402.50,408.41,419.87,425.65,433.33,450.03,439.40,443.49,442.00,438.00,435.31,434.11,433.30,433.67,433.86,434.75,433.45,437.74,446.29,454.37,459.83,462.03,469.96,468.59,468.70,475.22,477.44,477.07,479.08,480.94,479.37,486.46,484.00,477.76,468.31,470.28,469.14,473.05,475.85,477.44,480.53,481.91,480.25,477.98,473.61,471.36,468.71,463.25,462.86,455.71,447.11,441.11,429.87,418.69,405.92
2002-03-02 22:08:32+00:00,L7,357.90,351.73,342.59,315.31,311.26,312.27,303.98,314.56,335.49,337.35,350.09,358.85,348.05,338.90,345.25,327.97,327.57,335.02,334.52,349.47,358.53,365.06,387.92,406.49,,439.23,441.06,441.30,431.71,,215.81,192.82,185.86,,,368.25,383.46,387.36,382.62,380.65,381.53,381.15,383.21,381.42,,,,,,,,,,,,,,447.84,445.71,439.92,431.46,431.74,438.90,445.04,446.48,459.62,459.23,465.18,472.10,475.77,477.40,478.28,475.02,482.65,486.88,486.11,486.02,487.34,487.32,487.11,487.79,480.61,477.45,480.99,484.75,483.62,482.56,488.02,487.76,492.04,488.53,485.98,479.94,481.12,479.61,479.82,483.63,479.28,465.59,462.94,460.67,443.78,432.67
